
[00:00:00.000 --> 00:00:05.080]  讓我們一起安靜地在神的面前禱告
[00:02:08.000 --> 00:02:10.480]  要團團圓圓
[00:02:10.480 --> 00:02:12.000]  又要吃湯圓
[00:02:12.000 --> 00:02:13.480]  吃湯圓又團團圓圓
[00:02:13.480 --> 00:02:14.760]  整整齊齊
[00:02:14.760 --> 00:02:16.960]  最怕就是
[00:02:16.960 --> 00:02:19.360]  走在一起吃飯的時候
[00:02:19.360 --> 00:02:21.960]  為了一些事去吵架
[00:02:21.960 --> 00:02:24.480]  所以我們有時候為了要保持
[00:02:24.480 --> 00:02:26.440]  寧願保持現狀
[00:02:26.440 --> 00:02:28.640]  我們都不想要去改變
[00:02:28.640 --> 00:02:31.360]  而去冒犯其他人
[00:02:31.360 --> 00:02:36.040]  但是當神的國福音臨到人間
[00:02:36.040 --> 00:02:39.120]  進入一個人的生命裡面的時候
[00:02:39.120 --> 00:02:42.240]  這個人的生命就會開始轉化
[00:02:42.240 --> 00:02:44.360]  當一個人的生命轉化的時候
[00:02:44.360 --> 00:02:47.200]  就會帶來整個社群轉化
[00:02:47.200 --> 00:02:48.920]  當社群轉化的時候
[00:02:48.920 --> 00:02:52.040]  甚至可能整個國家都會轉化
[00:02:52.040 --> 00:02:55.800]  但是在這個福音轉化的過程裡面
[00:02:55.800 --> 00:03:01.560]  難免就會和現存的文化和制度有衝突
[00:03:01.560 --> 00:03:06.520]  也就是所謂冒犯了現存的文化或者制度
[00:03:06.520 --> 00:03:08.160]  在這種張力之下
[00:03:08.160 --> 00:03:11.240]  無可避免傳福音的人
[00:03:11.240 --> 00:03:16.080]  就要去接受一個神給我們的神聖的呼召
[00:03:16.080 --> 00:03:19.440]  就是為福音受苦
[00:03:19.440 --> 00:03:21.400]  在末世的日子裡面
[00:03:21.400 --> 00:03:23.640]  撒旦是張牙舞爪
[00:03:23.640 --> 00:03:25.800]  我們會發現這種張力
[00:03:25.800 --> 00:03:30.000]  這種冒犯是越來越嚴峻的
[00:03:30.000 --> 00:03:32.120]  今天當我們說
[00:03:32.120 --> 00:03:36.400]  唯有耶穌基督天下人間沒有次下別的名
[00:03:36.400 --> 00:03:38.400]  可以靠著得救
[00:03:38.400 --> 00:03:41.600]  又或者耶穌是唯一的道路的時候
[00:03:41.600 --> 00:03:45.520]  你就發覺已經對很多人造成冒犯了
[00:03:45.520 --> 00:03:47.720]  多元主義的人
[00:03:47.720 --> 00:03:50.880]  同性主義同志運動的人
[00:03:50.880 --> 00:03:54.520]  極權統治的人
[00:03:54.520 --> 00:03:59.880]  究竟我們應該要竭力維持和諧的關係
[00:03:59.880 --> 00:04:04.360]  還是我們要竭力將人的靈魂帶入天國呢?
[00:04:04.360 --> 00:04:06.640]  我相信大家都知道答案
[00:04:06.640 --> 00:04:09.520]  但我今天更加要問一個問題
[00:04:09.520 --> 00:04:10.720]  在這個過程裡面
[00:04:10.720 --> 00:04:15.400]  我們有多願意為福音受苦呢?
[00:04:15.400 --> 00:04:17.400]  好像新年講這些訊息
[00:04:17.400 --> 00:04:19.160]  真的不好意頭
[00:04:19.160 --> 00:04:20.640]  不是很正面
[00:04:20.640 --> 00:04:23.680]  但是我們記得在聖經裡面
[00:04:23.680 --> 00:04:25.840]  有一種人叫以撒加人
[00:04:25.840 --> 00:04:28.360]  在歷代至上十二章裡面講到
[00:04:28.360 --> 00:04:29.400]  他們是什麼呢?
[00:04:29.400 --> 00:04:31.840]  通達時務的人
[00:04:31.840 --> 00:04:33.520]  Understand the times
[00:04:33.520 --> 00:04:37.640]  他知道我們現在在一個什麼時代裡面
[00:04:37.640 --> 00:04:41.640]  以致他知道以色列人應該怎樣走
[00:04:41.640 --> 00:04:47.800]  我想來到2020年的時候
[00:04:47.800 --> 00:04:52.320]  周圍發生的事我們都很需要做一個通達時務的人
[00:04:52.320 --> 00:04:57.480]  意思就是說我們要知道我們身處在一個什麼光景裡面
[00:04:57.480 --> 00:05:01.080]  以致我們知道怎樣去作智慧人
[00:05:01.080 --> 00:05:03.480]  今天跟大家分享
[00:05:03.480 --> 00:05:06.000]  究竟基督徒應該要怎樣預備
[00:05:06.000 --> 00:05:10.120]  我們要面對傳福音的時候帶來的冒犯呢?
[00:05:10.120 --> 00:05:13.080]  經文記載在《使徒行傳》第十六章
[00:05:13.080 --> 00:05:16.560]  剛才大家讀了其中一段
[00:05:16.560 --> 00:05:21.160]  我請powerpoint幫我展示一下地圖
[00:05:21.160 --> 00:05:24.920]  經文講到保羅西拉宣教團隊
[00:05:24.920 --> 00:05:27.960]  剛剛展開了第二次宣教旅程
[00:05:27.960 --> 00:05:31.920]  來到這個重要的城市菲勒比
[00:05:31.920 --> 00:05:34.440]  圈著菲勒比這個字
[00:05:34.440 --> 00:05:36.840]  這個地方很有趣的
[00:05:36.840 --> 00:05:41.480]  路加作者記載福音傳到菲勒比
[00:05:41.480 --> 00:05:44.960]  全部都記載在第十六章
[00:05:44.960 --> 00:05:48.600]  但是他記載這個菲勒比的福音工作
[00:05:48.600 --> 00:05:52.480]  是有兩個重要的主題想帶出來的
[00:05:52.480 --> 00:05:55.680]  第一個是下一章的powerpoint
[00:05:55.680 --> 00:06:00.120]  第一個主題就是福音令我們連在一起
[00:06:00.120 --> 00:06:05.560]  我們知道保羅西拉他將福音帶到歐洲
[00:06:05.560 --> 00:06:09.040]  菲勒比是第一個城市
[00:06:09.040 --> 00:06:12.640]  路加他特別記載在菲勒比這個地方
[00:06:12.640 --> 00:06:16.240]  在福音臨到幾個界別人士裏面
[00:06:16.240 --> 00:06:18.680]  第一個是上次劉牧師分享的
[00:06:18.680 --> 00:06:21.960]  一個很有錢的女商人 女底牙
[00:06:21.960 --> 00:06:24.840]  她是一個敬畏神的外邦人
[00:06:24.840 --> 00:06:27.320]  第二個就是今天會講到的
[00:06:27.320 --> 00:06:29.240]  一個被邪靈附身
[00:06:29.240 --> 00:06:32.640]  被主人奴役的女僕人
[00:06:32.640 --> 00:06:39.360]  第三個就是在羅馬建制底下的一個辱警
[00:06:39.360 --> 00:06:43.480]  她是追求更高的道德情操的一個羅馬人
[00:06:43.480 --> 00:06:45.000]  即是外邦人
[00:06:45.000 --> 00:06:49.360]  這三類型的人 女人 奴僕 外邦人
[00:06:49.360 --> 00:06:54.320]  都是在猶太人的社會裏面不被尊重
[00:06:54.320 --> 00:06:57.240]  一個很典型的猶太人的家庭
[00:06:57.240 --> 00:06:58.440]  一個男人
[00:06:58.440 --> 00:07:01.440]  他每天早上可能會有一個這樣的祈禱
[00:07:01.440 --> 00:07:03.480]  他說主啊 我感謝你
[00:07:03.480 --> 00:07:06.360]  你沒有將我做成一個外邦人
[00:07:06.360 --> 00:07:08.680]  又沒有將我做成一個婦女
[00:07:08.680 --> 00:07:11.360]  又沒有將我做成一個奴僕
[00:07:11.360 --> 00:07:12.640]  你可以看到
[00:07:12.640 --> 00:07:15.440]  猶太人是不尊重這些人
[00:07:15.440 --> 00:07:17.840]  但是路加正正告訴他
[00:07:17.840 --> 00:07:20.680]  福音臨到這幾種人的時候
[00:07:20.680 --> 00:07:25.240]  他們就有了在神裏面的尊貴價值
[00:07:25.240 --> 00:07:26.440]  第二個主題
[00:07:26.440 --> 00:07:28.760]  肥立彼的這個福音工作
[00:07:28.760 --> 00:07:29.840]  想告訴他
[00:07:29.840 --> 00:07:31.760]  就是今天我想帶出的主題
[00:07:31.760 --> 00:07:37.280]  就是福音臨到希臘羅馬世界帶來的冒犯
[00:07:37.280 --> 00:07:39.560]  肥立彼這個城市
[00:07:39.560 --> 00:07:42.720]  是一個很特別的城市
[00:07:42.720 --> 00:07:45.480]  有人稱它為小羅馬
[00:07:45.480 --> 00:07:48.960]  因為它是一個羅馬的殖民地
[00:07:48.960 --> 00:07:53.280]  裏面充滿著羅馬的文化
[00:07:53.280 --> 00:07:55.760]  因為它有自主的政府
[00:07:55.760 --> 00:07:57.400]  那些人不用納稅
[00:07:57.400 --> 00:08:01.880]  還有自己擁有自己獨立的司法制度
[00:08:01.880 --> 00:08:04.880]  那時候的考古學家發現
[00:08:04.880 --> 00:08:08.400]  第一世紀發掘到很多
[00:08:08.400 --> 00:08:12.280]  肥立彼城市裏面很多雕刻的那些字
[00:08:12.280 --> 00:08:15.560]  80%都是拉丁文
[00:08:15.560 --> 00:08:19.640]  大家知道拉丁文是羅馬的官方語言
[00:08:19.640 --> 00:08:21.960]  可想而知
[00:08:21.960 --> 00:08:24.600]  路加很刻意想告訴他
[00:08:24.600 --> 00:08:28.240]  福音臨到肥立彼這個地方
[00:08:28.240 --> 00:08:32.520]  是直接和羅馬文化帶來一個衝突
[00:08:32.520 --> 00:08:34.360]  冒犯
[00:08:34.360 --> 00:08:37.080]  在這段經文裏面
[00:08:37.080 --> 00:08:39.760]  羅馬這個字出現了三次
[00:08:39.760 --> 00:08:41.720]  但同時在這段經文裏面
[00:08:41.720 --> 00:08:45.120]  得救和救人也經常出現
[00:08:45.120 --> 00:08:48.960]  即是說一方面福音傳到羅馬的城市
[00:08:48.960 --> 00:08:51.480]  這個殖民地帶來冒犯
[00:08:51.480 --> 00:08:55.560]  但同時也帶來生命的拯救
[00:08:55.560 --> 00:08:59.280]  今天我想將這段經文分成三個
[00:08:59.280 --> 00:09:01.520]  三方面的冒犯跟大家看
[00:09:01.520 --> 00:09:03.440]  也讓我們去思想
[00:09:03.440 --> 00:09:05.440]  當福音臨到一個地方的時候
[00:09:05.440 --> 00:09:07.520]  可能會帶來三方面的冒犯
[00:09:07.520 --> 00:09:09.840]  第一方面是經濟的損失
[00:09:09.840 --> 00:09:12.200]  第二方面是文化上的衝擊
[00:09:12.200 --> 00:09:15.440]  第三方面是政權被挑戰
[00:09:15.440 --> 00:09:19.480]  這三方面都記載在大家的《港獨大綱》裏面
[00:09:19.480 --> 00:09:21.320]  大家跟著就可以了
[00:09:21.320 --> 00:09:24.920]  雖然這些好像帶來一些不好的東西
[00:09:24.920 --> 00:09:27.840]  但路加卻告訴我們
[00:09:27.840 --> 00:09:29.000]  雖然帶來冒犯
[00:09:29.000 --> 00:09:32.120]  但卻是帶來生命的釋放、拯救
[00:09:32.120 --> 00:09:35.000]  和挑戰當下的制度
[00:09:35.000 --> 00:09:37.720]  帶來公義被彰顯
[00:09:37.720 --> 00:09:41.040]  剛才我們看第16至18節那段經文
[00:09:41.040 --> 00:09:45.760]  首先我們看第一個就是經濟上的損失
[00:09:45.760 --> 00:09:48.120]  經文講到保羅和西拉
[00:09:48.120 --> 00:09:49.320]  包括路加
[00:09:49.320 --> 00:09:52.280]  在這個時候他回到那個禱告的地方
[00:09:52.280 --> 00:09:53.440]  第16節
[00:09:53.440 --> 00:09:56.640]  那裏就是他剛剛遇到呂帝雅的地方
[00:09:56.640 --> 00:09:57.800]  在這個地方裏面
[00:09:57.800 --> 00:10:00.480]  他正面面對屬靈的征戰
[00:10:00.480 --> 00:10:03.920]  因為有一個被占卜的靈附身的侍女
[00:10:03.920 --> 00:10:07.840]  迎面走過來
[00:10:07.840 --> 00:10:10.360]  這個侍女是很特別的
[00:10:10.360 --> 00:10:12.640]  聖經告訴我們
[00:10:12.640 --> 00:10:14.520]  她是使用法術
[00:10:14.520 --> 00:10:17.520]  但同時間其實她是被利用
[00:10:17.520 --> 00:10:21.920]  因為她是幫主人去發財
[00:10:21.920 --> 00:10:24.440]  所以其實這個卑微的僕人也很慘
[00:10:24.440 --> 00:10:26.640]  一方面被邪靈捆綁
[00:10:26.640 --> 00:10:30.200]  另一方面也被她的主人捆綁
[00:10:30.200 --> 00:10:35.080]  我們先講一下羅馬世界裏面的邪術之風
[00:10:35.080 --> 00:10:37.200]  在古羅馬世界裏面
[00:10:37.200 --> 00:10:41.040]  我們知道是一個敬拜多神的文化
[00:10:41.040 --> 00:10:46.640]  法術和占卜是一些很經常被運用的東西
[00:10:46.640 --> 00:10:49.600]  很多時候那些法術和預言
[00:10:49.600 --> 00:10:52.040]  是用來幫人趨吉避凶
[00:10:52.040 --> 00:10:56.760]  幫人好像我們那些下降頭那些
[00:10:56.760 --> 00:11:01.960]  救助那些人 像我們將會見到在鵝頸橋
[00:11:01.960 --> 00:11:05.760]  會有那些打小人
[00:11:05.760 --> 00:11:07.840]  還有用來控制某些人
[00:11:07.840 --> 00:11:10.960]  第四就是預測未來
[00:11:10.960 --> 00:11:16.320]  這些其實跟我們東方人也很相似
[00:11:16.320 --> 00:11:20.440]  不單止阿咩豐
[00:11:20.440 --> 00:11:24.120]  其實我們教徒也承認有靈界的事存在
[00:11:24.120 --> 00:11:28.040]  最有名的是耶穌在世的時候
[00:11:28.040 --> 00:11:30.400]  祂去到格拉森這個地方
[00:11:30.400 --> 00:11:33.840]  祂去趕走 即是祂去趕鬼
[00:11:33.840 --> 00:11:36.320]  就是一個被邪靈附身的
[00:11:36.320 --> 00:11:40.000]  將那些鬼趕入豬群
[00:11:40.000 --> 00:11:43.440]  其實今天這一段保羅趕鬼的事
[00:11:43.440 --> 00:11:46.240]  其實作者盧迦是很刻意
[00:11:46.240 --> 00:11:48.760]  你發覺很多詳細的描述
[00:11:48.760 --> 00:11:53.320]  都是很刻意將他和耶穌當日在格拉森
[00:11:53.320 --> 00:11:58.720]  趕鬼這件事很相類照
[00:11:58.720 --> 00:11:59.840]  而且很有趣
[00:11:59.840 --> 00:12:02.480]  很多時候在耶穌在世趕鬼的時候
[00:12:02.480 --> 00:12:05.680]  那些鬼也很清楚耶穌的身份
[00:12:05.680 --> 00:12:08.080]  祂說 至高臣的兒子
[00:12:08.080 --> 00:12:12.080]  同樣今次這個侍女在第十七節說
[00:12:12.080 --> 00:12:14.640]  「這些人是至高臣的僕人
[00:12:14.640 --> 00:12:18.640]  對你們傳講救人的道路」
[00:12:18.640 --> 00:12:25.240]  首先 至高臣是一個外邦侍女
[00:12:25.240 --> 00:12:27.800]  被邪靈附身的侍女的身上
[00:12:27.800 --> 00:12:30.840]  祂怎樣理解至高臣呢?
[00:12:30.840 --> 00:12:35.560]  未必是我們所敬拜的三位一體真神
[00:12:35.560 --> 00:12:38.920]  第二 祂說
[00:12:38.920 --> 00:12:42.440]  「這些人傳講救人的道路」
[00:12:42.440 --> 00:12:45.240]  祂說的是其中一條救人的道路
[00:12:45.240 --> 00:12:48.080]  不是The Way 是A Way
[00:12:48.080 --> 00:12:50.960]  即是說是其中一條救人的道路
[00:12:50.960 --> 00:12:53.960]  不是唯一的道路
[00:12:53.960 --> 00:12:56.360]  保羅覺得這句話
[00:12:56.360 --> 00:13:02.480]  從一個占卜邪靈的女士身上的口中說出來
[00:13:02.480 --> 00:13:06.880]  很容易會令到周圍聽的人有誤解
[00:13:06.880 --> 00:13:09.120]  所以從基督徒的角度
[00:13:09.120 --> 00:13:12.160]  雖然覺得祂說的話可能是對的
[00:13:12.160 --> 00:13:18.040]  但是基於從一個被鬼附身上的口中說出來
[00:13:18.040 --> 00:13:20.640]  他就覺得很厭煩
[00:13:20.640 --> 00:13:22.080]  他不高興
[00:13:22.080 --> 00:13:25.040]  於是他立刻奉耶穌基督的名
[00:13:25.040 --> 00:13:29.000]  吩咐那個靈從這個侍女的身上出來
[00:13:29.000 --> 00:13:32.560]  而這個靈就立刻出來
[00:13:32.560 --> 00:13:36.840]  這件事不單是彰顯耶穌的命
[00:13:36.840 --> 00:13:39.160]  多麼的Powerful 多麼的偉大
[00:13:39.160 --> 00:13:42.280]  我想大家去更加焦點去看到
[00:13:42.280 --> 00:13:44.280]  就是耶穌基督的福音
[00:13:44.280 --> 00:13:49.960]  在這個被鬼附身上被綑綁的女人身上
[00:13:49.960 --> 00:13:51.960]  彰顯祂的大能
[00:13:51.960 --> 00:13:56.280]  你想想這個人一直被主人奴役綑綁
[00:13:56.280 --> 00:13:59.360]  要被迫為主人賺錢
[00:13:59.360 --> 00:14:03.160]  不斷身上受邪靈綑綁
[00:14:03.160 --> 00:14:06.120]  她的身已經沒有了自己的身份
[00:14:06.120 --> 00:14:07.720]  沒有了自己的尊嚴
[00:14:07.720 --> 00:14:09.400]  沒有了自己的自由
[00:14:09.400 --> 00:14:14.720]  就好像當日在格拉森被鬼附的那個人一樣
[00:14:14.720 --> 00:14:17.640]  她又隨空亂叫亂喊
[00:14:17.640 --> 00:14:19.400]  沒有了自己的尊嚴
[00:14:19.400 --> 00:14:23.040]  沒有了自己個人的身份價值
[00:14:23.040 --> 00:14:25.080]  雖然聖經沒有告訴她
[00:14:25.080 --> 00:14:29.000]  究竟這個侍女最後有沒有信耶穌
[00:14:29.000 --> 00:14:30.680]  有沒有加入教會
[00:14:30.680 --> 00:14:33.520]  但我相信在這個侍女身上發生的事
[00:14:33.520 --> 00:14:35.200]  周圍的人看到之後
[00:14:35.200 --> 00:14:36.800]  都會覺得很驚訝
[00:14:36.800 --> 00:14:39.880]  會將榮耀歸神
[00:14:39.880 --> 00:14:41.360]  但很可惜
[00:14:41.360 --> 00:14:45.360]  她的主人有沒有因為這樣而歸榮耀給神
[00:14:45.360 --> 00:14:46.440]  沒有
[00:14:46.440 --> 00:14:49.680]  他們的眼睛只看著
[00:14:49.680 --> 00:14:50.960]  S洞兩洞
[00:14:50.960 --> 00:14:51.960]  就是錢
[00:14:51.960 --> 00:14:54.800]  他們覺得錢比神的國更重要
[00:14:54.800 --> 00:14:57.800]  什麼福音對他們來說都沒有什麼重要
[00:14:57.800 --> 00:14:59.080]  他們更重要的是看到
[00:14:59.080 --> 00:15:01.560]  你這個人在做這些事
[00:15:01.560 --> 00:15:03.760]  令到我經濟受損失
[00:15:03.760 --> 00:15:05.800]  沒有了我的道路
[00:15:05.800 --> 00:15:08.920]  於是他們就拘捕了保羅西拉
[00:15:08.920 --> 00:15:10.720]  想叫他們坐牢
[00:15:10.720 --> 00:15:12.280]  一會兒再講多一點
[00:15:12.280 --> 00:15:13.400]  但我們看回這裡
[00:15:13.400 --> 00:15:15.400]  第一個點我想跟大家講的就是
[00:15:15.400 --> 00:15:18.520]  當福音臨到一個地方的時候
[00:15:18.520 --> 00:15:22.560]  可能會帶來經濟的損失
[00:15:22.560 --> 00:15:25.240]  那些傳福音的人就會不受歡迎
[00:15:25.240 --> 00:15:26.720]  可能會被逼迫
[00:15:26.720 --> 00:15:28.880]  要受苦
[00:15:28.880 --> 00:15:31.280]  譬如說今天
[00:15:31.280 --> 00:15:34.960]  福音越來越傳到更多香港人傳福音的時候
[00:15:34.960 --> 00:15:37.560]  你猜猜有什麼人不喜歡我們呢?
[00:15:37.560 --> 00:15:39.160]  你猜猜有什麼人不喜歡我們呢?
[00:15:39.160 --> 00:15:40.600]  我想到
[00:15:40.600 --> 00:15:42.600]  黃大仙廟那些
[00:15:42.600 --> 00:15:44.400]  或者車公廟那些
[00:15:44.400 --> 00:15:46.280]  賣那些祭祀用品
[00:15:46.280 --> 00:15:47.880]  什麼風車那些
[00:15:47.880 --> 00:15:50.560]  或者幫人占卜算命那些
[00:15:50.560 --> 00:15:52.480]  又或者那些
[00:15:52.480 --> 00:15:53.720]  就是整天
[00:15:53.720 --> 00:15:54.800]  剛才有講過
[00:15:54.800 --> 00:15:56.000]  就是上電視那些
[00:15:56.000 --> 00:15:57.960]  講生肖運程那些
[00:15:57.960 --> 00:16:00.640]  他們會沒有生意
[00:16:00.640 --> 00:16:01.720]  又或者那些
[00:16:01.720 --> 00:16:04.200]  可能在家附近的觀音廟
[00:16:04.200 --> 00:16:08.280]  那些經常要幫觀音借庫的那些
[00:16:08.280 --> 00:16:10.480]  他們沒有錢賺
[00:16:10.480 --> 00:16:11.480]  還有
[00:16:11.480 --> 00:16:12.200]  鵝頸橋
[00:16:12.200 --> 00:16:13.680]  剛才講打小人那些
[00:16:13.680 --> 00:16:16.000]  可能都沒有生意了
[00:16:16.000 --> 00:16:16.840]  還有
[00:16:16.840 --> 00:16:18.320]  燒臘舖那些
[00:16:18.320 --> 00:16:20.440]  賣燒豬還神那些
[00:16:20.440 --> 00:16:23.040]  沒有生意了
[00:16:23.040 --> 00:16:25.480]  賣雞那些
[00:16:25.480 --> 00:16:27.800]  可能他們會不喜歡我們
[00:16:27.800 --> 00:16:28.440]  大家有沒有想過
[00:16:28.440 --> 00:16:29.520]  為什麼
[00:16:29.520 --> 00:16:31.040]  因為我們習慣了
[00:16:31.040 --> 00:16:35.120]  一個靈魂被拯救的價值
[00:16:35.120 --> 00:16:36.880]  最近我看到一個見證
[00:16:36.880 --> 00:16:39.600]  都覺得很有意思
[00:16:39.600 --> 00:16:42.440]  就是有一個
[00:16:42.440 --> 00:16:44.280]  因為他做風水師
[00:16:44.280 --> 00:16:46.760]  賺很多錢的一個人
[00:16:46.760 --> 00:16:48.080]  他怎樣賺很多錢呢
[00:16:48.080 --> 00:16:49.440]  就是因為他很聰明
[00:16:49.440 --> 00:16:53.160]  他很懂得預測恆生指數
[00:16:53.160 --> 00:16:55.240]  他就預測到
[00:16:55.240 --> 00:16:58.240]  其實他都是用一些統計學的方法
[00:16:58.240 --> 00:17:01.920]  他就預測到什麼時候會有金融風暴
[00:17:01.920 --> 00:17:03.280]  所以他因為這件事
[00:17:03.280 --> 00:17:05.800]  他就賺很多錢
[00:17:05.800 --> 00:17:06.720]  有一次
[00:17:06.720 --> 00:17:09.600]  他就幫人去搞那些喪禮
[00:17:09.600 --> 00:17:11.120]  你知道那些
[00:17:11.120 --> 00:17:12.760]  會什麼破地獄那些
[00:17:12.760 --> 00:17:14.480]  就是喪禮那些靈堂
[00:17:14.480 --> 00:17:15.800]  很吵的
[00:17:15.800 --> 00:17:16.560]  打齋
[00:17:16.560 --> 00:17:18.720]  他不知道為什麼覺得很吵
[00:17:18.720 --> 00:17:20.680]  就搞了他旁邊那間房
[00:17:20.680 --> 00:17:21.280]  坐一坐
[00:17:21.280 --> 00:17:22.600]  打算靜一靜
[00:17:22.600 --> 00:17:23.800]  一進去
[00:17:23.800 --> 00:17:26.240]  原來是一個基督教的喪禮
[00:17:26.240 --> 00:17:27.520]  他覺得很平靜
[00:17:27.520 --> 00:17:29.520]  誰知道進去之後會關門
[00:17:29.520 --> 00:17:31.080]  喪禮開始
[00:17:31.080 --> 00:17:32.640]  他就走不了
[00:17:32.640 --> 00:17:35.160]  他就從頭聽到尾
[00:17:35.160 --> 00:17:36.680]  後來他就覺得
[00:17:36.680 --> 00:17:38.960]  他說的話很有道理
[00:17:38.960 --> 00:17:41.520]  他後來就找人帶他回教會
[00:17:41.520 --> 00:17:43.400]  就信了耶穌
[00:17:43.400 --> 00:17:45.480]  但是信了耶穌之後
[00:17:45.480 --> 00:17:46.600]  他的生意
[00:17:46.600 --> 00:17:47.520]  他怎樣算呢
[00:17:47.520 --> 00:17:50.680]  因為他是靠幫人風水
[00:17:50.680 --> 00:17:51.840]  命理那些
[00:17:51.840 --> 00:17:53.360]  去賺錢的
[00:17:53.360 --> 00:17:55.040]  賺了很多錢
[00:17:55.040 --> 00:17:57.920]  他知道不可以再這樣做
[00:17:57.920 --> 00:17:59.480]  他就和牧師商量
[00:17:59.480 --> 00:18:00.840]  做什麼好呢
[00:18:00.840 --> 00:18:02.160]  牧師就想
[00:18:02.160 --> 00:18:03.080]  不如這樣
[00:18:03.080 --> 00:18:05.800]  你開一間基督教的長生店
[00:18:05.800 --> 00:18:08.240]  幫人搞喪禮
[00:18:08.240 --> 00:18:13.800]  他就幫教會很多長者辦喪禮
[00:18:13.800 --> 00:18:17.160]  他雖然賺的錢沒有以前那麼多
[00:18:17.160 --> 00:18:19.240]  但是他分享見證的時候
[00:18:19.240 --> 00:18:20.080]  他分享到
[00:18:20.080 --> 00:18:20.800]  他說
[00:18:20.800 --> 00:18:23.000]  其實現在他感受到
[00:18:23.000 --> 00:18:24.080]  愛
[00:18:24.080 --> 00:18:26.080]  傳揚主的福音
[00:18:26.080 --> 00:18:30.880]  和一些喪親的家屬同行
[00:18:30.880 --> 00:18:34.240]  其實令到他的心靈更加有滿足過
[00:18:34.240 --> 00:18:35.880]  賺很多錢
[00:18:35.880 --> 00:18:37.200]  我們看到第一點
[00:18:37.200 --> 00:18:39.280]  福音傳到一個地方的時候
[00:18:39.280 --> 00:18:40.880]  會帶來經濟損失
[00:18:40.880 --> 00:18:43.120]  但是生命會得到釋放
[00:18:43.120 --> 00:18:45.520]  第二點是19至34節
[00:18:45.520 --> 00:18:47.440]  是文化上的衝擊
[00:18:47.440 --> 00:18:51.680]  我請弟兄姊妹幫我讀19至34節
[00:18:51.680 --> 00:18:52.480]  比較長
[00:18:52.480 --> 00:18:54.200]  或者你用啟認方式
[00:18:54.200 --> 00:18:56.040]  我先讀單節
[00:18:56.040 --> 00:18:58.160]  弟兄姊妹請你讀雙節
[00:18:58.160 --> 00:18:59.640]  好嗎?
[00:18:59.640 --> 00:19:01.640]  這裡就說到
[00:19:01.640 --> 00:19:05.040]  好像以前耶穌在格拉森
[00:19:05.040 --> 00:19:08.520]  趕走污鬼之後
