
[00:00:00.000 --> 00:00:04.800]  今天講到的經文是馬可.福音第十一章一至十一節
[00:04:50.240 --> 00:04:51.760]  如果你看看我的地圖
[00:04:51.760 --> 00:04:53.160]  這張地圖是小的
[00:04:53.160 --> 00:04:56.080]  如果你可以仔細看到
[00:04:56.080 --> 00:04:59.600]  他們這兩個城鎮和耶路撒冷的關係
[00:04:59.600 --> 00:05:03.760]  你會發現我們現在剩下兩英里的路
[00:05:03.760 --> 00:05:06.320]  兩英里的路有多遠呢?
[00:05:06.320 --> 00:05:09.080]  如果你從公理堂走去遮拿花園
[00:05:09.080 --> 00:05:10.880]  就剛剛好兩英里
[00:05:10.880 --> 00:05:12.480]  所以其實是很近
[00:05:12.480 --> 00:05:17.760]  很快就要到終點站耶路撒冷
[00:05:17.760 --> 00:05:19.000]  所以我只要告訴我們
[00:05:19.000 --> 00:05:20.520]  在這一節聖經裡面
[00:05:20.520 --> 00:05:23.640]  在原文裡面非常之特別
[00:05:23.640 --> 00:05:26.840]  馬可特爾用了一個希臘文的介詞
[00:05:26.840 --> 00:05:28.000]  Preposition
[00:05:28.000 --> 00:05:29.960]  他用了一個希臘文叫Hades
[00:05:29.960 --> 00:05:32.520]  或者英文翻譯是Into
[00:05:32.520 --> 00:05:34.800]  將三個地方連成一體
[00:05:34.800 --> 00:05:39.560]  他說耶穌和門徒快要進入耶路撒冷
[00:05:39.560 --> 00:05:45.720]  然後他說耶穌和門徒快要進入白髮基和白大尼
[00:05:45.720 --> 00:05:50.120]  他將這三個地方用一個介詞
[00:05:50.120 --> 00:05:53.400]  用一個Preposition連在一起
[00:05:53.400 --> 00:05:56.320]  耶路撒冷是上帝所揀選的聖城
[00:05:56.320 --> 00:06:00.080]  耶路撒冷的意思叫做平安之城
[00:06:00.080 --> 00:06:04.760]  而當你將另外那兩個鎮的名字加進去耶路撒冷
[00:06:04.760 --> 00:06:07.280]  就是Bethphage和Bethany
[00:06:07.280 --> 00:06:12.840]  將白髮基和白大尼加進去耶路撒冷的時候
[00:06:12.840 --> 00:06:18.280]  整體的意思開始令你有少少不安
[00:06:18.280 --> 00:06:22.560]  白髮基其實在四本福音書裡面都有出現
[00:06:22.560 --> 00:06:23.960]  只有出現在一個故事
[00:06:23.960 --> 00:06:25.440]  就是這個故事
[00:06:25.440 --> 00:06:28.000]  他其他的故事從來沒有出現過
[00:06:28.000 --> 00:06:31.840]  唯有在耶穌進入耶路撒冷的故事裡面出來
[00:06:31.840 --> 00:06:34.440]  白的意思是Beth
[00:06:34.440 --> 00:06:36.320]  是加的意思
[00:06:36.320 --> 00:06:40.760]  而髮基的意思是未熟的無花果樹
[00:06:40.760 --> 00:06:45.120]  所以你將Beth和Phage兩個加在一起的時候
[00:06:45.120 --> 00:06:49.760]  就等於它是一個未熟果樹之家
[00:06:49.760 --> 00:06:52.560]  你想想什麼叫未熟的果樹
[00:06:52.560 --> 00:06:53.240]  簡單來說
[00:06:53.240 --> 00:06:56.080]  當一個樹還未熟的意思是說
[00:06:56.080 --> 00:06:58.280]  這棵樹只有樹葉
[00:06:58.280 --> 00:07:00.680]  是沒有果子的
[00:07:00.680 --> 00:07:01.960]  Bethphage是一個地方
[00:07:01.960 --> 00:07:05.200]  它代表了一棵很多樹葉
[00:07:05.200 --> 00:07:06.640]  但是沒有果子的樹
[00:07:06.640 --> 00:07:08.920]  我想問問你好不好
[00:07:08.920 --> 00:07:12.680]  如果你用熟悉的眼光去看這個故事
[00:07:12.680 --> 00:07:13.680]  或者這個名字
[00:07:13.680 --> 00:07:16.160]  你會知道其實是不好的
[00:07:16.160 --> 00:07:17.720]  有些東西只有樣貌
[00:07:17.720 --> 00:07:20.560]  其實它是沒有果子的
[00:07:20.560 --> 00:07:25.400]  而馬可在這裡將Bethphage這個字加入了耶路撒冷
[00:07:25.400 --> 00:07:28.760]  馬可彷彿在我們耳邊細語
[00:07:28.760 --> 00:07:30.000]  馬可跟我們說
[00:07:30.000 --> 00:07:31.920]  你知不知道那個耶路撒冷
[00:07:31.920 --> 00:07:33.600]  那個聖城的耶路撒冷
[00:07:33.600 --> 00:07:35.120]  其實它是一個怎樣的城
[00:07:35.120 --> 00:07:36.920]  它是一個只有樹葉
[00:07:36.920 --> 00:07:38.200]  沒有果子
[00:07:38.200 --> 00:07:42.400]  不結果的地方
[00:07:42.400 --> 00:07:44.000]  因為這個耶路撒冷
[00:07:44.000 --> 00:07:45.160]  只有樣貌
[00:07:45.160 --> 00:07:47.520]  因為這個耶路撒冷只有樹葉
[00:07:47.520 --> 00:07:48.800]  沒有果子
[00:07:48.800 --> 00:07:52.080]  所以耶路撒冷最後要變成伯大尼
[00:07:52.080 --> 00:07:54.440]  伯大尼的意思是
[00:07:54.440 --> 00:07:57.880]  苦難哀號之家
[00:07:57.880 --> 00:08:00.760]  所以在一節短短的聖經裡面
[00:08:00.760 --> 00:08:03.880]  馬可在暗示著這件事
[00:08:03.880 --> 00:08:05.320]  這個平安之城
[00:08:05.320 --> 00:08:11.320]  耶路撒冷將轉變為不安之地
[00:08:11.320 --> 00:08:12.760]  馬可普音第十一章第一節
[00:08:12.760 --> 00:08:16.160]  很有可能是上帝對耶路撒冷的一個警告
[00:08:16.160 --> 00:08:17.920]  說他們必須要結果子
[00:08:17.920 --> 00:08:21.480]  否則他會接受上帝的審判
[00:08:21.480 --> 00:08:24.400]  因為大衛之子耶穌
[00:08:24.400 --> 00:08:27.000]  祂將要進入這個聖城
[00:08:27.000 --> 00:08:28.640]  在這個聖城耶路撒冷裡面
[00:08:28.640 --> 00:08:30.080]  耶穌要作王
[00:08:30.080 --> 00:08:31.680]  在這個聖城耶路撒冷裡面
[00:08:31.680 --> 00:08:32.920]  祂要開庭
[00:08:32.920 --> 00:08:34.360]  在這個聖城耶路撒冷裡面
[00:08:34.360 --> 00:08:36.840]  祂要審判
[00:08:36.840 --> 00:08:41.400]  這個是耶穌來到耶路撒冷的目的
[00:08:41.400 --> 00:08:46.120]  於是耶穌打發兩個門徒對他們說
[00:08:46.120 --> 00:08:49.280]  「你們往對面的村子裡去
[00:08:49.280 --> 00:08:52.680]  會看見一匹驢驅山在那裡
[00:08:52.680 --> 00:08:58.000]  從來沒有人騎過的把他解開牽來」
[00:08:58.000 --> 00:09:01.640]  就在這個登基載職的關鍵時候
[00:09:01.640 --> 00:09:06.080]  耶穌突然間發出了一個很特別的要求
[00:09:06.080 --> 00:09:09.560]  耶穌說「我要叫Uber」
[00:09:09.560 --> 00:09:13.000]  耶穌從頭到尾都是赤腳的行走
[00:09:13.000 --> 00:09:16.960]  突然間去到最後祂說祂要坐車
[00:09:16.960 --> 00:09:21.760]  是不是因為之前祂走了十三、四里的英里的路
[00:09:21.760 --> 00:09:25.720]  而且險峻的山路現在有點累呢?
[00:09:25.720 --> 00:09:29.160]  還是祂覺得祂現在自己要準備作王
[00:09:29.160 --> 00:09:32.280]  需要有一個特別的座駕
[00:09:32.280 --> 00:09:36.560]  才可以配得上祂新的身份?
[00:09:36.560 --> 00:09:37.520]  更特別的是
[00:09:37.520 --> 00:09:40.560]  耶穌要的不是一匹駿馬
[00:09:40.560 --> 00:09:44.520]  耶穌要的是驢驅
[00:09:44.520 --> 00:09:45.720]  在今天的語言
[00:09:45.720 --> 00:09:48.160]  我們會說祂不要坐Rolls Royce
[00:09:48.160 --> 00:09:49.520]  祂不要坐勞斯萊斯
[00:09:49.520 --> 00:09:52.240]  祂要的是Mini Cooper
[00:09:52.240 --> 00:09:55.480]  可能你說每個人都有自己不同的口味
[00:09:55.480 --> 00:09:57.880]  耶穌喜歡坐小車
[00:09:57.880 --> 00:09:59.640]  都是有祂的道理
[00:09:59.640 --> 00:10:01.800]  但是這裡耶穌又指明一件事
[00:10:01.800 --> 00:10:04.720]  祂說祂要一個全新的Mini
[00:10:04.720 --> 00:10:08.200]  祂要一個從來沒有人坐過的Mini
[00:10:08.200 --> 00:10:10.360]  究竟耶穌在說些甚麼?
[00:10:10.360 --> 00:10:12.960]  究竟耶穌在做些甚麼?
[00:10:12.960 --> 00:10:14.040]  我不知道你有沒有覺得
[00:10:14.040 --> 00:10:16.960]  其實耶穌是跟祂的門
[00:10:16.960 --> 00:10:20.800]  和眾人在玩一個猜謎的遊戲
[00:10:20.800 --> 00:10:22.920]  正所謂「醉翁之意不在酒」
[00:10:22.920 --> 00:10:25.320]  耶穌不是想坐車
[00:10:25.320 --> 00:10:29.040]  耶穌是想用祂坐車的要求
[00:10:29.040 --> 00:10:31.960]  去啟示祂自己的身份
[00:10:31.960 --> 00:10:34.440]  耶穌要將祂的真正的身份
[00:10:34.440 --> 00:10:38.480]  從舊約的預言裏面啟示給我們看
[00:10:38.480 --> 00:10:39.560]  如果你有機會去看
[00:10:39.560 --> 00:10:42.560]  《馬太福音》和《約翰福音》的《平行經文》
[00:10:42.560 --> 00:10:43.720]  你就會看到
[00:10:43.720 --> 00:10:44.560]  馬太這麼說
[00:10:44.560 --> 00:10:48.320]  祂說祂這麼做是要應驗先知所說的
[00:10:48.320 --> 00:10:51.080]  約翰說正如經上所記載
[00:10:51.080 --> 00:10:53.640]  耶穌要帶我們回到舊約聖經裏面
[00:10:53.640 --> 00:10:57.480]  耶穌要帶我們回到撒加利亞書
[00:10:57.480 --> 00:10:59.200]  撒加利亞書裏面的預言
[00:10:59.200 --> 00:11:02.000]  是一個君王的預言
[00:11:02.000 --> 00:11:04.360]  撒加利亞書第九章第九節
[00:11:04.360 --> 00:11:07.040]  「錫安娜應當大大的喜樂」
[00:11:07.040 --> 00:11:09.080]  「耶路撒冷應當歡喜」
[00:11:09.080 --> 00:11:11.920]  這個好的消息是跟耶路撒冷有關係
[00:11:11.920 --> 00:11:15.960]  祂說「看啊!你的王來到你這裏」
[00:11:15.960 --> 00:11:19.480]  「他是公義的並且私行請救」
[00:11:19.480 --> 00:11:25.320]  「謙和地騎著小驢的舉止」
[00:11:25.320 --> 00:11:27.400]  在撒加利亞的時代
[00:11:27.400 --> 00:11:31.440]  以色列人剛剛從巴比倫秘魯回歸
[00:11:31.440 --> 00:11:32.960]  他們回到耶路撒冷
[00:11:32.960 --> 00:11:34.240]  去重建耶路撒冷
[00:11:34.240 --> 00:11:37.240]  去重建耶路撒冷裏面最重要的那棟建築
[00:11:37.240 --> 00:11:39.320]  叫做聖殿
[00:11:39.320 --> 00:11:43.200]  他興建完所有的東西他在等待上帝的歸來
[00:11:43.200 --> 00:11:46.440]  他在等待應許君王的來臨
[00:11:46.440 --> 00:11:50.080]  他們在等待聖城耶路撒冷的主人回家
[00:11:50.080 --> 00:11:57.040]  他們在等待上帝私行大能的請救
[00:11:57.040 --> 00:11:59.800]  他們在等待上帝的國度來臨
[00:11:59.800 --> 00:12:04.200]  一等就等了四百多五百年
[00:12:04.200 --> 00:12:05.440]  一直沒有這個君王
[00:12:05.440 --> 00:12:10.960]  直到二千年前耶穌進入耶路撒冷那一天
[00:12:10.960 --> 00:12:15.760]  這個預言就成就了
[00:12:15.760 --> 00:12:17.960]  上帝通過撒加利亞的預言
[00:12:17.960 --> 00:12:20.240]  給以色列人一個提示
[00:12:20.240 --> 00:12:21.800]  一個屬天的記號
[00:12:21.800 --> 00:12:22.880]  這個記號告訴我們
[00:12:22.880 --> 00:12:26.400]  當這個真命天子來到耶路撒冷的時候
[00:12:26.400 --> 00:12:28.240]  祂不會騎馬的
[00:12:28.240 --> 00:12:31.160]  祂要騎的是驢
[00:12:31.160 --> 00:12:33.720]  祂會謙和地騎著驢
[00:12:33.720 --> 00:12:36.680]  騎著小驢來到耶路撒冷
[00:12:36.680 --> 00:12:39.520]  這個是那個記號
[00:12:39.520 --> 00:12:41.880]  如果你這樣去明白整個故事
[00:12:41.880 --> 00:12:44.280]  你開始明白為什麼耶穌不要坐馬
[00:12:44.280 --> 00:12:45.720]  為什麼耶穌不要進馬
[00:12:45.720 --> 00:12:49.280]  為什麼耶穌選擇要有一個小的驢區
[00:12:49.280 --> 00:12:52.200]  不是單單因為耶穌很謙卑這麼簡單
[00:12:52.200 --> 00:12:57.000]  而是耶穌故意要成就這個預言
[00:12:57.000 --> 00:12:58.360]  耶穌要告訴他們
[00:12:58.360 --> 00:13:02.800]  我就是那個預言的承傳
[00:13:02.800 --> 00:13:07.280]  主耶穌基督騎著一個小驢區進入耶路撒冷
[00:13:07.280 --> 00:13:11.640]  這個圖畫不單單帶我們回到撒加利亞村
[00:13:11.640 --> 00:13:14.040]  如果你對舊約聖經很熟悉的時候
[00:13:14.040 --> 00:13:17.640]  你知道這幅圖畫又帶我們去到另外一個故事
[00:13:17.640 --> 00:13:21.120]  一個更古老的故事
[00:13:21.120 --> 00:13:23.680]  是聶王記上帝一章的故事
[00:13:23.680 --> 00:13:26.360]  所萊門被告的故事
[00:13:26.360 --> 00:13:28.920]  聶王記上帝一章第38節這麼說
[00:13:28.920 --> 00:13:36.000]  於是撒督濟斯拿丹先知讓所萊門騎上大衛的驢子
[00:13:36.000 --> 00:13:39.000]  取了聖高遊的國來
[00:13:39.000 --> 00:13:40.680]  告所萊門
[00:13:40.680 --> 00:13:45.000]  眾百姓都說所萊門萬歲萬歲萬萬歲
[00:13:45.000 --> 00:13:48.120]  這個是所萊門被告的一個場景
[00:13:48.120 --> 00:13:49.840]  一開始的時候說於是
[00:13:49.840 --> 00:13:51.080]  於是之前說什麼
[00:13:51.080 --> 00:13:54.200]  說的是大衛王下令
[00:13:54.200 --> 00:13:57.000]  大衛王沒有去到這個高立的場面
[00:13:57.000 --> 00:13:59.120]  為什麼?因為他快要老死了
[00:13:59.120 --> 00:14:00.760]  他不行的
[00:14:00.760 --> 00:14:02.720]  但是他下了這個命令
[00:14:02.720 --> 00:14:04.480]  因為他下了這個命令
[00:14:04.480 --> 00:14:08.000]  所以所萊門可以被告
[00:14:08.000 --> 00:14:09.960]  所萊門是誰?
[00:14:09.960 --> 00:14:11.200]  在這個故事裡面告訴你
[00:14:11.200 --> 00:14:13.360]  所萊門是大衛之子
[00:14:13.360 --> 00:14:16.040]  他是大衛第一個大衛之子
[00:14:16.040 --> 00:14:17.640]  首個大衛之子
[00:14:17.640 --> 00:14:19.960]  我們可以說叫他Alpha
[00:14:19.960 --> 00:14:21.360]  Alpha是第一個的意思
[00:14:21.360 --> 00:14:23.280]  Alpha son of David
[00:14:23.280 --> 00:14:26.360]  他是第一個大衛之子
[00:14:26.360 --> 00:14:27.640]  而耶穌呢?
[00:14:27.640 --> 00:14:29.120]  如果我問你耶穌是誰
[00:14:29.120 --> 00:14:30.120]  你的答案應該是
[00:14:30.120 --> 00:14:31.720]  耶穌又是大衛之子
[00:14:31.720 --> 00:14:34.440]  不過耶穌是一個終極的大衛之子
[00:14:34.440 --> 00:14:35.480]  是最後那個
[00:14:35.480 --> 00:14:36.800]  耶穌是Omega
[00:14:36.800 --> 00:14:38.320]  如果所萊門是Alpha
[00:14:38.320 --> 00:14:40.240]  耶穌就是Omega
[00:14:40.240 --> 00:14:44.400]  耶穌是Omega son of David
[00:14:44.400 --> 00:14:46.560]  當你從舊約走到新約的時候
[00:14:46.560 --> 00:14:48.920]  你發現所萊門只是一個影子
[00:14:48.920 --> 00:14:51.160]  耶穌才是那個實體
[00:14:51.160 --> 00:14:53.840]  所萊門的Alpha是細草的
[00:14:53.840 --> 00:14:56.360]  耶穌的Omega是大草的
[00:14:56.360 --> 00:14:58.080]  耶穌是真東西
[00:14:58.080 --> 00:15:02.560]  所萊門只是一個影子指向著耶穌基督
[00:15:02.560 --> 00:15:04.360]  當我們看回這個影子戲的時候
[00:15:04.360 --> 00:15:09.520]  我們看到在所萊門登基加冕的過程裡面
[00:15:09.520 --> 00:15:11.000]  有君王
[00:15:11.000 --> 00:15:12.480]  有先知
[00:15:12.480 --> 00:15:14.440]  有祭司的參與
[00:15:14.440 --> 00:15:17.320]  在大衛王的聖旨之下
[00:15:17.320 --> 00:15:21.000]  有拿丹薩督的見證
[00:15:21.000 --> 00:15:24.880]  還有雷子去做他的座駕
[00:15:24.880 --> 00:15:26.840]  然後有油膏祂的頭
[00:15:26.840 --> 00:15:30.240]  然後還有百姓在歡呼雀躍
[00:15:30.240 --> 00:15:32.800]  歡迎這個君王
[00:15:32.800 --> 00:15:37.600]  我想你想想主耶穌基督的登基加冕的進程
[00:15:37.600 --> 00:15:40.360]  剛才我們看過在馬克福音第十一章裡面
[00:15:40.360 --> 00:15:43.440]  我們看到耶穌又是坐著爐區
[00:15:43.440 --> 00:15:46.040]  耶穌又是有百姓歡呼
[00:15:46.040 --> 00:15:47.800]  歡迎祂
[00:15:47.800 --> 00:15:49.280]  但是其他的東西呢
[00:15:49.280 --> 00:15:51.400]  還有其他那些人物
[00:15:51.400 --> 00:15:53.840]  那些程序在哪裡呢?
[00:15:53.840 --> 00:15:54.960]  原來其他的人物
[00:15:54.960 --> 00:15:57.760]  其他的程序一早已經發生了
[00:15:57.760 --> 00:16:00.400]  在馬克福音第九章裡面
[00:16:00.400 --> 00:16:03.520]  耶穌的登山變相
[00:16:03.520 --> 00:16:07.200]  你記不記得在馬克福音第九章那個故事
[00:16:07.200 --> 00:16:10.360]  在那天為了要參加祂自己登基加冕
[00:16:10.360 --> 00:16:13.280]  例如耶穌改變了造型
[00:16:13.280 --> 00:16:16.880]  馬克福音第九章第二節這樣說
[00:16:16.880 --> 00:16:19.680]  在他們面前耶穌變了形象
[00:16:19.680 --> 00:16:22.400]  衣服發光極其潔白
[00:16:22.400 --> 00:16:27.520]  地上漂泊的人沒有一個能漂得那樣白
[00:16:27.520 --> 00:16:29.480]  祂改變了自己的形象
[00:16:29.480 --> 00:16:31.680]  因為是祂加冕的那一天
[00:16:31.680 --> 00:16:33.080]  然後在第四節
[00:16:33.080 --> 00:16:37.640]  有以利亞和摩西向祂顯現
[00:16:37.640 --> 00:16:42.320]  以利亞代表了舊約裡面所有所有的先知
[00:16:42.320 --> 00:16:44.320]  你記得當一個君王加冕的時候
[00:16:44.320 --> 00:16:45.160]  你需要有先知
[00:16:45.160 --> 00:16:46.440]  然後你需要有祭司
[00:16:46.440 --> 00:16:51.640]  以利亞代表了舊約裡面所有的眾先知
[00:16:51.640 --> 00:16:53.960]  除了以利亞還有摩西
[00:16:53.960 --> 00:16:56.320]  不過你說摩西不是祭司
[00:16:56.320 --> 00:16:58.000]  摩西確實不是祭司
[00:16:58.000 --> 00:17:01.560]  他的兄弟亞倫才是祭司
[00:17:01.560 --> 00:17:06.480]  不過摩西是整個祭司系統的創辦人
[00:17:06.480 --> 00:17:10.440]  沒有了摩西舍利美濟是沒有祭司的
[00:17:10.440 --> 00:17:16.040]  於是摩西在那天代表了所有舊約聖經裡面的祭司
[00:17:16.040 --> 00:17:19.760]  因為想像當日的偉大的場面
[00:17:19.760 --> 00:17:21.120]  所有的先知
[00:17:21.120 --> 00:17:26.880]  所有的祭司來觀看主耶穌基督作王
[00:17:26.880 --> 00:17:28.920]  耶穌的父王在哪裡
[00:17:28.920 --> 00:17:29.840]  父王沒有出現
[00:17:29.840 --> 00:17:32.120]  只有一把聲音
[00:17:32.120 --> 00:17:35.000]  父王要傳位給耶穌
[00:17:35.000 --> 00:17:36.440]  只有聲音的出現
[00:17:36.440 --> 00:17:39.120]  因為父王不是地上的君王
[00:17:39.120 --> 00:17:43.160]  那個父王是天上的上帝
[00:17:43.160 --> 00:17:47.360]  在這個時候父王差派了一朵雲彩來
[00:17:47.360 --> 00:17:49.520]  為聖子耶穌加冕
[00:17:49.520 --> 00:17:50.840]  他不是用油的
[00:17:50.840 --> 00:17:53.920]  在舊約聖經裡面所有人們是被油膏
[00:17:53.920 --> 00:17:55.960]  在新約聖經裡面
[00:17:55.960 --> 00:17:58.480]  上帝差派了一朵雲彩
[00:17:58.480 --> 00:17:59.320]  如果你熟悉舊約
[00:17:59.320 --> 00:18:02.880]  你知道一朵雲彩代表了上帝的靈
[00:18:02.880 --> 00:18:04.800]  上帝差派了他的聖靈
[00:18:04.800 --> 00:18:07.120]  聖靈滿載的一個雲彩
[00:18:07.120 --> 00:18:11.120]  完全傾倒在他聖子的身上
[00:18:11.120 --> 00:18:13.840]  接著有一把聲音
[00:18:13.840 --> 00:18:14.840]  這把聲音說
[00:18:14.840 --> 00:18:18.840]  「這是我的愛子,你們要聽他的」
[00:18:18.840 --> 00:18:20.520]  耶穌是誰?
[00:18:20.520 --> 00:18:23.120]  耶穌是我的愛子
[00:18:23.120 --> 00:18:26.320]  耶穌是上帝的兒子
[00:18:26.320 --> 00:18:27.840]  我想你將這個圖畫
[00:18:27.840 --> 00:18:29.720]  這個《馬克福音》第九章的圖畫
[00:18:29.720 --> 00:18:32.760]  帶回去《馬克福音》第十章、第十一章
[00:18:32.760 --> 00:18:34.320]  《馬克福音》第十章、第十一章
[00:18:34.320 --> 00:18:37.000]  告訴你耶穌是大衛之子
[00:18:37.000 --> 00:18:39.360]  但是耶穌不單是大衛之子
[00:18:39.360 --> 00:18:43.040]  耶穌也是上帝的愛子
