
[00:00:00.000 --> 00:00:15.000]  早晨,感謝主,我們可以在中之主日,一同去試圖訓經,去思念上帝有什麼說話跟我們說
[00:10:06.000 --> 00:10:08.000]  是無罪的
[00:10:08.000 --> 00:10:09.000]  爲什麼這麼強調呢
[00:10:09.000 --> 00:10:13.000]  因爲和《老家福音》很有關係
[00:10:13.000 --> 00:10:15.000]  比拉多想表達的是
[00:10:15.000 --> 00:10:20.000]  耶穌沒有犯下當時的羅馬法律
[00:10:20.000 --> 00:10:24.000]  不是猶太領袖所指控的說法
[00:10:24.000 --> 00:10:25.000]  大家記不記得
[00:10:25.000 --> 00:10:27.000]  《老家福音》寫給誰
[00:10:27.000 --> 00:10:29.000]  《老家福音》第一章
[00:10:29.000 --> 00:10:30.000]  如果你們留意
[00:10:30.000 --> 00:10:32.000]  都是寫給提阿菲羅大人
[00:10:32.000 --> 00:10:36.000]  當時應該是羅馬官員裏面
[00:10:36.000 --> 00:10:38.000]  一個代表人物
[00:10:38.000 --> 00:10:39.000]  可能真有其人
[00:10:39.000 --> 00:10:42.000]  也可能是代表有權的階層
[00:10:42.000 --> 00:10:45.000]  《老家福音》和下卷《仕途行卷》
[00:10:45.000 --> 00:10:48.000]  都是寫給提阿菲羅大人
[00:10:48.000 --> 00:10:51.000]  是想說給帝國聽
[00:10:51.000 --> 00:10:53.000]  說給上帝的子民
[00:10:53.000 --> 00:10:56.000]  跟隨耶穌的門徒聽
[00:10:56.000 --> 00:10:59.000]  基督信仰是沒有犯下
[00:10:59.000 --> 00:11:02.000]  當時的任何的羅馬法律
[00:11:02.000 --> 00:11:06.000]  是合適羅馬之下的人民
[00:11:06.000 --> 00:11:09.000]  去信奉的一個很重要的宗教
[00:11:09.000 --> 00:11:12.000]  所以《老家福音》特別透過比拉多
[00:11:12.000 --> 00:11:15.000]  三次宣判說耶穌無罪
[00:11:15.000 --> 00:11:18.000]  再透過剛好希律王
[00:11:18.000 --> 00:11:21.000]  剛好那時候不在北邊的加利利
[00:11:21.000 --> 00:11:23.000]  他在南邊遊帶遊山玩水
[00:11:23.000 --> 00:11:26.000]  也透過和耶穌的對話
[00:11:26.000 --> 00:11:27.000]  讓我們知道
[00:11:27.000 --> 00:11:30.000]  希律都是說耶穌無罪
[00:11:30.000 --> 00:11:36.000]  所以《老家福音》特別強調審訊和裁決
[00:11:36.000 --> 00:11:38.000]  第一次比拉多這麼說
[00:11:38.000 --> 00:11:41.000]  我查不出這個人有什麼罪
[00:11:41.000 --> 00:11:44.000]  特別用綠色字標榜
[00:11:44.000 --> 00:11:47.000]  接下來這三次比拉多的宣判
[00:11:47.000 --> 00:11:51.000]  比拉多知道耶穌是加利利人
[00:11:51.000 --> 00:11:54.000]  也知道希律王剛好又在耶路撒冷
[00:11:54.000 --> 00:11:56.000]  所以他很聰明
[00:11:56.000 --> 00:11:58.000]  他把球拋給希律
[00:11:58.000 --> 00:12:01.000]  希律剛好又很想認識這位
[00:12:01.000 --> 00:12:03.000]  納撒蘭耶穌
[00:12:03.000 --> 00:12:06.000]  應該很久沒有見過他
[00:12:06.000 --> 00:12:09.000]  想戲弄他
[00:12:09.000 --> 00:12:11.000]  也想看看他有什麼板斧
[00:12:11.000 --> 00:12:14.000]  不如弄幾件神跡來看看
[00:12:14.000 --> 00:12:15.000]  你這麼聰明
[00:12:15.000 --> 00:12:17.000]  當然耶穌簡單來說
[00:12:17.000 --> 00:12:19.000]  耶穌不回答
[00:12:19.000 --> 00:12:21.000]  也不想理會希律
[00:12:21.000 --> 00:12:25.000]  身邊的祭司長和律法教師
[00:12:25.000 --> 00:12:28.000]  繼續在希律面前指控耶穌
[00:12:28.000 --> 00:12:32.000]  希律和士兵戲弄完之後
[00:12:32.000 --> 00:12:35.000]  也是查不出他有什麼罪
[00:12:35.000 --> 00:12:38.000]  路加福音有的特色
[00:12:38.000 --> 00:12:40.000]  也沒有該死的事
[00:12:40.000 --> 00:12:42.000]  所以不應該判死刑
[00:12:42.000 --> 00:12:47.000]  他就讓比拉多繼續查問
[00:12:47.000 --> 00:12:51.000]  所以到了第十三節開始
[00:12:51.000 --> 00:12:54.000]  比拉多又再招聚祭司長
[00:12:54.000 --> 00:12:55.000]  民間領袖
[00:12:55.000 --> 00:12:58.000]  是當時猶太公議會的成員
[00:12:58.000 --> 00:13:00.000]  以及以色列民衆
[00:13:00.000 --> 00:13:01.000]  也說得很清楚
[00:13:01.000 --> 00:13:04.000]  你們說的那種迷惑煽動
[00:13:04.000 --> 00:13:05.000]  對不起
[00:13:05.000 --> 00:13:09.000]  我查問過審查過
[00:13:09.000 --> 00:13:12.000]  比拉多再次告訴民衆聽
[00:13:12.000 --> 00:13:13.000]  領袖聽
[00:13:13.000 --> 00:13:15.000]  他拿撒冷耶穌
[00:13:15.000 --> 00:13:18.000]  沒有做過該死的事
[00:13:18.000 --> 00:13:20.000]  所以比拉多有什麼做法呢
[00:13:20.000 --> 00:13:24.000]  想着警戒他之後就釋放他
[00:13:24.000 --> 00:13:26.000]  今天不知道大家聽讀經的時候
[00:13:26.000 --> 00:13:27.000]  有沒有留意
[00:13:27.000 --> 00:13:29.000]  我們沒有讀第十七節
[00:13:29.000 --> 00:13:30.000]  因爲在大家手上
[00:13:30.000 --> 00:13:33.000]  大部分的中文譯本
[00:13:33.000 --> 00:13:36.000]  都不會把第十七節顯示
[00:13:36.000 --> 00:13:41.000]  因爲原典就應該不是最主要的經文
[00:13:41.000 --> 00:13:42.000]  是一些古卷
[00:13:42.000 --> 00:13:44.000]  可能有十七節就這麼說
[00:13:44.000 --> 00:13:45.000]  每逢這個節期
[00:13:45.000 --> 00:13:48.000]  總督是可以釋放一個囚犯
[00:13:48.000 --> 00:13:50.000]  所以稍後的經文
[00:13:50.000 --> 00:13:52.000]  你會見到出現一個人物
[00:13:52.000 --> 00:13:54.000]  叫做一個死囚
[00:13:54.000 --> 00:13:57.000]  一個犯下殺人罪的巴拉巴
[00:13:57.000 --> 00:13:59.000]  就出現在歷史舞臺了
[00:13:59.000 --> 00:14:03.000]  比拉多再次在衆人面前審問耶穌
[00:14:03.000 --> 00:14:04.000]  做足功夫了
[00:14:04.000 --> 00:14:07.000]  他作爲一個總督
[00:14:07.000 --> 00:14:09.000]  他在這件事上做得很稱職
[00:14:09.000 --> 00:14:12.000]  都是說給民衆聽
[00:14:12.000 --> 00:14:16.000]  我查不出他有該死的罪
[00:14:16.000 --> 00:14:19.000]  所以比拉多都是想着釋放他
[00:14:19.000 --> 00:14:21.000]  但當然事件發展
[00:14:21.000 --> 00:14:24.000]  我想大部分的弟兄姐妹都很熟悉
[00:14:24.000 --> 00:14:28.000]  比拉多的確沒有宣判耶穌無罪
[00:14:28.000 --> 00:14:34.000]  反而他面對周遭的聲音
[00:14:34.000 --> 00:14:35.000]  他投降
[00:14:35.000 --> 00:14:39.000]  他只能夠宣佈耶穌是有罪
[00:14:39.000 --> 00:14:43.000]  當然這個審訊最終的裁決
[00:14:43.000 --> 00:14:46.000]  明顯見到耶穌是不應該死的
[00:14:46.000 --> 00:14:50.000]  但是他面對的不公義的死刑
[00:14:50.000 --> 00:14:55.000]  完全是因爲當時政治上利益的需要
[00:14:55.000 --> 00:14:59.000]  比拉多雖然多次證明耶穌無罪
[00:14:59.000 --> 00:15:02.000]  想着釋放他
[00:15:02.000 --> 00:15:05.000]  但是因爲周遭民衆的聲音
[00:15:05.000 --> 00:15:08.000]  猶太領袖的聲音壓倒聖
[00:15:08.000 --> 00:15:12.000]  所以比拉多最終都是判耶穌死刑
[00:15:12.000 --> 00:15:14.000]  因爲他作爲地方首長
[00:15:14.000 --> 00:15:15.000]  他關心的
[00:15:15.000 --> 00:15:18.000]  坦白說在當時的社會
[00:15:18.000 --> 00:15:21.000]  不是公正和公平
[00:15:21.000 --> 00:15:25.000]  當時他最關心最掛心的是
[00:15:25.000 --> 00:15:27.000]  羅馬政府的管治和利益
[00:15:27.000 --> 00:15:29.000]  能不能夠很平穩
[00:15:29.000 --> 00:15:31.000]  他的公職
[00:15:31.000 --> 00:15:32.000]  他的烏衫
[00:15:32.000 --> 00:15:34.460]  是否能夠保得住
[00:15:34.460 --> 00:15:38.780]  而當時猶太領袖牽動老百姓情緒
[00:15:38.780 --> 00:15:41.180]  「釘耶穌十字架」「釘耶穌十字架」
[00:15:41.180 --> 00:15:43.180]  這些聲音恥起僻落
[00:15:43.180 --> 00:15:45.900]  很明顯是古代版的民粹主義
[00:15:45.900 --> 00:15:48.700]  牽動老百姓的心聲
[00:15:48.700 --> 00:15:50.140]  我們看看經文
[00:15:50.140 --> 00:15:54.620]  特別紅色字我特意強調
[00:15:54.620 --> 00:15:56.780]  這班人童聲喊叫說
[00:15:56.780 --> 00:15:59.580]  要除掉撕爛耶穌
[00:15:59.580 --> 00:16:01.580]  要釋放另一個重犯
[00:16:01.580 --> 00:16:03.100]  巴拉巴
[00:16:03.100 --> 00:16:04.380]  他們繼續喊叫
[00:16:04.380 --> 00:16:07.340]  「釘耶穌十字架」「釘祂十字架」
[00:16:07.340 --> 00:16:11.260]  聖經很有趣
[00:16:11.260 --> 00:16:12.940]  寫得很清楚
[00:16:12.940 --> 00:16:14.380]  他們繼續喊叫
[00:16:14.380 --> 00:16:16.300]  叫喊的時候
[00:16:16.300 --> 00:16:19.740]  二十三節最後一句說什麼
[00:16:19.740 --> 00:16:24.060]  「他們的聲音終於得勝了」
[00:16:24.060 --> 00:16:27.900]  比拉多決定成全他們的要求
[00:16:27.900 --> 00:16:30.140]  把耶穌交出來
[00:16:30.140 --> 00:16:32.140]  把耶穌交出來的意思是
[00:16:32.140 --> 00:16:35.660]  把耶穌交去釘十字架
[00:16:35.660 --> 00:16:38.140]  馬太福音有個相關的經文
[00:16:38.140 --> 00:16:39.260]  關於比拉多的
[00:16:39.260 --> 00:16:41.260]  可能你也會有些印象
[00:16:41.260 --> 00:16:41.980]  就是什麼
[00:16:41.980 --> 00:16:44.060]  比拉多就是洗手
[00:16:44.060 --> 00:16:45.180]  不關我的事
[00:16:45.180 --> 00:16:49.020]  是你們要冤枉耶穌的死亡
[00:16:49.020 --> 00:16:51.900]  所以比拉多其實有個最後的宣判
[00:16:51.900 --> 00:16:57.660]  就是宣判耶穌要面對死刑
[00:16:57.660 --> 00:16:59.180]  丁姐妹
[00:16:59.180 --> 00:17:02.140]  愛我們的主的而且確經歷的苦難
[00:17:02.140 --> 00:17:03.660]  成就救贖的恩典
[00:17:03.660 --> 00:17:05.420]  你和我不陌生
[00:17:05.420 --> 00:17:09.660]  但是祂在本丟比拉多手下受難
[00:17:09.660 --> 00:17:13.500]  帶給我們有什麼學習的地方呢
[00:17:13.500 --> 00:17:15.020]  上帝容許苦難
[00:17:15.020 --> 00:17:18.060]  上帝在約翰福音十六章
[00:17:18.060 --> 00:17:19.260]  耶穌也這樣說
[00:17:19.260 --> 00:17:22.540]  人生在世必有苦難
[00:17:22.540 --> 00:17:23.900]  但是你們放心
[00:17:23.900 --> 00:17:27.340]  耶穌說我已經勝過這些苦難了
[00:17:27.340 --> 00:17:30.300]  上帝親自承受苦難
[00:17:30.300 --> 00:17:31.900]  耶穌基督的代贖
[00:17:31.900 --> 00:17:36.060]  你和我都不會陌生
[00:17:36.060 --> 00:17:39.500]  但是在本丟比拉多手下
[00:17:39.500 --> 00:17:42.300]  在使徒信經這句說話
[00:17:42.300 --> 00:17:45.100]  令我們看到在苦難當中
[00:17:45.100 --> 00:17:48.060]  的而且確權貴
[00:17:48.060 --> 00:17:49.180]  既得利益者
[00:17:49.180 --> 00:17:50.700]  猶太宗教領袖
[00:17:50.700 --> 00:17:54.540]  他們真的會冷漠和麻木
[00:17:54.540 --> 00:17:58.060]  對人命的面對的死
[00:17:58.060 --> 00:17:59.340]  面對的不公不義
[00:17:59.340 --> 00:18:01.660]  他們是會呈現那種
[00:18:01.660 --> 00:18:03.500]  關我什麼事
[00:18:03.500 --> 00:18:05.980]  我們今天看的使徒信經
[00:18:05.980 --> 00:18:08.940]  本丟比拉多手下受難
[00:18:08.940 --> 00:18:11.980]  除了緊扣歷史之外
[00:18:11.980 --> 00:18:13.900]  我們也要知道
[00:18:13.900 --> 00:18:18.220]  原來比拉多是一個怎樣的人
[00:18:18.220 --> 00:18:20.620]  有色經學者跟我們說
[00:18:20.620 --> 00:18:22.940]  比拉多有三個特徵
[00:18:22.940 --> 00:18:24.860]  我們要留意
[00:18:24.860 --> 00:18:26.460]  他覺得不關我事
[00:18:26.460 --> 00:18:28.060]  他不在乎
[00:18:28.060 --> 00:18:30.300]  他不需要找真相
[00:18:30.300 --> 00:18:33.500]  他的確做了總督很重要的位置
[00:18:33.500 --> 00:18:34.780]  就是查問
[00:18:34.780 --> 00:18:36.940]  但最終他是會妥協
[00:18:36.940 --> 00:18:39.420]  因為外面的聲音勝過他
[00:18:39.420 --> 00:18:42.300]  所以他不再理會是否真相
[00:18:42.300 --> 00:18:44.060]  他要討好羣眾
[00:18:44.060 --> 00:18:48.860]  因為他要保住他自己的總督的位置
[00:18:48.860 --> 00:18:50.860]  萬一猶太宗教領袖
[00:18:50.860 --> 00:18:53.660]  上訴給羅馬凱撒皇帝聽
[00:18:53.660 --> 00:18:55.980]  他有機會官位不保
[00:18:55.980 --> 00:18:58.220]  在路加福音另一處地方
[00:18:58.220 --> 00:18:59.580]  都告訴我們
[00:18:59.580 --> 00:19:02.060]  比拉多是跟民眾猶太領袖
[00:19:02.060 --> 00:19:04.140]  有另一次的瓜葛
[00:19:04.140 --> 00:19:06.220]  詳細的我今天不多說
[00:19:06.220 --> 00:19:10.060]  這三個比拉多身上的特徵
[00:19:10.060 --> 00:19:13.900]  不仁不義不公
[00:19:13.900 --> 00:19:15.260]  丁姐妹
[00:19:15.260 --> 00:19:17.100]  你不要覺得與你無關
[00:19:17.100 --> 00:19:20.300]  當面對苦難的時候
[00:19:20.300 --> 00:19:25.660]  當有人面對死亡的威脅的時候
[00:19:25.660 --> 00:19:29.260]  可能我們都會有這種
[00:19:29.260 --> 00:19:34.700]  不仁不義和不公的反應
[00:19:34.700 --> 00:19:40.140]  令到苦難當中的人更加苦
[00:19:40.140 --> 00:19:41.740]  丁姐妹
[00:19:41.740 --> 00:19:43.980]  苦難共同體
[00:19:43.980 --> 00:19:46.700]  我們全部都是面對著痛苦的
[00:19:46.700 --> 00:19:49.420]  特別剛才今天穎欣執事
[00:19:49.420 --> 00:19:51.340]  外大思覺的時候
[00:19:51.340 --> 00:19:54.780]  那個短討我還很深刻
[00:19:54.780 --> 00:19:58.140]  面對週遭發生的事
[00:19:58.140 --> 00:19:59.260]  社會的環境
[00:19:59.260 --> 00:20:00.540]  外面的戰爭
[00:20:00.540 --> 00:20:01.260]  疫情
[00:20:01.260 --> 00:20:03.020]  病情
[00:20:03.020 --> 00:20:05.740]  其實我們都是苦難共同體
[00:20:05.740 --> 00:20:07.420]  但是透過歷史
[00:20:07.420 --> 00:20:08.620]  我們有沒有看到
[00:20:08.620 --> 00:20:12.780]  原來上帝在當中
[00:20:12.780 --> 00:20:15.260]  容許耶穌去受苦
[00:20:15.260 --> 00:20:18.860]  容許耶穌去有救贖的行動
[00:20:18.860 --> 00:20:21.900]  正正就是彰顯祂的愛
[00:20:21.900 --> 00:20:24.620]  我們會不會在苦難當中
[00:20:24.620 --> 00:20:26.540]  多一份共鳴
[00:20:26.540 --> 00:20:28.140]  見到彼拉多的嘴臉
[00:20:28.140 --> 00:20:29.820]  可能是我們在苦難當中
[00:20:29.820 --> 00:20:31.900]  我們都見過這些人的嘴臉
[00:20:31.900 --> 00:20:34.060]  我們不需要覺得驚訝
[00:20:34.060 --> 00:20:35.660]  我們反而在困難當中
[00:20:35.660 --> 00:20:38.300]  我們更加要學習
[00:20:38.300 --> 00:20:42.380]  怎樣靠著耶穌基督救贖的大能
[00:20:42.380 --> 00:20:45.180]  令到我們盡管置身其中
[00:20:45.180 --> 00:20:48.620]  盡管置身在苦難的歷史當中
[00:20:48.620 --> 00:20:53.180]  我們沒有什麼可以做
[00:20:53.180 --> 00:20:57.180]  我們可以依然仰望上帝得力
[00:20:57.180 --> 00:21:01.020]  我早前有一個教學
[00:21:01.020 --> 00:21:02.620]  講這幅油畫
[00:21:02.620 --> 00:21:06.300]  這幅油畫話說在法國一個小鎮
[00:21:06.300 --> 00:21:11.020]  當時是聖安東尼修道院
[00:21:11.020 --> 00:21:14.060]  小鎮的名稱是East Ham
[00:21:14.060 --> 00:21:15.740]  當中有一幅很有名的油畫
[00:21:15.740 --> 00:21:16.940]  十六世紀
[00:21:16.940 --> 00:21:20.460]  是德國的畫家畫的
[00:21:20.460 --> 00:21:22.060]  我都不太懂得讀這個名字
[00:21:22.060 --> 00:21:23.660]  你搜尋一下就知道了
[00:21:23.660 --> 00:21:27.740]  當時特別是發生疫情
[00:21:27.740 --> 00:21:30.780]  當時很嚴重的皮膚傳染病
[00:21:30.780 --> 00:21:34.060]  所以圖像裡面的受苦的耶穌
[00:21:34.060 --> 00:21:35.980]  如果你放近一點
[00:21:35.980 --> 00:21:37.980]  你去搜尋一下就知道了
[00:21:37.980 --> 00:21:41.020]  耶穌也是面對著皮膚病
[00:21:41.020 --> 00:21:47.820]  祂跟病者、受苦者、染疫者、冤死的人認同
[00:21:47.820 --> 00:21:51.260]  大家有沒有留意十字架十架的橫樑
