
[00:00:00.000 --> 00:00:01.160]  鄭智媚午安
[00:03:31.400 --> 00:03:34.560]  他們如何能夠重新出發
[00:03:34.560 --> 00:03:37.600]  他們要走過這個轉變
[00:03:37.600 --> 00:03:38.920]  這個轉折位
[00:03:38.920 --> 00:03:42.320]  然後向加南美地進發
[00:03:42.320 --> 00:03:45.920]  今天我要和大家分享的
[00:03:45.920 --> 00:03:47.920]  當然是開頭的部分
[00:03:48.120 --> 00:03:51.840]  就是第一章一至第四十六節
[00:03:51.840 --> 00:03:53.960]  哇!四十多節
[00:03:53.960 --> 00:03:55.640]  這麼多呢?
[00:03:55.640 --> 00:03:58.360]  如果大家之前讀過《文數記》
[00:03:58.360 --> 00:04:00.440]  讀到這個段落
[00:04:00.440 --> 00:04:03.760]  或者你揭開你的秩序表
[00:04:03.760 --> 00:04:05.320]  你就會發覺
[00:04:05.320 --> 00:04:07.400]  我不知道你有什麼反應
[00:04:07.400 --> 00:04:08.840]  這麼多名字
[00:04:08.840 --> 00:04:10.720]  這麼多數目字
[00:04:10.720 --> 00:04:13.120]  就算是靈修
[00:04:13.120 --> 00:04:14.960]  我假設你是靈修
[00:04:14.960 --> 00:04:16.400]  你也不是跳來看
[00:04:16.520 --> 00:04:18.560]  你逐卷逐卷書去看
[00:04:18.560 --> 00:04:20.160]  來到這裡
[00:04:20.160 --> 00:04:22.440]  我相信很多弟兄姊妹
[00:04:22.440 --> 00:04:23.520]  就快點吹吹
[00:04:23.520 --> 00:04:25.600]  讀完它就算了
[00:04:25.600 --> 00:04:29.160]  還有什麼訊息給我們想?
[00:04:29.160 --> 00:04:30.400]  沒什麼好想的
[00:04:30.400 --> 00:04:32.360]  有名字有數目字的,對不對?
[00:04:32.360 --> 00:04:34.560]  但是其實
[00:04:34.560 --> 00:04:38.680]  神的道是非常豐富的
[00:04:38.680 --> 00:04:42.280]  我們又試一下挑戰一下自己
[00:04:42.280 --> 00:04:45.360]  如何看第一章的經文
[00:04:45.960 --> 00:04:47.360]  先看第一節
[00:04:47.360 --> 00:04:49.520]  經文是這樣說的
[00:04:49.520 --> 00:04:51.720]  以色列人出埃及地後
[00:04:51.720 --> 00:04:53.640]  第二年二月初一日
[00:04:53.640 --> 00:04:56.200]  耶和華在西乃的曠野
[00:04:56.200 --> 00:04:59.280]  會幕中曉譽摩西說
[00:04:59.280 --> 00:05:02.960]  如果我們看回
[00:05:02.960 --> 00:05:06.600]  原本希伯來文的字句的寫法
[00:05:06.600 --> 00:05:08.240]  應該是這樣的
[00:05:08.240 --> 00:05:11.280]  曉譽等等
[00:05:11.280 --> 00:05:13.120]  耶和華等等
[00:05:13.120 --> 00:05:14.160]  對摩西
[00:05:14.280 --> 00:05:16.120]  這個排列是這樣的
[00:05:16.120 --> 00:05:18.400]  如果我們很快去
[00:05:18.400 --> 00:05:20.480]  飛快跳到
[00:05:20.480 --> 00:05:23.200]  整卷書最後那章
[00:05:23.200 --> 00:05:25.760]  剛才說的有三十六章,對不對?
[00:05:25.760 --> 00:05:28.600]  三十六章最後那一節
[00:05:28.600 --> 00:05:30.040]  是怎樣說的?
[00:05:30.040 --> 00:05:31.920]  經文說
[00:05:31.920 --> 00:05:34.520]  這次耶和華在摩亞平原
[00:05:34.520 --> 00:05:35.760]  約旦河邊
[00:05:35.760 --> 00:05:37.200]  耶利哥對面
[00:05:37.200 --> 00:05:38.640]  差不多要過河了,對不對?
[00:05:38.640 --> 00:05:43.360]  藉著摩西所吩咐以色列人的命令點將
[00:05:43.720 --> 00:05:45.440]  見到那些藍色字嗎?
[00:05:45.440 --> 00:05:47.800]  神的話是
[00:05:47.800 --> 00:05:49.640]  一頭一尾
[00:05:49.640 --> 00:05:50.960]  你估計可以這樣說
[00:05:50.960 --> 00:05:53.280]  好像括號那樣
[00:05:53.280 --> 00:05:56.680]  包住了整卷的文數記
[00:05:56.680 --> 00:05:58.880]  有聖經學者這樣說
[00:05:58.880 --> 00:06:00.680]  他們試試數過
[00:06:00.680 --> 00:06:03.400]  原來類似的陳述
[00:06:03.400 --> 00:06:05.680]  在文數記是出現過
[00:06:05.680 --> 00:06:07.720]  超過一百五十次這麼多
[00:06:07.720 --> 00:06:09.040]  就是說
[00:06:09.040 --> 00:06:11.280]  其實文數記的訊息
[00:06:11.280 --> 00:06:15.480]  不僅是神向祂的僕人摩西
[00:06:15.480 --> 00:06:16.920]  一番的宣告
[00:06:16.920 --> 00:06:20.280]  也展現了摩西怎樣養好
[00:06:20.280 --> 00:06:22.120]  忠誠忠實地
[00:06:22.120 --> 00:06:23.560]  將神的心意
[00:06:23.560 --> 00:06:25.600]  講給以色列人聽
[00:06:25.600 --> 00:06:30.400]  在整個進入神應許之地
[00:06:30.400 --> 00:06:32.600]  整個的過程當中
[00:06:32.600 --> 00:06:36.280]  神的說話是不可或缺的
[00:06:36.280 --> 00:06:40.560]  這也是為什麼我們要將紮根聖經
[00:06:40.560 --> 00:06:44.520]  放在我們使命宣言的開頭
[00:06:44.520 --> 00:06:46.200]  最重要的原因
[00:06:46.200 --> 00:06:49.440]  經文在第一節
[00:06:49.440 --> 00:06:51.240]  接著提到
[00:06:51.240 --> 00:06:55.280]  這件事情發生的日期是何時
[00:06:55.280 --> 00:06:57.160]  以色列人出埃及地後
[00:06:57.160 --> 00:07:00.080]  第二年二月初一日
[00:07:00.080 --> 00:07:02.560]  按照出埃及的四十章
[00:07:02.560 --> 00:07:04.920]  第一和第十七節
[00:07:04.920 --> 00:07:08.160]  摩西是在以色列人出埃及之後
[00:07:08.160 --> 00:07:11.240]  第二年的正月初一日
[00:07:11.240 --> 00:07:12.760]  去立起帳幕
[00:07:12.760 --> 00:07:15.040]  這裡說的是什麼時候
[00:07:15.040 --> 00:07:17.280]  第二年的二月初一日
[00:07:17.280 --> 00:07:21.160]  就是剛剛有一個月的時間
[00:07:21.160 --> 00:07:22.800]  就是在這個月的時間
[00:07:22.800 --> 00:07:25.320]  他們完成了這個會幕裏面
[00:07:25.320 --> 00:07:26.880]  所有的擺設
[00:07:26.880 --> 00:07:28.640]  以及利尾記
[00:07:28.640 --> 00:07:31.960]  要他們預備的一切功夫
[00:07:31.960 --> 00:07:35.960]  開展了這一個新的旅程
[00:07:35.960 --> 00:07:39.480]  正正就是代表以色列這個民族
[00:07:39.480 --> 00:07:41.720]  將要揭開新的一頁
[00:07:41.720 --> 00:07:46.200]  如果你記得你以前讀過的中國歷史
[00:07:46.200 --> 00:07:50.240]  很多時候當皇帝改朝換代的時候
[00:07:50.240 --> 00:07:53.240]  他們會有一個新的國號
[00:07:53.240 --> 00:07:55.360]  不會用舊的那個
[00:07:55.360 --> 00:07:58.440]  就是新人士就新作風
[00:07:58.440 --> 00:07:59.800]  為什麼?
[00:07:59.800 --> 00:08:01.080]  如果你想清楚
[00:08:01.080 --> 00:08:04.040]  這裡文素記的作者
[00:08:04.040 --> 00:08:08.040]  仍然是要用以色列人出埃及後
[00:08:08.040 --> 00:08:10.280]  第多少年
[00:08:10.280 --> 00:08:14.320]  來描述這件事情發生的日期
[00:08:14.320 --> 00:08:17.320]  他應該可以開一個新的頭
[00:08:17.320 --> 00:08:20.120]  另外一個相類似的用法
[00:08:20.120 --> 00:08:23.720]  在《列王記》上的第六章第一節
[00:08:23.720 --> 00:08:25.520]  我們可以找到
[00:08:25.520 --> 00:08:27.040]  那段經文這樣說
[00:08:27.040 --> 00:08:28.760]  以色列人出埃及地後
[00:08:28.760 --> 00:08:30.280]  又是這樣
[00:08:30.280 --> 00:08:31.920]  四百八十年
[00:08:31.920 --> 00:08:34.040]  所羅門作以色列王
[00:08:34.040 --> 00:08:35.600]  第四年西伏月
[00:08:35.600 --> 00:08:37.000]  就是二月
[00:08:37.000 --> 00:08:40.320]  就開始建造耶和華的殿
[00:08:40.320 --> 00:08:45.880]  這種由出埃及記開始計算的模式
[00:08:45.880 --> 00:08:48.440]  正正就是要表明
[00:08:48.440 --> 00:08:50.200]  出埃及的救贖
[00:08:50.200 --> 00:08:52.880]  就是以色列民族的開始
[00:08:52.880 --> 00:08:54.280]  這個起點來的
[00:08:54.280 --> 00:08:58.200]  也是他們的重心所在
[00:08:58.200 --> 00:09:00.760]  聖誕節提醒我們
[00:09:00.760 --> 00:09:02.200]  耶穌基督降生
[00:09:02.200 --> 00:09:05.840]  是要為我們帶來救贖的恩典
[00:09:05.840 --> 00:09:08.960]  我不知道大家在新的一年
[00:09:08.960 --> 00:09:11.320]  將會面對些什麼
[00:09:11.320 --> 00:09:14.640]  新的抉擇和挑戰
[00:09:14.640 --> 00:09:15.920]  但是我想給予鼓勵
[00:09:15.920 --> 00:09:18.000]  無論多艱難
[00:09:18.000 --> 00:09:18.880]  求主幫助我們
[00:09:18.880 --> 00:09:21.080]  真的不要忘記
[00:09:21.080 --> 00:09:24.120]  耶穌基督救贖了我們
[00:09:24.120 --> 00:09:25.720]  這份的恩典
[00:09:25.720 --> 00:09:29.320]  仍然是要成為我們信仰
[00:09:29.320 --> 00:09:34.000]  和我們生命的基石
[00:09:34.000 --> 00:09:34.520]  好了
[00:09:34.520 --> 00:09:37.400]  這一節還有一個的部分
[00:09:37.400 --> 00:09:39.920]  就是提到地點
[00:09:39.920 --> 00:09:43.400]  西乃的曠野會幕中
[00:09:43.400 --> 00:09:49.760]  文數記在希伯來聖經的三大部分之一
[00:09:49.760 --> 00:09:51.960]  叫做「陀拉」
[00:09:51.960 --> 00:09:53.320]  裡面是排第四
[00:09:53.320 --> 00:09:54.960]  就是第四卷
[00:09:54.960 --> 00:09:57.320]  它是希伯來聖經
[00:09:57.320 --> 00:10:00.560]  它在希伯來聖經的那個名字
[00:10:00.560 --> 00:10:02.920]  就叫做「再抗野」
[00:10:02.920 --> 00:10:04.200]  為什麼這本書
[00:10:04.200 --> 00:10:05.400]  會給這個名字呢
[00:10:05.400 --> 00:10:07.440]  就是因為這次經文
[00:10:07.440 --> 00:10:08.800]  會幕是什麼
[00:10:08.800 --> 00:10:10.960]  有什麼象徵的意義
[00:10:10.960 --> 00:10:13.240]  我相信大家都很熟悉的
[00:10:13.240 --> 00:10:14.640]  「會幕」這個字
[00:10:14.640 --> 00:10:16.600]  正是要表明它是一個
[00:10:16.600 --> 00:10:19.000]  臨時可以移動
[00:10:19.000 --> 00:10:22.240]  用來敬拜神的一個地方
[00:10:22.240 --> 00:10:23.640]  裡面有不同的擺設
[00:10:23.640 --> 00:10:26.360]  當然最重要的就是藥櫃
[00:10:26.360 --> 00:10:28.960]  象徵著神的同在
[00:10:28.960 --> 00:10:31.400]  並且它和人之間
[00:10:31.400 --> 00:10:34.760]  是有聖藥的關係
[00:10:34.760 --> 00:10:35.360]  好了
[00:10:35.360 --> 00:10:36.840]  看完第一節
[00:10:36.840 --> 00:10:40.640]  接下來的第二至第四節
[00:10:40.640 --> 00:10:44.560]  是神給摩西的命令
[00:10:44.560 --> 00:10:47.240]  這幾節的經文這樣說
[00:10:47.240 --> 00:10:49.640]  你要按以色列全會眾的
[00:10:49.640 --> 00:10:52.760]  家室、宗族、人名的數目
[00:10:52.760 --> 00:10:55.200]  計算所有的男丁
[00:10:55.200 --> 00:10:56.520]  你要按以色列
[00:10:56.520 --> 00:10:59.560]  全會眾的家室、宗族
[00:10:59.560 --> 00:11:00.960]  這裡是
[00:11:00.960 --> 00:11:02.880]  我想是重複了
[00:11:02.880 --> 00:11:03.440]  不好意思
[00:11:03.440 --> 00:11:04.800]  凡以色列中
[00:11:04.800 --> 00:11:07.240]  從二十歲以外
[00:11:07.240 --> 00:11:09.200]  能出去打仗的
[00:11:09.200 --> 00:11:11.720]  你和阿倫要照他們的
[00:11:11.720 --> 00:11:13.240]  軍隊數點
[00:11:13.240 --> 00:11:15.280]  每支派中必有一人
[00:11:15.280 --> 00:11:17.440]  作本支派的族長
[00:11:17.440 --> 00:11:19.920]  幫助你們
[00:11:19.920 --> 00:11:22.640]  這裡很明顯是在說
[00:11:22.640 --> 00:11:25.040]  人口普查
[00:11:25.040 --> 00:11:27.320]  古時進行人口普查
[00:11:27.320 --> 00:11:31.600]  主要都是兩個目的
[00:11:31.600 --> 00:11:32.720]  第一
[00:11:32.720 --> 00:11:35.680]  就是為了收稅
[00:11:35.680 --> 00:11:37.880]  其次就是想打仗
[00:11:37.880 --> 00:11:41.120]  希望有一些軍事行動
[00:11:41.120 --> 00:11:44.920]  聖經技術都是這樣
[00:11:44.920 --> 00:11:46.600]  都是這兩款
[00:11:46.600 --> 00:11:47.760]  記不記得在
[00:11:47.760 --> 00:11:49.680]  《路加福音》第二章
[00:11:49.680 --> 00:11:50.800]  一至第二節
[00:11:50.800 --> 00:11:53.440]  當其時耶穌出世的時候
[00:11:53.440 --> 00:11:55.480]  羅馬帝國的皇帝
[00:11:55.480 --> 00:11:57.760]  凱撒·奧古斯都
[00:11:57.760 --> 00:11:59.760]  Augustus Caesar
[00:11:59.760 --> 00:12:01.760]  他曾經下令
[00:12:01.760 --> 00:12:04.120]  敘利亞巡撫居里諾
[00:12:04.120 --> 00:12:05.680]  進行人口普查
[00:12:05.680 --> 00:12:07.200]  記得這件事吧
[00:12:07.200 --> 00:12:08.240]  原因就是因為
[00:12:08.240 --> 00:12:09.960]  羅馬政府很希望
[00:12:09.960 --> 00:12:12.760]  能夠搞清楚他們的
[00:12:12.760 --> 00:12:14.880]  稅收紀錄
[00:12:14.880 --> 00:12:16.920]  其實新唐約也是這樣
[00:12:16.920 --> 00:12:19.560]  舊約有另外一個事件
[00:12:19.560 --> 00:12:21.440]  其實這也是
[00:12:21.440 --> 00:12:24.120]  大衛在撒母二記下
[00:12:24.120 --> 00:12:27.120]  要數點人數的原因
[00:12:27.120 --> 00:12:27.880]  撒母二記下
[00:12:27.880 --> 00:12:29.240]  第二十四章第二節
[00:12:29.240 --> 00:12:30.480]  告訴我們知道
[00:12:30.480 --> 00:12:31.920]  因為大衛想知道
[00:12:31.920 --> 00:12:34.000]  自己有多少戰士
[00:12:34.000 --> 00:12:36.440]  可以幫他去打仗
[00:12:36.440 --> 00:12:38.720]  所以來到這裡文數記
[00:12:38.720 --> 00:12:42.320]  當他們已經有一個目的
[00:12:42.320 --> 00:12:44.160]  有一個目標
[00:12:44.160 --> 00:12:46.840]  要進入應許之地的時候
[00:12:46.840 --> 00:12:48.680]  神就叫摩西
[00:12:48.680 --> 00:12:50.680]  去進行人口普查
[00:12:50.680 --> 00:12:54.600]  希望為他們去征服迦南地
[00:12:54.600 --> 00:12:56.600]  做好準備
[00:12:56.600 --> 00:12:59.120]  數點的方法
[00:12:59.120 --> 00:13:01.840]  就是按以色列傳會眾的
[00:13:01.840 --> 00:13:04.440]  家室、宗族、人名的數目
[00:13:04.440 --> 00:13:07.280]  計算所有的男丁
[00:13:07.280 --> 00:13:09.760]  當這樣說法的時候
[00:13:09.760 --> 00:13:13.160]  即是說所有的男性
[00:13:13.160 --> 00:13:15.920]  每一位都要包括在裡面
[00:13:15.920 --> 00:13:19.800]  然後第三節有進一步的補充
[00:13:19.800 --> 00:13:22.080]  凡以色列中從二十歲以外
[00:13:22.080 --> 00:13:24.600]  能出去打仗的你和阿倫
[00:13:24.600 --> 00:13:28.440]  要照他們的軍隊數點
[00:13:28.440 --> 00:13:30.680]  這些被數點的人
[00:13:30.680 --> 00:13:34.000]  你會見到有年齡的下限
[00:13:34.000 --> 00:13:36.760]  不過就沒有上限
[00:13:36.760 --> 00:13:38.760]  很可能是因為這場仗
[00:13:38.760 --> 00:13:41.360]  是需要全民皆兵
[00:13:41.360 --> 00:13:44.520]  只要能夠上到戰場
[00:13:44.520 --> 00:13:46.240]  每一個人都要參與
[00:13:46.240 --> 00:13:50.440]  無法退休、無法退出
[00:13:50.440 --> 00:13:52.080]  你可以想像一下
[00:13:52.080 --> 00:13:56.480]  如果你是當中的一份子
[00:13:56.480 --> 00:13:58.320]  又若果你有選擇
[00:13:58.320 --> 00:14:01.520]  你想不想被數點
[00:14:01.520 --> 00:14:03.120]  如果被數點
[00:14:03.120 --> 00:14:08.520]  代表你將來就要上戰場打仗
[00:14:08.520 --> 00:14:11.480]  香港大家都應該知道的
[00:14:11.480 --> 00:14:15.120]  每十年就有一個人口普查
[00:14:15.120 --> 00:14:18.080]  然後中間隔五年
[00:14:18.080 --> 00:14:22.480]  就是一個中期的人口統計
[00:14:22.480 --> 00:14:25.960]  這些調查其實經常都有
[00:14:25.960 --> 00:14:28.200]  除了人口普查之外
[00:14:28.200 --> 00:14:32.880]  其實坊間不時都有各式各樣的調查
[00:14:32.880 --> 00:14:36.520]  我觀察到其實不少人
[00:14:36.520 --> 00:14:39.880]  對於這些調查
[00:14:39.880 --> 00:14:41.120]  因為各種原因
[00:14:41.120 --> 00:14:43.240]  包括很麻煩
[00:14:43.240 --> 00:14:47.200]  我不想將我的個人私隱告訴你
[00:14:47.200 --> 00:14:48.800]  又問長問短
[00:14:48.800 --> 00:14:51.320]  於是當這些調查
[00:14:51.320 --> 00:14:53.520]  問卷來到的時候
[00:14:53.520 --> 00:14:54.960]  你就耍手拎頭
[00:14:54.960 --> 00:14:56.160]  就是不要騷擾我
[00:14:56.160 --> 00:14:59.440]  一般都不會很合作
[00:14:59.440 --> 00:15:02.240]  但是當我們看回這段經文的時候
[00:15:02.240 --> 00:15:03.440]  我們就會發現
[00:15:03.440 --> 00:15:05.840]  竟然裡面是沒有人
[00:15:05.840 --> 00:15:08.120]  是左閃右避的
[00:15:08.120 --> 00:15:11.160]  每一個都很願意站出來
[00:15:11.160 --> 00:15:13.600]  是被計算在內
[00:15:13.600 --> 00:15:15.440]  他們是知道
[00:15:15.440 --> 00:15:16.800]  數了之後
[00:15:16.800 --> 00:15:18.720]  之後要出去打仗的
[00:15:18.720 --> 00:15:20.360]  打仗有代價的
[00:15:20.360 --> 00:15:21.640]  大家都明白
[00:15:21.640 --> 00:15:25.560]  但是他們仍然是願意被數點
[00:15:25.560 --> 00:15:28.760]  因為他們承認自己
[00:15:28.760 --> 00:15:32.200]  是神的子民的一員
[00:15:32.200 --> 00:15:33.400]  他們都認同
[00:15:33.400 --> 00:15:36.440]  他是屬於這個群體的一部分
[00:15:36.440 --> 00:15:38.560]  因為這個行動
[00:15:38.560 --> 00:15:40.160]  願意被人數
[00:15:40.160 --> 00:15:41.800]  願意被數點
[00:15:41.800 --> 00:15:45.360]  這個其實就是一份的衛生
[00:15:45.360 --> 00:15:49.520]  一個對上帝的承諾
[00:15:49.520 --> 00:15:52.080]  我相信現代的教會
[00:15:52.080 --> 00:15:55.360]  都是遇到很相類似的問題
[00:15:55.360 --> 00:15:58.400]  人會因為不同的原因
[00:15:58.400 --> 00:16:01.520]  是選擇離開教會的
[00:16:01.520 --> 00:16:05.560]  當他在離開教會之後
[00:16:05.560 --> 00:16:07.800]  就飄去另外一間教會
[00:16:07.800 --> 00:16:12.520]  飄著飄著就離開了神
[00:16:12.520 --> 00:16:14.200]  使命宣言
[00:16:14.200 --> 00:16:17.200]  我們說到有四個元素
[00:16:17.200 --> 00:16:20.320]  裡面的共同經歷
[00:16:20.320 --> 00:16:22.760]  就只有局內人
[00:16:22.760 --> 00:16:26.000]  才能夠做得到
[00:16:26.000 --> 00:16:27.680]  在一個群體裡面
[00:16:27.680 --> 00:16:29.360]  必定有歡笑
[00:16:29.360 --> 00:16:30.160]  有眼淚
[00:16:30.160 --> 00:16:31.200]  有德性
[00:16:31.200 --> 00:16:34.280]  也都有失敗的經歷
[00:16:34.280 --> 00:16:35.280]  每一個人
[00:16:35.280 --> 00:16:37.520]  如果正面一點來講
[00:16:37.520 --> 00:16:38.560]  我們很獨特的
[00:16:38.560 --> 00:16:39.720]  個個都不同
[00:16:39.720 --> 00:16:41.320]  負面來講
[00:16:41.320 --> 00:16:43.680]  就每一個都很癌殘的
[00:16:43.680 --> 00:16:45.880]  包括我們每一個
[00:16:45.880 --> 00:16:47.080]  不過這一個
[00:16:47.080 --> 00:16:49.440]  就是神用祂的寶血
[00:16:49.440 --> 00:16:53.400]  去買贖的贖靈的家
[00:16:53.400 --> 00:16:55.120]  神深愛教會
[00:16:55.120 --> 00:16:58.040]  在民數記一開始的時候
[00:16:58.040 --> 00:17:00.000]  祂這班子民
[00:17:00.000 --> 00:17:03.840]  就願意承認自己是其中之一份子
[00:17:03.840 --> 00:17:05.640]  承諾參與在裡面
[00:17:05.640 --> 00:17:07.440]  因為他們知道
[00:17:07.440 --> 00:17:10.240]  這一個神子民的身份
[00:17:10.240 --> 00:17:12.520]  其實是一個恩典
[00:17:12.520 --> 00:17:15.680]  也都是因此而引以為名
[00:17:15.680 --> 00:17:17.120]  所以巴不得
[00:17:17.120 --> 00:17:21.160]  當摩西說要數點人數的時候
[00:17:21.160 --> 00:17:21.800]  他們就會說
[00:17:21.800 --> 00:17:23.480]  「算我算我」
[00:17:23.480 --> 00:17:24.960]  不會到處推
[00:17:24.960 --> 00:17:26.720]  然後左閃右避
[00:17:26.720 --> 00:17:29.080]  不是這樣
[00:17:29.080 --> 00:17:31.680]  當各個支派的首領
[00:17:31.680 --> 00:17:33.720]  好像第十六節這樣說
[00:17:33.720 --> 00:17:35.920]  被選召出來之後
[00:17:35.920 --> 00:17:38.720]  第十八節就說
[00:17:38.720 --> 00:17:41.080]  當二月初一日朝聚全會眾
[00:17:41.080 --> 00:17:44.440]  會眾就照他們的家室
[00:17:44.440 --> 00:17:45.440]  宗族
[00:17:45.440 --> 00:17:46.760]  人名的數目
[00:17:46.760 --> 00:17:48.280]  從二十歲以外的
[00:17:48.280 --> 00:17:51.120]  都述說自己的家譜
[00:17:51.120 --> 00:17:52.960]  這次告訴我們
[00:17:52.960 --> 00:17:54.600]  被數點的人
[00:17:54.600 --> 00:17:56.920]  彼此是有家室
[00:17:56.920 --> 00:17:58.720]  宗族的關係
[00:17:58.720 --> 00:18:01.600]  神的子民不是全部
[00:18:01.600 --> 00:18:04.480]  就是無縫無縫的個體
[00:18:04.480 --> 00:18:05.680]  不是這樣
[00:18:05.680 --> 00:18:08.120]  因為他們是按照家庭
[00:18:08.120 --> 00:18:09.800]  宗族部落
[00:18:09.800 --> 00:18:11.320]  這樣被數點
[00:18:11.320 --> 00:18:13.920]  每一個神的子民
[00:18:13.920 --> 00:18:15.600]  在神的設計裏面
[00:18:15.600 --> 00:18:18.120]  都有一個位置
[00:18:18.120 --> 00:18:22.240]  與周圍神家裏面的成員有關係
[00:18:22.240 --> 00:18:25.120]  要成為以色列家的一部份
[00:18:25.120 --> 00:18:26.280]  唯一的途徑
[00:18:26.280 --> 00:18:27.640]  只有一個途徑
[00:18:27.640 --> 00:18:31.480]  就是成為這個家庭網絡的一份子
[00:18:31.480 --> 00:18:33.400]  當大家讀下去
[00:18:33.400 --> 00:18:35.760]  你會見到一個大概的格式
[00:18:35.760 --> 00:18:37.320]  節節都是這樣
[00:18:37.320 --> 00:18:39.120]  什麼子孫的後代
[00:18:39.120 --> 00:18:40.240]  照著家室
[00:18:40.240 --> 00:18:41.840]  宗族人名的數目
[00:18:41.840 --> 00:18:43.360]  從二十歲以外
[00:18:43.360 --> 00:18:45.240]  凡能夠出去打仗
[00:18:45.240 --> 00:18:47.200]  被數點的藍丁
[00:18:47.200 --> 00:18:50.560]  就共有多少多少人
[00:18:50.560 --> 00:18:52.760]  每節都是這樣
[00:18:52.760 --> 00:18:54.400]  當我們看清楚
[00:18:54.400 --> 00:18:55.920]  我們就知道
[00:18:55.920 --> 00:18:59.320]  這個數點是按人名
[00:18:59.320 --> 00:19:02.400]  是按人頭去數的
[00:19:02.400 --> 00:19:03.840]  這張聖經
