
[00:00:00.000 --> 00:00:02.000]  《聖經》都是神所默示的
[00:04:41.000 --> 00:04:43.000]  都是靈魂的窗戶
[00:04:43.000 --> 00:04:46.000]  都是靈魂的大閘
[00:04:46.000 --> 00:04:48.000]  我們眼看什麼
[00:04:48.000 --> 00:04:50.000]  耳聽什麼
[00:04:50.000 --> 00:04:54.000]  是由我們的腳帶我們去那一處
[00:04:54.000 --> 00:04:59.000]  究竟我們對腳走去那一處呢
[00:04:59.000 --> 00:05:05.000]  我們的眼我們的耳朵又選擇什麼資訊呢
[00:05:05.000 --> 00:05:07.000]  如果我們知道選擇良好的資訊
[00:05:07.000 --> 00:05:10.000]  我們會健康
[00:05:10.000 --> 00:05:12.000]  如果選擇一些垃圾的資訊的話
[00:05:12.000 --> 00:05:15.000]  我們就會垃圾
[00:05:15.000 --> 00:05:17.000]  中國有句話這樣說
[00:05:17.000 --> 00:05:20.000]  內說是非者便是是非人
[00:05:20.000 --> 00:05:23.000]  那些提供是非的資訊垃圾的人
[00:05:23.000 --> 00:05:26.000]  他們就是製造的垃圾者
[00:05:26.000 --> 00:05:29.000]  如果你黏著那些經常說是非的人的話
[00:05:29.000 --> 00:05:33.000]  你就會變成一個是非的傳播者
[00:05:33.000 --> 00:05:37.000]  你又怎麼可能有一個健康的人生呢
[00:05:37.000 --> 00:05:39.000]  沒錯,在我們人生際遇裡面
[00:05:39.000 --> 00:05:41.000]  有很多東西是不能選擇的
[00:05:41.000 --> 00:05:43.000]  我們身在哪個國家
[00:05:43.000 --> 00:05:45.000]  身在哪個社會
[00:05:45.000 --> 00:05:47.000]  身在哪個家庭
[00:05:47.000 --> 00:05:49.000]  我們是不能選擇的
[00:05:49.000 --> 00:05:51.000]  但有些東西是可以選擇的
[00:05:51.000 --> 00:05:53.000]  就是我們眼看什麼
[00:05:53.000 --> 00:05:55.000]  我們耳朵聽什麼
[00:05:55.000 --> 00:05:57.000]  我們腳走去哪一處
[00:05:57.000 --> 00:05:59.000]  是可以選擇的
[00:05:59.000 --> 00:06:02.000]  沒有人可以逼到你
[00:06:02.000 --> 00:06:03.000]  簡單來說
[00:06:03.000 --> 00:06:05.000]  健康的人生不是決定了環境
[00:06:05.000 --> 00:06:07.000]  不是環境決定
[00:06:07.000 --> 00:06:09.000]  健康的人生
[00:06:09.000 --> 00:06:10.000]  豐盛的人生
[00:06:10.000 --> 00:06:12.000]  是你怎麼選擇
[00:06:12.000 --> 00:06:14.000]  你眼看什麼
[00:06:14.000 --> 00:06:16.000]  耳朵聽什麼
[00:06:16.000 --> 00:06:18.000]  你腳走去哪一處
[00:06:18.000 --> 00:06:22.000]  這些都塑造著你的心靈
[00:06:22.000 --> 00:06:24.000]  你一生的果後
[00:06:24.000 --> 00:06:26.000]  不是別人影響你的
[00:06:26.000 --> 00:06:28.000]  你一生的果後
[00:06:28.000 --> 00:06:30.000]  是來自決擇的
[00:06:30.000 --> 00:06:34.000]  如果環境是決擇了一個人的成敗的話
[00:06:34.000 --> 00:06:36.000]  那些有錢的人
[00:06:36.000 --> 00:06:38.000]  按道理應該個個都成功
[00:06:38.000 --> 00:06:41.000]  但我們知道富不過三代
[00:06:41.000 --> 00:06:43.000]  貧窮都一樣
[00:06:43.000 --> 00:06:46.000]  如果今天你願意選擇的話
[00:06:46.000 --> 00:06:49.000]  你一樣是可以脫貧的
[00:06:49.000 --> 00:06:51.000]  問題在於
[00:06:51.000 --> 00:06:53.000]  你選擇什麼的資訊
[00:06:53.000 --> 00:06:56.000]  或者在這裏我們問一個問題
[00:06:56.000 --> 00:06:59.000]  究竟在社會裏面我們接觸到的資訊
[00:06:59.000 --> 00:07:01.000]  是中性的呢
[00:07:01.000 --> 00:07:03.000]  還是它本身
[00:07:03.000 --> 00:07:06.000]  有善良與邪惡之分的呢
[00:07:06.000 --> 00:07:08.000]  我可以這樣說
[00:07:08.000 --> 00:07:12.000]  資訊科技的本身是中性的
[00:07:12.000 --> 00:07:15.000]  但是資訊的本身
[00:07:15.000 --> 00:07:19.000]  卻有價值的取向在
[00:07:19.000 --> 00:07:21.000]  今天
[00:07:21.000 --> 00:07:23.000]  有線電視、無線電視
[00:07:23.000 --> 00:07:26.000]  加起來有上百個頻道
[00:07:26.000 --> 00:07:28.000]  我們手機
[00:07:28.000 --> 00:07:30.000]  Facebook、WhatsApp、YouTube
[00:07:30.000 --> 00:07:34.000]  我們經常接到大量的資訊
[00:07:34.000 --> 00:07:38.000]  資訊的本身不是中性的
[00:07:38.000 --> 00:07:41.000]  因為提供資訊者
[00:07:41.000 --> 00:07:44.000]  他的背後是有價值的理念
[00:07:44.000 --> 00:07:46.000]  有他的世界觀的
[00:07:46.000 --> 00:07:48.000]  如果他們的價值
[00:07:48.000 --> 00:07:50.000]  他們的世界觀是健康的話
[00:07:50.000 --> 00:07:52.000]  接收資訊的人會健康
[00:07:52.000 --> 00:07:54.000]  如果他是不健康的話
[00:07:54.000 --> 00:07:58.000]  接收資訊的人就不健康
[00:07:58.000 --> 00:08:00.000]  當財務公司跟你說
[00:08:00.000 --> 00:08:02.000]  情與義
[00:08:02.000 --> 00:08:05.000]  值千金
[00:08:05.000 --> 00:08:07.000]  你就以為他真是有情有義
[00:08:07.000 --> 00:08:10.000]  那你就錯了
[00:08:10.000 --> 00:08:12.000]  當你接受財務公司跟你說
[00:08:12.000 --> 00:08:14.000]  你這麼多卡數不要緊
[00:08:14.000 --> 00:08:17.000]  我有一個卡數一筆清的計劃
[00:08:17.000 --> 00:08:20.000]  然後他跟你說卡數清了
[00:08:20.000 --> 00:08:23.000]  我告訴你從來沒有清過
[00:08:23.000 --> 00:08:25.000]  你只不過是有很多財囊裡面
[00:08:25.000 --> 00:08:27.000]  現在給了一隻獅子去吃你
[00:08:27.000 --> 00:08:31.000]  你仍然要還卡數
[00:08:31.000 --> 00:08:33.000]  為什麼他要講情與義
[00:08:33.000 --> 00:08:35.000]  為什麼說幫助你卡數一筆清
[00:08:35.000 --> 00:08:38.000]  是讓你產生錯覺
[00:08:38.000 --> 00:08:42.000]  以為你還可以放鎮的去消費
[00:08:42.000 --> 00:08:45.000]  結果你被捆綁在
[00:08:45.000 --> 00:08:47.000]  一團一團的債務裡面
[00:08:47.000 --> 00:08:50.000]  動彈不得
[00:08:50.000 --> 00:08:52.000]  你人生是自由的
[00:08:52.000 --> 00:08:55.000]  不過錯誤的選擇
[00:08:55.000 --> 00:08:58.000]  結果你被捆綁一生
[00:08:58.000 --> 00:09:01.000]  甚至有人欠債過多
[00:09:01.000 --> 00:09:03.000]  結果燒炭自殺
[00:09:03.000 --> 00:09:06.000]  連性命都不保
[00:09:06.000 --> 00:09:08.000]  事實上如果我們頭腦清醒的話
[00:09:08.000 --> 00:09:10.000]  我們就知道一件事情
[00:09:10.000 --> 00:09:12.000]  每一個廣告
[00:09:12.000 --> 00:09:14.000]  每一套電影
[00:09:14.000 --> 00:09:16.000]  每一首歌曲
[00:09:16.000 --> 00:09:18.000]  每一個電郵
[00:09:18.000 --> 00:09:20.000]  每一個短訊
[00:09:20.000 --> 00:09:22.000]  背後都有導演在
[00:09:22.000 --> 00:09:24.000]  現在的導演本身
[00:09:24.000 --> 00:09:26.000]  都有價值的取向在
[00:09:26.000 --> 00:09:30.000]  都有傾向性在
[00:09:30.000 --> 00:09:32.000]  資訊提供者
[00:09:32.000 --> 00:09:35.000]  他所講的信息
[00:09:35.000 --> 00:09:38.000]  是想你進入他預設的陷阱
[00:09:38.000 --> 00:09:42.000]  或者網絡裡面
[00:09:42.000 --> 00:09:46.000]  當外族人喜歡庸俗的事情的時候
[00:09:46.000 --> 00:09:50.000]  電視台、收音機、雜誌、YouTube
[00:09:50.000 --> 00:09:53.000]  都會有大量這些資訊提供給你
[00:09:53.000 --> 00:09:56.000]  目的是想賺你的錢
[00:09:56.000 --> 00:09:58.000]  基督徒啊
[00:09:58.000 --> 00:10:00.000]  你的生命是尊貴
[00:10:00.000 --> 00:10:02.000]  你是尊貴上帝的兒女
[00:10:02.000 --> 00:10:04.000]  你是尊貴上帝的祭司
[00:10:04.000 --> 00:10:06.000]  你有尊貴的人生使命
[00:10:06.000 --> 00:10:08.000]  又何需浪費光陰
[00:10:08.000 --> 00:10:10.000]  在這些垃圾的資訊裡面
[00:10:10.000 --> 00:10:14.000]  變得庸俗不堪呢
[00:10:14.000 --> 00:10:16.000]  近代社會學研究
[00:10:16.000 --> 00:10:19.000]  越來越相信一件事情
[00:10:19.000 --> 00:10:21.000]  一個社會
[00:10:21.000 --> 00:10:23.000]  是由資訊的提供者
[00:10:23.000 --> 00:10:27.000]  所塑造和所控制
[00:10:27.000 --> 00:10:29.000]  所以你看到有錢人
[00:10:29.000 --> 00:10:30.000]  一有錢的時候
[00:10:30.000 --> 00:10:32.000]  他盡他的能力
[00:10:32.000 --> 00:10:36.000]  要控制大眾傳媒
[00:10:36.000 --> 00:10:39.000]  大眾傳媒是塑造社會
[00:10:39.000 --> 00:10:41.000]  和塑造群眾的
[00:10:41.000 --> 00:10:44.000]  一個有力的力量
[00:10:44.000 --> 00:10:47.000]  如果你不自知的話
[00:10:47.000 --> 00:10:50.000]  你將會被大眾傳媒的老闆
[00:10:50.000 --> 00:10:52.000]  所控制住
[00:10:52.000 --> 00:10:55.000]  今天心理學家告訴我們
[00:10:55.000 --> 00:10:57.000]  你想知道一個人的品格
[00:10:57.000 --> 00:10:58.000]  非常容易
[00:10:58.000 --> 00:11:00.000]  你看他平時看什麼電視節目
[00:11:00.000 --> 00:11:01.000]  上網的時候
[00:11:01.000 --> 00:11:03.000]  他看什麼
[00:11:03.000 --> 00:11:08.000]  你就知道他是一個怎樣的人
[00:11:08.000 --> 00:11:10.000]  當你在這些資訊裡面
[00:11:10.000 --> 00:11:14.000]  天天吃這些垃圾的資訊的時候
[00:11:14.000 --> 00:11:19.000]  你的心靈又怎麼可能健康呢
[00:11:19.000 --> 00:11:20.000]  東方的社會
[00:11:20.000 --> 00:11:24.000]  一直以來的家庭都非常穩定
[00:11:24.000 --> 00:11:26.000]  但近這十幾二十年來
[00:11:26.000 --> 00:11:29.000]  香港、台灣以至中國大陸
[00:11:29.000 --> 00:11:34.000]  越來越多的崩潰的家庭
[00:11:34.000 --> 00:11:36.000]  如果你看一看
[00:11:36.000 --> 00:11:39.000]  究竟是什麼因素的話
[00:11:39.000 --> 00:11:40.000]  在十多年前
[00:11:40.000 --> 00:11:44.000]  他們已經在看這些電視節目
[00:11:44.000 --> 00:11:47.000]  已經在塑造他們的價值
[00:11:47.000 --> 00:11:50.000]  他們不會再守住婚姻
[00:11:50.000 --> 00:11:53.000]  也不再守住家庭
[00:11:53.000 --> 00:11:59.000]  更加不守住下一代
[00:11:59.000 --> 00:12:02.000]  今天家庭的崩潰
[00:12:02.000 --> 00:12:04.000]  離婚率的飆升
[00:12:04.000 --> 00:12:06.000]  人際關係的疏離
[00:12:06.000 --> 00:12:09.000]  反社會行動的日增
[00:12:09.000 --> 00:12:12.000]  這些和大眾傳媒所塑造出來
[00:12:12.000 --> 00:12:16.000]  有密切的關係
[00:12:16.000 --> 00:12:19.000]  由我年輕的時候至到現在
[00:12:19.000 --> 00:12:21.000]  電視劇裡面所販賣的
[00:12:21.000 --> 00:12:29.000]  都是出賣、陰謀、不忠、奪產、爭權、不擇手段
[00:12:29.000 --> 00:12:32.000]  這些就是電視劇裡面的主要的元素
[00:12:32.000 --> 00:12:36.000]  而我們每天都吃著這些東西
[00:12:36.000 --> 00:12:38.000]  有教會肢體告訴我們
[00:12:38.000 --> 00:12:43.000]  在辦公室裡面的同事
[00:12:43.000 --> 00:12:47.000]  同居的是多於結婚
[00:12:47.000 --> 00:12:51.000]  今天的人不再相信婚姻
[00:12:51.000 --> 00:12:53.000]  但十幾二十年前
[00:12:53.000 --> 00:12:58.000]  電視劇早就已經去推銷這些事情
[00:12:58.000 --> 00:13:01.000]  辦公室的陰謀不斷
[00:13:01.000 --> 00:13:05.000]  就好像另外一套的武則天上演一樣
[00:13:05.000 --> 00:13:07.000]  日日如是
[00:13:07.000 --> 00:13:11.000]  電視劇裡面的男女主角的性關係
[00:13:11.000 --> 00:13:13.000]  百分之九十一
[00:13:13.000 --> 00:13:17.000]  都不是婚姻關係裡面的性
[00:13:17.000 --> 00:13:20.000]  所以今天的人不再講貞潔
[00:13:20.000 --> 00:13:25.000]  你講貞潔的話根本會被人笑
[00:13:25.000 --> 00:13:28.000]  今天父母見到自己的兒子帶著女朋友
[00:13:28.000 --> 00:13:29.000]  回來家裡
[00:13:29.000 --> 00:13:30.000]  然後進了房
[00:13:30.000 --> 00:13:32.000]  然後他的女朋友和他過了一晚
[00:13:32.000 --> 00:13:34.000]  爸爸媽媽都不出聲
[00:13:34.000 --> 00:13:35.000]  幾十年前
[00:13:35.000 --> 00:13:39.000]  這是一個難以理解的事情
[00:13:39.000 --> 00:13:41.000]  因為我們已經漸漸地
[00:13:41.000 --> 00:13:46.000]  被大眾傳媒所告訴我們的價值觀是怎麼樣
[00:13:46.000 --> 00:13:51.000]  已經塑造了我們這一代
[00:13:51.000 --> 00:13:53.000]  我們開始慢慢麻木
[00:13:53.000 --> 00:13:55.000]  開始相信
[00:13:55.000 --> 00:13:59.000]  相信財務公司是有情有義
[00:13:59.000 --> 00:14:03.000]  我們相信財務公司幫我們卡數一筆清
[00:14:03.000 --> 00:14:09.000]  我們相信電視劇裡面所講的是社會美麗的真相
[00:14:09.000 --> 00:14:10.000]  但事實上
[00:14:10.000 --> 00:14:13.000]  我們好像今天的電話騙案一樣
[00:14:13.000 --> 00:14:15.000]  就被人欺騙了
[00:14:15.000 --> 00:14:20.000]  我們最容易見到被欺騙的是年青人
[00:14:20.000 --> 00:14:24.000]  你很難想像在美國在歐洲在台灣
[00:14:24.000 --> 00:14:26.000]  一些青年人可以拿槍
[00:14:26.000 --> 00:14:30.000]  去到學校裡面去射殺自己的同學和老師
[00:14:30.000 --> 00:14:33.000]  或者年青人
[00:14:33.000 --> 00:14:36.000]  走到去捷運那裡
[00:14:36.000 --> 00:14:37.000]  拿把刀
[00:14:37.000 --> 00:14:41.000]  斬死一個一個的人
[00:14:41.000 --> 00:14:44.000]  為什麼他們做得出的呢
[00:14:44.000 --> 00:14:45.000]  有一次
[00:14:45.000 --> 00:14:48.000]  在法庭裡面有人問年青人
[00:14:48.000 --> 00:14:51.000]  為什麼可以射殺這麼多的人呢
[00:14:51.000 --> 00:14:52.000]  他說
[00:14:52.000 --> 00:14:54.000]  我不是射殺很多
[00:14:54.000 --> 00:14:57.000]  我射殺了很少
[00:14:57.000 --> 00:15:03.000]  因為他長期都沉迷在這些射殺人的遊戲裡面
[00:15:03.000 --> 00:15:05.000]  大概在十年前
[00:15:05.000 --> 00:15:07.000]  有人send了一個link給我
[00:15:07.000 --> 00:15:11.000]  那個link裡面有一個殺人的遊戲
[00:15:11.000 --> 00:15:13.000]  我就試試去玩
[00:15:13.000 --> 00:15:15.000]  當然用那個link去send給他殺人遊戲
[00:15:15.000 --> 00:15:17.000]  那個遊戲都很低b
[00:15:17.000 --> 00:15:20.000]  不過那個遊戲是這樣的玩法
[00:15:20.000 --> 00:15:22.000]  就是如果你射中一個人
[00:15:22.000 --> 00:15:24.000]  走過去
[00:15:24.000 --> 00:15:25.000]  打他一槍
[00:15:25.000 --> 00:15:26.000]  打不中
[00:15:26.000 --> 00:15:27.000]  只打中他身體的話
[00:15:27.000 --> 00:15:28.000]  打不中就零分
[00:15:28.000 --> 00:15:30.000]  打中他身體就五分
[00:15:30.000 --> 00:15:32.000]  打爆他的頭呢
[00:15:32.000 --> 00:15:35.000]  十分
[00:15:35.000 --> 00:15:36.000]  我想問你
[00:15:36.000 --> 00:15:37.000]  你玩這個遊戲
[00:15:37.000 --> 00:15:42.000]  你要打他的身體還是打爆他的頭呢
[00:15:42.000 --> 00:15:44.000]  打哪裡
[00:15:44.000 --> 00:15:46.000]  自然打爆他的頭
[00:15:46.000 --> 00:15:48.000]  那一次分享的時候
[00:15:48.000 --> 00:15:53.000]  有人跟我說我玩的遊戲更差
[00:15:53.000 --> 00:15:55.000]  說到恐怖分子
[00:15:55.000 --> 00:15:58.000]  進到一些地方
[00:15:58.000 --> 00:16:00.000]  如果你投恐怖分子
[00:16:00.000 --> 00:16:01.000]  不要殺我
[00:16:01.000 --> 00:16:02.000]  打爆他的頭
[00:16:02.000 --> 00:16:07.000]  十五分
[00:16:07.000 --> 00:16:13.000]  對於年青人長期玩這些殺人遊戲
[00:16:13.000 --> 00:16:15.000]  到他有一天真的拿槍去殺人
[00:16:15.000 --> 00:16:17.000]  拿刀去斬人的時候
[00:16:17.000 --> 00:16:20.000]  他早就麻木了
[00:16:20.000 --> 00:16:22.000]  你跟他說不要殺我
[00:16:22.000 --> 00:16:23.000]  我有爸爸媽媽
[00:16:23.000 --> 00:16:24.000]  打一槍下去
[00:16:24.000 --> 00:16:32.000]  十五分
[00:16:32.000 --> 00:16:35.000]  我們的資訊
[00:16:35.000 --> 00:16:40.000]  毒害了我們年青的一代
[00:16:40.000 --> 00:16:43.000]  社會的資訊
[00:16:43.000 --> 00:16:48.000]  都毒害了我們的心靈
[00:16:48.000 --> 00:16:49.000]  所有各位家長
[00:16:49.000 --> 00:16:51.000]  有一天當你打開電視機的時候
[00:16:51.000 --> 00:16:53.000]  你應該明白你現在在做什麼
[00:16:53.000 --> 00:16:57.000]  你是在邀請一些你不信任他
[00:16:57.000 --> 00:16:59.000]  一定會教壞你子女的人
[00:16:59.000 --> 00:17:00.000]  進入你家庭裡面
[00:17:00.000 --> 00:17:05.000]  親自演套戲給他們看
[00:17:05.000 --> 00:17:07.000]  不要怪你的兒女
[00:17:07.000 --> 00:17:11.000]  因為電視機是離開的
[00:17:11.000 --> 00:17:13.000]  《針研十五章》十四節這樣說
[00:17:13.000 --> 00:17:15.000]  聰明人深求知識
[00:17:15.000 --> 00:17:21.000]  愚昧人吞吃垃圾
[00:17:21.000 --> 00:17:23.000]  你會不會將這些垃圾的電視
[00:17:23.000 --> 00:17:26.000]  給你的兒女去看呢
[00:17:26.000 --> 00:17:27.000]  你有沒有盤點過
[00:17:27.000 --> 00:17:28.000]  究竟你的兒女
[00:17:28.000 --> 00:17:35.000]  看了些什麼資訊垃圾呢
[00:17:35.000 --> 00:17:37.000]  那些激勵人心的
[00:17:37.000 --> 00:17:39.000]  那些啟迪你生命的
[00:17:39.000 --> 00:17:41.000]  不妨可以多看
[00:17:41.000 --> 00:17:46.000]  一遇到垃圾的節目請轉台
[00:17:46.000 --> 00:17:50.000]  我們有一個偉大的人生的旅程
[00:17:50.000 --> 00:17:52.000]  我們不要被那些資訊垃圾
[00:17:52.000 --> 00:17:56.000]  引導我們離開了主的道
[00:17:56.000 --> 00:17:59.000]  我們人生太寶貴
[00:17:59.000 --> 00:18:01.000]  我們的時間太寶貴
[00:18:01.000 --> 00:18:03.000]  我們的使命太重要
[00:18:03.000 --> 00:18:06.000]  根本容許不到我們
[00:18:06.000 --> 00:18:09.000]  去浪費時間的資訊垃圾
[00:18:09.000 --> 00:18:12.000]  有個研究這樣說
[00:18:12.000 --> 00:18:15.000]  一個小朋友直到中學畢業
[00:18:15.000 --> 00:18:17.000]  他去學校上課的時間
[00:18:17.000 --> 00:18:20.000]  總共有兩千小時
[00:18:20.000 --> 00:18:22.000]  但是這些小朋友
[00:18:22.000 --> 00:18:24.000]  去到中學時期
[00:18:24.000 --> 00:18:28.000]  他總共看了八千小時的電視節目
[00:18:28.000 --> 00:18:31.000]  五分一的時間是用來讀書
[00:18:31.000 --> 00:18:33.000]  五分四的時間
[00:18:33.000 --> 00:18:39.000]  是被這些電視節目所塗鑿著
[00:18:39.000 --> 00:18:41.000]  你會交一些不信任的人
[00:18:41.000 --> 00:18:44.000]  做他的保姆嗎
[00:18:44.000 --> 00:18:45.000]  你怎麼可以將一些
[00:18:45.000 --> 00:18:47.000]  這麼不好的事情的節目
[00:18:47.000 --> 00:18:50.000]  暴力的色情的驚嚇的
[00:18:50.000 --> 00:18:52.000]  你的塗鑿
[00:18:52.000 --> 00:18:57.000]  或者去塑造你的兒女呢
[00:18:57.000 --> 00:19:00.000]  離開損友
[00:19:00.000 --> 00:19:05.000]  離開有害的資訊
[00:19:05.000 --> 00:19:10.000]  跟他們分手
[00:19:10.000 --> 00:19:12.000]  詩篇第一篇這樣說
[00:19:12.000 --> 00:19:14.000]  不從惡人的計謀
[00:19:14.000 --> 00:19:16.000]  不站罪人的道路
[00:19:16.000 --> 00:19:19.000]  不坐攝萬人的座位
[00:19:19.000 --> 00:19:20.000]  什麼意思啊
[00:19:20.000 --> 00:19:21.000]  這麼多個不
[00:19:21.000 --> 00:19:24.000]  就是跟這些資訊絕交
[00:19:24.000 --> 00:19:26.000]  不跟他們一起
[00:19:26.000 --> 00:19:29.000]  然後以夜話律法晝夜思想
[00:19:29.000 --> 00:19:31.000]  那些人就有福氣了
[00:19:31.000 --> 00:19:32.000]  可能會跟我這樣說
[00:19:32.000 --> 00:19:33.000]  牧師你真的很老套
[00:19:33.000 --> 00:19:37.000]  我沒聽過這麼老套的講道
[00:19:37.000 --> 00:19:38.000]  去玩玩而已
[00:19:38.000 --> 00:19:39.000]  只是娛樂
[00:19:39.000 --> 00:19:41.000]  用不著這麼敏感吧
[00:19:41.000 --> 00:19:42.000]  說真的牧師
[00:19:42.000 --> 00:19:43.000]  我很強的
[00:19:43.000 --> 00:19:44.000]  我不會受這些資訊
[00:19:44.000 --> 00:19:47.000]  什麼垃圾影響我的
[00:19:47.000 --> 00:19:50.000]  我以前做過戒毒服務
[00:19:50.000 --> 00:19:54.000]  所有那些有毒癮的人
[00:19:54.000 --> 00:19:55.000]  他們的故事
[00:19:55.000 --> 00:19:57.000]  根本千篇一律
[00:19:57.000 --> 00:19:59.000]  全部都告訴我
[00:19:59.000 --> 00:20:03.000]  他沒想過自己會上癮
