
[00:00:00.000 --> 00:00:03.460]  讓姐妹們平安,各位母親節快樂!
[00:12:40.780 --> 00:12:41.940]  難道他這麼笨
[00:12:43.060 --> 00:12:45.020]  不是你的兒子,你承認是你的兒子?
[00:12:45.020 --> 00:12:48.100]  天使報夢給約瑟知道嗎?
[00:12:48.100 --> 00:12:51.740]  天使跟約瑟說
[00:12:51.740 --> 00:12:53.820]  你將會娶過瑪利亞
[00:12:53.820 --> 00:12:56.580]  你娶他過來
[00:12:56.580 --> 00:13:02.780]  因為他要懷孕生子
[00:13:02.780 --> 00:13:06.380]  是聖靈的工作
[00:13:06.380 --> 00:13:10.340]  還要你生完兒子出來
[00:13:10.340 --> 00:13:11.980]  要改名字,叫做甚麼?
[00:13:12.380 --> 00:13:13.180]  叫耶穌
[00:13:13.180 --> 00:13:16.940]  因為耶穌要將他的百姓
[00:13:16.940 --> 00:13:19.140]  從罪裡面拯救出來
[00:13:19.140 --> 00:13:21.620]  是一個救贖主
[00:13:21.620 --> 00:13:24.780]  是一份照命
[00:13:24.780 --> 00:13:27.700]  約瑟也有份在當中
[00:13:27.700 --> 00:13:33.940]  要讓約瑟知道這件事是出自神
[00:13:33.940 --> 00:13:36.100]  是出自聖靈的工作
[00:13:36.100 --> 00:13:40.140]  所以約瑟他睡醒了
[00:13:41.220 --> 00:13:44.140]  接收到這個夢
[00:13:44.140 --> 00:13:45.900]  神去跟他說話
[00:13:45.900 --> 00:13:47.580]  之後怎樣去回應
[00:13:47.580 --> 00:13:50.220]  馬上就去娶瑪利亞回來
[00:13:50.220 --> 00:13:54.620]  這就是一份馴服
[00:13:54.620 --> 00:13:57.420]  一對馴服的夫婦
[00:13:57.420 --> 00:14:02.420]  令耶穌的家庭開始展開
[00:14:02.420 --> 00:14:06.820]  一個家庭的故事是這樣開始
[00:14:08.100 --> 00:14:12.380]  馬利亞在他的《尊主誦》裡第一句
[00:14:12.380 --> 00:14:14.460]  他的心尊主為大
[00:14:14.460 --> 00:14:16.660]  剛才我們讀的金句,很容易記吧
[00:14:16.660 --> 00:14:18.220]  我心尊主為大
[00:14:18.220 --> 00:14:21.900]  我寧以神我的救主為樂
[00:14:21.900 --> 00:14:25.260]  他裡面是快樂的
[00:14:25.260 --> 00:14:29.500]  但是這個《尊主誦》也跟我們說了
[00:14:29.500 --> 00:14:32.220]  揭露了他自己的身世
[00:14:32.940 --> 00:14:38.220]  因為他說,神顧念祂是卑微的
[00:14:38.220 --> 00:14:40.620]  顧念婢女的卑微
[00:14:40.620 --> 00:14:43.580]  但是他知道這個卑微
[00:14:43.580 --> 00:14:45.140]  神要祂升高
[00:14:45.140 --> 00:14:49.420]  萬代都要稱我為有福
[00:14:49.420 --> 00:14:51.980]  萬代都要稱我為有福的女人
[00:14:51.980 --> 00:14:53.060]  是有福的
[00:14:53.060 --> 00:14:56.260]  因為所有事情都是出自有權能
[00:14:56.260 --> 00:14:59.060]  為我成就大事的神
[00:14:59.060 --> 00:15:01.500]  祂的命要尊為聖
[00:15:02.660 --> 00:15:07.220]  所以馬利亞知道他自己的身份很卑微
[00:15:07.220 --> 00:15:13.540]  但是他知道這份回應是一份重大的回應
[00:15:13.540 --> 00:15:18.140]  馬利亞是一個窮家女
[00:15:18.140 --> 00:15:21.860]  在鄉村要長大的女孩子
[00:15:21.860 --> 00:15:26.340]  她要承擔做耶穌媽媽的責任
[00:15:26.340 --> 00:15:29.260]  首先她要承擔
[00:15:29.340 --> 00:15:33.740]  第一個衝擊她的就是承擔不精潔的女孩子的名號
[00:15:33.740 --> 00:15:35.620]  她突破了
[00:15:35.620 --> 00:15:40.220]  第二,她就要去育養耶穌
[00:15:40.220 --> 00:15:42.180]  首先要面對生產
[00:15:42.180 --> 00:15:45.500]  馬利亞生產的時候很狼狽
[00:15:45.500 --> 00:15:47.700]  大家記不記得他怎樣狼狽化
[00:15:47.700 --> 00:15:49.900]  陽水都穿了
[00:15:49.900 --> 00:15:51.980]  沒有地方生
[00:15:51.980 --> 00:15:52.980]  醫生在這裏
[00:15:52.980 --> 00:15:56.300]  都很難,很狼狽
[00:15:56.300 --> 00:15:57.940]  我沒有生過孩子
[00:15:57.940 --> 00:16:01.420]  但是我的朋友說生孩子就沒有淑女
[00:16:01.420 --> 00:16:02.940]  大家媽媽認不認同
[00:16:02.940 --> 00:16:05.300]  哇,真的很狼狽
[00:16:05.300 --> 00:16:06.340]  大家笑了,是吧
[00:16:06.340 --> 00:16:08.020]  真的很狼狽
[00:16:08.020 --> 00:16:11.340]  那一刻真的不知道說了些什麼
[00:16:11.340 --> 00:16:14.020]  那一刻還沒有地方
[00:16:14.020 --> 00:16:18.340]  因為所有旅館都已經爆滿了
[00:16:18.340 --> 00:16:20.100]  她去了外地
[00:16:20.100 --> 00:16:22.100]  要去報名上產
[00:16:22.100 --> 00:16:25.780]  然後很狼狽之下
[00:16:26.340 --> 00:16:29.220]  找到那個馬廂的地方
[00:16:29.220 --> 00:16:31.020]  一個像盤的位置
[00:16:31.020 --> 00:16:34.620]  不知道有沒有人看到的位置
[00:16:34.620 --> 00:16:36.340]  接著就生了耶穌
[00:16:36.340 --> 00:16:37.940]  在馬槽裏面
[00:16:37.940 --> 00:16:41.260]  生產是這樣
[00:16:41.260 --> 00:16:43.100]  接著耶穌大大喊
[00:16:43.100 --> 00:16:44.540]  說要逃難了
[00:16:44.540 --> 00:16:46.660]  逃避
[00:16:46.660 --> 00:16:48.540]  聖靈去提醒他們
[00:16:48.540 --> 00:16:49.980]  要走去開階級了
[00:16:49.980 --> 00:16:51.580]  不然命都沒有
[00:16:51.580 --> 00:16:53.820]  怕命都不保
[00:16:54.140 --> 00:16:57.220]  去逃難,帶著耶穌去逃難
[00:16:57.220 --> 00:16:59.900]  我們做父母的
[00:16:59.900 --> 00:17:01.580]  都很怕孩子
[00:17:01.580 --> 00:17:02.860]  有沒有頭暈身軀
[00:17:02.860 --> 00:17:04.580]  有沒有吃飽,是吧
[00:17:04.580 --> 00:17:06.740]  吃得飽不飽
[00:17:06.740 --> 00:17:07.540]  穿得暖不暖
[00:17:07.540 --> 00:17:08.500]  為什麼會哭
[00:17:08.500 --> 00:17:09.500]  你是不是奶屎
[00:17:09.500 --> 00:17:10.900]  你在做什麼
[00:17:10.900 --> 00:17:12.740]  真的不知道發生什麼事
[00:17:12.740 --> 00:17:14.420]  是不是有病
[00:17:14.420 --> 00:17:15.700]  發燒還是怎樣
[00:17:15.700 --> 00:17:18.460]  都會擔心自己的孩子
[00:17:18.460 --> 00:17:21.380]  長大的時候會擔心
[00:17:21.860 --> 00:17:24.580]  你怎樣遇到什麼人
[00:17:24.580 --> 00:17:26.220]  你的人生際遇是怎樣
[00:17:26.220 --> 00:17:27.860]  很多擔心
[00:17:27.860 --> 00:17:29.380]  到長大的時候
[00:17:29.380 --> 00:17:31.260]  工作順不順利
[00:17:31.260 --> 00:17:33.300]  我媽媽以前跟我說
[00:17:33.300 --> 00:17:35.580]  你這麼淋善會被人欺負
[00:17:35.580 --> 00:17:38.500]  我也感謝主
[00:17:38.500 --> 00:17:40.140]  都不是很多人欺負我
[00:17:40.140 --> 00:17:42.100]  可能欺負了我都不知道
[00:17:42.100 --> 00:17:45.180]  父母真的有很多擔心
[00:17:45.180 --> 00:17:46.340]  是吧
[00:17:46.340 --> 00:17:48.500]  到你九十九歲
[00:17:48.500 --> 00:17:50.700]  都當他是一個小孩子
[00:17:50.700 --> 00:17:52.540]  一上擔心你的孩子
[00:17:52.540 --> 00:17:56.660]  瑪利亞又試過不見了兒子
[00:17:56.660 --> 00:17:58.580]  在她十二歲那年
[00:17:58.580 --> 00:18:01.900]  去耶路撒冷一起去過月月節的時候
[00:18:01.900 --> 00:18:04.260]  耶穌沒有跟大隊走
[00:18:04.260 --> 00:18:06.220]  自己留在聖殿裡
[00:18:06.220 --> 00:18:08.820]  跟人切磋聖經
[00:18:08.820 --> 00:18:12.140]  瑪利亞很怕要去找兒子
[00:18:12.140 --> 00:18:14.780]  那種徬徨擔心
[00:18:14.780 --> 00:18:16.980]  做媽媽應該都很明白
[00:18:16.980 --> 00:18:19.820]  當時其實是不容易的
[00:18:20.940 --> 00:18:26.140]  然後其實耶穌要去聖殿獻情
[00:18:26.140 --> 00:18:28.900]  在聖殿裡獻情孩子的時候
[00:18:28.900 --> 00:18:31.740]  有一位老僕人叫西面
[00:18:31.740 --> 00:18:33.340]  來為瑪利亞祝福
[00:18:33.340 --> 00:18:37.060]  他好像說到耶穌的心情那樣說幾句
[00:18:37.060 --> 00:18:39.380]  說到你的孩子要避孕
[00:18:39.380 --> 00:18:42.660]  又要怎樣叫以色列人很多人跌倒
[00:18:42.660 --> 00:18:43.940]  又有很多人興起
[00:18:43.940 --> 00:18:45.500]  有很多話柄
[00:18:45.500 --> 00:18:47.780]  而且他的心很重要是
[00:18:47.780 --> 00:18:50.420]  被刀刺透了
[00:18:50.980 --> 00:18:53.780]  這個刀刺透媽媽的心
[00:18:53.780 --> 00:18:54.940]  是難過
[00:18:54.940 --> 00:18:57.180]  是不容易去過的心
[00:18:57.180 --> 00:19:00.380]  要有忍耐去信靠
[00:19:00.380 --> 00:19:01.900]  這個刀刺透
[00:19:01.900 --> 00:19:04.740]  那個心去到高峰是去到面對耶穌
[00:19:04.740 --> 00:19:06.740]  是十字架上
[00:19:06.740 --> 00:19:08.980]  看到孩子被誣告
[00:19:08.980 --> 00:19:11.060]  然後要被處決
[00:19:11.060 --> 00:19:13.140]  羞辱地去處決
[00:19:13.140 --> 00:19:15.660]  這個就是媽媽傷心的高峰
[00:19:15.660 --> 00:19:17.540]  孩子的離開
[00:19:17.540 --> 00:19:18.660]  離世
[00:19:18.980 --> 00:19:20.980]  是令媽媽很難過
[00:19:20.980 --> 00:19:25.460]  當然我們知道耶穌在十字架上
[00:19:25.460 --> 00:19:26.420]  是被釘死的
[00:19:26.420 --> 00:19:27.940]  第三天是復活
[00:19:27.940 --> 00:19:31.220]  這個是一個很大的神蹟
[00:19:31.220 --> 00:19:33.420]  但是過程也不容易
[00:19:33.420 --> 00:19:37.420]  耶穌作為孩子是怎樣呢
[00:19:37.420 --> 00:19:41.100]  我們會知道
[00:19:41.100 --> 00:19:43.340]  我們再下一頁,謝謝
[00:19:46.780 --> 00:19:51.340]  在耶穌他在人性的裏面
[00:19:51.340 --> 00:19:56.420]  我們知道他是一個馴服的耶穌
[00:19:56.420 --> 00:19:58.900]  他願意甘願犧牲
[00:19:58.900 --> 00:20:01.660]  是謙卑
[00:20:01.660 --> 00:20:04.380]  馴服在神的安排裏面
[00:20:04.380 --> 00:20:05.540]  去導誠肉身
[00:20:05.540 --> 00:20:09.940]  很想跟大家去看一幅畫
[00:20:09.940 --> 00:20:11.020]  謝謝
[00:20:11.020 --> 00:20:14.860]  是的,就是這幅畫
[00:20:14.860 --> 00:20:16.260]  就是這幅畫
[00:20:16.620 --> 00:20:18.620]  是所謂的聖像畫
[00:20:18.620 --> 00:20:21.380]  有些人不太理解聖像畫的背景
[00:20:21.380 --> 00:20:22.380]  很少說
[00:20:22.380 --> 00:20:26.900]  但原來這幅畫在宗教改革之前
[00:20:26.900 --> 00:20:30.340]  在大約第五、第六世紀
[00:20:30.340 --> 00:20:33.380]  是教會的歷史遺產
[00:20:33.380 --> 00:20:35.540]  是我們共有的歷史遺產
[00:20:35.540 --> 00:20:40.220]  這作品是大概公元第五、第六世紀的作品
[00:20:40.220 --> 00:20:43.340]  名叫做《基督普世君王》
[00:20:44.860 --> 00:20:51.940]  它的畫風是用了早期拜占庭的風格來繪畫
[00:20:51.940 --> 00:20:53.780]  你看到它的樣子
[00:20:53.780 --> 00:20:57.180]  會看見它好像不太對稱的兩個面孔
[00:20:57.180 --> 00:21:02.100]  一邊是表現出神的
[00:21:02.100 --> 00:21:05.140]  即耶穌神人異性,神聖那一面
[00:21:05.140 --> 00:21:08.780]  在這一邊,你們這一邊
[00:21:08.780 --> 00:21:11.100]  就表現耶穌神聖的一面
[00:21:12.100 --> 00:21:16.460]  另一邊就是表現耶穌人聖的一面
[00:21:16.460 --> 00:21:21.300]  它的手是祝福之禮,拿著聖經
[00:21:21.300 --> 00:21:26.300]  圈圈不是聖人的意思,是聖潔的意思
[00:21:26.300 --> 00:21:29.300]  圈圈的光環是聖潔的象徵
[00:21:29.300 --> 00:21:35.380]  我最近嘗試了解一些聖像畫
[00:21:35.380 --> 00:21:41.900]  嘗試與這幅畫成為我和耶穌聊天的媒介
[00:21:42.980 --> 00:21:47.900]  我與這幅畫帶著愛,帶著祈禱的心
[00:21:47.900 --> 00:21:50.580]  來心裡與神聊天
[00:21:50.580 --> 00:21:54.540]  我與主耶穌說
[00:21:54.540 --> 00:22:00.700]  因為這一邊人性挺吸引我
[00:22:00.700 --> 00:22:02.860]  因為臉上有些黑影
[00:22:02.860 --> 00:22:07.580]  臉孔會比較憔悴一點
[00:22:07.580 --> 00:22:10.140]  我對耶穌說
[00:22:10.140 --> 00:22:17.380]  「主啊,看到你的臉孔,你在地上的確很勞苦」
[00:22:17.380 --> 00:22:23.180]  耶穌在我心裡與我回應
[00:22:23.180 --> 00:22:27.700]  他說:「我雖勞苦,但我喜樂」
[00:22:27.700 --> 00:22:30.220]  我很震撼
[00:22:30.220 --> 00:22:33.540]  為何會這樣?不是我想的
[00:22:33.540 --> 00:22:35.300]  我不會覺得祂喜樂
[00:22:35.300 --> 00:22:38.980]  他說:「我雖勞苦,但我喜樂」
[00:22:39.260 --> 00:22:43.060]  我便問:「為何你喜樂?」
[00:22:43.060 --> 00:22:46.140]  接著他很快又回應我
[00:22:46.140 --> 00:22:53.940]  「是因為天父與我親密,祂與我同在」
[00:22:53.940 --> 00:22:56.500]  哇!那一刻我很震撼
[00:22:56.500 --> 00:22:59.780]  哇!真是很聖經,很Biblical
[00:22:59.780 --> 00:23:05.340]  在約翰福音第15章9至11節,我們看一看
[00:23:05.340 --> 00:23:08.620]  我找到這段經文
[00:23:08.620 --> 00:23:11.020]  很對應這位領袖
[00:23:11.020 --> 00:23:12.380]  我們一起讀,1、2、3
[00:23:12.380 --> 00:23:16.220]  「我愛你們,正如我父愛我一樣」
[00:23:16.220 --> 00:23:18.940]  「你們要常在我的愛裡」
[00:23:18.940 --> 00:23:23.780]  「你們若遵守我的命令,就常在我的愛裡」
[00:23:23.780 --> 00:23:28.860]  「正如我遵守了我父的命令,常在他的愛裡」
[00:23:28.860 --> 00:23:32.380]  「這些事我已經對你們說了」
[00:23:32.380 --> 00:23:36.540]  「是要叫我的喜樂存在你們心裡」
