
[00:00:00.000 --> 00:00:04.720]  感謝神帶領我們踏入新的一年
[00:03:07.060 --> 00:03:09.000]  對信仰也是抱著這樣的態度
[00:03:09.000 --> 00:03:11.340]  信仰要付什麼樣的代價呢?
[00:03:11.340 --> 00:03:13.260]  信仰要付什麼樣的代價呢?
[00:03:13.260 --> 00:03:15.840]  當然要決志信耶穌
[00:03:15.840 --> 00:03:17.600]  當然要決志信耶穌
[00:03:17.600 --> 00:03:19.640]  加上星期天要回教會
[00:03:19.640 --> 00:03:21.100]  加上禮拜天要回教會
[00:03:21.100 --> 00:03:22.260]  又要奉獻
[00:03:22.260 --> 00:03:23.140]  又要奉獻
[00:03:23.140 --> 00:03:24.740]  其中一個好處是什麼呢?
[00:03:24.740 --> 00:03:26.100]  其中一個好處是什麼呢?
[00:03:26.100 --> 00:03:28.240]  大家覺得其中一個好處是什麼呢?
[00:03:28.240 --> 00:03:29.860]  大家覺得其中一個好處是什麼呢?
[00:03:29.860 --> 00:03:32.860]  在網上你就可以自己回答
[00:03:32.860 --> 00:03:34.700]  在網上你就可以自己回答
[00:03:34.700 --> 00:03:36.300]  看看答案對不對
[00:03:36.300 --> 00:03:37.500]  看看你的答案對不對
[00:03:37.500 --> 00:03:39.140]  就是時間到了的時候
[00:03:39.140 --> 00:03:40.540]  就是時間到了的時候
[00:03:40.540 --> 00:03:41.640]  就可以上天堂了
[00:03:41.640 --> 00:03:42.700]  就可以上天堂了
[00:03:42.700 --> 00:03:44.360]  如果今天你遇到困難
[00:03:44.360 --> 00:03:45.800]  如果今天你遇到困難
[00:03:45.800 --> 00:03:47.460]  可以向上帝祈禱
[00:03:47.460 --> 00:03:49.100]  可以向上帝祈禱
[00:03:49.100 --> 00:03:51.600]  如果上帝不幫忙
[00:03:51.600 --> 00:03:52.900]  如果上帝不幫忙的話
[00:03:52.900 --> 00:03:54.400]  可以偷偷埋怨幾句
[00:03:54.400 --> 00:03:55.600]  可以偷偷埋怨幾句
[00:03:55.600 --> 00:03:58.400]  但是不至於放棄你的信仰
[00:03:58.400 --> 00:04:00.340]  但是不至於放棄你的信仰
[00:04:00.340 --> 00:04:02.040]  因為我們還想上天堂
[00:04:02.040 --> 00:04:03.700]  因為我們還是想上天堂的
[00:04:03.700 --> 00:04:05.600]  除了這樣以外
[00:04:05.600 --> 00:04:06.740]  除了這樣以外
[00:04:06.740 --> 00:04:08.840]  平時的為人處事
[00:04:08.840 --> 00:04:10.540]  平時的為人處事
[00:04:10.540 --> 00:04:12.440]  生活的態度
[00:04:12.440 --> 00:04:14.000]  信主之前是怎樣?
[00:04:14.000 --> 00:04:15.200]  信主之前是怎樣?
[00:04:15.200 --> 00:04:17.400]  信主之後照樣是這樣
[00:04:17.400 --> 00:04:19.340]  信主以後也是照樣是這樣
[00:04:19.340 --> 00:04:21.800]  這是很多人對信仰的看法
[00:04:21.800 --> 00:04:23.500]  這是很多人對信仰的看法
[00:04:23.500 --> 00:04:25.700]  就好像大家對健保法一樣
[00:04:25.700 --> 00:04:27.640]  就好像大家對健保法一樣
[00:04:27.640 --> 00:04:29.500]  保羅在這裡告訴我們
[00:04:29.500 --> 00:04:31.000]  保羅在這裡告訴我們
[00:04:31.000 --> 00:04:33.260]  我們那種對信仰的態度
[00:04:33.260 --> 00:04:35.060]  我們這種對信仰的態度
[00:04:35.060 --> 00:04:37.840]  我們很多時候低估了那個代價
[00:04:37.840 --> 00:04:40.360]  我們很多時候低估了那個代價
[00:04:40.360 --> 00:04:42.240]  我們也沒有這麼有耐性
[00:04:42.240 --> 00:04:44.200]  我們也沒有這麼有耐心
[00:04:44.200 --> 00:04:45.340]  等候這個好處
[00:04:45.340 --> 00:04:46.440]  等候它的好處
[00:04:46.440 --> 00:04:47.740]  保羅提醒我們
[00:04:47.740 --> 00:04:48.500]  保羅提醒我們
[00:04:48.500 --> 00:04:50.140]  我們的態度要轉變過來
[00:04:50.140 --> 00:04:52.000]  我們的態度要轉變過來
[00:04:52.000 --> 00:04:54.040]  今天的經文其實是接著
[00:04:54.040 --> 00:04:56.060]  四章七節之後的
[00:04:56.060 --> 00:04:58.640]  今天的經文其實是接著
[00:04:58.640 --> 00:05:00.400]  四章七節之後
[00:05:00.400 --> 00:05:04.040]  保羅在侍奉當中碰到很多的困難
[00:05:04.040 --> 00:05:06.500]  保羅在侍奉當中碰到很多的困難
[00:05:06.500 --> 00:05:07.700]  在肉體上面
[00:05:07.700 --> 00:05:08.460]  在肉體上
[00:05:08.460 --> 00:05:09.740]  碰到很多的折磨
[00:05:09.740 --> 00:05:10.740]  碰到很多的折磨
[00:05:10.740 --> 00:05:13.000]  但保羅提醒我們一班的基督徒
[00:05:13.000 --> 00:05:15.260]  但保羅提醒我們這一群基督徒
[00:05:15.260 --> 00:05:16.540]  不是抱著埋怨
[00:05:16.540 --> 00:05:17.540]  不是抱著埋怨
[00:05:17.540 --> 00:05:18.200]  無奈
[00:05:18.200 --> 00:05:18.800]  無奈
[00:05:18.800 --> 00:05:19.460]  絕望的
[00:05:19.460 --> 00:05:20.240]  絕望的
[00:05:20.240 --> 00:05:20.960]  保羅說
[00:05:20.960 --> 00:05:21.500]  保羅說
[00:05:21.500 --> 00:05:23.160]  我們外在是一個瓦器
[00:05:23.160 --> 00:05:24.460]  我們外在是一個瓦器
[00:05:24.460 --> 00:05:26.100]  但我們裡面有寶貝
[00:05:26.100 --> 00:05:27.340]  但是我們裡面有寶貝
[00:05:27.340 --> 00:05:28.460]  在第七節提到
[00:05:28.460 --> 00:05:30.940]  我們裡面有主與我們同在
[00:05:30.940 --> 00:05:32.260]  在第七節提到
[00:05:32.260 --> 00:05:34.660]  我們裡面有主與我們同在
[00:05:34.660 --> 00:05:36.560]  以致我們有莫大的能力
[00:05:36.560 --> 00:05:38.400]  以致我們有莫大的能力
[00:05:38.400 --> 00:05:39.400]  出於神
[00:05:39.400 --> 00:05:40.360]  不是出於自己
[00:05:40.360 --> 00:05:40.940]  出於神
[00:05:40.940 --> 00:05:42.140]  不是出於自己
[00:05:42.140 --> 00:05:42.960]  我們活著
[00:05:42.960 --> 00:05:44.800]  不是單單活著
[00:05:44.800 --> 00:05:45.360]  我們活著
[00:05:45.360 --> 00:05:46.640]  不是單單地活著
[00:05:46.640 --> 00:05:48.600]  那是要彰顯耶穌基督
[00:05:48.600 --> 00:05:50.440]  那是要彰顯耶穌基督
[00:05:50.440 --> 00:05:52.400]  所以當我們有這樣的態度之後
[00:05:52.400 --> 00:05:54.300]  所以當我們有這樣的態度之後
[00:05:54.300 --> 00:05:56.740]  臨後四章十七到十八節
[00:05:56.740 --> 00:05:59.060]  臨後四章十七到十八節
[00:05:59.060 --> 00:06:01.340]  保羅接著下去就說了
[00:06:01.340 --> 00:06:03.000]  保羅接著下去就說了
[00:06:03.000 --> 00:06:03.940]  不要喪膽
[00:06:03.940 --> 00:06:05.000]  不要喪膽
[00:06:05.000 --> 00:06:07.000]  我們的身體是會年老
[00:06:07.000 --> 00:06:08.400]  我們的身體會年老
[00:06:08.400 --> 00:06:09.260]  是會衰弱
[00:06:09.260 --> 00:06:10.040]  會衰弱
[00:06:10.040 --> 00:06:11.040]  是會扭壞
[00:06:11.040 --> 00:06:12.000]  是會朽壞
[00:06:12.000 --> 00:06:13.340]  第一個信了主的人
[00:06:13.340 --> 00:06:14.600]  但是一個信了主的人
[00:06:14.600 --> 00:06:15.740]  他的焦點
[00:06:15.740 --> 00:06:16.560]  他的焦點
[00:06:16.560 --> 00:06:18.300]  不是在於外在的事情
[00:06:18.300 --> 00:06:19.800]  不是在於外在的事情
[00:06:19.800 --> 00:06:20.940]  他的焦點
[00:06:20.940 --> 00:06:21.600]  他的焦點
[00:06:21.600 --> 00:06:23.560]  是在於生命的更生
[00:06:23.560 --> 00:06:25.160]  是在於生命的更新
[00:06:25.160 --> 00:06:26.160]  他的焦點
[00:06:26.160 --> 00:06:26.960]  他的焦點
[00:06:26.960 --> 00:06:28.700]  應該是在永恆的國度裏面
[00:06:28.700 --> 00:06:30.240]  應該是在永恆的國度裏面
[00:06:30.240 --> 00:06:31.860]  有人形容基督徒的生命
[00:06:31.860 --> 00:06:33.440]  有人形容基督徒的生命
[00:06:33.440 --> 00:06:36.640]  好像一個斷了一條琴線的琴一樣
[00:06:36.640 --> 00:06:39.560]  好像一個斷了琴線的琴一樣
[00:06:39.560 --> 00:06:41.300]  雖然是斷了一條線
[00:06:41.300 --> 00:06:42.600]  雖然是斷了一條線
[00:06:42.600 --> 00:06:45.200]  但是他的生命仍然繼續演奏
[00:06:45.200 --> 00:06:47.560]  但是他的生命仍然繼續演奏
[00:06:47.560 --> 00:06:48.500]  我們有幾多
[00:06:48.500 --> 00:06:49.200]  我們有幾多
[00:06:49.200 --> 00:06:51.340]  我們就用幾多去侍奉我們的神
[00:06:51.340 --> 00:06:52.860]  我們就用幾多去侍奉我們的神
[00:06:52.860 --> 00:06:54.160]  榮耀我們的主
[00:06:54.160 --> 00:06:55.300]  榮耀我們的主
[00:06:55.300 --> 00:06:56.140]  保羅提到
[00:06:56.140 --> 00:06:57.700]  既不喪膽
[00:06:57.700 --> 00:06:59.500]  保羅提到既不喪膽
[00:06:59.500 --> 00:07:00.860]  好像有點消極
[00:07:00.860 --> 00:07:01.900]  好像有點消極
[00:07:01.900 --> 00:07:04.440]  但是臨後五章六節他提到
[00:07:04.440 --> 00:07:07.360]  但是在哥林多口書五章六節提到
[00:07:07.360 --> 00:07:10.500]  他說我們要用一個坦然無懼的態度
[00:07:10.500 --> 00:07:12.360]  是走我們人生的路
[00:07:12.360 --> 00:07:14.840]  他說我們要用一個坦然無懼的態度
[00:07:14.840 --> 00:07:16.940]  去走我們的人生路
[00:07:16.940 --> 00:07:19.200]  在這裡更加詳細地告訴我們
[00:07:19.200 --> 00:07:20.900]  在這裡更加詳細地告訴我們
[00:07:20.900 --> 00:07:21.960]  神請救我們
[00:07:21.960 --> 00:07:22.940]  神拯救我們
[00:07:22.940 --> 00:07:24.240]  救我們的目的
[00:07:24.240 --> 00:07:25.100]  救我們的目的
[00:07:25.100 --> 00:07:25.800]  就是這樣
[00:07:25.800 --> 00:07:26.760]  就是這樣
[00:07:26.760 --> 00:07:27.760]  所以新的一年
[00:07:27.760 --> 00:07:28.760]  所以新的一年
[00:07:28.760 --> 00:07:30.260]  用這句話送給大家
[00:07:30.260 --> 00:07:31.700]  我用這句話送給大家
[00:07:31.700 --> 00:07:33.360]  希望我們在新的一年裏面
[00:07:33.360 --> 00:07:34.740]  希望我們在新的一年裏面
[00:07:34.740 --> 00:07:36.240]  無論我們遇到什麼事情
[00:07:36.240 --> 00:07:37.400]  無論我們遇到什麼事情
[00:07:37.400 --> 00:07:40.540]  我們用坦然無懼來面對這個挑戰
[00:07:40.540 --> 00:07:42.700]  我們用坦然無懼來面對這個挑戰
[00:07:42.700 --> 00:07:45.300]  這段經文保羅提醒我們一些事情
[00:07:45.300 --> 00:07:47.900]  這段經文保羅提醒我們一些事情
[00:07:47.900 --> 00:07:49.560]  神請救我們目的是什麼呢?
[00:07:49.560 --> 00:07:51.340]  神拯救我們的目的是什麼呢?
[00:07:51.340 --> 00:07:52.460]  一至四節
[00:07:52.460 --> 00:07:53.460]  一至四節
[00:07:53.460 --> 00:07:54.800]  在這段經文讀起來
[00:07:54.800 --> 00:07:56.060]  這段經文讀起來
[00:07:56.060 --> 00:07:57.740]  好像有些道家
[00:07:57.740 --> 00:07:59.060]  好像有些道家
[00:07:59.060 --> 00:08:00.300]  佛家
[00:08:00.300 --> 00:08:00.960]  佛家
[00:08:00.960 --> 00:08:02.900]  或者是希臘哲學的味道
[00:08:02.900 --> 00:08:05.240]  或者是希臘哲學的味道
[00:08:05.240 --> 00:08:06.600]  其實這段經文
[00:08:06.600 --> 00:08:07.360]  其實這段經文
[00:08:07.360 --> 00:08:10.260]  可能對不信耶穌的宗教人都知道
[00:08:10.260 --> 00:08:13.160]  可能對不相信耶穌宗教的人都知道
[00:08:13.160 --> 00:08:16.760]  就是人生不如意事十常八九
[00:08:16.760 --> 00:08:20.300]  就是人生不如意事十常八九
[00:08:20.300 --> 00:08:23.000]  我們知道人生有生
[00:08:23.000 --> 00:08:24.560]  我們知道人生有生
[00:08:24.560 --> 00:08:25.100]  老
[00:08:25.100 --> 00:08:26.000]  病
[00:08:26.000 --> 00:08:27.260]  死
[00:08:27.260 --> 00:08:28.300]  在這個地上
[00:08:28.300 --> 00:08:28.900]  在這個地上
[00:08:28.900 --> 00:08:30.400]  人生是短暫的
[00:08:30.400 --> 00:08:31.340]  人生是短暫的
[00:08:31.340 --> 00:08:33.740]  人生有很多嘆息勞苦
[00:08:33.740 --> 00:08:35.300]  人生有很多嘆息勞苦
[00:08:35.300 --> 00:08:37.540]  肉體的死亡是一種解脫
[00:08:37.540 --> 00:08:39.300]  肉體的死亡是一種解脫
[00:08:39.300 --> 00:08:40.740]  人都希望
[00:08:40.740 --> 00:08:41.760]  每個人都希望
[00:08:41.760 --> 00:08:43.560]  死後去哪裏呢?
[00:08:43.560 --> 00:08:44.600]  死後去哪裏呢?
[00:08:44.600 --> 00:08:46.160]  大家有沒有想過死後去哪裏呢?
[00:08:46.160 --> 00:08:48.560]  大家有沒有想過死後到哪裏去呢?
[00:08:48.560 --> 00:08:49.400]  去樂園
[00:08:49.400 --> 00:08:50.200]  去樂園
[00:08:50.200 --> 00:08:51.160]  去極樂世界
[00:08:51.160 --> 00:08:52.240]  去極樂世界
[00:08:52.240 --> 00:08:53.100]  上天堂
[00:08:53.100 --> 00:08:53.940]  上天堂
[00:08:53.940 --> 00:08:55.700]  你發覺不同宗教
[00:08:55.700 --> 00:08:56.840]  你發覺不同的宗教
[00:08:56.840 --> 00:08:57.100]  你發覺不同的宗教
[00:08:57.100 --> 00:08:58.540]  用不同的名
[00:08:58.540 --> 00:08:59.700]  用不同的名稱
[00:08:59.700 --> 00:09:00.600]  講到底
[00:09:00.600 --> 00:09:01.200]  說到底
[00:09:01.200 --> 00:09:06.040]  大家也差不多是這樣
[00:09:06.040 --> 00:09:08.160]  大家也差不多是這樣子
[00:09:08.160 --> 00:09:09.340]  但是既然是這樣
[00:09:09.340 --> 00:09:10.500]  但是既然是這樣子
[00:09:10.500 --> 00:09:13.300]  保羅為什麼要講這一段呢?
[00:09:13.300 --> 00:09:15.100]  保羅為什麼要說這一段呢?
[00:09:15.100 --> 00:09:16.460]  弟兄姊妹
[00:09:16.460 --> 00:09:18.360]  我們想一想
[00:09:18.360 --> 00:09:19.700]  為什麼神要拯救我們?
[00:09:19.700 --> 00:09:21.200]  為什麼神要拯救我們?
[00:09:21.200 --> 00:09:21.940]  目的是什麼呢?
[00:09:21.940 --> 00:09:23.100]  目的是什麼呢?
[00:09:23.100 --> 00:09:26.260]  你有沒有想過這個問題呢?
[00:09:26.260 --> 00:09:29.560]  你有沒有想過這個問題呢?
[00:09:29.560 --> 00:09:31.400]  你可能說謝姑娘
[00:09:31.400 --> 00:09:32.760]  你可能會說謝姑娘
[00:09:32.760 --> 00:09:33.960]  答案很簡單
[00:09:33.960 --> 00:09:35.260]  答案非常簡單
[00:09:35.260 --> 00:09:36.760]  答案就是神愛我們
[00:09:36.760 --> 00:09:37.960]  答案就是神愛我們
[00:09:37.960 --> 00:09:39.240]  每個人都會回答這個問題
[00:09:39.240 --> 00:09:41.440]  每個人都會回答這個問題
[00:09:41.440 --> 00:09:43.640]  所以祂賜給我們耶穌
[00:09:43.640 --> 00:09:45.240]  所以祂賜給我們耶穌
[00:09:45.240 --> 00:09:47.200]  給基督的救恩我們
[00:09:47.200 --> 00:09:49.360]  給基督的救恩我們
[00:09:49.360 --> 00:09:52.040]  拯救我們這群不配的罪人
[00:09:52.040 --> 00:09:53.960]  拯救我們這群不配的罪人
[00:09:53.960 --> 00:09:55.400]  然後和祂和好
[00:09:55.400 --> 00:09:56.940]  然後和祂和好
[00:09:56.940 --> 00:09:57.900]  然後呢?
[00:09:57.900 --> 00:09:59.340]  然後又怎麼樣呢?
[00:09:59.340 --> 00:10:02.100]  然後我們可以享受各樣的祝福
[00:10:02.100 --> 00:10:03.900]  然後我們就可以享受各樣的祝福
[00:10:03.900 --> 00:10:06.060]  有時間就可以去教會
[00:10:06.060 --> 00:10:07.840]  有時間就可以去教會
[00:10:07.840 --> 00:10:10.200]  然後等時間到的時候就上天堂
[00:10:10.200 --> 00:10:13.100]  然後時間到的時候就可以上天堂
[00:10:13.100 --> 00:10:14.100]  是不是就是這樣呢?
[00:10:14.100 --> 00:10:16.200]  是不是就是這樣子呢?
[00:10:16.200 --> 00:10:18.600]  就好像這裡所說
[00:10:18.600 --> 00:10:20.260]  就好像這裡所說的
[00:10:20.260 --> 00:10:22.000]  從地上的帳篷
[00:10:22.000 --> 00:10:23.160]  從地上的帳篷
[00:10:23.160 --> 00:10:25.800]  有一天就搬上天上的房屋
[00:10:25.800 --> 00:10:27.800]  有一天就搬到天上的房屋
[00:10:27.800 --> 00:10:30.460]  因為耶穌曾經和門徒說過什麼呢?
[00:10:30.460 --> 00:10:32.940]  因為耶穌曾經和門徒說過什麼呢?
[00:10:32.940 --> 00:10:34.860]  現在我走了
[00:10:34.860 --> 00:10:36.060]  祂說我現在走了
[00:10:36.060 --> 00:10:37.600]  那我走去哪了?
[00:10:37.600 --> 00:10:38.560]  那我去哪了呢?
[00:10:38.560 --> 00:10:40.040]  我走去做什麼呢?
[00:10:40.040 --> 00:10:42.240]  我去做什麼呢?
[00:10:42.240 --> 00:10:44.940]  記不記得耶穌曾經走的時候說過什麼呢?
[00:10:44.940 --> 00:10:49.240]  記不記得耶穌曾經走的時候說過什麼呢?
[00:10:49.240 --> 00:10:51.200]  記不記得大家?
[00:10:51.200 --> 00:10:52.200]  記不記得大家?
[00:10:52.200 --> 00:10:57.160]  是不是忙個不停就回去幫我們整居屋呢?
[00:10:57.160 --> 00:11:00.160]  是不是忙個不停回去為我們準備居屋?
[00:11:00.160 --> 00:11:02.640]  等我們時候到的時候
[00:11:02.640 --> 00:11:05.100]  我們上到去就有地方住了
[00:11:05.100 --> 00:11:07.860]  我們時間到的時候我們上去就有地方住了
[00:11:07.860 --> 00:11:09.740]  因為耶穌臨走的時候
[00:11:09.740 --> 00:11:12.840]  祂說我去元氏為你們預備地方
[00:11:12.840 --> 00:11:15.400]  因為耶穌臨走的時候是跟我們說
[00:11:15.400 --> 00:11:18.240]  我去元氏為你們預備地方
[00:11:18.240 --> 00:11:19.500]  然後呢?
[00:11:19.500 --> 00:11:20.900]  然後呢?
[00:11:20.900 --> 00:11:24.260]  我們從此就過著幸福快樂的生活了
[00:11:24.260 --> 00:11:27.700]  然後我們從此就過著快樂幸福的生活了
[00:11:27.700 --> 00:11:29.800]  神拯救我們的目的
[00:11:29.800 --> 00:11:31.100]  神拯救我們的目的
[00:11:31.100 --> 00:11:31.900]  是不是這樣呢?
[00:11:31.900 --> 00:11:33.340]  是不是這樣子呢?
[00:11:33.340 --> 00:11:36.060]  這幾年有很多人移民
[00:11:36.060 --> 00:11:37.800]  這幾年有很多人去移民
[00:11:37.800 --> 00:11:39.940]  有些人因為子女在美國
[00:11:39.940 --> 00:11:41.940]  有些人因為兒女在美國
[00:11:41.940 --> 00:11:43.800]  所以也跟著一起去美國
[00:11:43.800 --> 00:11:45.400]  所以也跟著自己去美國了
[00:11:45.400 --> 00:11:48.160]  當然美國的生活跟香港很不同
[00:11:48.160 --> 00:11:50.260]  當然美國的生活跟香港很不同
[00:11:50.260 --> 00:11:51.560]  也沒有香港那麼方便
[00:11:51.560 --> 00:11:52.740]  也沒有香港那麼方便
[00:11:52.740 --> 00:11:55.140]  親戚朋友都住得很遠
[00:11:55.140 --> 00:11:56.560]  親戚朋友都住得很遠
[00:11:56.560 --> 00:11:59.800]  有朋友在報紙上看到一句話
[00:11:59.800 --> 00:12:01.900]  有朋友在報紙上看到一句話
[00:12:01.900 --> 00:12:04.240]  他說來到美國真的什麼都好
[00:12:04.240 --> 00:12:06.160]  他說來到美國真的什麼都好
[00:12:06.160 --> 00:12:07.500]  他說好山
[00:12:07.500 --> 00:12:08.260]  好山
[00:12:08.260 --> 00:12:08.960]  好水
[00:12:08.960 --> 00:12:09.600]  好水
[00:12:09.600 --> 00:12:10.540]  好無聊
[00:12:10.540 --> 00:12:11.800]  好無聊
[00:12:11.800 --> 00:12:12.600]  頂姐妹
[00:12:12.600 --> 00:12:13.500]  頂姐妹
[00:12:13.500 --> 00:12:14.900]  天堂是不是這樣呢?
[00:12:14.900 --> 00:12:16.240]  天堂是否這樣子呢?
[00:12:16.240 --> 00:12:16.400]  頂姐妹
[00:12:16.400 --> 00:12:16.500]  頂姐妹
[00:12:16.500 --> 00:12:17.500]  你是不是要考慮一下?
[00:12:17.500 --> 00:12:18.800]  你是不是要考慮一下?
[00:12:18.800 --> 00:12:19.700]  去不去天堂呢?
[00:12:19.700 --> 00:12:20.800]  去不去天堂呢?
[00:12:20.800 --> 00:12:23.160]  會不會都是好山好水?
[00:12:23.160 --> 00:12:25.260]  會不會也是一個好山好水?
[00:12:25.260 --> 00:12:25.260]  會不會也是一個好山好水?
[00:12:25.260 --> 00:12:26.800]  又是一個很無聊的地方呢?
[00:12:26.800 --> 00:12:28.500]  又好無聊的地方呢?
[00:12:28.500 --> 00:12:29.960]  假如你覺得
[00:12:29.960 --> 00:12:31.000]  假如你覺得
[00:12:31.000 --> 00:12:32.900]  這個就是神拯救我們的目的
[00:12:32.900 --> 00:12:34.700]  這個就是神拯救我們的目的
[00:12:34.700 --> 00:12:35.560]  保羅就說
[00:12:35.560 --> 00:12:36.360]  保羅就說
