
[00:00:00.000 --> 00:00:07.300]  我們會來到《讓你的生命有作為》講座系列的第六課
[00:07:33.300 --> 00:07:35.300]  第一個影響人際關係就是
[00:07:35.300 --> 00:07:37.300]  因為你太忙了
[00:07:37.300 --> 00:07:39.300]  你從有羞恥感那天開始
[00:07:39.300 --> 00:07:41.300]  你就注定了這一生人
[00:07:41.300 --> 00:07:44.300]  都忙著不斷想盡方法
[00:07:44.300 --> 00:07:46.300]  怎樣遮蓋你的羞恥感
[00:07:46.300 --> 00:07:48.300]  你哪有時間停下來
[00:07:48.300 --> 00:07:50.300]  所謂享受建立
[00:07:50.300 --> 00:07:52.300]  與人與人之間
[00:07:52.300 --> 00:07:54.300]  你與神之間相愛的關係
[00:07:54.300 --> 00:07:58.300]  光是處理羞恥感這個問題
[00:07:58.300 --> 00:08:00.300]  都夠你忙一輩子
[00:08:00.300 --> 00:08:02.300]  都夠你忙一輩子
[00:08:02.300 --> 00:08:04.300]  第二件事就是因為
[00:08:04.300 --> 00:08:06.300]  我們的羞恥感
[00:08:06.300 --> 00:08:08.300]  令我們沒辦法
[00:08:08.300 --> 00:08:10.300]  與人建立一個
[00:08:10.300 --> 00:08:12.300]  深交的關係
[00:08:12.300 --> 00:08:14.300]  因為我們沒辦法
[00:08:14.300 --> 00:08:16.300]  最坦然的
[00:08:16.300 --> 00:08:18.300]  最脆弱最Vulnerable
[00:08:18.300 --> 00:08:20.300]  讓對方看到
[00:08:20.300 --> 00:08:22.300]  你會遮蓋
[00:08:22.300 --> 00:08:24.300]  避開
[00:08:24.300 --> 00:08:26.300]  這個形成人與人之間的關係
[00:08:26.300 --> 00:08:28.300]  有一面牆是打破不了
[00:08:28.300 --> 00:08:30.300]  所以我們沒辦法
[00:08:30.300 --> 00:08:32.300]  與一個人覺得他被愛
[00:08:32.300 --> 00:08:34.300]  但這個很矛盾
[00:08:34.300 --> 00:08:36.300]  因為每一個人
[00:08:36.300 --> 00:08:38.300]  都有被愛的需要
[00:08:38.300 --> 00:08:40.300]  但是被愛的前提
[00:08:40.300 --> 00:08:42.300]  就是你首先要感覺
[00:08:42.300 --> 00:08:44.300]  你被人了解
[00:08:44.300 --> 00:08:46.300]  被懂
[00:08:46.300 --> 00:08:48.300]  被Understood
[00:08:48.300 --> 00:08:50.300]  即是有人明白我
[00:08:50.300 --> 00:08:52.300]  有人明白
[00:08:52.300 --> 00:08:54.300]  這個是前提
[00:08:54.300 --> 00:08:56.300]  你不可以在沒人明白的狀況下
[00:08:56.300 --> 00:08:58.300]  覺得被愛
[00:08:58.300 --> 00:09:00.300]  那種不是真實被愛的感覺
[00:09:00.300 --> 00:09:02.300]  所以你如果真的覺得
[00:09:02.300 --> 00:09:04.300]  被一個人愛的前提
[00:09:04.300 --> 00:09:06.300]  首先你有一種感覺
[00:09:06.300 --> 00:09:08.300]  你覺得被人明白
[00:09:08.300 --> 00:09:10.300]  你覺得有人懂你
[00:09:10.300 --> 00:09:12.300]  但現在的矛盾來了
[00:09:12.300 --> 00:09:14.300]  你又很怕被人
[00:09:14.300 --> 00:09:16.300]  明白你
[00:09:16.300 --> 00:09:18.300]  因為明白你的人一定要看穿你
[00:09:18.300 --> 00:09:20.300]  夠熟悉你
[00:09:20.300 --> 00:09:22.300]  他完全明白你所有的感受
[00:09:22.300 --> 00:09:24.300]  但你又很怕被人
[00:09:24.300 --> 00:09:26.300]  明白你所有的感受
[00:09:26.300 --> 00:09:28.300]  因為你怕一旦你看得我太近
[00:09:28.300 --> 00:09:30.300]  你就不接納我了
[00:09:30.300 --> 00:09:32.300]  好像Dr. Brené Brown所說
[00:09:32.300 --> 00:09:34.300]  人類最大的矛盾就在這裡
[00:09:34.300 --> 00:09:36.300]  我們是需要
[00:09:36.300 --> 00:09:38.300]  別人愛我
[00:09:38.300 --> 00:09:40.300]  我們同時又知道
[00:09:40.300 --> 00:09:42.300]  如果我覺得被愛
[00:09:42.300 --> 00:09:44.300]  我需要將最真實的我
[00:09:44.300 --> 00:09:46.300]  呈現給你看
[00:09:46.300 --> 00:09:48.300]  然後覺得被你接納
[00:09:48.300 --> 00:09:50.300]  被你愛
[00:09:50.300 --> 00:09:52.300]  這種才是真正覺得被愛
[00:09:52.300 --> 00:09:54.300]  這種才是滿足感和安全感
[00:09:54.300 --> 00:09:56.300]  但同時我們又怕萬一
[00:09:56.300 --> 00:09:58.300]  我將最真實的呈現給你看
[00:09:58.300 --> 00:10:00.300]  那你就不會愛我了
[00:10:00.300 --> 00:10:02.300]  你就不會接納我
[00:10:02.300 --> 00:10:04.300]  所以這種就是矛盾
[00:10:04.300 --> 00:10:06.300]  一來我想要你的愛
[00:10:06.300 --> 00:10:08.300]  你卻不愛我
[00:10:08.300 --> 00:10:10.300]  為了得到你的愛
[00:10:10.300 --> 00:10:12.300]  我又要假裝一個比較好的一面給你看
[00:10:12.300 --> 00:10:14.300]  但我們得到你的愛
[00:10:14.300 --> 00:10:16.300]  同時又覺得這種愛是假的
[00:10:16.300 --> 00:10:18.300]  不是最真實的
[00:10:18.300 --> 00:10:20.300]  所以我們就在兩難之間
[00:10:20.300 --> 00:10:22.300]  大部分人都選擇了
[00:10:22.300 --> 00:10:24.300]  寧願被假的一面給你看
[00:10:24.300 --> 00:10:26.300]  至少你給我一個虛假的愛
[00:10:26.300 --> 00:10:28.300]  至少你會在我身邊繼續接納我
[00:10:28.300 --> 00:10:30.300]  好過
[00:10:30.300 --> 00:10:32.300]  將真實的愛給你看
[00:10:32.300 --> 00:10:34.300]  然後嚇怕你離開
[00:10:34.300 --> 00:10:36.300]  所以大部分人都選擇了第一種
[00:10:36.300 --> 00:10:38.300]  至少保持著某一個距離的關係
[00:10:38.300 --> 00:10:40.300]  好過將最真實的一面給你看
[00:10:40.300 --> 00:10:42.300]  因為怕嚇怕你
[00:10:42.300 --> 00:10:44.300]  所以這就是第一個恐懼
[00:10:44.300 --> 00:10:46.300]  二是我們沒有辦法
[00:10:46.300 --> 00:10:48.300]  沒有辦法很真實的
[00:10:48.300 --> 00:10:50.300]  和旁邊的人
[00:10:50.300 --> 00:10:52.300]  建立一個愛的關係
[00:10:52.300 --> 00:10:54.300]  所以這是第一個恐懼
[00:10:54.300 --> 00:10:56.300]  我們需要去處理
[00:10:56.300 --> 00:10:58.300]  這個恐懼如果處理不了
[00:10:58.300 --> 00:11:00.300]  你會發覺你人際關係
[00:11:00.300 --> 00:11:02.300]  很難去進深一個層次
[00:11:02.300 --> 00:11:04.300]  我自己在過往
[00:11:04.300 --> 00:11:06.300]  都不斷地在學這個功課
[00:11:06.300 --> 00:11:08.300]  我覺得你越學這個功課
[00:11:08.300 --> 00:11:10.300]  你越會享受
[00:11:10.300 --> 00:11:12.300]  人與人之間的關係
[00:11:12.300 --> 00:11:14.300]  而且有一件事
[00:11:14.300 --> 00:11:16.300]  我發覺你學會這個功課
[00:11:16.300 --> 00:11:18.300]  有一件事你會打破的
[00:11:18.300 --> 00:11:20.300]  就是你不再怕做領袖
[00:11:20.300 --> 00:11:22.300]  做領袖是最怕的
[00:11:22.300 --> 00:11:24.300]  因為做領袖你會覺得
[00:11:24.300 --> 00:11:26.300]  你每天要戴著面具
[00:11:26.300 --> 00:11:28.300]  面對很多人
[00:11:28.300 --> 00:11:30.300]  但是當你夠膽在領袖級的層次
[00:11:30.300 --> 00:11:32.300]  表現最真實的你
[00:11:32.300 --> 00:11:34.300]  其實這是很健康的
[00:11:34.300 --> 00:11:36.300]  你馬上會睡得很好
[00:11:36.300 --> 00:11:38.300]  你不需要裝的
[00:11:38.300 --> 00:11:40.300]  所以即使在會點教會
[00:11:40.300 --> 00:11:42.300]  做牧師這麼多年
[00:11:42.300 --> 00:11:44.300]  我從來不會在你面前扮淑齡
[00:11:44.300 --> 00:11:46.300]  我盡量用最真實的我
[00:11:46.300 --> 00:11:48.300]  和你去相交
[00:11:48.300 --> 00:11:50.300]  我都要讓你知道我最脆弱的一面
[00:11:50.300 --> 00:11:52.300]  我和老婆吵架
[00:11:52.300 --> 00:11:54.300]  我就告訴你我和老婆吵架
[00:11:54.300 --> 00:11:56.300]  最近靈性低落我就告訴你靈性低落
[00:11:56.300 --> 00:11:58.300]  所以盡量真實
[00:11:58.300 --> 00:12:00.300]  大家都開心
[00:12:00.300 --> 00:12:02.300]  我又覺得被接納
[00:12:02.300 --> 00:12:04.300]  但這種是人天生會怕的
[00:12:04.300 --> 00:12:06.300]  你會避開
[00:12:06.300 --> 00:12:08.300]  但這種是沒有什麼安全感
[00:12:08.300 --> 00:12:10.300]  好像Robert Morris 所說
[00:12:10.300 --> 00:12:12.300]  年輕的時候
[00:12:12.300 --> 00:12:14.300]  我身邊都認識有些人像他
[00:12:14.300 --> 00:12:16.300]  就是不知為何
[00:12:16.300 --> 00:12:18.300]  這個人走了什麼運
[00:12:18.300 --> 00:12:20.300]  娶到這樣的老婆
[00:12:20.300 --> 00:12:22.300]  兩個條件相差太遠
[00:12:22.300 --> 00:12:24.300]  我有同學真的娶過老婆
[00:12:24.300 --> 00:12:26.300]  比他年輕一輪
[00:12:26.300 --> 00:12:28.300]  又有錢 脾氣又好
[00:12:28.300 --> 00:12:30.300]  不知道怎樣娶到
[00:12:30.300 --> 00:12:32.300]  怎樣追回來
[00:12:32.300 --> 00:12:34.300]  Robert Morris 年輕
[00:12:34.300 --> 00:12:36.300]  他和太太條件相差很遠
[00:12:36.300 --> 00:12:38.300]  所以年輕的時候用盡各種方式
[00:12:38.300 --> 00:12:40.300]  把他追到手
[00:12:40.300 --> 00:12:42.300]  這個沒有問題
[00:12:42.300 --> 00:12:44.300]  但問題是追到手之後就開始沒有安全感
[00:12:44.300 --> 00:12:46.300]  因為他不斷懷疑
[00:12:46.300 --> 00:12:48.300]  我是各種方式
[00:12:48.300 --> 00:12:50.300]  各種技巧出生才追你回來
[00:12:50.300 --> 00:12:52.300]  但你是否真的愛真實的我
[00:12:52.300 --> 00:12:54.300]  所以結婚之後每一天都在問老婆
[00:12:54.300 --> 00:12:56.300]  為什麼你會選擇我
[00:12:56.300 --> 00:12:58.300]  為什麼你會嫁給我
[00:12:58.300 --> 00:13:00.300]  我沒有什麼安全感
[00:13:00.300 --> 00:13:02.300]  總覺得有一天你會離開我
[00:13:02.300 --> 00:13:04.300]  追求你的時候
[00:13:04.300 --> 00:13:06.300]  我是表現最好的一面
[00:13:06.300 --> 00:13:08.300]  現在結了婚
[00:13:08.300 --> 00:13:10.300]  你見到我真實的一面
[00:13:10.300 --> 00:13:12.300]  所以我每天都害怕
[00:13:12.300 --> 00:13:14.300]  我看得見你會離開我
[00:13:14.300 --> 00:13:16.300]  所以這就是人的矛盾
[00:13:16.300 --> 00:13:18.300]  我想得到你的愛
[00:13:18.300 --> 00:13:20.300]  我就要假
[00:13:20.300 --> 00:13:22.300]  如果假想得到你的愛
[00:13:22.300 --> 00:13:24.300]  我和你都要處理
[00:13:24.300 --> 00:13:26.300]  這是第一個
[00:13:26.300 --> 00:13:28.300]  第二種的恐懼
[00:13:28.300 --> 00:13:30.300]  當阿當犯罪之後
[00:13:30.300 --> 00:13:32.300]  第二個帶來的恐懼
[00:13:32.300 --> 00:13:34.300]  他知道做錯事
[00:13:34.300 --> 00:13:36.300]  他就怕被神會罰
[00:13:36.300 --> 00:13:38.300]  被神不接納
[00:13:38.300 --> 00:13:40.300]  所以我們怕不接納
[00:13:40.300 --> 00:13:42.300]  怕被罰
[00:13:42.300 --> 00:13:44.300]  結果就導致互相攻擊
[00:13:44.300 --> 00:13:46.300]  我們不是彼此承認錯誤
[00:13:46.300 --> 00:13:48.300]  而是互相攻擊
[00:13:48.300 --> 00:13:50.300]  所以《創世紀》的三章
[00:13:50.300 --> 00:13:52.300]  十一到十三節
[00:13:52.300 --> 00:13:54.300]  接下來阿當做了什麼呢
[00:13:54.300 --> 00:13:56.300]  耶和華就說
[00:13:56.300 --> 00:13:58.300]  誰告訴你是赤身露體呢
[00:13:58.300 --> 00:14:00.300]  莫非你吃了
[00:14:00.300 --> 00:14:02.300]  我吩咐你不可吃的
[00:14:02.300 --> 00:14:04.300]  那樹上的果子嗎
[00:14:04.300 --> 00:14:06.300]  那人就說
[00:14:06.300 --> 00:14:08.300]  阿當就說
[00:14:08.300 --> 00:14:10.300]  你所賜給我與我同居的女人
[00:14:10.300 --> 00:14:12.300]  她把那樹上的果子給我
[00:14:12.300 --> 00:14:14.300]  我就吃了
[00:14:14.300 --> 00:14:16.300]  這句話其實是非常諷刺
[00:14:16.300 --> 00:14:18.300]  和荒謬
[00:14:18.300 --> 00:14:20.300]  大家記得阿當第一次見到夏娃的時候
[00:14:20.300 --> 00:14:22.300]  多開心
[00:14:22.300 --> 00:14:24.300]  你是我肉中的肉
[00:14:24.300 --> 00:14:26.300]  骨中的骨
[00:14:26.300 --> 00:14:28.300]  現在反臉
[00:14:28.300 --> 00:14:30.300]  比翻書還快
[00:14:30.300 --> 00:14:32.300]  馬上反臉
[00:14:32.300 --> 00:14:34.300]  因為做錯事
[00:14:34.300 --> 00:14:36.300]  當你怕被罰的時候
[00:14:36.300 --> 00:14:38.300]  第一個反應
[00:14:38.300 --> 00:14:40.300]  是各種推卸責任
[00:14:40.300 --> 00:14:42.300]  各種彼此
[00:14:42.300 --> 00:14:44.300]  惡人先告狀
[00:14:44.300 --> 00:14:46.300]  惡人先告狀
[00:14:46.300 --> 00:14:48.300]  這是人類的第一招
[00:14:48.300 --> 00:14:50.300]  所以馬上
[00:14:50.300 --> 00:14:52.300]  阿當和夏娃第一次反臉
[00:14:52.300 --> 00:14:54.300]  馬上就說
[00:14:54.300 --> 00:14:56.300]  你為什麼吃了那樹上的果子
[00:14:56.300 --> 00:14:58.300]  馬上就說
[00:14:58.300 --> 00:15:00.300]  不是我的錯
[00:15:00.300 --> 00:15:02.300]  馬上就說
[00:15:02.300 --> 00:15:04.300]  神是你的錯
[00:15:04.300 --> 00:15:06.300]  因為是你給我那個女人
[00:15:06.300 --> 00:15:08.300]  給我吃的
[00:15:08.300 --> 00:15:10.300]  之前不是這樣說的
[00:15:10.300 --> 00:15:12.300]  神帶女人來面前的時候
[00:15:12.300 --> 00:15:14.300]  今天是神的好禮物
[00:15:14.300 --> 00:15:16.300]  是你賜給我和我同居的女人
[00:15:16.300 --> 00:15:18.300]  是她害我的
[00:15:18.300 --> 00:15:20.300]  然後夏娃怎麼回答
[00:15:20.300 --> 00:15:22.300]  夏娃就說
[00:15:22.300 --> 00:15:24.300]  那蛇引誘我
[00:15:24.300 --> 00:15:26.300]  我就吃了
[00:15:26.300 --> 00:15:28.300]  所以阿當就怪夏娃
[00:15:28.300 --> 00:15:30.300]  夏娃就怪那條蛇
[00:15:30.300 --> 00:15:32.300]  後來那條蛇就說其實是
[00:15:32.300 --> 00:15:34.300]  我說第一個背叛神就沒得怪了
[00:15:34.300 --> 00:15:36.300]  神就閉嘴
[00:15:36.300 --> 00:15:38.300]  接受懲罰
[00:15:38.300 --> 00:15:40.300]  蛇就沒出聲
[00:15:40.300 --> 00:15:42.300]  阿當夏娃就彼此推卸責任
[00:15:42.300 --> 00:15:44.300]  人與神決裂之後第二個帶來的後果
[00:15:44.300 --> 00:15:46.300]  就是以至於我們沒辦法享受
[00:15:46.300 --> 00:15:48.300]  彼此相愛的關係
[00:15:48.300 --> 00:15:50.300]  就是因為人與人之間會開始
[00:15:50.300 --> 00:15:52.300]  互相的攻擊
[00:15:52.300 --> 00:15:54.300]  互相的攻擊
[00:15:54.300 --> 00:15:56.300]  在說到
[00:15:56.300 --> 00:15:58.300]  神的話
[00:15:58.300 --> 00:16:00.300]  怎樣轉化我們思維模式
[00:16:00.300 --> 00:16:02.300]  那一堂講道我和大家提過一個觀念
[00:16:02.300 --> 00:16:04.300]  就是
[00:16:04.300 --> 00:16:06.300]  一個人如果懂得反省
[00:16:06.300 --> 00:16:08.300]  這是人類思維模式
[00:16:08.300 --> 00:16:10.300]  裡面最高層次的行為
