
[00:00:00.000 --> 00:00:02.080]  相信大家最近來到教會
[00:01:39.080 --> 00:01:42.200]  所以你不能爲我建造聖殿
[00:01:42.200 --> 00:01:44.240]  因此大魏王他雖然不能建殿
[00:01:44.240 --> 00:01:46.400]  但他是想要參與
[00:01:46.400 --> 00:01:48.960]  所以他花了至少30年的時間
[00:01:48.960 --> 00:01:53.080]  在預備經費建材建築圖
[00:01:53.080 --> 00:01:55.720]  甚至連服事祭司的工作內容
[00:01:55.720 --> 00:02:00.840]  班次流程動線全部都設計好了
[00:02:00.840 --> 00:02:05.560]  然後之後交給他的兒子索羅曼王繼續十年
[00:02:05.560 --> 00:02:08.200]  所以歷經這個40年的建堂計劃
[00:02:08.200 --> 00:02:11.720]  終於到了現堂的禮拜
[00:02:11.720 --> 00:02:13.320]  在這現堂禮拜當中
[00:02:13.320 --> 00:02:17.080]  全以色列的百姓都聚集在一起
[00:02:17.080 --> 00:02:19.320]  讓我們看到歷代之下七章
[00:02:19.320 --> 00:02:23.000]  就描述到神的同在大大的充滿大大的降臨
[00:02:23.000 --> 00:02:27.800]  而最後我們來唸七章第十節
[00:02:27.800 --> 00:02:30.960]  這邊說7月23日王遣散衆民
[00:02:30.960 --> 00:02:34.600]  就是聚會結束了遣散衆民
[00:02:34.600 --> 00:02:37.160]  他們因見葉鶴華向大魏和索羅曼
[00:02:37.160 --> 00:02:39.960]  與他們名以色列所施的恩惠
[00:02:39.960 --> 00:02:45.880]  就都心中喜樂各歸各家去了
[00:02:45.880 --> 00:02:49.760]  這句話我以前從來沒有特別注意過
[00:02:49.760 --> 00:02:54.640]  可是這句話衆民都心中喜樂
[00:02:54.640 --> 00:02:56.800]  各歸各家去了
[00:02:56.800 --> 00:02:59.600]  我說這是很不容易的一件事情
[00:02:59.600 --> 00:03:01.560]  你要所有人都很滿足
[00:03:01.560 --> 00:03:05.240]  所有人都很喜樂是不容易的
[00:03:05.240 --> 00:03:10.240]  真的可能百姓心中都喜樂嗎
[00:03:10.240 --> 00:03:15.120]  美國每年都會選一個最開心的城市
[00:03:15.120 --> 00:03:17.280]  你知道全美國連續五年第一名
[00:03:17.280 --> 00:03:19.840]  最開心的城市是哪一個城市嗎
[00:03:19.840 --> 00:03:21.680]  是Fremont
[00:03:21.680 --> 00:03:24.160]  我們都有沒有坐Fremont
[00:03:24.160 --> 00:03:26.960]  你們這些人一定回家都心中喜樂
[00:03:26.960 --> 00:03:27.960]  是不是
[00:03:27.960 --> 00:03:29.520]  讓我這個住在隔壁沒有PETA
[00:03:29.520 --> 00:03:34.080]  覺得情何以堪
[00:03:34.080 --> 00:03:36.800]  百姓真的可以都喜樂嗎
[00:03:36.800 --> 00:03:39.080]  這個世界真的可能會有一天
[00:03:39.080 --> 00:03:42.480]  解決貧富不均的問題嗎
[00:03:42.480 --> 00:03:44.720]  百姓真的可能都喜樂嗎
[00:03:44.720 --> 00:03:48.280]  人生真的可以不會再有生老病死
[00:03:48.280 --> 00:03:51.360]  悲歡離合的難過嗎
[00:03:51.360 --> 00:03:55.720]  可是怎麼樣能夠到一個百姓心中喜樂
[00:03:55.720 --> 00:03:57.360]  各歸各家呢
[00:03:57.360 --> 00:04:01.480]  其實關鍵就是神的同在
[00:04:01.480 --> 00:04:03.320]  The presence of God
[00:04:03.320 --> 00:04:07.320]  身爲牧師我們也常常在做許多的聚會
[00:04:07.320 --> 00:04:08.920]  我們弟兄姐妹小組長曲夢夢
[00:04:08.920 --> 00:04:10.480]  也是辦很多的聚會
[00:04:10.480 --> 00:04:14.840]  大從各式各樣的特會主日崇拜
[00:04:14.840 --> 00:04:17.880]  小到我們的小組個人的探訪
[00:04:17.880 --> 00:04:18.880]  包括by the way
[00:04:18.880 --> 00:04:21.240]  這個禮拜六有優勢十週年
[00:04:21.240 --> 00:04:23.600]  我們大家來大力的支持
[00:04:23.600 --> 00:04:26.760]  今天團外還有這個還有攤位
[00:04:26.760 --> 00:04:29.520]  這個請務必要去鎖票參加
[00:04:29.520 --> 00:04:30.920]  這所有的聚會
[00:04:30.920 --> 00:04:36.680]  我們有各種不同的預備設計和舉辦的方式
[00:04:36.680 --> 00:04:38.280]  包括這個年輕人
[00:04:38.280 --> 00:04:42.200]  今天晚上要怎麼用巴西烤肉
[00:04:42.200 --> 00:04:46.960]  這肯定心中喜樂
[00:04:46.960 --> 00:04:53.440]  喜樂完之後上體重機就不喜樂
[00:04:53.440 --> 00:04:56.440]  聚會方式有千百種
[00:04:56.440 --> 00:04:58.480]  但是什麼樣叫做成功的聚會
[00:04:58.480 --> 00:05:02.240]  難道不就是弟兄姐妹來參與的人
[00:05:02.240 --> 00:05:04.680]  回家的時候心中蠻有喜樂
[00:05:04.680 --> 00:05:08.920]  帶着神的同在回到他們家中嗎
[00:05:08.920 --> 00:05:12.440]  所以我發現這似乎就是生命河
[00:05:12.440 --> 00:05:15.200]  最寶貴的一個傳承
[00:05:15.200 --> 00:05:19.520]  生命河的意象就是建造神榮耀的教會
[00:05:19.520 --> 00:05:23.440]  一個神同在彰顯的地方
[00:05:23.440 --> 00:05:26.160]  弟兄姐妹我們常常在服事的時候
[00:05:26.160 --> 00:05:28.600]  我們很認真很忠心
[00:05:28.600 --> 00:05:30.720]  你知道我們每次主日崇拜
[00:05:30.720 --> 00:05:36.400]  至少有七八十位同工在一起服事
[00:05:36.400 --> 00:05:39.720]  我們在這邊努力的原因是什麼
[00:05:39.720 --> 00:05:42.560]  我們的期待是什麼
[00:05:42.560 --> 00:05:45.120]  是聚會要很有質感
[00:05:45.120 --> 00:05:46.280]  of course
[00:05:46.280 --> 00:05:50.160]  是我們的敬拜的詩歌要彈奏的很好
[00:05:50.160 --> 00:05:50.960]  of course
[00:05:50.960 --> 00:05:53.640]  但是這真是我們最重要的
[00:05:53.640 --> 00:05:55.840]  我們所期待的嗎
[00:05:55.840 --> 00:05:57.240]  包括聯牧師的講道一樣
[00:05:57.240 --> 00:06:02.280]  要講的這個讓大家至少不會睡着of course
[00:06:02.280 --> 00:06:04.160]  但是真的這是我們的高標嗎
[00:06:04.160 --> 00:06:05.200]  這是我們期望
[00:06:05.200 --> 00:06:07.160]  請問你每一次預備你的聚會
[00:06:07.160 --> 00:06:13.880]  你最在乎的你最希望的結局到底是什麼
[00:06:13.880 --> 00:06:17.480]  同樣包括我們在我們帶領我們的孩子的時候
[00:06:17.480 --> 00:06:24.760]  我們希望他們最後的結局結果到底是什麼
[00:06:24.760 --> 00:06:29.720]  難道不是心中喜樂
[00:06:29.720 --> 00:06:34.640]  蠻有平安與神同行嗎
[00:06:34.640 --> 00:06:36.200]  如果我們錯過這個重點
[00:06:36.200 --> 00:06:40.400]  難怪我們常常好像失去方向
[00:06:40.400 --> 00:06:42.640]  而且好像預備的什麼該做都做了
[00:06:42.640 --> 00:06:46.400]  就覺得好像不是很確定
[00:06:46.400 --> 00:06:48.680]  這爲什麼每次在主持婚禮的時候
[00:06:48.680 --> 00:06:51.040]  我都會跟準新人說
[00:06:51.040 --> 00:06:52.680]  你們這個預備婚禮是很辛苦
[00:06:52.680 --> 00:06:55.120]  但是放心
[00:06:55.120 --> 00:06:57.240]  不論你預備的再怎麼樣
[00:06:57.240 --> 00:06:59.440]  不論你整個聚會的過程
[00:06:59.440 --> 00:07:01.960]  不是聚會婚禮的過程是完美
[00:07:01.960 --> 00:07:02.840]  還是你覺得啊
[00:07:02.840 --> 00:07:08.480]  什麼查理這最後都會是一個完美的婚禮
[00:07:08.480 --> 00:07:10.760]  因爲結局是對的
[00:07:10.760 --> 00:07:12.600]  結局是好的
[00:07:12.600 --> 00:07:15.160]  這種姐妹我這個經文讓我重新想要說
[00:07:15.160 --> 00:07:17.480]  什麼纔是真正的目的
[00:07:17.480 --> 00:07:21.400]  我們所做everything的原因是什麼
[00:07:21.400 --> 00:07:24.760]  難道不就是要歡迎神的同在
[00:07:24.760 --> 00:07:29.960]  在我們當中讓人們真實的遇見神
[00:07:29.960 --> 00:07:32.440]  當我們真實的遇見神
[00:07:32.440 --> 00:07:35.080]  百姓就心中喜了
[00:07:35.080 --> 00:07:36.800]  當我們真實的遇見神
[00:07:36.800 --> 00:07:38.280]  每一次的聚集
[00:07:38.280 --> 00:07:41.160]  不論是逐日崇拜
[00:07:41.160 --> 00:07:43.080]  或是小組
[00:07:43.080 --> 00:07:45.000]  或是我們私下的探訪
[00:07:45.000 --> 00:07:46.920]  甚至在我們家中
[00:07:46.920 --> 00:07:48.680]  親子的時光
[00:07:48.680 --> 00:07:50.760]  夫妻的約會
[00:07:50.760 --> 00:07:52.600]  朋友的相處
[00:07:52.600 --> 00:07:54.360]  若有神的同在
[00:07:54.360 --> 00:07:57.000]  這就是一個成功的聚會
[00:07:57.000 --> 00:08:00.640]  反之如果我們忘記這個最重要的一個目的
[00:08:00.640 --> 00:08:01.720]  我們再怎麼努力
[00:08:01.720 --> 00:08:06.080]  最後就好像就差那麼一點點
[00:08:06.080 --> 00:08:07.720]  所以今天讓我們一起來
[00:08:07.720 --> 00:08:09.960]  能夠有一個可慕的心
[00:08:09.960 --> 00:08:11.720]  一個感恩的心
[00:08:11.720 --> 00:08:16.400]  一起來看看如何能夠來竊慕神的同在
[00:08:16.400 --> 00:08:19.480]  並且帶出神的同在
[00:08:19.480 --> 00:08:21.560]  其實今天也是五旬節
[00:08:21.560 --> 00:08:25.800]  聖靈降臨的時刻
[00:08:25.800 --> 00:08:27.520]  當年聖靈降臨之後
[00:08:27.520 --> 00:08:30.480]  也就是教會誕生的日子
[00:08:30.480 --> 00:08:31.760]  聖靈的降臨
[00:08:31.760 --> 00:08:36.400]  就是神祂的彰顯充滿在我們當中
[00:08:36.400 --> 00:08:38.520]  因此我們先來講一下
[00:08:38.520 --> 00:08:40.480]  什麼是神的同在
[00:08:40.480 --> 00:08:42.760]  其實神祂是無所不在的
[00:08:42.760 --> 00:08:45.200]  所以你說雅臣公是神同在什麼意思呢
[00:08:45.200 --> 00:08:46.800]  是的 神無所不在
[00:08:46.800 --> 00:08:48.600]  耶利姆書24章說
[00:08:48.600 --> 00:08:51.320]  我豈不充滿天地嗎
[00:08:51.320 --> 00:08:53.520]  人豈能在隱祕處藏身
[00:08:53.520 --> 00:08:56.880]  使我找不到看不見祂呢
[00:08:56.880 --> 00:08:58.640]  所以神是無所不在的
[00:08:58.640 --> 00:09:00.400]  但這邊講到神的同在
[00:09:00.400 --> 00:09:05.520]  其實是指的神與祂兒女建立起來的關係
[00:09:05.520 --> 00:09:07.440]  橋上這邊耶穌說
[00:09:07.440 --> 00:09:09.080]  我要賜一位聖靈保惠師來
[00:09:09.080 --> 00:09:12.200]  祂要永遠與我們同在
[00:09:12.200 --> 00:09:15.520]  但是什麼叫做神同在的彰顯
[00:09:15.520 --> 00:09:17.200]  神的確我們信列書那個時刻
[00:09:17.200 --> 00:09:18.480]  神就與我們同在了
[00:09:18.480 --> 00:09:21.240]  但是神同在的彰顯是什麼呢
[00:09:21.240 --> 00:09:26.160]  就是神祂的能力 祂的智慧
[00:09:26.160 --> 00:09:28.840]  祂的榮耀 祂的聖潔
[00:09:28.840 --> 00:09:30.760]  能夠彰顯出來
[00:09:30.760 --> 00:09:34.280]  讓人不只是知識 理論
[00:09:34.280 --> 00:09:36.600]  上面知道說是這個信仰
[00:09:36.600 --> 00:09:42.320]  而是真實的可以觸摸得到
[00:09:42.320 --> 00:09:44.480]  耶穌在對尼哥蒂姆
[00:09:44.480 --> 00:09:47.280]  在傳講信息的時候
[00:09:47.280 --> 00:09:50.080]  祂說聖靈如風一樣
[00:09:50.080 --> 00:09:53.240]  我們看到在十度行傳第二章
[00:09:53.240 --> 00:09:55.000]  五羣結降臨的時候
[00:09:55.000 --> 00:09:57.360]  也是描述聖靈如風一樣
[00:09:57.360 --> 00:09:58.520]  所以神的同在
[00:09:58.520 --> 00:10:01.360]  有時候我們想說到底是什麼樣子
[00:10:01.360 --> 00:10:03.560]  不同的背景的人想要不同的神的同在
[00:10:03.560 --> 00:10:05.080]  好像有不同的想法
[00:10:05.080 --> 00:10:07.120]  甚至有時候一些debate
[00:10:07.120 --> 00:10:09.880]  事實上說神跟這個
[00:10:09.880 --> 00:10:11.840]  神的同在 聖靈跟風一樣
[00:10:11.840 --> 00:10:18.040]  風其實是有微風 也有颱風
[00:10:18.040 --> 00:10:19.160]  有各種不同的風
[00:10:19.160 --> 00:10:20.240]  所以其實神
[00:10:20.240 --> 00:10:22.800]  當我們鳳主明聚集
[00:10:22.800 --> 00:10:24.680]  神都在我們當中
[00:10:24.680 --> 00:10:27.560]  有時候神是用微風的方式
[00:10:27.560 --> 00:10:29.960]  帶來平安喜樂和盼望
[00:10:29.960 --> 00:10:34.280]  帶下智慧和啓示和一些亮光
[00:10:34.280 --> 00:10:36.640]  而有時候神的造訪是非常強烈
[00:10:36.640 --> 00:10:38.480]  像巨風一樣
[00:10:38.480 --> 00:10:43.840]  有意志 有趕軌 有釋放
[00:10:43.840 --> 00:10:46.000]  有帶來許多的改變
[00:10:46.000 --> 00:10:49.600]  但是不論如何神的同在是寶貝的
[00:10:49.600 --> 00:10:53.720]  而這是我們可以象徵來呼求的
[00:10:53.720 --> 00:10:55.040]  因此我們來看一下
[00:10:55.040 --> 00:10:57.720]  神同在它的重要是什麼呢
[00:10:57.720 --> 00:10:59.720]  首先 神的同在
[00:10:59.720 --> 00:11:02.240]  可以帶給我們正確的方向
[00:11:02.240 --> 00:11:03.120]  好不好 幫我跟旁邊說
[00:11:03.120 --> 00:11:08.320]  神的同在可以帶給你正確的方向
[00:11:08.320 --> 00:11:10.680]  有一本在商業上面非常出名的書
[00:11:10.680 --> 00:11:12.680]  叫做《Good to Great》
[00:11:12.680 --> 00:11:15.680]  這個書的作者Gin Collins他就說
[00:11:15.680 --> 00:11:18.400]  一個成功的商人
[00:11:18.400 --> 00:11:19.960]  或是一個成功的企業
[00:11:19.960 --> 00:11:21.720]  他需要怎麼樣
[00:11:21.720 --> 00:11:24.880]  就好像你開Bus一樣
[00:11:24.880 --> 00:11:28.320]  你要邀請對的人上車
[00:11:28.320 --> 00:11:29.960]  你開去哪裏還不是最重要
[00:11:29.960 --> 00:11:31.480]  你要先邀請對的人上車
[00:11:31.480 --> 00:11:34.720]  然後不對的人要請下車
[00:11:34.720 --> 00:11:37.720]  然後再把對的這些人
[00:11:37.720 --> 00:11:40.200]  擺在對的位置上面
[00:11:40.200 --> 00:11:42.880]  這個時候你再開車
[00:11:42.880 --> 00:11:45.680]  你這個Bus就可以非常愉快
[00:11:45.680 --> 00:11:46.880]  也非常有效率
[00:11:46.880 --> 00:11:50.320]  又可以非常成功的
[00:11:50.320 --> 00:11:53.320]  開到你要去任何的目的地
[00:11:53.320 --> 00:11:54.120]  這個很好
[00:11:54.120 --> 00:11:57.520]  《Good to Great》是個非常重要的提醒
[00:11:57.520 --> 00:11:59.120]  有時候我們急着要衝
[00:11:59.120 --> 00:12:02.800]  但是有誰在你的車上是更重要的
[00:12:02.800 --> 00:12:04.040]  不過我覺得身爲基督徒
[00:12:04.040 --> 00:12:05.800]  我們可以再寫第二本書
[00:12:05.800 --> 00:12:09.080]  《From Great to Greater》
[00:12:09.080 --> 00:12:10.520]  或是《Greatest》
[00:12:10.520 --> 00:12:12.840]  就是我們不但要對的人在車上
[00:12:12.840 --> 00:12:15.800]  我們一定要有聖靈在我們當中
[00:12:15.800 --> 00:12:17.280]  Amen
[00:12:17.280 --> 00:12:19.320]  而且不但是有聖靈在我們當中
[00:12:19.320 --> 00:12:21.720]  請問聖靈你要把它擺在
[00:12:21.720 --> 00:12:24.440]  這個車子哪一個位置
[00:12:24.440 --> 00:12:27.600]  是擺在前面中間後面
[00:12:27.600 --> 00:12:33.080]  還是車長小姐幫忙發點什麼飲料
[00:12:33.080 --> 00:12:34.080]  這其實很多時候爲什麼
[00:12:34.080 --> 00:12:35.320]  我們雖然已經是基督徒
[00:12:35.320 --> 00:12:37.600]  我們也是要邀請神在我們生命中
[00:12:37.600 --> 00:12:42.920]  但是好像就覺得上帝使不上力
[00:12:42.920 --> 00:12:47.040]  因爲我們沒有邀請神來坐在司機座
[00:12:47.040 --> 00:12:47.720]  你知道嗎
[00:12:47.720 --> 00:12:51.120]  其實神樂意指引我們人生的方向
[00:12:51.120 --> 00:12:52.840]  神祂很樂意
[00:12:52.840 --> 00:12:54.280]  不論你在生命什麼階段
[00:12:54.280 --> 00:12:57.480]  祂很樂意告訴你前面要怎麼走
[00:12:57.480 --> 00:13:03.520]  其實只要當你願意將神放在司機座
[00:13:03.520 --> 00:13:05.840]  就算你這條路不好走
[00:13:05.840 --> 00:13:07.800]  你放心
[00:13:07.800 --> 00:13:09.600]  祂會帶你走
[00:13:09.600 --> 00:13:10.800]  我們感恩劉牧師
[00:13:10.800 --> 00:13:13.880]  常常在我們牧者在聚集的時候
[00:13:13.880 --> 00:13:15.240]  他常說這句話
[00:13:15.240 --> 00:13:18.400]  他說其實生命和真正的主任牧師
[00:13:18.400 --> 00:13:20.560]  是上帝他自己
[00:13:20.560 --> 00:13:22.920]  我們常常每次聽到劉牧師這樣的分享
[00:13:22.920 --> 00:13:24.840]  我們都非常感動
[00:13:24.840 --> 00:13:27.480]  因爲劉牧師他很清楚的知道
[00:13:27.480 --> 00:13:32.520]  神纔是這個教會帶領向前的
[00:13:32.520 --> 00:13:34.320]  那一位大牧者
[00:13:34.320 --> 00:13:40.560]  而且神的同在是不能取代的
[00:13:40.560 --> 00:13:43.960]  我們有這位很重視神同在
[00:13:43.960 --> 00:13:47.160]  並且讓他做司機座的主任牧師
[00:13:47.160 --> 00:13:49.720]  我們真的非常感恩
[00:13:49.720 --> 00:13:50.920]  那麼你呢
[00:13:50.920 --> 00:13:52.200]  請問在你生命當中
[00:13:52.200 --> 00:13:54.680]  你是否渴望
[00:13:54.680 --> 00:13:57.720]  你是否需要人生的方向呢
[00:13:57.720 --> 00:13:58.640]  相信我
[00:13:58.640 --> 00:14:01.280]  當你今天願意做這個禱告
[00:14:01.280 --> 00:14:07.000]  神啊 我願意讓你來做我生命中的主任牧師
[00:14:07.000 --> 00:14:10.840]  我願意讓你來做我生命中的大牧者
[00:14:10.840 --> 00:14:12.680]  我來跟隨你
[00:14:12.680 --> 00:14:14.720]  他一定會帶領你向前走的
[00:14:14.720 --> 00:14:16.520]  Amen
[00:14:16.520 --> 00:14:18.880]  那有時候神帶領的方式是很有趣的
[00:14:18.880 --> 00:14:20.640]  是你想象不到的
[00:14:20.640 --> 00:14:22.320]  我記得我在那時候
[00:14:22.320 --> 00:14:25.440]  剛開始進行非洲執行學校的
[00:14:25.440 --> 00:14:26.760]  project 的時候
[00:14:26.760 --> 00:14:30.320]  我非常的多的壓力也毫無頭緒
[00:14:30.320 --> 00:14:31.920]  我不知道該怎麼辦
[00:14:31.920 --> 00:14:34.120]  我就一直在禱告
[00:14:34.120 --> 00:14:36.240]  說神啊 我不知道該怎麼辦
[00:14:36.240 --> 00:14:40.960]  結果我還記得那是在我家的餐桌前
[00:14:40.960 --> 00:14:43.440]  那結果沒有想到我五歲的兒子
[00:14:43.440 --> 00:14:46.080]  突然之間不知道發什麼神經
[00:14:46.080 --> 00:14:47.680]  他就抓着他的頭說
[00:14:47.680 --> 00:14:51.840]  I need wisdom
[00:14:51.840 --> 00:14:54.920]  然後我說這個小孩怎麼回事
[00:14:54.920 --> 00:14:57.360]  他連這個wisdom這字我從來沒聽他講過
[00:14:57.360 --> 00:14:58.440]  可是他突然就在抓着他的頭說
[00:14:58.440 --> 00:14:59.720]  I need wisdom
[00:14:59.720 --> 00:15:03.000]  那我就發現原來上帝是透過我兒子來對我說話
[00:15:03.000 --> 00:15:06.920]  你現在要的是要向神求智慧
[00:15:06.920 --> 00:15:09.880]  哇 太感動了
[00:15:09.880 --> 00:15:10.760]  結果就跟我兒子說
[00:15:10.760 --> 00:15:13.160]  兒子啊 你過來一下
[00:15:13.160 --> 00:15:14.880]  你剛爲什麼抓頭說I need wisdom
[00:15:14.880 --> 00:15:17.160]  他說I don't know
[00:15:17.160 --> 00:15:19.560]  你可以幫爸爸禱告一下嗎
[00:15:19.560 --> 00:15:21.840]  他說好 好 好 禱告一下
[00:15:21.840 --> 00:15:23.480]  他一開口不得了
[00:15:23.480 --> 00:15:24.360]  他說
[00:15:24.360 --> 00:15:30.440]  God may you bring the right people to help daddy for the project
[00:15:30.440 --> 00:15:36.800]  神啊請你帶領對的人來和老爸一起來完成這個工作
[00:15:36.800 --> 00:15:39.560]  哇 我一聽好震撼 震撼
[00:15:39.560 --> 00:15:41.480]  這個清楚的方向就出來了
[00:15:41.480 --> 00:15:45.440]  我心裏想說再多點指示會更好
[00:15:45.440 --> 00:15:49.800]  他說 請繼續禱告 繼續禱告
[00:15:49.800 --> 00:15:55.120]  他說 I would like to have Lego in Christmas
[00:15:55.120 --> 00:16:01.240]  接下來就這個聖靈工作就告一段落了
[00:16:01.240 --> 00:16:02.800]  當然他也得到他要的
[00:16:02.800 --> 00:16:05.920]  那一年聖誕節他的確得到Lego
[00:16:05.920 --> 00:16:07.320]  這位姐妹神真的很奇妙
[00:16:07.320 --> 00:16:11.480]  他很樂意用奇妙的方式來指引我們
[00:16:11.480 --> 00:16:16.000]  你知道這個故事給我兩個很大的安慰
[00:16:16.000 --> 00:16:18.400]  第一個安慰是什麼
[00:16:18.400 --> 00:16:20.240]  我真的知道我該做什麼
[00:16:20.240 --> 00:16:21.200]  神給我指引了
[00:16:21.200 --> 00:16:24.320]  我需要求的是智慧
[00:16:24.320 --> 00:16:26.240]  然後我需要對的團隊
[00:16:26.240 --> 00:16:29.000]  第二個安慰其實更大的安慰
[00:16:29.000 --> 00:16:30.880]  原來這整個過程當中
[00:16:30.880 --> 00:16:34.400]  上帝一直都在
[00:16:34.400 --> 00:16:35.560]  上帝一直都在身邊
[00:16:35.560 --> 00:16:36.960]  他都知道
[00:16:36.960 --> 00:16:41.360]  他其實就在等我讓他做driver seat
[00:16:41.360 --> 00:16:43.360]  所以你需要人生的方向嗎
[00:16:43.360 --> 00:16:44.160]  Trust me
[00:16:44.160 --> 00:16:45.160]  他樂意告訴你
[00:16:45.160 --> 00:16:48.560]  只是可能他的方式會蠻特別的
[00:16:48.560 --> 00:16:51.320]  可能超過你預期不太一樣
[00:16:51.320 --> 00:16:52.840]  如果你需要借我兒子的話
[00:16:52.840 --> 00:16:56.080]  私下可以來找我一下
[00:16:56.080 --> 00:16:57.720]  所以第一神的同在很重要
[00:16:57.720 --> 00:16:59.560]  因爲他給我們人生的方向
[00:16:59.560 --> 00:17:03.920]  第二神的同在能夠帶來生命的改變
[00:17:03.920 --> 00:17:10.760]  跟旁邊的人說神的同在可以帶來生命的改變
[00:17:10.760 --> 00:17:14.040]  我們看到耶穌基督在地上行走的時候
[00:17:14.040 --> 00:17:16.440]  有多少生命的改變
[00:17:16.440 --> 00:17:18.200]  約翰福音的作者甚至說
[00:17:18.200 --> 00:17:19.480]  如果要寫下來
[00:17:19.480 --> 00:17:25.320]  全世界都放不下這些神機歧視
[00:17:25.320 --> 00:17:29.480]  但是我知道不只是在四福音的時候
[00:17:29.480 --> 00:17:31.920]  觸摸耶穌的人生命得到改變
[00:17:31.920 --> 00:17:35.800]  凡向主呼求真實呼求的人
[00:17:35.800 --> 00:17:38.200]  生命都會被改變
[00:17:38.200 --> 00:17:40.040]  十六世紀有一位年輕人
[00:17:40.040 --> 00:17:42.160]  他出生在一個非常貧窮的家庭
[00:17:42.160 --> 00:17:43.920]  又是在戰亂的時代
[00:17:43.920 --> 00:17:46.160]  雖然那時候爲了要生存
[00:17:46.160 --> 00:17:48.040]  他去參加了軍隊
[00:17:48.040 --> 00:17:51.040]  沒有想到他在軍隊當中又受了重傷
[00:17:51.040 --> 00:17:59.800]  所以他成爲一個走路不能走的一個半殘廢
[00:17:59.800 --> 00:18:01.920]  他整個生活是一拐一拐的
[00:18:01.920 --> 00:18:05.160]  因此他的生活從苦變成更苦
[00:18:05.160 --> 00:18:06.560]  又沒有接受教育
[00:18:06.560 --> 00:18:09.320]  他的健康又出現了很大的問題
[00:18:09.320 --> 00:18:12.160]  結果他在最潦倒的時候
[00:18:12.160 --> 00:18:15.080]  他突然有一天看到一個異象
[00:18:15.080 --> 00:18:19.040]  就是在他當時在軍隊打仗的時候
[00:18:19.040 --> 00:18:22.000]  有一棵枯乾的樹
[00:18:22.000 --> 00:18:25.120]  這棵樹是完全的枯乾沒有生命的跡象
[00:18:25.120 --> 00:18:27.000]  可是他在異象當中看見
[00:18:27.000 --> 00:18:29.080]  當季節轉換的時候
[00:18:29.080 --> 00:18:30.680]  這棵樹開始開花
[00:18:30.680 --> 00:18:34.000]  結果開始非常的茂盛
[00:18:34.000 --> 00:18:35.200]  他就有一個領悟
[00:18:35.200 --> 00:18:37.320]  好像聖靈在告訴他說
[00:18:37.320 --> 00:18:40.600]  在自然界當中當季節轉換的時候
[00:18:40.600 --> 00:18:45.040]  枯乾的生命會重新甦醒過來
[00:18:45.040 --> 00:18:48.400]  但是在人的生命當中
[00:18:48.400 --> 00:18:51.520]  怎麼樣能夠讓枯乾的生命甦醒過來呢
[00:18:51.520 --> 00:18:53.040]  這個季節的轉換
[00:18:53.040 --> 00:18:58.080]  唯有在神的同在當中纔會發生
[00:18:58.080 --> 00:18:59.160]  所以他從那天開始
[00:18:59.160 --> 00:18:59.920]  他還是一樣
[00:18:59.920 --> 00:19:02.360]  他的環境他的背景都沒有改變
[00:19:02.360 --> 00:19:03.680]  他的健康也沒有改變
