
[00:00:00.000 --> 00:00:01.640]  各位領主平安
[00:06:05.080 --> 00:06:08.760]  大家可以看一看第一章第三節
[00:06:08.760 --> 00:06:10.920]  這些同胞對她說
[00:06:10.920 --> 00:06:14.760]  「瓦斯從秘魯城下的漁民
[00:06:14.760 --> 00:06:20.080]  在猶大省那裡遭遇大患難 受到凌辱
[00:06:20.080 --> 00:06:21.840]  耶路撒冷的城牆倒塌
[00:06:21.840 --> 00:06:25.280]  城門也被火燒毀」
[00:06:25.280 --> 00:06:28.440]  是一個很悲哀的情況
[00:06:28.440 --> 00:06:31.880]  不單止環境受到很大的破壞
[00:06:31.880 --> 00:06:37.240]  他們自己本身也受到很多的凌辱和患難
[00:06:37.240 --> 00:06:39.320]  當聖經裏面講述這件事情的時候
[00:06:39.320 --> 00:06:42.400]  你會察覺到尼西米她問及這些情況
[00:06:42.400 --> 00:06:44.920]  她也很關切這些情況
[00:06:44.920 --> 00:06:47.920]  而透過她之後不斷地禱告
[00:06:47.920 --> 00:06:54.280]  表達出她裏面那種深刻真切的對同胞的關懷
[00:06:54.280 --> 00:06:55.400]  當我讀到聖經的時候
[00:06:55.400 --> 00:06:58.600]  我就會想起自己過去一件的事情
[00:06:58.600 --> 00:07:00.320]  在很多年之前
[00:07:00.320 --> 00:07:02.520]  當自己在讀大學的時候
[00:07:02.520 --> 00:07:05.320]  我有機會和一班基督徒同學
[00:07:05.320 --> 00:07:08.400]  搬出來在學校旁邊一個地方
[00:07:08.400 --> 00:07:09.680]  租住一個地方
[00:07:09.680 --> 00:07:13.040]  作為我們一個集體的宿舍
[00:07:13.040 --> 00:07:14.840]  小型的宿舍
[00:07:14.840 --> 00:07:16.640]  在裏面因為全部都是基督徒
[00:07:16.640 --> 00:07:19.680]  大家有很多機會互相分享
[00:07:19.680 --> 00:07:21.320]  其中特別多分享的
[00:07:21.320 --> 00:07:24.200]  就是我們在不同教會的經歷
[00:07:24.200 --> 00:07:25.600]  我很深刻在那段時間
[00:07:25.600 --> 00:07:28.800]  大家很多時候討論到教會的一些問題
[00:07:28.800 --> 00:07:31.160]  一些不足的地方
[00:07:31.160 --> 00:07:32.680]  有同學會說
[00:07:32.680 --> 00:07:36.960]  我們教會的崇拜很難受
[00:07:36.960 --> 00:07:40.560]  牧師講到很悶
[00:07:40.560 --> 00:07:42.920]  我記得其他同學
[00:07:42.920 --> 00:07:45.040]  接著就說
[00:07:45.040 --> 00:07:48.600]  你那個不算悶
[00:07:48.600 --> 00:07:52.440]  你都沒有來過我的教會
[00:07:52.440 --> 00:07:56.600]  大家一直在討論教會各方面的事情
[00:07:56.600 --> 00:08:00.600]  常常都是這樣討論到教會各樣的問題
[00:08:00.600 --> 00:08:01.640]  有時候討論的時候
[00:08:01.640 --> 00:08:03.920]  討論得都很眉飛色舞
[00:08:03.920 --> 00:08:08.480]  好像在鬥哪個教會的問題比較多
[00:08:08.480 --> 00:08:10.040]  我都是在其中一份子
[00:08:10.040 --> 00:08:12.920]  一直在討論當時教會的事情
[00:08:12.920 --> 00:08:17.360]  當時我已經是北宣
[00:08:17.360 --> 00:08:19.960]  有一次一直在討論的時候
[00:08:19.960 --> 00:08:23.320]  突然間有一種感覺
[00:08:23.320 --> 00:08:27.320]  為什麼我們討論得這麼開心
[00:08:27.320 --> 00:08:30.800]  有些好像隔岸觀火
[00:08:30.800 --> 00:08:34.920]  那邊燒得比較旺盛
[00:08:34.920 --> 00:08:38.400]  不是啊 那邊更旺盛
[00:08:38.400 --> 00:08:39.440]  突然間問一個問題
[00:08:39.440 --> 00:08:41.200]  為什麼你好像這麼離心
[00:08:41.200 --> 00:08:43.680]  在說別人的事情
[00:08:43.680 --> 00:08:47.480]  難道教會跟你沒有關係
[00:08:47.480 --> 00:08:48.880]  一直問自己的時候
[00:08:48.880 --> 00:08:50.880]  突然間察覺自己其實
[00:08:50.880 --> 00:08:55.040]  一種自我自以為是的情況
[00:08:55.040 --> 00:08:57.640]  一種自己的驕傲
[00:08:57.640 --> 00:09:00.480]  當以為討論到教會的問題的時候
[00:09:00.480 --> 00:09:06.240]  表現出自己比別人是美好一點
[00:09:06.240 --> 00:09:07.600]  在我反省的期間
[00:09:07.600 --> 00:09:10.720]  突然間心中有一種很大的感動
[00:09:10.720 --> 00:09:12.800]  心裏面就不期然跟神說
[00:09:12.800 --> 00:09:17.400]  神啊 如果你願意用我
[00:09:17.400 --> 00:09:19.400]  我很願意在將來
[00:09:19.400 --> 00:09:22.240]  更多的教會服侍你
[00:09:22.240 --> 00:09:24.880]  或者都可以被神利用
[00:09:24.880 --> 00:09:27.920]  可以稍微解決一些問題
[00:09:27.920 --> 00:09:31.960]  或者都能夠帶給弟兄姊妹一些祝福
[00:09:31.960 --> 00:09:32.440]  就是這樣
[00:09:32.440 --> 00:09:33.120]  在那些時候
[00:09:33.120 --> 00:09:36.280]  心裏面產生一種很大的感受
[00:09:36.280 --> 00:09:39.120]  很想能夠在教會裏面服侍
[00:09:39.120 --> 00:09:40.640]  或者神給我恩典
[00:09:40.640 --> 00:09:44.640]  可以稍微改變一些問題
[00:09:44.640 --> 00:09:47.560]  一些的現況
[00:09:47.560 --> 00:09:48.800]  在那些經歷裏面
[00:09:48.800 --> 00:09:50.400]  體會一件事情
[00:09:50.400 --> 00:09:52.360]  人幾時自以為是
[00:09:52.360 --> 00:09:55.920]  是不會領受異象
[00:09:55.920 --> 00:09:58.000]  神很多時候是將異象
[00:09:58.000 --> 00:09:59.080]  將感動
[00:09:59.080 --> 00:10:03.920]  放在一個關切人的心裏面
[00:10:03.920 --> 00:10:05.840]  當你不在他的心裏面
[00:10:05.840 --> 00:10:09.440]  他留心到自己同胞的事情
[00:10:09.440 --> 00:10:12.160]  很小心去體會他們的事情
[00:10:12.160 --> 00:10:13.800]  不單單關心自己的事情
[00:10:13.800 --> 00:10:18.360]  不單單以自己在王國裏面
[00:10:18.360 --> 00:10:22.040]  貴為高位而滿足
[00:10:22.040 --> 00:10:22.640]  在那個時候
[00:10:22.640 --> 00:10:25.040]  當他留心到其他的需要的時候
[00:10:25.040 --> 00:10:26.680]  神就將一種異象
[00:10:26.680 --> 00:10:29.400]  一種負擔放在他的心裏面
[00:10:29.400 --> 00:10:32.160]  然後你會見到他內心很深刻地
[00:10:32.160 --> 00:10:34.640]  為自己的同胞祈禱
[00:10:34.640 --> 00:10:39.560]  大家再看第一章第四節
[00:10:39.560 --> 00:10:45.440]  聖經說:「我聽見了這些字就作哭泣,悲傷了好幾天,
[00:10:45.440 --> 00:10:49.120]  在天上的神面前禁食禱告。」
[00:10:49.120 --> 00:10:51.320]  聖經說他悲哀了幾天
[00:10:51.320 --> 00:10:55.000]  也反映出他是真切地關心事情
[00:10:55.000 --> 00:10:58.960]  不只是當是一些消息聽聽說說就算了
[00:10:58.960 --> 00:11:01.840]  可能他在那幾天都要放下工作
[00:11:01.840 --> 00:11:04.160]  一直很傷痛
[00:11:04.160 --> 00:11:07.920]  為自己的同胞所面對的事情很傷痛
[00:11:07.920 --> 00:11:11.520]  而且聖經說到他在神的面前禁食祈禱
[00:11:11.520 --> 00:11:14.840]  禁食祈禱原來的意思是說持續地
[00:11:14.840 --> 00:11:17.880]  不斷地禁食祈禱
[00:11:17.880 --> 00:11:19.760]  聖經說到當時的月份
[00:11:19.760 --> 00:11:22.480]  是一個叫做基斯留月
[00:11:22.480 --> 00:11:24.640]  如果你留意到下面第二章第一節
[00:11:24.640 --> 00:11:27.120]  直到他見到王的時候
[00:11:27.120 --> 00:11:28.520]  說到這件事情
[00:11:28.520 --> 00:11:30.600]  當時是彌撒月
[00:11:30.600 --> 00:11:34.720]  基斯留月到彌撒月之間有四個月的時間
[00:11:34.720 --> 00:11:35.720]  這四個月裏面
[00:11:35.720 --> 00:11:40.040]  相信尼西米不斷地祈禱仰望神
[00:11:40.040 --> 00:11:41.280]  演奏的經文
[00:11:41.280 --> 00:11:44.920]  下面所說到的就是他禱告的內容
[00:11:44.920 --> 00:11:46.360]  當你稍微留意的時候
[00:11:46.360 --> 00:11:50.360]  你發覺他禱告裏面清楚講述幾件事情
[00:11:50.360 --> 00:11:52.080]  第一 他很清楚地承認
[00:11:52.080 --> 00:11:54.240]  神是大而可畏的神
[00:11:54.240 --> 00:11:56.440]  是無所不能的上帝
[00:11:56.440 --> 00:12:01.120]  第二 他承認自己和同胞的罪
[00:12:01.120 --> 00:12:02.840]  不單只是同胞的罪
[00:12:02.840 --> 00:12:05.000]  也是自己的罪
[00:12:05.000 --> 00:12:08.560]  第三 他緊握著神的英許
[00:12:08.560 --> 00:12:11.480]  知道如果歸向上帝的時候
[00:12:11.480 --> 00:12:15.000]  必然可以再蒙恩典
[00:12:15.000 --> 00:12:17.680]  在這段日子他一直在祈禱
[00:12:17.680 --> 00:12:20.480]  面對著這個困境
[00:12:20.480 --> 00:12:23.040]  但是你發覺當他一直在祈禱的時候
[00:12:23.040 --> 00:12:27.360]  他裏面並沒有出現一種低沉
[00:12:27.360 --> 00:12:31.120]  或者灰心的一種情緒
[00:12:31.120 --> 00:12:32.840]  而是在他禱告裏面
[00:12:32.840 --> 00:12:36.240]  他產生了一種內心的異象
[00:12:36.240 --> 00:12:36.960]  這個異象
[00:12:36.960 --> 00:12:38.040]  或者你讀下去的時候
[00:12:38.040 --> 00:12:39.120]  你會看到
[00:12:39.120 --> 00:12:40.640]  在第二章我們先看
[00:12:40.640 --> 00:12:44.240]  第二章第五節
[00:12:44.240 --> 00:12:47.480]  當時王問他「你想要甚麼?」
[00:12:47.480 --> 00:12:49.960]  然後你起碼就立刻回答他
[00:12:49.960 --> 00:12:51.640]  第二章第五節
[00:12:51.640 --> 00:12:54.040]  「然而對王說
[00:12:54.040 --> 00:12:55.200]  然後對王說
[00:12:55.200 --> 00:12:59.520]  如果王認為好僕人能在你面前蒙恩寵
[00:12:59.520 --> 00:13:02.520]  就請你差派我往猶大
[00:13:02.520 --> 00:13:05.480]  到我列祖墳墓所在的城去
[00:13:05.480 --> 00:13:10.440]  讓我重建那城」
[00:13:10.440 --> 00:13:11.720]  你不是很清楚地說
[00:13:11.720 --> 00:13:14.000]  「讓我重建那城」
[00:13:14.000 --> 00:13:16.200]  在他的心裏清楚地知道
[00:13:16.200 --> 00:13:17.960]  這個城市
[00:13:17.960 --> 00:13:20.080]  雖然現在城牆被拆毀
[00:13:20.080 --> 00:13:21.880]  城門被火焚燒
[00:13:21.880 --> 00:13:27.040]  但仍然可以重建
[00:13:27.040 --> 00:13:30.200]  我們在今天所面對的世界
[00:13:30.200 --> 00:13:33.960]  我們自己經歷的生活上的事情
[00:13:33.960 --> 00:13:37.600]  絕對不缺少問題
[00:13:37.600 --> 00:13:40.640]  你純常見到很多問題
[00:13:40.640 --> 00:13:41.680]  家庭裏面的
[00:13:41.680 --> 00:13:42.760]  社會裏面的
[00:13:42.760 --> 00:13:44.640]  教會裏面的
[00:13:44.640 --> 00:13:45.400]  面對問題的時候
[00:13:45.400 --> 00:13:50.000]  很多時候這些問題會容易令我們灰心
[00:13:50.000 --> 00:13:53.120]  覺得這個世界都是這樣
[00:13:53.120 --> 00:13:55.680]  甚至自己都很低沉
[00:13:55.680 --> 00:13:59.400]  但當人在神面前祈禱
[00:13:59.400 --> 00:14:03.840]  你會發覺神常常將盼望放在人的心裏
[00:14:03.840 --> 00:14:05.280]  所以聖經說道
[00:14:05.280 --> 00:14:08.080]  「但願使人有盼望的神
[00:14:08.080 --> 00:14:10.880]  因為信將諸般的喜樂平安
[00:14:10.880 --> 00:14:13.240]  充滿我們的心」
[00:14:13.240 --> 00:14:14.400]  而在盼望裏面
[00:14:14.400 --> 00:14:16.400]  人領受負擔
[00:14:16.400 --> 00:14:18.320]  領受異象
[00:14:18.320 --> 00:14:20.360]  知道有一個方向
[00:14:20.360 --> 00:14:23.360]  事情可以改變
[00:14:23.360 --> 00:14:26.280]  你希望在祂當中看到的情況就是
[00:14:26.280 --> 00:14:30.160]  聖像是可以重建
[00:14:30.160 --> 00:14:32.560]  我想回到一個故事
[00:14:32.560 --> 00:14:33.880]  在一間教會
[00:14:33.880 --> 00:14:36.320]  香港一間教會
[00:14:36.320 --> 00:14:37.880]  這間教會裏面
[00:14:37.880 --> 00:14:41.640]  有接近他們所身處的社區
[00:14:41.640 --> 00:14:44.080]  他們發現很多時候有一些
[00:14:44.080 --> 00:14:45.600]  家庭有問題的人
[00:14:45.600 --> 00:14:47.120]  自己走來教會
[00:14:47.120 --> 00:14:48.800]  尋求一些幫助
[00:14:48.800 --> 00:14:50.200]  有一次晚堂崇拜
[00:14:50.200 --> 00:14:53.120]  突然間見到一位少年的太太
[00:14:53.120 --> 00:14:55.400]  青年的太太
[00:14:55.400 --> 00:14:58.360]  她抱著一個小朋友進來崇拜
[00:14:58.360 --> 00:15:00.080]  但她不是基督徒
[00:15:00.080 --> 00:15:01.680]  有人關心她問她
[00:15:01.680 --> 00:15:03.680]  「為甚麼你會來呢?」
[00:15:03.680 --> 00:15:04.920]  她說「沒有啊」
[00:15:04.920 --> 00:15:06.880]  「我見到你們教會前面有一個十字架」
[00:15:06.880 --> 00:15:08.320]  「很大的十字架」
[00:15:08.320 --> 00:15:11.920]  「覺得很有感動想進來教會坐坐」
[00:15:11.920 --> 00:15:13.120]  然後她說
[00:15:13.120 --> 00:15:18.320]  「因為我丈夫拋棄了我和兒子」
[00:15:18.320 --> 00:15:21.280]  「我不知道怎麼辦」
[00:15:21.280 --> 00:15:24.360]  「我來到教會想坐坐」
[00:15:24.360 --> 00:15:26.480]  就這樣她開始接觸信仰
[00:15:26.480 --> 00:15:29.040]  接觸教會
[00:15:29.040 --> 00:15:31.200]  一位姐妹在這間教會裏面
[00:15:31.200 --> 00:15:33.600]  她是參與了一個輔導組
[00:15:33.600 --> 00:15:34.760]  在輔導組裏面
[00:15:34.760 --> 00:15:37.840]  她參與關心一些弟兄姐妹家庭的事情
[00:15:37.840 --> 00:15:41.800]  但她發現有很多單親的姐妹
[00:15:41.800 --> 00:15:43.760]  遇到很多家庭的困難
[00:15:43.760 --> 00:15:47.360]  面對丈夫離棄的情況
[00:15:47.360 --> 00:15:50.960]  當她一直留心教會這些事情
[00:15:50.960 --> 00:15:52.800]  留心到這些人的時候
[00:15:52.800 --> 00:15:54.640]  神給她一種很大的感動
[00:15:54.640 --> 00:15:56.080]  她說「這些弟兄姐妹」
[00:15:56.080 --> 00:15:57.640]  「這些特別的姐妹」
[00:15:57.640 --> 00:15:59.560]  「其實很需要一個小群體」
[00:15:59.560 --> 00:16:00.680]  「一個小組」
[00:16:00.680 --> 00:16:03.520]  「可以互相關心、互相扶持」
[00:16:03.520 --> 00:16:07.480]  「一起去渡過那些艱難的日子」
[00:16:07.480 --> 00:16:09.520]  所以神將這種感動給她
[00:16:09.520 --> 00:16:10.680]  後來她就在教會裏面
[00:16:10.680 --> 00:16:16.480]  開始了一個叫做「路德單親小組」
[00:16:16.480 --> 00:16:18.680]  而在這個小組裏面
[00:16:18.680 --> 00:16:22.480]  有一些曾經經歷過這些事情的姐妹
[00:16:22.480 --> 00:16:26.680]  他們就來將他們的經歷跟其他人分享
[00:16:26.680 --> 00:16:28.480]  亦鼓勵其他人
[00:16:28.480 --> 00:16:31.880]  慢慢這個小組有很多人來參與
[00:16:31.880 --> 00:16:36.480]  他們登記了有一百人以上來參與
[00:16:36.480 --> 00:16:38.680]  而他們開始有恆常的聚會
[00:16:38.680 --> 00:16:41.080]  大概可能一個月有三次
[00:16:41.080 --> 00:16:42.480]  每次有三、四十人
[00:16:42.480 --> 00:16:45.480]  大家一起來分享、分擔
[00:16:45.480 --> 00:16:47.280]  互相支持
[00:16:47.280 --> 00:16:49.480]  很多姐妹因此在過程當中
[00:16:49.480 --> 00:16:53.480]  一直堅固著面對他們的困難
[00:16:53.480 --> 00:16:56.480]  到今天這個小組仍然在這間教會裏面
[00:16:56.480 --> 00:16:58.480]  繼續不斷地服侍著人
[00:16:58.480 --> 00:17:01.480]  但當我想起最初開始的時候
[00:17:01.480 --> 00:17:03.480]  我知道是這位姐妹
[00:17:03.480 --> 00:17:05.480]  她在輔導的過程當中
[00:17:05.480 --> 00:17:07.480]  領受了一份感動
[00:17:07.480 --> 00:17:12.480]  然後她知道這個情況並不是沒有盼望的
[00:17:12.480 --> 00:17:15.480]  她可以重建這城
[00:17:15.480 --> 00:17:19.480]  她可以重建很多姐妹的家庭
[00:17:19.480 --> 00:17:24.480]  可以重新領受神給她們的方向和盼望
[00:17:24.480 --> 00:17:26.480]  然後開始了這個服侍
[00:17:26.480 --> 00:17:28.480]  我見到很多的基督徒
[00:17:28.480 --> 00:17:30.480]  亦都在不同的崗位裏面
[00:17:30.480 --> 00:17:32.480]  神都是這樣用他們
[00:17:32.480 --> 00:17:36.480]  然後透過心中的感動
[00:17:36.480 --> 00:17:40.480]  然後重建很多不同的城牆
[00:17:40.480 --> 00:17:42.480]  當然在建造過程當中
[00:17:42.480 --> 00:17:45.480]  你會留意到李希敏或者其他的人
[00:17:45.480 --> 00:17:47.480]  他們在禱告裏面
[00:17:47.480 --> 00:17:50.480]  領受了一種行動的計劃
[00:17:50.480 --> 00:17:56.480]  大家不如再看第二章剛才的五節後面
[00:17:56.480 --> 00:17:58.480]  在第二章第六節
[00:17:58.480 --> 00:18:00.480]  當時王就問李希敏
[00:18:00.480 --> 00:18:03.480]  你如果要去建造猶大城
[00:18:03.480 --> 00:18:06.480]  要用多少時間呢?
[00:18:06.480 --> 00:18:09.480]  似乎這位王是很掛心
[00:18:09.480 --> 00:18:14.480]  這位得力的官員會離開他太長時間
[00:18:14.480 --> 00:18:17.480]  但是李希敏她心裏面已經有一種計劃
[00:18:17.480 --> 00:18:19.480]  即是告訴王知道
[00:18:19.480 --> 00:18:22.480]  相信她求王給她一段時間
[00:18:22.480 --> 00:18:24.480]  大家讀聖經後來你會知道
[00:18:24.480 --> 00:18:27.480]  當她去到耶路撒冷的時候
[00:18:27.480 --> 00:18:32.480]  用了短短52天就重新建造了城牆
[00:18:32.480 --> 00:18:35.480]  相信她後來回來然後向王彙報
[00:18:35.480 --> 00:18:39.480]  然後再向王申請可以長期時間
[00:18:39.480 --> 00:18:42.480]  去到耶路撒冷服侍
[00:18:42.480 --> 00:18:46.480]  因此後來她是猶大的省長有12年之久
[00:18:46.480 --> 00:18:49.480]  但是你會見到當她和王回答的時候
[00:18:49.480 --> 00:18:52.480]  她很清楚將她心中有多少計劃
[00:18:52.480 --> 00:18:54.480]  向王提出來
[00:18:54.480 --> 00:18:56.480]  因為她提出那個時間
[00:18:56.480 --> 00:18:58.480]  另外下面你會見到她說
[00:18:58.480 --> 00:19:00.480]  請王賜給她批文
[00:19:00.480 --> 00:19:03.480]  可以經過河西這個地方去到猶大
[00:19:03.480 --> 00:19:05.480]  因為當時她很清楚知道
[00:19:05.480 --> 00:19:10.480]  有很多敵人攔阻著他們建造耶路撒冷
[00:19:10.480 --> 00:19:14.480]  所以她求王給她一個順利的通達的路
[00:19:14.480 --> 00:19:16.480]  可以去到猶大
[00:19:16.480 --> 00:19:18.480]  亦都向王求批文可以拿到木材
[00:19:18.480 --> 00:19:20.480]  第八節所講
[00:19:20.480 --> 00:19:23.480]  拿到木材可以建造城牆
[00:19:23.480 --> 00:19:28.480]  可以得到有居住的房屋等等
[00:19:28.480 --> 00:19:30.480]  這個口供裏面
[00:19:30.480 --> 00:19:34.480]  神將一種行動的計劃放在她心裏
[00:19:34.480 --> 00:19:38.480]  而她可以當王提出這個訊問的時候
[00:19:38.480 --> 00:19:42.480]  她就可以趁著這個時機去講述出來
[00:19:42.480 --> 00:19:45.480]  我記得我有一次機會去到韓國的地方
[00:19:45.480 --> 00:19:49.480]  在韓國的時候遇到當地的一些牧者
[00:19:49.480 --> 00:19:51.480]  這些牧者有很多寶貴的侍奉
