
[00:00:00.000 --> 00:00:02.960]  邀請大家做一次低頭祈禱
[00:01:48.480 --> 00:01:50.080]  不過你想一想
[00:01:50.080 --> 00:01:51.560]  當你遇到一個人
[00:01:51.560 --> 00:01:53.120]  他不斷認錯
[00:01:53.120 --> 00:01:54.800]  又不斷犯錯
[00:01:54.800 --> 00:01:57.720]  再不斷說知錯又犯錯
[00:01:57.720 --> 00:02:01.280]  在這裏不斷兜兜轉轉
[00:02:01.280 --> 00:02:04.760]  你心裏有甚麼感受呢?
[00:02:04.760 --> 00:02:06.600]  你會不會開始懷疑自己
[00:02:06.600 --> 00:02:09.400]  我是否應該去饒恕他呢?
[00:02:09.400 --> 00:02:12.080]  我這樣做是否在縱容一個人呢?
[00:02:12.080 --> 00:02:16.900]  是否有些人不太想再給機會去改過呢?
[00:02:16.900 --> 00:02:20.760]  今日經文剛才郭太跟我們讀出
[00:02:20.760 --> 00:02:23.120]  就是詩篇51篇1至12節
[00:02:23.120 --> 00:02:28.040]  大家可以打開唐聖經舊約的809頁
[00:02:28.040 --> 00:02:31.560]  我們從詩篇第51篇這幾個字旁邊
[00:02:31.560 --> 00:02:32.560]  有些細字
[00:02:32.560 --> 00:02:33.840]  它是這樣說的
[00:02:33.840 --> 00:02:38.320]  它說是大衛和拔士巴同房以後
[00:02:38.320 --> 00:02:40.640]  拿丹仙芝來見他
[00:02:40.640 --> 00:02:42.240]  他就作了這首詩
[00:02:42.240 --> 00:02:45.800]  交給詩班長來譜曲頌唱
[00:02:45.800 --> 00:02:47.040]  而整件事的事跡
[00:02:47.040 --> 00:02:52.440]  可以在薩姆爾記下的11章和12章可以見得到
[00:02:52.440 --> 00:02:56.440]  我相信大部分的卿子都會略知這件事跡
[00:02:56.440 --> 00:03:01.120]  甚至有機會去詳細地查考過
[00:03:01.120 --> 00:03:03.120]  不過也讓我要略略地來講一下
[00:03:03.120 --> 00:03:05.360]  去提起大家的記憶
[00:03:05.360 --> 00:03:07.240]  大衛在一次偶然的機會之下
[00:03:07.240 --> 00:03:08.920]  他看到他的下屬
[00:03:08.920 --> 00:03:11.800]  烏尼亞的太太拔士巴洗澡
[00:03:11.800 --> 00:03:14.560]  就跟他同房了
[00:03:14.560 --> 00:03:16.440]  洗澡沒多久之後
[00:03:16.440 --> 00:03:18.000]  拔士巴就告訴他
[00:03:18.000 --> 00:03:20.520]  我有了新人
[00:03:20.520 --> 00:03:22.320]  大衛怎麼辦呢
[00:03:22.320 --> 00:03:23.960]  於是他就想了一招
[00:03:23.960 --> 00:03:26.320]  他從遠方的戰場
[00:03:26.320 --> 00:03:29.360]  召回他的下屬烏尼亞回來
[00:03:29.360 --> 00:03:32.760]  誰知烏尼亞居然過門而不入
[00:03:32.760 --> 00:03:34.160]  他沒有回家
[00:03:34.160 --> 00:03:36.440]  而是跟他的兄弟
[00:03:36.440 --> 00:03:39.840]  總之他沒有回家
[00:03:39.840 --> 00:03:41.600]  大衛就覺得很奇怪
[00:03:41.600 --> 00:03:43.120]  為什麼召他來
[00:03:43.120 --> 00:03:44.760]  為什麼你不回家
[00:03:44.760 --> 00:03:46.640]  想著他回家之後
[00:03:46.640 --> 00:03:51.640]  應該會跟太太有他們之間的事情要辦的時候
[00:03:51.640 --> 00:03:54.520]  他之前所做的事就可以隱瞞
[00:03:54.520 --> 00:03:56.080]  但是烏尼亞就說
[00:03:56.080 --> 00:03:59.000]  我的兄弟在遠方的戰場打仗
[00:03:59.000 --> 00:04:02.480]  我怎麼可以來到他分心呢
[00:04:02.480 --> 00:04:03.520]  於是大衛就說
[00:04:03.520 --> 00:04:06.120]  你真是一個很忠心的戰士
[00:04:06.120 --> 00:04:08.480]  好吧 你回到戰場吧
[00:04:08.480 --> 00:04:10.160]  並且寫了一封信
[00:04:10.160 --> 00:04:13.600]  託他交給將軍約翰
[00:04:13.600 --> 00:04:15.960]  在信裡跟約翰說
[00:04:15.960 --> 00:04:18.680]  如果戰況激烈的時候
[00:04:18.680 --> 00:04:21.160]  你就派烏尼亞來打仗
[00:04:21.160 --> 00:04:23.120]  在前線應戰
[00:04:23.120 --> 00:04:27.480]  不過你們暗暗地在後面撤退
[00:04:27.480 --> 00:04:29.920]  讓烏尼亞陣亡
[00:04:29.920 --> 00:04:32.200]  事情就如大衛所說
[00:04:32.200 --> 00:04:34.120]  亦如他的心願
[00:04:34.120 --> 00:04:35.840]  當烏尼亞死亡
[00:04:35.840 --> 00:04:37.920]  他居心是奇哥之後
[00:04:37.920 --> 00:04:39.800]  他就將拔士巴
[00:04:39.800 --> 00:04:44.240]  來娶來作為自己的妻子
[00:04:44.240 --> 00:04:45.600]  有學者指出
[00:04:45.600 --> 00:04:48.520]  原來我們每一個人做的每一件事
[00:04:48.520 --> 00:04:51.280]  都跟上帝有關
[00:04:51.280 --> 00:04:53.600]  大衛貪戀別人的所有
[00:04:53.600 --> 00:04:55.160]  其實反映著
[00:04:55.160 --> 00:04:58.840]  他跟上帝的關係出現了問題
[00:04:58.840 --> 00:05:00.760]  大衛借刀殺人
[00:05:00.760 --> 00:05:02.520]  謀奪別人的妻子
[00:05:02.520 --> 00:05:04.000]  表面上還得到
[00:05:04.000 --> 00:05:09.880]  因為照顧因公殉職的下屬的美名
[00:05:09.880 --> 00:05:11.280]  烏尼亞是他的下屬
[00:05:11.280 --> 00:05:12.440]  因公殉職
[00:05:12.440 --> 00:05:14.200]  他照顧他的妻子
[00:05:14.200 --> 00:05:17.960]  非常好的一個僱主
[00:05:17.960 --> 00:05:19.680]  不過雖然犯下的罪
[00:05:19.680 --> 00:05:22.400]  能夠逃得過人的眼目
[00:05:22.400 --> 00:05:24.000]  當然他身邊的侍從
[00:05:24.000 --> 00:05:25.920]  沒理由看不到
[00:05:25.920 --> 00:05:30.200]  不過見到都不敢出聲
[00:05:30.200 --> 00:05:31.760]  他逃得過人的眼目
[00:05:31.760 --> 00:05:34.000]  不過逃不過上帝的震怒
[00:05:34.000 --> 00:05:36.040]  就像第四節所說
[00:05:36.040 --> 00:05:38.600]  大衛所行的每一件惡事
[00:05:38.600 --> 00:05:40.080]  除了虧待人
[00:05:40.080 --> 00:05:41.680]  更嚴重的地方是
[00:05:41.680 --> 00:05:42.880]  他犯罪
[00:05:42.880 --> 00:05:45.480]  得罪了上帝
[00:05:45.480 --> 00:05:48.120]  大衛意識到他是一個罪人
[00:05:48.120 --> 00:05:49.880]  並且罪大惡極
[00:05:49.880 --> 00:05:52.080]  他的自謀
[00:05:52.080 --> 00:05:55.840]  反而將他陷入誘惑當中
[00:05:55.840 --> 00:05:59.440]  這個自謀讓他有能力掩飾自己的過犯
[00:05:59.440 --> 00:06:04.320]  並且可以反過來受到人的清揚
[00:06:04.320 --> 00:06:05.920]  大衛有什麼面目
[00:06:05.920 --> 00:06:08.640]  再次來見上帝呢
[00:06:08.640 --> 00:06:10.840]  第一節他這樣描述
[00:06:10.840 --> 00:06:13.920]  他所靠的是上帝慈愛的恩代
[00:06:13.920 --> 00:06:16.560]  和豐盛的憐憫
[00:06:16.560 --> 00:06:21.120]  憐憫一詞在希伯來文有子宮的意思
[00:06:21.120 --> 00:06:25.440]  大衛所靠的是上帝好像媽媽對子女一樣
[00:06:25.440 --> 00:06:28.000]  對子女的愛一樣深刻
[00:06:28.000 --> 00:06:31.480]  大部分的媽媽都很深刻地體會
[00:06:31.480 --> 00:06:35.680]  你是不會拒絕你的孩子的
[00:06:35.680 --> 00:06:39.000]  總是有無限的愛心和包容
[00:06:39.000 --> 00:06:40.200]  大衛用了三個字
[00:06:40.200 --> 00:06:43.800]  過犯罪和罪孽去形容自己所犯的罪
[00:06:43.800 --> 00:06:46.280]  其實是頂撞上帝
[00:06:46.280 --> 00:06:48.960]  他完全當上帝無道
[00:06:48.960 --> 00:06:50.800]  不過換在現今的世代
[00:06:50.800 --> 00:06:53.600]  婚姻以外的性行為性關係
[00:06:53.600 --> 00:06:55.960]  被看得很平常
[00:06:55.960 --> 00:06:58.040]  能夠掩飾自己的過錯
[00:06:58.040 --> 00:07:01.000]  將劣勢反成為優勢
[00:07:01.000 --> 00:07:05.040]  是一個優秀公關必然要有的伎倆
[00:07:05.040 --> 00:07:07.880]  但是上帝的標準和世界大不同
[00:07:07.880 --> 00:07:09.360]  大衛在聖靈的光照底下
[00:07:09.360 --> 00:07:11.920]  他深深明白自己在國民的眼裡
[00:07:11.920 --> 00:07:14.000]  沒錯是很優秀
[00:07:14.000 --> 00:07:17.200]  也沒有人敢去質疑他自己
[00:07:17.200 --> 00:07:19.520]  但是他知道他的所作所為
[00:07:19.520 --> 00:07:21.800]  卻是得罪了上帝
[00:07:21.800 --> 00:07:25.080]  行了上帝眼中體為惡的事
[00:07:25.080 --> 00:07:26.720]  第五節
[00:07:26.720 --> 00:07:29.760]  他說他自己是罪孽累生的
[00:07:29.760 --> 00:07:31.680]  在我母親懷胎的時候
[00:07:31.680 --> 00:07:33.800]  我就有了罪
[00:07:33.800 --> 00:07:35.480]  表達了人的原罪
[00:07:35.480 --> 00:07:38.360]  和罪的根深蒂固
[00:07:38.360 --> 00:07:41.320]  他是罪人所生的罪人
[00:07:41.320 --> 00:07:44.840]  就好像蓮花和蓮藕
[00:07:44.840 --> 00:07:47.080]  是出於污泥一樣
[00:07:47.080 --> 00:07:49.000]  大衛同樣用三種句子
[00:07:49.000 --> 00:07:50.840]  塗去我的過犯
[00:07:50.840 --> 00:07:52.520]  洗滌淨盡
[00:07:52.520 --> 00:07:57.720]  潔除我的罪來表達他懇求上帝的寬恕
[00:07:57.720 --> 00:08:00.720]  塗去我的過犯有一筆勾銷
[00:08:00.720 --> 00:08:03.440]  好像塗改液粉筆字一樣
[00:08:03.440 --> 00:08:07.000]  一抹就什麼都看不到的意思
[00:08:07.000 --> 00:08:10.000]  洗滌淨盡就好像衣服的污漬洗過之後
[00:08:10.000 --> 00:08:11.560]  光潔亮麗
[00:08:11.560 --> 00:08:15.720]  潔除我的罪是將金屬裡面的殘渣去掉
[00:08:15.720 --> 00:08:17.080]  罪惡
[00:08:17.080 --> 00:08:19.360]  製造了一個不良的記錄
[00:08:19.360 --> 00:08:20.920]  讓人去污穢
[00:08:20.920 --> 00:08:23.880]  成為人生的污點
[00:08:23.880 --> 00:08:24.920]  不過
[00:08:24.920 --> 00:08:26.760]  粉筆字可以用擦
[00:08:26.760 --> 00:08:29.080]  擦之後不流行
[00:08:29.080 --> 00:08:31.760]  以防用洗衣粉漂白劑擦掉
[00:08:31.760 --> 00:08:34.400]  金屬用清潔劑去除污漬
[00:08:34.400 --> 00:08:37.080]  不過人所犯過的惡行
[00:08:37.080 --> 00:08:39.120]  就好像刑事罪行一樣
[00:08:39.120 --> 00:08:42.080]  記錄會一生留下
[00:08:42.080 --> 00:08:44.160]  除了上帝的憐憫之外
[00:08:44.160 --> 00:08:47.280]  人根本無能為力
[00:08:47.280 --> 00:08:50.280]  大衛對自己的罪心痛惡絕
[00:08:50.280 --> 00:08:52.280]  他的罪陰魂不散
[00:08:52.280 --> 00:08:54.800]  時時出現在他的腦海裡
[00:08:54.800 --> 00:08:56.480]  讓他得不到安寧
[00:08:56.480 --> 00:08:58.280]  非常之痛苦
[00:08:58.280 --> 00:09:00.080]  第三節他這樣說
[00:09:00.080 --> 00:09:03.480]  我的罪常在我面前
[00:09:03.480 --> 00:09:06.400]  他渴望得到上帝的寬恕和拯救
[00:09:06.400 --> 00:09:08.840]  以致能夠從這個羞愧
[00:09:08.840 --> 00:09:11.600]  這個罪疚感的捆綁之中
[00:09:11.600 --> 00:09:14.160]  來釋放出來
[00:09:14.160 --> 00:09:17.520]  但是知道上帝喜愛是內心誠實的人
[00:09:17.520 --> 00:09:20.360]  只有內裡誠實才可以接近上帝
[00:09:20.360 --> 00:09:24.120]  才可以祈求上帝的寬恕
[00:09:24.120 --> 00:09:27.320]  和上帝建立正常的關係
[00:09:27.320 --> 00:09:29.440]  保羅在他的書信裡說
[00:09:29.440 --> 00:09:32.200]  人被稱為異
[00:09:32.200 --> 00:09:34.760]  不是因為人沒有犯罪
[00:09:34.760 --> 00:09:37.640]  而是像經文第九節所說
[00:09:37.640 --> 00:09:42.640]  是上帝轉念不看人的罪
[00:09:42.640 --> 00:09:45.760]  然而事情不是在人寬恕人
[00:09:45.760 --> 00:09:48.680]  不是在上帝寬恕人就終結
[00:09:48.680 --> 00:09:51.760]  大衛體會到自己的罪根深蒂固
[00:09:51.760 --> 00:09:54.440]  只有上帝為他做一個清潔的心
[00:09:54.440 --> 00:09:55.760]  正直的靈
[00:09:55.760 --> 00:10:01.640]  他才有可能不再犯同樣的罪
[00:10:01.640 --> 00:10:04.200]  去年有一套影片不知道大家有沒有看過
[00:10:04.200 --> 00:10:06.400]  它的名字叫《沉默》
[00:10:06.400 --> 00:10:08.280]  當你看完這套片的時候
[00:10:08.280 --> 00:10:09.920]  你的人都會很沉默
[00:10:09.920 --> 00:10:11.720]  很沉重
[00:10:11.720 --> 00:10:14.760]  電影裡有一個小人物
[00:10:14.760 --> 00:10:17.840]  在當時被發現你信耶穌
[00:10:17.840 --> 00:10:19.440]  就會被抓去接受刑罰
[00:10:19.440 --> 00:10:23.160]  甚至被處死在日本這個地方
[00:10:23.160 --> 00:10:25.760]  日本人人心惶惶
[00:10:25.760 --> 00:10:27.240]  在危難的時候
[00:10:27.240 --> 00:10:31.000]  這個小人物往往背叛上帝
[00:10:31.000 --> 00:10:33.680]  去否認他相信耶穌
[00:10:33.680 --> 00:10:37.960]  但是他也在抓每一個機會向神父告解
[00:10:37.960 --> 00:10:42.160]  懇求上帝寬恕自己的軟弱和背叛
[00:10:42.160 --> 00:10:45.440]  我在看這套片的時候心裡很納悶
[00:10:45.440 --> 00:10:47.360]  想想如果我是這個神父
[00:10:47.360 --> 00:10:49.800]  我會不會一次又一次地
[00:10:49.800 --> 00:10:54.120]  去代表上帝向祂宣告赦免呢
[00:10:54.120 --> 00:10:58.200]  直到我第三次做伊納爵神操
[00:10:58.200 --> 00:11:00.400]  成為我的靈修材料
[00:11:00.400 --> 00:11:01.960]  其實我做得很慢
[00:11:01.960 --> 00:11:04.080]  所以每一次完成這個靈修材料
[00:11:04.080 --> 00:11:06.720]  大約要一年半的時間
[00:11:06.720 --> 00:11:09.440]  第三次的時候我才覺醒得到
[00:11:09.440 --> 00:11:13.800]  越能夠從心底去發現自己的罪
[00:11:13.800 --> 00:11:15.520]  就好像大衛在這裡所說的
[00:11:15.520 --> 00:11:19.280]  我是罪孽旅生的那份根深蒂固的罪
[00:11:19.280 --> 00:11:25.240]  原來是上帝所賜特別的恩典
[00:11:25.240 --> 00:11:27.240]  原來我們能夠發現
[00:11:27.240 --> 00:11:31.240]  我們裡面很根深蒂固的罪
[00:11:31.240 --> 00:11:34.280]  原來是上帝的恩典
[00:11:34.280 --> 00:11:35.840]  上帝叫我們看到自己的罪
[00:11:35.840 --> 00:11:39.920]  不是叫我們去內疚和羞愧
[00:11:39.920 --> 00:11:42.880]  雖然這是你必然的反應
[00:11:42.880 --> 00:11:45.760]  你一定會覺得很內疚很羞愧
[00:11:45.760 --> 00:11:50.840]  上帝不是想你留在那個感覺當中
[00:11:50.840 --> 00:11:53.320]  而是你去體會
[00:11:53.320 --> 00:11:56.560]  上帝是那位不離不棄的神
[00:11:56.560 --> 00:11:59.200]  祂的愛也是不離不棄
[00:11:59.200 --> 00:12:02.080]  其實上帝一直都知道我們這麼衰格
[00:12:02.080 --> 00:12:04.280]  只是我們自己不知道
[00:12:04.280 --> 00:12:07.560]  在那一刻的體會讓你知道
[00:12:07.560 --> 00:12:12.840]  讓你只能夠完全降服在上帝的面前
[00:12:12.840 --> 00:12:17.560]  前幾天我做完一些事情之後回家
[00:12:17.560 --> 00:12:21.080]  我跌在了我的椅子上
[00:12:21.080 --> 00:12:23.240]  心裡很不舒服
[00:12:23.240 --> 00:12:27.880]  因為我發現自己又做了一些
[00:12:27.880 --> 00:12:30.440]  我不太喜歡別人做的事情
[00:12:30.440 --> 00:12:33.080]  我看到別人做的時候我會批評我會說
[00:12:33.080 --> 00:12:36.480]  不過我發現原來我自己
[00:12:36.480 --> 00:12:38.720]  是在做那件事
[00:12:38.720 --> 00:12:41.800]  心裡不舒服的感覺
[00:12:41.800 --> 00:12:44.360]  有一種不喜歡自己的感覺很辛苦
[00:12:44.360 --> 00:12:46.520]  我看到自己拿著手機
[00:12:46.520 --> 00:12:52.560]  一直在那裡滾 滾 看 瀏覽
[00:12:52.560 --> 00:12:54.080]  腦海裡有句說話跟我說
[00:12:54.080 --> 00:12:57.160]  你都不喜歡看東西 你在搞什麼呢
[00:12:57.160 --> 00:12:58.840]  但我就是不斷在那裡滾
[00:12:58.840 --> 00:13:04.520]  很想找一些東西去掩飾我裡面那份不舒服的感覺
[00:13:04.520 --> 00:13:08.640]  一直在那裡滾電話
[00:13:08.640 --> 00:13:11.160]  滾了大約兩個小時
[00:13:11.160 --> 00:13:12.800]  還是要去睡覺
[00:13:12.800 --> 00:13:14.200]  但當我睡在床上的時候
[00:13:14.200 --> 00:13:17.920]  那種不開心的感覺又再出來
[00:13:17.920 --> 00:13:20.800]  跟自己說其實你要去上帝那裡
[00:13:20.800 --> 00:13:23.240]  但那種感覺是不好想的
[00:13:23.240 --> 00:13:26.320]  因為實在沒有面目去見上帝
[00:13:26.320 --> 00:13:29.240]  就這樣朦朦朧朧掙扎之間睡了覺
[00:13:29.240 --> 00:13:32.480]  第二天早上起床
[00:13:32.480 --> 00:13:36.400]  回到上帝的面前才是方法
[00:13:36.400 --> 00:13:40.000]  用了一些時間來安靜 默討
[00:13:40.000 --> 00:13:45.840]  心裡面那份內疚才可以慢慢地去釋除
[00:13:45.840 --> 00:13:49.000]  我記得保羅有好的出身
[00:13:49.000 --> 00:13:50.880]  他受著優良的教育
[00:13:50.880 --> 00:13:54.280]  受教於聖明顯赫的法利賽人加瑪列門下
[00:13:54.280 --> 00:13:58.600]  他對聖經對律法有精緻的研究和認識
[00:13:58.600 --> 00:14:00.760]  在他的聖經知識和信仰理解之下
[00:14:00.760 --> 00:14:04.040]  認為追隨耶穌的都是背叛上帝
[00:14:04.040 --> 00:14:06.120]  於是他為上帝大發熱心
[00:14:06.120 --> 00:14:07.720]  他是一個很熱心的人
[00:14:07.720 --> 00:14:10.160]  去捉拿和迫害那些基督徒
[00:14:10.160 --> 00:14:11.920]  直到耶穌向他顯現
[00:14:11.920 --> 00:14:15.080]  聖靈的光照底下他才覺醒得到
[00:14:15.080 --> 00:14:18.120]  自己是罪人之中的罪魁
[00:14:18.120 --> 00:14:22.560]  他竟然迫害自己所侍奉的上帝
[00:14:22.560 --> 00:14:24.320]  親愛的弟兄姊妹
[00:14:24.320 --> 00:14:26.480]  如果你是保羅
[00:14:26.480 --> 00:14:30.880]  你當刻會落一個怎樣的心境呢?
[00:14:30.880 --> 00:14:32.880]  晴天霹靂
[00:14:32.880 --> 00:14:34.720]  不可能會接納到自己
[00:14:34.720 --> 00:14:37.040]  一定是很內疚 很羞愧
[00:14:37.040 --> 00:14:39.920]  為什麼自己會錯到這麼離譜呢?
[00:14:39.920 --> 00:14:42.720]  自己一直以來奉行的人生觀 價值觀 信仰觀
[00:14:42.720 --> 00:14:44.880]  一下子完全瓦解
[00:14:44.880 --> 00:14:48.440]  他掉入了一個很深的幽谷
[00:14:48.440 --> 00:14:50.000]  有研究指保羅之後
[00:14:50.000 --> 00:14:52.400]  他進入沙漠去閉關
[00:14:52.400 --> 00:14:54.400]  去退隱安靜了一段不短的日子
[00:14:54.400 --> 00:14:56.680]  去重整自己的生命
[00:14:56.680 --> 00:14:59.760]  也重整自己和上帝的關係
[00:14:59.760 --> 00:15:02.880]  才出來傳道
[00:15:02.880 --> 00:15:04.240]  今天為大家訂的題目
[00:15:04.240 --> 00:15:05.560]  沒錯 是叫做
[00:15:05.560 --> 00:15:08.280]  悔罪的心難能可貴
[00:15:08.280 --> 00:15:09.480]  沒錯
[00:15:09.480 --> 00:15:11.720]  悔罪的心真的難能可貴
[00:15:11.720 --> 00:15:15.200]  因為那是上帝的恩典
[00:15:15.200 --> 00:15:16.160]  在上帝的恩典底下
[00:15:16.160 --> 00:15:18.160]  你才能夠覺察得到
[00:15:18.160 --> 00:15:19.640]  看得真 看得見
[00:15:19.640 --> 00:15:21.440]  自己的真相
[00:15:21.440 --> 00:15:23.800]  是在罪孽裏面生的真相
[00:15:23.800 --> 00:15:26.640]  是被罪捆綁的實況
[00:15:26.640 --> 00:15:28.120]  猶大
[00:15:28.120 --> 00:15:31.040]  其實同樣有這個恩典
[00:15:31.040 --> 00:15:33.480]  但是他卻是被自己的內疚感
[00:15:33.480 --> 00:15:36.160]  羞愧感所掩沒
[00:15:36.160 --> 00:15:39.760]  在不能夠安寧底下的那份痛苦
[00:15:39.760 --> 00:15:43.320]  他選擇了了結自己的生命
[00:15:43.320 --> 00:15:44.960]  我們不要學猶大
[00:15:44.960 --> 00:15:48.360]  我們要學的是大衛學彼得學保羅
[00:15:48.360 --> 00:15:52.480]  雖然他們三位同樣犯下彌天大罪
[00:15:52.480 --> 00:15:56.640]  讓他們自己羞愧不已
[00:15:56.640 --> 00:15:59.120]  不過我們要知道
[00:15:59.120 --> 00:16:03.600]  那是上帝給我們知罪的恩典
[00:16:03.600 --> 00:16:05.760]  我們應該去感謝上帝
[00:16:05.760 --> 00:16:07.440]  亦應該像他們三位那樣
[00:16:07.440 --> 00:16:09.520]  去尋求上帝的寬恕
[00:16:09.520 --> 00:16:11.600]  而不是像亞當和夏娃那樣
[00:16:11.600 --> 00:16:13.440]  去藏起來
[00:16:13.440 --> 00:16:15.760]  去躲起來
[00:16:15.760 --> 00:16:17.440]  因為某一樣罪大到
[00:16:17.440 --> 00:16:21.760]  上帝是不能夠和不會去寬恕你
[00:16:21.760 --> 00:16:25.520]  當然我們不應該只停留在悔罪的當中
[00:16:25.520 --> 00:16:27.080]  而是每一天來到上帝的面前
[00:16:27.080 --> 00:16:29.120]  去做靈修的操練
[00:16:29.120 --> 00:16:31.080]  那個內省的功夫
[00:16:31.080 --> 00:16:33.680]  去讓上帝一點一滴這樣
[00:16:33.680 --> 00:16:35.600]  記住是一點一滴
[00:16:35.600 --> 00:16:37.000]  不是一次過
[00:16:37.000 --> 00:16:38.520]  是一點一滴這樣去賜給我們
[00:16:38.520 --> 00:16:42.160]  有貞潔的心和正直的靈
[00:16:42.160 --> 00:16:48.440]  如果一百次你才能夠學會踩獨輪單車
[00:16:48.440 --> 00:16:49.760]  那個根深蒂固的罪
[00:16:49.760 --> 00:16:51.040]  那些壞習慣
[00:16:51.040 --> 00:16:53.480]  那些沉溺和成癮的行為
[00:16:53.480 --> 00:16:57.360]  就不可能一朝一夕這樣得以根除
[00:16:57.360 --> 00:16:59.360]  我無意去為自己
[00:16:59.360 --> 00:17:02.640]  為其他人再次犯罪去找藉口
[00:17:02.640 --> 00:17:06.000]  只是當我們深深明白和經驗
[00:17:06.000 --> 00:17:09.440]  以及體會罪的頑固捆綁的時候
[00:17:09.440 --> 00:17:12.720]  我們就明白耶穌為什麼說
[00:17:12.720 --> 00:17:16.840]  寬恕人要七十個七次的意思了
[00:17:16.840 --> 00:17:17.840]  當然
[00:17:17.840 --> 00:17:22.920]  悔罪者就好像學習踩獨輪單車的人一樣
[00:17:22.920 --> 00:17:26.480]  坐上單車不是故意要自己跌下來
[00:17:26.480 --> 00:17:28.280]  去跌一百次
[00:17:28.280 --> 00:17:29.720]  因為當你故意的時候
[00:17:29.720 --> 00:17:33.360]  你是永遠都學不會踩獨輪單車
[00:17:33.360 --> 00:17:36.240]  而是要努力令自己不跌
[00:17:36.240 --> 00:17:38.480]  卻是不怕跌
[00:17:38.480 --> 00:17:41.280]  因為當你未完全掌握的時候
[00:17:41.280 --> 00:17:45.600]  跌似乎是變故的過程一樣
[00:17:45.600 --> 00:17:48.240]  沒有人會想見到自己的罪
[00:17:48.240 --> 00:17:49.800]  但我們是罪人
[00:17:49.800 --> 00:17:52.200]  卻是鐵一般的事實
[00:17:52.200 --> 00:17:53.840]  唯有經驗到軟弱跌倒
[00:17:53.840 --> 00:17:55.320]  被上帝所接納寬恕
[00:17:55.320 --> 00:17:57.560]  再努力卻仍然一而再再而三的
[00:17:57.560 --> 00:17:59.320]  去軟弱跌倒的時候
[00:17:59.320 --> 00:18:00.920]  甚至對自己失望的時候
[00:18:00.920 --> 00:18:04.560]  你卻發現上帝仍然站在你身邊的愛顧
[00:18:04.560 --> 00:18:08.600]  我們才懂得去接納
[00:18:08.600 --> 00:18:11.000]  去接納那些跟我們一樣
[00:18:11.000 --> 00:18:13.800]  一而再再而三犯罪的
[00:18:13.800 --> 00:18:16.720]  那個倫人他者
[00:18:16.720 --> 00:18:19.640]  這是基督徒乘勝的旅程
[00:18:19.640 --> 00:18:22.320]  這是基督徒的顛倒歷程
[00:18:22.320 --> 00:18:26.240]  這是基督徒要走的生命路程
[00:18:26.240 --> 00:18:27.960]  耶穌跟彼得說
