
[00:00:00.000 --> 00:00:02.000]  昨晚有沒有睡?
[00:03:48.000 --> 00:03:49.000]  溝通的目的
[00:03:49.000 --> 00:03:52.000]  不是講你自己心裏面的事
[00:03:52.000 --> 00:03:53.000]  開會的目的
[00:03:53.000 --> 00:03:54.000]  對話的目的
[00:03:54.000 --> 00:03:55.000]  溝通的目的
[00:03:55.000 --> 00:03:56.000]  就是開放我的心
[00:03:56.000 --> 00:04:00.000]  我準備改變我所想的事
[00:04:00.000 --> 00:04:02.000]  這個溝通才有意思
[00:04:02.000 --> 00:04:03.000]  我先準備好我自己
[00:04:03.000 --> 00:04:05.000]  去改變我心裏面所想的
[00:04:05.000 --> 00:04:06.000]  這樣開會才有意思
[00:04:06.000 --> 00:04:07.000]  不然都是你講你的
[00:04:07.000 --> 00:04:08.000]  我講我的
[00:04:08.000 --> 00:04:09.000]  講完就刪
[00:04:09.000 --> 00:04:13.000]  其實這個不是溝通
[00:04:13.000 --> 00:04:16.000]  今天這段經文
[00:04:16.000 --> 00:04:20.000]  講教會裏面弟兄姊妹之間的衝突
[00:04:20.000 --> 00:04:25.000]  同樣重點都是溝通
[00:04:25.000 --> 00:04:26.000]  我們打開聖經
[00:04:26.000 --> 00:04:37.000]  馬太方案十八章十五到二十節
[00:04:37.000 --> 00:04:39.000]  很多時當我們一看到這段經文
[00:04:39.000 --> 00:04:40.000]  講教會紀律的時候
[00:04:40.000 --> 00:04:42.000]  接著我們就說
[00:04:42.000 --> 00:04:43.000]  當我們面對衝突的時候
[00:04:43.000 --> 00:04:46.000]  第一步是第十五節
[00:04:46.000 --> 00:04:48.000]  第二步是第十六節
[00:04:48.000 --> 00:04:51.000]  第三步是第十七節
[00:04:51.000 --> 00:04:53.000]  這樣就完了
[00:04:53.000 --> 00:04:58.000]  今天我想和大家仔細地看這段經文
[00:04:58.000 --> 00:05:01.000]  原則比步驟更重要
[00:05:01.000 --> 00:05:04.000]  究竟這些步驟後面
[00:05:04.000 --> 00:05:06.000]  聖經所講的是甚麼
[00:05:06.000 --> 00:05:08.000]  耶穌想表達的是甚麼
[00:05:08.000 --> 00:05:10.000]  但當我們看第十五節到第二十節之前
[00:05:10.000 --> 00:05:14.000]  我們不得不看前面第十八章頭
[00:05:14.000 --> 00:05:17.000]  開始講這段說話之前
[00:05:17.000 --> 00:05:18.000]  耶穌講了甚麼
[00:05:18.000 --> 00:05:21.000]  第十八章頭第一節到第六節
[00:05:21.000 --> 00:05:24.000]  主耶穌教導門徒我們要謙卑像小孩子
[00:05:24.000 --> 00:05:28.000]  要接待那些好像小孩子的小子
[00:05:28.000 --> 00:05:29.000]  甚麼是小子呢
[00:05:29.000 --> 00:05:31.000]  即是你覺得他未夠高級
[00:05:31.000 --> 00:05:34.000]  他覺得未夠班
[00:05:34.000 --> 00:05:35.000]  想事未必成熟
[00:05:35.000 --> 00:05:36.000]  或者學識未必夠
[00:05:36.000 --> 00:05:37.000]  或者做事未必好
[00:05:37.000 --> 00:05:39.000]  或者很多時常犯錯
[00:05:39.000 --> 00:05:42.000]  你眼裏面看下去
[00:05:42.000 --> 00:05:44.000]  一般般
[00:05:44.000 --> 00:05:47.000]  或許有少少興亢的人
[00:05:47.000 --> 00:05:49.000]  那些是小子
[00:05:49.000 --> 00:05:53.000]  耶穌說我們要謙卑像一個小子
[00:05:53.000 --> 00:05:55.000]  要接待那些像小子的
[00:05:55.000 --> 00:05:57.000]  像小孩子的小子
[00:05:57.000 --> 00:05:59.000]  跟著第六節到第九節
[00:05:59.000 --> 00:06:01.000]  主耶穌就跟那班門徒講
[00:06:01.000 --> 00:06:03.000]  因為你不要興亢他們
[00:06:03.000 --> 00:06:05.000]  所以更加不可以叛倒他們
[00:06:05.000 --> 00:06:07.000]  你的一言一行
[00:06:07.000 --> 00:06:09.000]  要將他們放在心裏面
[00:06:09.000 --> 00:06:10.000]  不要讓他們跌倒
[00:06:10.000 --> 00:06:13.000]  第十節到第十四節
[00:06:13.000 --> 00:06:14.000]  為甚麼不興亢他們呢
[00:06:14.000 --> 00:06:18.000]  因為體會天父愛他們
[00:06:18.000 --> 00:06:21.000]  亢他們如羊圈外面的迷羊
[00:06:21.000 --> 00:06:23.000]  想挽回他們
[00:06:23.000 --> 00:06:25.000]  返回天父的懷中
[00:06:25.000 --> 00:06:28.000]  天父的羊圈裏面
[00:06:28.000 --> 00:06:30.000]  先到第十五節
[00:06:30.000 --> 00:06:33.000]  即是前面講甚麼
[00:06:33.000 --> 00:06:37.000]  神亢寵那些小子
[00:06:37.000 --> 00:06:38.000]  亢寵那些迷羊
[00:06:38.000 --> 00:06:42.000]  亢寵那些犯錯的人
[00:06:42.000 --> 00:06:44.000]  神想挽回
[00:06:44.000 --> 00:06:47.000]  跟著到第十五到第二十節
[00:06:47.000 --> 00:06:51.000]  教會紀律的目的是挽回
[00:06:51.000 --> 00:06:54.000]  並不是懲罰
[00:06:54.000 --> 00:06:55.000]  我再講一次
[00:06:55.000 --> 00:06:57.000]  教會紀律的目的是挽回
[00:06:57.000 --> 00:06:58.000]  不是懲罰
[00:06:58.000 --> 00:07:00.000]  第十五節
[00:07:00.000 --> 00:07:03.000]  若是你的弟兄得罪你
[00:07:03.000 --> 00:07:05.000]  你要去
[00:07:05.000 --> 00:07:08.000]  趁著只有他和你在一起的時候
[00:07:08.000 --> 00:07:10.000]  截出他的錯來
[00:07:10.000 --> 00:07:11.000]  他若聽你
[00:07:11.000 --> 00:07:14.000]  你就贏得了你的弟兄
[00:07:14.000 --> 00:07:15.000]  這裏很特別
[00:07:15.000 --> 00:07:17.000]  一看下去
[00:07:17.000 --> 00:07:19.000]  不是很妥的
[00:07:19.000 --> 00:07:22.000]  若有弟兄得罪我
[00:07:22.000 --> 00:07:24.000]  他第一個原則是甚麼
[00:07:24.000 --> 00:07:25.000]  你要去
[00:07:25.000 --> 00:07:27.000]  是不是
[00:07:27.000 --> 00:07:28.000]  喂
[00:07:28.000 --> 00:07:29.000]  人家得罪我
[00:07:29.000 --> 00:07:31.000]  應該距離向我道歉
[00:07:31.000 --> 00:07:34.000]  我應該坐在那裏等
[00:07:34.000 --> 00:07:38.000]  我還要低聲走過去嗎
[00:07:38.000 --> 00:07:39.000]  怎可以這樣
[00:07:39.000 --> 00:07:43.000]  無論如何都不相信
[00:07:43.000 --> 00:07:47.000]  這節主要是給那些被得罪的人
[00:07:47.000 --> 00:07:50.000]  聖經裏面有很多不同的經文
[00:07:50.000 --> 00:07:52.000]  一直鼓勵和指責那些
[00:07:52.000 --> 00:07:53.000]  你得罪人的
[00:07:53.000 --> 00:07:55.000]  請你主動去和弟兄姊妹和好
[00:07:55.000 --> 00:07:57.000]  因為是你錯
[00:07:57.000 --> 00:08:01.000]  你要自己去
[00:08:01.000 --> 00:08:02.000]  甚至乎
[00:08:02.000 --> 00:08:04.000]  聖經鼓勵
[00:08:04.000 --> 00:08:05.000]  當每一次守聖餐之前
[00:08:05.000 --> 00:08:07.000]  你想起和弟兄姊妹沒有和好的
[00:08:07.000 --> 00:08:09.000]  請你主動去
[00:08:09.000 --> 00:08:10.000]  Say sorry
[00:08:10.000 --> 00:08:11.000]  你主動去和好
[00:08:11.000 --> 00:08:13.000]  先做好來守聖餐
[00:08:13.000 --> 00:08:15.000]  不過現實上
[00:08:15.000 --> 00:08:17.000]  除了不是每一個人
[00:08:17.000 --> 00:08:19.000]  都得罪了人之後
[00:08:19.000 --> 00:08:21.000]  都願意去主動和好之外
[00:08:21.000 --> 00:08:22.000]  不是每個人都可以
[00:08:22.000 --> 00:08:24.000]  也不是每個人都願意
[00:08:24.000 --> 00:08:26.000]  有些人明知錯了
[00:08:26.000 --> 00:08:27.000]  但因為面皮的問題
[00:08:27.000 --> 00:08:29.000]  我死都不去
[00:08:29.000 --> 00:08:30.000]  也有些人
[00:08:30.000 --> 00:08:31.000]  簡單一點
[00:08:31.000 --> 00:08:32.000]  得罪了你
[00:08:32.000 --> 00:08:34.000]  他自己都不知道
[00:08:34.000 --> 00:08:35.000]  你在等嗎
[00:08:35.000 --> 00:08:37.000]  等到天亮嗎
[00:08:37.000 --> 00:08:38.000]  到很久之後
[00:08:38.000 --> 00:08:39.000]  你再說一件事
[00:08:39.000 --> 00:08:41.000]  他就忘記了
[00:08:41.000 --> 00:08:42.000]  你白白生氣了
[00:08:42.000 --> 00:08:44.000]  不知道多少年
[00:08:44.000 --> 00:08:46.000]  還白白受苦
[00:08:46.000 --> 00:08:49.000]  第十五節
[00:08:49.000 --> 00:08:51.000]  他說面對衝突其中一件事
[00:08:51.000 --> 00:08:53.000]  就是
[00:08:53.000 --> 00:08:56.000]  我們被人得罪
[00:08:56.000 --> 00:08:58.000]  我們自己都可以
[00:08:58.000 --> 00:09:00.000]  主動去面對
[00:09:00.000 --> 00:09:02.000]  即是說
[00:09:02.000 --> 00:09:04.000]  不要忽略
[00:09:04.000 --> 00:09:06.000]  也不要和自己
[00:09:06.000 --> 00:09:07.000]  或者和對方
[00:09:07.000 --> 00:09:09.000]  有些很熟悉的
[00:09:09.000 --> 00:09:11.000]  門面的字眼
[00:09:11.000 --> 00:09:13.000]  可能他不經意說了這些
[00:09:13.000 --> 00:09:16.000]  可能他不經意做了這些
[00:09:16.000 --> 00:09:18.000]  可能他太忙
[00:09:18.000 --> 00:09:20.000]  或者他身不由己
[00:09:20.000 --> 00:09:22.000]  可能我自己小氣
[00:09:22.000 --> 00:09:24.000]  於是彷彿這件事就沒有了
[00:09:24.000 --> 00:09:25.000]  如果是沒有了
[00:09:25.000 --> 00:09:27.000]  就當然沒事了
[00:09:27.000 --> 00:09:29.000]  但這件事其實還在心裡
[00:09:29.000 --> 00:09:30.000]  好像一條刺
[00:09:30.000 --> 00:09:31.000]  撩著撩著
[00:09:31.000 --> 00:09:32.000]  撈不撈去箍
[00:09:32.000 --> 00:09:33.000]  撈不撈去箍
[00:09:33.000 --> 00:09:35.000]  明知未撩這件事
[00:09:35.000 --> 00:09:36.000]  不過你找一些很熟悉的字
[00:09:36.000 --> 00:09:37.000]  找一些熟悉的藉口
[00:09:37.000 --> 00:09:39.000]  讓自己安心一點
[00:09:39.000 --> 00:09:41.000]  好像熟悉一點的意思
[00:09:41.000 --> 00:09:43.000]  聖經裡面第一個教的
[00:09:43.000 --> 00:09:45.000]  拜託誠實的
[00:09:45.000 --> 00:09:48.000]  去主動的去面對
[00:09:48.000 --> 00:09:51.000]  不需要欺騙自己
[00:09:51.000 --> 00:09:52.000]  還是苦的
[00:09:52.000 --> 00:09:54.000]  心裡還是不舒服的
[00:09:54.000 --> 00:09:55.000]  就去
[00:09:55.000 --> 00:09:57.000]  不過
[00:09:57.000 --> 00:09:59.000]  聖經沒有說
[00:09:59.000 --> 00:10:00.000]  當你不舒服的時候
[00:10:00.000 --> 00:10:02.000]  怒氣沖天的時候就走去
[00:10:02.000 --> 00:10:04.000]  聖經不是這樣說的
[00:10:04.000 --> 00:10:06.000]  叫你主動積極的去面對衝突
[00:10:06.000 --> 00:10:08.000]  但不是叫你
[00:10:08.000 --> 00:10:09.000]  很憤怒的走去打人
[00:10:09.000 --> 00:10:10.000]  或者罵人一頓
[00:10:10.000 --> 00:10:12.000]  不是
[00:10:12.000 --> 00:10:13.000]  我會建議
[00:10:13.000 --> 00:10:16.000]  你自己心平氣和之後才去
[00:10:16.000 --> 00:10:18.000]  不然就穩家壞了
[00:10:18.000 --> 00:10:19.000]  如果不是
[00:10:19.000 --> 00:10:21.000]  他不知道究竟發生了什麼事
[00:10:21.000 --> 00:10:23.000]  他只知道有一個人很憤怒的
[00:10:23.000 --> 00:10:25.000]  罵了自己一頓
[00:10:25.000 --> 00:10:27.000]  於事無補
[00:10:27.000 --> 00:10:29.000]  心平氣和
[00:10:29.000 --> 00:10:31.000]  等自己最重要的怒氣過了之後
[00:10:31.000 --> 00:10:32.000]  才去找
[00:10:32.000 --> 00:10:34.000]  去面對
[00:10:34.000 --> 00:10:35.000]  去主動
[00:10:35.000 --> 00:10:36.000]  積極的
[00:10:36.000 --> 00:10:38.000]  去跟對方談
[00:10:38.000 --> 00:10:39.000]  第二個原則
[00:10:39.000 --> 00:10:40.000]  你要去之後
[00:10:40.000 --> 00:10:43.000]  趁著只有他和你在一起的時候
[00:10:43.000 --> 00:10:45.000]  指出他的錯來
[00:10:45.000 --> 00:10:46.000]  說的是什麼
[00:10:46.000 --> 00:10:48.000]  兩個人而已
[00:10:48.000 --> 00:10:50.000]  不是三個人
[00:10:50.000 --> 00:10:52.000]  即是說
[00:10:52.000 --> 00:10:56.000]  我跟對方發生衝突
[00:10:56.000 --> 00:10:59.000]  我不要亂傳播對方的錯處
[00:10:59.000 --> 00:11:04.000]  給第三個人 第四個人 第五個人 第六個人聽
[00:11:04.000 --> 00:11:07.000]  因為我和他要面對衝突
[00:11:07.000 --> 00:11:10.000]  我不可以亂說話
[00:11:10.000 --> 00:11:14.000]  為什麼
[00:11:14.000 --> 00:11:15.000]  給對方
[00:11:15.000 --> 00:11:17.000]  給自己一個機會
[00:11:17.000 --> 00:11:19.000]  到如果真的處理了衝突之後
[00:11:19.000 --> 00:11:21.000]  你發現原來是自己誤會
[00:11:21.000 --> 00:11:23.000]  或者對方誤會的時候
[00:11:23.000 --> 00:11:24.000]  你跟著
[00:11:24.000 --> 00:11:26.000]  和第三者 第四者 第五者 第六者
[00:11:26.000 --> 00:11:28.000]  說一些說話你收不回來
[00:11:28.000 --> 00:11:30.000]  我們更加時常都是
[00:11:30.000 --> 00:11:32.000]  那個人得罪我
[00:11:32.000 --> 00:11:34.000]  氣氛很不順
[00:11:34.000 --> 00:11:36.000]  很憤怒 或者很傷心
[00:11:36.000 --> 00:11:38.000]  和A君訴苦
[00:11:38.000 --> 00:11:39.000]  和B君訴苦
[00:11:39.000 --> 00:11:40.000]  和C君訴苦
[00:11:40.000 --> 00:11:41.000]  和D君訴苦
[00:11:41.000 --> 00:11:43.000]  然後大家變成朋友
[00:11:43.000 --> 00:11:45.000]  我們就不會和A君說
[00:11:45.000 --> 00:11:46.000]  不會和B君說
[00:11:46.000 --> 00:11:47.000]  不會和C君說
[00:11:47.000 --> 00:11:48.000]  不會和D君說
[00:11:48.000 --> 00:11:50.000]  其實要怎樣才好
[00:11:50.000 --> 00:11:52.000]  ABCD仍然想著這麼壞
[00:11:52.000 --> 00:11:54.000]  我們不會再重複說
[00:11:54.000 --> 00:11:56.000]  你們會不會這樣
[00:11:56.000 --> 00:11:58.000]  和哪個人說那些
[00:11:58.000 --> 00:11:59.000]  人家的
[00:11:59.000 --> 00:12:01.000]  你會不會逐個人說
[00:12:01.000 --> 00:12:05.000]  我們很少的
[00:12:05.000 --> 00:12:10.000]  所以對那些人很不公平
[00:12:10.000 --> 00:12:12.000]  第二個原則
[00:12:12.000 --> 00:12:14.000]  盡量將這件事
[00:12:14.000 --> 00:12:17.000]  限制在我和對方
[00:12:17.000 --> 00:12:18.000]  兩個人中間
[00:12:18.000 --> 00:12:21.000]  不找人傳話
[00:12:21.000 --> 00:12:24.000]  不去傳播這件事
[00:12:24.000 --> 00:12:26.000]  讓大家留有情面
[00:12:26.000 --> 00:12:32.000]  能夠澄清 能夠解釋
[00:12:32.000 --> 00:12:34.000]  這樣就很慘了
[00:12:34.000 --> 00:12:37.000]  即是苦都不准訴了
[00:12:37.000 --> 00:12:38.000]  是不是
[00:12:38.000 --> 00:12:40.000]  這樣真的很淒涼
[00:12:40.000 --> 00:12:43.000]  有時真是
[00:12:43.000 --> 00:12:45.000]  有時真是想哭
[00:12:45.000 --> 00:12:47.000]  給大家一點原則
[00:12:47.000 --> 00:12:49.000]  第一
[00:12:49.000 --> 00:12:50.000]  是可以訴苦的
[00:12:50.000 --> 00:12:51.000]  不過
[00:12:51.000 --> 00:12:52.000]  有一些原則
[00:12:52.000 --> 00:12:53.000]  第一
[00:12:53.000 --> 00:12:55.000]  不要向那些不成熟
[00:12:55.000 --> 00:12:57.000]  你說什麼就相信什麼的人
[00:12:57.000 --> 00:12:59.000]  你說什麼
[00:12:59.000 --> 00:13:00.000]  誰得罪你
[00:13:00.000 --> 00:13:02.000]  就將他踩到地底的人
[00:13:02.000 --> 00:13:03.000]  說
[00:13:03.000 --> 00:13:05.000]  為什麼
[00:13:05.000 --> 00:13:07.000]  因為他只會幫你
[00:13:07.000 --> 00:13:08.000]  接著
[00:13:08.000 --> 00:13:09.000]  只會對那個人
[00:13:09.000 --> 00:13:12.000]  永遠留有不好的印象
[00:13:12.000 --> 00:13:14.000]  找一些能夠獨立思考的
[00:13:14.000 --> 00:13:16.000]  更加
[00:13:16.000 --> 00:13:17.000]  那個人
[00:13:17.000 --> 00:13:18.000]  好像一個黑洞
[00:13:18.000 --> 00:13:20.000]  你說完的話進去
[00:13:20.000 --> 00:13:22.000]  不會出來
[00:13:22.000 --> 00:13:23.000]  明白嗎
[00:13:23.000 --> 00:13:24.000]  能夠保密的
[00:13:24.000 --> 00:13:25.000]  他不會幫你
[00:13:25.000 --> 00:13:28.000]  和其他人傳話
[00:13:28.000 --> 00:13:31.000]  或者為你抱不平
[00:13:31.000 --> 00:13:34.000]  有牧師這樣對你都可以
[00:13:34.000 --> 00:13:36.000]  接著馬上去找陳牧師
[00:13:36.000 --> 00:13:37.000]  去找楊牧師
[00:13:37.000 --> 00:13:38.000]  去找袁牧師
[00:13:38.000 --> 00:13:39.000]  去找羅教師
[00:13:39.000 --> 00:13:42.000]  羅牧師一起去抱不平
[00:13:42.000 --> 00:13:45.000]  他自動和你傳話
[00:13:45.000 --> 00:13:46.000]  這些人
[00:13:46.000 --> 00:13:48.000]  不要找他訴苦
[00:13:48.000 --> 00:13:49.000]  第一
[00:13:49.000 --> 00:13:51.000]  第二
[00:13:51.000 --> 00:13:53.000]  你都要看看那個是誰
[00:13:53.000 --> 00:13:54.000]  有些人
[00:13:54.000 --> 00:13:55.000]  你跟他訴完苦
[00:13:55.000 --> 00:13:58.000]  雖然他不會和其他人說
[00:13:58.000 --> 00:14:02.000]  不過他接著就會抑鬱
[00:14:02.000 --> 00:14:04.000]  大家有沒有試過和一些
[00:14:04.000 --> 00:14:05.000]  很傷心
[00:14:05.000 --> 00:14:06.000]  很緊張
[00:14:06.000 --> 00:14:08.000]  很憂慮的媽媽
[00:14:08.000 --> 00:14:10.000]  說了你一點點的問題
[00:14:10.000 --> 00:14:11.000]  接著你自己都過了
[00:14:11.000 --> 00:14:13.000]  但是對於那個很憂慮
[00:14:13.000 --> 00:14:14.000]  又很傷心
[00:14:14.000 --> 00:14:15.000]  很緊張的媽媽
[00:14:15.000 --> 00:14:16.000]  那個還是大問題
[00:14:16.000 --> 00:14:18.000]  不開心了一個禮拜
[00:14:18.000 --> 00:14:19.000]  兩個禮拜
[00:14:19.000 --> 00:14:21.000]  你試過沒有
[00:14:21.000 --> 00:14:23.000]  有些會的
[00:14:23.000 --> 00:14:24.000]  有些你的朋友
[00:14:24.000 --> 00:14:25.000]  說了一些事給他
[00:14:25.000 --> 00:14:26.000]  你連你自己都過了
[00:14:26.000 --> 00:14:29.000]  但是事實在他身上還沒過
[00:14:29.000 --> 00:14:32.000]  這些人你不要和他訴苦
[00:14:32.000 --> 00:14:34.000]  為的是為他好
[00:14:34.000 --> 00:14:38.000]  因為他的心承受不起
[00:14:38.000 --> 00:14:40.000]  他盛載不來
[00:14:40.000 --> 00:14:44.000]  找一個能夠盛載到的
[00:14:44.000 --> 00:14:47.000]  而且當他盛載不到
[00:14:47.000 --> 00:14:48.000]  很自然的
[00:14:48.000 --> 00:14:50.000]  接著有另外一個人就走過來
[00:14:50.000 --> 00:14:52.000]  有什麼事不開心
[00:14:52.000 --> 00:14:56.000]  邱牧師說了一點點的東西
[00:14:56.000 --> 00:14:58.000]  我替邱牧師不值
[00:14:58.000 --> 00:15:00.000]  哎呀
[00:15:00.000 --> 00:15:04.000]  接著這些東西就這樣傳出去
[00:15:04.000 --> 00:15:06.000]  第三
[00:15:06.000 --> 00:15:08.000]  不要期望
[00:15:08.000 --> 00:15:10.000]  聽你訴苦的人為你傳話
[00:15:10.000 --> 00:15:12.000]  或者為你做中間人
[00:15:12.000 --> 00:15:14.000]  這是過高的期望
[00:15:14.000 --> 00:15:17.000]  也是不公平的期望
[00:15:17.000 --> 00:15:19.000]  因為處理這件事誰來處理
[00:15:19.000 --> 00:15:21.000]  是你和對方
[00:15:21.000 --> 00:15:23.000]  不要過高的期望
[00:15:23.000 --> 00:15:24.000]  第四
[00:15:24.000 --> 00:15:27.000]  最好就是訴苦你和他認識的人
[00:15:27.000 --> 00:15:30.000]  之外的人
[00:15:30.000 --> 00:15:33.000]  我覺得這個很重要
[00:15:33.000 --> 00:15:34.000]  為什麼
[00:15:34.000 --> 00:15:40.000]  不會影響那個人的聲譽
[00:15:40.000 --> 00:15:41.000]  我告訴你
[00:15:41.000 --> 00:15:43.000]  我太太也挺慘的
[00:15:43.000 --> 00:15:46.000]  我在家裡很少說禮拜堂的事
[00:15:46.000 --> 00:15:48.000]  很少說頂英姊妹的事
[00:15:48.000 --> 00:15:51.000]  有時候頂英姊妹
[00:15:51.000 --> 00:15:55.000]  聊天和我太太說的時候
[00:15:55.000 --> 00:15:56.000]  問我太太
[00:15:56.000 --> 00:15:57.000]  你不知道嗎
[00:15:57.000 --> 00:15:59.000]  因為牧師沒說嗎
[00:15:59.000 --> 00:16:03.000]  太太就很無辜的沒說
[00:16:03.000 --> 00:16:05.000]  為什麼我不說
[00:16:05.000 --> 00:16:09.000]  很重要的一個原因
[00:16:09.000 --> 00:16:12.000]  無論我和頂英姊妹的關係如何
[00:16:12.000 --> 00:16:16.000]  我相信曹操也有自己的
[00:16:16.000 --> 00:16:19.000]  我不想影響我太太
[00:16:19.000 --> 00:16:23.000]  對另一些頂英姊妹的印象和關係
[00:16:23.000 --> 00:16:26.000]  以致她可以從她自己
[00:16:26.000 --> 00:16:31.000]  親身去認識和愛每一個頂英姊妹
[00:16:31.000 --> 00:16:34.000]  這樣對太太才公平
[00:16:34.000 --> 00:16:37.000]  對那個頂英姊妹才公平
[00:16:37.000 --> 00:16:39.000]  所以我很少說
[00:16:39.000 --> 00:16:43.000]  我不說的
[00:16:43.000 --> 00:16:47.000]  不過有時候
[00:16:47.000 --> 00:16:49.000]  關係太密切太重複了
[00:16:49.000 --> 00:16:51.000]  找不到圈子之外的人
[00:16:51.000 --> 00:16:53.000]  你也可以照說
[00:16:53.000 --> 00:16:55.000]  不過不要說名字
[00:16:55.000 --> 00:16:58.000]  不要讓人猜到是誰
[00:16:58.000 --> 00:16:59.000]  明白嗎
[00:16:59.000 --> 00:17:02.000]  我相信大家都說得很聰明
[00:17:02.000 --> 00:17:06.000]  懂得怎麼說
[00:17:06.000 --> 00:17:08.000]  最後一個
[00:17:08.000 --> 00:17:11.000]  當澄清過後和好過後
[00:17:11.000 --> 00:17:13.000]  你跟誰說
[00:17:13.000 --> 00:17:19.000]  請跟那個人說結果
[00:17:19.000 --> 00:17:21.000]  讓得罪你的人
[00:17:21.000 --> 00:17:25.000]  聲譽得以保存
[00:17:25.000 --> 00:17:28.000]  做一個負責任的人
[00:17:28.000 --> 00:17:29.000]  如果你這樣想的時候
[00:17:29.000 --> 00:17:32.000]  你會發現你少跟很多人說話
[00:17:32.000 --> 00:17:35.000]  你要小心說話
[00:17:35.000 --> 00:17:38.000]  是非會少很多
[00:17:38.000 --> 00:17:43.000]  你想清楚一點
[00:17:43.000 --> 00:17:44.000]  多說一點
