
[00:00:00.000 --> 00:00:18.000]  [祈禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱禱」
[00:04:07.000 --> 00:04:08.000]  今天都出現了
[00:04:08.000 --> 00:04:09.000]  我們什麼都有了
[00:04:09.000 --> 00:04:10.000]  但是我們比以前
[00:04:10.000 --> 00:04:14.000]  我們整個人類我們比以前更不快樂
[00:04:14.000 --> 00:04:16.000]  非常的不快樂
[00:04:16.000 --> 00:04:20.000]  我們所擁有的科技比以前的多
[00:04:20.000 --> 00:04:21.000]  但是我們會什麼
[00:04:21.000 --> 00:04:23.000]  我就不知道會什麼
[00:04:23.000 --> 00:04:24.000]  我們竟然
[00:04:24.000 --> 00:04:26.000]  我們的心靈的空間
[00:04:26.000 --> 00:04:30.000]  沒有以前的那種的放鬆來享受
[00:04:30.000 --> 00:04:31.000]  對不對
[00:04:31.000 --> 00:04:34.000]  我們現在我們所有的通信的科技
[00:04:34.000 --> 00:04:37.000]  比以前的快了多
[00:04:37.000 --> 00:04:38.000]  我們的手機
[00:04:38.000 --> 00:04:39.000]  我們所有的方法
[00:04:39.000 --> 00:04:42.000]  一下子可以任何人
[00:04:42.000 --> 00:04:45.000]  可以都可以互相的一個相通
[00:04:45.000 --> 00:04:47.000]  可以互相的溝通
[00:04:47.000 --> 00:04:50.000]  但是我們從來沒有好像現在這樣
[00:04:50.000 --> 00:04:52.000]  人與人之間那麼的割沒
[00:04:52.000 --> 00:04:54.000]  那麼的不理解
[00:04:54.000 --> 00:04:57.000]  那麼多的互相的撕裂
[00:04:57.000 --> 00:04:59.000]  這個就是我們今天這個焦慮的
[00:04:59.000 --> 00:05:01.000]  這個焦慮的世界
[00:05:01.000 --> 00:05:03.000]  帶給我們一個大的問號
[00:05:03.000 --> 00:05:04.000]  怎麼辦
[00:05:04.000 --> 00:05:06.000]  我知道你聽我這樣說的時候
[00:05:06.000 --> 00:05:10.000]  也知道我不是那個悲觀
[00:05:10.000 --> 00:05:12.000]  我常常說我這樣說不是悲觀
[00:05:12.000 --> 00:05:14.000]  我只不過是現實而已
[00:05:14.000 --> 00:05:15.000]  用英語來說
[00:05:15.000 --> 00:05:17.000]  就是我不是pessimistic
[00:05:17.000 --> 00:05:18.000]  我是realistic
[00:05:18.000 --> 00:05:19.000]  對不對
[00:05:19.000 --> 00:05:20.000]  我不是
[00:05:20.000 --> 00:05:23.000]  要你們大那個悲觀的情緒
[00:05:23.000 --> 00:05:26.000]  但是這個是事實
[00:05:26.000 --> 00:05:27.000]  所以我們帶着這個
[00:05:27.000 --> 00:05:29.000]  這樣的理解
[00:05:29.000 --> 00:05:31.000]  我們來到聖經當中
[00:05:31.000 --> 00:05:34.000]  我們就很簡單也很直接的共鳴
[00:05:34.000 --> 00:05:36.000]  剛纔我們所說的
[00:05:36.000 --> 00:05:38.000]  你看我的給大家的大綱
[00:05:38.000 --> 00:05:40.000]  那裏我就分析了
[00:05:40.000 --> 00:05:43.000]  我們從十九節到二十二節那裏
[00:05:43.000 --> 00:05:46.000]  就講到了很多形容詞
[00:05:46.000 --> 00:05:47.000]  有苦楚
[00:05:47.000 --> 00:05:48.000]  有浮在虛空底下
[00:05:48.000 --> 00:05:49.000]  有敗壞的俠氣
[00:05:49.000 --> 00:05:51.000]  有痛苦的身影
[00:05:51.000 --> 00:05:52.000]  有心理的貪嗜
[00:05:52.000 --> 00:05:54.000]  而是心理的貪嗜
[00:05:54.000 --> 00:05:58.000]  這裏總共出現了五次
[00:05:58.000 --> 00:06:03.000]  肯定是一個不簡單的難過的地方
[00:06:03.000 --> 00:06:04.000]  好
[00:06:04.000 --> 00:06:05.000]  那麼
[00:06:05.000 --> 00:06:06.000]  現在我們要問幾個問題
[00:06:06.000 --> 00:06:10.000]  在聖經當中告訴我們爲什麼
[00:06:10.000 --> 00:06:12.000]  在我們信仰當中告訴我們爲什麼
[00:06:12.000 --> 00:06:16.000]  我們有這樣的一種的痛苦
[00:06:16.000 --> 00:06:18.000]  現實的痛苦
[00:06:18.000 --> 00:06:21.000]  答案很簡單
[00:06:21.000 --> 00:06:22.000]  聖經的答案很簡單
[00:06:22.000 --> 00:06:24.000]  可能你們沒想過
[00:06:24.000 --> 00:06:29.000]  聖經說是必然的
[00:06:29.000 --> 00:06:30.000]  必然的
[00:06:30.000 --> 00:06:32.000]  什麼叫做必然的一個情況呢
[00:06:32.000 --> 00:06:34.000]  因爲聖經用了
[00:06:34.000 --> 00:06:40.000]  有四次講到我們一個生命的現實
[00:06:40.000 --> 00:06:43.000]  十九節 二十節 二十一節 二十二節
[00:06:43.000 --> 00:06:46.000]  連續四節都談了一個用了一個字
[00:06:46.000 --> 00:06:49.000]  這個字肯定是不偶然的
[00:06:49.000 --> 00:06:54.000]  他說我們人類跟其他的萬物
[00:06:54.000 --> 00:06:58.000]  都是受造之物
[00:06:58.000 --> 00:07:01.000]  受造之物就是說我們不是神
[00:07:01.000 --> 00:07:03.000]  神創造我們
[00:07:03.000 --> 00:07:05.000]  但是我們是有限的
[00:07:05.000 --> 00:07:07.000]  我們在這個罪惡的世界裏面
[00:07:07.000 --> 00:07:10.000]  你不要以爲有其他的可能性
[00:07:10.000 --> 00:07:12.000]  那這個不是悲觀
[00:07:12.000 --> 00:07:14.000]  但是這個必然的一個趨勢
[00:07:14.000 --> 00:07:15.000]  所以在二十節說
[00:07:15.000 --> 00:07:17.000]  我們必然如此的
[00:07:17.000 --> 00:07:19.000]  你說真的必然如此嗎
[00:07:19.000 --> 00:07:20.000]  是的
[00:07:20.000 --> 00:07:22.000]  我們隨着年紀
[00:07:22.000 --> 00:07:24.000]  我們隨着這個世界的發展
[00:07:24.000 --> 00:07:27.000]  甚至我是念物理學出身
[00:07:27.000 --> 00:07:29.000]  所以我跟大家說了
[00:07:29.000 --> 00:07:31.000]  物理學也講到我們這個
[00:07:31.000 --> 00:07:33.000]  Second Law of Thermodynamics
[00:07:33.000 --> 00:07:35.000]  就是第二人的熱力定律
[00:07:35.000 --> 00:07:37.000]  大家可能沒有聽過這樣的一個
[00:07:37.000 --> 00:07:39.000]  比較科技的一個名詞
[00:07:39.000 --> 00:07:40.000]  但是很簡單
[00:07:40.000 --> 00:07:42.000]  告訴你那個定律
[00:07:42.000 --> 00:07:44.000]  那個物理定律裏面告訴我們說
[00:07:44.000 --> 00:07:47.000]  所有這個宇宙當中的那個趨勢
[00:07:47.000 --> 00:07:52.000]  是從有趨勢到沒有趨勢的
[00:07:52.000 --> 00:07:53.000]  這個意思就是說
[00:07:53.000 --> 00:07:55.000]  很簡單你放一個蘋果
[00:07:55.000 --> 00:07:56.000]  放在桌子上面
[00:07:56.000 --> 00:07:58.000]  你不用理它
[00:07:58.000 --> 00:07:59.000]  過了一個月以後
[00:07:59.000 --> 00:08:00.000]  回去再看看的時候
[00:08:00.000 --> 00:08:02.000]  它變壞變臭
[00:08:02.000 --> 00:08:05.000]  本來又紅又香的一個蘋果
[00:08:05.000 --> 00:08:06.000]  過了一個月你不用
[00:08:06.000 --> 00:08:08.000]  不用把它弄壞的
[00:08:08.000 --> 00:08:09.000]  你就放在這裏
[00:08:09.000 --> 00:08:11.000]  自然的趨勢
[00:08:11.000 --> 00:08:13.000]  把這個又紅又香的蘋果
[00:08:13.000 --> 00:08:17.000]  變成又黃又臭的一個爛泥
[00:08:17.000 --> 00:08:20.000]  如果我們有這個攝影機
[00:08:20.000 --> 00:08:22.000]  大概比如說舉個例
[00:08:22.000 --> 00:08:24.000]  我也不懂得這個技巧了
[00:08:24.000 --> 00:08:27.000]  比如說被每半天
[00:08:27.000 --> 00:08:30.000]  或者是每五個小時
[00:08:30.000 --> 00:08:32.000]  拍一個照片一個照片
[00:08:32.000 --> 00:08:33.000]  慢慢拍的時候
[00:08:33.000 --> 00:08:34.000]  一個月以後
[00:08:34.000 --> 00:08:37.000]  我們把它一下子放出來
[00:08:37.000 --> 00:08:40.000]  大家知道那種生物的科技
[00:08:40.000 --> 00:08:43.000]  就發現看見這個又漂亮
[00:08:43.000 --> 00:08:45.000]  又香的蘋果
[00:08:45.000 --> 00:08:49.000]  在那個攝影機放出來的時候
[00:08:49.000 --> 00:08:53.000]  變成又臭又爛
[00:08:53.000 --> 00:08:54.000]  就是這樣
[00:08:54.000 --> 00:08:57.000]  你說我可不可以reverse
[00:08:57.000 --> 00:08:58.000]  迴轉
[00:08:58.000 --> 00:09:00.000]  從反方向一轉行不行
[00:09:00.000 --> 00:09:03.000]  行當然科技可以幫助你
[00:09:03.000 --> 00:09:04.000]  倒轉放出來的時候
[00:09:04.000 --> 00:09:08.000]  從一個爛泥開始
[00:09:08.000 --> 00:09:11.000]  跑出來一個好香又甜的蘋果
[00:09:11.000 --> 00:09:14.000]  但是科學告訴我們的事實
[00:09:14.000 --> 00:09:18.000]  前面那個發展是事實
[00:09:18.000 --> 00:09:19.000]  後面那個
[00:09:19.000 --> 00:09:22.000]  你用手那個科技的手法
[00:09:22.000 --> 00:09:24.000]  放出來那個一轉那個路
[00:09:24.000 --> 00:09:28.000]  是在現實世界是不可能發生的
[00:09:28.000 --> 00:09:30.000]  這個就是second law of thermodynamics
[00:09:30.000 --> 00:09:33.000]  就是說這個本來美的生命的
[00:09:33.000 --> 00:09:36.000]  有的你把它就是放在那裏
[00:09:36.000 --> 00:09:39.000]  它就越來越變壞的
[00:09:39.000 --> 00:09:41.000]  越來越變亂的
[00:09:41.000 --> 00:09:44.000]  這個是自然的趨勢
[00:09:44.000 --> 00:09:45.000]  這個自然的趨勢
[00:09:45.000 --> 00:09:47.000]  我可不可以保持它不壞
[00:09:47.000 --> 00:09:48.000]  可以
[00:09:48.000 --> 00:09:51.000]  一定要加外在很多的能力進去
[00:09:51.000 --> 00:09:53.000]  用冷凍什麼的
[00:09:53.000 --> 00:09:55.000]  控制那個稀度
[00:09:55.000 --> 00:09:58.000]  就可以把它保持久一點
[00:09:58.000 --> 00:10:00.000]  但是最後還是變壞的
[00:10:00.000 --> 00:10:02.000]  所以生命是這樣變壞的
[00:10:02.000 --> 00:10:04.000]  年紀大
[00:10:04.000 --> 00:10:06.000]  你說爲什麼我生病了
[00:10:06.000 --> 00:10:08.000]  哪裏有年紀大不生病的呢
[00:10:08.000 --> 00:10:10.000]  我們不想生病
[00:10:10.000 --> 00:10:13.000]  我兩個禮拜前跟這些年輕人
[00:10:13.000 --> 00:10:17.000]  我有點衝動的跟他們打籃球
[00:10:17.000 --> 00:10:19.000]  我都很久沒打籃球
[00:10:19.000 --> 00:10:21.000]  打了幾下的時候
[00:10:21.000 --> 00:10:23.000]  那個平衡失去了
[00:10:23.000 --> 00:10:25.000]  掉下地下
[00:10:25.000 --> 00:10:26.000]  那麼我很自然
[00:10:26.000 --> 00:10:28.000]  以前我掉下地下
[00:10:28.000 --> 00:10:30.000]  一壓就跳起來
[00:10:30.000 --> 00:10:33.000]  壓起不來
[00:10:33.000 --> 00:10:35.000]  壓了兩下就起不來
[00:10:35.000 --> 00:10:37.000]  然後年輕人跑過來說
[00:10:37.000 --> 00:10:38.000]  溫伯伯我拉你起來
[00:10:38.000 --> 00:10:40.000]  哇
[00:10:40.000 --> 00:10:42.000]  好尷尬啊
[00:10:42.000 --> 00:10:43.000]  但是我信你們說
[00:10:43.000 --> 00:10:44.000]  這個是事實
[00:10:44.000 --> 00:10:45.000]  溫伯伯啦
[00:10:45.000 --> 00:10:47.000]  對不對
[00:10:47.000 --> 00:10:48.000]  他沒有惡意啊
[00:10:48.000 --> 00:10:50.000]  但是他就是這麼自然啊
[00:10:50.000 --> 00:10:51.000]  你看我的樣子
[00:10:51.000 --> 00:10:54.000]  還是在六十年代的時候嗎
[00:10:54.000 --> 00:10:55.000]  還是七十年代
[00:10:55.000 --> 00:10:56.000]  我年輕的時候
[00:10:56.000 --> 00:10:57.000]  不是了
[00:10:57.000 --> 00:10:59.000]  人就是這樣的
[00:10:59.000 --> 00:11:00.000]  你喜歡不喜歡
[00:11:00.000 --> 00:11:03.000]  你承認不承認
[00:11:03.000 --> 00:11:05.000]  你接受不接受
[00:11:05.000 --> 00:11:08.000]  你都變老了
[00:11:08.000 --> 00:11:12.000]  每個人都變老
[00:11:12.000 --> 00:11:14.000]  我應該不這樣說了
[00:11:14.000 --> 00:11:15.000]  我們那個明星
[00:11:15.000 --> 00:11:16.000]  我們很多
[00:11:16.000 --> 00:11:18.000]  我們有謝賢
[00:11:18.000 --> 00:11:20.000]  我們有胡峯
[00:11:20.000 --> 00:11:21.000]  穿華裔服
[00:11:21.000 --> 00:11:23.000]  他們再戴個鞭子
[00:11:23.000 --> 00:11:25.000]  他們也老了
[00:11:25.000 --> 00:11:26.000]  他們也老了
[00:11:26.000 --> 00:11:27.000]  對不對
[00:11:27.000 --> 00:11:30.000]  你在外國
[00:11:30.000 --> 00:11:31.000]  對不對
[00:11:31.000 --> 00:11:32.000]  哇那麼厲害
[00:11:32.000 --> 00:11:34.000]  他也老了
[00:11:34.000 --> 00:11:35.000]  對不對
[00:11:35.000 --> 00:11:37.000]  人總會老的
[00:11:37.000 --> 00:11:40.000]  這個是一個趨勢
[00:11:40.000 --> 00:11:41.000]  我們說
[00:11:41.000 --> 00:11:44.000]  這個就是聖經裏面所說的
[00:11:44.000 --> 00:11:46.000]  這個是萬物
[00:11:46.000 --> 00:11:48.000]  包括了人
[00:11:48.000 --> 00:11:49.000]  他說
[00:11:49.000 --> 00:11:52.000]  雖然我們是神所創造的人
[00:11:52.000 --> 00:11:54.000]  是最高的這個創造
[00:11:54.000 --> 00:11:57.000]  但是我們也與萬物一樣
[00:11:57.000 --> 00:11:58.000]  聖經裏面說
[00:11:58.000 --> 00:12:01.000]  我們也必然如此
[00:12:01.000 --> 00:12:03.000]  人也如此
[00:12:03.000 --> 00:12:06.000]  你說很悲觀
[00:12:06.000 --> 00:12:07.000]  有什麼辦法
[00:12:07.000 --> 00:12:09.000]  沒辦法
[00:12:09.000 --> 00:12:10.000]  但是
[00:12:10.000 --> 00:12:11.000]  這裏很有意思
[00:12:11.000 --> 00:12:12.000]  你看
[00:12:12.000 --> 00:12:14.000]  這段聖經裏面說
[00:12:14.000 --> 00:12:16.000]  雖然如此
[00:12:16.000 --> 00:12:18.000]  但是我們的心
[00:12:18.000 --> 00:12:19.000]  還有一個絕望
[00:12:19.000 --> 00:12:22.000]  我們有個希望
[00:12:22.000 --> 00:12:25.000]  可以能夠不是這樣
[00:12:25.000 --> 00:12:28.000]  那個就是一種的tension
[00:12:28.000 --> 00:12:29.000]  這是一種
[00:12:29.000 --> 00:12:30.000]  你看
[00:12:30.000 --> 00:12:31.000]  聖經裏面告訴我們
[00:12:31.000 --> 00:12:32.000]  我們生命裏面
[00:12:32.000 --> 00:12:34.000]  總有這樣的一種的張力在裏面
[00:12:34.000 --> 00:12:36.000]  爲什麼有這個張力
[00:12:36.000 --> 00:12:38.000]  因爲我們總是有一種
[00:12:38.000 --> 00:12:42.000]  不想我們走這樣下去的一種的張力
[00:12:42.000 --> 00:12:44.000]  我們心裏面還有一種希望
[00:12:44.000 --> 00:12:46.000]  所以聖經裏面用了兩次
[00:12:46.000 --> 00:12:47.000]  有指望
[00:12:47.000 --> 00:12:48.000]  有期望
[00:12:48.000 --> 00:12:49.000]  不是這樣
[00:12:49.000 --> 00:12:52.000]  向着生存向着好的方向
[00:12:52.000 --> 00:12:55.000]  那麼十三世紀的一個神學家
[00:12:55.000 --> 00:12:56.000]  意大利神學家
[00:12:56.000 --> 00:12:57.000]  就是Thomas Aquinas
[00:12:57.000 --> 00:12:58.000]  阿奎納
[00:12:58.000 --> 00:13:01.000]  他寫神學的時候就提到了這個
[00:13:01.000 --> 00:13:02.000]  他說我們人
[00:13:02.000 --> 00:13:04.000]  在我們生命的心靈裏面
[00:13:04.000 --> 00:13:06.000]  有兩個張力在裏面
[00:13:06.000 --> 00:13:07.000]  一個叫做本性
[00:13:07.000 --> 00:13:08.000]  nature
[00:13:08.000 --> 00:13:10.000]  一個叫做超性
[00:13:10.000 --> 00:13:12.000]  super nature
[00:13:12.000 --> 00:13:13.000]  而不是super natural
[00:13:13.000 --> 00:13:14.000]  不是那個超自然
[00:13:14.000 --> 00:13:16.000]  就是本性
[00:13:16.000 --> 00:13:17.000]  我們發覺我們本性
[00:13:17.000 --> 00:13:18.000]  我們的身體
[00:13:18.000 --> 00:13:21.000]  我們整個人類
[00:13:21.000 --> 00:13:23.000]  就是走向這樣的一個
[00:13:23.000 --> 00:13:26.000]  越走越下坡的一個過程
[00:13:26.000 --> 00:13:27.000]  這個是必然的
[00:13:27.000 --> 00:13:30.000]  但是除了本性以外
[00:13:30.000 --> 00:13:32.000]  上帝放在我們心裏面
[00:13:32.000 --> 00:13:34.000]  還有一個超性
[00:13:34.000 --> 00:13:35.000]  這個超性就是
[00:13:35.000 --> 00:13:37.000]  一個移轉的方向
[00:13:37.000 --> 00:13:41.000]  一個跟本性不同的方向
[00:13:41.000 --> 00:13:43.000]  爲什麼呢
[00:13:43.000 --> 00:13:44.000]  他的神學說
[00:13:44.000 --> 00:13:45.000]  聖經也告訴我們
[00:13:45.000 --> 00:13:47.000]  上帝創造人類的時候
[00:13:47.000 --> 00:13:49.000]  有一個特別不同的地方
[00:13:49.000 --> 00:13:50.000]  就是放在我們心裏面
[00:13:50.000 --> 00:13:52.000]  有他的形象
[00:13:52.000 --> 00:13:53.000]  他的形象就是
[00:13:53.000 --> 00:13:56.000]  我們跟他有相似的地方
[00:13:56.000 --> 00:13:58.000]  雖然我們不是上帝
[00:13:58.000 --> 00:14:00.000]  但是我們心裏面
[00:14:00.000 --> 00:14:01.000]  我們人性當中
[00:14:01.000 --> 00:14:03.000]  有一種嚮往上帝的
[00:14:03.000 --> 00:14:06.000]  一種天然的天生的慾望
[00:14:06.000 --> 00:14:08.000]  他說這種天生的慾望
[00:14:08.000 --> 00:14:09.000]  就是好像一個人
[00:14:09.000 --> 00:14:10.000]  心裏面
[00:14:10.000 --> 00:14:12.000]  我們在他的本性裏面
[00:14:12.000 --> 00:14:15.000]  他有一種的藝術感
[00:14:15.000 --> 00:14:17.000]  他就很想創作
[00:14:17.000 --> 00:14:19.000]  有機會給他畫圖畫的時候
[00:14:19.000 --> 00:14:21.000]  他畫得很好
[00:14:21.000 --> 00:14:24.000]  他有這樣的一個場景的時候
[00:14:24.000 --> 00:14:26.000]  他就嚮往可以
[00:14:26.000 --> 00:14:29.000]  實現這樣的一個方向
[00:14:29.000 --> 00:14:30.000]  他說
[00:14:30.000 --> 00:14:33.000]  托馬斯·阿奎納就是這樣說
[00:14:33.000 --> 00:14:34.000]  我們的
[00:14:34.000 --> 00:14:35.000]  所以我們的心裏面
[00:14:35.000 --> 00:14:38.000]  雖然看見我們現實的世界
[00:14:38.000 --> 00:14:40.000]  越走越走下坡
[00:14:40.000 --> 00:14:42.000]  這個是不能改變的一個事實
[00:14:42.000 --> 00:14:43.000]  但是我們的心
[00:14:43.000 --> 00:14:45.000]  總是不想這樣下去
[00:14:45.000 --> 00:14:47.000]  總想向着向去
[00:14:47.000 --> 00:14:48.000]  所以他說
[00:14:48.000 --> 00:14:50.000]  我們就向着一個好的
[00:14:50.000 --> 00:14:52.000]  善的方向
[00:14:52.000 --> 00:14:53.000]  有一種盼望
[00:14:53.000 --> 00:14:54.000]  永遠有一種盼望
[00:14:54.000 --> 00:14:56.000]  這個是人類跟所有的
[00:14:56.000 --> 00:14:58.000]  不同的生物
[00:14:58.000 --> 00:14:59.000]  或者是個人萬物
[00:14:59.000 --> 00:15:00.000]  不同的地方
[00:15:00.000 --> 00:15:01.000]  所以他說
[00:15:01.000 --> 00:15:02.000]  我舉起來了
[00:15:02.000 --> 00:15:03.000]  他說了
[00:15:03.000 --> 00:15:04.000]  我們現在生存
[00:15:04.000 --> 00:15:06.000]  向好的方面的時候
[00:15:06.000 --> 00:15:08.000]  我們希望有身體的善
[00:15:08.000 --> 00:15:09.000]  身體的善
[00:15:09.000 --> 00:15:11.000]  所以我們希望有健康
[00:15:11.000 --> 00:15:13.000]  我們希望快樂
[00:15:13.000 --> 00:15:16.000]  我們就嚮往那種的
[00:15:16.000 --> 00:15:18.000]  社會上的善
[00:15:18.000 --> 00:15:20.000]  所以我們希望這個社會
[00:15:20.000 --> 00:15:21.000]  越來越變得有正義
[00:15:21.000 --> 00:15:22.000]  有友情
[00:15:22.000 --> 00:15:24.000]  有和諧
[00:15:24.000 --> 00:15:26.000]  我們向着這個心靈
[00:15:26.000 --> 00:15:28.000]  有心靈的善
[00:15:28.000 --> 00:15:30.000]  所以我們嚮往美德
[00:15:30.000 --> 00:15:31.000]  我們嚮往
[00:15:31.000 --> 00:15:32.000]  無論如何我們嚮往
[00:15:32.000 --> 00:15:33.000]  希望我們高貴
[00:15:33.000 --> 00:15:36.000]  這個是我們人有一種的內在
[00:15:36.000 --> 00:15:38.000]  因爲我們創造的時候
[00:15:38.000 --> 00:15:40.000]  被神創造的時候
[00:15:40.000 --> 00:15:42.000]  是按照他的形象做的
[00:15:42.000 --> 00:15:43.000]  這個就是
[00:15:43.000 --> 00:15:45.000]  另外一種的一轉的力量
[00:15:45.000 --> 00:15:47.000]  用天賢的嚮往
[00:15:47.000 --> 00:15:48.000]  是與生俱來的
[00:15:48.000 --> 00:15:50.000]  但是就與現實
[00:15:50.000 --> 00:15:52.000]  走下坡的現實
[00:15:52.000 --> 00:15:54.000]  有一個張力
[00:15:54.000 --> 00:15:56.000]  這個就是一種的
[00:15:56.000 --> 00:15:58.000]  現實與超現實之間
[00:15:58.000 --> 00:16:00.000]  這個是我們人類
[00:16:00.000 --> 00:16:01.000]  那種的本相
[00:16:01.000 --> 00:16:02.000]  就是這樣的
[00:16:02.000 --> 00:16:03.000]  不是矛盾
[00:16:03.000 --> 00:16:04.000]  但是一種的張力
[00:16:04.000 --> 00:16:05.000]  永遠在這裏
[00:16:05.000 --> 00:16:07.000]  這個就是聖經給我們的
[00:16:07.000 --> 00:16:11.000]  一個從信仰裏面的分析
[00:16:11.000 --> 00:16:13.000]  我覺得這個是非常的精彩
[00:16:13.000 --> 00:16:15.000]  當然這樣沒有講完
[00:16:15.000 --> 00:16:17.000]  如果這樣停在這裏的時候
[00:16:17.000 --> 00:16:18.000]  我們還是悲觀
