
[00:00:00.000 --> 00:00:05.520]  今天本堂的劉燕妃教師會在當中靜悟
[00:12:25.720 --> 00:12:27.040]  對我有利的座位
[00:12:27.040 --> 00:12:32.240]  不用理會其他人
[00:12:32.240 --> 00:12:33.120]  施班員
[00:12:33.120 --> 00:12:34.480]  如果我是一個施班員
[00:12:34.480 --> 00:12:37.120]  我當然會好好地練歌
[00:12:37.120 --> 00:12:38.120]  獻詩前幾天
[00:12:38.120 --> 00:12:40.160]  我就盡量少吃生冷食物
[00:12:40.160 --> 00:12:42.400]  不要吃刺激的食物
[00:12:42.400 --> 00:12:43.080]  早一點睡
[00:12:43.080 --> 00:12:44.720]  保持自己的聲音是最好的
[00:12:44.720 --> 00:12:48.680]  在主日的時候我就可以獻唱
[00:12:48.680 --> 00:12:49.960]  這個當然是很好的
[00:12:49.960 --> 00:12:53.160]  但是如果我們不是施班員
[00:12:53.160 --> 00:12:55.640]  或者我們這次不用獻詩
[00:12:55.640 --> 00:12:56.760]  我們會不會就
[00:12:56.760 --> 00:12:58.120]  沒什麼所謂
[00:12:58.120 --> 00:13:00.160]  我唱不唱或者懶得唱
[00:13:00.160 --> 00:13:02.240]  或者今天遲了出門口
[00:13:02.240 --> 00:13:04.920]  錯過了唱詩的環節
[00:13:04.920 --> 00:13:06.120]  又或者不知道
[00:13:06.120 --> 00:13:07.280]  希望不會有這樣的情況
[00:13:07.280 --> 00:13:08.880]  就是你永遠見到他
[00:13:08.880 --> 00:13:10.520]  都是在台上獻詩的時候
[00:13:10.520 --> 00:13:12.600]  你很少見到他會在台下的
[00:13:12.600 --> 00:13:14.720]  是不是代表不用獻詩的時候
[00:13:14.720 --> 00:13:16.800]  可能他就沒有崇拜
[00:13:16.800 --> 00:13:20.480]  希望不會是這樣
[00:13:20.480 --> 00:13:23.800]  又或者當我今年是團契職員的時候
[00:13:23.800 --> 00:13:26.520]  我會盡量出席每一次的周會
[00:13:26.520 --> 00:13:27.880]  我會做好團長文書
[00:13:27.880 --> 00:13:30.400]  財政零修關顧等等的工作
[00:13:30.400 --> 00:13:33.480]  不過當我下年再不是職員的時候
[00:13:33.480 --> 00:13:35.280]  我就不一定要回去
[00:13:35.280 --> 00:13:38.040]  也不用刻意去關心團友
[00:13:38.040 --> 00:13:40.360]  甚至會以旁觀者的態度
[00:13:40.360 --> 00:13:44.760]  去挑剔團契的人和事
[00:13:44.760 --> 00:13:46.720]  當侍奉崗位主導了
[00:13:46.720 --> 00:13:49.120]  我們的參與和態度的時候
[00:13:49.120 --> 00:13:53.200]  有些人就索性不參與侍奉崗位
[00:13:53.200 --> 00:13:54.680]  因為如果我答應了的話
[00:13:54.680 --> 00:13:56.640]  我就一定要到了
[00:13:56.640 --> 00:13:58.040]  如果我做了職員
[00:13:58.040 --> 00:13:59.720]  那是一年的承諾
[00:13:59.720 --> 00:14:00.800]  如果我做了執事
[00:14:00.800 --> 00:14:04.360]  更加最少是三年的承諾
[00:14:04.360 --> 00:14:06.920]  見到這些現象
[00:14:06.920 --> 00:14:09.440]  我覺得很可惜
[00:14:09.440 --> 00:14:12.560]  沒錯,當我們承擔了某些侍奉崗位的時候
[00:14:12.560 --> 00:14:14.960]  我們應該比平時更加警醒
[00:14:14.960 --> 00:14:15.920]  更加努力
[00:14:15.920 --> 00:14:18.640]  就好像今天知道要上台侍奉的時候
[00:14:18.640 --> 00:14:20.800]  當然要穿得整齊一點
[00:14:20.800 --> 00:14:23.240]  整個人要醒神一點
[00:14:23.240 --> 00:14:24.480]  但是希望我們基督徒
[00:14:24.480 --> 00:14:25.440]  我們的言行
[00:14:25.440 --> 00:14:26.920]  我們的態度
[00:14:26.920 --> 00:14:28.440]  我們參與的表現
[00:14:28.440 --> 00:14:30.920]  不是單以侍奉崗位去決定
[00:14:30.920 --> 00:14:32.360]  而是真正地看到
[00:14:32.360 --> 00:14:34.800]  神給了一個什麼身份給我們
[00:14:34.800 --> 00:14:36.400]  就算我們沒有侍奉崗位
[00:14:36.400 --> 00:14:38.280]  或者今天不是我當值
[00:14:38.280 --> 00:14:42.120]  都仍然有一個基督徒的樣式
[00:14:42.120 --> 00:14:44.680]  侍奉崗位是有一個很清晰的
[00:14:44.680 --> 00:14:46.800]  工作範圍和時間性的
[00:14:46.800 --> 00:14:48.840]  什麼時候要做什麼
[00:14:48.840 --> 00:14:50.240]  容易跟隨
[00:14:50.240 --> 00:14:51.440]  做到做不到
[00:14:51.440 --> 00:14:53.080]  也容易評估
[00:14:53.080 --> 00:14:56.840]  但是信徒的身份就有點空泛抽象
[00:14:56.840 --> 00:14:59.000]  又很廣泛傳天后的
[00:14:59.000 --> 00:15:01.680]  但是唯有我們信徒都能夠看得清楚
[00:15:01.680 --> 00:15:03.880]  神賜給我們的身份
[00:15:03.880 --> 00:15:06.680]  我們才能夠從心而發地
[00:15:06.680 --> 00:15:12.840]  有相應的態度和表現
[00:15:12.840 --> 00:15:16.360]  第二就是日常的看見
[00:15:16.360 --> 00:15:19.680]  就是別人可以看見我日常
[00:15:19.680 --> 00:15:22.680]  是一個什麼樣的人
[00:15:22.680 --> 00:15:23.840]  第十一第十二節
[00:15:23.840 --> 00:15:25.000]  他說
[00:15:25.000 --> 00:15:25.880]  親愛的
[00:15:25.880 --> 00:15:27.920]  你們是客來是寄居的
[00:15:27.920 --> 00:15:30.560]  我勸你們要禁戒肉體的情慾
[00:15:30.560 --> 00:15:33.320]  這情慾是與靈魂爭戰的
[00:15:33.320 --> 00:15:36.440]  你們在愛邦中要品行端正
[00:15:36.440 --> 00:15:40.120]  好讓那些人雖然毀謗你們是作惡的
[00:15:40.120 --> 00:15:42.480]  會因看見你們的好行為
[00:15:42.480 --> 00:15:48.920]  而在監察的日子歸榮耀給神
[00:15:48.920 --> 00:15:50.760]  作為天國的公民
[00:15:50.760 --> 00:15:52.040]  我們在世界上的生活
[00:15:52.040 --> 00:15:55.960]  應該有相應的心態和行為
[00:15:55.960 --> 00:15:59.640]  心態上我們是客來是寄居的
[00:15:59.640 --> 00:16:00.960]  就好像之前這樣說
[00:16:00.960 --> 00:16:03.520]  我們最重要我們永恆的國籍
[00:16:03.520 --> 00:16:05.240]  是天國
[00:16:05.240 --> 00:16:06.640]  人生短短幾十年
[00:16:06.640 --> 00:16:10.040]  無論你是一輩子人住在同一個國家
[00:16:10.040 --> 00:16:13.280]  或者你搬過去不同的國家住
[00:16:13.280 --> 00:16:15.600]  都只是我們寄居的地方
[00:16:15.600 --> 00:16:20.120]  永恆的家是在天上面
[00:16:20.120 --> 00:16:22.040]  在行為上
[00:16:22.040 --> 00:16:24.320]  這裡說要禁戒肉體的情慾
[00:16:24.320 --> 00:16:28.280]  這些對我們的靈魂有害無益的情慾
[00:16:28.280 --> 00:16:29.640]  要品行端正
[00:16:29.640 --> 00:16:32.080]  在愛邦人中要有好行為
[00:16:32.080 --> 00:16:36.200]  是別人都可以看得到肯定的
[00:16:36.200 --> 00:16:39.800]  從反面來說就是要禁戒那些肉體的情慾
[00:16:39.800 --> 00:16:44.440]  這些情慾和你的靈魂是爭戰
[00:16:44.440 --> 00:16:47.920]  基督教就不是主張禁慾主義的
[00:16:47.920 --> 00:16:51.000]  也都沒有否定肉體的需要
[00:16:51.000 --> 00:16:55.280]  只是情慾要合而同時要控制
[00:16:55.280 --> 00:16:59.800]  任何越界放任的情慾都是危險的
[00:16:59.800 --> 00:17:02.080]  你不控制它
[00:17:02.080 --> 00:17:04.240]  它就會控制你
[00:17:04.240 --> 00:17:06.840]  基督徒就是要禁戒那些不合而同的情慾
[00:17:06.840 --> 00:17:09.000]  這些是日常的操練
[00:17:09.000 --> 00:17:13.800]  是日常生活持續的事
[00:17:13.800 --> 00:17:16.440]  我都算是很貪吃的
[00:17:16.440 --> 00:17:17.600]  說起貪吃
[00:17:17.600 --> 00:17:20.000]  我不知道你有沒有聽過一個說法
[00:17:20.000 --> 00:17:24.320]  就是說人吃東西是有限額的
[00:17:24.320 --> 00:17:25.960]  我第一次聽這個說法
[00:17:25.960 --> 00:17:27.360]  就是很久之前的
[00:17:27.360 --> 00:17:31.320]  有一次我在Facebook看到有朋友貼了一張照片
[00:17:31.320 --> 00:17:33.760]  那張照片是一罐可樂
[00:17:33.760 --> 00:17:36.400]  然後他的文字就說
[00:17:36.400 --> 00:17:38.640]  他太愛可樂了
[00:17:38.640 --> 00:17:44.840]  不過他已經喝完他一生人的可樂額了
[00:17:44.840 --> 00:17:48.280]  我不知道你有沒有體會到他的心境
[00:17:48.280 --> 00:17:50.960]  人長大了就開始明白
[00:17:50.960 --> 00:17:53.440]  當我們身體還健康的時候
[00:17:53.440 --> 00:17:55.120]  我們不去控制
[00:17:55.120 --> 00:18:00.720]  當我們有病的時候我們已經沒得選擇了
[00:18:00.720 --> 00:18:03.480]  其他的情慾都是一樣
[00:18:03.480 --> 00:18:05.200]  是日常的事
[00:18:05.200 --> 00:18:07.080]  是我們還可以選擇
[00:18:07.080 --> 00:18:09.000]  還沒有出事的時候
[00:18:09.000 --> 00:18:12.040]  我們就要有意識地去操練節制
[00:18:12.040 --> 00:18:16.960]  禁戒逃避
[00:18:16.960 --> 00:18:18.200]  不過在世的日子
[00:18:18.200 --> 00:18:22.920]  我們總是不會做到無欲無求的
[00:18:22.920 --> 00:18:28.920]  那是不是不可以禁戒逃避呢?
[00:18:28.920 --> 00:18:32.000]  原來隨著我們的屬靈生命去成長
[00:18:32.000 --> 00:18:34.480]  我們的慾望都會變的
[00:18:34.480 --> 00:18:37.680]  例如有些人可能曾經週末的時候
[00:18:37.680 --> 00:18:41.360]  他們很喜歡去夜蒲消遣去喝一杯東西
[00:18:41.360 --> 00:18:43.240]  因為上了一個星期的班
[00:18:43.240 --> 00:18:47.120]  都是很想去放鬆一下去喝一杯東西
[00:18:47.120 --> 00:18:49.880]  不過隨著他漸漸投入教會生活
[00:18:49.880 --> 00:18:51.920]  他經歷神多一點的時候
[00:18:51.920 --> 00:18:53.240]  可能他又會發現
[00:18:53.240 --> 00:18:56.200]  其實我週末早點回家休息
[00:18:56.200 --> 00:18:59.520]  第二天早上醒醒目目地回教會
[00:18:59.520 --> 00:19:03.120]  更加有意思
[00:19:03.120 --> 00:19:05.600]  又或者我也認識有姊妹
[00:19:05.600 --> 00:19:08.920]  她以前很捨得花錢去追星
[00:19:08.920 --> 00:19:12.920]  她甚至會買機票去外國追星
[00:19:12.920 --> 00:19:18.680]  她也很喜歡買一些名牌的衣服鞋襪
[00:19:18.680 --> 00:19:24.360]  但是現在她就覺得那些東西好像已經不是很有滿足
[00:19:24.360 --> 00:19:27.800]  她也不捨得花錢在那些地方
[00:19:27.800 --> 00:19:30.680]  甚至可能她有時候會覺得能夠捐獻
[00:19:30.680 --> 00:19:34.880]  能夠將自己有的東西去跟別人分享更加開心
[00:19:34.880 --> 00:19:39.120]  當一個基督徒更多去思想天上的事
[00:19:39.120 --> 00:19:41.360]  追求永恆的獎賞
[00:19:41.360 --> 00:19:42.840]  生命的成長
