
[00:00:00.000 --> 00:00:02.640]  今天講的是亂七八糟的世代中
[00:05:41.720 --> 00:05:43.480]  今天當然
[00:05:43.480 --> 00:05:46.040]  不單止看我們的家譜
[00:05:46.040 --> 00:05:48.880]  我們看耶穌的家譜
[00:05:48.880 --> 00:05:51.360]  在新約的第一卷書
[00:05:51.360 --> 00:05:53.600]  馬太福音的第一章
[00:05:53.600 --> 00:05:56.600]  是充滿著名字的
[00:05:56.600 --> 00:05:59.200]  這些名字對我們來說
[00:05:59.200 --> 00:06:04.000]  可能只是一個密麻麻的名字
[00:06:04.000 --> 00:06:06.200]  可能沒什麼意思的
[00:06:06.200 --> 00:06:07.200]  如果不相信
[00:06:07.200 --> 00:06:08.640]  如果今天的崇拜很簡單
[00:06:08.640 --> 00:06:09.560]  聽到就是
[00:06:09.560 --> 00:06:10.400]  這麼多個名字
[00:06:10.400 --> 00:06:11.440]  我們讀五十次
[00:06:11.440 --> 00:06:13.000]  就完崇拜了 好嗎
[00:06:13.000 --> 00:06:15.640]  誰讀完就誰先走
[00:06:15.640 --> 00:06:16.160]  好嗎
[00:06:16.160 --> 00:06:16.880]  我現在開始了
[00:06:16.880 --> 00:06:18.880]  1 2 3 4
[00:06:18.880 --> 00:06:19.960]  當然如果這樣
[00:06:19.960 --> 00:06:21.160]  好像沒什麼意思
[00:06:21.160 --> 00:06:21.840]  沒什麼味道
[00:06:21.840 --> 00:06:22.600]  不過
[00:06:22.600 --> 00:06:24.240]  如果我們細心看
[00:06:24.240 --> 00:06:26.120]  有些名字
[00:06:26.120 --> 00:06:27.440]  你會驚訝
[00:06:27.440 --> 00:06:29.120]  而這些名字
[00:06:29.120 --> 00:06:30.880]  正正見到
[00:06:30.880 --> 00:06:32.320]  原來
[00:06:32.320 --> 00:06:33.360]  這些名字裡面
[00:06:33.360 --> 00:06:38.320]  包括亂七八糟的人物
[00:06:38.320 --> 00:06:39.520]  也都代表
[00:06:39.520 --> 00:06:42.480]  亂七八糟的世代
[00:06:42.480 --> 00:06:44.360]  一點都不比今天容易
[00:06:44.360 --> 00:06:45.480]  但是中間
[00:06:45.480 --> 00:06:46.920]  我們都見到
[00:06:46.920 --> 00:06:48.520]  上帝的工作
[00:06:48.520 --> 00:06:49.560]  例如
[00:06:49.560 --> 00:06:51.640]  有些亂七八糟的名字
[00:06:51.640 --> 00:06:53.160]  如果你認識他們就知道了
[00:06:53.160 --> 00:06:55.480]  尤大有沒有認識他
[00:06:55.480 --> 00:06:56.480]  他還沒改之前
[00:06:56.480 --> 00:06:57.080]  真的嚇死你
[00:06:57.080 --> 00:06:58.200]  你有沒有聽過他的故事
[00:06:58.200 --> 00:07:00.600]  鎖羅門有沒有聽過
[00:07:00.600 --> 00:07:02.400]  羅邦安有沒有聽過
[00:07:02.400 --> 00:07:03.920]  羅邦安我們剛剛也說過
[00:07:03.920 --> 00:07:04.920]  遼王紀
[00:07:04.920 --> 00:07:06.200]  其中一個小故事
[00:07:06.200 --> 00:07:08.440]  當鎖羅門留了這個國給他
[00:07:08.440 --> 00:07:10.200]  他打重稅
[00:07:10.200 --> 00:07:11.000]  接著
[00:07:11.000 --> 00:07:12.040]  他老臣子跟他說
[00:07:12.040 --> 00:07:12.800]  你不可以這樣的
[00:07:12.800 --> 00:07:13.760]  對你的人民
[00:07:13.760 --> 00:07:15.400]  就好像你對主人
[00:07:15.400 --> 00:07:17.000]  你一個僕人一樣服侍他
[00:07:17.000 --> 00:07:18.520]  但是羅邦安不聽
[00:07:18.520 --> 00:07:20.960]  他聽少年人的見解
[00:07:20.960 --> 00:07:21.760]  他就說
[00:07:21.760 --> 00:07:23.280]  其中一句話我覺得
[00:07:23.280 --> 00:07:24.320]  真的很有趣
[00:07:24.320 --> 00:07:25.440]  就是他說我
[00:07:25.440 --> 00:07:26.920]  他自己
[00:07:26.920 --> 00:07:29.800]  小母子給我父親
[00:07:29.800 --> 00:07:31.640]  腰還粗
[00:07:31.640 --> 00:07:32.080]  是不是
[00:07:32.080 --> 00:07:33.440]  我也很想我兒子這麼說
[00:07:33.440 --> 00:07:34.320]  我的腰
[00:07:34.320 --> 00:07:36.440]  腰可以比小母子小
[00:07:36.440 --> 00:07:37.680]  我就很合適了
[00:07:37.680 --> 00:07:39.040]  我跟Brian
[00:07:39.040 --> 00:07:40.360]  跟梁牧師很相像
[00:07:40.360 --> 00:07:41.600]  腰比較合適
[00:07:41.600 --> 00:07:42.840]  不過當然他不是這樣的意思
[00:07:42.840 --> 00:07:43.920]  他的意思是說
[00:07:43.920 --> 00:07:45.400]  我比我爸爸更厲害
[00:07:45.400 --> 00:07:45.840]  喂
[00:07:45.840 --> 00:07:47.360]  鎖羅門最有錢
[00:07:47.360 --> 00:07:49.280]  那個版圖最多
[00:07:49.280 --> 00:07:51.200]  和那個官力最強
[00:07:51.200 --> 00:07:53.600]  結果他這種的武器
[00:07:53.600 --> 00:07:57.400]  令到國家立刻分裂
[00:07:57.400 --> 00:07:59.680]  亂七八糟的不得了
[00:07:59.680 --> 00:08:00.680]  還有
[00:08:00.680 --> 00:08:01.400]  若蘭
[00:08:01.400 --> 00:08:02.240]  記不記得
[00:08:02.240 --> 00:08:03.040]  上個星期
[00:08:03.040 --> 00:08:03.880]  梁牧師說了
[00:08:03.880 --> 00:08:04.800]  編導記不記得
[00:08:04.800 --> 00:08:05.800]  有什麼混亂
[00:08:05.800 --> 00:08:06.880]  記得吧
[00:08:06.880 --> 00:08:07.800]  其中一個故事
[00:08:07.800 --> 00:08:08.280]  記不記得
[00:08:08.280 --> 00:08:09.040]  當時
[00:08:09.040 --> 00:08:11.800]  人們混亂到沒東西吃
[00:08:11.800 --> 00:08:14.520]  就我殺了你的兒子
[00:08:14.520 --> 00:08:15.960]  吃了你的兒子
[00:08:15.960 --> 00:08:17.000]  接著輪流
[00:08:17.000 --> 00:08:18.840]  應該我殺了我的兒子給你吃
[00:08:18.840 --> 00:08:19.520]  我不肯
[00:08:19.520 --> 00:08:21.040]  記不記得那個故事
[00:08:21.040 --> 00:08:21.680]  但是他不承認
[00:08:21.680 --> 00:08:22.320]  不是我的錯
[00:08:22.320 --> 00:08:23.480]  不是我的問題
[00:08:23.480 --> 00:08:25.760]  很亂的情景
[00:08:25.760 --> 00:08:26.360]  當然
[00:08:26.360 --> 00:08:27.320]  其實都有些
[00:08:27.320 --> 00:08:29.080]  非常好的明字
[00:08:29.080 --> 00:08:30.200]  第一章第一節
[00:08:30.200 --> 00:08:30.920]  你就看到
[00:08:30.920 --> 00:08:32.400]  有些你比較熟悉的名字
[00:08:32.400 --> 00:08:33.200]  例如
[00:08:33.200 --> 00:08:33.880]  我們只是讀
[00:08:33.880 --> 00:08:35.360]  你看到的字
[00:08:35.360 --> 00:08:35.760]  當然了
[00:08:35.760 --> 00:08:36.840]  看不到怎麼讀
[00:08:36.840 --> 00:08:37.400]  梁牧師
[00:08:37.400 --> 00:08:39.160]  看到字就讀一二三
[00:08:39.160 --> 00:08:40.880]  阿巴拉罕的後裔
[00:08:40.880 --> 00:08:42.480]  大衛的子孫
[00:08:42.480 --> 00:08:44.720]  耶穌基督的教徒
[00:08:44.720 --> 00:08:46.200]  阿巴拉罕有沒有聽過
[00:08:46.200 --> 00:08:47.680]  聽過
[00:08:47.680 --> 00:08:48.720]  大衛有沒有聽過
[00:08:48.720 --> 00:08:49.920]  聽過
[00:08:49.920 --> 00:08:50.720]  耶穌基督有沒有聽過
[00:08:50.720 --> 00:08:51.480]  聽過
[00:08:51.480 --> 00:08:52.000]  不過
[00:08:52.000 --> 00:08:53.560]  你當時出現的時候
[00:08:53.560 --> 00:08:55.520]  你發現不是很明白他說話的
[00:08:55.520 --> 00:08:56.560]  例如
[00:08:56.560 --> 00:08:58.200]  阿巴拉罕其實距離今天
[00:08:58.200 --> 00:09:00.560]  已經四千年了
[00:09:00.560 --> 00:09:01.520]  當時說的話
[00:09:01.520 --> 00:09:03.000]  一個小的民族
[00:09:03.000 --> 00:09:04.360]  一個小人物
[00:09:04.360 --> 00:09:06.080]  竟然會有這件事
[00:09:06.080 --> 00:09:08.560]  原來神的預言真的發生了
[00:09:08.560 --> 00:09:09.320]  我不知道大家知不知道
[00:09:09.320 --> 00:09:11.440]  聖經有千多個預言
[00:09:11.440 --> 00:09:12.920]  橫跨很多千年
[00:09:12.920 --> 00:09:14.840]  九成發生了
[00:09:14.840 --> 00:09:16.080]  還有一些還沒發生
[00:09:16.080 --> 00:09:17.120]  已經發生的部分
[00:09:17.120 --> 00:09:18.240]  是末世
[00:09:18.240 --> 00:09:19.360]  當時有這件事
[00:09:19.360 --> 00:09:20.240]  我們一起讀
[00:09:20.240 --> 00:09:22.080]  創世紀十二章一到三節
[00:09:22.080 --> 00:09:22.880]  一二三
[00:09:22.880 --> 00:09:26.200]  地上的萬族都要因你得福
[00:09:26.200 --> 00:09:27.640]  喂 你是誰
[00:09:27.640 --> 00:09:29.120]  萬族因你得福
[00:09:29.120 --> 00:09:29.920]  你明不明白
[00:09:29.920 --> 00:09:31.080]  那種的顛覆
[00:09:31.080 --> 00:09:32.000]  那種的奇怪
[00:09:32.000 --> 00:09:32.600]  不過
[00:09:32.600 --> 00:09:33.480]  一千年後
[00:09:33.480 --> 00:09:34.880]  透過大衛
[00:09:34.880 --> 00:09:37.040]  他這麼厲害的王國
[00:09:37.040 --> 00:09:41.120]  當時這麼多人仰慕他的管治
[00:09:41.120 --> 00:09:42.200]  又有這句話出現
[00:09:42.200 --> 00:09:42.720]  我一陣子就說
[00:09:42.720 --> 00:09:43.560]  一二三
[00:09:43.560 --> 00:09:45.000]  你的家和你的國
[00:09:45.000 --> 00:09:47.920]  必在我面前永遠堅立
[00:09:47.920 --> 00:09:51.200]  永遠堅立
[00:09:51.200 --> 00:09:51.880]  哇 很厲害
[00:09:51.880 --> 00:09:53.080]  越來越多人認識
[00:09:53.080 --> 00:09:54.480]  本來一個很小的人物
[00:09:54.480 --> 00:09:55.440]  很多人認識
[00:09:55.440 --> 00:09:57.000]  但是有一句話都解釋不了
[00:09:57.000 --> 00:09:58.920]  就是永遠堅立
[00:09:58.920 --> 00:10:01.000]  一個人怎麼會永遠堅立
[00:10:01.000 --> 00:10:02.120]  你看一看你旁邊那個
[00:10:02.120 --> 00:10:04.480]  他幾歲 你問一問他
[00:10:04.480 --> 00:10:06.280]  不要問了
[00:10:06.280 --> 00:10:06.840]  說一下就好
[00:10:06.840 --> 00:10:08.920]  Followers就可以問了
[00:10:08.920 --> 00:10:11.240]  哪有人永遠的
[00:10:11.240 --> 00:10:12.720]  有沒有人永遠的
[00:10:12.720 --> 00:10:14.280]  沒有的
[00:10:14.280 --> 00:10:15.160]  哦 明白了
[00:10:15.160 --> 00:10:17.840]  原來又說多一點的預言
[00:10:17.840 --> 00:10:19.560]  透過耶穌
[00:10:19.560 --> 00:10:20.880]  祂的國不在地上
[00:10:20.880 --> 00:10:21.600]  永遠的國
[00:10:21.600 --> 00:10:23.000]  我們加入耶穌的國
[00:10:23.000 --> 00:10:26.080]  可以成為永遠的子民
[00:10:26.080 --> 00:10:28.080]  這個在路加坊有提到
[00:10:28.080 --> 00:10:29.200]  我又明白多一點了
[00:10:29.200 --> 00:10:29.960]  我們一起讀
[00:10:29.960 --> 00:10:30.840]  一二三
[00:10:30.840 --> 00:10:32.760]  你要懷孕生子
[00:10:32.760 --> 00:10:35.480]  可以給他起名叫耶穌
[00:10:35.480 --> 00:10:36.800]  他已懷孕
[00:10:36.800 --> 00:10:39.120]  聖徒之高者的兒子
[00:10:39.120 --> 00:10:42.840]  全神要把他送到國內為徒生
[00:10:42.840 --> 00:10:44.960]  他要作下國家的禍
[00:10:44.960 --> 00:10:46.200]  直到永遠
[00:10:46.200 --> 00:10:48.280]  他也會永遠
[00:10:48.280 --> 00:10:49.040]  永遠
[00:10:49.040 --> 00:10:50.480]  原來透過耶穌
[00:10:50.480 --> 00:10:52.560]  就可以履行這個預言
[00:10:52.560 --> 00:10:54.640]  永遠
[00:10:54.640 --> 00:10:55.320]  當然我們知道
[00:10:55.320 --> 00:10:57.680]  童貞女瑪利亞生了
[00:10:57.680 --> 00:10:59.040]  這些人物我們熟悉的
[00:10:59.040 --> 00:11:00.320]  不過
[00:11:00.320 --> 00:11:01.280]  我今天不是想說
[00:11:01.280 --> 00:11:02.960]  這些熟悉的人物
[00:11:02.960 --> 00:11:05.360]  我想說一些很奇怪的人物
[00:11:05.360 --> 00:11:06.480]  你一看你會發現
[00:11:06.480 --> 00:11:08.520]  不是吧
[00:11:08.520 --> 00:11:09.520]  怎麼會說這些
[00:11:09.520 --> 00:11:10.960]  這麼出名的人
[00:11:10.960 --> 00:11:11.760]  我們都認識的
[00:11:11.760 --> 00:11:12.680]  阿巴拉罕
[00:11:12.680 --> 00:11:13.440]  以撒
[00:11:13.440 --> 00:11:14.120]  雅各
[00:11:14.120 --> 00:11:14.800]  大衛
[00:11:14.800 --> 00:11:16.360]  希西加有沒有聽過
[00:11:16.360 --> 00:11:17.200]  有啊
[00:11:17.200 --> 00:11:19.000]  有沒有聽過約西亞
[00:11:19.000 --> 00:11:19.640]  有啦
[00:11:19.640 --> 00:11:20.600]  有沒有人約西亞區
[00:11:20.600 --> 00:11:21.640]  舉一下手
[00:11:21.640 --> 00:11:22.440]  厲害吧你
[00:11:22.440 --> 00:11:22.960]  厲害吧
[00:11:22.960 --> 00:11:24.040]  感謝主
[00:11:24.040 --> 00:11:25.600]  不過加勒區也當然好
[00:11:25.600 --> 00:11:26.120]  路加區
[00:11:26.120 --> 00:11:27.280]  我每天都去加勒區
[00:11:27.280 --> 00:11:28.440]  不是吧
[00:11:28.440 --> 00:11:28.960]  好的
[00:11:28.960 --> 00:11:29.680]  不用說
[00:11:29.680 --> 00:11:30.200]  明白的
[00:11:30.200 --> 00:11:30.960]  不過
[00:11:30.960 --> 00:11:31.920]  我想今天說
[00:11:31.920 --> 00:11:33.560]  有些很有趣的人物
[00:11:33.560 --> 00:11:34.560]  這些人物
[00:11:34.560 --> 00:11:37.800]  應該不可以和耶穌扯上關係
[00:11:37.800 --> 00:11:38.680]  這些人物
[00:11:38.680 --> 00:11:42.120]  應該不可以在家譜出現
[00:11:42.120 --> 00:11:44.120]  反正這個族譜
[00:11:44.120 --> 00:11:46.600]  這個家譜裡面
[00:11:46.600 --> 00:11:49.240]  其實因為沒有這樣的篇幅
[00:11:49.240 --> 00:11:50.920]  寫不完這麼多家譜
[00:11:50.920 --> 00:11:52.880]  你可以有些人不寫
[00:11:52.880 --> 00:11:53.920]  但是
[00:11:53.920 --> 00:11:55.080]  我一會兒將會提到人
[00:11:55.080 --> 00:11:57.120]  就偏偏
[00:11:57.120 --> 00:11:58.080]  有提
[00:11:58.080 --> 00:11:59.040]  並且
[00:11:59.040 --> 00:12:00.720]  永遠記載
[00:12:00.720 --> 00:12:02.040]  例如
[00:12:02.040 --> 00:12:03.240]  有個人叫達哈瑪
[00:12:03.240 --> 00:12:03.960]  女士
[00:12:03.960 --> 00:12:05.840]  外邦人
[00:12:05.840 --> 00:12:08.240]  她的故事是
[00:12:08.240 --> 00:12:11.840]  不是阿巴拉案那麼偉大
[00:12:11.840 --> 00:12:15.160]  她是被人凌辱
[00:12:15.160 --> 00:12:15.880]  被人藐視
[00:12:15.880 --> 00:12:17.640]  一會兒會告訴你
[00:12:17.640 --> 00:12:20.960]  很恐怖的
[00:12:20.960 --> 00:12:22.880]  很驚人的
[00:12:22.880 --> 00:12:25.720]  包括一個高官特權謀殺案
[00:12:25.720 --> 00:12:28.480]  被人謀殺了的烏尼亞
[00:12:28.480 --> 00:12:29.560]  謀殺犯
[00:12:29.560 --> 00:12:31.320]  聽到沒有
[00:12:31.320 --> 00:12:33.840]  包括一個妓女
[00:12:33.840 --> 00:12:35.600]  叫拉合
[00:12:35.600 --> 00:12:36.400]  第一
[00:12:36.400 --> 00:12:37.600]  當時男系的社會
[00:12:37.600 --> 00:12:39.400]  已經不描述女士是家譜
[00:12:39.400 --> 00:12:40.320]  中國人都沒有
[00:12:40.320 --> 00:12:41.840]  家譜沒有女士的名字
[00:12:41.840 --> 00:12:42.880]  你知道嗎
