
[00:00:00.000 --> 00:00:03.000]  第一個A是情為何物
[00:04:12.000 --> 00:04:14.000]  可以是這樣
[00:04:14.000 --> 00:04:16.000]  很喜歡喝酒
[00:04:16.000 --> 00:04:17.000]  可以是這樣
[00:04:17.000 --> 00:04:18.000]  是一個習慣
[00:04:18.000 --> 00:04:20.000]  但如果去到愛情
[00:04:20.000 --> 00:04:22.000]  Love的話就高一等
[00:04:22.000 --> 00:04:24.000]  多一等的意思
[00:04:24.000 --> 00:04:26.000]  包括毀身
[00:04:26.000 --> 00:04:29.000]  我們裡面亦都分開兩個
[00:04:29.000 --> 00:04:31.000]  一個是友情
[00:04:31.000 --> 00:04:34.000]  在友情那裡我們怎樣看呢
[00:04:34.000 --> 00:04:37.000]  如果你跟他做朋友的話
[00:04:37.000 --> 00:04:40.000]  這個朋友一定有相同
[00:04:40.000 --> 00:04:43.000]  或者有大家一起的嗜好
[00:04:43.000 --> 00:04:45.000]  和一起的興趣
[00:04:45.000 --> 00:04:47.000]  興趣相投
[00:04:47.000 --> 00:04:49.000]  共同傾向
[00:04:49.000 --> 00:04:51.000]  就可以做朋友
[00:04:51.000 --> 00:04:53.000]  和大家一起
[00:04:53.000 --> 00:04:55.000]  很喜歡做的事
[00:04:55.000 --> 00:04:57.000]  大家一起去做
[00:04:57.000 --> 00:05:00.000]  或者你會遇到一個朋友
[00:05:00.000 --> 00:05:02.000]  很久很久就遇到
[00:05:02.000 --> 00:05:04.000]  很久不認識的
[00:05:04.000 --> 00:05:05.000]  突然遇到他
[00:05:05.000 --> 00:05:08.000]  大家價值觀是相等的
[00:05:08.000 --> 00:05:11.000]  大家談的東西很合拍
[00:05:11.000 --> 00:05:12.000]  然後你談到
[00:05:12.000 --> 00:05:15.000]  他又會很明白你說什麼
[00:05:15.000 --> 00:05:20.000]  你會發覺這個可以做朋友
[00:05:20.000 --> 00:05:22.000]  而且很投機的
[00:05:22.000 --> 00:05:24.000]  這樣就做朋友
[00:05:24.000 --> 00:05:25.000]  這個是同類
[00:05:25.000 --> 00:05:27.000]  埋堆
[00:05:27.000 --> 00:05:29.000]  同類我們就會埋到堆
[00:05:29.000 --> 00:05:32.000]  有時候弟兄姊妹裡面
[00:05:32.000 --> 00:05:36.000]  未必有相同的興趣
[00:05:36.000 --> 00:05:39.000]  所以你和你親生的弟兄姊妹
[00:05:39.000 --> 00:05:42.000]  雖然做弟兄姊妹
[00:05:42.000 --> 00:05:45.000]  但是可能沒什麼深交
[00:05:45.000 --> 00:05:48.000]  剛剛才大家的興趣不是很投契
[00:05:48.000 --> 00:05:52.000]  不是很深的朋友交情
[00:05:52.000 --> 00:05:55.000]  反而好像街外那個
[00:05:55.000 --> 00:05:57.000]  還跟他做過朋友
[00:05:57.000 --> 00:05:59.000]  你不用覺得詫異
[00:05:59.000 --> 00:06:02.000]  是有這樣的現象
[00:06:02.000 --> 00:06:04.000]  現在我們說的是
[00:06:04.000 --> 00:06:06.000]  在朋友裡面
[00:06:06.000 --> 00:06:09.000]  我們可以有共同的傾向
[00:06:09.000 --> 00:06:11.000]  成為了伴侶
[00:06:11.000 --> 00:06:13.000]  可以是題目上成為伴侶
[00:06:13.000 --> 00:06:16.000]  一個習慣成為伴侶
[00:06:16.000 --> 00:06:19.000]  一個嗜好成為伴侶
[00:06:19.000 --> 00:06:21.000]  而我發覺
[00:06:21.000 --> 00:06:24.000]  這個是我自己的獨特興趣
[00:06:24.000 --> 00:06:25.000]  突然間發覺
[00:06:25.000 --> 00:06:28.000]  其他人都有這個獨特興趣
[00:06:28.000 --> 00:06:31.000]  於是我們兩個很合得來
[00:06:31.000 --> 00:06:32.000]  很投契
[00:06:32.000 --> 00:06:34.000]  這個就是朋友
[00:06:34.000 --> 00:06:36.000]  朋友的感情
[00:06:36.000 --> 00:06:39.000]  有一種歸屬感在
[00:06:39.000 --> 00:06:42.000]  我們兩個共同投契
[00:06:42.000 --> 00:06:45.000]  是有種歸屬感
[00:06:45.000 --> 00:06:48.000]  亦有某些嗜好
[00:06:48.000 --> 00:06:50.000]  和某些工作上
[00:06:50.000 --> 00:06:54.000]  是有一種共同的性質
[00:06:54.000 --> 00:06:56.000]  所以有一種共同性
[00:06:56.000 --> 00:06:58.000]  in something
[00:06:58.000 --> 00:07:00.000]  有一種嗜好和傾向
[00:07:00.000 --> 00:07:02.000]  是共同的
[00:07:02.000 --> 00:07:03.000]  這是朋友
[00:07:03.000 --> 00:07:06.000]  有很多這種朋友
[00:07:06.000 --> 00:07:10.000]  視乎現在是否深交
[00:07:10.000 --> 00:07:13.000]  而且在這樣的環境裡
[00:07:13.000 --> 00:07:15.000]  我們說過
[00:07:15.000 --> 00:07:17.000]  在外面的範圍裡
[00:07:17.000 --> 00:07:21.000]  因為是用來吃東西的範圍
[00:07:21.000 --> 00:07:24.000]  在大堂裡我們不要吃東西
[00:07:24.000 --> 00:07:26.000]  因為這是規矩
[00:07:27.000 --> 00:07:30.000]  而在朋友裡
[00:07:30.000 --> 00:07:31.000]  因為有歸屬的話
[00:07:31.000 --> 00:07:34.000]  他有忠心
[00:07:34.000 --> 00:07:36.000]  他很講忠心
[00:07:36.000 --> 00:07:38.000]  大家忠於大家
[00:07:38.000 --> 00:07:39.000]  大家會維護大家
[00:07:39.000 --> 00:07:41.000]  大家會尊重大家
[00:07:41.000 --> 00:07:43.000]  而且亦有支持
[00:07:43.000 --> 00:07:47.000]  友情一定有這幾個因素
[00:07:47.000 --> 00:07:50.000]  於是你可以藉著這些
[00:07:50.000 --> 00:07:52.000]  或者可以來衡量一下
[00:07:52.000 --> 00:07:56.000]  那個朋友和我是否叫做朋友
[00:07:56.000 --> 00:07:57.000]  我們慢慢下去
[00:07:57.000 --> 00:07:59.000]  還有很多東西可以說
[00:07:59.000 --> 00:08:02.000]  那個感受是怎樣的呢
[00:08:02.000 --> 00:08:03.000]  就是很開心
[00:08:03.000 --> 00:08:06.000]  你發覺有一個人和你同路
[00:08:06.000 --> 00:08:08.000]  很開心大家投機
[00:08:08.000 --> 00:08:11.000]  很開心和他在一起的時候
[00:08:11.000 --> 00:08:14.000]  大家可以很歡愉
[00:08:14.000 --> 00:08:19.000]  有伴於是就不覺得寂寞
[00:08:19.000 --> 00:08:21.000]  有朋友就是這樣
[00:08:21.000 --> 00:08:26.000]  你知道哪個朋友很喜歡逛街買東西
[00:08:26.000 --> 00:08:29.000]  你突然有興趣那天
[00:08:29.000 --> 00:08:31.000]  你會約那個朋友一起去
[00:08:31.000 --> 00:08:33.000]  在逛街買東西裡
[00:08:33.000 --> 00:08:34.000]  大家開心
[00:08:34.000 --> 00:08:36.000]  大家交往
[00:08:36.000 --> 00:08:38.000]  這個就是做朋友
[00:08:38.000 --> 00:08:44.000]  現在我們去到愛情的第二
[00:08:44.000 --> 00:08:47.000]  就是異性朋友的愛情
[00:08:47.000 --> 00:08:52.000]  異性朋友的愛情就是很特別的感受
[00:08:52.000 --> 00:08:56.000]  對於異性有一種很特別的感受
[00:08:56.000 --> 00:09:00.000]  現在我們仍然都在這一點
[00:09:00.000 --> 00:09:03.000]  上面那些都不用看
[00:09:03.000 --> 00:09:06.000]  因為我們還沒有說到那一句
[00:09:06.000 --> 00:09:10.000]  仍然都在這一點
[00:09:10.000 --> 00:09:12.000]  在這一點
[00:09:12.000 --> 00:09:15.000]  就是異性朋友的愛
[00:09:15.000 --> 00:09:18.000]  在異性朋友的愛情
[00:09:18.000 --> 00:09:21.000]  是和異性發展的
[00:09:21.000 --> 00:09:25.000]  和你的性發育和性發展
[00:09:25.000 --> 00:09:27.000]  是很有密切關係的
[00:09:27.000 --> 00:09:28.000]  你去到某一個年紀
[00:09:28.000 --> 00:09:33.000]  有性慾有第二性徵發展的時候
[00:09:33.000 --> 00:09:37.000]  你會對於異性就開始發生感受
[00:09:37.000 --> 00:09:40.000]  和有特別的傾向
[00:09:40.000 --> 00:09:44.000]  於是你產生了
[00:09:44.000 --> 00:09:47.000]  如果你真的產生了對異性
[00:09:47.000 --> 00:09:50.000]  和異性朋友有感情
[00:09:50.000 --> 00:09:52.000]  是怎樣的呢
[00:09:52.000 --> 00:09:57.000]  裡面就是你不會有很多個異性
[00:09:57.000 --> 00:09:59.000]  不是很多位異性
[00:09:59.000 --> 00:10:03.000]  是你對於你產生了愛慕
[00:10:03.000 --> 00:10:06.000]  是對於其中一位
[00:10:06.000 --> 00:10:09.000]  是特別那一位
[00:10:09.000 --> 00:10:12.000]  是特別的女性或男性
[00:10:12.000 --> 00:10:15.000]  不是所有男性或女性
[00:10:15.000 --> 00:10:17.000]  這裡就分開了
[00:10:17.000 --> 00:10:20.000]  分開那種友誼的普遍性
[00:10:20.000 --> 00:10:23.000]  這種是很特別的一位
[00:10:23.000 --> 00:10:25.000]  對於他有個愛慕
[00:10:25.000 --> 00:10:29.000]  還有你會覺得有種特別的感情
[00:10:29.000 --> 00:10:33.000]  而你會很注視
[00:10:33.000 --> 00:10:37.000]  和投入於另外一個人的世界裡面
[00:10:37.000 --> 00:10:40.000]  於是你會經常想到他
[00:10:40.000 --> 00:10:43.000]  還有你會處處為他想一些東西
[00:10:43.000 --> 00:10:47.000]  你會有這種關心
[00:10:47.000 --> 00:10:51.000]  如果我們明白這種愛的話
[00:10:51.000 --> 00:10:53.000]  你們要執著一件事
[00:10:53.000 --> 00:10:58.000]  就是一發生了這個愛情
[00:10:58.000 --> 00:11:00.000]  其實你不是覺得
[00:11:00.000 --> 00:11:04.000]  因為他有什麼享受和樂趣
[00:11:04.000 --> 00:11:05.000]  供應給你
[00:11:05.000 --> 00:11:08.000]  而你去愛慕他
[00:11:08.000 --> 00:11:11.000]  而是因為他就是他
[00:11:11.000 --> 00:11:12.000]  所以你去愛慕他
[00:11:12.000 --> 00:11:15.000]  這種是愛情
[00:11:15.000 --> 00:11:17.000]  就是因為他這樣
[00:11:17.000 --> 00:11:20.000]  而你是有特別的傾向
[00:11:20.000 --> 00:11:22.000]  你去愛慕他
[00:11:22.000 --> 00:11:24.000]  是因為他這樣
[00:11:24.000 --> 00:11:27.000]  不是因為他可以給你什麼
[00:11:27.000 --> 00:11:29.000]  這種已經是很高境界的
[00:11:29.000 --> 00:11:32.000]  對異性朋友的愛情
[00:11:32.000 --> 00:11:38.000]  這是我們發展異性朋友的愛情的方向和終極
[00:11:38.000 --> 00:11:43.000]  有些時候我們在拍拖戀愛裡面發展
[00:11:43.000 --> 00:11:46.000]  在結婚裡面也繼續發展
[00:11:46.000 --> 00:11:50.000]  而這種愛情
[00:11:50.000 --> 00:11:53.000]  也會因為我們說和性發育
[00:11:53.000 --> 00:11:57.000]  和第二性徵的發展有關係
[00:11:57.000 --> 00:12:02.000]  但是他的終極的取向是很想有親密度
[00:12:02.000 --> 00:12:05.000]  還有每一方面的親密度他都想進行
[00:12:05.000 --> 00:12:09.000]  心靈、思想、肉體他都想進行
[00:12:09.000 --> 00:12:11.000]  而這種是愛情
[00:12:11.000 --> 00:12:13.000]  是對二性的愛情
[00:12:13.000 --> 00:12:17.000]  而有一方面是由我們的性裡面
[00:12:17.000 --> 00:12:22.000]  一向天賦下來的性慾有關
[00:12:22.000 --> 00:12:24.000]  這是很奇妙的製造
[00:12:24.000 --> 00:12:26.000]  是創造
[00:12:26.000 --> 00:12:31.000]  是上帝給予男人和女人
[00:12:31.000 --> 00:12:33.000]  很奇妙的
[00:12:33.000 --> 00:12:37.000]  而我們每一個人都循著天生的軌道
[00:12:37.000 --> 00:12:39.000]  繼續發展下去
[00:12:39.000 --> 00:12:42.000]  那種感受是怎樣的呢?
[00:12:42.000 --> 00:12:45.000]  就是你很喜歡和他在一起
[00:12:45.000 --> 00:12:53.000]  加上你很為他的環境和處境著想
[00:12:53.000 --> 00:12:59.000]  你也不是很拘謹介意他可以給你什麼
[00:12:59.000 --> 00:13:02.000]  而是你很拘謹介意他自己本人
[00:13:02.000 --> 00:13:04.000]  這樣的話
[00:13:04.000 --> 00:13:09.000]  你的尊重對他本人的尊重和接納要很高
[00:13:09.000 --> 00:13:13.000]  而且你有很大的傾向和很大的渴望
[00:13:13.000 --> 00:13:16.000]  想去認識和知道對方
[00:13:16.000 --> 00:13:19.000]  知道和認識他
[00:13:19.000 --> 00:13:24.000]  而你會發覺進入婚姻
[00:13:24.000 --> 00:13:28.000]  這些感情越來越近
[00:13:28.000 --> 00:13:32.000]  近的時候,位置越來越重要
[00:13:32.000 --> 00:13:35.000]  在位置越來越重要的時候
[00:13:35.000 --> 00:13:40.000]  你會越來越渴望知道對方
[00:13:40.000 --> 00:13:43.000]  所以進入婚姻
[00:13:43.000 --> 00:13:47.000]  其實是因為你自己覺得知道對方不夠
[00:13:47.000 --> 00:13:49.000]  所以你要進入
[00:13:49.000 --> 00:13:52.000]  所以如果你有這樣的想法
[00:13:52.000 --> 00:13:55.000]  我仍然還沒有認識他
[00:13:55.000 --> 00:13:58.000]  我很想大家在一起的時候
[00:13:58.000 --> 00:14:00.000]  再深入一點認識他
[00:14:00.000 --> 00:14:03.000]  那你就不負婚姻的期望
[00:14:03.000 --> 00:14:05.000]  如果你說我已經認識他
[00:14:05.000 --> 00:14:09.000]  我娶了他,我知道他是最適合我的
[00:14:09.000 --> 00:14:13.000]  那你就可能會有很大的失望
[00:14:13.000 --> 00:14:15.000]  因為你在裡面的架構
[00:14:15.000 --> 00:14:20.000]  想著那個人是你這樣想的那個人
[00:14:20.000 --> 00:14:22.000]  那你就會很失望
[00:14:22.000 --> 00:14:24.000]  如果你說我完全不知道他
[00:14:24.000 --> 00:14:26.000]  但我有初步的掌握
[00:14:26.000 --> 00:14:28.000]  我可以信任他
[00:14:28.000 --> 00:14:31.000]  在我的關係裡面已經有相當的基礎
[00:14:31.000 --> 00:14:36.000]  我現在要進一步委身進入認識他的階段
[00:14:36.000 --> 00:14:38.000]  更多認識他的階段
[00:14:38.000 --> 00:14:42.000]  那你的婚姻就不會變成墳墓了
[00:14:42.000 --> 00:14:45.000]  在這裡我們說到
[00:14:45.000 --> 00:14:52.000]  在這裡我們說到朋友和異性的友情
[00:14:52.000 --> 00:14:54.000]  有什麼分別呢
[00:14:54.000 --> 00:14:56.000]  有什麼分別呢
[00:14:56.000 --> 00:15:02.000]  在朋友的情裡面
[00:15:02.000 --> 00:15:08.000]  朋友永遠都不說他們的朋友的感情
[00:15:08.000 --> 00:15:11.000]  你有沒有跟你的朋友說
[00:15:11.000 --> 00:15:14.000]  你的女朋友,同性的朋友
[00:15:14.000 --> 00:15:16.000]  我們現在怎樣
[00:15:16.000 --> 00:15:18.000]  你有沒有這樣問她
[00:15:18.000 --> 00:15:22.000]  她以為你問我什麼
[00:15:22.000 --> 00:15:25.000]  我們現在是不是很合拍
[00:15:25.000 --> 00:15:27.000]  你有沒有這樣問她
[00:15:27.000 --> 00:15:30.000]  我們的興趣是不是踩單車
[00:15:30.000 --> 00:15:32.000]  你不用這樣問的
[00:15:32.000 --> 00:15:34.000]  已經跟你踩了十幾次
[00:15:34.000 --> 00:15:36.000]  你不會問
[00:15:36.000 --> 00:15:41.000]  就是說做朋友在現象學裡面
[00:15:41.000 --> 00:15:45.000]  永遠不會說大家的友情是怎樣的
[00:15:45.000 --> 00:15:47.000]  很少的
[00:15:47.000 --> 00:15:49.000]  不會特意說出來的
[00:15:49.000 --> 00:15:51.000]  不會特意說
[00:15:51.000 --> 00:15:53.000]  或者約會
[00:15:53.000 --> 00:15:55.000]  坐在椰林底下
[00:15:55.000 --> 00:15:57.000]  我究竟對你怎樣
[00:15:57.000 --> 00:16:00.000]  我們大家做朋友做了這麼久
[00:16:00.000 --> 00:16:03.000]  有時不會特意的
[00:16:03.000 --> 00:16:06.000]  你說在異性朋友很有趣的
[00:16:06.000 --> 00:16:09.000]  他會特意拿機會出來
[00:16:09.000 --> 00:16:11.000]  我現在愛你多少
[00:16:11.000 --> 00:16:13.000]  好像天上這樣的星星
[00:16:13.000 --> 00:16:16.000]  你完全和我都像太陽一樣
[00:16:16.000 --> 00:16:18.000]  他會這樣說
[00:16:18.000 --> 00:16:20.000]  他會將他裡面的東西表達
[00:16:20.000 --> 00:16:22.000]  這個就很奇妙
[00:16:22.000 --> 00:16:24.000]  奇怪的現象
[00:16:24.000 --> 00:16:27.000]  有時會買卡講一下
[00:16:27.000 --> 00:16:34.000]  他要講關於他們大家對彼此之間的學務
[00:16:34.000 --> 00:16:36.000]  你會發覺
[00:16:36.000 --> 00:16:40.000]  朋友是平排的
[00:16:40.000 --> 00:16:43.000]  你是站在他旁邊的
[00:16:43.000 --> 00:16:46.000]  然後大家共同面向著
[00:16:46.000 --> 00:16:48.000]  共同的興趣
[00:16:48.000 --> 00:16:51.000]  或者共同的事業
[00:16:51.000 --> 00:16:54.000]  或者共同的傾向
[00:16:54.000 --> 00:16:56.000]  是平排面向的
[00:16:56.000 --> 00:16:58.000]  但是如果你說
[00:16:58.000 --> 00:17:00.000]  異性的愛情
[00:17:00.000 --> 00:17:03.000]  一定要面對面說
[00:17:03.000 --> 00:17:05.000]  我愛你
[00:17:05.000 --> 00:17:07.000]  沒理由我和他站在一起
[00:17:07.000 --> 00:17:08.000]  我愛你
[00:17:08.000 --> 00:17:09.000]  不看著他
[00:17:09.000 --> 00:17:10.000]  明白嗎
[00:17:10.000 --> 00:17:11.000]  一定是這樣
[00:17:11.000 --> 00:17:13.000]  這個也是現象
[00:17:13.000 --> 00:17:15.000]  現象就是說
[00:17:15.000 --> 00:17:18.000]  男女會看著
[00:17:18.000 --> 00:17:20.000]  然後告訴對方
[00:17:20.000 --> 00:17:23.000]  沉入在裡面
[00:17:23.000 --> 00:17:26.000]  這種現象一定會發生
[00:17:26.000 --> 00:17:32.000]  朋友就是大家一起面向著一個事業
[00:17:32.000 --> 00:17:33.000]  工作
[00:17:33.000 --> 00:17:35.000]  事房
[00:17:35.000 --> 00:17:38.000]  第三
[00:17:38.000 --> 00:17:40.000]  朋友有分別就是
[00:17:40.000 --> 00:17:46.000]  他是可以異性又可以同性的發展
[00:17:46.000 --> 00:17:52.000]  這個結婚的感情愛情
[00:17:52.000 --> 00:17:54.000]  一定是異性的
[00:17:54.000 --> 00:17:57.000]  我們相信異性的
[00:17:57.000 --> 00:17:59.000]  我們不相信同性戀
[00:17:59.000 --> 00:18:01.000]  這是我們的立場
[00:18:01.000 --> 00:18:02.000]  基督教的立場
[00:18:02.000 --> 00:18:03.000]  第四
[00:18:03.000 --> 00:18:07.000]  你可以有很多個朋友
[00:18:07.000 --> 00:18:10.000]  都有共同的興趣
[00:18:10.000 --> 00:18:12.000]  成立了一個小組
[00:18:12.000 --> 00:18:14.000]  大家小組
[00:18:14.000 --> 00:18:15.000]  或者一個會社
[00:18:15.000 --> 00:18:18.000]  共同興趣可以很多
[00:18:18.000 --> 00:18:20.000]  而這個在朋友
[00:18:20.000 --> 00:18:23.000]  即是異性的愛情裡面
[00:18:23.000 --> 00:18:28.000]  只是一個的對象
[00:18:28.000 --> 00:18:32.000]  還有這個愛情火花
[00:18:32.000 --> 00:18:35.000]  是在兩個人之中拆卸
[00:18:35.000 --> 00:18:37.000]  不拆三個
[00:18:37.000 --> 00:18:39.000]  一拆三個就有問題
[00:18:39.000 --> 00:18:42.000]  他的感情就要再看
[00:18:42.000 --> 00:18:43.000]  再思
[00:18:43.000 --> 00:18:47.000]  於是他的異性友情那裡
[00:18:47.000 --> 00:18:49.000]  走得不太妥
[00:18:49.000 --> 00:18:54.000]  或者他有很多的混亂
[00:18:54.000 --> 00:18:56.000]  第五
[00:18:56.000 --> 00:18:58.000]  在友情裡面
[00:18:58.000 --> 00:19:03.000]  很強調偉身和忠誠
[00:19:03.000 --> 00:19:05.000]  而在異性的朋友
[00:19:05.000 --> 00:19:07.000]  一樣是偉身和忠誠
[00:19:07.000 --> 00:19:10.000]  還要更加深
[00:19:10.000 --> 00:19:13.000]  更加密切的偉身和忠誠
[00:19:13.000 --> 00:19:16.000]  親密度更加密切
[00:19:16.000 --> 00:19:18.000]  這又是分別
[00:19:18.000 --> 00:19:19.000]  分別在哪裡
[00:19:19.000 --> 00:19:20.000]  程度分別
[00:19:20.000 --> 00:19:22.000]  性質是沒有分別的
[00:19:22.000 --> 00:19:25.000]  大家都要偉身和忠誠
[00:19:25.000 --> 00:19:26.000]  就是這樣
[00:19:26.000 --> 00:19:29.000]  有五樣東西都是大前提的分別
[00:19:29.000 --> 00:19:31.000]  當你要鑑定
[00:19:31.000 --> 00:19:34.000]  究竟現在我和他做朋友
[00:19:34.000 --> 00:19:38.000]  還是進入另外一種不同的關係裡面
[00:19:38.000 --> 00:19:40.000]  請你鑑定一下
[00:19:40.000 --> 00:19:42.000]  現在你們是不是談心多了
[00:19:42.000 --> 00:19:43.000]  面對面
[00:19:43.000 --> 00:19:45.000]  還是只是做事工
[00:19:45.000 --> 00:19:50.000]  有一陣子我們是一起共同策劃的
[00:19:50.000 --> 00:19:54.000]  但慢慢不是談策劃的東西
[00:19:54.000 --> 00:19:56.000]  是談我怎樣
[00:19:56.000 --> 00:19:58.000]  或者他怎樣
[00:19:58.000 --> 00:20:01.000]  再談就是我覺得你怎樣
[00:20:01.000 --> 00:20:03.000]  你覺得我怎樣
[00:20:03.000 --> 00:20:06.000]  再談就是我愛你
[00:20:06.000 --> 00:20:08.000]  我喜歡你
[00:20:08.000 --> 00:20:09.000]  這些是不同的
[00:20:09.000 --> 00:20:10.000]  一路一路你會發覺
