
[00:00:00.000 --> 00:00:02.000]  各位姐妹朋友,早晨!
[00:03:33.400 --> 00:03:34.120]  為什麼合適呢?
[00:03:34.120 --> 00:03:35.200]  希望聽完之後你會發覺
[00:03:35.200 --> 00:03:38.400]  幸好有留心聽,沒有中午睡覺
[00:03:38.400 --> 00:03:42.080]  一起來看看耶穌怎樣跟我們說
[00:03:42.080 --> 00:03:46.560]  在歷代以來,我們用不同的方法去表達這個比喻
[00:03:46.560 --> 00:03:48.080]  總之圖畫裡面有兩個人
[00:03:48.080 --> 00:03:50.080]  一個是頭惡惡
[00:03:50.080 --> 00:03:52.800]  很自滿、自義的人
[00:03:52.800 --> 00:03:56.680]  一個是頭疼疼、很自卑、很謙虛的人
[00:03:56.680 --> 00:03:58.880]  圖畫裡面有一個這樣的對比
[00:03:58.880 --> 00:04:02.200]  今天我們嘗試用三個角度來看
[00:04:02.200 --> 00:04:05.560]  或三個層面來看今天的經文
[00:04:05.560 --> 00:04:07.680]  心靈健康的狀況
[00:04:07.680 --> 00:04:11.240]  大家嘗試看看自己心靈健康的狀況
[00:04:11.240 --> 00:04:15.480]  看看圖畫裡面怎樣表達我們的心情
[00:04:15.480 --> 00:04:16.920]  裡面的情況是怎樣
[00:04:16.920 --> 00:04:21.960]  最後看看我們跟神的關係是怎樣
[00:04:21.960 --> 00:04:24.080]  心靈健康的狀況
[00:04:24.080 --> 00:04:26.960]  我們要知道自己的狀況是怎樣
[00:04:26.960 --> 00:04:29.600]  對自己有認識
[00:04:29.600 --> 00:04:30.760]  《食物經》裡面說
[00:04:30.760 --> 00:04:33.480]  有兩個人,一個是法力塞人
[00:04:33.480 --> 00:04:34.760]  一個是衰利
[00:04:34.760 --> 00:04:37.560]  當時的法力塞人是一個極好的人
[00:04:37.560 --> 00:04:40.840]  法力塞人被公認是一個守規矩
[00:04:40.840 --> 00:04:42.320]  守足律法
[00:04:42.320 --> 00:04:46.280]  所有好的事都做的法力塞人
[00:04:46.280 --> 00:04:49.240]  在人的眼中覺得他是一個好人
[00:04:49.240 --> 00:04:51.320]  是一個值得尊敬的人
[00:04:51.320 --> 00:04:53.360]  當然在耶穌面前很多時候
[00:04:53.360 --> 00:04:55.760]  要揭穿法力塞人心裡的污穢
[00:04:55.760 --> 00:04:57.720]  但是在平民的眼中
[00:04:57.720 --> 00:05:00.480]  都覺得法力塞人那些是高高在上
[00:05:00.480 --> 00:05:05.600]  有身份、有地位、有權柄那些領袖級的人
[00:05:05.600 --> 00:05:08.040]  最利就是那些在人眼中覺得是那些罪人
[00:05:08.040 --> 00:05:09.680]  那些連自己人
[00:05:09.680 --> 00:05:10.840]  袋裡面那麼辛苦賺的錢
[00:05:10.840 --> 00:05:13.360]  都拿來交給羅馬做稅
[00:05:13.360 --> 00:05:14.320]  那些衰利
[00:05:14.320 --> 00:05:15.760]  還收了很多稅
[00:05:15.760 --> 00:05:19.040]  那些是我們猶太人眼中的那些衰人
[00:05:19.040 --> 00:05:21.800]  自己人都欺負的那些罪人
[00:05:21.800 --> 00:05:22.800]  那麼一個這麼好的人
[00:05:22.800 --> 00:05:25.600]  和一個這麼不好的惡人
[00:05:25.600 --> 00:05:29.680]  在比喻裡面就成為了對比
[00:05:29.680 --> 00:05:30.600]  今天我看下去
[00:05:30.600 --> 00:05:33.520]  除了我跟牧師穿著西裝之外
[00:05:33.520 --> 00:05:35.560]  都沒有多少人穿西裝
[00:05:35.560 --> 00:05:38.760]  不知道你覺不覺得穿西裝的人可能性格比較性格
[00:05:38.760 --> 00:05:39.800]  頭上光環多一點的
[00:05:39.800 --> 00:05:42.040]  不知道會不會呢
[00:05:42.040 --> 00:05:44.240]  在人的眼中都看到某些人、某些身份
[00:05:44.240 --> 00:05:45.600]  或者覺得牧者傳道
[00:05:45.600 --> 00:05:49.680]  在人的眼中都可能覺得他們是神聖一點
[00:05:49.680 --> 00:05:51.920]  起碼表面上西裝學說給我的話是
[00:05:51.920 --> 00:05:54.640]  正經一點、正經一點、規矩一點
[00:05:54.640 --> 00:05:57.280]  有文勞一點、斯文一點
[00:05:57.280 --> 00:05:58.760]  但是在人眼中看的外表
[00:05:58.760 --> 00:06:01.440]  究竟是不是反映在我們內心的世界呢
[00:06:01.440 --> 00:06:02.480]  在我們生命裡面
[00:06:02.480 --> 00:06:06.400]  我們自己選擇我們做一個何等樣的人
[00:06:06.400 --> 00:06:09.160]  今天我跟牧師選擇做一個傳道牧者
[00:06:09.160 --> 00:06:11.240]  神的呼召我們回應
[00:06:11.240 --> 00:06:11.880]  在我們生命裡面
[00:06:11.880 --> 00:06:14.720]  我們曾經選擇過不同的人
[00:06:14.720 --> 00:06:17.080]  耶穌年代除了瑞利和法利楚人之外
[00:06:17.080 --> 00:06:18.360]  還有什麼人呢
[00:06:18.360 --> 00:06:24.240]  有牧匠、有農夫、有捉魚、有鐵匠
[00:06:24.240 --> 00:06:27.760]  還有很多很多不同的工作
[00:06:27.760 --> 00:06:32.000]  記得在1975年的時候
[00:06:32.000 --> 00:06:35.000]  很多人還沒出生的年代
[00:06:35.000 --> 00:06:38.280]  1975年剛好在香港的漁科畢業
[00:06:38.280 --> 00:06:40.840]  到了生命交叉點
[00:06:40.840 --> 00:06:43.880]  漁科畢業後很多選擇的畢業後去做事
[00:06:43.880 --> 00:06:46.400]  去大學做些什麼呢
[00:06:46.400 --> 00:06:48.800]  結婚沒那麼快等等
[00:06:48.800 --> 00:06:51.440]  當時我在想
[00:06:51.440 --> 00:06:52.280]  在當時的年代
[00:06:52.280 --> 00:06:52.880]  在1975年的年代
[00:06:52.880 --> 00:06:57.880]  有兩間公司在我選擇的領域裡面
[00:06:57.880 --> 00:07:02.880]  兩間公司,一個是香港皇家賽馬會
[00:07:02.880 --> 00:07:05.920]  剛開始去牆外投注站
[00:07:05.920 --> 00:07:08.920]  你們有沒有人知道什麼是牆外投注站?
[00:07:08.920 --> 00:07:09.920]  沒有人知道嗎?
[00:07:09.920 --> 00:07:10.680]  現在還有沒有人知道嗎?
[00:07:10.680 --> 00:07:12.720]  我也不知道,現在還有沒有人知道嗎?
[00:07:12.720 --> 00:07:15.680]  還有,那應該知道,你們不說話而已
[00:07:15.680 --> 00:07:18.200]  或者很久沒有回香港,忘記了香港
[00:07:18.200 --> 00:07:20.280]  當時剛開始,1975年代
[00:07:20.280 --> 00:07:24.240]  就開始有香港皇家賽馬會的牆外投注站
[00:07:24.240 --> 00:07:27.560]  我就想,可不可以去那裡找份工作呢
[00:07:27.560 --> 00:07:29.280]  另一間就叫ICAC
[00:07:29.280 --> 00:07:31.400]  你們知道什麼是ICAC嗎?
[00:07:31.400 --> 00:07:33.640]  你們知道什麼是ICAC嗎?
[00:07:33.640 --> 00:07:36.840]  不是「我思,你思」,是ICAC
[00:07:36.840 --> 00:07:39.160]  當時剛開始,1975年代
[00:07:39.160 --> 00:07:41.320]  就開始聘請很多新的員工
[00:07:41.320 --> 00:07:45.600]  開始一個新的部門去捉人,你們知道吧
[00:07:45.600 --> 00:07:48.040]  當時我兩個人在那裡選一個
[00:07:48.040 --> 00:07:49.640]  還有在那裡讀書,讀書好
[00:07:49.640 --> 00:07:52.280]  還是兩間公司選一間好呢?
[00:07:52.280 --> 00:07:54.400]  最後決定了讀書
[00:07:54.400 --> 00:07:56.280]  進了香港進讀大學
[00:07:56.280 --> 00:07:59.880]  就去了香港皇家賽馬會的外圍投注站
[00:07:59.880 --> 00:08:03.640]  做兼職,一個星期四天工作
[00:08:03.640 --> 00:08:05.840]  選擇了的時候就定了位
[00:08:05.840 --> 00:08:07.840]  做了那個行業,做了三年
[00:08:07.840 --> 00:08:11.280]  全靠那三年,賽馬會就供養了那三年的時間
[00:08:11.280 --> 00:08:13.280]  在大學那四年的時間就全靠它
[00:08:13.280 --> 00:08:15.120]  不然我也不知道怎麼說
[00:08:15.120 --> 00:08:16.120]  如果今天你再問我
[00:08:16.120 --> 00:08:17.480]  會不會選擇做一個
[00:08:17.480 --> 00:08:20.280]  在賽馬會裡面做投注站裡面的一個員工
[00:08:20.280 --> 00:08:22.880]  在那裡每天回去數票的時候呢
[00:08:22.880 --> 00:08:26.080]  可能今天的答案會不一樣
[00:08:26.080 --> 00:08:28.440]  當時我還記得上班的時候
[00:08:28.440 --> 00:08:30.880]  看到在外面投注站,裡面就上班
[00:08:30.880 --> 00:08:32.600]  外面那一群人在那裡
[00:08:32.600 --> 00:08:35.640]  有蹲的,有坐的,什麼都有
[00:08:35.640 --> 00:08:38.160]  拿著一些報紙,拿著一些筆
[00:08:38.160 --> 00:08:39.800]  做什麼?
[00:08:39.800 --> 00:08:41.800]  精選
[00:08:41.800 --> 00:08:47.400]  去精選他們心中那些投注的對象
[00:08:47.400 --> 00:08:49.160]  市井的人都有
[00:08:49.160 --> 00:08:51.200]  斯文作西裝的人也有
[00:08:51.200 --> 00:08:52.680]  婦女也有
[00:08:52.680 --> 00:08:54.360]  阿公、阿伯也有
[00:08:54.360 --> 00:08:56.280]  只是沒有小孩
[00:08:56.280 --> 00:08:58.360]  在投注站裡面就什麼人物都有
[00:08:58.360 --> 00:08:59.080]  都是同一個目標
[00:08:59.080 --> 00:09:00.960]  就是希望用少少的金錢
[00:09:00.960 --> 00:09:03.640]  能夠博取一些更大的回報
[00:09:03.640 --> 00:09:04.560]  如果今天你再問我
[00:09:04.560 --> 00:09:05.720]  會不會選擇一個這樣的職業
[00:09:05.720 --> 00:09:06.760]  我可能立刻告訴你
[00:09:06.760 --> 00:09:09.320]  我不會再選擇一個這樣的職業
[00:09:09.320 --> 00:09:11.720]  不會鼓勵,也不會幫助人去做一些
[00:09:11.720 --> 00:09:15.400]  對他的家庭有損害的事情
[00:09:15.400 --> 00:09:16.480]  我不知道你今天選擇
[00:09:16.480 --> 00:09:18.400]  你的職業是什麼
[00:09:18.400 --> 00:09:20.120]  當日的瑞麗
[00:09:20.120 --> 00:09:21.520]  選擇了去做瑞麗
[00:09:21.520 --> 00:09:25.320]  被人視為一個人群裡面的罪人
[00:09:25.320 --> 00:09:28.040]  當日有些人選擇去做法律財人
[00:09:28.040 --> 00:09:30.320]  被人高舉
[00:09:30.320 --> 00:09:33.440]  去尊崇
[00:09:33.440 --> 00:09:36.080]  兩個人去聖殿裡禱告
[00:09:36.080 --> 00:09:38.200]  除了他身份所代表的
[00:09:38.200 --> 00:09:40.720]  就是他是一個怎樣的人
[00:09:40.720 --> 00:09:42.160]  法律財人是不是一定是
[00:09:42.160 --> 00:09:44.000]  好的或者不好的法律財人呢?
[00:09:44.000 --> 00:09:45.360]  可不可以有些壞的法律財人
[00:09:45.360 --> 00:09:47.080]  或者好的法律財人呢?
[00:09:47.080 --> 00:09:49.360]  因為瑞麗會不會是一些好的瑞麗呢?
[00:09:49.360 --> 00:09:51.280]  是不是所有的瑞麗都一定不好的呢?
[00:09:51.280 --> 00:09:52.320]  是一個與神親近
[00:09:52.320 --> 00:09:54.760]  與神有好的關係的瑞麗
[00:09:54.760 --> 00:09:56.120]  或者法律財人呢?
[00:09:56.120 --> 00:09:58.800]  或者只是表面跟神有關係
[00:09:58.800 --> 00:10:00.800]  實質是疏離的一個瑞麗
[00:10:00.800 --> 00:10:03.040]  或者法律財人呢?
[00:10:03.040 --> 00:10:04.040]  是一個跟神的關係裡面
[00:10:04.040 --> 00:10:05.640]  繼續建立中
[00:10:05.640 --> 00:10:08.320]  或者停滯不前的瑞麗
[00:10:08.320 --> 00:10:10.160]  或者法律財人
[00:10:10.160 --> 00:10:12.160]  如果應用在我們身上的時候
[00:10:12.160 --> 00:10:13.640]  我們除了選擇了職業之外
[00:10:13.640 --> 00:10:15.680]  我們選擇了做單身
[00:10:15.680 --> 00:10:17.120]  還是結婚
[00:10:17.120 --> 00:10:20.400]  做或者不做的一個父母
[00:10:20.400 --> 00:10:22.520]  當我們選擇做教師
[00:10:22.520 --> 00:10:24.040]  做電腦
[00:10:24.040 --> 00:10:25.360]  做任何職業的時候
[00:10:25.360 --> 00:10:28.960]  我們是一個怎樣的身份
[00:10:28.960 --> 00:10:32.720]  是一個敬畏神的教師
[00:10:32.720 --> 00:10:35.880]  是一個偷懶的工程師
[00:10:35.880 --> 00:10:39.520]  是一個正直的會計師
[00:10:39.520 --> 00:10:41.880]  是一個怎樣的身份
[00:10:41.880 --> 00:10:46.160]  來到神的殿禱告
[00:10:46.160 --> 00:10:49.560]  我們每個人都會去到神的面前禱告
[00:10:49.560 --> 00:10:51.800]  其實不只是禱告
[00:10:51.800 --> 00:10:52.880]  今天我們跟神交往
[00:10:52.880 --> 00:10:56.080]  可以讀經、有祈禱、有教堂
[00:10:56.080 --> 00:10:58.360]  很多事情跟神有這樣的關係
[00:10:58.360 --> 00:11:00.400]  我們來到神面前
[00:11:00.400 --> 00:11:02.640]  就好像昔日在一個比喻裡面說
[00:11:02.640 --> 00:11:07.280]  法律財人和瑞麗有共通的地方
[00:11:07.280 --> 00:11:09.960]  就是他們兩個都願意去到神的殿
[00:11:09.960 --> 00:11:11.800]  去禱告
[00:11:11.800 --> 00:11:13.760]  今天無論我們的光景是怎樣
[00:11:13.760 --> 00:11:16.240]  無論我們選擇的身份是怎樣
[00:11:16.240 --> 00:11:23.600]  我就願意去到神的身邊去禱告
[00:11:23.600 --> 00:11:25.400]  第二部分
[00:11:25.400 --> 00:11:29.520]  我們禱告是怎樣來禱告的
[00:11:29.520 --> 00:11:31.920]  今天我們不需要去到聖殿禱告
[00:11:31.920 --> 00:11:37.400]  教裡面可以靈修、禱告、依靠神
[00:11:37.400 --> 00:11:40.160]  如果我們苦心自問我們自己
[00:11:40.160 --> 00:11:41.320]  包括我自己在內
[00:11:41.320 --> 00:11:42.800]  我們每一個都問
[00:11:42.800 --> 00:11:46.120]  我們是否經常努力讀經呢
[00:11:46.120 --> 00:11:47.720]  如果我們不去讀經
[00:11:47.720 --> 00:11:50.920]  是否因為我們已經懂了所以不讀呢
[00:11:50.920 --> 00:11:52.600]  我們又苦心自問
[00:11:52.600 --> 00:11:55.440]  我們是否經常去到神面前禱告呢
[00:11:55.440 --> 00:11:56.920]  如果我們不去禱告
[00:11:56.920 --> 00:11:59.360]  是否因為我們已經得了一切
[00:11:59.360 --> 00:12:02.600]  所以不需要再去求呢
[00:12:02.600 --> 00:12:04.120]  又問我們自己
[00:12:04.120 --> 00:12:06.200]  我們不去依靠神
[00:12:06.200 --> 00:12:09.240]  是否因為我們已經成功了
[00:12:09.240 --> 00:12:12.920]  不再需要去交託給神呢
[00:12:12.920 --> 00:12:16.120]  是否因為我們已經懂了所以不需要讀
[00:12:16.120 --> 00:12:18.680]  是否因為我們已經得了所以不需要求
[00:12:18.680 --> 00:12:20.440]  是否因為我們已經成功了
[00:12:20.440 --> 00:12:22.480]  所以不再需要去交託
[00:12:22.480 --> 00:12:23.600]  我們自己跟神的關係
[00:12:23.600 --> 00:12:25.880]  我們自己的靈命生活
[00:12:25.880 --> 00:12:29.440]  是像一個怎樣的模樣呢
[00:12:29.440 --> 00:12:34.080]  四天的世事在人不須理
[00:12:34.080 --> 00:12:35.880]  好像耶穌所說的比喻裡面
[00:12:35.880 --> 00:12:40.480]  他們都會去到神的殿去禱告
[00:12:40.480 --> 00:12:43.160]  我們就儘管看看他們的禱告內容
[00:12:43.160 --> 00:12:46.160]  會否多或少都在反映我們自己心裡
[00:12:46.160 --> 00:12:48.640]  跟神之間的那種關係
[00:12:48.640 --> 00:12:54.800]  跟神之間的那種認識
[00:12:54.800 --> 00:12:56.960]  這個人的照片我也很喜歡
[00:12:56.960 --> 00:12:58.600]  翹起了手
[00:12:58.600 --> 00:13:03.840]  你知不知道人翹起了手代表什麼呢
[00:13:03.840 --> 00:13:04.520]  如果不知道的話
[00:13:04.520 --> 00:13:06.160]  你現在可以留意一下
[00:13:06.160 --> 00:13:08.400]  當你跟人交談的時候
[00:13:08.400 --> 00:13:10.960]  你翹起了手的動作心理學家說
[00:13:10.960 --> 00:13:13.080]  代表著我要保護我自己
[00:13:13.080 --> 00:13:14.920]  我和你保持一段距離
[00:13:14.920 --> 00:13:17.160]  你不要隨便地侵犯我的領空
[00:13:17.160 --> 00:13:18.640]  有我講沒有你講
[00:13:18.640 --> 00:13:20.880]  翹起了手代表一個不是禮貌
[00:13:20.880 --> 00:13:25.200]  而是代表一個閉關
[00:13:25.200 --> 00:13:29.400]  保障自己的心態
[00:13:29.400 --> 00:13:32.720]  這幅圖畫就表現出法力助人的心態
[00:13:32.720 --> 00:13:35.080]  法力助人當時去到聖殿裡面
[00:13:35.080 --> 00:13:39.080]  來討告
[00:13:39.080 --> 00:13:42.760]  就說法力助人站著來討告
[00:13:42.760 --> 00:13:44.240]  很奇怪
[00:13:44.240 --> 00:13:46.280]  當聖殿裡面說到法力助人
[00:13:46.280 --> 00:13:47.920]  和說到瑞利的時候
[00:13:47.920 --> 00:13:50.880]  兩人都是站著來討告的
[00:13:50.880 --> 00:13:53.480]  當時當然沒有今天那麼舒服
[00:13:53.480 --> 00:13:56.960]  有庸的椅子讓你坐得那麼舒服
[00:13:56.960 --> 00:13:58.760]  當時是站著來討告
[00:13:58.760 --> 00:14:02.360]  只不過是站在聖殿裡面哪一個位置
[00:14:02.360 --> 00:14:05.560]  今天我們坐的位置
[00:14:05.560 --> 00:14:08.400]  反映出我們的心態、我們的需要
[00:14:08.400 --> 00:14:09.920]  我們回到教會敬拜的時候
[00:14:09.920 --> 00:14:13.480]  是反映出我們的心態、我們的需要
[00:14:13.480 --> 00:14:16.280]  什麼心態?什麼需要?
[00:14:16.280 --> 00:14:18.640]  老人家自動自覺就坐在這邊
[00:14:18.640 --> 00:14:19.960]  牧師祖宗教說
[00:14:19.960 --> 00:14:23.320]  長者約書下團就坐在這邊
[00:14:23.320 --> 00:14:26.240]  教會裡面老一些長者
[00:14:26.240 --> 00:14:29.880]  我們叫做有些輩分的長輩
[00:14:29.880 --> 00:14:33.160]  其實應該坐在大堂正中央
[00:14:33.160 --> 00:14:35.120]  大家覺得他們很謙卑
[00:14:35.120 --> 00:14:36.440]  他們覺得我們百年紀了
[00:14:36.440 --> 00:14:38.360]  不要佔重要的位置
[00:14:38.360 --> 00:14:41.200]  坐在一旁不知道是不是這樣想
[00:14:41.200 --> 00:14:46.320]  坐在一旁不要佔據重要的位置
[00:14:46.320 --> 00:14:48.640]  大堂中間、後面
[00:14:48.640 --> 00:14:50.120]  有些長者喜歡坐在後面
[00:14:50.120 --> 00:14:51.640]  為什麼?
[00:14:51.640 --> 00:14:54.160]  我自己也傾向於喜歡坐在後面
[00:14:54.160 --> 00:14:57.600]  想要留在大堂正中央的前座位置
[00:14:57.600 --> 00:14:59.440]  留給重要人物坐
[00:14:59.440 --> 00:15:02.160]  我就喜歡選擇坐在後面
[00:15:02.160 --> 00:15:04.680]  那些人坐在前面呢?
[00:15:04.680 --> 00:15:06.520]  港島就要坐在前面
[00:15:06.520 --> 00:15:08.720]  不然我也不會坐在前面
[00:15:08.720 --> 00:15:11.040]  近視的就坐在前面
[00:15:11.040 --> 00:15:13.920]  耳朵眩眩的就坐在前面
[00:15:13.920 --> 00:15:15.600]  還有些心態好一點的
[00:15:15.600 --> 00:15:17.040]  他們坐在前面
[00:15:17.040 --> 00:15:18.320]  可能因為留給後面的人坐
[00:15:18.320 --> 00:15:20.760]  給那些慈禮的人坐
[00:15:20.760 --> 00:15:22.120]  我們祖道就坐在前面
[00:15:22.120 --> 00:15:24.720]  坐在前面的位置不要空了
[00:15:24.720 --> 00:15:27.320]  讓後面的慈禮的人坐在後面
[00:15:27.320 --> 00:15:29.840]  就不需要他們那麼尷尬
[00:15:29.840 --> 00:15:31.600]  遲到還要走到前面坐
[00:15:31.600 --> 00:15:33.680]  所以我們很明白坐在前面的人的心態
[00:15:33.680 --> 00:15:34.520]  他們為了別人的好處
[00:15:34.520 --> 00:15:36.280]  所以要坐在前面
[00:15:36.280 --> 00:15:37.040]  還有些人坐在旁邊的
[00:15:37.040 --> 00:15:38.200]  為什麼呢?
[00:15:38.200 --> 00:15:39.320]  除了侍奉那些人員
[00:15:39.320 --> 00:15:42.080]  坐在旁邊的前面之外
[00:15:42.080 --> 00:15:43.920]  方便上台
[00:15:43.920 --> 00:15:45.360]  你要留意後面的那些頂尖妹妹
[00:15:45.360 --> 00:15:47.160]  是哪些頂尖妹妹呢?
[00:15:47.160 --> 00:15:48.760]  通常不是全部
[00:15:48.760 --> 00:15:51.000]  都是有子女的
[00:15:51.000 --> 00:15:55.040]  趕著接子女的
[00:15:55.040 --> 00:15:56.840]  當然不可以一概而論
[00:15:56.840 --> 00:15:58.360]  我們來到教會有不同的需要
[00:15:58.360 --> 00:16:00.200]  我們看著自己心境的情況
[00:16:00.200 --> 00:16:02.560]  對自己有認知到我們究竟是怎樣
[00:16:02.560 --> 00:16:03.440]  我們就坐在這裏
[00:16:03.440 --> 00:16:03.960]  坐在這裏
[00:16:03.960 --> 00:16:04.360]  坐在這裏
[00:16:04.360 --> 00:16:05.120]  坐在那裏
[00:16:05.120 --> 00:16:06.000]  都有我們的原因
[00:16:06.000 --> 00:16:07.840]  有我們的目的
[00:16:07.840 --> 00:16:09.720]  當法律上人來到聖殿裏面
[00:16:09.720 --> 00:16:10.480]  他就站著
[00:16:10.480 --> 00:16:12.480]  你猜他站在哪裏?
[00:16:12.480 --> 00:16:13.800]  如果今天法律上人站著
[00:16:13.800 --> 00:16:14.640]  跟神禱告
[00:16:14.640 --> 00:16:16.920]  你猜他站在哪裏?
[00:16:16.920 --> 00:16:18.960]  就在這裏
[00:16:18.960 --> 00:16:21.480]  大堂正中央驚死沒有人知道的那些
[00:16:21.480 --> 00:16:22.160]  是不是?
[00:16:22.160 --> 00:16:23.760]  他就有這樣的心情
[00:16:23.760 --> 00:16:27.640]  狂言翹首來到向神禱告
[00:16:27.640 --> 00:16:29.680]  像不像這個樣子?
[00:16:29.680 --> 00:16:31.760]  好像頭昂惡似的
[00:16:31.760 --> 00:16:35.520]  好了,我們聽聽他講些什麼
[00:16:35.520 --> 00:16:38.200]  耶穌說他禱告給自己聽
[00:16:38.200 --> 00:16:38.720]  這麼奇怪
[00:16:38.720 --> 00:16:42.040]  現在禱告給誰聽的?
[00:16:42.040 --> 00:16:43.240]  法律上人來到聖殿禱告
[00:16:43.240 --> 00:16:44.280]  耶穌說
[00:16:44.280 --> 00:16:45.880]  法律上人來到聖殿禱告
[00:16:45.880 --> 00:16:49.040]  是禱告給自己聽的
[00:16:49.040 --> 00:16:51.320]  慢慢追著這句說話
[00:16:51.320 --> 00:16:53.320]  你們試過禱告禱告給誰聽的呢?
[00:16:53.320 --> 00:16:56.760]  可能我們有時都很像他那樣
[00:16:56.760 --> 00:16:57.480]  一開口就說
[00:16:57.480 --> 00:16:59.280]  「神啊」
