
[00:00:00.000 --> 00:00:05.000]  我們來看哥勒西書的第一章,20到22節,
[00:04:45.000 --> 00:04:49.000]  應作他所做的我們有一個新有的身份,
[00:04:49.000 --> 00:04:53.000]  就像神藉助我們勸你們的一樣,
[00:04:53.000 --> 00:04:56.000]  我們要做基督的使者。
[00:04:56.000 --> 00:04:57.000]  二十一節,
[00:04:57.000 --> 00:05:01.000]  神使那無罪的替了我們成爲罪,
[00:05:01.000 --> 00:05:06.000]  保證我們在他裏面成爲神的義。
[00:05:06.000 --> 00:05:07.000]  意思就是說,
[00:05:07.000 --> 00:05:10.000]  神要我們成爲神的代言人,
[00:05:10.000 --> 00:05:12.000]  神要使用我們,
[00:05:12.000 --> 00:05:14.000]  要勸服了別的人,
[00:05:14.000 --> 00:05:16.000]  不管是男的跟女的,
[00:05:16.000 --> 00:05:19.000]  都要放下他們的成見,
[00:05:19.000 --> 00:05:22.000]  進入到神的工作裏面。
[00:05:22.000 --> 00:05:26.000]  這個工作就是應作基督的緣故,
[00:05:26.000 --> 00:05:32.000]  尋回和好。
[00:05:32.000 --> 00:05:38.000]  我希望從一個這兩個禮拜曾經經過的一個故事,
[00:05:38.000 --> 00:05:41.000]  真實的故事來跟大家來分享一下,
[00:05:41.000 --> 00:05:46.000]  這個基督徒和好的這個信息。
[00:05:46.000 --> 00:05:49.000]  我們兩個禮拜前有機會去了馬來西亞,
[00:05:49.000 --> 00:05:52.000]  因爲神給我們開了道路,
[00:05:52.000 --> 00:05:57.000]  在當中有一些的訓練的施工。
[00:05:57.000 --> 00:06:01.000]  當中去了馬來西亞就發現有一些沒有想過的事情出現,
[00:06:01.000 --> 00:06:06.000]  其中一個就是我們去拜訪了一個相當大的教會,
[00:06:06.000 --> 00:06:08.000]  大概這個教會有,
[00:06:08.000 --> 00:06:11.000]  華人教會有九千人。
[00:06:11.000 --> 00:06:18.000]  那麼我們在聆聽當中的這個教會的施工的時候,
[00:06:18.000 --> 00:06:21.000]  就得了很大的鼓勵。
[00:06:21.000 --> 00:06:27.000]  這個教會是爲了滿足了要改變社會的使命,
[00:06:27.000 --> 00:06:32.000]  所以他們所有的施工都是不是以裏面爲主,
[00:06:32.000 --> 00:06:34.000]  都是以外面爲主。
[00:06:34.000 --> 00:06:38.000]  他們的教會里面有一個很大的飯廳,
[00:06:38.000 --> 00:06:42.000]  這個飯廳是所有人都可以進去喫飯。
[00:06:42.000 --> 00:06:45.000]  當中有一個圖書館,
[00:06:45.000 --> 00:06:47.000]  有一個書店,
[00:06:47.000 --> 00:06:50.000]  當中也開設了很多的活動。
[00:06:50.000 --> 00:06:54.000]  那麼這個姓何的牧師因爲神給他的意向,
[00:06:54.000 --> 00:07:01.000]  所以大概二十年前就看到教會不能夠爲自己的傳友而活,
[00:07:01.000 --> 00:07:03.000]  所以他定了一個教會的使命,
[00:07:03.000 --> 00:07:08.000]  就是讓教會能夠成爲改變這個社羣中的光。
[00:07:08.000 --> 00:07:11.000]  所以除了教會有一個大的飯堂以外,
[00:07:11.000 --> 00:07:13.000]  其實他們也做了很多的施工,
[00:07:13.000 --> 00:07:15.000]  帶來教會很大的福星。
[00:07:15.000 --> 00:07:18.000]  那麼當中他們就接觸到當地的人,
[00:07:18.000 --> 00:07:20.000]  其實大家曉得馬來西亞的背景,
[00:07:20.000 --> 00:07:25.000]  就曉得馬來西亞當中有一個姊妹的媽媽也從馬來西亞來,
[00:07:25.000 --> 00:07:29.000]  她曉得馬來西亞的國教是回教,
[00:07:29.000 --> 00:07:32.000]  那麼當中有很多的馬來人都是回教徒,
[00:07:32.000 --> 00:07:34.000]  但是有一些不是回教徒。
[00:07:34.000 --> 00:07:37.000]  所以這個牧師爲了要接觸到當中需要的人,
[00:07:37.000 --> 00:07:43.000]  所以就開始來幫助那一些有困難的在危機當中的一些家庭,
[00:07:43.000 --> 00:07:46.000]  剛好碰上一個馬來的一個家庭。
[00:07:46.000 --> 00:07:49.000]  那麼這個太太真的有很大的需要,
[00:07:49.000 --> 00:07:53.000]  所以伴着基督的愛他們就去服侍這個羣體,
[00:07:53.000 --> 00:07:55.000]  幫助這個家庭。
[00:07:55.000 --> 00:07:57.000]  那麼到了聖誕節很自然,
[00:07:57.000 --> 00:08:02.000]  中國華人社會都會邀請他們來參加聖誕節的活動。
[00:08:02.000 --> 00:08:05.000]  他不曉得原來這個馬來人就是一個回教徒,
[00:08:05.000 --> 00:08:08.000]  那個事情就成爲很大的事情。
[00:08:08.000 --> 00:08:11.000]  那麼他參加了這個聖誕節活動以後,
[00:08:11.000 --> 00:08:16.000]  回教的宗教警察局就曉得這個事情,
[00:08:16.000 --> 00:08:19.000]  結果這個消息就發出去,
[00:08:19.000 --> 00:08:28.000]  發到那一些回教教的信徒裏面。
[00:08:28.000 --> 00:08:31.000]  結果他們聽到這個事情,
[00:08:31.000 --> 00:08:34.000]  回教徒對這個事情非常非常的敏感,
[00:08:34.000 --> 00:08:36.000]  你不能夠向回教徒傳福音,
[00:08:36.000 --> 00:08:42.000]  特別是在馬來西亞,你向回教徒傳福音是可以定死罪的。
[00:08:42.000 --> 00:08:46.000]  所以中國人都沒有辦法向馬來人或者回教徒傳福音,
[00:08:46.000 --> 00:08:48.000]  是非常危險的事。
[00:08:48.000 --> 00:08:53.000]  結果這個消息就傳遍了這個吉隆坡的回教的社區,
[00:08:53.000 --> 00:08:56.000]  那井南當中的這些的義滿啊,
[00:08:56.000 --> 00:08:58.000]  星期五的他們的禱告,
[00:08:58.000 --> 00:09:01.000]  12點半到1點半禱告的時候,
[00:09:01.000 --> 00:09:02.000]  就公開的說明,
[00:09:02.000 --> 00:09:06.000]  我們要爲這個真主的緣故要殺掉這個牧師。
[00:09:06.000 --> 00:09:09.000]  所以後來這個消息就傳到這個教會。
[00:09:09.000 --> 00:09:19.000]  這個牧師忽然間發現原來他的名字出現在暗殺的名單裏面。
[00:09:19.000 --> 00:09:26.000]  若是你在那個地位裏面,你的反應是什麼?
[00:09:26.000 --> 00:09:34.000]  原來出一個恩慈、仁慈的舉動都產生了這樣多的矛盾。
[00:09:34.000 --> 00:09:37.000]  你猜想一下在我們人生的裏面,
[00:09:37.000 --> 00:09:40.000]  有多少時候我們作爲基督徒的兒女,
[00:09:40.000 --> 00:09:43.000]  我們的生活,我們的言行,
[00:09:43.000 --> 00:09:45.000]  本是爲做對方好的,
[00:09:45.000 --> 00:09:48.000]  卻帶來了人很多的誤解,
[00:09:48.000 --> 00:09:51.000]  很多的紛爭,很多的矛盾。
[00:09:51.000 --> 00:09:56.000]  我們當如何來面對這種的矛盾?
[00:09:56.000 --> 00:09:58.000]  這個世界告訴我們,
[00:09:58.000 --> 00:10:02.000]  它說處理矛盾的方法是透過權力,
[00:10:02.000 --> 00:10:04.000]  透過征戰,
[00:10:04.000 --> 00:10:06.000]  透過談判。
[00:10:06.000 --> 00:10:10.000]  但是在神的話語裏面給我們看見,
[00:10:10.000 --> 00:10:14.000]  聖經裏面談到基督徒的和好,
[00:10:14.000 --> 00:10:17.000]  不是談到基督徒的和解。
[00:10:17.000 --> 00:10:22.000]  基督徒需要和解,但是基督徒的本質是和好。
[00:10:22.000 --> 00:10:25.000]  所以不要把這兩個字放在一起。
[00:10:25.000 --> 00:10:28.000]  我們人與人之間有矛盾的時候,
[00:10:28.000 --> 00:10:32.000]  我們不僅僅是和解,需要和好,
[00:10:32.000 --> 00:10:36.000]  不是settlement,是reconciliation。
[00:10:36.000 --> 00:10:40.000]  有很多人不明白這個真理,
[00:10:40.000 --> 00:10:44.000]  就把基督徒的和好成爲一個和解。
[00:10:44.000 --> 00:10:47.000]  你知道很多時候我們在基督徒的生活裏面,
[00:10:47.000 --> 00:10:50.000]  若是我們不明白基督徒和好的真理,
[00:10:50.000 --> 00:10:54.000]  我們是沒有辦法叫人和好的。
[00:10:54.000 --> 00:10:58.000]  所以今天我希望用三個要點來跟大家分享一下,
[00:10:58.000 --> 00:11:03.000]  神是怎麼樣叫基督徒成爲一個和好的一個人。
[00:11:03.000 --> 00:11:07.000]  第一個我們要認真的來注意到的事情,
[00:11:07.000 --> 00:11:12.000]  就是和好是從神的謠述出來的。
[00:11:12.000 --> 00:11:16.000]  所以剛纔在第一章的二十節講得非常清楚,
[00:11:16.000 --> 00:11:17.000]  兩次地講到,
[00:11:17.000 --> 00:11:24.000]  所有和好的工作是出於在十字架樓學的主耶穌而來,
[00:11:24.000 --> 00:11:28.000]  既然藉着祂在十字架所樓的學,
[00:11:28.000 --> 00:11:31.000]  就帶來了和平。
[00:11:31.000 --> 00:11:34.000]  在下面也繼續地講到二十二節,
[00:11:34.000 --> 00:11:39.000]  但如今藉着耶穌基督肉身在歷史當中,
[00:11:39.000 --> 00:11:43.000]  在加勒山爲我們所受的死刑,
[00:11:43.000 --> 00:11:46.000]  是叫我們與自己和好。
[00:11:46.000 --> 00:11:49.000]  所以當中第一個要點我們要了解就是,
[00:11:49.000 --> 00:11:55.000]  人不能夠透過他道德的決定來解決人的矛盾。
[00:11:55.000 --> 00:12:00.000]  但是很多時候在文化很多的習慣裏面,
[00:12:00.000 --> 00:12:07.000]  我們覺得我不需要認識十字架就能解決人之間的矛盾。
[00:12:07.000 --> 00:12:09.000]  其實大家都曉得,
[00:12:09.000 --> 00:12:12.000]  我們自從認識自己以後,
[00:12:12.000 --> 00:12:18.000]  我們很多時候都產生了不曉的仇敵。
[00:12:18.000 --> 00:12:25.000]  自私自利這種的貪婪成爲了人與人,
[00:12:25.000 --> 00:12:31.000]  集團與集團,國家與國家的矛盾。
[00:12:31.000 --> 00:12:37.000]  因做矛盾,因做彼此的攻擊,分裂,甚至於殺傷,
[00:12:37.000 --> 00:12:44.000]  人解決矛盾的唯一的方法就是用權能,
[00:12:44.000 --> 00:12:46.000]  用能力來屈服對方,
[00:12:46.000 --> 00:12:50.000]  這個是人在文化當中所取的道路。
[00:12:50.000 --> 00:12:54.000]  因爲這個緣故,夫婦弟兄之間的矛盾,
[00:12:54.000 --> 00:12:58.000]  鄰居、集團、國家的矛盾發生的時候,
[00:12:58.000 --> 00:13:03.000]  人就全力以赴,用權力的方法來解決,
[00:13:03.000 --> 00:13:07.000]  這個權力的方法就成爲我們今天用的這個字,
[00:13:07.000 --> 00:13:09.000]  叫做Settlement。
[00:13:09.000 --> 00:13:13.000]  你對我不好,我就用方法處理這個事情。
[00:13:13.000 --> 00:13:17.000]  中國人在這個文化傳統裏面更厲害,
[00:13:17.000 --> 00:13:22.000]  他們說,斬草就取什麼?
[00:13:22.000 --> 00:13:26.000]  意思就是說,我用權力不單只是要settle,
[00:13:26.000 --> 00:13:28.000]  要把它eliminate。
[00:13:28.000 --> 00:13:32.000]  這個是文化所給我們看見,矛盾解決的方案。
[00:13:32.000 --> 00:13:37.000]  但是我們知道,原來在咒約裏面清楚地告訴我們,
[00:13:37.000 --> 00:13:41.000]  原來人的矛盾的開始是因爲人有罪,
[00:13:41.000 --> 00:13:45.000]  最大的矛盾、最可怕的矛盾是神人之間的矛盾。
[00:13:45.000 --> 00:13:49.000]  所以今天我們要解決我們人生當中的矛盾,
[00:13:49.000 --> 00:13:50.000]  要產生和好,
[00:13:50.000 --> 00:13:55.000]  第一個關鍵就是認識耶穌就是你生命改變的關鍵。
[00:13:55.000 --> 00:13:57.000]  是因爲他所做的,
[00:13:57.000 --> 00:14:02.000]  基督十字架也因着十字架所承受肉身的痛苦,
[00:14:02.000 --> 00:14:04.000]  也因着所樓的飽血,
[00:14:04.000 --> 00:14:08.000]  我們才能夠經歷到什麼叫做和好。
[00:14:08.000 --> 00:14:12.000]  十字架解決了人一切的矛盾,
[00:14:12.000 --> 00:14:15.000]  因爲它已經成爲我們的挽回劑,
[00:14:15.000 --> 00:14:18.000]  因爲基督我們人對他的信靠,
[00:14:18.000 --> 00:14:21.000]  才顯明出神對我們的公義。
[00:14:21.000 --> 00:14:24.000]  所以除了耶穌基督的這個十字架以外,
[00:14:24.000 --> 00:14:28.000]  沒有任何的一個外在的宗教的一個倫理、
[00:14:28.000 --> 00:14:31.000]  道德、善事的這種能力,
[00:14:31.000 --> 00:14:34.000]  能夠解決人與人之間的矛盾,
[00:14:34.000 --> 00:14:37.000]  也不能夠解決神與人之間的矛盾。
[00:14:37.000 --> 00:14:42.000]  所以人與人之間的矛盾不能夠用暴力來處理。
[00:14:42.000 --> 00:14:44.000]  我們作爲神的兒女,
[00:14:44.000 --> 00:14:45.000]  雖然信了主,
[00:14:45.000 --> 00:14:48.000]  其實有些時候我們面對人的紛爭矛盾,
[00:14:48.000 --> 00:14:52.000]  我們仍然儲着一個人回的這種想法,
[00:14:52.000 --> 00:14:54.000]  中國人可能比較好一點,
[00:14:54.000 --> 00:14:58.000]  我忍你一死,忍你一處,
[00:14:58.000 --> 00:15:00.000]  但是我不能夠長久地忍,
[00:15:00.000 --> 00:15:03.000]  到的時候我還是要回來報復你一下。
[00:15:03.000 --> 00:15:08.000]  這個是人性在和好的局勢中,
[00:15:08.000 --> 00:15:11.000]  所給我們看見的矛盾。
[00:15:11.000 --> 00:15:16.000]  你說人透過這個戰爭能夠解決矛盾嗎?
[00:15:16.000 --> 00:15:18.000]  講一下我們最近的歷史,
[00:15:18.000 --> 00:15:23.000]  第二次大戰,中國與日本經過了差不多八年的這種征戰,
[00:15:23.000 --> 00:15:25.000]  到最後解決了沒有?
[00:15:25.000 --> 00:15:27.000]  解決了1945年的時候,
[00:15:27.000 --> 00:15:30.000]  真的解決了中國的軍隊再次的進到北京,
[00:15:30.000 --> 00:15:34.000]  的確在那個時候沒有日本人對他們的傷害,
[00:15:34.000 --> 00:15:36.000]  雖然簽了這個和平的條約,
[00:15:36.000 --> 00:15:39.000]  但是問題解決了嗎?
[00:15:39.000 --> 00:15:41.000]  解決了嗎?
[00:15:41.000 --> 00:15:42.000]  沒有。
[00:15:42.000 --> 00:15:43.000]  爲什麼?我告訴你。
[00:15:43.000 --> 00:15:46.000]  我的祖母,我的祖父在第二次大戰的時候,
[00:15:46.000 --> 00:15:48.000]  因爲日本人進到廣州,
[00:15:48.000 --> 00:15:52.000]  後來在空戰裏面去世,
[00:15:52.000 --> 00:15:58.000]  所以從那個時候我們家庭的整個環境就完全的改變過來,
[00:15:58.000 --> 00:16:05.000]  不管是家庭的經濟或者家庭當中的和諧都產生了很大的矛盾。
[00:16:05.000 --> 00:16:08.000]  所以從那一個經歷開始,
[00:16:08.000 --> 00:16:10.000]  我的祖母幼年的時候就告訴我,
[00:16:10.000 --> 00:16:16.000]  她說我死也不會買日本貨的,
[00:16:16.000 --> 00:16:19.000]  原來發現真正沒有辦法解決矛盾。
[00:16:19.000 --> 00:16:21.000]  在1992年的時候,
[00:16:21.000 --> 00:16:24.000]  在歐洲,在東歐里面有一個地方,
[00:16:24.000 --> 00:16:28.000]  一個國家叫南斯拉夫(Yugoslavia),
[00:16:28.000 --> 00:16:32.000]  當中解體的時候就產生了一個很大的,
[00:16:32.000 --> 00:16:36.000]  最近最大的一個民族中的衝突,
[00:16:36.000 --> 00:16:39.000]  當中有34%是回教徒,
[00:16:39.000 --> 00:16:43.000]  有31%是東正教的基督徒,
[00:16:43.000 --> 00:16:49.000]  在當中爲了要產生獨立就產生了許多的紛爭,
[00:16:49.000 --> 00:16:54.000]  當中根據聯合國的統計,
[00:16:54.000 --> 00:16:58.000]  當中就死了十萬人,
[00:16:58.000 --> 00:17:03.000]  最少有兩萬的婦女是給殘暴的,
[00:17:03.000 --> 00:17:05.000]  最少兩萬到五萬。
[00:17:05.000 --> 00:17:11.000]  當時候這些東正教的基督徒身上掛了一個十字架,
[00:17:11.000 --> 00:17:19.000]  這個十字架就成爲了回教徒認出他們是敵對的這些的記號,
[00:17:19.000 --> 00:17:21.000]  所以一掛了十字架,
[00:17:21.000 --> 00:17:25.000]  晚上的時候回教徒就進到城市裏面殺戮了他們,
[00:17:25.000 --> 00:17:30.000]  所以十萬人當中死的絕大部分都是基督徒。
[00:17:30.000 --> 00:17:35.000]  大家看見嗎?
[00:17:35.000 --> 00:17:42.000]  看見人類的矛盾裏面原來人是透過征戰權力來解決,
[00:17:42.000 --> 00:17:46.000]  甚至有些人說用一個外交的方法來解決,
[00:17:46.000 --> 00:17:49.000]  到最後的時候原來問題沒有辦法解決,
[00:17:49.000 --> 00:17:53.000]  這因爲沒有辦法盡力到神所給我們的和好,
[00:17:53.000 --> 00:17:59.000]  所以我們沒有辦法盡力到神所給我們的平安。
[00:17:59.000 --> 00:18:03.000]  今天我們雖然知道神在十字架所做的,
[00:18:03.000 --> 00:18:10.000]  但是然而在我們的生活裏面很難去做這個好好的見證,
[00:18:10.000 --> 00:18:11.000]  爲什麼?
[00:18:11.000 --> 00:18:16.000]  是因爲我們仍然受到這個系俗對我們的影響,
[00:18:16.000 --> 00:18:19.000]  仍然有學期在我們的當中,
[00:18:19.000 --> 00:18:24.000]  所以我奉勸很多時候教會里面都會聽到
[00:18:24.000 --> 00:18:30.000]  有一些的弟兄姊妹或者朋友或者您士當中有很多的紛爭,
[00:18:30.000 --> 00:18:37.000]  當你有一種感動去幫助一個人去解決他們家裏面的事情的時候,
[00:18:37.000 --> 00:18:39.000]  先好好地審查自己,
[00:18:39.000 --> 00:18:45.000]  你在神的面前有沒有一個和好的靈。
[00:18:45.000 --> 00:18:50.000]  你沒有的,你進到一個家庭裏面就很容易聽一邊就沒有聽一邊,
[00:18:50.000 --> 00:18:53.000]  你很容易會下你的判斷,
[00:18:53.000 --> 00:19:02.000]  你很容易從你的扭曲的經驗當中覺得這個老公快給他摔掉了。
[00:19:02.000 --> 00:19:10.000]  因爲我們在我們的生命裏面經過了許多世界所給我們的這一種的出撥,
[00:19:10.000 --> 00:19:15.000]  給我們很多這一種生活裏面很多誤解的這種的教導,
[00:19:15.000 --> 00:19:20.000]  到最後的時候,我們原先是一個非常小的事情,
[00:19:20.000 --> 00:19:23.000]  後來因着我們加入成爲更大的紛爭,
[00:19:23.000 --> 00:19:26.000]  有聽過嗎?有經歷過嗎?
[00:19:26.000 --> 00:19:29.000]  加一把嘴後來成爲更大的紛爭,
[00:19:29.000 --> 00:19:33.000]  你沒講還好,講了以後真的離婚了。
[00:19:33.000 --> 00:19:39.000]  所以今天我們要從神的眼光來看見和好是從神的要素出來,
[00:19:39.000 --> 00:19:44.000]  除非你明白這個真理,你是沒有辦法做和好的見證。
[00:19:44.000 --> 00:19:51.000]  那麼我們怎麼樣可以成爲一個與人和好的一個幸福的兒女們呢?
[00:19:51.000 --> 00:19:54.000]  我們就必要重新來發現一個的真理,
[00:19:54.000 --> 00:19:57.000]  這是十字架所付出的代價。
[00:19:57.000 --> 00:20:02.000]  既然主耶穌在那六個小時爲你流盡了寶血,
[00:20:02.000 --> 00:20:05.000]  爲你承擔人一切的罪,
[00:20:05.000 --> 00:20:09.000]  既然因做他在十字架所承受的一切,
[00:20:09.000 --> 00:20:12.000]  讓我們能夠結出贖靈的果實,
[00:20:12.000 --> 00:20:15.000]  我們理當明白罪的赦免,
[00:20:15.000 --> 00:20:21.000]  理當在當中曉得如何在貧窮中有所脫離,
[00:20:21.000 --> 00:20:28.000]  如應該理當曉得在咒誅的當中如何得着神所賜給我們的釋放,
[00:20:28.000 --> 00:20:31.000]  應該理當知道死去了以後,
[00:20:31.000 --> 00:20:36.000]  我們這一切的基督徒應該上天國,不是上地獄。
[00:20:36.000 --> 00:20:43.000]  我們理當知道是因爲神已經賜給我們這個重大的恩典的能力,
[00:20:43.000 --> 00:20:49.000]  來勝過這一種彼此仇殺的這種傾向。
[00:20:49.000 --> 00:20:52.000]  今天有很多人信了耶穌以後他會說:
[00:20:52.000 --> 00:20:56.000]  神啊,我很愛你,但是我不能夠愛對方。
[00:20:56.000 --> 00:21:00.000]  我覺得這個是因爲我們不明白十字架的全能。
[00:21:00.000 --> 00:21:03.000]  既然神在十字架已經釋放了,
[00:21:03.000 --> 00:21:07.000]  釋放了我們不僅僅是爲我們進天國的緣故,
[00:21:07.000 --> 00:21:10.000]  是爲我們留在地上爲他做見證,
[00:21:10.000 --> 00:21:12.000]  所以神已經給我們有能力,
[00:21:12.000 --> 00:21:21.000]  讓我們在他的恩典當中能夠有這種與人和好的見證,
[00:21:21.000 --> 00:21:24.000]  這種見證可以放在家庭的裏面,
[00:21:24.000 --> 00:21:26.000]  可以放在兄弟的裏面,
[00:21:26.000 --> 00:21:27.000]  可以放在鄰舍的裏面,
[00:21:27.000 --> 00:21:29.000]  可以放在仇敵的裏面,
[00:21:29.000 --> 00:21:33.000]  因爲這個完全不可能的和諧關係,
[00:21:33.000 --> 00:21:38.000]  是因爲主耶穌賜上能力就被改變過來。
[00:21:38.000 --> 00:21:40.000]  有很多人仍然在懷疑,
[00:21:40.000 --> 00:21:43.000]  有很多人說當耶穌救我的時候,
[00:21:43.000 --> 00:21:45.000]  就是我上天堂的時候,
[00:21:45.000 --> 00:21:48.000]  我說你講得對,但是你否認另外一個事情,
[00:21:48.000 --> 00:21:52.000]  就是神要你留在世上做他的工作,
[00:21:52.000 --> 00:21:54.000]  成爲他的見證。
[00:21:54.000 --> 00:21:57.000]  今天神給我們一種能力,
[00:21:57.000 --> 00:21:59.000]  教我們透過聖靈來,
[00:21:59.000 --> 00:22:01.000]  教我們透過聖靈,
[00:22:01.000 --> 00:22:03.000]  透過禱告賦予能力,
[00:22:03.000 --> 00:22:05.000]  讓我們能夠與人真正的和好。
[00:22:05.000 --> 00:22:07.000]  其實老實說,
[00:22:07.000 --> 00:22:09.000]  做和好的工作實在難,
[00:22:09.000 --> 00:22:10.000]  容易嗎?
[00:22:10.000 --> 00:22:11.000]  不容易,
[00:22:11.000 --> 00:22:15.000]  所以因爲不容易才需要聖靈給我們的幫助。
[00:22:15.000 --> 00:22:17.000]  今天當家庭有分裂,
[00:22:17.000 --> 00:22:19.000]  當夫婦沒有和諧,
[00:22:19.000 --> 00:22:22.000]  當小孩子叛逆長輩的時候,
[00:22:22.000 --> 00:22:25.000]  發覺到這一種深層的這種矛盾,
[00:22:25.000 --> 00:22:27.000]  也正在影響我們。
[00:22:27.000 --> 00:22:29.000]  所以今天我們應做主耶穌,
[00:22:29.000 --> 00:22:33.000]  帶我們進到和好的關係,
[00:22:33.000 --> 00:22:36.000]  也給我們有能力去勝過患難的這種能力,
[00:22:36.000 --> 00:22:40.000]  我們今天更需要在贖靈的生命中,
[00:22:40.000 --> 00:22:44.000]  靠着祂來得勝我們那些矛盾的關係。
[00:22:44.000 --> 00:22:46.000]  這種能力從哪裏來?
