
[00:00:00.000 --> 00:00:01.740]  我們今天開始講道
[00:04:39.200 --> 00:04:40.840]  好啊
[00:04:40.840 --> 00:04:42.480]  好不好?
[00:04:42.480 --> 00:04:44.920]  就是你們用心去聽就好
[00:04:44.920 --> 00:04:47.520]  但是如果有些人用技巧去聽
[00:04:47.520 --> 00:04:49.680]  你就說又掉了節奏
[00:04:49.680 --> 00:04:50.800]  又入音不對
[00:04:50.800 --> 00:04:53.800]  又音準不行
[00:04:53.800 --> 00:04:56.440]  你要從理性去看也是的
[00:04:56.440 --> 00:05:00.160]  不過我們從心靈去看
[00:05:00.160 --> 00:05:03.480]  他在用心去稱頌神
[00:05:03.480 --> 00:05:05.720]  哇! 很好聽
[00:05:05.720 --> 00:05:09.320]  神聽起來不知道多享受
[00:05:09.320 --> 00:05:12.000]  所以我們大師在這裡插開一點題
[00:05:12.000 --> 00:05:14.680]  我們不一定是要技巧很好的那些人
[00:05:14.680 --> 00:05:16.000]  上來稱頌大師
[00:05:16.000 --> 00:05:17.200]  就算你技巧不行
[00:05:17.200 --> 00:05:20.320]  你有心想要稱頌耶和華
[00:05:20.320 --> 00:05:21.880]  我想這樣去侍奉
[00:05:21.880 --> 00:05:22.800]  你跟我說
[00:05:22.800 --> 00:05:24.080]  你上來唱吧
[00:05:24.080 --> 00:05:25.680]  唱著唱著就好了
[00:05:25.680 --> 00:05:27.600]  有誰一唱就會好呢?
[00:05:27.600 --> 00:05:29.800]  所以鼓勵你唱多一點
[00:05:29.800 --> 00:05:30.920]  下次一定好一點
[00:05:30.920 --> 00:05:32.320]  再下次一定好一點
[00:05:32.320 --> 00:05:34.480]  在技巧上又好一點
[00:05:34.480 --> 00:05:38.280]  心靈仍然是這樣火熱的向神敬拜
[00:05:38.280 --> 00:05:39.720]  這樣就很好
[00:05:39.720 --> 00:05:41.760]  所以要跟我們的心說
[00:05:41.760 --> 00:05:43.360]  你要稱頌耶和華
[00:05:43.360 --> 00:05:45.000]  在心裡面這樣稱頌
[00:05:45.000 --> 00:05:45.920]  為什麼呢?
[00:05:45.920 --> 00:05:49.000]  不要忘記祂的恩位
[00:05:49.000 --> 00:05:53.000]  祂的恩典、祂的慈惠
[00:05:53.000 --> 00:05:55.440]  環繞著祂給你的恩典
[00:05:55.440 --> 00:05:56.400]  要感恩
[00:05:56.400 --> 00:05:57.600]  不要忘記
[00:05:57.600 --> 00:06:01.120]  這個詩人要提醒自己不要忘記
[00:06:01.120 --> 00:06:03.240]  因為我們每個人都很容易忘記
[00:06:03.240 --> 00:06:04.880]  特別到我們差不多這個年紀
[00:06:04.880 --> 00:06:06.400]  很多事情都會忘記
[00:06:06.400 --> 00:06:09.600]  但是你忘記一些不開心的事情就好了
[00:06:09.600 --> 00:06:11.520]  神的恩位在你身上
[00:06:11.520 --> 00:06:13.040]  你不要忘記
[00:06:13.040 --> 00:06:15.720]  詩人提醒我們不要忘記
[00:06:15.720 --> 00:06:17.440]  我們應該要知道
[00:06:17.440 --> 00:06:19.200]  不要忘記也是對的
[00:06:19.200 --> 00:06:22.240]  所以這段經文作為我們一個開始
[00:06:22.240 --> 00:06:23.240]  不要忘記
[00:06:23.240 --> 00:06:26.000]  我們中國人也有一句話說
[00:06:26.000 --> 00:06:28.080]  德人因果什麼?
[00:06:28.080 --> 00:06:28.960]  千年記
[00:06:28.960 --> 00:06:30.720]  大家的中文也挺好的
[00:06:30.720 --> 00:06:34.360]  我們中國人有些話是有意思的
[00:06:34.360 --> 00:06:36.120]  德人因果千年記
[00:06:36.120 --> 00:06:37.680]  這樣是好的
[00:06:37.680 --> 00:06:40.360]  但是聽過有些人的說法
[00:06:40.360 --> 00:06:40.960]  就是…
[00:06:40.960 --> 00:06:43.040]  我忘記聽誰說了
[00:06:43.040 --> 00:06:45.960]  是我一個以往的舊同事說的
[00:06:45.960 --> 00:06:47.040]  他們都是說
[00:06:47.040 --> 00:06:49.800]  譬如說有些窮困的區域
[00:06:49.800 --> 00:06:52.280]  什麼非洲、中國山區那些人
[00:06:52.280 --> 00:06:53.320]  吃都沒得吃
[00:06:53.320 --> 00:06:55.560]  生活很慘
[00:06:55.560 --> 00:06:58.680]  小孩子很可憐
[00:06:58.680 --> 00:07:01.960]  當然是趁這個機會教育一下這些年輕人
[00:07:01.960 --> 00:07:05.320]  你看看他們這樣子多可憐
[00:07:05.320 --> 00:07:06.800]  你們現在就好了
[00:07:06.800 --> 00:07:07.760]  什麼都有
[00:07:07.760 --> 00:07:11.480]  其實他背後是想教他們懂得感恩
[00:07:11.480 --> 00:07:14.200]  但是有一次他的同事跟我說
[00:07:14.200 --> 00:07:15.360]  他的小孩跟他說
[00:07:15.360 --> 00:07:17.560]  他們只是不幸而已
[00:07:17.560 --> 00:07:22.640]  心底裡的態度表現出來
[00:07:22.640 --> 00:07:23.400]  好像覺得
[00:07:23.400 --> 00:07:25.200]  他們只是不幸而已
[00:07:25.200 --> 00:07:29.040]  幸好我現在生存在這個社會
[00:07:29.040 --> 00:07:30.080]  這個家庭
[00:07:30.080 --> 00:07:32.160]  我就有這些了
[00:07:32.160 --> 00:07:38.160]  他不覺得起碼父母辛苦地去工作
[00:07:38.160 --> 00:07:40.880]  讓他們有一定程度的生活
[00:07:40.880 --> 00:07:43.560]  他不覺得是感恩
[00:07:43.560 --> 00:07:46.160]  那個同事說出來的意思是
[00:07:46.160 --> 00:07:48.080]  現在年輕一輩就是這樣
[00:07:48.080 --> 00:07:49.000]  不懂得感恩
[00:07:49.000 --> 00:07:53.200]  或者有時候我們活在一些很暢順的環境裡面
[00:07:53.200 --> 00:07:54.880]  是這樣的
[00:07:54.880 --> 00:07:56.040]  英訓是這樣的
[00:07:56.040 --> 00:07:57.360]  有什麼恩典
[00:07:57.360 --> 00:07:58.560]  不是什麼恩典
[00:07:58.560 --> 00:08:00.520]  就不感覺那些是恩典
[00:08:00.520 --> 00:08:02.320]  但是我們順理成章的
[00:08:02.320 --> 00:08:05.400]  我們有一個比較清明的熟齡眼睛
[00:08:05.400 --> 00:08:06.880]  我們要看清楚很多事情
[00:08:06.880 --> 00:08:08.280]  是神的恩典
[00:08:08.520 --> 00:08:11.440]  中國人說得人恩果千年記
[00:08:11.440 --> 00:08:13.320]  那你得神的恩典呢?
[00:08:13.320 --> 00:08:15.600]  你有沒有經常記住呢?
[00:08:15.600 --> 00:08:16.200]  是不是?
[00:08:16.200 --> 00:08:18.200]  有一部電視劇集
[00:08:18.200 --> 00:08:19.720]  可能是幾年前播出的
[00:08:19.720 --> 00:08:21.120]  我想大家都可能會有記得
[00:08:21.120 --> 00:08:22.760]  因為做得很誇張
[00:08:22.760 --> 00:08:25.320]  夏宇在劇集裡面
[00:08:25.320 --> 00:08:28.960]  就說他有一個人幫過他
[00:08:28.960 --> 00:08:31.120]  他就稱呼他為恩公
[00:08:31.120 --> 00:08:34.680]  年年過年都去跟那個恩公拜年
[00:08:34.680 --> 00:08:37.880]  那個恩公住在一些很有錢的大宅裡面
[00:08:38.000 --> 00:08:42.040]  他自己就是一些很普通的商人
[00:08:42.040 --> 00:08:43.920]  就是做一些小生意
[00:08:43.920 --> 00:08:46.280]  在大富翁眼中
[00:08:46.280 --> 00:08:48.120]  他就是一些窮人
[00:08:48.120 --> 00:08:49.760]  到了大富翁
[00:08:49.760 --> 00:08:52.160]  我們只是看電視而已
[00:08:52.160 --> 00:08:54.760]  哇!很大的大廳啊
[00:08:54.760 --> 00:08:57.160]  可以擠到一百幾十人
[00:08:57.160 --> 00:08:58.840]  有一個很漂亮的沙發
[00:08:58.840 --> 00:09:02.080]  大富翁正在招呼他的貴客
[00:09:02.080 --> 00:09:05.560]  夏宇他們就去跟恩公拜年
[00:09:05.720 --> 00:09:08.160]  那恩公就叫他先在偏廳坐一會兒
[00:09:08.160 --> 00:09:11.440]  到時候有空的時候才走過去
[00:09:11.440 --> 00:09:12.960]  跟他聊幾句
[00:09:12.960 --> 00:09:14.680]  接著就說我不有空了
[00:09:14.680 --> 00:09:16.080]  要去招呼那些貴客
[00:09:16.080 --> 00:09:18.760]  夏宇就年年都去拜年
[00:09:18.760 --> 00:09:19.840]  為什麼呢?
[00:09:19.840 --> 00:09:22.360]  因為他覺得這個恩公
[00:09:22.360 --> 00:09:25.640]  當日對他有一個很大的恩典
[00:09:25.640 --> 00:09:27.640]  他年年都去拜年
[00:09:27.640 --> 00:09:31.040]  我們中國人的習慣是好的
[00:09:31.040 --> 00:09:33.680]  你們有沒有一些年年都去拜年的?
[00:09:33.880 --> 00:09:37.280]  我們聽聞有時候有些人都已經慢慢沒有了
[00:09:37.280 --> 00:09:44.240]  我和我老婆都有年年去她那邊的阿姨那邊拜年
[00:09:44.240 --> 00:09:48.240]  因為她那邊的阿姨是她小時候帶她長大的
[00:09:48.240 --> 00:09:50.960]  她一直都很感激他們
[00:09:50.960 --> 00:09:52.840]  我們年年都去一次
[00:09:52.840 --> 00:09:55.160]  因為平日都沒什麼時間去
[00:09:55.160 --> 00:09:57.800]  所以過年就連星期都要去一次
[00:09:57.800 --> 00:09:59.640]  你說巡禮也好,怎樣也好
[00:09:59.640 --> 00:10:01.120]  我覺得這個都是好事
[00:10:01.840 --> 00:10:05.000]  中國人的一個好的傳統
[00:10:05.000 --> 00:10:06.960]  有時候我們不是說古老
[00:10:06.960 --> 00:10:09.200]  你想想真正的意思
[00:10:09.200 --> 00:10:10.240]  都是挺好的
[00:10:10.240 --> 00:10:14.800]  還有一些電視、電影那些誇張的
[00:10:14.800 --> 00:10:17.120]  救命恩人那些
[00:10:17.120 --> 00:10:20.520]  誇張到要以身相許那些
[00:10:20.520 --> 00:10:22.520]  就是救命恩人
[00:10:22.520 --> 00:10:24.440]  這些都是讓我們看到
[00:10:24.440 --> 00:10:26.360]  原來一個人
[00:10:26.360 --> 00:10:30.440]  領受到別人的恩惠、恩典的時候
[00:10:30.440 --> 00:10:32.800]  會有這樣的表現、這樣的反應
[00:10:32.800 --> 00:10:33.840]  這些都是好的
[00:10:33.840 --> 00:10:37.160]  我們就看看聖經怎麼說
[00:10:37.160 --> 00:10:38.480]  其實聖經很好
[00:10:38.480 --> 00:10:41.240]  就是說記載了以色列人很多的歷史
[00:10:41.240 --> 00:10:43.560]  他們發生了什麼事情、故事
[00:10:43.560 --> 00:10:47.520]  讓我們可以反省很多重要的功課
[00:10:47.520 --> 00:10:49.920]  我們如果看過《下聖經》都知道
[00:10:49.920 --> 00:10:53.240]  以色列人曾經離開埃及
[00:10:53.240 --> 00:10:54.960]  曾經離開埃及
[00:10:54.960 --> 00:10:56.240]  為什麼要離開呢?
[00:10:56.240 --> 00:10:58.640]  因為他在那一篇《長華短說》就說
[00:10:58.640 --> 00:11:02.280]  被埃及的王奴役他們很辛苦
[00:11:02.280 --> 00:11:03.800]  他們就向神呼求
[00:11:03.800 --> 00:11:05.480]  哎呀!我們很慘啊!
[00:11:05.480 --> 00:11:09.040]  那麼神就找摩西去帶他們離開
[00:11:09.040 --> 00:11:10.080]  過了紅海
[00:11:10.080 --> 00:11:13.040]  一路去到一個迦南地的地方
[00:11:13.040 --> 00:11:16.520]  但是他們在走過曠野的時候
[00:11:16.520 --> 00:11:17.560]  因為不聽話
[00:11:17.560 --> 00:11:18.640]  很多的埋怨
[00:11:18.640 --> 00:11:21.560]  到最後神就說
[00:11:21.560 --> 00:11:24.200]  這群人我不讓他們進去
[00:11:24.200 --> 00:11:26.240]  讓他們在曠野裡兜兜轉轉
[00:11:26.240 --> 00:11:27.520]  這一代的人過去了
[00:11:27.520 --> 00:11:30.480]  下一代我才讓他們進入迦南地
[00:11:30.480 --> 00:11:32.560]  這個故事大家都聽過了
[00:11:32.560 --> 00:11:35.920]  那麼在曠野期間
[00:11:35.920 --> 00:11:38.360]  神就頒了一些律法給他們
[00:11:38.360 --> 00:11:39.720]  告訴他們
[00:11:39.720 --> 00:11:42.240]  你們要做我的子民
[00:11:42.240 --> 00:11:43.760]  我要做你們的神
[00:11:43.760 --> 00:11:46.480]  所以有些規矩
[00:11:46.480 --> 00:11:49.160]  你們要這樣遵守
[00:11:49.160 --> 00:11:51.680]  我們看《經文》
[00:11:51.680 --> 00:11:53.480]  在《利未記》下一章
[00:11:53.480 --> 00:11:57.760]  《利未記》在二十六章一至四節
[00:11:57.760 --> 00:12:01.800]  有很多神頒佈的律法和要求
[00:12:01.800 --> 00:12:03.480]  我選了這一段
[00:12:03.480 --> 00:12:06.160]  跟大家看一看
[00:12:06.160 --> 00:12:08.960]  《利未記》二十六章一至四節是這麼說的
[00:12:08.960 --> 00:12:13.000]  "你們不可做什麼虛無的神像"
[00:12:13.000 --> 00:12:16.960]  "不可立雕刻的偶像或是柱像"
[00:12:16.960 --> 00:12:18.880]  "也不可在你們的地上"
[00:12:18.880 --> 00:12:22.640]  "安什麼造成的石像向他跪拜"
[00:12:22.640 --> 00:12:26.440]  "因為我是耶和華,你們的神"
[00:12:26.440 --> 00:12:28.720]  "你們要守我的安息日"
[00:12:28.720 --> 00:12:32.120]  "敬我的聖所,我是耶和華"
[00:12:32.120 --> 00:12:35.480]  "你們若遵行我的律例"
[00:12:35.480 --> 00:12:37.160]  "謹守我的誡命"
[00:12:37.160 --> 00:12:39.400]  "我就給你們降下時雨"
[00:12:39.400 --> 00:12:41.360]  "叫地生出土產"
[00:12:41.360 --> 00:12:44.960]  "田野的樹木結果子"
[00:12:44.960 --> 00:12:46.600]  其實就是說
[00:12:46.600 --> 00:12:47.560]  我是你的神
[00:12:47.560 --> 00:12:48.560]  你是我的子民
[00:12:48.560 --> 00:12:50.160]  你就要這樣
[00:12:50.160 --> 00:12:53.680]  不要去拜其他的偶像
[00:12:53.680 --> 00:12:55.680]  用石頭公仔、樹木
[00:12:55.680 --> 00:12:57.280]  或者自己挑一些東西出來
[00:12:57.280 --> 00:12:58.480]  你當他是神去拜
[00:12:58.480 --> 00:12:59.560]  不可以這樣
[00:12:59.560 --> 00:13:03.000]  在世界上不可敬拜這些偶像
[00:13:03.000 --> 00:13:04.880]  唯有神是神
[00:13:04.880 --> 00:13:06.400]  又要守我的安息日
[00:13:06.400 --> 00:13:08.120]  因為神做公做了六天
[00:13:08.120 --> 00:13:09.160]  第七天安息
[00:13:09.160 --> 00:13:11.600]  就叫這些以色列人
[00:13:11.600 --> 00:13:13.840]  這樣去遵守
[00:13:13.840 --> 00:13:14.960]  敬我的聖所
[00:13:14.960 --> 00:13:16.520]  當時還沒有聖所
[00:13:16.520 --> 00:13:18.560]  但是說定了下來
[00:13:18.560 --> 00:13:20.240]  你要敬我的聖所
[00:13:20.240 --> 00:13:20.840]  就是說
[00:13:20.840 --> 00:13:24.360]  這個神的神聖的居所
[00:13:24.360 --> 00:13:26.120]  你們要尊敬
[00:13:26.120 --> 00:13:27.520]  要謹慎
[00:13:27.520 --> 00:13:32.160]  不要當它是一個隨便的地方
[00:13:32.160 --> 00:13:34.160]  有空就進去避暑
[00:13:34.160 --> 00:13:36.640]  做做其他事情
[00:13:36.640 --> 00:13:38.720]  都要很尊敬
[00:13:38.720 --> 00:13:40.480]  因為我是耶和華
[00:13:40.480 --> 00:13:42.000]  你們如果遵守
[00:13:42.000 --> 00:13:47.440]  神就有你們生活上很多的順利
[00:13:47.440 --> 00:13:49.520]  比時雨叫地生出土產
[00:13:49.520 --> 00:13:50.920]  結果一致
[00:13:50.920 --> 00:13:52.600]  在當時的農業社會
[00:13:52.600 --> 00:13:55.120]  這是很明顯的好處
[00:13:55.120 --> 00:13:56.600]  風調雨順
[00:13:56.600 --> 00:13:58.360]  豐收
[00:13:58.360 --> 00:14:03.440]  但是他們進入了迦南地之後
[00:14:03.440 --> 00:14:04.760]  來看聖經
[00:14:04.760 --> 00:14:08.200]  就由約書亞記帶他們進入迦南
[00:14:08.200 --> 00:14:10.040]  一直記載下去
[00:14:10.040 --> 00:14:11.440]  有時候很多人看聖經
[00:14:11.440 --> 00:14:13.480]  都看到這些位置停了
[00:14:13.480 --> 00:14:16.080]  我也勸勉大家一直看下去
[00:14:16.080 --> 00:14:20.240]  有時候看到很難明的就快速跳過去看後面
[00:14:20.240 --> 00:14:22.240]  你可以當看小說那樣看
[00:14:22.240 --> 00:14:22.920]  不要緊的
[00:14:22.920 --> 00:14:25.960]  他們就是用故事形式去記述
[00:14:25.960 --> 00:14:29.880]  當時以色列人的歷史
[00:14:29.880 --> 00:14:32.320]  你當作歷史看也行
[00:14:32.320 --> 00:14:33.920]  當作劇本看也行
[00:14:33.920 --> 00:14:35.600]  當作看電影看也行
[00:14:35.600 --> 00:14:37.000]  你照樣看
[00:14:37.000 --> 00:14:40.280]  你就會感受到一些事情
[00:14:40.280 --> 00:14:42.600]  他們進入迦南之後
[00:14:42.600 --> 00:14:43.960]  很多的士司
[00:14:43.960 --> 00:14:44.880]  後來有王
[00:14:44.880 --> 00:14:45.960]  很多的王
[00:14:45.960 --> 00:14:47.080]  一直出現的
[00:14:47.080 --> 00:14:48.120]  如果你看過
[00:14:48.120 --> 00:14:50.080]  有一個結論是什麼
[00:14:50.080 --> 00:14:51.480]  哇 這群以色列人
[00:14:51.480 --> 00:14:54.520]  怎麼會這樣
[00:14:54.520 --> 00:14:56.480]  神那麼大恩典在你身上
[00:14:56.480 --> 00:14:58.640]  叫你守下誡命
[00:14:58.640 --> 00:15:01.440]  這樣也不聽話
[00:15:01.440 --> 00:15:03.960]  叫你什麼都不要拜
[00:15:03.960 --> 00:15:05.440]  只敬拜神
[00:15:05.440 --> 00:15:07.160]  不要拜偶像
[00:15:07.160 --> 00:15:09.720]  為什麼要去拜那麼多偶像呢
[00:15:09.720 --> 00:15:10.480]  你看完之後
[00:15:10.480 --> 00:15:13.920]  你會覺得為什麼會這樣
[00:15:13.920 --> 00:15:16.360]  有沒有看過會有這樣的想法
[00:15:16.360 --> 00:15:20.680]  但其實這個不難理解
[00:15:20.680 --> 00:15:22.240]  一會兒我們再解釋一下
[00:15:22.240 --> 00:15:23.720]  為什麼不難理解
[00:15:23.720 --> 00:15:24.280]  總的來說
[00:15:24.280 --> 00:15:25.480]  他們進入迦南之後
[00:15:25.480 --> 00:15:30.480]  就接納了當地本來住不順的人
[00:15:30.480 --> 00:15:31.880]  跟他們一起住
[00:15:31.880 --> 00:15:33.560]  跟他們通婚
[00:15:33.560 --> 00:15:37.880]  然後就敬拜了他們敬拜開的神
[00:15:37.880 --> 00:15:39.920]  然後去到當地
[00:15:39.920 --> 00:15:46.160]  當地這個神敬拜一下就風調雨順了
[00:15:46.160 --> 00:15:49.400]  敬拜一下這個就生養眾多了
[00:15:49.400 --> 00:15:53.040]  當地人都敬拜開了
[00:15:53.040 --> 00:15:54.920]  順便也敬拜了
[00:15:54.920 --> 00:15:57.880]  再說他們敬拜偶像
[00:15:57.880 --> 00:16:01.680]  他們不是放棄耶和華神
[00:16:01.680 --> 00:16:03.360]  只是去拜這些偶像
[00:16:03.360 --> 00:16:06.080]  他們是既敬拜耶和華神
[00:16:06.080 --> 00:16:08.720]  又去拜這些偶像
[00:16:08.720 --> 00:16:11.360]  一些很出名的名字
[00:16:11.360 --> 00:16:13.480]  巴黎
[00:16:13.480 --> 00:16:15.600]  亞瑟拉
[00:16:15.600 --> 00:16:17.360]  摩洛
