
[00:00:00.000 --> 00:00:03.000]  我們說到之前,我們一起有個祈禱
[00:03:24.000 --> 00:03:30.000]  這個兒子就跟爸爸講要分身家
[00:03:30.000 --> 00:03:32.000]  爸爸亦都應順了
[00:03:32.000 --> 00:03:37.000]  將身家分成兩份給他們的兒子
[00:03:37.000 --> 00:03:40.000]  我們從這個故事裏面來看
[00:03:40.000 --> 00:03:43.000]  橫看、左看、右看
[00:03:43.000 --> 00:03:50.000]  這個都是一個好父親
[00:03:50.000 --> 00:03:52.000]  一個好父親
[00:03:52.000 --> 00:03:54.000]  很勤奮
[00:03:54.000 --> 00:03:56.000]  能夠事業有成
[00:03:56.000 --> 00:04:00.000]  或者能夠令到家庭富裕
[00:04:00.000 --> 00:04:02.000]  給兒女有備任
[00:04:02.000 --> 00:04:06.000]  特別我們後來看到他兒子回來的時候
[00:04:06.000 --> 00:04:10.000]  他那種表現亦都可以很充分地說明
[00:04:10.000 --> 00:04:15.000]  這個是一個好父親
[00:04:15.000 --> 00:04:23.000]  好父親不一定有好子女
[00:04:23.000 --> 00:04:27.000]  我們都很一廂情願
[00:04:27.000 --> 00:04:29.000]  我們做好父母
[00:04:29.000 --> 00:04:33.000]  我們的子女就好了
[00:04:33.000 --> 00:04:34.000]  我們是這樣期望
[00:04:34.000 --> 00:04:36.000]  每個人都是這樣期望
[00:04:36.000 --> 00:04:42.000]  但實際上原來不是
[00:04:42.000 --> 00:04:43.000]  其實反過來
[00:04:43.000 --> 00:04:46.000]  我不是鼓勵大家做不好的父親
[00:04:46.000 --> 00:04:49.000]  不好的父親或者不好的父母
[00:04:49.000 --> 00:04:52.000]  他的子女是不是很壞呢?
[00:04:52.000 --> 00:04:56.000]  原來又不是
[00:04:56.000 --> 00:04:59.000]  當然如果父母好
[00:04:59.000 --> 00:05:02.000]  他的子女好的可能性是高一點
[00:05:02.000 --> 00:05:04.000]  否則你不用做好
[00:05:04.000 --> 00:05:08.000]  父母不好,他的子女不好的可能性也是高一點
[00:05:08.000 --> 00:05:10.000]  但他沒有一個絕對性
[00:05:10.000 --> 00:05:13.000]  沒有一個必然性
[00:05:13.000 --> 00:05:14.000]  這個很重要
[00:05:14.000 --> 00:05:17.000]  我們會明白我們的限制
[00:05:17.000 --> 00:05:21.000]  一方面我們可以少一點驕傲
[00:05:21.000 --> 00:05:24.000]  我這麼好,我的子女一定很好
[00:05:24.000 --> 00:05:26.000]  亦都是多一點盼望
[00:05:26.000 --> 00:05:28.000]  我的能力這麼差
[00:05:28.000 --> 00:05:30.000]  我的學養又這麼少
[00:05:30.000 --> 00:05:31.000]  我的問題又這麼多
[00:05:31.000 --> 00:05:33.000]  我的子女都沒有希望了
[00:05:33.000 --> 00:05:35.000]  盡量做好
[00:05:35.000 --> 00:05:38.000]  多一點盼望
[00:05:38.000 --> 00:05:41.000]  故事裡面的父親是一個好父親
[00:05:41.000 --> 00:05:46.000]  但他兩個兒子都有一個
[00:05:46.000 --> 00:05:49.000]  是沉淪的
[00:05:49.000 --> 00:05:50.000]  是背脊的
[00:05:50.000 --> 00:05:52.000]  是離家的
[00:05:52.000 --> 00:05:55.000]  現實上都是的
[00:05:55.000 --> 00:05:58.000]  香港有一個名目
[00:05:58.000 --> 00:05:59.000]  很多人都認識
[00:05:59.000 --> 00:06:00.000]  我今天不說他的名字
[00:06:00.000 --> 00:06:03.000]  你們認識就認識了
[00:06:03.000 --> 00:06:05.000]  他的兒子有些做牧師的
[00:06:05.000 --> 00:06:07.000]  他本身是一個香港很出名的牧師
[00:06:07.000 --> 00:06:10.000]  但他都有一個兒子是吸毒的
[00:06:10.000 --> 00:06:13.000]  到最後他的兒子都早他去世了
[00:06:13.000 --> 00:06:17.000]  他都寫了一篇去悼詞
[00:06:17.000 --> 00:06:21.000]  思念他的兒子
[00:06:21.000 --> 00:06:24.000]  亦都有些愧疚
[00:06:24.000 --> 00:06:27.000]  覺得自己用了很多時間去關心其他的人
[00:06:27.000 --> 00:06:33.000]  好像做不到他兒子所要求的等等
[00:06:33.000 --> 00:06:35.000]  其實都未必關他事
[00:06:35.000 --> 00:06:42.000]  每個人都有他自己那種人生道路的選擇
[00:06:42.000 --> 00:06:45.000]  我今天在「愛心團體」裡面分享
[00:06:45.000 --> 00:06:47.000]  我有七兄弟姐妹
[00:06:47.000 --> 00:06:49.000]  我家有三個兒子四個女兒
[00:06:49.000 --> 00:06:51.000]  我是排第三的
[00:06:51.000 --> 00:06:54.000]  通常中間那個就是最慘的
[00:06:54.000 --> 00:06:57.000]  特別是大家庭那些
[00:06:57.000 --> 00:07:02.000]  頭又不到尾又不到
[00:07:02.000 --> 00:07:08.000]  七個都在一個家庭裡面長大
[00:07:08.000 --> 00:07:11.000]  大家的際遇都不同
[00:07:11.000 --> 00:07:13.000]  人生的路都不同
[00:07:13.000 --> 00:07:17.000]  我是唯一一個牧師
[00:07:17.000 --> 00:07:20.000]  整家人都沒辦法猜到
[00:07:20.000 --> 00:07:24.000]  稍後我會說一點點
[00:07:24.000 --> 00:07:26.000]  不同的
[00:07:26.000 --> 00:07:29.000]  我們這一輩的人很多都不止一個
[00:07:29.000 --> 00:07:32.000]  不止我這樣只有一個女兒
[00:07:32.000 --> 00:07:35.000]  我們看看大家同一個家庭
[00:07:35.000 --> 00:07:38.000]  甚至同一間小學同一間中學畢業的
[00:07:38.000 --> 00:07:40.000]  就是不同
[00:07:40.000 --> 00:07:42.000]  很大的分別
[00:07:42.000 --> 00:07:45.000]  做父親的
[00:07:45.000 --> 00:07:48.000]  只要盡上自己的責任
[00:07:48.000 --> 00:07:50.000]  就是了
[00:07:50.000 --> 00:07:52.000]  兒女的選擇
[00:07:52.000 --> 00:07:54.000]  我們決定不了
[00:07:54.000 --> 00:07:57.000]  甚至兒女的好壞
[00:07:57.000 --> 00:08:00.000]  我們都決定不了
[00:08:00.000 --> 00:08:02.000]  當然這個好壞
[00:08:02.000 --> 00:08:05.000]  他未必是一個固定的
[00:08:05.000 --> 00:08:07.000]  他現在壞他永遠都壞
[00:08:07.000 --> 00:08:08.000]  他現在好他永遠都好
[00:08:08.000 --> 00:08:09.000]  不一定的
[00:08:09.000 --> 00:08:12.000]  我們不知道人生的曲折性
[00:08:12.000 --> 00:08:13.000]  是不是
[00:08:13.000 --> 00:08:15.000]  我們做不到
[00:08:15.000 --> 00:08:19.000]  我們只是盡上自己的責任
[00:08:19.000 --> 00:08:21.000]  這個是最重要的
[00:08:21.000 --> 00:08:22.000]  無論怎樣都好
[00:08:22.000 --> 00:08:25.000]  我們盡自己的本分
[00:08:25.000 --> 00:08:29.000]  好父親會尊重兒女的權利
[00:08:29.000 --> 00:08:31.000]  給他自由
[00:08:31.000 --> 00:08:36.000]  甚至給他犯錯的自由
[00:08:36.000 --> 00:08:40.000]  或者我們根本都沒能力剝奪他這個自由
[00:08:40.000 --> 00:08:42.000]  這個小兒子跟爸爸說
[00:08:42.000 --> 00:08:46.000]  你把我應得的家業分給我
[00:08:46.000 --> 00:08:49.000]  都好大膽
[00:08:49.000 --> 00:08:51.000]  是我的
[00:08:51.000 --> 00:08:52.000]  你將來都留給我
[00:08:52.000 --> 00:08:55.000]  不過現在給我就好了
[00:08:55.000 --> 00:08:57.000]  這些這麼活躍的子女
[00:08:57.000 --> 00:08:58.000]  我們第一個
[00:08:58.000 --> 00:09:02.000]  當然是經濟封鎖先
[00:09:02.000 --> 00:09:04.000]  給你
[00:09:04.000 --> 00:09:06.000]  即是害了你
[00:09:06.000 --> 00:09:08.000]  亦都會敗了他
[00:09:08.000 --> 00:09:11.000]  但這個父親的選擇
[00:09:11.000 --> 00:09:13.000]  是分了給他
[00:09:13.000 --> 00:09:17.000]  他是我應得的
[00:09:17.000 --> 00:09:22.000]  這個當然跟當時的社會結構和狀態
[00:09:22.000 --> 00:09:24.000]  是有些關係
[00:09:24.000 --> 00:09:26.000]  所以他就說
[00:09:26.000 --> 00:09:33.000]  我應得的
[00:09:33.000 --> 00:09:38.000]  我們做父親的
[00:09:38.000 --> 00:09:43.000]  是怎樣去看待我們的兒女呢
[00:09:43.000 --> 00:09:45.000]  我們很多時候都想他做好
[00:09:45.000 --> 00:09:49.000]  甚至我們要強迫他做好
[00:09:49.000 --> 00:09:51.000]  這裡不容易拿捏的
[00:09:51.000 --> 00:09:54.000]  我都是為人父
[00:09:54.000 --> 00:09:56.000]  不容易拿捏的
[00:09:56.000 --> 00:09:57.000]  要給他一個空間
[00:09:57.000 --> 00:09:59.000]  但一給他空間的時候
[00:09:59.000 --> 00:10:02.000]  他就有機會做錯
[00:10:02.000 --> 00:10:04.000]  那怎麼辦呢
[00:10:04.000 --> 00:10:08.000]  真是考我們的智慧
[00:10:08.000 --> 00:10:11.000]  亦都考我們的判斷
[00:10:11.000 --> 00:10:17.000]  很多東西考我們
[00:10:17.000 --> 00:10:20.000]  我有一次探望一個家庭
[00:10:20.000 --> 00:10:23.000]  那個太太就跟我說
[00:10:23.000 --> 00:10:25.000]  這個做媽媽的
[00:10:25.000 --> 00:10:29.000]  她兒子又是十歲左右
[00:10:29.000 --> 00:10:31.000]  她就在我面前滲
[00:10:31.000 --> 00:10:33.000]  她經常犯錯
[00:10:33.000 --> 00:10:35.000]  你見到牧師
[00:10:35.000 --> 00:10:37.000]  又是帶著她長大的
[00:10:37.000 --> 00:10:39.000]  就滲
[00:10:39.000 --> 00:10:41.000]  做媽媽那些很辛苦的
[00:10:41.000 --> 00:10:45.000]  老公有時也要給她滲
[00:10:45.000 --> 00:10:47.000]  我聽完她滲
[00:10:47.000 --> 00:10:51.000]  我說小朋友犯錯是他的權利
[00:10:51.000 --> 00:10:59.000]  小朋友犯錯是他的權利
[00:10:59.000 --> 00:11:03.000]  他是從錯誤中來學習成長的
[00:11:03.000 --> 00:11:07.000]  而且小朋友犯的錯
[00:11:07.000 --> 00:11:13.000]  通常後果是比較輕
[00:11:13.000 --> 00:11:17.000]  容易修正
[00:11:17.000 --> 00:11:20.000]  如果他犯錯不夠的話
[00:11:20.000 --> 00:11:24.000]  他有很多壓抑的話
[00:11:24.000 --> 00:11:27.000]  他不懂得怎樣去修正自己
[00:11:27.000 --> 00:11:29.000]  在他的成長上
[00:11:29.000 --> 00:11:31.000]  他長大了
[00:11:31.000 --> 00:11:33.000]  可能就會犯一些
[00:11:33.000 --> 00:11:36.000]  他無法承擔後果的錯
[00:11:36.000 --> 00:11:39.000]  當然事情不是那麼簡單
[00:11:39.000 --> 00:11:40.000]  讓他錯多一點
[00:11:40.000 --> 00:11:42.000]  他將來會好一點
[00:11:42.000 --> 00:11:46.000]  教育、聆聽、愛心
[00:11:46.000 --> 00:11:50.000]  怎樣跟他一起經驗成長是很重要
[00:11:50.000 --> 00:11:54.000]  給孩子犯錯的機會
[00:11:54.000 --> 00:11:57.000]  他才能體會到尊重、接納
[00:11:57.000 --> 00:12:03.000]  寬恕、包容、勇敢、自信
[00:12:03.000 --> 00:12:05.000]  從錯誤中學習
[00:12:05.000 --> 00:12:10.000]  不是小朋友才有需要
[00:12:10.000 --> 00:12:13.000]  其實成年人也是
[00:12:13.000 --> 00:12:22.000]  老年人也是
[00:12:22.000 --> 00:12:27.000]  我有一個朋友
[00:12:27.000 --> 00:12:32.000]  很認真的
[00:12:32.000 --> 00:12:34.000]  或者叫做不苟言笑
[00:12:34.000 --> 00:12:37.000]  或者不懂得說笑
[00:12:37.000 --> 00:12:42.000]  他做事規規矩矩
[00:12:42.000 --> 00:12:47.000]  你說他好還是不好
[00:12:47.000 --> 00:12:53.000]  他不懂得說笑也不能說笑
[00:12:53.000 --> 00:13:01.000]  有一天他在說笑
[00:13:01.000 --> 00:13:04.000]  所有人都不知道他在說笑
[00:13:04.000 --> 00:13:07.000]  也不敢相信他在說笑
[00:13:07.000 --> 00:13:10.000]  因為他從來都不說笑的人
[00:13:10.000 --> 00:13:13.000]  他竟然說笑
[00:13:13.000 --> 00:13:15.000]  很奇怪
[00:13:15.000 --> 00:13:17.000]  他很努力說笑的時候
[00:13:17.000 --> 00:13:19.000]  我就觀察到他在說笑
[00:13:19.000 --> 00:13:21.000]  但其他人不懂得笑
[00:13:21.000 --> 00:13:24.000]  因為他很少說笑
[00:13:24.000 --> 00:13:28.000]  他說笑的技巧一定比較弱
[00:13:28.000 --> 00:13:30.000]  人家也沒有心理適應
[00:13:30.000 --> 00:13:35.000]  他是會說笑的
[00:13:35.000 --> 00:13:41.000]  我犯了一個小小的錯誤
[00:13:41.000 --> 00:13:43.000]  不是很大
[00:13:43.000 --> 00:13:45.000]  但事後回想起來
[00:13:45.000 --> 00:13:49.000]  其實我不應該這麼多口
[00:13:49.000 --> 00:13:51.000]  我看到這種尷尬的情況
[00:13:51.000 --> 00:13:53.000]  因為他很努力地在說笑
[00:13:53.000 --> 00:13:55.000]  對方又不懂得反應
[00:13:55.000 --> 00:13:59.000]  我就走出來說
[00:13:59.000 --> 00:14:06.000]  我說他沒有跟你說
[00:14:06.000 --> 00:14:08.000]  他每一次都會很認真的
[00:14:08.000 --> 00:14:12.000]  因為他其實當時是在說笑
[00:14:12.000 --> 00:14:15.000]  很認真地告訴別人他是在說笑
[00:14:15.000 --> 00:14:20.000]  這樣才好笑
[00:14:20.000 --> 00:14:24.000]  很認真地告訴別人他是在說笑
[00:14:24.000 --> 00:14:26.000]  我說他是在說笑
[00:14:26.000 --> 00:14:29.000]  他很認真地告訴你他是在說笑
[00:14:29.000 --> 00:14:31.000]  有一點點憂慮他
[00:14:31.000 --> 00:14:34.000]  但那個時候其實不應該憂慮他
[00:14:34.000 --> 00:14:40.000]  應該給他一點空間讓他練習練習
[00:14:42.000 --> 00:14:49.000]  一個人在他成長的經歷裏
[00:14:49.000 --> 00:14:53.000]  他多了一些不同的嘗試
[00:14:53.000 --> 00:14:57.000]  有些甚至不是對與錯的問題
[00:14:57.000 --> 00:14:59.000]  是一個選擇
[00:14:59.000 --> 00:15:01.000]  好或是不好
[00:15:01.000 --> 00:15:02.000]  或者是這樣的好
[00:15:02.000 --> 00:15:04.000]  或者是這樣的好
[00:15:04.000 --> 00:15:07.000]  我們要給小朋友很多這樣的權利
[00:15:07.000 --> 00:15:12.000]  這個小兒子他說我應得的你分給我
[00:15:12.000 --> 00:15:16.000]  他究竟出去創業還是出去花費呢
[00:15:16.000 --> 00:15:19.000]  在那一刻你都判斷不到的
[00:15:19.000 --> 00:15:22.000]  要判斷不到的
[00:15:22.000 --> 00:15:25.000]  事後的結果當然是知道他花光了
[00:15:25.000 --> 00:15:27.000]  或者事前都九成的了
[00:15:27.000 --> 00:15:31.000]  這個兒子哪裏懂得做的呢
[00:15:31.000 --> 00:15:38.000]  但你都要等他嘗試
[00:15:38.000 --> 00:15:43.000]  我年輕的時候看到一本書很有印象
[00:15:43.000 --> 00:15:48.000]  台灣有一個作家叫做王尚義
[00:15:48.000 --> 00:15:50.000]  很年輕就去世了
[00:15:50.000 --> 00:15:52.000]  他是一個醫生
[00:15:52.000 --> 00:15:54.000]  但他爸爸很想
[00:15:54.000 --> 00:15:57.000]  他很喜歡文學
[00:15:57.000 --> 00:15:58.000]  很喜歡文學
[00:15:58.000 --> 00:16:02.000]  但他爸爸覺得你讀文學沒甚麼前途
[00:16:02.000 --> 00:16:03.000]  你讀醫吧
[00:16:03.000 --> 00:16:06.000]  於是他要滿足他爸爸的期望
[00:16:06.000 --> 00:16:08.000]  他於是就讀醫
[00:16:08.000 --> 00:16:10.000]  但他同時又兼讀文學
[00:16:10.000 --> 00:16:14.000]  所以他是一個作家
[00:16:14.000 --> 00:16:16.000]  兩樣交織之下
[00:16:16.000 --> 00:16:19.000]  他就得了病
[00:16:19.000 --> 00:16:23.000]  成為一個長期都是健康不好的人
[00:16:23.000 --> 00:16:27.000]  他有一本書叫《野甲子的黃昏》
[00:16:27.000 --> 00:16:28.000]  你讀過書名就知道了
[00:16:28.000 --> 00:16:32.000]  《野甲子的黃昏》
[00:16:32.000 --> 00:16:34.000]  年輕人已經在黃昏
[00:16:34.000 --> 00:16:36.000]  《野甲子的黃昏》
[00:16:36.000 --> 00:16:37.000]  一篇散文集
[00:16:37.000 --> 00:16:39.000]  現在應該找不到的了
[00:16:39.000 --> 00:16:41.000]  是70年代的書
[00:16:41.000 --> 00:16:46.000]  那批的作家
[00:16:46.000 --> 00:16:50.000]  他爸爸寫了一篇文章
[00:16:50.000 --> 00:16:54.000]  叫做《永恆的懺悔》
[00:16:54.000 --> 00:16:56.000]  就是很後悔
[00:16:56.000 --> 00:17:01.000]  自己當年要迫兒子讀醫
[00:17:01.000 --> 00:17:06.000]  如果他放兒子走他自己的路
[00:17:06.000 --> 00:17:11.000]  或許不是這樣的結果
[00:17:11.000 --> 00:17:16.000]  給我們的孩子發展他的興趣
[00:17:16.000 --> 00:17:17.000]  他的才能
[00:17:17.000 --> 00:17:19.000]  他的品格
[00:17:19.000 --> 00:17:26.000]  或許給他嘗試一些可以犯的錯誤
[00:17:26.000 --> 00:17:28.000]  當然有些我們不會給他
[00:17:28.000 --> 00:17:29.000]  難道這個兒子說
[00:17:29.000 --> 00:17:30.000]  你給錢我去買兇殺人
[00:17:30.000 --> 00:17:32.000]  我都給他嗎
[00:17:32.000 --> 00:17:34.000]  給他嘗試一些
[00:17:34.000 --> 00:17:39.000]  讓他可以在這個自由當中去成長
[00:17:39.000 --> 00:17:40.000]  這個很重要
[00:17:40.000 --> 00:17:44.000]  好的父親會尊重兒女的權利
[00:17:44.000 --> 00:17:49.000]  今天我們這個是更加不容易學的
[00:17:49.000 --> 00:17:52.000]  因為當他做錯的時候
[00:17:52.000 --> 00:17:56.000]  很多時候都要我們幫他埋單
[00:17:56.000 --> 00:18:02.000]  我們要幫他承擔
[00:18:02.000 --> 00:18:03.000]  我十幾歲的時候
[00:18:03.000 --> 00:18:06.000]  有一次跟人打架
[00:18:06.000 --> 00:18:10.000]  打到人家很傷
[00:18:10.000 --> 00:18:13.000]  我不知道我這麼好打
[00:18:13.000 --> 00:18:17.000]  誰知那個是潮州老漢的兒子
[00:18:17.000 --> 00:18:19.000]  晚上他帶著兒子
[00:18:19.000 --> 00:18:21.000]  整條村來找我
[00:18:21.000 --> 00:18:24.000]  找不到我,找到我老爸
[00:18:24.000 --> 00:18:26.000]  幸好我逃脫了
[00:18:26.000 --> 00:18:28.000]  於是我老爸解決了問題
[00:18:28.000 --> 00:18:31.000]  我回來就被我老爸打
[00:18:31.000 --> 00:18:34.000]  這是正常的
[00:18:34.000 --> 00:18:45.000]  做父親要承擔兒子所闖的禍
[00:18:45.000 --> 00:18:47.000]  我們不是叫鼓勵他去做
[00:18:47.000 --> 00:18:51.000]  但是我們不能夠因為怕他錯
[00:18:51.000 --> 00:18:54.000]  而令他完全沒有機會
[00:18:54.000 --> 00:18:57.000]  我們不要杜絕他這個錯誤
[00:18:57.000 --> 00:18:59.000]  這個都需要一種智慧
[00:18:59.000 --> 00:19:07.000]  也需要一種信心,需要一種尊重的心
[00:19:07.000 --> 00:19:10.000]  比喻中那個小兒子的權利
[00:19:10.000 --> 00:19:15.000]  父親給予尊重
[00:19:15.000 --> 00:19:18.000]  如果那個小兒子是比喻我們
[00:19:18.000 --> 00:19:20.000]  那個父親就比喻天父
[00:19:20.000 --> 00:19:24.000]  其實天父都是尊重我們的
[00:19:24.000 --> 00:19:28.000]  我們就是論論盡盡
[00:19:28.000 --> 00:19:30.000]  我經常說,如果上帝不讓我們犯錯
[00:19:30.000 --> 00:19:32.000]  我們根本連犯錯的機會都沒有
[00:19:32.000 --> 00:19:35.000]  你試一下,你一動就馬上肚子痛
[00:19:35.000 --> 00:19:37.000]  一動就馬上呼吸不了
[00:19:37.000 --> 00:19:39.000]  哮喘就馬上發作
[00:19:39.000 --> 00:19:41.000]  每次都是這樣的
[00:19:41.000 --> 00:19:45.000]  你還敢不敢壞?敢不敢?
[00:19:45.000 --> 00:19:48.000]  沒有人敢的,是不是?
[00:19:48.000 --> 00:19:50.000]  但不是的,我們的經驗都不是這樣
[00:19:50.000 --> 00:19:55.000]  上帝都不是這樣對我們的
[00:19:55.000 --> 00:19:59.000]  上帝都不是用一種這樣的手段
[00:19:59.000 --> 00:20:02.000]  或者方法來管教我們
[00:20:02.000 --> 00:20:05.000]  原來上帝這麼寬容的?
[00:20:05.000 --> 00:20:07.000]  上帝真的很寬容的
[00:20:07.000 --> 00:20:12.000]  如果不是,你今天那麼癱瘓
[00:20:12.000 --> 00:20:16.000]  逐樣數,你都要捱很久
[00:20:16.000 --> 00:20:17.000]  上帝很寬容
[00:20:17.000 --> 00:20:19.000]  那上帝有沒有要求呢?有
[00:20:19.000 --> 00:20:23.000]  好父親是不會溺愛或者縱容他的兒子的
[00:20:23.000 --> 00:20:25.000]  兒子的出走
[00:20:25.000 --> 00:20:27.000]  他為什麼會走呢?
[00:20:27.000 --> 00:20:29.000]  都是一個問題
[00:20:29.000 --> 00:20:32.000]  如果家裡好吃好住好享受
[00:20:32.000 --> 00:20:37.000]  都不用走,是不是?
[00:20:37.000 --> 00:20:39.000]  想想,是不是?
[00:20:39.000 --> 00:20:41.000]  房子又大
[00:20:41.000 --> 00:20:43.000]  工人又多
[00:20:43.000 --> 00:20:48.000]  兒子說,你不要走,你想怎樣?
[00:20:48.000 --> 00:20:50.000]  那我就給你
[00:20:50.000 --> 00:20:52.000]  你想隔一間來住,就在欄杆那裡住吧
[00:20:52.000 --> 00:20:54.000]  你想呼朋引類
[00:20:54.000 --> 00:20:57.000]  你想晚晚開派對
[00:20:57.000 --> 00:20:58.000]  行了行了行了
[00:20:58.000 --> 00:21:00.000]  在爸爸身邊就行了
[00:21:00.000 --> 00:21:03.000]  不需要了,不需要走
[00:21:03.000 --> 00:21:04.000]  是不是?
[00:21:04.000 --> 00:21:07.000]  但父親沒有這樣
[00:21:07.000 --> 00:21:09.000]  他走,一定是
[00:21:09.000 --> 00:21:12.000]  或者我們合理地說
[00:21:12.000 --> 00:21:13.000]  他如果留在這裡
[00:21:13.000 --> 00:21:19.000]  他就要做他在家裡的責任和要求
[00:21:19.000 --> 00:21:21.000]  他覺得不自然
[00:21:21.000 --> 00:21:23.000]  不自由
[00:21:23.000 --> 00:21:25.000]  我要出去
[00:21:25.000 --> 00:21:28.000]  是不是?我要出去
[00:21:28.000 --> 00:21:33.000]  所以家裡面其實是有規矩有要求的
[00:21:33.000 --> 00:21:37.000]  尊重不是放棄了要求
[00:21:37.000 --> 00:21:38.000]  要很清楚
[00:21:38.000 --> 00:21:40.000]  尊重不是放棄了要求
[00:21:40.000 --> 00:21:43.000]  我們可以疼愛他
[00:21:43.000 --> 00:21:45.000]  但是不可以縱容他
[00:21:45.000 --> 00:21:47.000]  也不可以心軟
[00:21:47.000 --> 00:21:49.000]  也不可以膽小
[00:21:49.000 --> 00:21:51.000]  不要過分保護他
[00:21:51.000 --> 00:21:52.000]  照顧他
[00:21:52.000 --> 00:21:55.000]  讓他面對他自己的生活
[00:21:55.000 --> 00:21:58.000]  或者他要承擔的責任
[00:21:58.000 --> 00:21:59.000]  我記得我說過
[00:21:59.000 --> 00:22:01.000]  我只有一個女兒
[00:22:01.000 --> 00:22:03.000]  是不是?
[00:22:03.000 --> 00:22:04.000]  你是皇帝女兒
[00:22:04.000 --> 00:22:05.000]  記得嗎?
[00:22:05.000 --> 00:22:08.000]  你爸爸我才是皇帝
[00:22:08.000 --> 00:22:11.000]  家裡不是你作主
[00:22:11.000 --> 00:22:13.000]  是我作主
[00:22:13.000 --> 00:22:16.000]  但是我要看到
[00:22:16.000 --> 00:22:18.000]  有些家庭
[00:22:18.000 --> 00:22:21.000]  家裡其實不是父母作主
[00:22:21.000 --> 00:22:24.000]  是子女作主
[00:22:24.000 --> 00:22:25.000]  瘋了
[00:22:25.000 --> 00:22:32.000]  我們真的要思考一下是誰作主
[00:22:32.000 --> 00:22:33.000]  我講一個
[00:22:33.000 --> 00:22:35.000]  現在想起我講一個
