
[00:00:00.000 --> 00:00:03.800]  有一個小學的時候已經猜過的謎語
[00:13:28.800 --> 00:13:32.600]  第三是天使的榮耀歸主頌
[00:13:32.600 --> 00:13:36.900]  盧家福音二章14節
[00:13:36.900 --> 00:13:39.800]  第四是西面的稱頌
[00:13:39.800 --> 00:13:43.200]  在盧家福音二章29到32節
[00:13:43.200 --> 00:13:48.000]  這幾首的思覺就是新約的Canticles
[00:13:48.000 --> 00:13:53.500]  眾歌 也有人叫它做聖誕的眾歌
[00:13:53.500 --> 00:13:57.400]  盧家在聖靈的引領下讓我們明白
[00:13:57.400 --> 00:14:00.200]  就是耶穌基督降世的時候
[00:14:00.200 --> 00:14:02.900]  試過表達了他們的心意
[00:14:02.900 --> 00:14:08.800]  而音樂也因此而活躍起來
[00:14:08.800 --> 00:14:14.900]  首先瑪利亞唱出了這首優美的專主頌
[00:14:14.900 --> 00:14:17.500]  The Magnificat
[00:14:17.500 --> 00:14:21.500]  她在第46節說
[00:14:21.500 --> 00:14:23.400]  我心專主為大
[00:14:23.400 --> 00:14:28.300]  我令以神我的救主為樂
[00:14:28.300 --> 00:14:33.300]  我心是包括心思、情感、意志
[00:14:33.300 --> 00:14:36.900]  專主為大就是尊崇主
[00:14:36.900 --> 00:14:39.900]  讓祂居受惠
[00:14:39.900 --> 00:14:43.500]  這段歌還分成四個小段
[00:14:43.500 --> 00:14:49.400]  分別說明了祂列祖的神一切的榮美
[00:14:49.400 --> 00:14:54.300]  包括祂的聖潔、祂的慈愛
[00:14:54.300 --> 00:14:58.500]  祂的大能和祂的信實
[00:14:58.500 --> 00:15:00.600]  在這首詩歌裡
[00:15:00.600 --> 00:15:04.300]  奧秘的生命為瑪利亞照亮了
[00:15:04.300 --> 00:15:07.700]  祂的民族過去一切的歷史
[00:15:07.700 --> 00:15:10.900]  專主頌幾乎完全是由
[00:15:10.900 --> 00:15:15.300]  舊約、經文、組合而成的
[00:15:15.300 --> 00:15:17.400]  細節我先不說
[00:15:17.400 --> 00:15:21.600]  在很多色經書都有很仔細的對比
[00:15:21.600 --> 00:15:23.000]  我們因此知道
[00:15:23.000 --> 00:15:28.000]  瑪利亞她不是只懂得背誦式
[00:15:28.000 --> 00:15:32.600]  靈修式、聽古、講古、博古式的讀經
[00:15:32.600 --> 00:15:37.700]  而她是真正的融會了、明白了
[00:15:37.700 --> 00:15:39.800]  我們想想在當時的社會
[00:15:39.800 --> 00:15:45.000]  一個女子能夠對神的話語有這樣的認識
[00:15:45.000 --> 00:15:46.700]  可以看到祂的用心
[00:15:46.700 --> 00:15:51.500]  祂所下的功夫有多麼深
[00:15:51.500 --> 00:15:59.000]  也難怪她會選擇蒙神使用
[00:15:59.000 --> 00:16:02.800]  瑪利亞說 我心專主為大
[00:16:02.800 --> 00:16:06.600]  我凌以神 我的救主為樂
[00:16:06.600 --> 00:16:10.400]  凡是被神重用的人都是專主為大
[00:16:10.400 --> 00:16:13.200]  以主為樂的人
[00:16:13.200 --> 00:16:16.700]  專主為大的人才能行主道
[00:16:16.700 --> 00:16:23.300]  以主為樂的人才能熱誠侍奉主
[00:16:23.300 --> 00:16:25.000]  親愛的弟兄姊妹
[00:16:25.000 --> 00:16:32.200]  你希望擁有專主為大的生命嗎?
[00:16:32.200 --> 00:16:35.200]  專主為大不是口號
[00:16:35.200 --> 00:16:37.500]  不是嘴裡說說就算
[00:16:37.500 --> 00:16:42.000]  它是一切屬神的人當有的生活態度
[00:16:42.000 --> 00:16:44.400]  是不是要擁有這樣的生命
[00:16:44.400 --> 00:16:47.300]  也沒有人可以勉強你
[00:16:47.300 --> 00:16:50.400]  除非是你自己願意
[00:16:50.400 --> 00:16:52.900]  衷心希望我們每一個
[00:16:52.900 --> 00:16:55.500]  都可以好像瑪利亞一樣
[00:16:55.500 --> 00:16:57.700]  我心專主為大
[00:16:57.700 --> 00:17:01.700]  我凌以神 我的救主為樂
[00:17:01.700 --> 00:17:04.200]  對每一件要做的事
[00:17:04.200 --> 00:17:08.100]  我們都先問自己一句話
[00:17:08.100 --> 00:17:14.500]  我這樣做能不能夠專主為大呢?
[00:17:14.500 --> 00:17:17.700]  究竟什麼是專主為大呢?
[00:17:17.700 --> 00:17:19.400]  在瑪利亞身上
[00:17:19.400 --> 00:17:24.300]  我們看到什麼是專主為大
[00:17:24.300 --> 00:17:25.700]  兩千多年前
[00:17:25.700 --> 00:17:29.100]  有一位叫做加伯列的天使
[00:17:29.100 --> 00:17:31.000]  他奉了神的差遣
[00:17:31.000 --> 00:17:34.700]  去到加利里海邊的拿撒勒
[00:17:34.700 --> 00:17:37.900]  拿撒勒這個名字
[00:17:37.900 --> 00:17:41.000]  字根是Nesta
[00:17:41.000 --> 00:17:45.100]  從根生的資子
[00:17:45.100 --> 00:17:48.700]  從根生的資子的意思
[00:17:48.700 --> 00:17:53.900]  在二章下書十一章一節
[00:17:53.900 --> 00:17:57.400]  有說從耶穌的本必發一條
[00:17:57.400 --> 00:18:02.200]  從他根生的資子必結果實
[00:18:02.200 --> 00:18:05.600]  猶太人在巴比倫秘魯
[00:18:05.600 --> 00:18:08.400]  回歸到巴勒斯坦的時候
[00:18:08.400 --> 00:18:10.400]  有一支大衛王的後裔
[00:18:10.400 --> 00:18:13.200]  定居在這個小鎮
[00:18:13.200 --> 00:18:17.200]  他們因為期望以卓亞書的預言
[00:18:17.200 --> 00:18:18.800]  應驗在他們中間
[00:18:18.800 --> 00:18:20.700]  而被嘲笑為
[00:18:20.700 --> 00:18:27.100]  自認為是耶穌根生的資子的一群人
[00:18:27.100 --> 00:18:29.400]  認為他們太過自大
[00:18:29.400 --> 00:18:32.200]  太過自高自大
[00:18:32.200 --> 00:18:37.400]  就好像拿彈葉聽菲力說
[00:18:37.400 --> 00:18:41.200]  拿撒勒人耶穌就是彌賽亞的時候
[00:18:41.200 --> 00:18:44.200]  在約翰福音一章四十六節
[00:18:44.200 --> 00:18:50.100]  他說:拿撒勒還能出什麼好的木?
[00:18:50.100 --> 00:18:52.300]  但是拿撒勒人
[00:18:52.300 --> 00:18:55.700]  好像剛才故事那個銅錢一樣
[00:18:55.700 --> 00:18:58.600]  並沒有因為其他人的記仇
[00:18:58.600 --> 00:19:03.300]  而放棄了他們的盼望
[00:19:03.300 --> 00:19:07.000]  這個預言是經過差不多700年
[00:19:07.000 --> 00:19:08.600]  到無形驗
[00:19:08.600 --> 00:19:12.600]  這個時候天使加百列來到拿撒勒
[00:19:12.600 --> 00:19:18.200]  對已經訂婚的童女瑪利亞說
[00:19:18.200 --> 00:19:20.000]  魯迦福音一章二十八節
[00:19:20.000 --> 00:19:29.200]  蒙大恩的女子 我問你安 主和你同在了
[00:19:29.200 --> 00:19:33.200]  二十九節說瑪利亞聽到這句話很害怕
[00:19:33.200 --> 00:19:34.900]  反覆在思量
[00:19:34.900 --> 00:19:38.200]  這個問安的意思
[00:19:38.200 --> 00:19:39.800]  蒙大恩的女子
[00:19:39.800 --> 00:19:42.100]  這個大恩是什麼呢?
[00:19:42.100 --> 00:19:47.500]  原來這個大恩就是在三十一到三十三節說
[00:19:47.500 --> 00:19:49.500]  你要懷孕生子
[00:19:49.500 --> 00:19:52.100]  可以給他起名叫耶穌
[00:19:52.100 --> 00:19:56.000]  他要為大 稱為至高者的兒子
[00:19:56.000 --> 00:20:01.600]  主神要把他祖大衛的遺給他
[00:20:01.600 --> 00:20:04.100]  他要作亞各家的王
[00:20:04.100 --> 00:20:09.100]  直到永遠他的國也沒有窮盡
[00:20:09.100 --> 00:20:12.600]  原來大衛家所盼望的榮耀
[00:20:12.600 --> 00:20:16.900]  要應驗在瑪利亞身上
[00:20:16.900 --> 00:20:21.200]  第三十四節 瑪利亞就問天使說
[00:20:21.200 --> 00:20:25.100]  我沒有出嫁 怎麼有這事呢?
[00:20:25.100 --> 00:20:28.300]  天使在三十五節就回答說
[00:20:28.300 --> 00:20:31.100]  聖靈要臨到你身上
[00:20:31.100 --> 00:20:34.400]  至高者的能力要任避你
[00:20:34.400 --> 00:20:40.300]  因此所要生的聖者必稱為神的兒子
[00:20:40.300 --> 00:20:42.400]  去到三十六節
[00:20:42.400 --> 00:20:46.000]  瑪利亞的回答表明了她對神的信心
[00:20:46.000 --> 00:20:48.700]  她說:我是主的使女
[00:20:48.700 --> 00:20:53.300]  情願照你的話成就在我身上
[00:20:53.300 --> 00:20:56.300]  照當時猶太人的律法
[00:20:56.300 --> 00:21:01.700]  女孩子未婚生子是一件十分不明喻的事
[00:21:01.700 --> 00:21:04.500]  婦嫁也可能會取消婚約
[00:21:04.500 --> 00:21:08.000]  良家名聲掃地
[00:21:08.000 --> 00:21:12.200]  經濟上將會有很大的損失
[00:21:12.200 --> 00:21:15.500]  她還可能會被人用石頭打死
[00:21:15.500 --> 00:21:18.200]  面對著這樣的壓力
[00:21:18.200 --> 00:21:22.700]  瑪利亞在天使面前展示了她的信心
[00:21:22.700 --> 00:21:28.300]  這叫做尊主為大
[00:21:28.300 --> 00:21:30.800]  當她為被以色列人尊敬的
[00:21:30.800 --> 00:21:33.800]  祭司撒加利亞的夫人伊利沙伯
[00:21:33.800 --> 00:21:37.900]  一聽到瑪利亞問安的聲音
[00:21:37.900 --> 00:21:40.900]  她所懷的胎 即是試世約翰
[00:21:40.900 --> 00:21:43.200]  就在腹中跳動
[00:21:43.200 --> 00:21:46.500]  並且伊利沙伯被聖靈充滿
[00:21:46.500 --> 00:21:48.500]  高聲感歎
[00:21:48.500 --> 00:21:53.900]  在《路加福音》一章42到44節
[00:21:53.900 --> 00:21:56.700]  你在婦女中是有福的
[00:21:56.700 --> 00:22:00.000]  我主的母 到我者裡來
[00:22:00.000 --> 00:22:01.800]  因為你問安的聲音
[00:22:01.800 --> 00:22:04.500]  一入我耳 我福女的胎
[00:22:04.500 --> 00:22:08.400]  就歡喜跳動
[00:22:08.400 --> 00:22:10.800]  瑪利亞聽到這樣誇獎的說話
[00:22:10.800 --> 00:22:13.500]  她的反應卻謙謙卑卑
[00:22:13.500 --> 00:22:16.000]  很自然地說
[00:22:16.000 --> 00:22:21.500]  在《路加福音》一章46到55節
[00:22:21.500 --> 00:22:23.400]  我心尊主為大
[00:22:23.400 --> 00:22:26.200]  我寧以神 我的救主為樂
[00:22:26.200 --> 00:22:30.500]  因為他顧念使裡的卑微
[00:22:30.500 --> 00:22:34.200]  那有權能的 為我成就大事
[00:22:34.200 --> 00:22:36.900]  他扶助他僕人以色列
[00:22:36.900 --> 00:22:42.400]  為要紀念阿伯拉罕和他的後裔
[00:22:42.400 --> 00:22:46.700]  子女行間並無絲毫的洋洋得意
[00:22:46.700 --> 00:22:51.900]  反而以自己為不配 不配仇恩
[00:22:51.900 --> 00:22:54.800]  是主按他的美意
[00:22:54.800 --> 00:23:01.000]  紀念先祖阿伯拉罕私恩給他的後裔
[00:23:01.000 --> 00:23:07.900]  同樣的當天使加伯列奉上帝差遣對他說
[00:23:07.900 --> 00:23:11.400]  蒙大恩的女子 我問你安
[00:23:11.400 --> 00:23:19.200]  主和你同在了
[00:23:19.200 --> 00:23:28.400]  瑪利亞的反應是
[00:23:28.400 --> 00:23:31.700]  我是主的使裡 情願照你的話
[00:23:31.700 --> 00:23:36.300]  成就在我身上
[00:23:36.300 --> 00:23:41.000]  一個蒙大恩的女子
[00:23:41.000 --> 00:23:45.000]  瑪利亞自認是主的使裡
[00:23:45.000 --> 00:23:50.100]  情願照你的話成就在我身上
[00:23:50.100 --> 00:23:55.900]  這個叫做尊主為大
[00:23:55.900 --> 00:23:58.700]  當人奚落拿撒勒的時候
[00:23:58.700 --> 00:24:02.500]  拿撒勒人並無改變他們的異象
[00:24:02.500 --> 00:24:08.000]  他們怎樣能夠忍耐別人幾百年來的奚落呢
[00:24:08.000 --> 00:24:14.300]  相信他們是學會了禱告和等待
[00:24:14.300 --> 00:24:17.700]  有一首詩歌叫做「信心的等待」
[00:24:17.700 --> 00:24:21.600]  歌詞說 明天怎麼你還是不知道
[00:24:21.600 --> 00:24:24.700]  越想得到的 總會得不到
[00:24:24.700 --> 00:24:27.400]  人生就像一片雲霧
[00:24:27.400 --> 00:24:30.500]  出現小事就不見到
[00:24:30.500 --> 00:24:33.500]  在這幽谷中 我宣告
[00:24:33.500 --> 00:24:36.500]  不必怕 因有你同在
[00:24:36.500 --> 00:24:39.400]  別人笑我為什麼等待
