
[00:00:00.000 --> 00:00:02.000]  一百二十三篇
[00:02:28.560 --> 00:02:30.560]  被俘虜到巴比倫那裏
[00:02:30.560 --> 00:02:32.560]  要在巴比倫人面前
[00:02:32.560 --> 00:02:34.560]  被他們侮辱
[00:02:34.560 --> 00:02:36.560]  心裏很難受很哀痛
[00:02:36.560 --> 00:02:38.560]  所以向神發出求救
[00:02:38.560 --> 00:02:40.560]  掃他們的苦
[00:02:40.560 --> 00:02:42.560]  今天和大家看詩篇123篇
[00:02:42.560 --> 00:02:44.560]  這個詩篇很多解經家
[00:02:44.560 --> 00:02:46.560]  估計最可能
[00:02:46.560 --> 00:02:48.560]  寫作背景是甚麼時候
[00:02:48.560 --> 00:02:50.560]  就是說一群
[00:02:50.560 --> 00:02:52.560]  以色列人
[00:02:52.560 --> 00:02:54.560]  他們在巴比倫
[00:02:54.560 --> 00:02:56.560]  被侮辱受苦之後
[00:02:56.560 --> 00:02:58.560]  他們回到
[00:02:58.560 --> 00:03:00.560]  耶路撒冷
[00:03:00.560 --> 00:03:02.560]  留意當時
[00:03:02.560 --> 00:03:04.560]  聖城耶路撒冷
[00:03:04.560 --> 00:03:06.560]  全部退緩
[00:03:06.560 --> 00:03:08.560]  敗瓦
[00:03:08.560 --> 00:03:10.560]  之前被攻陷
[00:03:10.560 --> 00:03:12.560]  所以他們是怎樣
[00:03:12.560 --> 00:03:14.560]  有一個人叫尼希米
[00:03:14.560 --> 00:03:16.560]  帶著他們
[00:03:16.560 --> 00:03:18.560]  回到耶路撒冷
[00:03:18.560 --> 00:03:20.560]  他們一心一意
[00:03:20.560 --> 00:03:22.560]  很想建立這個聖城
[00:03:22.560 --> 00:03:24.560]  和建造
[00:03:24.560 --> 00:03:26.560]  被人攻陷
[00:03:26.560 --> 00:03:28.560]  荒涼了的聖殿
[00:03:28.560 --> 00:03:32.560]  他們很有雄心壯志
[00:03:32.560 --> 00:03:34.560]  浩浩蕩蕩地
[00:03:34.560 --> 00:03:36.560]  回去
[00:03:36.560 --> 00:03:38.560]  不過
[00:03:38.560 --> 00:03:40.560]  回去的時候
[00:03:40.560 --> 00:03:42.560]  當他們要開始
[00:03:42.560 --> 00:03:44.560]  重建工程
[00:03:44.560 --> 00:03:46.560]  周圍的環境
[00:03:46.560 --> 00:03:48.560]  很不理想
[00:03:48.560 --> 00:03:50.560]  包括甚麼呢
[00:03:50.560 --> 00:03:52.560]  很多敵人來攻擊他們
[00:03:52.560 --> 00:03:56.560]  威逼利誘
[00:03:56.560 --> 00:03:58.560]  挑戰他們
[00:03:58.560 --> 00:04:00.560]  叫他們不要再重建你們的城市
[00:04:00.560 --> 00:04:02.560]  不要重建這個聖殿
[00:04:02.560 --> 00:04:04.560]  還要一路笑他們
[00:04:04.560 --> 00:04:06.560]  你們這麼少人手
[00:04:06.560 --> 00:04:08.560]  建這些城牆有甚麼用
[00:04:08.560 --> 00:04:10.560]  他們當時
[00:04:10.560 --> 00:04:12.560]  曾經有句說話
[00:04:12.560 --> 00:04:14.560]  你跳上城牆
[00:04:14.560 --> 00:04:16.560]  都踩爛你們的城牆
[00:04:16.560 --> 00:04:18.560]  這麼脆弱的東西
[00:04:18.560 --> 00:04:20.560]  建來幹甚麼
[00:04:20.560 --> 00:04:22.560]  不斷地
[00:04:22.560 --> 00:04:24.560]  侮辱他們
[00:04:24.560 --> 00:04:26.560]  笑他們
[00:04:26.560 --> 00:04:28.560]  當時加上一個困難的環境
[00:04:28.560 --> 00:04:30.560]  因為他們回到那個地方
[00:04:30.560 --> 00:04:32.560]  經濟很差
[00:04:32.560 --> 00:04:34.560]  很多回到鄉下的百姓
[00:04:34.560 --> 00:04:36.560]  很貧苦
[00:04:36.560 --> 00:04:38.560]  也沒有依靠
[00:04:38.560 --> 00:04:40.560]  那怎麼辦
[00:04:40.560 --> 00:04:42.560]  大部份的人甚至
[00:04:42.560 --> 00:04:44.560]  他們要做別人的奴隸
[00:04:44.560 --> 00:04:46.560]  打別人的工
[00:04:46.560 --> 00:04:48.560]  去過一些生活
[00:04:48.560 --> 00:04:50.560]  所以敵人更加在笑他們
[00:04:50.560 --> 00:04:52.560]  輕視他們
[00:04:52.560 --> 00:04:54.560]  侮辱他們
[00:04:54.560 --> 00:04:56.560]  這一首上行之詩
[00:04:56.560 --> 00:04:58.560]  就是這班受苦的人
[00:04:58.560 --> 00:05:00.560]  他們內心的呼喊
[00:05:00.560 --> 00:05:02.560]  他們怎樣
[00:05:02.560 --> 00:05:04.560]  我們看看這段經文
[00:05:04.560 --> 00:05:06.560]  他們怎樣突破這麼困苦的環境
[00:05:06.560 --> 00:05:08.560]  他們大膽向神祈禱
[00:05:08.560 --> 00:05:10.560]  求主憐憫他們
[00:05:10.560 --> 00:05:12.560]  我們今天從詩篇
[00:05:12.560 --> 00:05:14.560]  一二三篇
[00:05:14.560 --> 00:05:16.560]  我們一二三篇
[00:05:16.560 --> 00:05:18.560]  我們可以看回powerpoint
[00:05:18.560 --> 00:05:20.560]  詩篇一二三篇
[00:05:20.560 --> 00:05:22.560]  下一章
[00:05:22.560 --> 00:05:24.560]  我們有三樣東西去了解
[00:05:24.560 --> 00:05:26.560]  一種
[00:05:26.560 --> 00:05:28.560]  一位的對象
[00:05:28.560 --> 00:05:30.560]  兩種的態度
[00:05:30.560 --> 00:05:32.560]  三個的行動
[00:05:32.560 --> 00:05:34.560]  希望對我們每一位弟兄姊妹
[00:05:34.560 --> 00:05:36.560]  我們面對我們日常生活環境
[00:05:36.560 --> 00:05:38.560]  有鼓勵有提醒
[00:05:38.560 --> 00:05:40.560]  我們一起再禱告
[00:05:40.560 --> 00:05:46.560]  天父我們去到你自己私人寶座面前
[00:05:46.560 --> 00:05:50.560]  今天無論我們弟兄姊妹
[00:05:50.560 --> 00:05:52.560]  生活一個
[00:05:52.560 --> 00:05:54.560]  無論我們在一個很開心
[00:05:54.560 --> 00:05:56.560]  很歡愉的環境
[00:05:56.560 --> 00:05:58.560]  或者我們在一個低沉
[00:05:58.560 --> 00:06:00.560]  有些困擾的環境當中
[00:06:00.560 --> 00:06:02.560]  我們今天
[00:06:02.560 --> 00:06:04.560]  弟兄姊妹都願意去到神祈面前
[00:06:04.560 --> 00:06:06.560]  我們安靜下來
[00:06:06.560 --> 00:06:10.560]  恭聽神祈自己的說話
[00:06:10.560 --> 00:06:12.560]  求主祢讓我們有悟性
[00:06:12.560 --> 00:06:14.560]  去明白
[00:06:14.560 --> 00:06:16.560]  求主祢親自向我們說話
[00:06:16.560 --> 00:06:18.560]  提醒我們
[00:06:18.560 --> 00:06:20.560]  責備我們
[00:06:20.560 --> 00:06:22.560]  鼓勵我們挑戰我們
[00:06:22.560 --> 00:06:24.560]  讓我們的生活
[00:06:24.560 --> 00:06:26.560]  更加走在神祈的路裏
[00:06:26.560 --> 00:06:28.560]  合乎神祈的使用
[00:06:28.560 --> 00:06:30.560]  帶領我們在這段時間
[00:06:30.560 --> 00:06:32.560]  禱告奉耶穌基督性命求
[00:06:32.560 --> 00:06:34.560]  阿們
[00:06:34.560 --> 00:06:36.560]  首先第一件事我們看看
[00:06:36.560 --> 00:06:38.560]  一位天上的主
[00:06:38.560 --> 00:06:40.560]  我們再讀第一節
[00:06:40.560 --> 00:06:42.560]  預備一二三
[00:06:42.560 --> 00:06:44.560]  坐在天上的主
[00:06:44.560 --> 00:06:46.560]  我向你舉目
[00:06:46.560 --> 00:06:48.560]  舉目
[00:06:48.560 --> 00:06:50.560]  是不是很熟
[00:06:50.560 --> 00:06:52.560]  如果你看看詩篇一百二十一篇
[00:06:52.560 --> 00:06:54.560]  我要向山舉目
[00:06:54.560 --> 00:06:56.560]  我的幫助從何而來
[00:06:56.560 --> 00:06:58.560]  我的幫助是從
[00:06:58.560 --> 00:07:00.560]  天地的耶和華而來
[00:07:00.560 --> 00:07:02.560]  所以一二一
[00:07:02.560 --> 00:07:04.560]  他們一直回到耶路撒冷
[00:07:04.560 --> 00:07:06.560]  去朝拜上帝的時候
[00:07:06.560 --> 00:07:08.560]  沿路環境很危險
[00:07:08.560 --> 00:07:10.560]  但是他一路
[00:07:10.560 --> 00:07:12.560]  向著石安山
[00:07:12.560 --> 00:07:14.560]  認定神在當中
[00:07:14.560 --> 00:07:16.560]  所以一二一
[00:07:16.560 --> 00:07:18.560]  是向山舉目
[00:07:18.560 --> 00:07:20.560]  一二二
[00:07:20.560 --> 00:07:22.560]  他們是向電進發
[00:07:22.560 --> 00:07:24.560]  他們要回到耶路撒冷
[00:07:24.560 --> 00:07:26.560]  見到聖電
[00:07:26.560 --> 00:07:28.560]  心裏的歡欣
[00:07:28.560 --> 00:07:30.560]  而今次這首一二三
[00:07:30.560 --> 00:07:32.560]  他更加升級了
[00:07:32.560 --> 00:07:34.560]  一開始就是
[00:07:34.560 --> 00:07:36.560]  向天上的主舉目
[00:07:36.560 --> 00:07:38.560]  他超越四周的環境
[00:07:38.560 --> 00:07:40.560]  其實他們沿途有很多危險
[00:07:40.560 --> 00:07:42.560]  但是他們的眼目
[00:07:42.560 --> 00:07:44.560]  就是看著
[00:07:44.560 --> 00:07:46.560]  天上獨一的真神
[00:07:46.560 --> 00:07:48.560]  他們向神尋求
[00:07:48.560 --> 00:07:50.560]  這個幫助
[00:07:50.560 --> 00:07:52.560]  在當時來說
[00:07:52.560 --> 00:07:54.560]  外邦的世界
[00:07:54.560 --> 00:07:56.560]  不信耶和華獨一真神的世界
[00:07:56.560 --> 00:07:58.560]  他們拜很多的神
[00:07:58.560 --> 00:08:00.560]  很多的偶像
[00:08:00.560 --> 00:08:02.560]  如果你看舊約
[00:08:02.560 --> 00:08:04.560]  也有很多亞瑟拉
[00:08:04.560 --> 00:08:06.560]  其他很多不同的
[00:08:06.560 --> 00:08:08.560]  他們什麼神都拜得一餐
[00:08:08.560 --> 00:08:10.560]  但是
[00:08:10.560 --> 00:08:12.560]  舊約聖經裏面
[00:08:12.560 --> 00:08:14.560]  也清楚記載著耶和華神
[00:08:14.560 --> 00:08:16.560]  告訴以色列人
[00:08:16.560 --> 00:08:18.560]  祂是一個忌邪的神
[00:08:18.560 --> 00:08:20.560]  祂是一個獨一的神
[00:08:20.560 --> 00:08:22.560]  我們唸十誡也有
[00:08:22.560 --> 00:08:24.560]  除他以外
[00:08:24.560 --> 00:08:26.560]  耶和華是獨一天上的真神
[00:08:26.560 --> 00:08:28.560]  他坐在天上的寶座裏
[00:08:28.560 --> 00:08:30.560]  他是掌權的
[00:08:30.560 --> 00:08:32.560]  他是世界的王
[00:08:32.560 --> 00:08:34.560]  他審判權柄有尊榮
[00:08:34.560 --> 00:08:36.560]  所以弟兄姊妹
[00:08:36.560 --> 00:08:38.560]  今天我們無論在什麼環境當中
[00:08:38.560 --> 00:08:40.560]  如果你認定
[00:08:40.560 --> 00:08:42.560]  神就是一個這樣的神
[00:08:42.560 --> 00:08:44.560]  是我們天上的王
[00:08:44.560 --> 00:08:46.560]  是我們天上的神的時候
[00:08:46.560 --> 00:08:48.560]  你懂得在任何的環境
[00:08:48.560 --> 00:08:50.560]  你都會向神去舉目
[00:08:50.560 --> 00:08:52.560]  在創世紀十八章
[00:08:52.560 --> 00:08:54.560]  十四節這樣說
[00:08:54.560 --> 00:08:56.560]  耶和華豈有難成的事
[00:08:56.560 --> 00:08:58.560]  真的
[00:08:58.560 --> 00:09:00.560]  創世紀裏面
[00:09:00.560 --> 00:09:02.560]  有很多我們的先祖
[00:09:02.560 --> 00:09:04.560]  他們經歷過
[00:09:04.560 --> 00:09:06.560]  沒有可能的事都成為有可能
[00:09:06.560 --> 00:09:08.560]  阿伯拉罕
[00:09:08.560 --> 00:09:10.560]  和他的太太
[00:09:10.560 --> 00:09:12.560]  年紀老邁
[00:09:12.560 --> 00:09:14.560]  怎麼可能再有生育
[00:09:14.560 --> 00:09:16.560]  生完一個又一個
[00:09:16.560 --> 00:09:18.560]  因為有神的應許
[00:09:18.560 --> 00:09:20.560]  一直下去我們看到
[00:09:20.560 --> 00:09:22.560]  很多事情在神裏面
[00:09:22.560 --> 00:09:24.560]  只要是神的心意
[00:09:24.560 --> 00:09:26.560]  就有這個變成可能
[00:09:26.560 --> 00:09:30.560]  耶和華是獨行其事的神
[00:09:30.560 --> 00:09:32.560]  斯人一舉目
[00:09:32.560 --> 00:09:34.560]  望天就重新得力
[00:09:34.560 --> 00:09:36.560]  弟兄姊妹
[00:09:36.560 --> 00:09:38.560]  你們會不會有些安靜
[00:09:38.560 --> 00:09:40.560]  個人安靜的時間
[00:09:40.560 --> 00:09:42.560]  我其實很喜歡
[00:09:42.560 --> 00:09:44.560]  這個天
[00:09:44.560 --> 00:09:46.560]  帕斯這個天我都很喜歡
[00:09:46.560 --> 00:09:48.560]  雖然有時曬陽光很猛烈
[00:09:48.560 --> 00:09:50.560]  但是舒服的時候
[00:09:50.560 --> 00:09:52.560]  你可以在陰涼的位置
[00:09:52.560 --> 00:09:54.560]  望下天
[00:09:54.560 --> 00:09:56.560]  我會安靜自己的心
[00:09:56.560 --> 00:09:58.560]  去禱告
[00:09:58.560 --> 00:10:00.560]  去沉澱下來
[00:10:00.560 --> 00:10:02.560]  什麼都不要做什麼都不想
[00:10:02.560 --> 00:10:04.560]  只是禱告親近神
[00:10:04.560 --> 00:10:06.560]  你會這樣經歷
[00:10:06.560 --> 00:10:08.560]  和神的距離很近
[00:10:08.560 --> 00:10:10.560]  舉目望天
[00:10:10.560 --> 00:10:12.560]  不只是望天
[00:10:12.560 --> 00:10:14.560]  而是我們相信
[00:10:14.560 --> 00:10:16.560]  神時刻與我們同在
[00:10:16.560 --> 00:10:18.560]  等候耶和華的必重新得力
[00:10:18.560 --> 00:10:20.560]  我們主禱文也有
[00:10:20.560 --> 00:10:22.560]  第一句
[00:10:22.560 --> 00:10:24.560]  記不記得
[00:10:24.560 --> 00:10:26.560]  我們在天上的乎
[00:10:26.560 --> 00:10:28.560]  願人都尊你的名為聖
[00:10:28.560 --> 00:10:32.560]  我們的主是我們天上的乎
[00:10:32.560 --> 00:10:36.560]  在
[00:10:36.560 --> 00:10:40.560]  二十年前
[00:10:40.560 --> 00:10:42.560]  應該是二十年前
[00:10:42.560 --> 00:10:44.560]  當我還像他們
[00:10:44.560 --> 00:10:46.560]  那麼年輕的時候
[00:10:46.560 --> 00:10:48.560]  今天我看到年輕的弟兄
[00:10:48.560 --> 00:10:50.560]  穿得花花綠綠
[00:10:50.560 --> 00:10:52.560]  覺得真是開心
[00:10:52.560 --> 00:10:54.560]  年輕多好
[00:10:54.560 --> 00:10:56.560]  我最近去買衣服
[00:10:56.560 --> 00:10:58.560]  我都買了年輕的花花綠綠的衣服
[00:10:58.560 --> 00:11:02.560]  當我
[00:11:02.560 --> 00:11:04.560]  二十多歲的時候
[00:11:04.560 --> 00:11:06.560]  我有一次的經歷
[00:11:06.560 --> 00:11:08.560]  就是
[00:11:08.560 --> 00:11:10.560]  我坐飛機
[00:11:10.560 --> 00:11:12.560]  在印度
[00:11:12.560 --> 00:11:14.560]  坐一些內陸飛機
[00:11:14.560 --> 00:11:16.560]  由印度的首都
[00:11:16.560 --> 00:11:18.560]  坐到另外一個
[00:11:18.560 --> 00:11:20.560]  比較中間
[00:11:20.560 --> 00:11:22.560]  比較落後的村落的位置
[00:11:22.560 --> 00:11:24.560]  我未出發之前
[00:11:24.560 --> 00:11:26.560]  有些人都問我
[00:11:26.560 --> 00:11:28.560]  因為沿途認識很多人
[00:11:28.560 --> 00:11:30.560]  你不怕坐
[00:11:30.560 --> 00:11:32.560]  印度的飛機嗎
[00:11:32.560 --> 00:11:34.560]  我當時想
[00:11:34.560 --> 00:11:36.560]  有什麼好怕的呢
[00:11:36.560 --> 00:11:38.560]  以前的人都說
[00:11:38.560 --> 00:11:40.560]  大陸的內陸飛機很害怕
[00:11:40.560 --> 00:11:42.560]  以前我也坐過很多次
[00:11:42.560 --> 00:11:44.560]  沒有什麼好怕的
[00:11:44.560 --> 00:11:46.560]  一起飛就搖一下頭
[00:11:46.560 --> 00:11:48.560]  吃一下花生
[00:11:48.560 --> 00:11:50.560]  坐完一程飛機
[00:11:50.560 --> 00:11:52.560]  在大陸的內陸機
[00:11:52.560 --> 00:11:54.560]  有什麼好怕的呢
[00:11:54.560 --> 00:11:56.560]  都是這樣坐
[00:11:56.560 --> 00:11:58.560]  但當我去到機場
[00:11:58.560 --> 00:12:00.560]  那個機場
[00:12:00.560 --> 00:12:02.560]  以前很簡陋
[00:12:02.560 --> 00:12:04.560]  簡陋到
[00:12:04.560 --> 00:12:06.560]  一些破爛的鐵絲網
[00:12:06.560 --> 00:12:08.560]  辦完手續
[00:12:08.560 --> 00:12:10.560]  走上飛機登機
[00:12:10.560 --> 00:12:12.560]  當我一路走上去
[00:12:12.560 --> 00:12:14.560]  飛機都很小
[00:12:14.560 --> 00:12:16.560]  我都很久沒有坐過
[00:12:16.560 --> 00:12:18.560]  那麼小的飛機
[00:12:18.560 --> 00:12:20.560]  飛機外面都
[00:12:20.560 --> 00:12:22.560]  黃黃的
[00:12:22.560 --> 00:12:24.560]  有些是殘舊
[00:12:24.560 --> 00:12:26.560]  心裏也有些擔心
[00:12:26.560 --> 00:12:28.560]  這架飛機
[00:12:28.560 --> 00:12:30.560]  好像有點舊
[00:12:30.560 --> 00:12:32.560]  然後走上去
[00:12:32.560 --> 00:12:34.560]  走上去的時候
[00:12:34.560 --> 00:12:36.560]  心裏也有些薄薄的
[00:12:36.560 --> 00:12:38.560]  我很記得的
[00:12:38.560 --> 00:12:40.560]  有些小小的擔心
[00:12:40.560 --> 00:12:42.560]  坐下去的時候
[00:12:42.560 --> 00:12:44.560]  機艙很窄
[00:12:44.560 --> 00:12:46.560]  左邊兩個座位
[00:12:46.560 --> 00:12:48.560]  右邊兩個座位
[00:12:48.560 --> 00:12:50.560]  這樣的飛機
[00:12:50.560 --> 00:12:52.560]  坐上去覺得很窄
[00:12:52.560 --> 00:12:54.560]  又有點臭
[00:12:54.560 --> 00:12:56.560]  然後整架飛機
[00:12:56.560 --> 00:12:58.560]  因為很小很嘈
[00:12:58.560 --> 00:13:00.560]  引擎聲又嘈
[00:13:00.560 --> 00:13:02.560]  人聲又嘈
[00:13:02.560 --> 00:13:04.560]  嘩
[00:13:04.560 --> 00:13:06.560]  第二架飛機
[00:13:06.560 --> 00:13:08.560]  不安全
[00:13:08.560 --> 00:13:10.560]  會不會走來走去
[00:13:10.560 --> 00:13:12.560]  感恩
[00:13:12.560 --> 00:13:14.560]  我告訴你
[00:13:14.560 --> 00:13:16.560]  一個小時的航程
[00:13:16.560 --> 00:13:18.560]  除了整架飛機充滿咖哩味
[00:13:18.560 --> 00:13:20.560]  因為餐都是咖哩餐
[00:13:20.560 --> 00:13:22.560]  都很安全
[00:13:22.560 --> 00:13:24.560]  不過今天
[00:13:24.560 --> 00:13:26.560]  如果你要我再上一架
[00:13:26.560 --> 00:13:28.560]  這一架飛機
[00:13:28.560 --> 00:13:30.560]  今時今日我已經不敢了
[00:13:32.560 --> 00:13:34.560]  因為我見到樣子已經不敢
[00:13:34.560 --> 00:13:36.560]  我已經不信祂了
[00:13:36.560 --> 00:13:38.560]  弟兄姊妹
[00:13:38.560 --> 00:13:40.560]  同樣今日你的人生
[00:13:40.560 --> 00:13:42.560]  你的生活
[00:13:42.560 --> 00:13:44.560]  你見不見得到神呢
[00:13:44.560 --> 00:13:48.560]  如果你看見那個神
[00:13:48.560 --> 00:13:50.560]  是一個你覺得
[00:13:50.560 --> 00:13:52.560]  他很忙的
[00:13:52.560 --> 00:13:54.560]  沒空應酬你的
[00:13:54.560 --> 00:13:56.560]  如果你覺得那個神
[00:13:56.560 --> 00:13:58.560]  好像沒什麼能力的時候
[00:13:58.560 --> 00:14:00.560]  你的人生
[00:14:00.560 --> 00:14:02.560]  都會很徬徨
[00:14:02.560 --> 00:14:04.560]  很恐懼
[00:14:04.560 --> 00:14:06.560]  但如果同樣
[00:14:06.560 --> 00:14:08.560]  你見到這個神
[00:14:08.560 --> 00:14:10.560]  你相信的神
[00:14:10.560 --> 00:14:12.560]  是天上的主
[00:14:12.560 --> 00:14:14.560]  是天上的王
[00:14:14.560 --> 00:14:16.560]  祂比這個世界上一切的更加大
[00:14:16.560 --> 00:14:18.560]  祂是自有永有的
[00:14:18.560 --> 00:14:20.560]  沒什麼能難倒祂的時候
[00:14:20.560 --> 00:14:22.560]  我想問問你的心
[00:14:22.560 --> 00:14:24.560]  當你跟著神走的時候
[00:14:24.560 --> 00:14:28.560]  你的心會怎樣
[00:14:28.560 --> 00:14:30.560]  甚至你相信祂
[00:14:30.560 --> 00:14:32.560]  當你有困難的時候
[00:14:32.560 --> 00:14:34.560]  天上的主 天上的父親
[00:14:34.560 --> 00:14:36.560]  會揹著你 抱著你
[00:14:36.560 --> 00:14:38.560]  走這些要走的路
[00:14:38.560 --> 00:14:40.560]  你的心情
[00:14:40.560 --> 00:14:42.560]  又會是怎樣呢
[00:14:42.560 --> 00:14:44.560]  無論這個世界怎樣的變化
[00:14:44.560 --> 00:14:46.560]  你遇到什麼事情
[00:14:46.560 --> 00:14:48.560]  天上的主永遠不會改變
[00:14:48.560 --> 00:14:50.560]  祂仍然掌權
[00:14:50.560 --> 00:14:52.560]  所以弟兄姊妹
[00:14:52.560 --> 00:14:54.560]  我們可以放心
[00:14:54.560 --> 00:14:56.560]  去突破我們現在現有的環境
[00:14:56.560 --> 00:14:58.560]  這是你生命上的限制
[00:14:58.560 --> 00:15:00.560]  因為這些事情難不倒神
[00:15:00.560 --> 00:15:02.560]  我們只管向神去舉目
[00:15:02.560 --> 00:15:04.560]  尋求神
[00:15:04.560 --> 00:15:06.560]  和我們同在
[00:15:06.560 --> 00:15:08.560]  第二 兩種的態度
[00:15:08.560 --> 00:15:10.560]  這兩種是什麼態度呢
[00:15:10.560 --> 00:15:12.560]  是
[00:15:12.560 --> 00:15:14.560]  專心仰望
[00:15:14.560 --> 00:15:16.560]  和忠心馴服
[00:15:16.560 --> 00:15:18.560]  我們再讀第二節
[00:15:18.560 --> 00:15:20.560]  預備 123
[00:15:26.560 --> 00:15:28.560]  (念經)
[00:15:28.560 --> 00:15:38.560]  記得上星期和你們講詩篇的時候
[00:15:38.560 --> 00:15:40.560]  有時這些詩篇
[00:15:40.560 --> 00:15:42.560]  是充滿著感情的
[00:15:42.560 --> 00:15:44.560]  所以一方面我們要很理性地去分析
[00:15:44.560 --> 00:15:46.560]  這首詩篇裏面的一些東西
[00:15:46.560 --> 00:15:48.560]  同樣我們都要帶著一個很感性的心
[00:15:48.560 --> 00:15:50.560]  去體會
[00:15:50.560 --> 00:15:52.560]  詩人所表達的東西
[00:15:52.560 --> 00:15:54.560]  這裏首先我們來看一下
[00:15:54.560 --> 00:15:56.560]  他用了一個比喻
[00:15:56.560 --> 00:15:58.560]  用了僕人和主人
[00:15:58.560 --> 00:16:00.560]  侍女和主母
[00:16:00.560 --> 00:16:02.560]  即是僕人和主人的關係
[00:16:02.560 --> 00:16:04.560]  來講一些東西
[00:16:04.560 --> 00:16:06.560]  當時以色列人
[00:16:06.560 --> 00:16:08.560]  有一個習慣
[00:16:08.560 --> 00:16:10.560]  主人他指揮僕人是怎麼樣
[00:16:10.560 --> 00:16:12.560]  動一下手
[00:16:12.560 --> 00:16:14.560]  不用出聲
[00:16:14.560 --> 00:16:16.560]  動一下手 僕人就知道主人
[00:16:16.560 --> 00:16:18.560]  拿一條毛巾來
[00:16:18.560 --> 00:16:20.560]  遞一隻碗過來
[00:16:22.560 --> 00:16:24.560]  動一下手 幫忙洗腳
[00:16:24.560 --> 00:16:28.560]  動一下手 僕人就知道
[00:16:28.560 --> 00:16:30.560]  主人想做些什麼
[00:16:30.560 --> 00:16:32.560]  有什麼的命令
