
[00:00:00.000 --> 00:00:01.300]  看不看得到中文字?
[00:07:57.660 --> 00:07:59.060]  我聽到他的聲音
[00:07:59.060 --> 00:08:00.460]  但是我聽不到內容
[00:08:00.460 --> 00:08:01.660]  我是學不到東西
[00:08:01.660 --> 00:08:02.660]  我不知道
[00:08:02.660 --> 00:08:03.860]  那些古蹟是什麼
[00:08:03.860 --> 00:08:05.460]  我只可能拍到一些照片
[00:08:05.460 --> 00:08:06.060]  但是
[00:08:06.060 --> 00:08:06.860]  我對那些照片
[00:08:06.860 --> 00:08:08.260]  完全沒有什麼內容
[00:08:08.260 --> 00:08:08.860]  有什麼意義
[00:08:08.860 --> 00:08:09.860]  我都不知道
[00:08:09.860 --> 00:08:11.860]  入室弟子
[00:08:11.860 --> 00:08:13.860]  是需要從觀察的裡面
[00:08:13.860 --> 00:08:14.660]  從聽的裡面
[00:08:14.660 --> 00:08:16.260]  用心聽的裡面
[00:08:16.260 --> 00:08:17.660]  寸步不離的裡面
[00:08:17.660 --> 00:08:19.460]  去更加學習
[00:08:19.460 --> 00:08:21.060]  我們看到耶穌去到哪裡
[00:08:21.060 --> 00:08:23.060]  都帶著十二個門徒
[00:08:23.060 --> 00:08:23.860]  其中有三個
[00:08:23.860 --> 00:08:25.860]  更加貼身地跟著祂
[00:08:25.860 --> 00:08:27.460]  得到真傳
[00:08:27.460 --> 00:08:28.060]  我們說
[00:08:28.060 --> 00:08:30.060]  狗仔隊為什麼能夠拍到一些
[00:08:30.060 --> 00:08:32.460]  我們平時拍不到的照片
[00:08:32.460 --> 00:08:33.660]  令到那些報紙
[00:08:33.660 --> 00:08:35.260]  雜誌銷量這麼多
[00:08:35.260 --> 00:08:36.460]  有你們貢獻
[00:08:36.460 --> 00:08:36.860]  為什麼
[00:08:36.860 --> 00:08:37.660]  因為
[00:08:37.660 --> 00:08:39.660]  你們平時很想知道的東西
[00:08:39.660 --> 00:08:40.660]  但是你又不是
[00:08:40.660 --> 00:08:41.860]  常常很容易知道
[00:08:41.860 --> 00:08:42.660]  但是狗仔隊
[00:08:42.660 --> 00:08:44.060]  為什麼會知道呢
[00:08:44.060 --> 00:08:45.060]  狗仔隊
[00:08:45.060 --> 00:08:47.060]  是沒有休息的
[00:08:47.060 --> 00:08:48.460]  二十四小時
[00:08:48.460 --> 00:08:49.460]  不眠不休
[00:08:49.460 --> 00:08:51.660]  那他就找到了
[00:08:51.660 --> 00:08:52.860]  兄弟姐妹
[00:08:52.860 --> 00:08:54.460]  狗仔隊都是這麼
[00:08:54.460 --> 00:08:55.860]  這麼忠於他的職責
[00:08:55.860 --> 00:08:58.060]  是因為他要
[00:08:58.060 --> 00:08:59.860]  完成他的使命
[00:08:59.860 --> 00:09:00.860]  我們門徒
[00:09:00.860 --> 00:09:03.260]  究竟要完成什麼使命呢
[00:09:03.260 --> 00:09:04.460]  使命是什麼呢
[00:09:04.460 --> 00:09:06.060]  我們要聽得清楚
[00:09:06.060 --> 00:09:08.060]  我們要跟著接
[00:09:08.060 --> 00:09:08.660]  所以
[00:09:08.660 --> 00:09:09.860]  當耶穌說的時候
[00:09:09.860 --> 00:09:11.060]  祂的使命是什麼呢
[00:09:11.060 --> 00:09:12.660]  這次對門徒說
[00:09:12.660 --> 00:09:14.260]  祂說你們要去
[00:09:14.260 --> 00:09:15.260]  去哪裡呢
[00:09:15.260 --> 00:09:16.460]  對面那條村
[00:09:16.460 --> 00:09:18.060]  跟著你們看一下
[00:09:18.060 --> 00:09:19.860]  看見一隻小驢
[00:09:19.860 --> 00:09:20.660]  跟著
[00:09:20.660 --> 00:09:22.260]  你就要解開它
[00:09:22.260 --> 00:09:24.060]  拉一隻小驢過來
[00:09:24.060 --> 00:09:26.060]  這個是指示
[00:09:26.060 --> 00:09:26.660]  而
[00:09:26.660 --> 00:09:27.860]  有人問你們
[00:09:27.860 --> 00:09:29.460]  為什麼拉小驢的時候
[00:09:29.460 --> 00:09:30.460]  就說
[00:09:30.460 --> 00:09:32.060]  主要用它
[00:09:32.060 --> 00:09:34.260]  這個就是主要的指示
[00:09:34.260 --> 00:09:36.660]  只要那些門徒
[00:09:36.660 --> 00:09:37.660]  聽不清楚的時候
[00:09:37.660 --> 00:09:39.060]  他做不到這件事
[00:09:39.060 --> 00:09:42.460]  還有主要要他們兩個人一起去
[00:09:42.460 --> 00:09:44.260]  說要彼此照應
[00:09:44.260 --> 00:09:45.860]  有時我們覺得
[00:09:45.860 --> 00:09:47.460]  自己一個人可以了
[00:09:47.460 --> 00:09:48.860]  不用其他人幫忙
[00:09:48.860 --> 00:09:49.460]  我可以了
[00:09:49.460 --> 00:09:50.260]  聽得很清楚
[00:09:50.260 --> 00:09:51.860]  不用其他人幫忙一起去
[00:09:51.860 --> 00:09:52.660]  但是主說
[00:09:52.660 --> 00:09:55.060]  你們兩個門徒一起去
[00:09:55.060 --> 00:09:56.460]  所以
[00:09:56.460 --> 00:09:58.060]  在這裡我們看見
[00:09:58.060 --> 00:10:00.460]  原來我們一組門徒的時候
[00:10:00.460 --> 00:10:03.860]  我們需要隨時做準備
[00:10:03.860 --> 00:10:04.860]  因為
[00:10:04.860 --> 00:10:06.460]  耶穌說完
[00:10:06.460 --> 00:10:07.860]  不會再說第二次
[00:10:07.860 --> 00:10:10.860]  這個真的好像我以前讀神學的院長
[00:10:10.860 --> 00:10:14.260]  他教經卷的時候
[00:10:14.260 --> 00:10:16.860]  我們有些同學突然間問這個問題
[00:10:16.860 --> 00:10:18.460]  院長
[00:10:18.460 --> 00:10:21.260]  這句經文其實是怎樣解的呢
[00:10:21.260 --> 00:10:22.860]  和結構上是怎樣的呢
[00:10:22.860 --> 00:10:24.860]  院長通常就很特別
[00:10:24.860 --> 00:10:25.860]  很刮的
[00:10:25.860 --> 00:10:27.860]  我說過了
[00:10:27.860 --> 00:10:30.260]  我不再說了
[00:10:30.260 --> 00:10:31.460]  所以呢
[00:10:31.460 --> 00:10:33.660]  我們覺得
[00:10:33.660 --> 00:10:34.460]  是我們傻
[00:10:34.460 --> 00:10:35.460]  我們沒聽得清楚
[00:10:35.460 --> 00:10:38.660]  所以說過一瞬即逝
[00:10:38.660 --> 00:10:41.260]  我經常說機不可失
[00:10:41.260 --> 00:10:42.260]  作為一個門徒
[00:10:42.260 --> 00:10:43.460]  你要學得多的時候
[00:10:43.460 --> 00:10:45.660]  你千萬不要讓自己
[00:10:45.660 --> 00:10:47.260]  流走這些機會
[00:10:47.260 --> 00:10:48.460]  不是主沒有說
[00:10:48.460 --> 00:10:50.060]  而是說的時候
[00:10:50.060 --> 00:10:52.060]  究竟你的狀態是怎樣的
[00:10:52.060 --> 00:10:54.060]  我看一看
[00:10:54.060 --> 00:10:55.860]  有什麼障礙
[00:10:55.860 --> 00:10:58.460]  讓我們不能聽得清楚神的指示
[00:10:58.460 --> 00:11:00.460]  我們轉一轉PowerPoint
[00:11:00.460 --> 00:11:03.060]  究竟你是不是心不在焉呢
[00:11:03.060 --> 00:11:03.660]  好像我這樣
[00:11:03.660 --> 00:11:05.060]  我明明是去旅行
[00:11:05.060 --> 00:11:06.860]  明明是跟著導遊
[00:11:06.860 --> 00:11:09.460]  但心裡一直在拍照
[00:11:09.460 --> 00:11:11.060]  以致我聲音有
[00:11:11.060 --> 00:11:12.060]  但又聽不到
[00:11:12.060 --> 00:11:14.060]  究竟內容是什麼
[00:11:14.060 --> 00:11:16.060]  你是不是很多事情怕呢
[00:11:16.060 --> 00:11:18.060]  怕你自己處理不來
[00:11:18.060 --> 00:11:21.460]  會不會濃和了一件事呢
[00:11:21.460 --> 00:11:22.860]  會不會怕又麻煩呢
[00:11:22.860 --> 00:11:24.460]  又要走去對面村
[00:11:24.460 --> 00:11:26.460]  那我和另外一些門徒一起很開心
[00:11:26.460 --> 00:11:28.660]  為什麼突然間要差遣到別的地方呢
[00:11:28.660 --> 00:11:30.860]  是不是埋怨怕雨呢
[00:11:30.860 --> 00:11:32.860]  怕做得不好的時候
[00:11:32.860 --> 00:11:34.660]  自己形象不好呢
[00:11:34.660 --> 00:11:37.660]  在其他門徒面前就沒面子了
[00:11:37.660 --> 00:11:39.460]  我們很多服事的時間
[00:11:39.460 --> 00:11:41.460]  我們都會有很多怕
[00:11:41.460 --> 00:11:43.060]  其實怕很正常
[00:11:43.060 --> 00:11:45.060]  怕是神給我們一種情緒
[00:11:45.060 --> 00:11:46.660]  讓我們遠離一些
[00:11:46.660 --> 00:11:50.060]  能夠傷害我們的行為
[00:11:50.060 --> 00:11:52.060]  我們怕水
[00:11:52.060 --> 00:11:54.060]  可能怕水很容易淹
[00:11:54.060 --> 00:11:55.060]  如果你不會游泳的話
[00:11:55.060 --> 00:11:56.060]  我們怕火
[00:11:56.060 --> 00:11:57.060]  因為火會燒我們
[00:11:57.060 --> 00:11:58.660]  這些都很正常
[00:11:58.660 --> 00:11:59.660]  但是呢
[00:11:59.660 --> 00:12:02.460]  過度的怕是一種病態
[00:12:02.460 --> 00:12:07.060]  會不會將事情太過災難化呢
[00:12:07.060 --> 00:12:09.060]  譬如有些人說
[00:12:09.060 --> 00:12:10.660]  我還是不要升級了
[00:12:10.660 --> 00:12:13.660]  一升級可能就有很多事情要做
[00:12:13.660 --> 00:12:15.660]  從早到晚回不了家
[00:12:15.660 --> 00:12:18.260]  一升級我的朋友粉絲都沒了
[00:12:18.260 --> 00:12:20.060]  平時很好的同事
[00:12:20.060 --> 00:12:23.060]  都突然間好像怕了我一樣
[00:12:23.060 --> 00:12:25.060]  我們有很多的想法
[00:12:25.060 --> 00:12:27.660]  這些會不會是我們的想法呢
[00:12:27.660 --> 00:12:29.060]  跟隨耶穌做門徒
[00:12:29.060 --> 00:12:30.660]  很慘的
[00:12:30.660 --> 00:12:34.260]  有一些的錯誤都不可以做到
[00:12:34.260 --> 00:12:36.660]  不可以有錯失的
[00:12:36.660 --> 00:12:38.660]  很多事情是怕的
[00:12:38.660 --> 00:12:46.660]  怎樣去面對我們內心裏面的這些怕呢
[00:12:46.660 --> 00:12:49.260]  這些是不是真正令我們恐懼
[00:12:49.260 --> 00:12:52.260]  會令我們受傷害的事情呢
[00:12:52.260 --> 00:12:55.060]  我們需要不斷去操練
[00:12:55.060 --> 00:12:56.260]  心理學家經常說
[00:12:56.260 --> 00:12:58.260]  我們要做一些療法
[00:12:58.260 --> 00:13:00.260]  慢慢減退我們的驚慌
[00:13:00.260 --> 00:13:03.260]  就是輕輕地慢慢開始的時候
[00:13:03.260 --> 00:13:06.260]  靠近一些你所懼怕的事物
[00:13:06.260 --> 00:13:08.260]  我的侄子是怕雞的
[00:13:08.260 --> 00:13:09.260]  我都不明白他怕什麼
[00:13:09.260 --> 00:13:11.260]  這麼小隻雞他都怕
[00:13:11.260 --> 00:13:13.260]  那就要慢慢
[00:13:13.260 --> 00:13:15.260]  讓他遠遠地看著雞
[00:13:15.260 --> 00:13:16.260]  讓他聽慣了雞
[00:13:16.260 --> 00:13:18.260]  然後慢慢慢慢走
[00:13:18.260 --> 00:13:19.260]  走著走著可能
[00:13:19.260 --> 00:13:21.260]  給他掃一下雞毛
[00:13:21.260 --> 00:13:22.260]  摸一下雞毛
[00:13:22.260 --> 00:13:24.260]  一步一步
[00:13:24.260 --> 00:13:25.260]  同樣的門徒
[00:13:25.260 --> 00:13:26.260]  是不是第一次
[00:13:26.260 --> 00:13:28.260]  就會這麼信服
[00:13:28.260 --> 00:13:30.260]  聽耶穌所說的任何說話呢
[00:13:30.260 --> 00:13:31.260]  毫無異議呢
[00:13:31.260 --> 00:13:32.260]  聽得清楚
[00:13:32.260 --> 00:13:33.260]  聽得入呢
[00:13:33.260 --> 00:13:34.260]  不是的
[00:13:34.260 --> 00:13:35.260]  我相信
[00:13:35.260 --> 00:13:38.260]  在過往的馬哈奔在說的時候
[00:13:38.260 --> 00:13:39.260]  我們見到
[00:13:39.260 --> 00:13:42.260]  門徒是和耶穌一起經歷很多事情
[00:13:42.260 --> 00:13:44.260]  經歷肚餓的時間
[00:13:44.260 --> 00:13:45.260]  他經歷過
[00:13:45.260 --> 00:13:48.260]  原來耶穌是有預備食物的
[00:13:48.260 --> 00:13:49.260]  以神蹟奇事
[00:13:49.260 --> 00:13:51.260]  來讓五餅二魚
[00:13:51.260 --> 00:13:52.260]  餵飽很多人
[00:13:52.260 --> 00:13:55.260]  甚至乎四千人又餵飽過
[00:13:55.260 --> 00:13:57.260]  是兩次這麼奇妙的經歷
[00:13:57.260 --> 00:13:58.260]  同樣有病的人來到的時候
[00:13:58.260 --> 00:14:00.260]  門徒親自看到耶穌
[00:14:00.260 --> 00:14:02.260]  怎樣去醫治盲人
[00:14:02.260 --> 00:14:04.260]  怎樣去讓
