
[00:00:00.000 --> 00:00:02.000]  各位地天姐妹朋友們早安
[00:01:54.000 --> 00:01:59.000]  所以你要去耕耘 灌溉 施肥 耕種
[00:01:59.000 --> 00:02:04.000]  你要去 還要除蟲 還要收割
[00:02:04.000 --> 00:02:08.000]  那麼有十倍 三十倍 六十倍 一百倍
[00:02:08.000 --> 00:02:12.000]  最後我們還要耐心等候的全人來配合祂
[00:02:12.000 --> 00:02:16.000]  因為祂是神 我們是人
[00:02:16.000 --> 00:02:20.000]  你不可能說神啊 新的一年你要讓我發大財
[00:02:20.000 --> 00:02:23.000]  哇 是你是神還是祂是神啊
[00:02:23.000 --> 00:02:27.000]  你要等候祂 看看祂要你怎麼做
[00:02:27.000 --> 00:02:33.000]  二月份我是說我們要領受如茵展翅上騰的恩高
[00:02:33.000 --> 00:02:35.000]  soar like an eagle
[00:02:35.000 --> 00:02:39.000]  所以我們要感謝我們神在一路供應我們 保守我們
[00:02:39.000 --> 00:02:42.000]  像一頭老鷹一樣
[00:02:42.000 --> 00:02:47.000]  祂 神養活祂 神供應祂一切所有
[00:02:47.000 --> 00:02:49.000]  我們教會這麼美麗的一個堂
[00:02:49.000 --> 00:02:53.000]  我說這是神給我們豐富的供應
[00:02:53.000 --> 00:02:57.000]  我也感謝我們的弟兄姊妹 還有外面的弟兄姊妹
[00:02:57.000 --> 00:03:00.000]  對我們這個堂所做的奉獻
[00:03:00.000 --> 00:03:04.000]  真的是超出我們所求所想
[00:03:04.000 --> 00:03:09.000]  真的耶穌的名是超乎萬民之名的
[00:03:09.000 --> 00:03:13.000]  我們要求神積極的倍增我們的人數
[00:03:13.000 --> 00:03:17.000]  我常常喜歡講只要你們每一個人來過教會都來
[00:03:17.000 --> 00:03:18.000]  這個教會已經坐不下了
[00:03:18.000 --> 00:03:20.000]  或者你們每一個人帶一個人來
[00:03:20.000 --> 00:03:22.000]  這個教會也就坐不下了
[00:03:22.000 --> 00:03:24.000]  就是這麼簡單
[00:03:24.000 --> 00:03:28.000]  但是我們求神來讓我們能夠清醒
[00:03:28.000 --> 00:03:32.000]  讓我們能夠願意把這個當作是神的家
[00:03:32.000 --> 00:03:35.000]  因為我真的不願意說
[00:03:35.000 --> 00:03:38.000]  神提的時候是整個教會提的
[00:03:38.000 --> 00:03:41.000]  如果說你跟教會沒有連結
[00:03:41.000 --> 00:03:43.000]  我不知道會怎麼樣
[00:03:43.000 --> 00:03:44.000]  所以讓我們來到神的面前
[00:03:44.000 --> 00:03:46.000]  我們新的年度
[00:03:46.000 --> 00:03:51.000]  我們要領受神如應展示上等的恩高
[00:03:51.000 --> 00:03:55.000]  三月份我說我們要來領受耶穌人的恩高
[00:03:55.000 --> 00:03:58.000]  聖經上面耶穌人出現三次
[00:03:58.000 --> 00:04:01.000]  祂的意思是說公義公正的人
[00:04:01.000 --> 00:04:03.000]  當然祂是說耶穌人啊
[00:04:03.000 --> 00:04:05.000]  耶穌人你是我所愛的
[00:04:05.000 --> 00:04:08.000]  祂是指的是神的選民
[00:04:08.000 --> 00:04:11.000]  但是我們今天也是廣義的神的選民
[00:04:11.000 --> 00:04:13.000]  是神的兒女
[00:04:13.000 --> 00:04:16.000]  所以我們也要來領受耶穌人的恩高
[00:04:16.000 --> 00:04:20.000]  就是我們要吃兒女的餅
[00:04:20.000 --> 00:04:21.000]  你記得嗎
[00:04:21.000 --> 00:04:24.000]  迦南夫人跟神來求神說
[00:04:24.000 --> 00:04:28.000]  哎呀兒女的餅不好給狗吃啊
[00:04:28.000 --> 00:04:30.000]  我們就是兒女
[00:04:30.000 --> 00:04:32.000]  我們要來吃兒女的餅
[00:04:32.000 --> 00:04:36.000]  因為我們是耶穌人的恩高在我們身上
[00:04:36.000 --> 00:04:39.000]  我們身上有神的印記
[00:04:39.000 --> 00:04:43.000]  耶穌人當然是在猶太地一個地方
[00:04:43.000 --> 00:04:45.000]  神在那個地方彰顯祂的神跡
[00:04:45.000 --> 00:04:48.000]  所以祂稱呼耶穌人
[00:04:48.000 --> 00:04:51.000]  四月份復活節的時候我說
[00:04:51.000 --> 00:04:55.000]  我們要來領受復活的大人的恩高
[00:04:55.000 --> 00:05:01.000]  我就講了一個非常容易懂明顯的例子
[00:05:01.000 --> 00:05:05.000]  為什麼耶穌能夠復活
[00:05:05.000 --> 00:05:09.000]  為什麼有人可以按手給人家禱告
[00:05:09.000 --> 00:05:10.000]  人家病就好
[00:05:10.000 --> 00:05:13.000]  甚至於死人就復活
[00:05:13.000 --> 00:05:15.000]  我都聽過這個事情
[00:05:15.000 --> 00:05:19.000]  我自己還撿過兩次剪刀鑽石
[00:05:19.000 --> 00:05:22.000]  我還撿到金戒子
[00:05:22.000 --> 00:05:25.000]  神給我的是不是
[00:05:25.000 --> 00:05:26.000]  哇太棒了
[00:05:26.000 --> 00:05:28.000]  感謝神讚美神
[00:05:28.000 --> 00:05:31.000]  為什麼為什麼
[00:05:31.000 --> 00:05:36.000]  這就是看你有沒有神復活的大人
[00:05:36.000 --> 00:05:38.000]  我就常喜歡說
[00:05:38.000 --> 00:05:41.000]  如果你願意跟神同死
[00:05:41.000 --> 00:05:43.000]  與祂同復活
[00:05:43.000 --> 00:05:46.000]  你就能夠領受神復活的大人
[00:05:46.000 --> 00:05:48.000]  你就會有這個恩高
[00:05:48.000 --> 00:05:52.000]  因為你跟祂已經死了對世界來說
[00:05:52.000 --> 00:05:54.000]  你是已經死透透的人
[00:05:54.000 --> 00:05:58.000]  對神來說你是一個活繃繃的人
[00:05:58.000 --> 00:06:00.000]  所以讓我們來到神的面前
[00:06:00.000 --> 00:06:05.000]  我們求神把這個復活的大人加在我們身上
[00:06:05.000 --> 00:06:12.000]  我們從前沉睡或者是從前不警醒
[00:06:12.000 --> 00:06:15.000]  但是現在我們要更敏銳
[00:06:15.000 --> 00:06:20.000]  上個月我說我們要領受突破的恩高
[00:06:20.000 --> 00:06:29.000]  是說我用猶太王約沙法跟以色列王約蘭
[00:06:29.000 --> 00:06:33.000]  還有以東王他們要來打摩押人的時候
[00:06:33.000 --> 00:06:35.000]  那麼他們走了一個新的道路
[00:06:35.000 --> 00:06:38.000]  結果多走了七天
[00:06:38.000 --> 00:06:41.000]  所以當我們要突破的時候
[00:06:41.000 --> 00:06:44.000]  當我們要面對敵人我們要突破的時候
[00:06:44.000 --> 00:06:48.000]  你可以走一條新的道路
[00:06:48.000 --> 00:06:52.000]  我那天在想說我們教會要走什麼新的道路
[00:06:52.000 --> 00:06:55.000]  因為我分享這個信息我自己也有得著
[00:06:55.000 --> 00:06:59.000]  我想至少教會裡面來一個變化
[00:06:59.000 --> 00:07:02.000]  所以你看教會裡面整個東西都已經清乾淨
[00:07:02.000 --> 00:07:06.000]  樓下樓上廁所裡面很多東西都拿掉了
[00:07:06.000 --> 00:07:09.000]  那我說每次廁所站在上面看得最明顯
[00:07:09.000 --> 00:07:13.000]  人靜靜出出廁所呼嚨一下沖水的聲音
[00:07:13.000 --> 00:07:15.000]  一氣就沖出來一樣
[00:07:15.000 --> 00:07:16.000]  我說我要
[00:07:16.000 --> 00:07:20.000]  本來是說要買兩個partition
[00:07:20.000 --> 00:07:24.000]  就好像辦公室裡面那個cubicle那種partition
[00:07:24.000 --> 00:07:26.000]  把它遮起來
[00:07:26.000 --> 00:07:27.000]  暫時還沒有買
[00:07:27.000 --> 00:07:30.000]  所以我就把它兩棵樹擺在那邊
[00:07:30.000 --> 00:07:33.000]  好歹把它遮起來好像有一個間隔在裡面
[00:07:33.000 --> 00:07:34.000]  Hallelujah
[00:07:34.000 --> 00:07:39.000]  讓我們這個聖所裡面是潔淨的聖潔的
[00:07:39.000 --> 00:07:40.000]  Hallelujah
[00:07:40.000 --> 00:07:44.000]  我們前兩天才讀到說耶穌潔淨聖殿是嗎
[00:07:44.000 --> 00:07:48.000]  是他有的時候講說我們
[00:07:48.000 --> 00:07:53.000]  耶穌推倒換銀錢的人或者做買賣的人
[00:07:53.000 --> 00:07:55.000]  耶穌說我的殿是萬國禱告的殿
[00:07:55.000 --> 00:07:59.000]  你們倒變它使它成為賊窩了
[00:07:59.000 --> 00:08:02.000]  那麼今天我們說不要在教會裡面做生意
[00:08:02.000 --> 00:08:05.000]  不要在教會裡面幹什麼等等
[00:08:05.000 --> 00:08:10.000]  好的我們要來領受突破的恩高走上新的道路
[00:08:10.000 --> 00:08:13.000]  還有一個新的策略
[00:08:13.000 --> 00:08:18.000]  我們以前走了這個路或者是做了這個事情沒有突破
[00:08:18.000 --> 00:08:23.000]  所以我們要再一次來能夠用一個新的方法
[00:08:23.000 --> 00:08:27.000]  新的道路新的策略來能夠往前繼續走
[00:08:27.000 --> 00:08:31.000]  而且我們不要憑著眼見要憑著信心
[00:08:31.000 --> 00:08:35.000]  就好像這三個王來到摩崖地的時候來到雨中的曠野
[00:08:35.000 --> 00:08:38.000]  他說慘了我們沒水喝了
[00:08:38.000 --> 00:08:41.000]  忽然間新的事情就發生了
[00:08:41.000 --> 00:08:44.000]  他們心裡面想起神要帶領他們
[00:08:44.000 --> 00:08:47.000]  所以他們就打了一個聖戰感謝神
[00:08:47.000 --> 00:08:51.000]  今天我要來分享戰勝巨人的恩高
[00:08:51.000 --> 00:08:54.000]  這一個題目許多人都講過
[00:08:54.000 --> 00:08:57.000]  那麼我自己有新的看見我有新的感動
[00:08:57.000 --> 00:09:01.000]  讓我們第一次打個阿罷夫我們感謝你們的讚美
[00:09:01.000 --> 00:09:04.000]  我這樣打是奉主耶穌基督的名
[00:09:04.000 --> 00:09:06.000]  Amen
[00:09:06.000 --> 00:09:10.000]  那麼大衛戰勝哥利亞
[00:09:10.000 --> 00:09:14.000]  這故事我們每個人都知道很熟的
[00:09:14.000 --> 00:09:17.000]  這故事大概是這麼說
[00:09:17.000 --> 00:09:21.000]  在猶大地靠近耶路撒冷
[00:09:21.000 --> 00:09:28.000]  博塞達跟這些地方耶路撒冷這些是在一個山坡上面
[00:09:28.000 --> 00:09:33.000]  所以它是在那附近什麼橄欖山西安山
[00:09:33.000 --> 00:09:35.000]  所以它是在一個山地
[00:09:35.000 --> 00:09:40.000]  那麼在它旁邊是有海地中海
[00:09:40.000 --> 00:09:46.000]  那麼再過來有一個叫山谷叫做斯菲拉
[00:09:46.000 --> 00:09:49.000]  斯菲拉有一個山谷叫做以拉谷
[00:09:49.000 --> 00:09:52.000]  那麼菲律賓人來侵犯
[00:09:52.000 --> 00:09:59.000]  菲律賓人是海上的民族是海軍很強
[00:09:59.000 --> 00:10:06.000]  所以他們靠著岸進入山谷就要來往山上去
[00:10:06.000 --> 00:10:08.000]  所以到了這個山谷這邊
[00:10:08.000 --> 00:10:11.000]  以色列人就在山谷的另外一邊
[00:10:11.000 --> 00:10:16.000]  中間是一個挖下去的山谷兩軍對峙
[00:10:16.000 --> 00:10:18.000]  因為你要打上去也不容易
[00:10:18.000 --> 00:10:21.000]  那麼以色列人是全軍出動
[00:10:21.000 --> 00:10:26.000]  因為這個山谷非常重要的一個地方
[00:10:26.000 --> 00:10:29.000]  如果這個山谷被打下來
[00:10:29.000 --> 00:10:33.000]  它就可以長驅直入耶路撒冷
[00:10:33.000 --> 00:10:37.000]  就這個山地是最後的一個天險能夠保障住的
[00:10:37.000 --> 00:10:42.000]  約翰遜的想法就是好像我們的身體的淋巴腺一樣
[00:10:42.000 --> 00:10:43.000]  你知道嗎
[00:10:43.000 --> 00:10:47.000]  這我們的淋巴腺是我們的最後的一個防衛
[00:10:47.000 --> 00:10:50.000]  常常如果我們身體出了問題
[00:10:50.000 --> 00:10:52.000]  如果最後到了淋巴腺的話
[00:10:52.000 --> 00:10:56.000]  再讓它突破的話就擴散
[00:10:56.000 --> 00:10:59.000]  所以我們就要就好像這個山谷一樣
[00:10:59.000 --> 00:11:01.000]  所以兩軍對峙
[00:11:01.000 --> 00:11:05.000]  一邊是菲律賓人帶著大軍
[00:11:05.000 --> 00:11:13.000]  一邊是以色列人帶著大軍掃羅等在那裡備戰
[00:11:13.000 --> 00:11:15.000]  兩邊都打不來
[00:11:15.000 --> 00:11:17.000]  那麼您知道嗎
[00:11:17.000 --> 00:11:19.000]  他們以前打仗呢
[00:11:19.000 --> 00:11:24.000]  基本上有一種打法叫做單挑
[00:11:24.000 --> 00:11:26.000]  單挑定勝負
[00:11:26.000 --> 00:11:27.000]  就是說你派一個人出來
[00:11:27.000 --> 00:11:28.000]  我派一個人出來
[00:11:28.000 --> 00:11:30.000]  我們兩邊打
[00:11:30.000 --> 00:11:32.000]  打贏的就贏了
[00:11:32.000 --> 00:11:34.000]  打輸的就跑了
[00:11:34.000 --> 00:11:35.000]  是不是
[00:11:35.000 --> 00:11:39.000]  所以菲律賓人中間出來一個巨人
[00:11:39.000 --> 00:11:40.000]  他是加特人
[00:11:40.000 --> 00:11:42.000]  名字叫哥利亞
[00:11:42.000 --> 00:11:44.000]  葛拉亞
[00:11:44.000 --> 00:11:45.000]  這一個大巨人
[00:11:45.000 --> 00:11:50.000]  聖經上面說他有六尺九寸高
[00:11:50.000 --> 00:11:51.000]  六尺就一百八
[00:11:51.000 --> 00:11:56.000]  九寸就是差不多將要七尺了
[00:11:56.000 --> 00:11:59.000]  再幾寸就是七尺了
[00:11:59.000 --> 00:12:01.000]  所以這麼高大一個巨人呢
[00:12:01.000 --> 00:12:08.000]  聖經上面說他頭戴銅盔身穿鎧甲
[00:12:08.000 --> 00:12:13.000]  手上拿著五千瑟克拉的兵器
[00:12:13.000 --> 00:12:14.000]  好的
[00:12:14.000 --> 00:12:20.000]  然後拿著銅鎚拿著刀拿著雞等
[00:12:20.000 --> 00:12:24.000]  那個鐵槍揍如雞肘
[00:12:24.000 --> 00:12:26.000]  他來罵陣
[00:12:26.000 --> 00:12:28.000]  就要跟以色列人單挑
[00:12:28.000 --> 00:12:32.000]  我相信他是菲律賓人裡面最厲害的一個
[00:12:32.000 --> 00:12:35.000]  那麼在他前面就有一個拿盾牌的人
[00:12:35.000 --> 00:12:37.000]  在他前面一個小跟班
[00:12:37.000 --> 00:12:41.000]  在他前面跟著他走
[00:12:41.000 --> 00:12:44.000]  他就對著以色列人在那裡咒罵
[00:12:44.000 --> 00:12:46.000]  在那裡辱罵
[00:12:46.000 --> 00:12:50.000]  就罵以色列人罵以色列的神等
[00:12:50.000 --> 00:12:51.000]  當然了
[00:12:51.000 --> 00:12:56.000]  薩羅跟以色列人聽見敢不敢出來打
[00:12:56.000 --> 00:12:58.000]  不敢出來打
[00:12:58.000 --> 00:13:00.000]  通通躲在山谷
[00:13:00.000 --> 00:13:03.000]  還有溝氏溝族的溝氏的後面
[00:13:03.000 --> 00:13:05.000]  通通不敢出來跟他打
[00:13:05.000 --> 00:13:08.000]  那麼這是正好呢
[00:13:08.000 --> 00:13:11.000]  大衛的幾個哥哥也在那個隊伍裡面
[00:13:11.000 --> 00:13:13.000]  百列的隊伍裡面
[00:13:13.000 --> 00:13:16.000]  大衛是一個放羊的童子
[00:13:16.000 --> 00:13:18.000]  他大概還沒有超過15歲
[00:13:18.000 --> 00:13:21.000]  他在家裡面放他父親的羊
[00:13:21.000 --> 00:13:23.000]  結果爸爸就跟他說
[00:13:23.000 --> 00:13:25.000]  大衛啊
[00:13:25.000 --> 00:13:28.000]  你給我拿一些吃的
[00:13:28.000 --> 00:13:29.000]  拿一些羊奶
[00:13:29.000 --> 00:13:31.000]  拿一些乳酪
[00:13:31.000 --> 00:13:34.000]  去到戰場上面去給你哥哥們吃
[00:13:34.000 --> 00:13:37.000]  順便給這個隊長一些東西吃
[00:13:37.000 --> 00:13:41.000]  大衛就拿著這些東西就上去了
[00:13:41.000 --> 00:13:43.000]  結果就給了他哥哥
[00:13:43.000 --> 00:13:44.000]  他哥哥們就說
[00:13:44.000 --> 00:13:45.000]  你來幹什麼
[00:13:45.000 --> 00:13:46.000]  小孩子
[00:13:46.000 --> 00:13:47.000]  這裡是戰場
[00:13:47.000 --> 00:13:48.000]  你來幹什麼
[00:13:48.000 --> 00:13:50.000]  但是大衛就正好就聽到格拉雅
[00:13:50.000 --> 00:13:52.000]  又在那裡來罵
[00:13:52.000 --> 00:13:53.000]  罵朕
[00:13:53.000 --> 00:13:54.000]  罵你們這些孬種
[00:13:54.000 --> 00:13:55.000]  你們不敢來打
[00:13:55.000 --> 00:13:58.000]  你們還是永生神的軍隊
[00:13:58.000 --> 00:13:59.000]  你們根本不行
[00:13:59.000 --> 00:14:01.000]  你看今天我要把你們打得
[00:14:01.000 --> 00:14:04.000]  把你們打得受慘了
[00:14:04.000 --> 00:14:07.000]  大衛就很生氣
[00:14:07.000 --> 00:14:08.000]  他心裡面火熱
[00:14:08.000 --> 00:14:10.000]  一個小孩子
[00:14:10.000 --> 00:14:13.000]  他說你們接受得了這個人
[00:14:13.000 --> 00:14:15.000]  這個未受割禮的外邦人
[00:14:15.000 --> 00:14:18.000]  這樣子的辱罵神嗎
[00:14:18.000 --> 00:14:19.000]  所以大衛就很氣憤
[00:14:19.000 --> 00:14:22.000]  大衛就要上去跟他打
[00:14:22.000 --> 00:14:24.000]  結果他的哥哥都罵他
[00:14:24.000 --> 00:14:25.000]  你還不退下去
[00:14:25.000 --> 00:14:26.000]  小孩子
[00:14:26.000 --> 00:14:29.000]  結果大衛就硬著要過去打
[00:14:29.000 --> 00:14:30.000]  結果掃了
[00:14:30.000 --> 00:14:32.000]  就說這是誰家的少年人
[00:14:32.000 --> 00:14:35.000]  在這裡嚷嚷要上去打呢
[00:14:35.000 --> 00:14:36.000]  這個才知道是大衛
[00:14:36.000 --> 00:14:38.000]  噎死的兒子
[00:14:38.000 --> 00:14:41.000]  結果他就說來
[00:14:41.000 --> 00:14:43.000]  你真的要打嗎
[00:14:43.000 --> 00:14:44.000]  你是一個小孩子
[00:14:44.000 --> 00:14:45.000]  大衛說是的
[00:14:45.000 --> 00:14:47.000]  我就是要去上去打
[00:14:47.000 --> 00:14:50.000]  那麼他說你能夠打得贏嗎
[00:14:50.000 --> 00:14:53.000]  大衛說我打得贏他
[00:14:53.000 --> 00:14:55.000]  為什麼你知道嗎
[00:14:55.000 --> 00:14:58.000]  大衛說曾經有兩次
[00:14:58.000 --> 00:15:00.000]  有熊要來吃我的羊
[00:15:00.000 --> 00:15:03.000]  有獅子要來吃我的羊
[00:15:03.000 --> 00:15:05.000]  神的力量在我的身上
[00:15:05.000 --> 00:15:06.000]  我打贏了熊
[00:15:06.000 --> 00:15:08.000]  我打贏了獅子
[00:15:08.000 --> 00:15:11.000]  所以他說我有過這經驗
[00:15:11.000 --> 00:15:15.000]  所以我們如果要戰勝巨人
[00:15:15.000 --> 00:15:18.000]  或者戰勝我們生命中的巨人
[00:15:18.000 --> 00:15:20.000]  最重要的是
[00:15:20.000 --> 00:15:23.000]  你有沒有過這個經驗
[00:15:23.000 --> 00:15:27.000]  假如說你曾經生過病
[00:15:27.000 --> 00:15:29.000]  然後神醫治了你
[00:15:29.000 --> 00:15:33.000]  或者像我放棄了世界下來
[00:15:33.000 --> 00:15:34.000]  做神的事情
[00:15:34.000 --> 00:15:36.000]  前途茫茫
[00:15:36.000 --> 00:15:37.000]  但是看到這十多年來
[00:15:37.000 --> 00:15:39.000]  神一路帶領我
[00:15:39.000 --> 00:15:41.000]  我有這個經驗
[00:15:41.000 --> 00:15:42.000]  我知道我們的神的話
[00:15:42.000 --> 00:15:45.000]  一句都不落空
[00:15:45.000 --> 00:15:48.000]  甚至於我有聽說人說
[00:15:48.000 --> 00:15:51.000]  你一天三餐你要感謝神
[00:15:51.000 --> 00:15:52.000]  你一天就三餐
[00:15:52.000 --> 00:15:54.000]  就是三次的經驗
[00:15:54.000 --> 00:15:57.000]  看到神的手豐富的供應
[00:15:57.000 --> 00:16:00.000]  你呼吸的新鮮的空氣
[00:16:00.000 --> 00:16:01.000]  你就要感應
[00:16:01.000 --> 00:16:04.000]  你就要經驗到神的身上
[00:16:04.000 --> 00:16:06.000]  在你的身上
[00:16:06.000 --> 00:16:08.000]  哈雷路亞戰勝
[00:16:08.000 --> 00:16:12.000]  所以神經驗的使然
[00:16:12.000 --> 00:16:13.000]  大衛說
[00:16:13.000 --> 00:16:17.000]  耶和華救我脫離獅子和熊的爪
[00:16:17.000 --> 00:16:21.000]  也必救我脫離這匪力士人的手
[00:16:21.000 --> 00:16:22.000]  哈雷路亞
[00:16:22.000 --> 00:16:25.000]  當這個匪力士人在罵陣的時候
[00:16:25.000 --> 00:16:28.000]  以色列人經上面說
[00:16:28.000 --> 00:16:31.000]  極其驚慌又害怕
[00:16:31.000 --> 00:16:34.000]  但是大衛不怕不驚慌
[00:16:34.000 --> 00:16:37.000]  因為他經歷過神
[00:16:37.000 --> 00:16:40.000]  他知道我們的神是又真又活的神
[00:16:40.000 --> 00:16:42.000]  如詩歌所唱的
[00:16:42.000 --> 00:16:44.000]  祂是掌權作王
[00:16:44.000 --> 00:16:47.000]  在大洪水之中
[00:16:47.000 --> 00:16:50.000]  仍然是掌權作王的神
[00:16:50.000 --> 00:16:51.000]  哈雷路亞
[00:16:51.000 --> 00:16:55.000]  大衛他信靠仰望神
[00:16:55.000 --> 00:17:00.000]  所以他就決定要出戰哥利亞
[00:17:00.000 --> 00:17:02.000]  所以聖經上面說
[00:17:02.000 --> 00:17:05.000]  他就跟這個哥利亞
[00:17:05.000 --> 00:17:07.000]  他就衝下山谷去
[00:17:07.000 --> 00:17:10.000]  在這個河谷地就對著哥利亞
[00:17:10.000 --> 00:17:11.000]  他就說
[00:17:11.000 --> 00:17:14.000]  你要打我是憑著你的力量
[00:17:14.000 --> 00:17:18.000]  但是我打你是憑著耶和華神的力量
[00:17:18.000 --> 00:17:21.000]  我今天要把你打敗
[00:17:21.000 --> 00:17:24.000]  他相信仰望神
[00:17:24.000 --> 00:17:27.000]  這是我們要突破我們生命中的巨人
[00:17:27.000 --> 00:17:29.000]  很重要的一件事情
[00:17:29.000 --> 00:17:32.000]  我們生命中都有巨人不是嗎
[00:17:32.000 --> 00:17:34.000]  你碰到的困苦患難
[00:17:34.000 --> 00:17:36.000]  你在家裡面的問題
[00:17:36.000 --> 00:17:37.000]  你的工作
[00:17:37.000 --> 00:17:38.000]  你的身體
[00:17:38.000 --> 00:17:40.000]  你的孩子
[00:17:40.000 --> 00:17:44.000]  甚至於你有這樣子的問題那樣子的問題
[00:17:44.000 --> 00:17:46.000]  都是我們生命中的巨人
[00:17:46.000 --> 00:17:49.000]  但是如果你曾經經歷過神
[00:17:49.000 --> 00:17:50.000]  你有這個經驗
[00:17:50.000 --> 00:17:52.000]  你知道你信靠仰望神
[00:17:52.000 --> 00:17:56.000]  你也可以戰勝你生命中的巨人
[00:17:56.000 --> 00:17:58.000]  就像大衛一樣
[00:17:58.000 --> 00:18:00.000]  嫂羅算好了
[00:18:00.000 --> 00:18:02.000]  你既然要打
[00:18:02.000 --> 00:18:05.000]  我把我的軍裝給你
[00:18:05.000 --> 00:18:06.000]  聖經上面講
[00:18:06.000 --> 00:18:08.000]  嫂羅很高大又英俊
[00:18:08.000 --> 00:18:10.000]  大衛小小的
[00:18:10.000 --> 00:18:11.000]  你知道嗎
[00:18:11.000 --> 00:18:17.000]  我們看米開蘭基羅雕刻了一個大理石的大衛的像不是嗎
[00:18:17.000 --> 00:18:19.000]  人家就誇獎
[00:18:19.000 --> 00:18:21.000]  人家就崇拜米開蘭基羅
[00:18:21.000 --> 00:18:23.000]  說你雕得真棒
[00:18:23.000 --> 00:18:26.000]  你怎麼雕出來這麼好
[00:18:26.000 --> 00:18:28.000]  他就說
[00:18:28.000 --> 00:18:31.000]  他說其實我這個石頭
[00:18:31.000 --> 00:18:35.000]  我把不足於大衛的地方通通拿掉
[00:18:35.000 --> 00:18:38.000]  剩下來的就是那個大衛
[00:18:38.000 --> 00:18:42.000]  所以是一個美白的少年人
[00:18:42.000 --> 00:18:44.000]  但是我相信
[00:18:44.000 --> 00:18:46.000]  這不是大衛
[00:18:46.000 --> 00:18:49.000]  我相信真正的大衛
[00:18:49.000 --> 00:18:51.000]  說不定臉上一個刀疤
[00:18:51.000 --> 00:18:54.000]  身上好多傷口
[00:18:54.000 --> 00:18:56.000]  因為大衛一輩子在征戰
[00:18:56.000 --> 00:18:58.000]  你說他跟熊打
[00:18:58.000 --> 00:19:00.000]  他跟獅子打
[00:19:00.000 --> 00:19:01.000]  他不要去征戰
[00:19:01.000 --> 00:19:03.000]  不要肉搏嗎
[00:19:03.000 --> 00:19:05.000]  所以他身上一定很多刀傷
[00:19:05.000 --> 00:19:06.000]  很多傷痕的
[00:19:06.000 --> 00:19:12.000]  但是少囉嗦我的裝甲
[00:19:12.000 --> 00:19:13.000]  我的兵器給你拿
[00:19:13.000 --> 00:19:14.000]  大衛穿上去了
[00:19:14.000 --> 00:19:16.000]  走路都走不來了
[00:19:16.000 --> 00:19:18.000]  哈雷勒亞
[00:19:18.000 --> 00:19:19.000]  所以他說我不要
[00:19:19.000 --> 00:19:20.000]  他說我習慣了
[00:19:20.000 --> 00:19:23.000]  我就用我的機悬石
[00:19:23.000 --> 00:19:27.000]  就是今天
[00:19:27.000 --> 00:19:29.000]  這叫做SLAIN
[00:19:29.000 --> 00:19:31.000]  就是牧羊人的
[00:19:31.000 --> 00:19:32.000]  拿那種
[00:19:32.000 --> 00:19:34.000]  不是彈弓
[00:19:34.000 --> 00:19:37.000]  他是拿那種繩子
[00:19:37.000 --> 00:19:39.000]  上面有一個兜兜
[00:19:39.000 --> 00:19:40.000]  把石頭包在裡面
[00:19:40.000 --> 00:19:42.000]  然後就轉轉轉
[00:19:42.000 --> 00:19:43.000]  然後哇
