
[00:00:00.000 --> 00:00:02.760]  今天繼續看主土文
[00:13:13.800 --> 00:13:16.600]  這個目的是為了什麼
[00:13:16.600 --> 00:13:18.920]  當然你說一定要改名字
[00:13:18.920 --> 00:13:23.800]  當然同樣是拉近了人和人之間的關係
[00:13:23.800 --> 00:13:28.480]  一方面有個名字是一個身份的識別
[00:13:28.480 --> 00:13:30.120]  我們不希望用數字
[00:13:30.120 --> 00:13:31.800]  一二三四五六七八
[00:13:31.800 --> 00:13:33.720]  每個人都有一個名字
[00:13:33.720 --> 00:13:35.480]  這個名字是屬於自己的
[00:13:35.480 --> 00:13:39.480]  自己也是很喜歡這個名字
[00:13:39.480 --> 00:13:41.880]  或者你不喜歡你可以改另一個名字
[00:13:41.880 --> 00:13:43.880]  你改一個都是你自己好的名字
[00:13:43.880 --> 00:13:45.200]  你覺得喜歡的名字
[00:13:45.200 --> 00:13:47.240]  你覺得很有關係的
[00:13:47.240 --> 00:13:48.680]  這個名字是你的身份
[00:13:48.680 --> 00:13:50.200]  是好像一個很獨特的
[00:13:50.200 --> 00:13:51.600]  說到你的名字的時候
[00:13:51.600 --> 00:13:52.800]  說到我自己
[00:13:52.800 --> 00:13:55.800]  是說到讓人們可以認識我的
[00:13:55.800 --> 00:14:00.640]  當然同時間一個名字是可以一個的
[00:14:00.640 --> 00:14:04.320]  人和人之間一個社交的交流
[00:14:04.320 --> 00:14:05.480]  我們一見到人
[00:14:05.480 --> 00:14:07.680]  我就會問一下貴姓
[00:14:07.680 --> 00:14:10.040]  或者在商業路上會交換名片
[00:14:10.040 --> 00:14:11.600]  知道大家的姓名
[00:14:11.600 --> 00:14:14.120]  就算在網絡平台裏面
[00:14:14.120 --> 00:14:15.720]  你都不願意寫自己的真名
[00:14:15.720 --> 00:14:17.480]  你都會有一個名字出來的
[00:14:17.480 --> 00:14:20.440]  都是一個名字是用來去交流的
[00:14:20.440 --> 00:14:22.000]  這個也是很重要
[00:14:22.000 --> 00:14:23.880]  就是名字幫助我們交流
[00:14:23.880 --> 00:14:26.280]  幫助我們能夠去認識
[00:14:26.280 --> 00:14:30.360]  能夠好好地去分享出來
[00:14:30.360 --> 00:14:32.760]  「尖陣」我很喜歡
[00:14:32.760 --> 00:14:36.240]  我們過往對我們的導師
[00:14:36.240 --> 00:14:39.840]  對我們一些比我們大一點的
[00:14:39.840 --> 00:14:41.840]  我們都很喜歡說他的名字
[00:14:41.840 --> 00:14:45.040]  大哥加上什麼哥哥姐姐
[00:14:45.040 --> 00:14:48.280]  我見到劉汶軒執事文軒哥哥
[00:14:48.280 --> 00:14:50.480]  很親切的
[00:14:50.480 --> 00:14:54.840]  我相信大家心目中都有些哥哥姐姐在
[00:14:54.840 --> 00:14:55.800]  你會叫她的名字
[00:14:55.800 --> 00:14:57.600]  因為是你的導師
[00:14:57.600 --> 00:14:59.360]  但是有些都沒有團契的
[00:14:59.360 --> 00:15:01.320]  可能沒有這種情況
[00:15:01.320 --> 00:15:04.280]  但是我們在執事會都很感恩的
[00:15:04.280 --> 00:15:08.040]  我們都叫「文軒執事」、「衛生執事」
[00:15:08.040 --> 00:15:10.720]  大家互相是用名字來說
[00:15:10.720 --> 00:15:12.360]  「劉執事」、「盧執事」
[00:15:12.360 --> 00:15:14.360]  好像比較陌生一點
[00:15:14.360 --> 00:15:16.840]  大家都是這樣很親切
[00:15:16.840 --> 00:15:20.880]  在同工裡面有時候我都叫「梅嶺牧師」
[00:15:20.880 --> 00:15:21.960]  「榮耀牧師」
[00:15:21.960 --> 00:15:25.120]  不過他們不叫我「泰然牧師」不知為什麼
[00:15:25.120 --> 00:15:26.640]  我都很喜歡
[00:15:26.640 --> 00:15:29.640]  在我的同學裡面就直接叫「泰然」
[00:15:29.640 --> 00:15:31.360]  不會叫「牧師」
[00:15:31.360 --> 00:15:34.240]  這個都是名字裡面一個很好的交流
[00:15:34.240 --> 00:15:37.520]  很好的一個親切感
[00:15:37.520 --> 00:15:41.160]  耶穌就想我們同神是親切一點
[00:15:41.160 --> 00:15:43.120]  所以祂都有名字的
[00:15:43.120 --> 00:15:44.360]  不過你不需要說祂的名字
[00:15:44.360 --> 00:15:47.120]  不過你知道祂就是同樣
[00:15:47.120 --> 00:15:49.920]  其實《舊約》裡面都說
[00:15:49.920 --> 00:15:51.480]  萬民都要什麼?
[00:15:51.480 --> 00:15:53.320]  尊稱祂的名字
[00:15:53.320 --> 00:15:55.680]  世人都要高舉祂的名字
[00:15:55.680 --> 00:15:59.120]  祂的名字不是真正一個人改的名字
[00:15:59.120 --> 00:16:01.360]  人身份證要記錄名字
[00:16:01.360 --> 00:16:03.920]  而是那個名號更加重要的
[00:16:03.920 --> 00:16:04.840]  在《舊約》裡面
[00:16:04.840 --> 00:16:07.360]  不過今天不是主要說這個內容
[00:16:07.360 --> 00:16:09.640]  但是我們知道
[00:16:09.640 --> 00:16:11.000]  願人都尊你的名字
[00:16:11.000 --> 00:16:13.680]  你的名就是讓我們知道
[00:16:13.680 --> 00:16:16.240]  耶穌說天父跟我們很親密
[00:16:16.240 --> 00:16:18.720]  一個社交的交流
[00:16:18.720 --> 00:16:20.040]  說回人的名字
[00:16:20.040 --> 00:16:21.000]  當然人的名字
[00:16:21.000 --> 00:16:24.080]  再包括了身份、文化的認同
[00:16:24.080 --> 00:16:27.760]  你父母改你的名字的時候有一個意思在裡面
[00:16:27.760 --> 00:16:29.120]  在以前
