
[00:00:00.000 --> 00:00:04.760]  有一本書叫做《改變世界的一百份文件》
[00:03:39.320 --> 00:03:40.840]  道的意思
[00:03:40.840 --> 00:03:42.040]  如果就這樣普通來說
[00:03:42.040 --> 00:03:44.160]  就是事實上存在的說話
[00:03:44.160 --> 00:03:46.200]  人用說話來做什麼呢
[00:03:46.200 --> 00:03:49.960]  人用說話來表達自己的心思意念
[00:03:49.960 --> 00:03:51.120]  如果你看這兩段《四經》
[00:03:51.120 --> 00:03:52.520]  《約翰福音》一章一字二節
[00:03:52.520 --> 00:03:55.400]  和《創世紀》一章一字三節
[00:03:55.400 --> 00:03:56.440]  你就會發覺
[00:03:56.440 --> 00:03:58.080]  那個紅色的字一到
[00:03:58.080 --> 00:04:02.480]  似乎和神說是平衡的
[00:04:02.480 --> 00:04:03.680]  換句話說
[00:04:03.680 --> 00:04:05.080]  到其實是在說
[00:04:05.080 --> 00:04:09.080]  神要表達自己的屬性
[00:04:09.080 --> 00:04:10.000]  怎樣表達自己的屬性
[00:04:10.000 --> 00:04:11.880]  就是神要告訴我們
[00:04:11.880 --> 00:04:14.000]  他是一個什麼樣的神
[00:04:14.000 --> 00:04:16.560]  如果你看《約翰福音》一章十八節
[00:04:16.560 --> 00:04:17.680]  他就說
[00:04:17.680 --> 00:04:19.320]  沒有人見過神
[00:04:19.320 --> 00:04:23.200]  唯有耶穌將祂表明出來
[00:04:23.200 --> 00:04:24.640]  所以道其實是什麼呢
[00:04:24.640 --> 00:04:27.200]  道就是耶穌
[00:04:27.200 --> 00:04:30.640]  接著你會看到道與神同在
[00:04:30.640 --> 00:04:32.120]  其實有四個意思
[00:04:32.120 --> 00:04:33.480]  什麼叫道與神同在
[00:04:33.480 --> 00:04:34.120]  有四個意思
[00:04:34.120 --> 00:04:35.320]  第一個意思
[00:04:35.320 --> 00:04:37.920]  道和神是一樣的
[00:04:37.920 --> 00:04:40.800]  就是說耶穌和神是一樣的
[00:04:40.800 --> 00:04:44.240]  第二是耶穌和神是同等的地位
[00:04:44.240 --> 00:04:48.920]  第三是耶穌和神是同時存在的
[00:04:48.920 --> 00:04:53.200]  第四就是耶穌和神有親密的關係
[00:04:53.200 --> 00:04:57.280]  接著道就是神就更加清楚直接了
[00:04:57.280 --> 00:04:59.160]  耶穌就是神
[00:04:59.160 --> 00:05:00.880]  所以總括來說
[00:05:00.880 --> 00:05:02.480]  耶穌是什麼呢
[00:05:02.480 --> 00:05:05.520]  耶穌就是自有永有的神
[00:05:05.520 --> 00:05:07.320]  並且耶穌的出現
[00:05:07.320 --> 00:05:09.880]  就是一個很大能的顯現
[00:05:09.880 --> 00:05:11.360]  就是告訴大家
[00:05:11.360 --> 00:05:15.440]  我們的神是一個什麼樣的神
[00:05:15.440 --> 00:05:22.080]  所以耶穌和真光究竟有什麼關係呢
[00:05:22.080 --> 00:05:23.600]  我們一起看看
[00:05:23.600 --> 00:05:25.840]  《約翰福音》一章八至九節
[00:05:25.840 --> 00:05:27.360]  既然耶穌是神
[00:05:27.360 --> 00:05:30.560]  究竟祂和真光有什麼關係呢
[00:05:30.560 --> 00:05:32.080]  我們繼續看下去
[00:05:32.080 --> 00:05:36.960]  《約翰福音》一章八至九節
[00:05:36.960 --> 00:05:39.120]  好 大家看到嗎
[00:05:39.120 --> 00:05:40.320]  看到就吐了
[00:05:40.320 --> 00:05:41.000]  我們一起讀吧
[00:05:41.000 --> 00:05:42.680]  《約翰福音》一章八至九節
[00:05:42.680 --> 00:05:43.720]  我們一起讀
[00:05:43.720 --> 00:05:45.400]  祂不是那光
[00:05:45.400 --> 00:05:48.040]  乃是要為光作見證
[00:05:48.040 --> 00:05:50.120]  那光是真光
[00:05:50.120 --> 00:05:54.040]  照亮一切生在世上的人
[00:05:54.040 --> 00:05:55.160]  那個「祂」是什麼呢
[00:05:55.160 --> 00:05:56.880]  那個「祂」就是施洗約翰
[00:05:56.880 --> 00:05:59.240]  記住施洗約翰不是尼塞亞
[00:05:59.240 --> 00:06:02.360]  祂只是為尼塞亞作見證
[00:06:02.360 --> 00:06:06.080]  祂說為了為光作見證
[00:06:06.080 --> 00:06:08.320]  就是說尼塞亞就是那個光
[00:06:08.320 --> 00:06:09.600]  尼塞亞是誰呢
[00:06:09.600 --> 00:06:10.800]  就是耶穌
[00:06:10.800 --> 00:06:13.280]  既然施洗約翰是為光作見證
[00:06:13.280 --> 00:06:15.400]  祂是為耶穌作見證
[00:06:15.400 --> 00:06:19.480]  耶穌就是真光
[00:06:19.480 --> 00:06:21.360]  那你開始問耶穌是真光
[00:06:21.360 --> 00:06:23.800]  究竟和你和我有什麼關係呢
[00:06:23.800 --> 00:06:25.440]  以下想和大家
[00:06:25.440 --> 00:06:26.760]  同一兩方面
[00:06:26.760 --> 00:06:28.440]  耶穌是真光
[00:06:28.440 --> 00:06:30.640]  究竟和你和我有什麼關係
[00:06:30.640 --> 00:06:31.840]  第一方面
[00:06:31.840 --> 00:06:34.240]  耶穌既然是真光的話
[00:06:34.240 --> 00:06:38.280]  祂會為我們帶來一種新的能力
[00:06:38.280 --> 00:06:40.080]  耶穌是絕對有能力
[00:06:40.080 --> 00:06:42.880]  可以重新去塑造我們
[00:06:42.880 --> 00:06:44.560]  扭轉我們的生命
[00:06:44.560 --> 00:06:46.560]  讓我們一起看《約翰福音》
[00:06:46.560 --> 00:06:48.640]  一章三節
[00:06:48.640 --> 00:06:50.240]  為什麼跳得這麼快呢
[00:06:50.240 --> 00:06:51.000]  好
[00:06:51.000 --> 00:06:51.680]  我們讀好嗎
[00:06:51.680 --> 00:06:54.840]  一二三
[00:06:54.840 --> 00:06:55.640]  不是啊
[00:06:55.640 --> 00:06:57.840]  這是《創世紀》的一章三節
[00:06:57.840 --> 00:07:05.240]  我們看看《約翰福音》一章三節好嗎
[00:07:05.240 --> 00:07:06.080]  好 我們一起讀
[00:07:06.080 --> 00:07:07.280]  一二三
[00:07:07.280 --> 00:07:09.600]  萬物是藉著祂造的
[00:07:09.600 --> 00:07:11.000]  凡被造的
[00:07:11.000 --> 00:07:12.160]  沒有一樣
[00:07:12.160 --> 00:07:15.040]  不是藉著祂造的
[00:07:15.040 --> 00:07:17.560]  究竟什麼叫藉著祂造呢
[00:07:17.560 --> 00:07:20.800]  就是說世界上所有東西都是藉著耶穌造的
[00:07:20.800 --> 00:07:23.120]  剛才說耶穌就是道
[00:07:23.120 --> 00:07:24.800]  道就是耶穌
[00:07:24.800 --> 00:07:27.120]  道其實有一個解釋
[00:07:27.120 --> 00:07:29.320]  就是智慧和南途
[00:07:29.320 --> 00:07:30.960]  它在說什麼呢
[00:07:30.960 --> 00:07:34.440]  它說耶穌原來就是創造這個世界
[00:07:34.440 --> 00:07:38.000]  所有的事物 所有人物的南途
[00:07:38.000 --> 00:07:39.560]  究竟有什麼重要呢
[00:07:39.560 --> 00:07:43.720]  就是後來當這個世界犯罪遠離神的時候
[00:07:43.720 --> 00:07:44.920]  就只有耶穌
[00:07:44.920 --> 00:07:47.880]  因為祂就是創造這個世界的南途
[00:07:47.880 --> 00:07:50.520]  就只有耶穌才有能力
[00:07:50.520 --> 00:07:53.760]  可以幫助我們扭轉我們的人生
[00:07:53.760 --> 00:07:56.320]  重新再創造我們
[00:07:56.320 --> 00:07:57.760]  因為祂
[00:07:57.760 --> 00:08:00.560]  神是藉著耶穌這個南途去創造我們
[00:08:00.560 --> 00:08:03.560]  所以當我們改變了亂七八糟的時候
[00:08:03.560 --> 00:08:04.840]  耶穌這份南途
[00:08:04.840 --> 00:08:07.640]  也可以幫助我們重新被創造
[00:08:07.640 --> 00:08:10.120]  重新去建立那個秩序
[00:08:10.120 --> 00:08:12.200]  重新納入正軌
[00:08:12.200 --> 00:08:14.360]  重新開創我們的人生
[00:08:14.360 --> 00:08:18.920]  以致我們可以繼續去克服那些罪
[00:08:18.920 --> 00:08:21.160]  可以有豐盛的生命
[00:08:21.160 --> 00:08:25.800]  就等於當初神創造生命一樣
[00:08:25.800 --> 00:08:27.200]  大家明白我說什麼吧
[00:08:27.200 --> 00:08:29.680]  所以耶穌既然創造我們
[00:08:29.680 --> 00:08:33.200]  祂絕對有能力可以再創造我們
[00:08:33.200 --> 00:08:36.200]  換句話說也是扭轉我們的人生
[00:08:36.200 --> 00:08:38.600]  大家頂子妹在這裡留意一件事
[00:08:38.600 --> 00:08:39.600]  我們剛才
[00:08:39.600 --> 00:08:43.160]  我們今天說的聖經是約翰福音和創世紀
[00:08:43.160 --> 00:08:44.520]  大家很有關係的
[00:08:44.520 --> 00:08:45.480]  我們看
[00:08:45.480 --> 00:08:47.200]  就是剛才看的
[00:08:47.200 --> 00:08:48.960]  創世紀一章三節
[00:08:48.960 --> 00:08:50.000]  我們一起讀 好嗎
[00:08:50.000 --> 00:08:51.200]  一二三
[00:08:51.200 --> 00:08:55.480]  神說要有光就有了光
[00:08:55.480 --> 00:08:56.760]  大家留意一下 頂子妹
[00:08:56.760 --> 00:09:00.480]  創世紀其實是神在創造一些東西
[00:09:00.480 --> 00:09:04.720]  大家留意一章三節神是創造光先的
[00:09:04.720 --> 00:09:07.800]  換句話說神創造一切的生命之前
[00:09:07.800 --> 00:09:10.000]  祂是創造了光先
[00:09:10.000 --> 00:09:13.200]  其實在這裡帶出一個很重要的訊息
[00:09:13.200 --> 00:09:16.880]  就是如果沒有光
[00:09:16.880 --> 00:09:19.680]  接著創世紀一章二十至三十一節
[00:09:19.680 --> 00:09:24.800]  是說神創造一切的生物和人類的生命
[00:09:24.800 --> 00:09:26.400]  如果沒有光
[00:09:26.400 --> 00:09:29.840]  接著一章二十至三十一節
[00:09:29.840 --> 00:09:33.920]  所有的創造就似乎沒有辦法進行
[00:09:33.920 --> 00:09:35.680]  換句話說 說的是什麼
[00:09:35.680 --> 00:09:39.400]  光是帶來新生命的
[00:09:39.400 --> 00:09:40.960]  頂子妹我再說一次
[00:09:40.960 --> 00:09:43.600]  光是帶來新生命的
[00:09:43.600 --> 00:09:44.840]  神創造光
[00:09:44.840 --> 00:09:46.080]  然後才有生命
[00:09:46.080 --> 00:09:49.400]  今天只有神的光在我們當中
[00:09:49.400 --> 00:09:51.280]  我們先帶來新生命
[00:09:51.280 --> 00:09:53.760]  在約翰福音是解得通的
[00:09:53.760 --> 00:09:56.360]  我們一起看約翰福音的一章四節
[00:09:56.360 --> 00:09:58.240]  頂子妹我們一起讀 一二三
[00:09:58.240 --> 00:10:00.400]  生命在他裡頭
[00:10:00.400 --> 00:10:03.520]  這生命就是人的光
[00:10:03.520 --> 00:10:06.080]  她在說什麼 那個他就是耶穌基督
[00:10:06.080 --> 00:10:09.920]  在耶穌裡面有生命的能力
[00:10:09.920 --> 00:10:12.720]  奉親接受耶穌的
[00:10:12.720 --> 00:10:15.360]  祂就有新的生命
[00:10:15.360 --> 00:10:19.640]  這個新的生命可以為祂展開一個新的人生的歷程
[00:10:19.640 --> 00:10:22.480]  帶來人生新的希望
[00:10:22.480 --> 00:10:24.840]  就好像人在黑暗裡面
[00:10:24.840 --> 00:10:27.400]  當你黑暗暗地看不到任何的東西
[00:10:27.400 --> 00:10:29.920]  你突然間發現有光
[00:10:29.920 --> 00:10:32.080]  這個光就是你的盼望
[00:10:32.080 --> 00:10:34.200]  這個光就是你的出處
[00:10:34.200 --> 00:10:38.600]  所以神就是我們的光
[00:10:38.600 --> 00:10:40.600]  神帶來希望
[00:10:40.600 --> 00:10:45.120]  就好像神當初創造這個天地的時候
[00:10:45.120 --> 00:10:48.040]  一片混亂 一片的黑暗
[00:10:48.040 --> 00:10:50.200]  但是神創造光的時候
[00:10:50.200 --> 00:10:53.440]  就為這個世界帶來一些盼望
[00:10:53.440 --> 00:10:54.520]  帶來極大希望
[00:10:54.520 --> 00:10:58.480]  因為祂正在創造新的生命
[00:10:58.480 --> 00:11:01.320]  你知不知道今天可能有很多人
[00:11:01.320 --> 00:11:05.520]  在人生裡面都有不同程度的絕望
[00:11:05.520 --> 00:11:07.680]  可能有人看到環顧這個世界
[00:11:07.680 --> 00:11:10.440]  可能有很多經濟的問題
[00:11:10.440 --> 00:11:12.680]  可能在擔心自己的工作
[00:11:12.680 --> 00:11:14.760]  甚至業務的前景
[00:11:14.760 --> 00:11:19.280]  可能有人面對著一些財務的壓力
[00:11:19.280 --> 00:11:22.240]  也可能有人健康出現一些狀況
[00:11:22.240 --> 00:11:24.120]  自己非常擔心
[00:11:24.120 --> 00:11:25.520]  也可能有一些人
[00:11:25.520 --> 00:11:29.000]  可能在關係上面遇到很大很大的困難
[00:11:29.000 --> 00:11:31.120]  他束手無策
[00:11:31.120 --> 00:11:32.560]  等於今天
[00:11:32.560 --> 00:11:35.680]  耶穌基督藉著聖靈要跟大家說
[00:11:35.680 --> 00:11:38.560]  只有耶穌才可以扭轉人生命
[00:11:38.560 --> 00:11:40.240]  才可以為你創造
[00:11:40.240 --> 00:11:43.560]  重新創造新的人生
[00:11:43.560 --> 00:11:46.320]  我要大家聽兩個見證
[00:11:46.320 --> 00:11:48.640]  但是我說這個見證之前
[00:11:48.640 --> 00:11:50.560]  我先想跟大家提一提
[00:11:50.560 --> 00:11:53.440]  聽見證的心態
[00:11:53.440 --> 00:11:57.040]  我們講見證就不是講人的
[00:11:57.040 --> 00:11:59.720]  講見證是講神的作為
[00:11:59.720 --> 00:12:01.480]  講神的屬性
[00:12:01.480 --> 00:12:02.920]  譬如神的美善
[00:12:02.920 --> 00:12:04.200]  譬如神的權能
[00:12:04.200 --> 00:12:05.440]  神的信實
[00:12:05.440 --> 00:12:07.600]  就不只是講人的作為
[00:12:07.600 --> 00:12:09.480]  所以如果你聽見證的時候
[00:12:09.480 --> 00:12:10.200]  第一個反應是
[00:12:10.200 --> 00:12:11.680]  其實與我無關
[00:12:11.680 --> 00:12:14.360]  那個特別的個案與我無關
[00:12:14.360 --> 00:12:16.960]  如果你用這樣的心態去聽
[00:12:16.960 --> 00:12:20.600]  我覺得你會聽少了很多重點
[00:12:20.600 --> 00:12:22.520]  我很覺得 我很相信
[00:12:22.520 --> 00:12:24.280]  神用祂特別的方法
[00:12:24.280 --> 00:12:27.640]  去介入一個講見證的人的處境
[00:12:27.640 --> 00:12:29.680]  同樣 他一樣可以用
[00:12:29.680 --> 00:12:32.320]  他覺得對你最好的方法
[00:12:32.320 --> 00:12:34.560]  介入你的處境
[00:12:34.560 --> 00:12:36.680]  如果你明白
[00:12:36.680 --> 00:12:39.200]  請你和我一起講啞門 好嗎
[00:12:39.200 --> 00:12:39.920]  Amen
[00:12:39.920 --> 00:12:41.040]  好了 大家預備好了
[00:12:41.040 --> 00:12:43.800]  那我就講見證了
[00:12:43.800 --> 00:12:46.600]  我們教會有一位姊妹的二嫂
[00:12:46.600 --> 00:12:49.120]  叫做惠兒
[00:12:49.120 --> 00:12:55.200]  惠兒在她的肺和腦部患上癌症
[00:12:55.200 --> 00:12:57.280]  並且進入末期
[00:12:57.280 --> 00:12:59.440]  醫生說不能做手術
[00:12:59.440 --> 00:13:04.400]  她唯有在做一些免疫的治療和電療
[00:13:04.400 --> 00:13:08.000]  在去年的十一月
[00:13:08.000 --> 00:13:10.600]  惠兒的情況非常嚴重
[00:13:10.600 --> 00:13:12.400]  所以再次入醫院
[00:13:12.400 --> 00:13:15.440]  醫生就跟家屬說我不樂觀
[00:13:15.440 --> 00:13:19.080]  並且她要求家屬給我一個清晰的指引
[00:13:19.080 --> 00:13:21.520]  如果生命危險 很危險的時候
[00:13:21.520 --> 00:13:25.920]  我還會不會繼續去挽救她
[00:13:25.920 --> 00:13:29.280]  所有家屬都作了最壞的打算
[00:13:29.280 --> 00:13:32.360]  但是他們沒有放棄過祈禱
[00:13:32.360 --> 00:13:33.240]  在十一月底
[00:13:33.240 --> 00:13:35.760]  我們同福有木者去到醫院
[00:13:35.760 --> 00:13:39.480]  為惠兒進行灑水禮
[00:13:39.480 --> 00:13:40.800]  在灑水禮的時候
[00:13:40.800 --> 00:13:42.200]  惠兒非常清醒
[00:13:42.200 --> 00:13:46.000]  並且很清楚地說她跟從耶穌
[00:13:46.000 --> 00:13:48.200]  但是在灑水禮之後
[00:13:48.200 --> 00:13:52.920]  惠兒就很快陷入迷迷糊糊的狀態
[00:13:52.920 --> 00:13:57.400]  但是在十一月二十七日
[00:13:57.400 --> 00:13:59.120]  惠兒醒了
[00:13:59.120 --> 00:14:00.920]  並且她在昏迷的時候
[00:14:00.920 --> 00:14:02.320]  她看到很多東西
[00:14:02.320 --> 00:14:03.960]  包括什麼呢
[00:14:03.960 --> 00:14:06.120]  包括看到光
[00:14:06.120 --> 00:14:07.920]  看到星星
[00:14:07.920 --> 00:14:09.360]  看到金粉
[00:14:09.360 --> 00:14:12.240]  她說不知道誰跟她穿了粉紅色的裙子
[00:14:12.240 --> 00:14:15.000]  她說在這個景色裡
[00:14:15.000 --> 00:14:17.440]  美得無法用言語形容
[00:14:17.440 --> 00:14:20.960]  彷彿在天堂上
[00:14:20.960 --> 00:14:23.600]  這些是她看到的東西
[00:14:23.600 --> 00:14:25.440]  但是第二天
[00:14:25.440 --> 00:14:27.520]  惠兒就可以開始進食
[00:14:27.520 --> 00:14:29.800]  並且大家看到那些照片嗎
[00:14:29.800 --> 00:14:31.760]  臉色紅潤
[00:14:31.760 --> 00:14:32.680]  像不像病
[00:14:32.680 --> 00:14:35.960]  好像一個人普通的人躺在醫院
[00:14:35.960 --> 00:14:37.000]  臉色紅潤
[00:14:37.000 --> 00:14:40.040]  並且所有之前醫療的支援
[00:14:40.040 --> 00:14:41.520]  完全不需要
[00:14:41.520 --> 00:14:42.960]  醫生就跟她說
[00:14:42.960 --> 00:14:43.640]  你知道嗎
[00:14:43.640 --> 00:14:45.760]  你真的得救了
[00:14:45.760 --> 00:14:46.960]  因為耶穌太愛你了
[00:14:46.960 --> 00:14:48.120]  因為你的家人
[00:14:48.120 --> 00:14:49.920]  實在太多人禱告支持你了
[00:14:49.920 --> 00:14:51.400]  所以你明明是鹹魚
[00:14:51.400 --> 00:14:52.240]  現在都變成了伏狐
[00:14:52.240 --> 00:14:56.480]  所以我弄了一條活魚出來給大家看一看
[00:14:56.480 --> 00:14:57.760]  五天之後
[00:14:57.760 --> 00:14:59.400]  惠兒可以出院了
[00:14:59.400 --> 00:15:01.800]  回家休息了
[00:15:01.800 --> 00:15:03.240]  還有
[00:15:03.240 --> 00:15:06.400]  就快聖誕聯合崇拜了
[00:15:06.400 --> 00:15:07.280]  邀請她來
[00:15:07.280 --> 00:15:09.600]  你猜她能來嗎
[00:15:09.600 --> 00:15:10.400]  能來
[00:15:10.400 --> 00:15:12.280]  一開始我們想
[00:15:12.280 --> 00:15:15.680]  她能來也要把輪椅推過來
[00:15:15.680 --> 00:15:18.680]  你看看下一張照片
[00:15:18.680 --> 00:15:21.320]  我們給耶穌掌聲好嗎
[00:15:21.320 --> 00:15:22.440]  你就這樣說
[00:15:22.440 --> 00:15:24.120]  像不像癌症病人
[00:15:24.120 --> 00:15:26.280]  好像一個普通人一樣
[00:15:26.280 --> 00:15:27.560]  請知道
[00:15:27.560 --> 00:15:30.880]  我們的耶穌是絕對有能力
[00:15:30.880 --> 00:15:33.520]  可以重新創造生命
[00:15:33.520 --> 00:15:34.960]  扭轉人生命的神
[00:15:34.960 --> 00:15:36.760]  對不對
[00:15:36.760 --> 00:15:38.800]  第二個見證就是Pione
[00:15:38.800 --> 00:15:42.360]  Pione是一個酒樓的老闆
[00:15:42.360 --> 00:15:44.640]  表面上是事業穩定
[00:15:44.640 --> 00:15:46.720]  美滿家庭
[00:15:46.720 --> 00:15:49.000]  但是他不知道這一切
[00:15:49.000 --> 00:15:53.120]  都是一個暴風雨來臨的前夕
[00:15:53.120 --> 00:15:55.280]  在Pione的兒子
[00:15:55.280 --> 00:15:57.520]  讀中學三年級的時候
[00:15:57.520 --> 00:16:02.200]  Pione一心很想為她兒子的前途著想
[00:16:02.200 --> 00:16:05.200]  雖然她兒子Jason不喜歡去
[00:16:05.200 --> 00:16:09.600]  但是Pione仍然堅持送她兒子去英國讀書
[00:16:09.600 --> 00:16:12.520]  但是Pione怎麼也猜不到
[00:16:12.520 --> 00:16:15.880]  在2012年當她兒子畢業回來香港的時候
[00:16:15.880 --> 00:16:18.960]  她的情緒出現很大很大的問題
[00:16:18.960 --> 00:16:21.320]  並且一些行為開始古怪
[00:16:21.320 --> 00:16:24.160]  包括神秘失蹤
[00:16:24.160 --> 00:16:27.240]  包括在家裡突然間大發脾氣
[00:16:27.240 --> 00:16:31.720]  包括突然間沉迷在新紀元運動裡面
[00:16:31.720 --> 00:16:33.120]  她覺得白色
[00:16:33.120 --> 00:16:34.840]  為她帶來好運
[00:16:34.840 --> 00:16:36.840]  於是整天由頭到腳
[00:16:36.840 --> 00:16:39.840]  打扮成自己一個白色的人
[00:16:39.840 --> 00:16:42.760]  包括她很想做流行歌手
[00:16:42.760 --> 00:16:46.920]  但是又懷疑在屋外有人跟蹤她
[00:16:46.920 --> 00:16:50.240]  另外最重要的是她不肯去看醫生
[00:16:50.240 --> 00:16:52.440]  等於她作為媽媽
[00:16:52.440 --> 00:16:54.640]  超級擔心
[00:16:54.640 --> 00:16:57.720]  但是一點辦法也沒有
[00:16:57.720 --> 00:16:59.760]  Pione本來是認識耶穌的
[00:16:59.760 --> 00:17:02.240]  但是她很久已經沒有回教會
[00:17:02.240 --> 00:17:05.240]  當人絕望的時候她唯有找出路
[00:17:05.240 --> 00:17:08.240]  於是她開始回教會
[00:17:08.240 --> 00:17:10.600]  希望找一些方法
[00:17:10.600 --> 00:17:11.920]  她不知道怎樣
[00:17:11.920 --> 00:17:14.920]  但是她希望有個出路
[00:17:14.920 --> 00:17:17.560]  在那一晚教會的祈禱會
[00:17:17.560 --> 00:17:19.760]  弟兄姊妹為Pione的家庭
[00:17:19.760 --> 00:17:23.400]  和Jason的狀況去祈禱
[00:17:23.400 --> 00:17:26.520]  然後奇妙的事情就發生了
[00:17:26.520 --> 00:17:29.400]  在過了幾天之後的星期天
[00:17:29.400 --> 00:17:32.160]  Pione打算回教會崇拜
[00:17:32.160 --> 00:17:33.880]  一出房門的時候
[00:17:33.880 --> 00:17:38.000]  就看到Jason這麼早起床坐在那裡
[00:17:38.000 --> 00:17:42.120]  沒有人想過他那天會突然間這麼早起床
[00:17:42.120 --> 00:17:43.720]  於是他就順便問她
[00:17:43.720 --> 00:17:46.040]  你跟不跟媽媽回教會崇拜
[00:17:46.040 --> 00:17:47.440]  她說「隨便啦」
[00:17:47.440 --> 00:17:48.840]  然後就回去了
[00:17:48.840 --> 00:17:50.720]  教會的弟兄姊妹很特別
[00:17:50.720 --> 00:17:55.520]  看到她的新朋友給了她無限的關愛
[00:17:55.520 --> 00:17:59.600]  令Jason覺得她自己是被愛的
[00:17:59.600 --> 00:18:00.640]  她很開心
[00:18:00.640 --> 00:18:03.960]  完了崇拜就和弟兄姊妹一起去吃飯
[00:18:03.960 --> 00:18:05.880]  大家聊得很開心
