
[00:00:00.000 --> 00:00:03.200]  各位大家好,眨眼又有一日讀聖經了
[00:05:37.800 --> 00:05:39.300]  高一點繞一圈
[00:05:39.300 --> 00:05:40.700]  來到要過河的地點
[00:05:40.700 --> 00:05:42.000]  這個紅色點
[00:05:42.000 --> 00:05:44.400]  下面這個紅色點就是尼波山
[00:05:44.400 --> 00:05:45.700]  上面這個紅色點
[00:05:45.700 --> 00:05:48.700]  就叫做十亭
[00:05:48.700 --> 00:05:50.800]  過河就是耶利哥了
[00:05:50.800 --> 00:05:52.200]  大家知道了
[00:05:52.200 --> 00:05:56.200]  大家先有些概念
[00:05:56.200 --> 00:05:57.400]  約書亞記第二節
[00:05:57.400 --> 00:05:58.800]  當下亂的日子
[00:05:58.800 --> 00:06:01.200]  約書亞從十亭
[00:06:01.200 --> 00:06:05.000]  剛剛打發兩個人做探子
[00:06:05.000 --> 00:06:07.300]  在這裡要過河
[00:06:07.300 --> 00:06:08.800]  那還沒去過
[00:06:08.800 --> 00:06:11.400]  於是就找兩個人做探子
[00:06:11.400 --> 00:06:15.000]  你過河先去耶利哥那裡
[00:06:15.000 --> 00:06:16.200]  去看看
[00:06:16.200 --> 00:06:17.500]  打聽一下
[00:06:17.500 --> 00:06:18.700]  窺探一下
[00:06:18.700 --> 00:06:20.000]  和我們這樣
[00:06:20.000 --> 00:06:22.500]  這件事就是這樣的
[00:06:22.500 --> 00:06:25.000]  打發兩個人做探子
[00:06:25.000 --> 00:06:26.100]  就吩咐他了
[00:06:26.100 --> 00:06:28.800]  你們去窺探那地
[00:06:28.800 --> 00:06:29.800]  和耶利哥
[00:06:29.800 --> 00:06:32.400]  因為耶利哥是我們進去的第一個城
[00:06:32.400 --> 00:06:33.700]  於是二人就去了
[00:06:33.700 --> 00:06:36.500]  就去了一個妓女名叫拉合的家女
[00:06:36.500 --> 00:06:38.300]  就在那裡躺臥
[00:06:38.300 --> 00:06:42.400]  這個躺臥就只是在那裡預備過夜
[00:06:42.400 --> 00:06:45.800]  怎麼會搞到去一個妓女家裡
[00:06:45.800 --> 00:06:47.700]  一去就去這麼巧
[00:06:47.700 --> 00:06:49.700]  你可以想像
[00:06:49.700 --> 00:06:54.100]  他們會不會有家男人的服裝在身上呢
[00:06:54.100 --> 00:06:55.800]  沒有的
[00:06:55.800 --> 00:06:57.800]  兩個人都穿回自己的衣服
[00:06:57.800 --> 00:06:59.800]  就去扮遊客
[00:06:59.800 --> 00:07:01.500]  這樣走就去
[00:07:01.500 --> 00:07:04.700]  這些外人一看就看到了
[00:07:04.700 --> 00:07:05.800]  如果今天
[00:07:05.800 --> 00:07:08.400]  如果你要
[00:07:08.400 --> 00:07:09.700]  我們這樣說
[00:07:09.700 --> 00:07:10.600]  著草
[00:07:10.600 --> 00:07:11.500]  著草去哪裡
[00:07:11.500 --> 00:07:12.800]  找條村住吧
[00:07:12.800 --> 00:07:14.000]  你千萬不要
[00:07:14.000 --> 00:07:15.100]  找條村住
[00:07:15.100 --> 00:07:15.900]  一走進去
[00:07:15.900 --> 00:07:19.500]  每個村民一眼就知道你不是本地人
[00:07:19.500 --> 00:07:22.000]  大隱隱於市
[00:07:22.000 --> 00:07:23.300]  你去大城市
[00:07:23.300 --> 00:07:25.000]  大都會那裡住
[00:07:25.000 --> 00:07:27.000]  國家戰鬥門前說
[00:07:27.000 --> 00:07:29.000]  誰住隔壁問都沒有問
[00:07:29.000 --> 00:07:32.600]  我隔壁跟屋主已經住了十幾年
[00:07:32.600 --> 00:07:33.900]  我都不知道他吃什麼
[00:07:33.900 --> 00:07:34.800]  真的不知道
[00:07:34.800 --> 00:07:37.400]  大家不打招呼又不同一個時間出門口
[00:07:37.400 --> 00:07:39.600]  我只知道他吸煙吸得很多
[00:07:39.600 --> 00:07:40.300]  什麼都不知道
[00:07:40.300 --> 00:07:41.700]  如果現在在街上碰到面
[00:07:41.700 --> 00:07:43.200]  我是不知道的
[00:07:43.200 --> 00:07:45.200]  同一輛電梯我都不知道
[00:07:45.200 --> 00:07:46.700]  因為我都沒有看他的樣子
[00:07:46.700 --> 00:07:48.000]  他是日本人
[00:07:48.000 --> 00:07:48.900]  這樣
[00:07:48.900 --> 00:07:50.100]  去到那裡
[00:07:50.100 --> 00:07:52.400]  又天黑了
[00:07:52.400 --> 00:07:53.800]  快天黑了
[00:07:53.800 --> 00:07:55.400]  你知道妓女會怎樣
[00:07:55.400 --> 00:07:56.800]  會不會在屋裡
[00:07:56.800 --> 00:07:58.300]  她就在門口
[00:07:58.300 --> 00:08:01.000]  見到兩個外人
[00:08:01.000 --> 00:08:02.800]  先生
[00:08:02.800 --> 00:08:05.100]  要不要進來喝杯茶
[00:08:05.100 --> 00:08:06.200]  聊聊天
[00:08:06.200 --> 00:08:08.000]  走到很累了
[00:08:08.000 --> 00:08:09.400]  她說好啊
[00:08:09.400 --> 00:08:12.000]  找這個跟我們聽一下
[00:08:12.000 --> 00:08:13.400]  收一下風
[00:08:13.400 --> 00:08:14.700]  雖然她進去了
[00:08:14.700 --> 00:08:15.900]  可能她去之前
[00:08:15.900 --> 00:08:16.700]  她不會說
[00:08:16.700 --> 00:08:17.900]  兩位先生
[00:08:17.900 --> 00:08:18.900]  我是妓女來的
[00:08:18.900 --> 00:08:20.200]  來我這裡
[00:08:20.200 --> 00:08:21.200]  她不會的
[00:08:21.200 --> 00:08:22.700]  是不是走得很累
[00:08:22.700 --> 00:08:24.100]  不如進來喝杯茶
[00:08:24.100 --> 00:08:25.100]  喝點水
[00:08:25.100 --> 00:08:26.500]  大家聊聊天
[00:08:26.500 --> 00:08:28.300]  你們是不是外面來的
[00:08:28.300 --> 00:08:30.100]  亦都想快點進屋
[00:08:30.100 --> 00:08:31.000]  不要被人在街上
[00:08:31.000 --> 00:08:32.600]  個個眼望望
[00:08:32.600 --> 00:08:33.700]  所以她找到一個人
[00:08:33.700 --> 00:08:35.600]  所以妓女在門口招呼到她
[00:08:35.600 --> 00:08:36.700]  亦都不出奇
[00:08:36.700 --> 00:08:39.900]  亦都最有可能
[00:08:39.900 --> 00:08:42.200]  有人告訴耶利哥王
[00:08:42.200 --> 00:08:43.600]  今夜有意識的人
[00:08:43.600 --> 00:08:46.000]  來到這裡窺探此地
[00:08:46.000 --> 00:08:48.700]  因為被人見到
[00:08:48.700 --> 00:08:50.300]  又知道他走進去
[00:08:50.300 --> 00:08:51.900]  拉合那間屋那裡
[00:08:51.900 --> 00:08:53.900]  於是王就說
[00:08:53.900 --> 00:08:55.600]  去找他們回來
[00:08:55.600 --> 00:08:57.600]  於是人們就去拉合家裡
[00:08:57.600 --> 00:08:58.600]  跟拉合說
[00:08:58.600 --> 00:08:59.900]  來到你這裡
[00:08:59.900 --> 00:09:01.300]  進了你家的人
[00:09:01.300 --> 00:09:02.500]  要交出來
[00:09:02.500 --> 00:09:05.100]  因為他們來窺探我們
[00:09:05.100 --> 00:09:07.700]  其實這個時候
[00:09:07.700 --> 00:09:09.000]  拉合知不知道
[00:09:09.000 --> 00:09:13.000]  這兩個意識裂人的來意呢
[00:09:13.000 --> 00:09:14.600]  都大概知道
[00:09:14.600 --> 00:09:16.100]  或者神也有感動她
[00:09:16.100 --> 00:09:18.100]  或者她的聰明智慧都知道
[00:09:18.100 --> 00:09:19.900]  眉頭眼額識看
[00:09:19.900 --> 00:09:21.900]  聞起來已經知道
[00:09:21.900 --> 00:09:23.400]  她知道
[00:09:23.400 --> 00:09:26.600]  她就來窺探我們
[00:09:26.600 --> 00:09:28.300]  這個第一點要看的
[00:09:28.300 --> 00:09:30.800]  女人將二人隱藏
[00:09:30.800 --> 00:09:33.800]  這個拉合一個被欣賞的地方
[00:09:33.800 --> 00:09:37.400]  就是她很夠膽
[00:09:37.400 --> 00:09:39.600]  勇敢兼機智
[00:09:39.600 --> 00:09:41.300]  因為如果被人找到
[00:09:41.300 --> 00:09:42.500]  我藏起來
[00:09:42.500 --> 00:09:44.200]  我死人的
[00:09:44.200 --> 00:09:46.300]  她都將他藏起來隱藏
[00:09:46.300 --> 00:09:48.000]  即是說藏起來
[00:09:48.000 --> 00:09:49.200]  而且藏起來
[00:09:49.200 --> 00:09:51.600]  當時你的屋子那麼小
[00:09:51.600 --> 00:09:54.000]  一找就找到
[00:09:54.000 --> 00:09:56.200]  一定死人的
[00:09:56.200 --> 00:09:58.900]  所以她要用機智的方法
[00:09:58.900 --> 00:10:02.300]  是能夠打發這些士兵走
[00:10:02.300 --> 00:10:04.700]  所以我覺得拉合是勇敢機智
[00:10:04.700 --> 00:10:06.200]  又勇敢又機智
[00:10:06.200 --> 00:10:08.600]  女人將拉合隱藏
[00:10:08.600 --> 00:10:09.600]  回答說
[00:10:09.600 --> 00:10:10.400]  答什麼呢
[00:10:10.400 --> 00:10:11.600]  真的
[00:10:11.600 --> 00:10:13.700]  那些人果然來到我這裡
[00:10:13.700 --> 00:10:14.900]  他們從哪裡來
[00:10:14.900 --> 00:10:16.500]  我就不知道
[00:10:16.500 --> 00:10:18.600]  天黑要關城門了
[00:10:18.600 --> 00:10:19.800]  當時天黑的時候
[00:10:19.800 --> 00:10:21.500]  那些城都會關門的
[00:10:21.500 --> 00:10:22.700]  要保護
[00:10:22.700 --> 00:10:24.500]  天黑要關城門的時候
[00:10:24.500 --> 00:10:26.200]  他們就走了
[00:10:26.200 --> 00:10:28.000]  他們出去了
[00:10:28.000 --> 00:10:28.900]  往哪裡去
[00:10:28.900 --> 00:10:30.400]  我卻不知道
[00:10:30.400 --> 00:10:32.100]  不如你們快點去追吧
[00:10:32.100 --> 00:10:33.300]  這樣就會追到的
[00:10:33.300 --> 00:10:34.300]  沒多久而已
[00:10:34.300 --> 00:10:35.100]  走了沒多久
[00:10:35.100 --> 00:10:36.200]  你快點去追吧
[00:10:36.200 --> 00:10:37.300]  那些人就沒有說
[00:10:37.300 --> 00:10:37.800]  那樣嗎
[00:10:37.800 --> 00:10:38.900]  先搜搜你的屋子
[00:10:38.900 --> 00:10:39.900]  那樣也沒有
[00:10:39.900 --> 00:10:42.300]  因為她說得似曾相識
[00:10:42.300 --> 00:10:43.200]  啊
[00:10:43.200 --> 00:10:43.700]  厲害
[00:10:43.700 --> 00:10:45.300]  又勇敢又機智
[00:10:45.300 --> 00:10:46.100]  你快點走吧
[00:10:46.100 --> 00:10:47.300]  他們剛剛要關門
[00:10:47.300 --> 00:10:49.600]  所以你快點離城出去了
[00:10:49.600 --> 00:10:53.200]  就應該走回到道口那邊
[00:10:53.200 --> 00:10:54.400]  約旦河的道口
[00:10:54.400 --> 00:10:56.000]  過去河那邊
[00:10:56.000 --> 00:10:56.500]  於是
[00:10:56.500 --> 00:10:57.000]  好啊
[00:10:57.000 --> 00:10:58.200]  我們快點追他
[00:10:58.200 --> 00:10:59.500]  追他
[00:10:59.500 --> 00:11:03.600]  先是女人領了二人上了房頂
[00:11:03.600 --> 00:11:04.200]  多聰明
[00:11:04.200 --> 00:11:05.300]  一早將他們
[00:11:05.300 --> 00:11:05.800]  哇
[00:11:05.800 --> 00:11:06.600]  你們來的
[00:11:06.600 --> 00:11:07.800]  那就快點收起來
[00:11:07.800 --> 00:11:08.900]  先躲在那裡
[00:11:08.900 --> 00:11:11.200]  就擺在那些麻吉那裡
[00:11:11.200 --> 00:11:11.800]  即是
[00:11:11.800 --> 00:11:13.100]  在那些麻的
[00:11:13.100 --> 00:11:14.400]  碎的麻
[00:11:14.400 --> 00:11:15.400]  麻的
[00:11:15.400 --> 00:11:17.200]  收那些麻繩
[00:11:17.200 --> 00:11:18.700]  麻的質的東西
[00:11:18.700 --> 00:11:19.900]  就擺在那裡
[00:11:19.900 --> 00:11:21.900]  躲起來
[00:11:21.900 --> 00:11:23.100]  就沒那麼容易找到
[00:11:23.100 --> 00:11:23.600]  帶過去
[00:11:23.600 --> 00:11:27.100]  那些人就往約旦河的道口追趕去了
[00:11:27.100 --> 00:11:28.200]  追趕他們的人
[00:11:28.200 --> 00:11:28.900]  一出去
[00:11:28.900 --> 00:11:30.600]  城門就關了
[00:11:30.600 --> 00:11:31.200]  是對的
[00:11:31.200 --> 00:11:32.800]  那些人為什麼會追趕呢
[00:11:32.800 --> 00:11:33.900]  第一要快
[00:11:33.900 --> 00:11:34.900]  第二呢
[00:11:34.900 --> 00:11:36.200]  城門快要關了
[00:11:36.200 --> 00:11:37.700]  那我關了門
[00:11:37.700 --> 00:11:38.700]  那些城門關了門
[00:11:38.700 --> 00:11:40.400]  就不是那麼容易開了
[00:11:40.400 --> 00:11:42.000]  那麼麻煩一點了
[00:11:42.000 --> 00:11:42.600]  於是
[00:11:42.600 --> 00:11:42.900]  哇
[00:11:42.900 --> 00:11:43.900]  快點快點追出去
[00:11:43.900 --> 00:11:45.600]  這樣就
[00:11:45.600 --> 00:11:46.700]  追了
[00:11:46.700 --> 00:11:48.100]  二人還會躺臥
[00:11:48.100 --> 00:11:50.100]  即是雖然晚上天黑了
[00:11:50.100 --> 00:11:50.800]  那些人還沒睡
[00:11:50.800 --> 00:11:52.600]  兩個探子還沒睡
[00:11:52.600 --> 00:11:55.200]  女人馬上就上房頂告訴他們
[00:11:55.200 --> 00:11:57.100]  就這些東西要留意了
[00:11:57.100 --> 00:11:59.500]  我知道耶和華
[00:11:59.500 --> 00:12:02.800]  已經把這地賜給你們
[00:12:02.800 --> 00:12:04.800]  並且因你們的緣故
[00:12:04.800 --> 00:12:06.000]  我們都驚慌了
[00:12:06.000 --> 00:12:08.800]  這地的一切居民在你們面前
[00:12:08.800 --> 00:12:10.300]  心都消化了
[00:12:10.300 --> 00:12:10.600]  喂
[00:12:10.600 --> 00:12:12.400]  他自己給情報啊
[00:12:12.400 --> 00:12:14.100]  就是我知道
[00:12:14.100 --> 00:12:15.600]  那麼你們呢
[00:12:15.600 --> 00:12:19.300]  是耶和華已經把這個地賜給你的了
[00:12:19.300 --> 00:12:21.300]  他怎麼這麼懂事呢
[00:12:21.300 --> 00:12:22.300]  其實呢
[00:12:22.300 --> 00:12:24.600]  他可能以前聽過了
[00:12:24.600 --> 00:12:25.800]  又或者這次
[00:12:25.800 --> 00:12:29.100]  他們來之前聊天已經知道了
[00:12:29.100 --> 00:12:30.000]  那就哦
[00:12:30.000 --> 00:12:31.000]  這樣
[00:12:31.000 --> 00:12:31.700]  那其實呢
[00:12:31.700 --> 00:12:33.300]  我們知道耶和華
[00:12:33.300 --> 00:12:34.100]  是做過這些事情
[00:12:34.100 --> 00:12:35.200]  我們很害怕
[00:12:35.200 --> 00:12:36.300]  誰知道
[00:12:36.300 --> 00:12:38.200]  因為
[00:12:38.200 --> 00:12:39.800]  耶和華的名字都知道
[00:12:39.800 --> 00:12:40.700]  是啊
[00:12:40.700 --> 00:12:44.200]  因為我們聽到你們出埃及的時候
[00:12:44.200 --> 00:12:45.700]  在遠方出埃及
[00:12:45.700 --> 00:12:47.700]  耶和華怎樣在你們面前
[00:12:47.700 --> 00:12:49.800]  令到洪水的海乾了
[00:12:49.800 --> 00:12:51.300]  並且你們是怎樣
[00:12:51.300 --> 00:12:54.000]  是等待約旦河的兩張
[00:12:54.000 --> 00:12:55.700]  約旦河東的兩個王
[00:12:55.700 --> 00:12:57.000]  阿摩利王西王
[00:12:57.000 --> 00:12:59.700]  和岳將他們進行毀滅
[00:12:59.700 --> 00:13:00.000]  哇
[00:13:00.000 --> 00:13:01.500]  我知道耶和華幫你們
[00:13:01.500 --> 00:13:02.600]  耶和華是真的
[00:13:02.600 --> 00:13:03.600]  是厲害的
[00:13:03.600 --> 00:13:06.100]  我們已經很害怕了
[00:13:06.100 --> 00:13:08.000]  因為我們聽到什麼
[00:13:08.000 --> 00:13:09.600]  耶和華幫你們
[00:13:09.600 --> 00:13:12.600]  令到這麼強大的埃及軍隊
[00:13:12.600 --> 00:13:17.000]  完全葬身海底
[00:13:17.000 --> 00:13:18.000]  洪海乾了
[00:13:18.000 --> 00:13:19.000]  你們走過
[00:13:19.000 --> 00:13:21.400]  然後埃及的軍兵全沒了
[00:13:21.400 --> 00:13:23.100]  這個洪海這個洪字
[00:13:23.100 --> 00:13:24.600]  我剛才講過了
[00:13:24.600 --> 00:13:27.500]  洪海這個字在這裡的希伯來文
[00:13:27.500 --> 00:13:28.400]  不是red
[00:13:28.400 --> 00:13:29.500]  不是洪
[00:13:29.500 --> 00:13:31.400]  是soof
[00:13:31.400 --> 00:13:32.600]  s-o-o-f
[00:13:32.600 --> 00:13:33.600]  希伯來文的譯
[00:13:33.600 --> 00:13:34.600]  譯做英文字
[00:13:34.600 --> 00:13:35.600]  soof
[00:13:35.600 --> 00:13:39.200]  soof就是蘆葦
[00:13:39.200 --> 00:13:41.500]  你們蘆葦海乾了
[00:13:41.500 --> 00:13:43.100]  你們這樣走過的
[00:13:43.100 --> 00:13:43.900]  這樣
[00:13:43.900 --> 00:13:44.500]  於是就
[00:13:44.500 --> 00:13:45.400]  哦
[00:13:45.400 --> 00:13:45.800]  哎呀
[00:13:45.800 --> 00:13:47.500]  你們那個神耶和華真厲害
[00:13:47.500 --> 00:13:49.800]  我們的心全部消化了
[00:13:49.800 --> 00:13:52.000]  消化就是融化
[00:13:52.000 --> 00:13:52.500]  唉
[00:13:52.500 --> 00:13:53.200]  站不住了
[00:13:53.200 --> 00:13:53.600]  哎呀
[00:13:53.600 --> 00:13:54.000]  不行了
[00:13:54.000 --> 00:13:55.500]  沒有了
[00:13:55.500 --> 00:13:56.900]  因為你的緣故
[00:13:56.900 --> 00:13:58.700]  沒有一個人有膽氣
[00:13:58.700 --> 00:14:00.300]  我們這裡
[00:14:00.300 --> 00:14:02.400]  就是沒有膽量
[00:14:02.400 --> 00:14:05.200]  沒有勇氣
[00:14:05.200 --> 00:14:07.000]  那麼膽氣
[00:14:07.000 --> 00:14:08.200]  蠻有趣的膽氣
[00:14:08.200 --> 00:14:09.600]  中文膽氣
[00:14:09.600 --> 00:14:11.600]  那麼膽量勇氣
[00:14:11.600 --> 00:14:14.000]  沒有膽量勇氣
[00:14:14.000 --> 00:14:17.900]  又說你們的神本是上天下地的神
[00:14:17.900 --> 00:14:19.400]  因此我看到你的神
[00:14:19.400 --> 00:14:22.000]  真是天上地下都管了
[00:14:22.000 --> 00:14:23.300]  是真神來的
[00:14:23.300 --> 00:14:24.700]  很厲害
[00:14:24.700 --> 00:14:25.300]  那麼
[00:14:25.300 --> 00:14:27.400]  我都信靠他
[00:14:27.400 --> 00:14:27.900]  喏
[00:14:27.900 --> 00:14:29.600]  拉合做這些事情
[00:14:29.600 --> 00:14:30.800]  保護他們
[00:14:30.800 --> 00:14:33.000]  其實他已經心裡面
[00:14:33.000 --> 00:14:33.800]  是哇
[00:14:33.800 --> 00:14:35.000]  羨慕了
[00:14:35.000 --> 00:14:37.600]  以色列族那個神
[00:14:37.600 --> 00:14:39.500]  知道他叫耶和華的
[00:14:39.500 --> 00:14:40.700]  傳說都知道的了
[00:14:40.700 --> 00:14:42.000]  通了天了
