
[00:00:00.000 --> 00:00:04.560]  大家好,一起讀聖經,生命樹陪著你
[00:03:07.520 --> 00:03:13.080]  哭得不得了,又沒有東西吃,肚子餓了
[00:03:13.080 --> 00:03:17.000]  怎算呢?還殺死了一些人,或者被他們擄走
[00:03:17.000 --> 00:03:20.320]  本來是神保護他們的
[00:03:20.320 --> 00:03:24.520]  不過神的怒氣向他們發作
[00:03:24.520 --> 00:03:27.640]  就交在搶奪他們的人手中
[00:03:27.640 --> 00:03:31.280]  或者交在四圍的仇敵手中
[00:03:31.280 --> 00:03:33.920]  而且令到他們站立不住
[00:03:33.920 --> 00:03:39.520]  即是說輸了,打仗輸了,沒得打,很慘
[00:03:39.520 --> 00:03:41.800]  他們無論往何處去
[00:03:41.800 --> 00:03:45.840]  耶和華都以災禍攻擊他們
[00:03:45.840 --> 00:03:48.400]  正如耶和華所說的話
[00:03:48.400 --> 00:03:51.280]  猶如耶和華向他們所起的誓
[00:03:51.280 --> 00:03:54.760]  令到他們極其困苦
[00:03:54.760 --> 00:03:58.400]  你看到第一點說的是
[00:03:58.400 --> 00:03:59.920]  神向他們發怒的時候
[00:03:59.920 --> 00:04:03.240]  是將他們交給敵人,搶奪他們的人
[00:04:03.240 --> 00:04:07.600]  而且令到他們去到哪裡都受災攻擊
[00:04:07.600 --> 00:04:11.720]  或者神直接攻擊,或者其他敵人攻擊他們
[00:04:11.720 --> 00:04:13.560]  而令到他們死的時
[00:04:13.560 --> 00:04:19.640]  就是極其困苦,不單止困苦,是極其困苦
[00:04:19.640 --> 00:04:22.680]  很慘,很痛
[00:04:22.680 --> 00:04:25.640]  這就是神讓他們遭遇到的
[00:04:25.640 --> 00:04:28.160]  因為神的怒氣向他們發作
[00:04:28.160 --> 00:04:30.360]  所以弟兄姊妹要留意
[00:04:30.360 --> 00:04:32.480]  當我們沒有聽神的話
[00:04:32.480 --> 00:04:34.120]  或者不照著做
[00:04:34.120 --> 00:04:36.600]  神要我們學得好
[00:04:36.600 --> 00:04:39.880]  他就會讓某些災淋到我們當中
[00:04:39.880 --> 00:04:41.560]  於是我們就學到東西了
[00:04:41.560 --> 00:04:44.040]  那時候就極其痛苦
[00:04:44.040 --> 00:04:46.880]  極其痛苦就會反省
[00:04:46.880 --> 00:04:50.440]  反省了,但如果你早些跟著做
[00:04:50.440 --> 00:04:53.800]  就不需要經歷這些極其痛苦
[00:04:53.800 --> 00:04:55.960]  我們很多時候都是這樣
[00:04:55.960 --> 00:04:57.600]  極其痛苦
[00:04:57.600 --> 00:05:00.600]  於是,神為什麼要你這樣
[00:05:00.600 --> 00:05:03.400]  於是,當他們求神了
[00:05:03.400 --> 00:05:04.760]  於是第二點來了
[00:05:04.760 --> 00:05:08.080]  「耶和華興起事司」
[00:05:08.080 --> 00:05:13.640]  「事司就拯救他們脫離搶奪他們的手」
[00:05:13.640 --> 00:05:20.640]  「他們卻不聽從事司,竟隨從叩拜別神行了邪淫」
[00:05:20.640 --> 00:05:24.360]  「速速地偏離他們滅祖所行的道」
[00:05:24.360 --> 00:05:33.840]  「不如他們滅祖順從耶和華的命令」
[00:05:33.840 --> 00:05:37.480]  這裡講得簡單了
[00:05:37.480 --> 00:05:41.080]  當他們極其痛苦之後,他們會做一件事
[00:05:41.080 --> 00:05:45.080]  「神啊,好慘啊,為什麼你不理我們啊」
[00:05:45.080 --> 00:05:49.880]  神就說「好,既然你學到東西,懂得回頭了」
[00:05:49.880 --> 00:05:54.400]  「耶和華興起事司」
[00:05:54.400 --> 00:05:57.600]  「事司」的英文字是Judges
[00:05:57.600 --> 00:06:01.440]  是指很多審判官的意思
[00:06:01.440 --> 00:06:04.640]  事司這個字的希伯來文
[00:06:04.640 --> 00:06:11.520]  就是法官、審判官、拯救者、官員、長官
[00:06:11.520 --> 00:06:15.720]  事司並不是全國的
[00:06:15.720 --> 00:06:20.040]  是12個支派裡的某個支派的領袖
[00:06:20.040 --> 00:06:23.520]  當時約書人不在了,那些大人物不在了
[00:06:23.520 --> 00:06:28.160]  於是每一個支派就在做自己的事
[00:06:28.160 --> 00:06:31.720]  不過跟隔壁支派是兄弟,有很多來往
[00:06:31.720 --> 00:06:34.880]  「哎呀,好慘啊,其他的兄弟未必幫到」
[00:06:34.880 --> 00:06:36.920]  很痛苦,極其困苦的時候
[00:06:36.920 --> 00:06:40.240]  他們哀求上帝,神就為他們興起
[00:06:40.240 --> 00:06:44.400]  自己支派裡的事司
[00:06:44.400 --> 00:06:50.000]  即是一個小規模、小型的民族英雄
[00:06:50.000 --> 00:06:54.400]  這些事司通常都很有信心,信仰很好的
[00:06:54.400 --> 00:06:58.520]  事司就拯救他們,脫離搶奪他們的手
[00:06:58.520 --> 00:07:00.480]  不過無奈
[00:07:00.480 --> 00:07:08.480]  「感謝主,多謝你帶我們對抗我們的仇敵」
[00:07:08.480 --> 00:07:10.840]  不過一對抗完之後
[00:07:10.840 --> 00:07:13.720]  他又不肯聽事司說了
[00:07:13.720 --> 00:07:16.160]  竟然又叩拜別神
[00:07:16.160 --> 00:07:19.800]  轉得很快,極其痛苦的時候
[00:07:19.800 --> 00:07:23.280]  神就說「為什麼你這樣對我們,我們願意跟隨你」
[00:07:23.280 --> 00:07:26.080]  然後神就給他一個事司興起
[00:07:26.080 --> 00:07:28.080]  幫了他們,救了他們
[00:07:28.080 --> 00:07:33.760]  然後立刻轉頭跟從別神叩拜,即是敬拜
[00:07:33.760 --> 00:07:36.840]  而且敬拜神行了邪淫,什麼行了邪淫呢?
[00:07:36.840 --> 00:07:40.400]  因為其實敬拜其他的很多當地的神
[00:07:40.400 --> 00:07:47.680]  都會有廟祭、男祭、女祭在做什麼呢?
[00:07:47.680 --> 00:07:50.200]  原來當時他們會覺得
[00:07:50.200 --> 00:07:52.600]  怎樣可以跟神更加親近呢?
[00:07:52.600 --> 00:07:58.720]  可以跟敬拜的時候有的男祭、女祭交合
[00:07:58.720 --> 00:08:01.600]  於是就會跟神更加親近
[00:08:01.600 --> 00:08:03.200]  有這樣的感覺
[00:08:03.200 --> 00:08:06.480]  拜別神又行了邪淫
[00:08:06.480 --> 00:08:10.520]  速速地偏離他們列祖所行的道
[00:08:10.520 --> 00:08:14.160]  不像他們的列祖這樣順從耶和華的命令
[00:08:14.160 --> 00:08:19.400]  又來?剛剛有事司,你又這樣了
[00:08:19.400 --> 00:08:22.600]  於是耶和華為他們又興起事司
[00:08:22.600 --> 00:08:28.280]  而且神是「與那事司同在」
[00:08:28.280 --> 00:08:31.720]  事司在世上的一切日子
[00:08:31.720 --> 00:08:33.720]  耶和華會做什麼呢?
[00:08:33.720 --> 00:08:38.080]  是拯救他們脫離受敵的手
[00:08:38.080 --> 00:08:43.240]  他們因受欺壓妖害
[00:08:43.240 --> 00:08:45.720]  哀聲嘆氣
[00:08:45.720 --> 00:08:48.680]  所以耶和華就後悔了
[00:08:48.680 --> 00:08:52.920]  「神啊,我們真是對不起你啊,對不起啦」
[00:08:52.920 --> 00:08:56.080]  「哎呀,對不起對不起,我們又忘記了祢啦」
[00:08:56.080 --> 00:08:58.800]  「又去拜別的神啦,真是不好啦」
[00:08:58.800 --> 00:09:00.560]  「求祢救我們啦」
[00:09:00.560 --> 00:09:02.880]  耶和華就後悔
[00:09:02.880 --> 00:09:04.880]  好像對兒子一樣
[00:09:04.880 --> 00:09:08.480]  「哎呀,是不是這樣,是不是要打呀?」
[00:09:08.480 --> 00:09:11.320]  「是呀,不過哎呀,細力一點啦」
[00:09:11.320 --> 00:09:15.280]  「其實我都不應該的,對不起呀,爸爸」
[00:09:15.280 --> 00:09:17.480]  這個後悔的意思
[00:09:17.480 --> 00:09:18.800]  神的後悔
[00:09:18.800 --> 00:09:24.320]  後悔即是撤回祂對他們的打擊
[00:09:24.320 --> 00:09:26.320]  後悔的意思是
[00:09:26.320 --> 00:09:30.560]  我轉念幫助他們
[00:09:30.560 --> 00:09:34.080]  這個就是事司不停出現的事情
[00:09:34.080 --> 00:09:35.600]  我們看看吧
[00:09:35.600 --> 00:09:37.840]  第三點
[00:09:37.840 --> 00:09:42.640]  「及至事司死後,他們就轉去行惡」
[00:09:42.640 --> 00:09:45.320]  其實這班人很有趣
[00:09:45.320 --> 00:09:48.520]  耶和華興起事司
[00:09:48.520 --> 00:09:53.160]  事司第一點是耶和華怒氣發作
[00:09:53.160 --> 00:09:54.840]  因為他們拜其他神
[00:09:54.840 --> 00:09:56.840]  於是敵人就來了
[00:09:56.840 --> 00:10:00.920]  敵人來了就慘了,於是神就興起事司
[00:10:00.920 --> 00:10:05.400]  事司一幫他戰勝敵人,他就不聽從了
[00:10:05.400 --> 00:10:07.920]  快到這樣
[00:10:07.920 --> 00:10:10.640]  拜別神又行了邪任
[00:10:10.640 --> 00:10:13.160]  於是神又打擊他
[00:10:13.160 --> 00:10:18.720]  耶和華安排的事司是跟事司同在的
[00:10:18.720 --> 00:10:22.800]  於是事司在世上的日子就拯救了他們
[00:10:22.800 --> 00:10:27.920]  不過他們事時都未拯救完
[00:10:27.920 --> 00:10:33.320]  又壞了,又受欺負迫害
[00:10:33.320 --> 00:10:35.680]  事司又起來打
[00:10:35.680 --> 00:10:38.360]  最後那些哀聲「哎呀,好慘啊」
[00:10:38.360 --> 00:10:40.840]  於是神就說「好吧,我又找事司幫你」
[00:10:40.840 --> 00:10:44.800]  不過通常最後都去到第三點
[00:10:44.800 --> 00:10:50.000]  「事司死後,他們就轉去行惡」
[00:10:50.000 --> 00:10:52.000]  一死之後就馬上轉身
[00:10:52.000 --> 00:10:55.880]  「行惡,比他們列祖更甚」
[00:10:55.880 --> 00:10:58.760]  「又去侍奉偷拜別神」
[00:10:58.760 --> 00:11:02.480]  「總不斷絕橫梗的惡行」
[00:11:02.480 --> 00:11:06.040]  於是這裡不停地發生的事是什麼?
[00:11:06.040 --> 00:11:09.280]  第一點,他們就轉去跟從別神
[00:11:09.280 --> 00:11:12.280]  於是耶和華怒氣發作
[00:11:12.280 --> 00:11:16.440]  其他敵人就來搶奪攻打他們
[00:11:16.440 --> 00:11:18.680]  然後他們就很慘了
[00:11:18.680 --> 00:11:23.360]  極其困苦,於是就哀聲求告耶和華
[00:11:23.360 --> 00:11:27.760]  耶和華就說「好吧,我就興起個事司來幫你守」
[00:11:27.760 --> 00:11:29.680]  事司就幫他們打仗
[00:11:29.680 --> 00:11:31.880]  「哎呀,太好了,我們跟隨主」
[00:11:31.880 --> 00:11:36.320]  不過一平定之後,又轉身去跟隨別神
[00:11:36.320 --> 00:11:42.240]  為什麼呢?因為他沒有把別神、廟、人、祭司
[00:11:42.240 --> 00:11:46.040]  那些假的、不好的、邪的東西全部毀滅
[00:11:46.040 --> 00:11:52.200]  所以一得聖之後,轉頭又變壞了
[00:11:52.200 --> 00:11:55.400]  於是神又叫敵人打他
[00:11:55.400 --> 00:11:57.880]  一打他就說「哎呀,好慘呀,好痛呀」
[00:11:57.880 --> 00:12:01.240]  於是極其困苦,於是神聽到他們的聲音
[00:12:01.240 --> 00:12:05.560]  「好吧,仔即係仔,好,我又叫個事司幫手」
[00:12:05.560 --> 00:12:07.560]  又與事司同在,又打退敵人
[00:12:07.560 --> 00:12:09.560]  然後他們一轉身又來
[00:12:09.560 --> 00:12:11.560]  最壞的時候是什麼呢?
[00:12:11.560 --> 00:12:14.560]  就是連事司都死了
[00:12:14.560 --> 00:12:19.640]  全部轉身去跟隨別神
[00:12:19.640 --> 00:12:23.400]  絕不斷絕橫梗的惡行
[00:12:23.400 --> 00:12:25.840]  所以這個形容是橫梗
[00:12:25.840 --> 00:12:28.640]  簡直是一邊頸
[00:12:28.640 --> 00:12:31.040]  嘩,真是不聽話
[00:12:31.040 --> 00:12:36.920]  這個就是事司裡面不停地出現的一個惡性循環
[00:12:36.920 --> 00:12:39.680]  令到他們很慘
[00:12:39.680 --> 00:12:41.040]  這個惡性循環是什麼呢?
[00:12:41.040 --> 00:12:44.720]  就是拜其他的假神
[00:12:44.720 --> 00:12:46.720]  神很不開心
[00:12:46.720 --> 00:12:48.720]  於是耶和華怒氣發作
[00:12:48.720 --> 00:12:52.160]  怒氣發作就被其他的外族進來入侵
[00:12:52.160 --> 00:12:55.720]  於是神就用外面那些其他的民族
[00:12:55.720 --> 00:12:57.720]  好像一條皮鞭那樣打他
[00:12:57.720 --> 00:13:00.920]  鞭打他,懲罰他,打醒他
[00:13:00.920 --> 00:13:04.720]  一打,「嘩,好痛,醒了,神呀,對不起」
[00:13:04.720 --> 00:13:06.720]  於是「好,我找個事司幫你」
[00:13:06.720 --> 00:13:08.720]  一幫了,馬上轉身
[00:13:08.720 --> 00:13:10.720]  又拜過那些假神
[00:13:10.720 --> 00:13:12.720]  於是事司又幫手
[00:13:12.720 --> 00:13:15.720]  何時事司死了,馬上轉身
[00:13:15.720 --> 00:13:17.720]  「啊,好慘啊」
[00:13:17.720 --> 00:13:19.720]  於是神又用外族鞭打他
[00:13:19.720 --> 00:13:22.720]  其實我早一兩次就講了
[00:13:22.720 --> 00:13:24.720]  神為什麼那麼「咩」呢?
[00:13:24.720 --> 00:13:26.720]  當他們入迦南的時候
[00:13:26.720 --> 00:13:28.720]  要他們將所有人趕走滅絕
[00:13:28.720 --> 00:13:30.720]  然後甚至牛羊都不要
[00:13:30.720 --> 00:13:33.720]  用你自己帶進來的就可以了
[00:13:33.720 --> 00:13:35.720]  就不要顧惜
[00:13:35.720 --> 00:13:37.720]  因為那些將會成為你
[00:13:37.720 --> 00:13:41.720]  「立旁上的荊棘」
[00:13:41.720 --> 00:13:43.720]  「嘩,如果這裡被荊棘刺著會好痛」
[00:13:43.720 --> 00:13:45.720]  或者成為你們的網羅
[00:13:45.720 --> 00:13:47.720]  捉飛鳥的網羅
[00:13:47.720 --> 00:13:49.720]  你一跌進去陷阱就會網住你
[00:13:49.720 --> 00:13:51.720]  走不掉
[00:13:51.720 --> 00:13:53.720]  真的會這樣的,很清楚
[00:13:53.720 --> 00:13:55.720]  誰知道他們硬是不聽
[00:13:55.720 --> 00:13:58.720]  於是其實為什麼要滅絕那些迦南人呢?
[00:13:58.720 --> 00:14:01.720]  因為其實迦南人的惡
[00:14:01.720 --> 00:14:03.720]  神是要有一天懲罰他的
[00:14:03.720 --> 00:14:05.720]  就用以色列人時期到了
[00:14:05.720 --> 00:14:07.720]  時機到了就用以色列人進去
[00:14:07.720 --> 00:14:09.720]  就鞭打他們
[00:14:09.720 --> 00:14:11.720]  懲罰他們的惡
[00:14:11.720 --> 00:14:13.720]  但是當以色列頑皮的時候
[00:14:13.720 --> 00:14:15.720]  神就同樣用外族的人
[00:14:15.720 --> 00:14:17.720]  成為鞭打的皮鞭
[00:14:17.720 --> 00:14:19.720]  懲罰的皮鞭
[00:14:19.720 --> 00:14:21.720]  又令以色列人好一點
[00:14:21.720 --> 00:14:23.720]  但是以色列人終於出現的
[00:14:23.720 --> 00:14:25.720]  就是一個惡性循環
[00:14:25.720 --> 00:14:27.720]  是非常還緊
[00:14:27.720 --> 00:14:29.720]  還緊就是說
[00:14:29.720 --> 00:14:31.720]  不肯令
[00:14:31.720 --> 00:14:33.720]  很倔強地去拜那些假神
[00:14:33.720 --> 00:14:35.720]  其實是自己做了算
[00:14:35.720 --> 00:14:37.720]  當日沒有聽神說
[00:14:37.720 --> 00:14:39.720]  於是這些外族人
[00:14:39.720 --> 00:14:41.720]  和那些假神成為
[00:14:41.720 --> 00:14:43.720]  勒住他們
[00:14:43.720 --> 00:14:45.720]  勒旁的荊棘
[00:14:45.720 --> 00:14:47.720]  成為他們的網
[00:14:47.720 --> 00:14:49.720]  網住他們
[00:14:49.720 --> 00:14:51.720]  那麼士司祭的惡性循環
[00:14:51.720 --> 00:14:53.720]  跟大家看到這裡
[00:14:53.720 --> 00:14:55.720]  是不停地循環的
[00:14:55.720 --> 00:14:57.720]  頑皮了,神的怒氣發作
[00:14:57.720 --> 00:14:59.720]  然後他們哀求
[00:14:59.720 --> 00:15:01.720]  神就給個士司
[00:15:01.720 --> 00:15:03.720]  令他們好一點
[00:15:03.720 --> 00:15:05.720]  但是過了之後又作惡
[00:15:05.720 --> 00:15:07.720]  作惡神的怒氣發作
[00:15:07.720 --> 00:15:09.720]  於是又有外族來侵擾
[00:15:09.720 --> 00:15:11.720]  然後又哀求
[00:15:11.720 --> 00:15:13.720]  哀求神又回轉
[00:15:13.720 --> 00:15:15.720]  又給個士司
[00:15:15.720 --> 00:15:17.720]  就是這樣不停地惡性循環
[00:15:17.720 --> 00:15:19.720]  那麼我們的人生都是這樣的
[00:15:19.720 --> 00:15:21.720]  教徒的生命,數靈生命
[00:15:21.720 --> 00:15:23.720]  很多時候都是這樣
[00:15:23.720 --> 00:15:25.720]  希望我們打破惡性循環
[00:15:25.720 --> 00:15:27.720]  一路不要這樣圈圈地走
[00:15:27.720 --> 00:15:29.720]  走很久以為很遠
[00:15:29.720 --> 00:15:31.720]  因為我們要離開
[00:15:31.720 --> 00:15:33.720]  打開惡性循環,一條直線
[00:15:33.720 --> 00:15:35.720]  一條直線
[00:15:35.720 --> 00:15:37.720]  就跟隨主了
[00:15:37.720 --> 00:15:39.720]  這樣就最好了,我們祈禱吧
[00:15:39.720 --> 00:15:41.720]  天父求你幫助我們
[00:15:41.720 --> 00:15:43.720]  士司祭是教導我們一件事
[00:15:43.720 --> 00:15:45.720]  原來
[00:15:45.720 --> 00:15:47.720]  祂是指出
[00:15:47.720 --> 00:15:49.720]  原來我們人
[00:15:49.720 --> 00:15:51.720]  是這麼環境活躍的
[00:15:51.720 --> 00:15:53.720]  只要平順一點
[00:15:53.720 --> 00:15:55.720]  我們就會
[00:15:55.720 --> 00:15:57.720]  轉了頭去看那些
[00:15:57.720 --> 00:15:59.720]  虛假的神
[00:15:59.720 --> 00:16:01.720]  看那些人生的享受
[00:16:01.720 --> 00:16:03.720]  快感,就不記得
[00:16:03.720 --> 00:16:05.720]  望向我們的神,祂想我們怎樣
[00:16:05.720 --> 00:16:07.720]  那些若忘記了
[00:16:07.720 --> 00:16:09.720]  於是神的怒氣會向我們
[00:16:09.720 --> 00:16:11.720]  發作,發作之後
[00:16:11.720 --> 00:16:13.720]  我們又想,怎麼會這樣
[00:16:13.720 --> 00:16:15.720]  這麼慘,求你憐憫我們吧
[00:16:15.720 --> 00:16:17.720]  於是神又給我們
[00:16:17.720 --> 00:16:19.720]  一個恩典
[00:16:19.720 --> 00:16:21.720]  給我們一位士司,帶領我們可以
[00:16:21.720 --> 00:16:23.720]  轉頭,然後我們又環境過
[00:16:23.720 --> 00:16:25.720]  於是你的怒氣又發作
[00:16:25.720 --> 00:16:27.720]  我們人生很多時候都是
[00:16:27.720 --> 00:16:29.720]  不停地繞圈,繞圈
[00:16:29.720 --> 00:16:31.720]  其實神是想我們一條直線
[00:16:31.720 --> 00:16:33.720]  向著你,一直奔跑
[00:16:33.720 --> 00:16:35.720]  這樣就最好了
[00:16:35.720 --> 00:16:37.720]  求主給我們
[00:16:37.720 --> 00:16:39.720]  給我們定徵在你身上
[00:16:39.720 --> 00:16:41.720]  求主耶穌幫助
[00:16:41.720 --> 00:16:43.720]  求天父幫助
[00:16:43.720 --> 00:16:45.720]  求聖靈幫助
[00:16:45.720 --> 00:16:47.720]  誰聽祈禱,奉靠耶穌基督的名
[00:16:47.720 --> 00:16:49.720]  阿門
