
[00:00:00.000 --> 00:00:03.640]  很高興能夠和大家繼續去思想聖經神的華語
[00:03:03.140 --> 00:03:05.340]  你不要說我現在工作而已
[00:03:05.340 --> 00:03:08.940]  我工作和我的行事為人
[00:03:08.940 --> 00:03:10.940]  是可以脫節的
[00:03:10.940 --> 00:03:13.140]  其實不應該脫節的
[00:03:13.140 --> 00:03:15.640]  做一個老師教書
[00:03:15.640 --> 00:03:18.840]  不只是教一加一等於二
[00:03:18.840 --> 00:03:23.240]  或者是exit加base等於salt and water
[00:03:23.240 --> 00:03:24.540]  法學那些東西
[00:03:24.540 --> 00:03:27.140]  他其實在教學當中
[00:03:27.140 --> 00:03:28.340]  和學生
[00:03:28.340 --> 00:03:30.740]  其實有很多的行事為人
[00:03:30.740 --> 00:03:32.140]  是表達了出來的
[00:03:32.140 --> 00:03:34.540]  一舉手一投足
[00:03:34.540 --> 00:03:36.440]  他的脾氣他的態度
[00:03:36.440 --> 00:03:38.140]  他是不是很敷衍地做人呢
[00:03:38.140 --> 00:03:40.140]  還是他真的好好地準備好了
[00:03:40.140 --> 00:03:41.740]  預備好課
[00:03:41.740 --> 00:03:44.040]  學生是有些問題出現的時候
[00:03:44.040 --> 00:03:46.040]  他用什麼方法去幫助他
[00:03:46.040 --> 00:03:49.240]  其實這個是他的行事為人
[00:03:49.240 --> 00:03:52.140]  是他裡面表達得出來的
[00:03:52.140 --> 00:03:54.740]  Evangelist教會是一個很有趣的教會
[00:03:54.740 --> 00:03:56.540]  所以我上一次和大家看過
[00:03:56.540 --> 00:03:59.140]  就是在這個講道的大綱裏面
[00:03:59.140 --> 00:04:00.140]  大家都拿出來
[00:04:00.140 --> 00:04:02.540]  因為我有很多東西會跟著講的
[00:04:02.540 --> 00:04:03.940]  我提過Evangelist教會的地方
[00:04:03.940 --> 00:04:05.940]  有七樣東西主人耶穌基督
[00:04:05.940 --> 00:04:08.440]  透過約翰去讚賞他們
[00:04:08.440 --> 00:04:09.940]  他們有行為
[00:04:09.940 --> 00:04:12.140]  他們是勞碌是忍耐
[00:04:12.140 --> 00:04:14.440]  是不能夠容忍惡人的
[00:04:14.440 --> 00:04:17.640]  有分辨真偽使徒的知識
[00:04:17.640 --> 00:04:18.540]  當然了
[00:04:18.540 --> 00:04:20.540]  這麼多大師傅在當中
[00:04:20.540 --> 00:04:22.540]  他們的教導
[00:04:22.540 --> 00:04:24.540]  他們的主日學
[00:04:24.540 --> 00:04:25.740]  牧師們有主日學的
[00:04:25.740 --> 00:04:28.140]  我想現代化給大家知道的意思
[00:04:28.140 --> 00:04:31.340]  可能他們那些小組查經的家庭聚會
[00:04:31.340 --> 00:04:33.340]  可能有個聚會
[00:04:33.340 --> 00:04:36.140]  是阿基拉伯在那裏帶夫婦團也說不定
[00:04:36.140 --> 00:04:38.940]  接著阿波羅就帶一個那些叫做
[00:04:38.940 --> 00:04:42.740]  可能是那些叫做
[00:04:42.740 --> 00:04:45.140]  全部給一些大專學生
[00:04:45.140 --> 00:04:46.640]  任你問
[00:04:46.640 --> 00:04:48.740]  接著還有保羅
[00:04:48.740 --> 00:04:50.440]  當然厲害了
[00:04:50.440 --> 00:04:52.740]  還有提摩泰
[00:04:52.740 --> 00:04:58.940]  所以他們很有那個真理的知識的認識
[00:04:58.940 --> 00:05:00.640]  還有他們為主勞苦
[00:05:00.640 --> 00:05:02.840]  他們很勤力做事的
[00:05:02.840 --> 00:05:05.640]  默默做的
[00:05:05.640 --> 00:05:07.440]  麥當勞開了一間叫做
[00:05:07.440 --> 00:05:14.040]  或者是終點的domestic helper
[00:05:14.040 --> 00:05:16.040]  就叫做默默做
[00:05:16.040 --> 00:05:18.040]  什麼默默什麼就默默什麼
[00:05:18.040 --> 00:05:24.040]  還有他們是恨護尼加拉
[00:05:24.040 --> 00:05:25.040]  不是尼加拉
[00:05:25.040 --> 00:05:27.040]  尼哥拉黨的行為
[00:05:27.040 --> 00:05:29.040]  尼哥拉黨那些人他們的行為
[00:05:29.040 --> 00:05:30.040]  他們的行為是怎樣的
[00:05:30.040 --> 00:05:33.040]  他們是不道德和拜偶像的
[00:05:33.040 --> 00:05:34.540]  這個尼哥拉黨
[00:05:34.540 --> 00:05:36.540]  我遲些會多點和大家去
[00:05:36.540 --> 00:05:38.540]  下一次可能今天講不了那麼多
[00:05:38.540 --> 00:05:41.540]  下一次我會再和大家講多點
[00:05:41.540 --> 00:05:43.540]  一個這樣的教會你還去哪裡找呢
[00:05:43.540 --> 00:05:45.540]  你拿著這個measuring stick
[00:05:45.540 --> 00:05:48.540]  這七樣東西在全香港的教會
[00:05:48.540 --> 00:05:50.540]  逐間去量一下
[00:05:50.540 --> 00:05:53.540]  可能這間教會都不能夠
[00:05:53.540 --> 00:05:55.540]  你都不能夠找到一間做得那麼好
[00:05:55.540 --> 00:05:58.540]  或者是好極少數的
[00:05:58.540 --> 00:06:01.540]  但是主耶穌基督透過這個使徒約翰
[00:06:01.540 --> 00:06:03.540]  就告訴我們一件什麼事
[00:06:03.540 --> 00:06:05.540]  就是他們失去了起初的愛心
[00:06:05.540 --> 00:06:07.540]  這個上一次
[00:06:07.540 --> 00:06:11.540]  上一次我就將這個問題帶出來了
[00:06:11.540 --> 00:06:14.540]  那究竟什麼叫做起初的愛心呢
[00:06:14.540 --> 00:06:17.540]  為什麼他不會說你失去了愛心呢
[00:06:17.540 --> 00:06:19.540]  為什麼他說你失去了起初的愛心呢
[00:06:19.540 --> 00:06:21.540]  換言之很邏輯地
[00:06:21.540 --> 00:06:24.540]  就是他們起初是有這個愛心
[00:06:24.540 --> 00:06:28.540]  如果你只是說你失去了愛心
[00:06:28.540 --> 00:06:31.540]  那你想一下這個是怎樣呢
[00:06:31.540 --> 00:06:34.540]  但是起初的愛心肯定是定位了
[00:06:34.540 --> 00:06:36.540]  起初就不是現在
[00:06:36.540 --> 00:06:39.540]  就是現在他們的愛心出了問題
[00:06:39.540 --> 00:06:41.540]  是缺乏了
[00:06:41.540 --> 00:06:43.540]  或者他們還有愛心
[00:06:43.540 --> 00:06:45.540]  但是不是起初的愛心
[00:06:45.540 --> 00:06:46.540]  兩位牧師
[00:06:46.540 --> 00:06:48.540]  起初的愛心和愛心有分別的嗎
[00:06:48.540 --> 00:06:50.540]  有的
[00:06:50.540 --> 00:06:52.540]  我看到有人點頭的
[00:06:52.540 --> 00:06:54.540]  譬如你初初談戀愛的時候
[00:06:54.540 --> 00:06:58.540]  那種起初那種的愛
[00:06:58.540 --> 00:07:00.540]  跟你現在結婚
[00:07:00.540 --> 00:07:02.540]  慶祝了五十週年的時候
[00:07:02.540 --> 00:07:04.540]  會不會有一點點的分別呢
[00:07:04.540 --> 00:07:06.540]  我記得吳主光牧師說
[00:07:06.540 --> 00:07:08.540]  有些人經常抱怨
[00:07:08.540 --> 00:07:10.540]  為什麼你不疼愛我
[00:07:10.540 --> 00:07:12.540]  為什麼你不像以前那樣
[00:07:12.540 --> 00:07:14.540]  經常告訴我
[00:07:14.540 --> 00:07:16.540]  我愛你什麼什麼
[00:07:16.540 --> 00:07:19.540]  為什麼不是我們最初相識的時候
[00:07:19.540 --> 00:07:23.540]  那種熱情激情的那種愛呢
[00:07:23.540 --> 00:07:25.540]  吳主光牧師有一次說
[00:07:25.540 --> 00:07:27.540]  我聽到他說
[00:07:27.540 --> 00:07:29.540]  他說如果兩個人
[00:07:29.540 --> 00:07:33.540]  每天都好像最初拍拖的時候那種的愛
[00:07:33.540 --> 00:07:35.540]  我想他會受不住的
[00:07:35.540 --> 00:07:37.540]  每天都是這樣的時候
[00:07:37.540 --> 00:07:39.540]  太激動了
[00:07:39.540 --> 00:07:41.540]  他不是用這樣的字眼
[00:07:41.540 --> 00:07:43.540]  所以後來的時候
[00:07:43.540 --> 00:07:45.540]  可能他那種愛的表達是不同了
[00:07:45.540 --> 00:07:47.540]  愛有表達不同方法的
[00:07:47.540 --> 00:07:49.540]  愛有表達不同方法的
[00:07:49.540 --> 00:07:51.540]  我再說
[00:07:51.540 --> 00:07:53.540]  我大女兒很喜歡送禮物的
[00:07:53.540 --> 00:07:55.540]  是真的
[00:07:55.540 --> 00:07:57.540]  我大女兒和我小女兒
[00:07:57.540 --> 00:07:59.540]  平常他們會來
[00:07:59.540 --> 00:08:01.540]  他們兩個回來支持媽媽
[00:08:01.540 --> 00:08:03.540]  因為媽媽退休了
[00:08:03.540 --> 00:08:05.540]  他們要支持一下她
[00:08:05.540 --> 00:08:07.540]  退休對有些人來說
[00:08:07.540 --> 00:08:09.540]  是不容易去過渡的
[00:08:09.540 --> 00:08:11.540]  他們支持她
[00:08:11.540 --> 00:08:13.540]  大女兒就回來
[00:08:13.540 --> 00:08:15.540]  買了一盤花送給媽媽
[00:08:15.540 --> 00:08:17.540]  小女兒不是買花的
[00:08:17.540 --> 00:08:19.540]  大女兒喜歡送禮物的
[00:08:19.540 --> 00:08:21.540]  她的愛的語言是
[00:08:21.540 --> 00:08:23.540]  gift
[00:08:23.540 --> 00:08:25.540]  但是小女兒就不會
[00:08:25.540 --> 00:08:27.540]  有一次有一個地方
[00:08:27.540 --> 00:08:29.540]  我小女兒見到我
[00:08:29.540 --> 00:08:31.540]  她會牽著我
[00:08:31.540 --> 00:08:33.540]  就算不牽著我
[00:08:33.540 --> 00:08:35.540]  她會跳到我背上要我揹她
[00:08:35.540 --> 00:08:37.540]  可以說是一個physical touch
[00:08:37.540 --> 00:08:39.540]  一些hug
[00:08:39.540 --> 00:08:41.540]  揹
[00:08:41.540 --> 00:08:43.540]  或者抱著你
[00:08:43.540 --> 00:08:45.540]  或者我坐著看電視
[00:08:45.540 --> 00:08:47.540]  她會躺在我的腿上看
[00:08:47.540 --> 00:08:49.540]  是不一樣的
[00:08:49.540 --> 00:08:51.540]  這個Evans所的教會
[00:08:51.540 --> 00:08:53.540]  他失去了起初的愛心
[00:08:53.540 --> 00:08:55.540]  很多學者會去研究
[00:08:55.540 --> 00:08:57.540]  究竟起初的愛心是什麼
[00:08:57.540 --> 00:08:59.540]  很多會分開三大部份
[00:08:59.540 --> 00:09:01.540]  就是愛神
[00:09:01.540 --> 00:09:03.540]  愛弟兄姊妹
[00:09:03.540 --> 00:09:05.540]  愛神和愛人
[00:09:05.540 --> 00:09:07.540]  但是還有一種人是不同的
[00:09:07.540 --> 00:09:09.540]  我們教會裏面
[00:09:09.540 --> 00:09:11.540]  大家是信了主的
[00:09:11.540 --> 00:09:13.540]  我們認識了很多年
[00:09:13.540 --> 00:09:15.540]  我們叫弟兄姊妹
[00:09:15.540 --> 00:09:17.540]  是不是
[00:09:17.540 --> 00:09:19.540]  我認識你 你認識我
[00:09:19.540 --> 00:09:21.540]  我去過你家 你可能去過我家
[00:09:21.540 --> 00:09:23.540]  吃過飯 或者和你一起游水
[00:09:23.540 --> 00:09:25.540]  我們這些是
[00:09:25.540 --> 00:09:27.540]  大家熟悉的
[00:09:27.540 --> 00:09:29.540]  但是有另外一種人
[00:09:29.540 --> 00:09:31.540]  可能你完全不認識
[00:09:31.540 --> 00:09:33.540]  可能是我們當中的新來賓
[00:09:33.540 --> 00:09:35.540]  是不是
[00:09:35.540 --> 00:09:37.540]  或者昨晚真理傳契
[00:09:37.540 --> 00:09:39.540]  昨晚真理傳契有沒有新來賓
[00:09:39.540 --> 00:09:41.540]  有沒有歡迎新來賓的環節
[00:09:41.540 --> 00:09:43.540]  因為我昨晚不在
[00:09:43.540 --> 00:09:45.540]  有沒有新來賓來
[00:09:45.540 --> 00:09:47.540]  昨晚有沒有
[00:09:47.540 --> 00:09:49.540]  可能第一次有新來賓
[00:09:49.540 --> 00:09:51.540]  這些人
[00:09:51.540 --> 00:09:53.540]  不是我們所熟悉的弟兄姊妹
[00:09:53.540 --> 00:09:55.540]  可能他甚至還沒信主也不一定
[00:09:55.540 --> 00:09:57.540]  是因為首月的聚會
[00:09:57.540 --> 00:09:59.540]  他有興趣來學一下
[00:09:59.540 --> 00:10:01.540]  可能還沒信主
[00:10:01.540 --> 00:10:03.540]  但是因為有這個聚會他就來了
[00:10:03.540 --> 00:10:05.540]  或者旅行他有這個聚會他就來了
[00:10:05.540 --> 00:10:07.540]  是好事來的
[00:10:07.540 --> 00:10:09.540]  所以愛可能在教會的範圍裏面
[00:10:09.540 --> 00:10:11.540]  我們的愛是愛神
[00:10:11.540 --> 00:10:13.540]  或者愛弟兄姊妹
[00:10:13.540 --> 00:10:15.540]  有人很愛神但是不愛弟兄姊妹
[00:10:15.540 --> 00:10:17.540]  你有沒有見過這樣的人
[00:10:17.540 --> 00:10:19.540]  有人很愛弟兄姊妹
[00:10:19.540 --> 00:10:21.540]  但是對神很冷淡
[00:10:21.540 --> 00:10:23.540]  但是有些人很愛神
[00:10:23.540 --> 00:10:25.540]  很愛弟兄姊妹
[00:10:25.540 --> 00:10:27.540]  但是見到新的人他不太想理他
[00:10:27.540 --> 00:10:29.540]  因為很多的原因
[00:10:29.540 --> 00:10:31.540]  你可以從心理的角度說我都不認識他
[00:10:31.540 --> 00:10:33.540]  我又不知道人家喜不喜歡我
[00:10:33.540 --> 00:10:35.540]  我又不知道跟他說什麼
[00:10:35.540 --> 00:10:37.540]  很多可能性的存在
[00:10:37.540 --> 00:10:39.540]  究竟修理了喜出的愛心是什麼
[00:10:39.540 --> 00:10:41.540]  其實學者很多的說法
[00:10:41.540 --> 00:10:43.540]  不過我都會說一下
[00:10:43.540 --> 00:10:45.540]  一些的
[00:10:45.540 --> 00:10:47.540]  在教育上大的可能性是什麼
[00:10:47.540 --> 00:10:49.540]  愛是很重要的
[00:10:49.540 --> 00:10:51.540]  愛是很重要的
[00:10:51.540 --> 00:10:53.540]  愛是很重要的
[00:10:53.540 --> 00:10:55.540]  重要到怎樣呢
[00:10:55.540 --> 00:10:57.540]  我有一段經文
[00:10:57.540 --> 00:10:59.540]  我找這段經文出來
[00:10:59.540 --> 00:11:01.540]  這段經文我好像沒有列在這個講章裏面
[00:11:01.540 --> 00:11:03.540]  這段經文我好像沒有列在這個講章裏面
[00:11:03.540 --> 00:11:05.540]  但是在我自己的預備裏面
[00:11:05.540 --> 00:11:07.540]  我列了一段經文
[00:11:07.540 --> 00:11:09.540]  這段經文大家都很熟悉的
[00:11:09.540 --> 00:11:11.540]  就是哥林多前書第十三章
[00:11:11.540 --> 00:11:13.540]  我讀這段聖經的時候
[00:11:13.540 --> 00:11:15.540]  很多年由我初信主
[00:11:15.540 --> 00:11:17.540]  就這樣看聖經到學習賢經
[00:11:17.540 --> 00:11:19.540]  到帶茶經讀神學
[00:11:19.540 --> 00:11:21.540]  出來講到
[00:11:21.540 --> 00:11:23.540]  其實這段是一段很費解的經文
[00:11:23.540 --> 00:11:25.540]  實際上來說
[00:11:25.540 --> 00:11:27.540]  在人的經歷裏面很費解的經文
[00:11:27.540 --> 00:11:29.540]  在哥林多前書第十三章第一至第三節
[00:11:29.540 --> 00:11:31.540]  他說我若能說
[00:11:31.540 --> 00:11:33.540]  人間的謊言
[00:11:33.540 --> 00:11:35.540]  這個翻譯應該是和本修訂版
[00:11:35.540 --> 00:11:37.540]  跟我們一向的和本有些不同
[00:11:37.540 --> 00:11:39.540]  他說我若能夠說人間的謊言
[00:11:39.540 --> 00:11:41.540]  謊言不是謊言
[00:11:41.540 --> 00:11:43.540]  對我們當中有些人不太熟悉
[00:11:43.540 --> 00:11:45.540]  謊言就是地方的語言
[00:11:45.540 --> 00:11:47.540]  甚至我們講到
[00:11:47.540 --> 00:11:49.540]  方言的方言
[00:11:49.540 --> 00:11:51.540]  聖靈給我們方言的方言
[00:11:51.540 --> 00:11:53.540]  甚至天使的語言
[00:11:53.540 --> 00:11:55.540]  我們有沒有人懂得天使的語言
[00:11:55.540 --> 00:11:57.540]  誰懂得
[00:11:57.540 --> 00:11:59.540]  沒有人懂我懂
[00:11:59.540 --> 00:12:01.540]  因為你們沒有人懂
[00:12:01.540 --> 00:12:03.540]  只是說笑而已
[00:12:03.540 --> 00:12:05.540]  誰知道天使的語言是怎樣的
[00:12:05.540 --> 00:12:07.540]  天使怎樣說話的不知道
[00:12:07.540 --> 00:12:09.540]  是什麼語言
[00:12:09.540 --> 00:12:11.540]  如果跟你說當然是廣東話
[00:12:11.540 --> 00:12:13.540]  你也不知道他在說什麼
[00:12:13.540 --> 00:12:15.540]  所以
[00:12:15.540 --> 00:12:17.540]  我若能夠說人間的方言
[00:12:17.540 --> 00:12:19.540]  甚至天使的語言
[00:12:19.540 --> 00:12:21.540]  卻沒有愛
[00:12:21.540 --> 00:12:23.540]  我就成為了名的羅響的八一般
[00:12:23.540 --> 00:12:25.540]  這件事就是說
[00:12:25.540 --> 00:12:27.540]  就算我這麼有
[00:12:27.540 --> 00:12:29.540]  gift
[00:12:29.540 --> 00:12:31.540]  這麼有才幹恩賜
[00:12:31.540 --> 00:12:33.540]  或者有語言
[00:12:33.540 --> 00:12:35.540]  我們當中有永利哥哥在
[00:12:35.540 --> 00:12:37.540]  永利哥哥是讀linguistic那類
[00:12:37.540 --> 00:12:39.540]  沒有說錯那類
[00:12:39.540 --> 00:12:41.540]  其實細分化
[00:12:41.540 --> 00:12:43.540]  是有很多東西的
[00:12:43.540 --> 00:12:45.540]  但是
[00:12:45.540 --> 00:12:47.540]  原來當中有這樣的語言能力
[00:12:47.540 --> 00:12:49.540]  不等於你有愛心
[00:12:49.540 --> 00:12:51.540]  這個我們很容易明白
[00:12:51.540 --> 00:12:53.540]  你說話厲害等於你有愛心嗎
[00:12:53.540 --> 00:12:55.540]  不是一定的
[00:12:55.540 --> 00:12:57.540]  這個不難
[00:12:57.540 --> 00:12:59.540]  但接著
[00:12:59.540 --> 00:13:01.540]  Hitler好像是貶低的
[00:13:01.540 --> 00:13:03.540]  好像名的羅響的八一樣
[00:13:03.540 --> 00:13:05.540]  你用喇叭吹夠大聲
[00:13:05.540 --> 00:13:07.540]  夠吹出
[00:13:07.540 --> 00:13:09.540]  你彈鋼琴夠
[00:13:09.540 --> 00:13:11.540]  很多種音韻
[00:13:11.540 --> 00:13:13.540]  我是一個不懂音樂的人
[00:13:13.540 --> 00:13:15.540]  容許我用這麼粗略的字眼
[00:13:15.540 --> 00:13:17.540]  不是粗略
[00:13:17.540 --> 00:13:19.540]  這麼粗略的字眼
[00:13:19.540 --> 00:13:21.540]  音韻
[00:13:21.540 --> 00:13:23.540]  但原來
[00:13:23.540 --> 00:13:25.540]  他沒有愛
[00:13:25.540 --> 00:13:27.540]  人就算這麼有才幹
[00:13:27.540 --> 00:13:29.540]  沒有愛
[00:13:29.540 --> 00:13:31.540]  原來只不過像一個羅
[00:13:31.540 --> 00:13:33.540]  第二句
[00:13:33.540 --> 00:13:35.540]  講道的能力
[00:13:35.540 --> 00:13:37.540]  這裡好像層次有點不同
[00:13:37.540 --> 00:13:39.540]  我先知講道的能力
[00:13:39.540 --> 00:13:41.540]  也明白各樣的奧秘
[00:13:41.540 --> 00:13:43.540]  各樣的知識
[00:13:43.540 --> 00:13:45.540]  而且有齊備的信心
[00:13:45.540 --> 00:13:47.540]  信心也有
[00:13:47.540 --> 00:13:49.540]  使我能夠而生
[00:13:49.540 --> 00:13:51.540]  卻沒有愛
[00:13:51.540 --> 00:13:53.540]  我就算不了什麼
[00:13:53.540 --> 00:13:55.540]  原來一個人
[00:13:55.540 --> 00:13:57.540]  是這麼有
[00:13:57.540 --> 00:13:59.540]  甚至在恩賜裡
[00:13:59.540 --> 00:14:01.540]  其實在教會裡
[00:14:01.540 --> 00:14:03.540]  在聖經裡說恩賜
[00:14:03.540 --> 00:14:05.540]  也有大小恩賜
[00:14:05.540 --> 00:14:07.540]  也有沒那麼重要的恩賜
[00:14:07.540 --> 00:14:09.540]  是有分的
[00:14:09.540 --> 00:14:11.540]  而教道講道這個恩賜
[00:14:11.540 --> 00:14:13.540]  是一個比較重要的恩賜
[00:14:13.540 --> 00:14:19.540]  但是就算你有這個東西
[00:14:19.540 --> 00:14:21.540]  那又怎樣呢
[00:14:21.540 --> 00:14:23.540]  如果你沒有那種愛在裡面
[00:14:23.540 --> 00:14:25.540]  那我就算不了什麼
[00:14:25.540 --> 00:14:27.540]  還有這個第三點
[00:14:27.540 --> 00:14:29.540]  越來越特別
[00:14:29.540 --> 00:14:31.540]  我若將所有的財產
[00:14:31.540 --> 00:14:33.540]  救濟窮人
[00:14:33.540 --> 00:14:35.540]  我記得上個禮拜
[00:14:35.540 --> 00:14:37.540]  那個講員姜傳道
[00:14:37.540 --> 00:14:39.540]  問我們中間一個問題
[00:14:39.540 --> 00:14:41.540]  有一個弟兄站出來
[00:14:41.540 --> 00:14:43.540]  我記得是你
[00:14:43.540 --> 00:14:45.540]  類似的
[00:14:45.540 --> 00:14:47.540]  拿了錢出來
[00:14:47.540 --> 00:14:49.540]  想一下
[00:14:49.540 --> 00:14:51.540]  但這個人不是
[00:14:51.540 --> 00:14:53.540]  他說我若將所有的財產
[00:14:53.540 --> 00:14:55.540]  救濟窮人
[00:14:57.540 --> 00:14:59.540]  厲害吧
[00:14:59.540 --> 00:15:01.540]  若我願意幫窮人
[00:15:01.540 --> 00:15:03.540]  我們很多人都會做
[00:15:03.540 --> 00:15:05.540]  我一次去大埔街市買菜
[00:15:05.540 --> 00:15:07.540]  牧師是一個比較節儉的人
[00:15:07.540 --> 00:15:11.540]  應洗我就得洗
[00:15:11.540 --> 00:15:13.540]  洗在誰的身上
[00:15:13.540 --> 00:15:15.540]  譬如我知道兩個女兒
[00:15:15.540 --> 00:15:17.540]  她們喜歡吃煙燻鮭魚
[00:15:17.540 --> 00:15:19.540]  因為那天我大女兒
[00:15:19.540 --> 00:15:21.540]  起床有什麼早餐吃
[00:15:21.540 --> 00:15:23.540]  原來有煙燻鮭魚
[00:15:23.540 --> 00:15:25.540]  整個人馬上醒了
[00:15:25.540 --> 00:15:27.540]  所以我買了煙燻鮭魚回來
[00:15:27.540 --> 00:15:29.540]  給她吃
[00:15:29.540 --> 00:15:31.540]  平常是師母吃的
[00:15:31.540 --> 00:15:33.540]  應洗的
[00:15:33.540 --> 00:15:35.540]  但我洗在我自己身上
[00:15:35.540 --> 00:15:37.540]  我真是很坦白說
[00:15:37.540 --> 00:15:39.540]  我洗在我自己身上
[00:15:39.540 --> 00:15:41.540]  最厲害的使用是什麼呢
[00:15:41.540 --> 00:15:43.540]  就是買書
[00:15:43.540 --> 00:15:45.540]  是買書的
