
[00:00:00.000 --> 00:00:03.560]  各位弟兄姊妹聖誕平安
[00:01:43.720 --> 00:01:47.560]  來表達我們對祢的感謝及讚美
[00:01:47.560 --> 00:01:49.120]  在聖誕期間
[00:01:49.120 --> 00:01:52.320]  求祢再次賜下祢的恩賢
[00:01:52.320 --> 00:01:54.600]  也都賜下祢保衛的聖靈
[00:01:54.600 --> 00:01:57.680]  將我們心中很多的憂鬱
[00:01:57.680 --> 00:01:59.720]  我們的擔心
[00:01:59.720 --> 00:02:03.000]  我們的害怕來清除
[00:02:03.000 --> 00:02:04.240]  讓我們靠著祢
[00:02:04.240 --> 00:02:08.840]  我們重新領受祢所賜給我們的喜樂及盼望
[00:02:08.840 --> 00:02:10.560]  天上的主求祢施恩
[00:02:10.560 --> 00:02:13.240]  讓我們一起讀聖經的時間
[00:02:13.240 --> 00:02:16.320]  在祢眼前再次蒙恩位
[00:02:16.320 --> 00:02:17.640]  我們仰望祈禱
[00:02:17.640 --> 00:02:20.040]  奉耶穌基督的聖名祈求
[00:02:20.040 --> 00:02:22.240]  阿門
[00:02:22.240 --> 00:02:26.880]  我們首先揭開聖經的《路加夫音》第二章的經文
[00:02:26.880 --> 00:02:36.720]  亦都是一段我們聖誕節常常會讀的聖經
[00:02:36.720 --> 00:02:41.000]  當我們預備迎接幾天的聖誕節假期的時候
[00:02:41.000 --> 00:02:43.040]  可能弟兄姊妹有不同的感受
[00:02:43.040 --> 00:02:45.160]  有一些會感覺很興奮
[00:02:45.160 --> 00:02:47.080]  有假放辣
[00:02:47.080 --> 00:02:49.960]  有一些會感覺年年都是這樣放的
[00:02:49.960 --> 00:02:52.160]  沒甚麼特別感覺
[00:02:52.160 --> 00:02:54.480]  但無論有感覺還是沒有感覺
[00:02:54.480 --> 00:02:59.000]  我想這幾天是值得我們再一次來幫助自己
[00:02:59.000 --> 00:03:03.840]  去感受聖誕節給我們的喜樂
[00:03:03.840 --> 00:03:07.360]  有些人用不同的方式來慶祝
[00:03:07.360 --> 00:03:09.240]  或者不一定有大餐
[00:03:09.240 --> 00:03:11.000]  不一定有禮物
[00:03:11.000 --> 00:03:14.400]  但有些人會選擇一個安寧的晚上
[00:03:14.400 --> 00:03:16.000]  聽一些聖誕歌
[00:03:16.000 --> 00:03:17.520]  在當中去感受
[00:03:17.520 --> 00:03:20.520]  神透過主耶穌給我們的恩典
[00:03:20.520 --> 00:03:24.520]  有些甚至會學習去關心社區的朋友
[00:03:24.520 --> 00:03:25.840]  去關懷他們
[00:03:25.840 --> 00:03:29.800]  表達一種慶祝的方式
[00:03:29.800 --> 00:03:32.800]  我很感謝神剛剛在這個月初的時候
[00:03:32.800 --> 00:03:36.920]  有一個晚上我們一家三個都在家
[00:03:36.920 --> 00:03:41.840]  女兒在某個地方把我們的聖誕樹找出來
[00:03:41.840 --> 00:03:44.800]  然後開始來砌好它
[00:03:44.800 --> 00:03:47.400]  當然父母、爸爸、媽媽就在旁邊
[00:03:47.400 --> 00:03:50.720]  一起砌好那棵聖誕樹
[00:03:50.720 --> 00:03:53.000]  然後在當中佈置一下
[00:03:53.000 --> 00:03:56.800]  插上很多年之前買下的飾物
[00:03:56.800 --> 00:03:59.120]  再一次放上去
[00:03:59.120 --> 00:04:00.920]  一邊砌的時候一邊聊天
[00:04:00.920 --> 00:04:03.840]  一邊放一些聖誕的詩歌
[00:04:03.840 --> 00:04:06.680]  那個晚上給我一種很特別的感覺
[00:04:06.680 --> 00:04:10.920]  也感受神給我們家庭的恩典
[00:04:10.920 --> 00:04:13.760]  神在我們生命裡面有不同的祝福
[00:04:13.760 --> 00:04:15.160]  不同的恩惠
[00:04:15.160 --> 00:04:17.560]  我們都可以回想
[00:04:17.560 --> 00:04:19.600]  但每當我們想起這些事情的時候
[00:04:19.600 --> 00:04:20.840]  突然間會感覺
[00:04:20.840 --> 00:04:24.120]  其實生活都仍然有很多的煩惱
[00:04:24.120 --> 00:04:27.440]  工作可能都有很多令你覺得失望
[00:04:27.440 --> 00:04:30.440]  家人令你有很多困擾的事情
[00:04:30.440 --> 00:04:32.840]  甚至感覺絕望
[00:04:32.840 --> 00:04:34.720]  但無論在哪個的處境
[00:04:34.720 --> 00:04:36.400]  什麼的情況之下
[00:04:36.400 --> 00:04:41.720]  你會記得聖誕節是代表著盼望
[00:04:41.720 --> 00:04:43.960]  代表著喜樂
[00:04:43.960 --> 00:04:46.200]  代表著耶穌基督來到世上
[00:04:46.200 --> 00:04:49.600]  把那份喜樂賜給我們
[00:04:49.600 --> 00:04:51.200]  因此每到聖誕節的時候
[00:04:51.200 --> 00:04:53.120]  無論我們在什麼的處境
[00:04:53.120 --> 00:04:55.760]  讓我們得到提醒
[00:04:55.760 --> 00:05:00.560]  我們是蒙恩領受神給我們盼望的一群
[00:05:00.560 --> 00:05:03.600]  因此我們可以快樂
[00:05:03.600 --> 00:05:05.280]  我們都是這樣鼓勵自己
[00:05:05.280 --> 00:05:06.880]  我們重新去接受
[00:05:06.880 --> 00:05:11.320]  這一份神給我們的快樂和盼望
[00:05:11.320 --> 00:05:13.160]  剛才我們讀聖經裡面提到
[00:05:13.160 --> 00:05:17.200]  有天使向牧羊人報喜訊
[00:05:17.200 --> 00:05:18.840]  大家會熟悉
[00:05:18.840 --> 00:05:21.560]  這裡所提及的大喜的訊息
[00:05:21.560 --> 00:05:23.600]  不單只是一個消息
[00:05:23.600 --> 00:05:29.520]  是一個充滿著喜樂和恩典的訊息
[00:05:29.520 --> 00:05:31.320]  而當時你記得
[00:05:31.320 --> 00:05:34.720]  天使是向一群的牧羊人
[00:05:34.720 --> 00:05:37.440]  先報告這個喜訊
[00:05:37.440 --> 00:05:40.200]  大家再看回聖經
[00:05:40.200 --> 00:05:44.200]  在第二章的第八節
[00:05:44.200 --> 00:05:45.640]  在伯尼衡的郊外
[00:05:45.640 --> 00:05:49.120]  有一些牧人在夜間看守羊群
[00:05:49.120 --> 00:05:51.600]  主的一位使者站在他們旁邊
[00:05:51.600 --> 00:05:54.800]  主的榮光四面照著他們
[00:05:54.800 --> 00:05:58.080]  他們就非常的害怕
[00:05:58.080 --> 00:06:00.960]  在伯尼衡一個郊野的地方
[00:06:00.960 --> 00:06:02.400]  郊外的地方
[00:06:02.400 --> 00:06:07.040]  一群牧羊人在晚上看守羊群
[00:06:07.040 --> 00:06:09.240]  你可以想像那個情景
[00:06:09.240 --> 00:06:13.840]  晚上相信都是比較寒冷的一個季節的時候
[00:06:13.840 --> 00:06:15.800]  在郊野的地方
[00:06:15.800 --> 00:06:19.040]  我們不要想得太過浪漫
[00:06:19.040 --> 00:06:20.720]  在星空下
[00:06:20.720 --> 00:06:25.480]  和幾個老朋友搭肩膀聊天
[00:06:25.480 --> 00:06:26.640]  不是
[00:06:26.640 --> 00:06:30.960]  這些牧羊人他們如常地在工作
[00:06:30.960 --> 00:06:34.400]  他們在當中一個郊野的地方
[00:06:34.400 --> 00:06:36.960]  旁邊沒有什麼朋友
[00:06:36.960 --> 00:06:39.800]  當然沒有一些繁華的夜市
[00:06:39.800 --> 00:06:43.160]  過去旁邊買一瓶汽水喝一下
[00:06:43.160 --> 00:06:46.160]  是一個很平凡的郊野
[00:06:46.160 --> 00:06:49.720]  甚至很孤單的一個晚上
[00:06:49.720 --> 00:06:53.000]  這些牧羊人在晚上來到工作
[00:06:53.000 --> 00:06:56.680]  當然要捱更多事情
[00:06:56.680 --> 00:06:59.000]  而按當時的情況
[00:06:59.000 --> 00:07:02.680]  牧羊人他們因為工作時間很不穩定
[00:07:02.680 --> 00:07:06.120]  所以他們並不能夠好像一般的猶太人
[00:07:06.120 --> 00:07:10.960]  可以去到聖殿來守一些祭禮
[00:07:10.960 --> 00:07:15.520]  他們不可以遵守律法對他們的一些條例的要求
[00:07:15.520 --> 00:07:18.640]  因此被人們輕視的一群
[00:07:18.640 --> 00:07:23.720]  覺得是一些不能夠被神所祝福的一群
[00:07:23.720 --> 00:07:26.320]  在晚間為什麼看守羊群呢?
[00:07:26.320 --> 00:07:31.040]  因為擔心會有一些惡獸來偷吃羊
[00:07:31.040 --> 00:07:35.120]  也擔心有盜賊來將羊群偷走
[00:07:35.120 --> 00:07:37.280]  如果你是做看監的
[00:07:37.280 --> 00:07:40.840]  你要留心有沒有什麼事情發生
[00:07:40.840 --> 00:07:43.360]  突然間如果出現一隻猛獸的時候
[00:07:43.360 --> 00:07:45.360]  會很緊張
[00:07:45.360 --> 00:07:47.000]  所以夜間看守的時候
[00:07:47.000 --> 00:07:51.760]  是帶著緊張又沉悶的情緒
[00:07:51.760 --> 00:07:54.560]  整個漫漫的長夜
[00:07:54.560 --> 00:07:59.800]  我想他們一直在想的是何時可以收工
[00:07:59.800 --> 00:08:03.720]  何時可以有天亮可以放工
[00:08:03.720 --> 00:08:06.880]  這些群是一些很低下階層的人
[00:08:06.880 --> 00:08:08.680]  一些不受人尊重
[00:08:08.680 --> 00:08:11.880]  被人輕視的一群人
[00:08:11.880 --> 00:08:14.120]  在一個寂寂的晚上
[00:08:14.120 --> 00:08:18.120]  他們突然間見到天使
[00:08:18.120 --> 00:08:21.480]  天使向他們報出一個很特別的喜訊
[00:08:21.480 --> 00:08:24.200]  然後當這個喜訊出現之前
[00:08:24.200 --> 00:08:26.960]  是有四面的榮光
[00:08:26.960 --> 00:08:30.080]  大家留心聖經說是四面照著
[00:08:30.080 --> 00:08:32.640]  不是一邊有些光照過來
[00:08:32.640 --> 00:08:36.280]  是被光環繞著他們
[00:08:36.280 --> 00:08:41.280]  當然他們會覺得很恐懼、很害怕
[00:08:41.280 --> 00:08:43.600]  但這個時候天使就告訴他們知道
[00:08:43.600 --> 00:08:45.200]  大家再看
[00:08:45.200 --> 00:08:47.760]  天使說不要怕
[00:08:47.760 --> 00:08:51.080]  看呀,我報給你們大喜的訊息
[00:08:51.080 --> 00:08:54.080]  是關乎萬民的
[00:08:54.080 --> 00:08:56.080]  為什麼不要怕?
[00:08:56.080 --> 00:08:59.280]  是因為有大喜的訊息
[00:08:59.280 --> 00:09:05.400]  不需要怕因為救主已經降生在我們當中
[00:09:05.400 --> 00:09:08.200]  不需要怕因為耶穌基督尼塞亞
[00:09:08.200 --> 00:09:12.160]  已經臨在我們裡面
[00:09:12.160 --> 00:09:18.600]  基督的降生是可以驅除一切的恐懼
[00:09:18.600 --> 00:09:20.240]  或者你的工作
[00:09:20.240 --> 00:09:23.280]  未必是一些很受人尊重的工作
[00:09:23.280 --> 00:09:26.040]  甚至你可能是在失言
[00:09:26.040 --> 00:09:28.400]  又或者有一些個人的事情
[00:09:28.400 --> 00:09:30.640]  間中都給你一些困擾
[00:09:30.640 --> 00:09:32.640]  甚至失望
[00:09:32.640 --> 00:09:33.920]  但你要記得
[00:09:33.920 --> 00:09:36.400]  神不會忘記你
[00:09:36.400 --> 00:09:38.960]  神不會忘記那些牧羊人
[00:09:38.960 --> 00:09:41.280]  祂也不會忘記你
[00:09:41.280 --> 00:09:44.320]  你在什麼處境祂很清楚地知道
[00:09:44.320 --> 00:09:49.120]  祂也願意臨在你的身旁
[00:09:49.120 --> 00:09:50.840]  耶穌基督的降生
[00:09:50.840 --> 00:09:54.960]  永遠是驅逐恐懼的原因
[00:09:54.960 --> 00:09:58.200]  或者你說我知道耶穌基督已經降生
[00:09:58.200 --> 00:09:59.000]  但你要記得
[00:09:59.000 --> 00:10:02.680]  耶穌基督降生不只是歷史的事情
[00:10:02.680 --> 00:10:05.400]  而且同時是今天的事實
[00:10:05.400 --> 00:10:08.920]  祂降生在你的生命當中
[00:10:08.920 --> 00:10:10.480]  這個帶起的訊息
[00:10:10.480 --> 00:10:14.840]  可以將一切的恐懼來驅除
[00:10:14.840 --> 00:10:19.640]  一位宣教士姐妹曾經講述一件事情
[00:10:19.640 --> 00:10:21.360]  去到一個新的國家
[00:10:21.360 --> 00:10:24.360]  在一個城市開始定居
[00:10:24.360 --> 00:10:25.880]  慢慢三個月之後
[00:10:25.880 --> 00:10:27.400]  拿了當地的車牌
[00:10:27.400 --> 00:10:31.720]  開始由車可以比較方便地接觸不同的人
[00:10:31.720 --> 00:10:33.280]  但是不熟悉的環境
[00:10:33.280 --> 00:10:36.080]  有一次拿著車去到一個地方的時候
[00:10:36.080 --> 00:10:40.200]  一條以前是雙行線的車程
[00:10:40.200 --> 00:10:42.080]  他就照樣駛進去
[00:10:42.080 --> 00:10:43.280]  但是沒有留心到
[00:10:43.280 --> 00:10:46.200]  原來已經改了做單行
[00:10:46.200 --> 00:10:47.720]  外面有一個大的路牌
[00:10:47.720 --> 00:10:49.360]  他都沒有留意到
[00:10:49.360 --> 00:10:50.600]  駛進去之後
[00:10:50.600 --> 00:10:53.880]  發覺有兩個警察已經站在那裡
[00:10:53.880 --> 00:10:55.600]  知道很多人會衝進來
[00:10:55.600 --> 00:10:57.720]  就馬上抄牌
[00:10:57.720 --> 00:11:01.120]  抄牌罰了一筆很大的巨額罰款
[00:11:01.120 --> 00:11:03.120]  而且扣了三分
[00:11:03.120 --> 00:11:04.720]  在這個城市裡面
[00:11:04.720 --> 00:11:07.720]  如果扣六分就已經停牌
[00:11:07.720 --> 00:11:10.360]  扣了一半三分
[00:11:10.360 --> 00:11:12.600]  出來的時候還是很驚恐
[00:11:12.600 --> 00:11:15.800]  他就說之後一開車
[00:11:15.800 --> 00:11:17.320]  他心裡就很害怕
[00:11:17.320 --> 00:11:19.480]  會不會被人扣分呢?
[00:11:19.480 --> 00:11:21.040]  很快扣完六分
[00:11:21.040 --> 00:11:22.200]  那就不用開車
[00:11:22.200 --> 00:11:24.640]  很多事情都做不到
[00:11:24.640 --> 00:11:26.760]  很多時候都會很害怕
[00:11:26.760 --> 00:11:29.560]  也就是怕被人扣分
[00:11:29.560 --> 00:11:31.240]  一位姐妹就說
[00:11:31.240 --> 00:11:33.000]  突然間在那個時候就想起
[00:11:33.000 --> 00:11:34.480]  感謝上帝
[00:11:34.480 --> 00:11:37.040]  我過去曾經犯的罪
[00:11:37.040 --> 00:11:38.920]  曾經做過得罪神
[00:11:38.920 --> 00:11:40.720]  得罪人的事情
[00:11:40.720 --> 00:11:44.520]  因為信靠耶穌已經被赦免
[00:11:44.520 --> 00:11:46.840]  過去曾經被扣分
[00:11:46.840 --> 00:11:49.960]  但是現在不再被紀念
[00:11:49.960 --> 00:11:52.280]  不再被計算
[00:11:52.280 --> 00:11:56.960]  她可以平安坦然面對這位上帝
[00:11:56.960 --> 00:11:58.760]  她的心就更加去為
[00:11:58.760 --> 00:12:03.320]  所領受的救恩來感謝神
[00:12:03.320 --> 00:12:04.200]  各位弟兄姊妹
[00:12:04.200 --> 00:12:07.880]  可能這時候有人會扣你分
[00:12:07.880 --> 00:12:10.040]  或者你自己扣自己分
[00:12:10.040 --> 00:12:14.000]  但你知道當主耶穌基督降生的時候
[00:12:14.000 --> 00:12:16.800]  祂樂意赦免你的罪
[00:12:16.800 --> 00:12:19.760]  除去那些一切的恐懼
[00:12:19.760 --> 00:12:22.520]  擔心被審判的恐懼
[00:12:22.520 --> 00:12:25.280]  主都要去清除
[00:12:25.280 --> 00:12:26.160]  詩篇62篇
[00:12:26.160 --> 00:12:27.760]  大家會熟悉的經文說
[00:12:27.760 --> 00:12:28.480]  聖經說
[00:12:28.480 --> 00:12:30.400]  「得赦免其過
[00:12:30.400 --> 00:12:32.600]  遮蓋其罪的
[00:12:32.600 --> 00:12:37.680]  這人是有福的」
[00:12:37.680 --> 00:12:39.520]  能夠被赦免
[00:12:39.520 --> 00:12:41.320]  能夠被遮蓋
[00:12:41.320 --> 00:12:44.840]  你的罪被遮蓋是有福的人
[00:12:44.840 --> 00:12:46.320]  而在聖誕的時候
[00:12:46.320 --> 00:12:50.320]  你更加可以感受那種祝福
[00:12:50.320 --> 00:12:53.000]  在當時當天使報了喜訊之後
[00:12:53.000 --> 00:12:55.760]  接著就有另一對天兵
[00:12:55.760 --> 00:12:58.560]  大家再讀回經文
[00:12:58.560 --> 00:13:00.680]  第十三節
[00:13:00.680 --> 00:13:02.360]  忽然有一大對天兵
[00:13:02.360 --> 00:13:05.240]  和那天使一起讚美神說
[00:13:05.240 --> 00:13:06.880]  大家一起讀十四節
[00:13:06.880 --> 00:13:10.800]  「在至高之處榮耀歸於神
[00:13:10.800 --> 00:13:15.680]  在地上平安歸於他所喜悅的人」
[00:13:15.680 --> 00:13:17.120]  好幾年的聖誕節
[00:13:17.120 --> 00:13:19.440]  我們都會將這兩節的金句
[00:13:19.440 --> 00:13:25.400]  作為一個吊在這裡的字牌
[00:13:25.400 --> 00:13:28.440]  掛在不同的地方
[00:13:28.440 --> 00:13:33.400]  我們說到「平安歸於神所喜悅的人」
[00:13:33.400 --> 00:13:35.200]  這裡所說的平安
[00:13:35.200 --> 00:13:39.280]  不單單是在說生活上神給我們的保守
[00:13:39.280 --> 00:13:45.560]  是更加在說神和人之間和好了
[00:13:45.560 --> 00:13:49.960]  人最大的平安不是環境性的平安
[00:13:49.960 --> 00:13:53.040]  而是你和那位審判你有權
[00:13:53.040 --> 00:13:56.040]  審判你的上帝和好了
[00:13:56.040 --> 00:13:57.640]  Peace with God
[00:13:57.640 --> 00:14:02.360]  這是真正平安的基礎
[00:14:02.360 --> 00:14:04.680]  上帝告訴我們
[00:14:04.680 --> 00:14:08.640]  平安歸於他所喜悅的人
[00:14:08.640 --> 00:14:10.520]  在當時的羅馬政府
[00:14:10.520 --> 00:14:13.000]  他們用了很多的軍力
[00:14:13.000 --> 00:14:15.120]  統治了很多不同的國家
[00:14:15.120 --> 00:14:19.760]  建立了一個外在的國家和平
[00:14:19.760 --> 00:14:21.720]  但是基督耶穌的降生
[00:14:21.720 --> 00:14:25.920]  是帶來了人生命裡面真正的平安
[00:14:25.920 --> 00:14:28.480]  因為祂除去人的罪
[00:14:28.480 --> 00:14:31.120]  除去人神之間的阻隔
[00:14:31.120 --> 00:14:35.000]  以至將真正的平安賜給人
[00:14:35.000 --> 00:14:37.080]  當天君出現的時候
[00:14:37.080 --> 00:14:40.440]  不要以為他們要打仗
[00:14:40.440 --> 00:14:44.520]  他們是宣告耶穌基督已經降生
[00:14:44.520 --> 00:14:49.200]  宣告平安要臨到神所喜悅的人
[00:14:49.200 --> 00:14:51.120]  當然你留心次序
[00:14:51.120 --> 00:14:55.000]  先將榮耀歸給神
[00:14:55.000 --> 00:14:58.280]  天上的榮耀歸給神
[00:14:58.280 --> 00:15:01.240]  然後神就可以將平安賜給
[00:15:01.240 --> 00:15:03.520]  祂所喜悅的人
[00:15:03.520 --> 00:15:05.760]  哪些是神所喜悅的人呢?
[00:15:05.760 --> 00:15:08.320]  就是那些因為信靠耶穌基督
[00:15:08.320 --> 00:15:11.560]  而蒙受赦罪的人
[00:15:11.560 --> 00:15:15.200]  在當中領受神給我們的平安
[00:15:15.200 --> 00:15:17.440]  因此各位弟兄姊妹
[00:15:17.440 --> 00:15:20.240]  大喜訊的其中第一方面
[00:15:20.240 --> 00:15:24.200]  就是我們被接納
[00:15:24.200 --> 00:15:29.480]  我們這一群罪人蒙因被神所接納
[00:15:29.480 --> 00:15:33.320]  這是我們的大喜訊
[00:15:33.320 --> 00:15:35.120]  我們再看第二方面
[00:15:35.120 --> 00:15:36.400]  這個大喜訊
[00:15:36.400 --> 00:15:41.040]  神更加將它的確實的盼望賜給我們
[00:15:41.040 --> 00:15:48.400]  我們就遣去彼得前書第二章
[00:15:48.400 --> 00:15:55.760]  聖經一千八百三十八頁
[00:15:55.760 --> 00:16:01.760]  彼得前書第一章第三節
[00:16:01.760 --> 00:16:05.960]  「我們主耶穌基督的父神是應當稱頌的
[00:16:05.960 --> 00:16:08.320]  他照著自己的大念文
[00:16:08.320 --> 00:16:11.000]  藉著耶穌基督從死人中復活
[00:16:11.000 --> 00:16:12.720]  重生了我們
[00:16:12.720 --> 00:16:15.920]  使我們有永活的盼望」
[00:16:15.920 --> 00:16:20.880]  話本就說「使我們有活潑的盼望」
[00:16:20.880 --> 00:16:23.000]  我們的主給我們的喜訊
[00:16:23.000 --> 00:16:26.720]  就是祂賜給我們永遠活著
[00:16:26.720 --> 00:16:29.360]  或者英文的翻譯是Living Hope
[00:16:29.360 --> 00:16:30.480]  一個活潑的
[00:16:30.480 --> 00:16:33.400]  亦都意味著是永遠有效
[00:16:33.400 --> 00:16:35.360]  是不會消滅
[00:16:35.360 --> 00:16:36.800]  不會消失
[00:16:36.800 --> 00:16:40.080]  不會死亡的盼望
[00:16:40.080 --> 00:16:43.320]  這種盼望聖經提到不是短期間
[00:16:43.320 --> 00:16:48.160]  而是永遠的 永恆的盼望
[00:16:48.160 --> 00:16:50.720]  羅馬書十五章我們常常都會提及
[00:16:50.720 --> 00:16:53.160]  這位上帝是一位怎樣的上帝呢?
[00:16:53.160 --> 00:16:54.320]  聖經就說
[00:16:54.320 --> 00:16:59.440]  「但願那使人有盼望的神」
[00:16:59.440 --> 00:17:03.000]  這位上帝其中一個祂的特質
[00:17:03.000 --> 00:17:07.280]  就是祂使人有盼望
[00:17:07.280 --> 00:17:10.400]  各位聽眾你何時感覺自己有些情緒
[00:17:10.400 --> 00:17:12.600]  覺得有些不開心
[00:17:12.600 --> 00:17:15.760]  你就要寄回聖經給你的英雄
[00:17:15.760 --> 00:17:21.600]  這位上帝是使你有盼望的上帝
[00:17:21.600 --> 00:17:22.800]  祂在你的生命當中
[00:17:22.800 --> 00:17:24.200]  常常將盼望
[00:17:24.200 --> 00:17:27.840]  將活潑的盼望來賜給你
[00:17:27.840 --> 00:17:30.440]  在生活的大小事上
[00:17:30.440 --> 00:17:34.400]  不要讓自己太過失望
[00:17:34.400 --> 00:17:35.920]  當有失望的時候
[00:17:35.920 --> 00:17:39.400]  立刻幫自己的心提醒自己
[00:17:39.400 --> 00:17:41.280]  神是使我有盼望的
[00:17:41.280 --> 00:17:46.000]  我繼續等候神向我施恩典
[00:17:46.000 --> 00:17:48.240]  我想和大家分享一個自己的經歷
[00:17:48.240 --> 00:17:52.000]  是我這次預備的時候想分享的一些經歷
[00:17:52.000 --> 00:17:56.680]  多年之前我在美國寫了一個論文
[00:17:56.680 --> 00:17:59.760]  我特別請了一個特別的假期
[00:17:59.760 --> 00:18:02.200]  來一路寫論文
[00:18:02.200 --> 00:18:04.360]  而我也希望在論文完了之後
[00:18:04.360 --> 00:18:06.160]  臨返香港有兩個星期
[00:18:06.160 --> 00:18:07.440]  可以和家人一起
[00:18:07.440 --> 00:18:10.840]  你們可以有些旅行的休息的機會
[00:18:10.840 --> 00:18:12.840]  因此我就計算我的時間
[00:18:12.840 --> 00:18:17.360]  按照學院對我的論文要求的頁數
[00:18:17.360 --> 00:18:20.400]  一路計算多久寫多久
[00:18:20.400 --> 00:18:22.960]  到那個時候就完成了
[00:18:22.960 --> 00:18:28.440]  當然人的計算通常都是太理想化
[00:18:28.440 --> 00:18:30.760]  做完第一個第二個章節
[00:18:30.760 --> 00:18:34.320]  已經發覺已經遲了
[00:18:34.320 --> 00:18:36.120]  按照現在的進度
[00:18:36.120 --> 00:18:39.160]  我就不能去旅行
[00:18:39.160 --> 00:18:42.840]  要做到最後一天才可以完成
[00:18:42.840 --> 00:18:43.800]  但我心裡就祈禱
[00:18:43.800 --> 00:18:45.200]  上帝我真的很希望
[00:18:45.200 --> 00:18:48.120]  我來到不只是自己做自己的事
[00:18:48.120 --> 00:18:49.400]  希望有機會和家人
[00:18:49.400 --> 00:18:51.320]  因為家人和我一起去
[00:18:51.320 --> 00:18:53.640]  當時十六哥還不是很大
[00:18:53.640 --> 00:18:56.040]  希望可以一起有些旅遊的機會
[00:18:56.040 --> 00:18:57.400]  休息的機會
[00:18:57.400 --> 00:18:59.320]  所以把事情交託給神
[00:18:59.320 --> 00:19:01.640]  然後繼續自己努力
[00:19:01.640 --> 00:19:03.800]  當我做到第三章的時候
[00:19:03.800 --> 00:19:06.240]  突然間收到學校的消息
[00:19:06.240 --> 00:19:09.320]  學校不知為什麼突然間改變政策
[00:19:09.320 --> 00:19:11.400]  對這個論文的要求
[00:19:11.400 --> 00:19:16.280]  是減少25頁
[00:19:16.280 --> 00:19:18.360]  我一收到這個消息的時候
[00:19:18.360 --> 00:19:20.160]  我就很驚訝
[00:19:20.160 --> 00:19:23.480]  因為這個是很少有的一個新安排
[00:19:23.480 --> 00:19:25.200]  學校也不會因為我
[00:19:25.200 --> 00:19:28.400]  所以減少這個要求
[00:19:28.400 --> 00:19:30.800]  我算一算 減少了25頁
[00:19:30.800 --> 00:19:32.960]  我就可以有兩個星期
[00:19:32.960 --> 00:19:35.600]  可以來這裡去放假
[00:19:35.600 --> 00:19:38.280]  因此心裡很歡喜 很快樂
[00:19:38.280 --> 00:19:40.000]  真的到時完成了
[00:19:40.000 --> 00:19:44.160]  不過是減少了一章的論文
[00:19:44.160 --> 00:19:46.720]  但我可以旅行
[00:19:46.720 --> 00:19:48.120]  回到香港之後
[00:19:48.120 --> 00:19:49.760]  我很感謝上帝
[00:19:49.760 --> 00:19:51.440]  因為回到來的時候
[00:19:51.440 --> 00:19:53.120]  另一個經歷就是
[00:19:53.120 --> 00:19:54.560]  我將我當時
[00:19:54.560 --> 00:19:56.920]  因為我是借用別人的電腦
[00:19:56.920 --> 00:19:59.000]  所以我將整本的論文
