
[00:00:00.000 --> 00:00:04.820]  今天是我們大年初四
[00:06:12.300 --> 00:06:13.340]  以前我們都是這樣
[00:06:13.340 --> 00:06:14.180]  只是想着信仰
[00:06:14.180 --> 00:06:15.100]  你跟神的關係
[00:06:15.100 --> 00:06:15.660]  No
[00:06:15.660 --> 00:06:19.300]  我們的信仰不只是關於我們與神的關係
[00:06:19.300 --> 00:06:24.780]  我們的信仰更是跟我們生活周圍的人羣有關係的
[00:06:24.780 --> 00:06:29.260]  我們的信仰更是跟我們的社區是有關係的
[00:06:29.260 --> 00:06:31.060]  在今天我們所讀的經文當中
[00:06:31.060 --> 00:06:33.460]  我們清楚地看見這一點
[00:06:33.460 --> 00:06:35.540]  這裏講了有一個律法師來找耶穌
[00:06:35.540 --> 00:06:36.340]  問耶穌
[00:06:36.340 --> 00:06:40.340]  該做什麼才能夠承受永生呢
[00:06:40.340 --> 00:06:41.820]  從耶穌的回答當中
[00:06:41.820 --> 00:06:43.260]  我們看見有兩件事情
[00:06:43.260 --> 00:06:43.820]  耶穌提到
[00:06:43.820 --> 00:06:44.260]  第一個
[00:06:44.260 --> 00:06:47.580]  你要盡心儘性盡義盡力愛主你的神
[00:06:47.580 --> 00:06:48.500]  第二件事情
[00:06:48.500 --> 00:06:50.940]  要愛你的靈色如同自己
[00:06:50.940 --> 00:06:51.700]  然後耶穌說
[00:06:51.700 --> 00:06:55.700]  這樣你必得永生
[00:06:55.700 --> 00:06:58.700]  你們仔細讀過這段聖經嗎
[00:06:58.700 --> 00:07:00.300]  這段聖經跟別處的
[00:07:00.300 --> 00:07:03.300]  四福音的經文講的不大一樣
[00:07:03.300 --> 00:07:04.900]  在別的地方講到這個經文
[00:07:04.900 --> 00:07:06.860]  都是講到神的誡命
[00:07:06.860 --> 00:07:10.220]  請問神的誡命最大的是哪條
[00:07:10.220 --> 00:07:11.260]  這也就是講到
[00:07:11.260 --> 00:07:12.500]  你要盡心盡力愛主
[00:07:12.500 --> 00:07:14.580]  然後愛人如己
[00:07:14.580 --> 00:07:16.500]  但這裏不是
[00:07:16.500 --> 00:07:19.500]  這裏這個律法師問一個很有意思的問題
[00:07:19.500 --> 00:07:22.660]  我怎麼樣得救
[00:07:22.660 --> 00:07:25.380]  我怎麼能夠承受永生呢
[00:07:25.380 --> 00:07:26.820]  耶穌講兩件事情
[00:07:26.820 --> 00:07:28.660]  你要得救嗎
[00:07:28.660 --> 00:07:30.060]  兩件事情
[00:07:30.060 --> 00:07:30.660]  第一個
[00:07:30.660 --> 00:07:33.500]  你要盡心盡力盡力愛主你的神
[00:07:33.500 --> 00:07:34.260]  第二個
[00:07:34.260 --> 00:07:36.140]  愛你的靈色如同自己
[00:07:36.140 --> 00:07:39.980]  這樣你必得永生
[00:07:39.980 --> 00:07:42.620]  這好像跟我們過去的觀念不大一樣
[00:07:42.620 --> 00:07:42.980]  不是嗎
[00:07:42.980 --> 00:07:44.180]  以前我們就只要愛神就好
[00:07:44.180 --> 00:07:44.700]  你要得救嗎
[00:07:44.700 --> 00:07:46.220]  愛神就好
[00:07:46.220 --> 00:07:47.820]  但這裏說不是
[00:07:47.820 --> 00:07:50.260]  耶穌說你有兩件事情
[00:07:50.260 --> 00:07:52.020]  你要盡心盡力愛主你的神
[00:07:52.020 --> 00:07:54.540]  然後愛靈色如同自己
[00:07:54.540 --> 00:07:58.460]  然後你才必得永生
[00:07:58.460 --> 00:07:59.500]  你們
[00:07:59.500 --> 00:08:00.820]  我當時仔細認真
[00:08:00.820 --> 00:08:02.660]  我突然之間
[00:08:02.660 --> 00:08:04.380]  有個新的領受在這裏
[00:08:04.380 --> 00:08:06.420]  以前我們很忽略愛靈色如同自己
[00:08:06.420 --> 00:08:07.540]  我們只要愛神就好
[00:08:07.540 --> 00:08:08.700]  反正你跟神的關係
[00:08:08.700 --> 00:08:09.700]  你跟神的關係對就對
[00:08:09.700 --> 00:08:10.620]  然後其實錯了
[00:08:10.620 --> 00:08:12.860]  這裏耶穌講得非常的清楚
[00:08:12.860 --> 00:08:14.940]  兩件事情
[00:08:14.940 --> 00:08:17.420]  你要明白愛靈色是很重要
[00:08:17.420 --> 00:08:20.700]  跟愛神一樣重要
[00:08:20.700 --> 00:08:23.500]  所以今天我們需要再一直看重
[00:08:23.500 --> 00:08:24.940]  愛靈色這件事情
[00:08:24.940 --> 00:08:27.500]  除了愛神在我們心中很重要
[00:08:27.500 --> 00:08:30.780]  愛靈色是同樣重要一件事情
[00:08:30.780 --> 00:08:33.620]  所以今天我們從三方面要來分享
[00:08:33.620 --> 00:08:35.340]  怎麼樣能夠學習
[00:08:35.340 --> 00:08:37.900]  能夠愛我們的靈色呢
[00:08:37.900 --> 00:08:38.820]  第一點
[00:08:38.820 --> 00:08:42.140]  你一定要先認識誰是你的靈色
[00:08:42.140 --> 00:08:43.900]  跟你們說要認識誰是你的靈色
[00:08:43.900 --> 00:08:46.420]  跟他說
[00:08:46.420 --> 00:08:47.620]  對於你要愛靈色以前
[00:08:47.620 --> 00:08:50.500]  你一定要明白誰是靈色
[00:08:50.500 --> 00:08:52.580]  這就好像那個律法師第一個回答
[00:08:52.580 --> 00:08:54.580]  他的天下耶穌說你要愛靈色如同自己
[00:08:54.580 --> 00:08:56.220]  他第一個反應就是這樣
[00:08:56.220 --> 00:08:59.020]  OK 那誰是我的靈色
[00:08:59.020 --> 00:09:00.180]  不是我不想愛
[00:09:00.180 --> 00:09:01.220]  我很願意愛
[00:09:01.220 --> 00:09:02.900]  但問題是我不知道誰是我的靈色
[00:09:02.900 --> 00:09:03.460]  你告訴誰是靈色
[00:09:03.460 --> 00:09:05.140]  我就是愛他
[00:09:05.140 --> 00:09:06.620]  我們今天也是常常是這樣
[00:09:06.620 --> 00:09:08.140]  我不知道誰是我的靈色
[00:09:08.140 --> 00:09:09.260]  我很想我充滿愛
[00:09:09.260 --> 00:09:11.540]  但是不知道誰是我的靈色
[00:09:11.540 --> 00:09:13.300]  很多時候我們就是很多的藉口
[00:09:13.300 --> 00:09:14.940]  讓我們不能夠往前走
[00:09:14.940 --> 00:09:15.940]  你知道嗎
[00:09:15.940 --> 00:09:17.780]  所以說那誰是我的靈色
[00:09:17.780 --> 00:09:20.580]  所以耶穌就講了一個比喻對他
[00:09:20.580 --> 00:09:23.900]  一個好撒瑪利亞人的比喻
[00:09:23.900 --> 00:09:27.580]  耶穌講了有一個人從耶路撒冷往耶律哥城走
[00:09:27.580 --> 00:09:28.940]  半路遇到強盜
[00:09:28.940 --> 00:09:31.900]  剝去他的衣服打個半死在路上
[00:09:31.900 --> 00:09:33.900]  然後在這其中有祭司經過
[00:09:33.900 --> 00:09:35.980]  利益爲人經過都沒有幫助他
[00:09:35.980 --> 00:09:38.140]  反而是一個好撒瑪利亞人
[00:09:38.140 --> 00:09:40.980]  把他扶起來送到旅店去照應他
[00:09:40.980 --> 00:09:44.540]  然後耶穌就問這個律法師一個問題
[00:09:44.540 --> 00:09:46.140]  你想想看
[00:09:46.140 --> 00:09:52.500]  誰是這個落在強盜手中這個人的靈色呢
[00:09:52.500 --> 00:09:56.100]  換句話說誰是他的靈色呢
[00:09:56.100 --> 00:09:58.060]  很有意思
[00:09:58.060 --> 00:10:00.300]  這個律法師問的問題是
[00:10:00.300 --> 00:10:03.860]  誰是我的靈色
[00:10:03.860 --> 00:10:05.100]  但耶穌的回答就是
[00:10:05.100 --> 00:10:05.460]  No no no
[00:10:05.460 --> 00:10:07.940]  你問錯問題了
[00:10:07.940 --> 00:10:11.340]  問題不是誰是我的靈色
[00:10:11.340 --> 00:10:12.860]  你應當問的問題是
[00:10:12.860 --> 00:10:17.340]  嘿 誰是他的靈色
[00:10:17.340 --> 00:10:19.340]  這完全不一樣的 你知道嗎
[00:10:19.340 --> 00:10:21.100]  當你問誰是我的靈色的時候
[00:10:21.100 --> 00:10:25.660]  因爲你還是非常自我爲中心的
[00:10:25.660 --> 00:10:30.140]  你所想到的還是我所喜歡的靈色
[00:10:30.140 --> 00:10:33.140]  我所能夠接納的靈色
[00:10:33.140 --> 00:10:37.140]  按照我自己所想的是我的靈色
[00:10:37.140 --> 00:10:41.260]  我們世上每一個人都有我們自己所喜好的靈色
[00:10:41.260 --> 00:10:42.260]  但耶穌說 No no no
[00:10:42.260 --> 00:10:44.740]  你所問的問題不是誰是我的靈色
[00:10:44.740 --> 00:10:50.060]  不是按照你自己所想的所喜好的靈色
[00:10:50.060 --> 00:10:53.540]  耶穌來說去看一下吧
[00:10:53.540 --> 00:10:56.940]  去看一下身旁周圍的人吧
[00:10:56.940 --> 00:11:00.140]  去看見他們的需要吧
[00:11:00.140 --> 00:11:04.540]  然後按照他們的需要去愛他們吧
[00:11:04.540 --> 00:11:07.740]  去做他們的靈色吧
[00:11:07.740 --> 00:11:09.740]  不是誰是我的靈色
[00:11:09.740 --> 00:11:14.740]  而是我們要去做他們的靈色
[00:11:14.740 --> 00:11:16.140]  所以換句話說
[00:11:16.140 --> 00:11:18.340]  誰是我們的靈色呢
[00:11:18.340 --> 00:11:22.940]  那就是我們身旁周圍每一個需要的人羣
[00:11:22.940 --> 00:11:25.140]  當然很可能就是你的家人
[00:11:25.140 --> 00:11:26.540]  你的同事
[00:11:26.540 --> 00:11:27.540]  教會弟兄姐妹
[00:11:27.540 --> 00:11:31.340]  也可能社區裏面各式各樣有需要的人羣
[00:11:31.340 --> 00:11:32.940]  可能是你所認識的
[00:11:32.940 --> 00:11:36.140]  更可能是你所不認識的人羣
[00:11:36.140 --> 00:11:38.740]  耶穌說去看一下吧
[00:11:38.740 --> 00:11:41.940]  去看一下這些人的需要吧
[00:11:41.940 --> 00:11:44.740]  去選擇去愛他們
[00:11:44.740 --> 00:11:47.340]  去做他們的靈色吧
[00:11:47.340 --> 00:11:48.340]  Amen
[00:11:48.340 --> 00:11:49.140]  第二個
[00:11:49.140 --> 00:11:50.540]  你要效法耶穌基督的愛
[00:11:50.540 --> 00:11:53.940]  跟你旁邊說要效法耶穌基督的愛
[00:11:53.940 --> 00:11:56.140]  約翰一書第四章十九節
[00:11:56.140 --> 00:11:58.140]  這裏說我們愛因爲什麼呀
[00:11:58.140 --> 00:12:00.940]  神先愛我們
[00:12:00.940 --> 00:12:04.540]  耶穌基督就是我們愛的榜樣
[00:12:04.540 --> 00:12:06.940]  他也是我們愛的源頭嘛
[00:12:06.940 --> 00:12:08.940]  當我們閱讀四福因書你就明白
[00:12:08.940 --> 00:12:11.340]  耶穌對世人的愛
[00:12:11.340 --> 00:12:13.740]  其實有兩方面的榜樣
[00:12:13.740 --> 00:12:16.740]  第一個我就叫做幫補的愛
[00:12:16.740 --> 00:12:17.940]  各位同學說來
[00:12:17.940 --> 00:12:19.740]  幫補的愛
[00:12:19.740 --> 00:12:23.940]  我們的主永遠是樂意幫助
[00:12:23.940 --> 00:12:26.740]  那些有需要的人羣
[00:12:26.740 --> 00:12:29.540]  當他面對飢餓的賄衆
[00:12:29.540 --> 00:12:33.740]  他用五餅二魚餵飽了五千人
[00:12:33.740 --> 00:12:36.540]  當他面對沒有酒的婚禮
[00:12:36.540 --> 00:12:40.540]  他用水變成好酒給他們喝
[00:12:40.540 --> 00:12:43.140]  當他面對生病的人羣
[00:12:43.140 --> 00:12:45.140]  他用手摸他們
[00:12:45.140 --> 00:12:46.940]  按手爲他們禱告
[00:12:46.940 --> 00:12:49.140]  醫治他們的疾病
[00:12:49.140 --> 00:12:50.740]  甚至他自己也爲我們
[00:12:50.740 --> 00:12:52.740]  使在十字架上
[00:12:52.740 --> 00:12:55.540]  爲了要叫我們從罪惡的捆綁當中
[00:12:55.540 --> 00:12:57.340]  能夠拯救出來
[00:12:57.340 --> 00:12:59.340]  我們的主是因爲樂意
[00:12:59.340 --> 00:13:01.740]  在我們生活困境當中
[00:13:01.740 --> 00:13:03.740]  親自來幫助我們的神
[00:13:03.740 --> 00:13:04.940]  Amen
[00:13:04.940 --> 00:13:07.340]  所以同樣今天我們是否也願意
[00:13:07.340 --> 00:13:10.340]  能夠效法耶穌基督的榜樣呢
[00:13:10.340 --> 00:13:12.140]  去捨己
[00:13:12.140 --> 00:13:15.540]  去幫補別人的需要呢
[00:13:15.540 --> 00:13:17.740]  什麼是捨己
[00:13:17.740 --> 00:13:20.140]  有人做一個很簡單的定義
[00:13:20.140 --> 00:13:23.540]  捨己就是在自己不夠
[00:13:23.540 --> 00:13:26.140]  在自己不方便的時候
[00:13:26.140 --> 00:13:28.340]  還是選擇去幫助別人
[00:13:28.340 --> 00:13:30.340]  這就叫捨己
[00:13:30.340 --> 00:13:33.340]  就在自己覺得還不夠
[00:13:33.340 --> 00:13:35.340]  不方便的時候
[00:13:35.340 --> 00:13:38.540]  還是選擇去幫助別人
[00:13:38.540 --> 00:13:40.340]  這就是捨己
[00:13:40.340 --> 00:13:41.740]  從世人的角度來講
[00:13:41.740 --> 00:13:43.940]  這是不可思議的
[00:13:43.940 --> 00:13:45.940]  但從基督徒的角度來講
[00:13:45.940 --> 00:13:48.940]  這就是耶穌給我們的榜樣
[00:13:48.940 --> 00:13:53.940]  今天我們就跟隨耶穌的榜樣去做
[00:13:53.940 --> 00:13:55.740]  但多少時候我知道我們中國人
[00:13:55.740 --> 00:13:57.940]  常常就是有多一世
[00:13:57.940 --> 00:14:00.540]  不如少一世的心態
[00:14:00.540 --> 00:14:01.740]  要打電話
[00:14:01.740 --> 00:14:02.940]  明天吧
[00:14:02.940 --> 00:14:03.740]  要探訪
[00:14:03.740 --> 00:14:05.140]  太累了
[00:14:05.140 --> 00:14:06.140]  要捐助給別人
[00:14:06.140 --> 00:14:07.740]  我自己都不夠
[00:14:07.740 --> 00:14:08.340]  要做菜
[00:14:08.340 --> 00:14:12.140]  應該別人會做吧
[00:14:12.140 --> 00:14:14.140]  我們常常就是很喜歡
[00:14:14.140 --> 00:14:17.340]  消滅聖靈的感動
[00:14:17.340 --> 00:14:21.540]  我們是專長就消滅聖靈的感動
[00:14:21.540 --> 00:14:23.140]  以至於愛留不住
[00:14:23.140 --> 00:14:25.140]  因爲你拼命消滅聖靈的感動
[00:14:25.140 --> 00:14:28.140]  聖靈感動你總是有個理由
[00:14:28.140 --> 00:14:29.340]  就像那個律法說
[00:14:29.340 --> 00:14:30.940]  誰是我的靈舍呢
[00:14:30.940 --> 00:14:31.940]  這就是理由
[00:14:31.940 --> 00:14:32.940]  誰是你的靈舍
[00:14:32.940 --> 00:14:33.740]  旁邊充滿需要的人
[00:14:33.740 --> 00:14:35.540]  誰是你的靈舍
[00:14:35.540 --> 00:14:37.740]  那種太多的理由了
[00:14:37.740 --> 00:14:40.940]  以至於愛永留不出去
[00:14:40.940 --> 00:14:43.540]  那你說我們從什麼地方開始呢
[00:14:43.540 --> 00:14:46.340]  其實你也不用想得很遠
[00:14:46.340 --> 00:14:47.740]  光是在我們教會里面
[00:14:47.740 --> 00:14:50.140]  我就常常看見很多新來的朋友
[00:14:50.140 --> 00:14:52.140]  很需要我們的幫助
[00:14:52.140 --> 00:14:53.940]  很多人第一次來到我們教會
[00:14:53.940 --> 00:14:54.940]  一走進我們教會
[00:14:54.940 --> 00:14:58.340]  已經搞不清楚方向了
[00:14:58.340 --> 00:14:59.540]  站在大堂裏面
[00:14:59.540 --> 00:15:01.140]  就看人來來去去
[00:15:01.140 --> 00:15:02.740]  每個人都好匆忙
[00:15:02.740 --> 00:15:03.940]  就是隻有他自己一個人
[00:15:03.940 --> 00:15:06.140]  不知道要往哪裏去
[00:15:06.140 --> 00:15:07.340]  所以有時候我常常覺得
[00:15:07.340 --> 00:15:08.940]  求主幫助我們
[00:15:08.940 --> 00:15:10.740]  讓我們從教會開始
[00:15:10.740 --> 00:15:11.740]  在主日的時候
[00:15:11.740 --> 00:15:13.140]  我奉勸你
[00:15:13.140 --> 00:15:15.540]  腳步慢下來一點吧
[00:15:15.540 --> 00:15:15.940]  跟你朋友說
[00:15:15.940 --> 00:15:19.140]  腳步放慢一點吧
[00:15:19.140 --> 00:15:20.940]  不必那麼急了
[00:15:20.940 --> 00:15:22.740]  放慢一點
[00:15:22.740 --> 00:15:24.540]  看看周圍吧
[00:15:24.540 --> 00:15:25.540]  這是你的弟兄姐妹
[00:15:25.540 --> 00:15:27.540]  有些當然很多你不認識的
[00:15:27.540 --> 00:15:28.540]  沒關係
[00:15:28.540 --> 00:15:29.940]  看看周圍吧
[00:15:29.940 --> 00:15:31.140]  有些人可能
[00:15:31.140 --> 00:15:33.940]  就是一點需要幫助的樣子
[00:15:33.940 --> 00:15:34.740]  你有沒有注意到
[00:15:34.740 --> 00:15:37.140]  有些人就不知道怎麼辦
[00:15:37.140 --> 00:15:38.540]  沒人理他
[00:15:38.540 --> 00:15:39.940]  不知道怎麼辦
[00:15:39.940 --> 00:15:40.940]  看一下
[00:15:40.940 --> 00:15:41.940]  其實只要你看一下
[00:15:41.940 --> 00:15:43.940]  你就知道有些人需要幫助
[00:15:43.940 --> 00:15:45.540]  主動去問候一下
[00:15:45.540 --> 00:15:47.340]  主動去幫助一下
[00:15:47.340 --> 00:15:49.540]  就算他說不需要你幫助
[00:15:49.540 --> 00:15:51.940]  反正禮多仁不怪
[00:15:51.940 --> 00:15:52.740]  可是我告訴你
[00:15:52.740 --> 00:15:54.540]  什麼時候你一主動
[00:15:54.540 --> 00:15:58.340]  神的愛就能夠永留了
[00:15:58.340 --> 00:15:59.940]  第一個 幫補的愛
[00:15:59.940 --> 00:16:01.740]  第二個 耶穌的榜樣
[00:16:01.740 --> 00:16:02.740]  接納的愛
[00:16:02.740 --> 00:16:03.740]  跟我一同來說
[00:16:03.740 --> 00:16:05.140]  接納的愛
[00:16:05.140 --> 00:16:08.340]  主耶穌的愛也是一種接納的愛
[00:16:08.340 --> 00:16:10.140]  祂不但接納那個
[00:16:10.140 --> 00:16:12.940]  沒有人喜歡的遂利撒該
[00:16:12.940 --> 00:16:14.140]  祂也接納那個
[00:16:14.140 --> 00:16:18.340]  德高望重的知識分子裏格底姆
[00:16:18.340 --> 00:16:21.740]  祂不但接納了平凡的餘夫彼得
[00:16:21.740 --> 00:16:23.140]  祂也接納那個
[00:16:23.140 --> 00:16:27.140]  當初逼迫教會大有學問的保羅
[00:16:27.140 --> 00:16:28.340]  祂從來沒有因爲那個
[00:16:28.340 --> 00:16:30.140]  撒瑪利亞井旁的婦人
[00:16:30.140 --> 00:16:31.940]  是個有罪的婦人
[00:16:31.940 --> 00:16:33.540]  祂就不去靠近他
[00:16:33.540 --> 00:16:36.140]  跟他講話 跟他傳福音
[00:16:36.140 --> 00:16:39.740]  祂也從來沒有因爲彼得三次不認祂
[00:16:39.740 --> 00:16:40.940]  祂就拒絕彼得
[00:16:40.940 --> 00:16:43.540]  永遠不再使用彼得
[00:16:43.540 --> 00:16:45.140]  甚至今天耶穌也從來沒有
[00:16:45.140 --> 00:16:48.140]  因爲我們的軟弱跟不配
[00:16:48.140 --> 00:16:49.340]  祂就拒絕我們
