
[00:00:00.000 --> 00:00:04.000]  我們來看哥林多前書的13章13節
[00:03:19.000 --> 00:03:21.000]  同時也對我們是個提醒
[00:03:21.000 --> 00:03:24.000]  保羅說你們有的錢你們有的才
[00:03:24.000 --> 00:03:26.000]  有一天都會沒有
[00:03:26.000 --> 00:03:29.000]  但是有三樣東西會永存
[00:03:29.000 --> 00:03:31.000]  第一是信心你對神的信心
[00:03:31.000 --> 00:03:34.000]  第二是盼望就是神給你一個盼望
[00:03:34.000 --> 00:03:36.000]  有一天神為你預備一個天家
[00:03:36.000 --> 00:03:39.000]  你有一天回去那邊那才是你真正的家
[00:03:39.000 --> 00:03:41.000]  這是一個盼望這個永遠都會存在
[00:03:41.000 --> 00:03:44.000]  第三個就是愛愛是永遠存在
[00:03:44.000 --> 00:03:46.000]  而其中最大的就是愛
[00:03:46.000 --> 00:03:49.000]  這是對哥林多教會一個提醒
[00:03:49.000 --> 00:03:51.000]  也是對我們教會一個提醒
[00:03:51.000 --> 00:03:53.000]  有時候我們太依靠金錢
[00:03:53.000 --> 00:03:55.000]  太依靠人的技術才幹
[00:03:55.000 --> 00:03:58.000]  就忘記了其實愛是重要
[00:03:58.000 --> 00:04:00.000]  因為我們生活的這個圈子裡面
[00:04:00.000 --> 00:04:03.000]  都是注重錢財跟人才多過愛的
[00:04:03.000 --> 00:04:05.000]  你從小上課我說過很多次
[00:04:05.000 --> 00:04:06.000]  你從小上課就這樣
[00:04:06.000 --> 00:04:08.000]  你回家告訴你爸爸說
[00:04:08.000 --> 00:04:10.000]  我考試考了F我不及格
[00:04:10.000 --> 00:04:12.000]  不過我跟同學關係不錯
[00:04:12.000 --> 00:04:14.000]  你爸怎麼說乖孩子不會對不對
[00:04:14.000 --> 00:04:16.000]  這混蛋沒用對不對
[00:04:16.000 --> 00:04:18.000]  你跟同學搞那麼好關係幹什麼
[00:04:18.000 --> 00:04:20.000]  你把成績弄好就好了
[00:04:20.000 --> 00:04:21.000]  只要你成績弄好
[00:04:21.000 --> 00:04:22.000]  你技術夠好
[00:04:22.000 --> 00:04:23.000]  你有才幹
[00:04:23.000 --> 00:04:24.000]  我管你關係好不好
[00:04:24.000 --> 00:04:26.000]  你愛不愛老師關我什麼事
[00:04:26.000 --> 00:04:27.000]  你愛不愛同學關我什麼事
[00:04:27.000 --> 00:04:30.000]  你不要這麼愛同學浪費你的時間
[00:04:30.000 --> 00:04:31.000]  多點讀書
[00:04:31.000 --> 00:04:33.000]  我們從小到大就被栽培
[00:04:33.000 --> 00:04:34.000]  有才幹就好
[00:04:34.000 --> 00:04:36.000]  有錢才說了就算
[00:04:36.000 --> 00:04:38.000]  愛不重要
[00:04:38.000 --> 00:04:40.000]  聖經告訴我們另外一條路
[00:04:40.000 --> 00:04:42.000]  說才幹不是不重要
[00:04:42.000 --> 00:04:44.000]  但是有一樣東西比才幹更重要
[00:04:44.000 --> 00:04:45.000]  就是愛
[00:04:45.000 --> 00:04:47.000]  因為愛是永存的
[00:04:47.000 --> 00:04:49.000]  愛才是真正有價值可以從那永遠
[00:04:49.000 --> 00:04:52.000]  這就是為什麼我們要這個系列這麼長
[00:04:52.000 --> 00:04:54.000]  因為有時候我們做起事來
[00:04:54.000 --> 00:04:56.000]  會忘記了原來愛很重要
[00:04:56.000 --> 00:04:58.000]  在忙的時候特別
[00:04:58.000 --> 00:05:00.000]  我們會忽略了其實
[00:05:00.000 --> 00:05:02.000]  愛才是真正我們需要的東西
[00:05:02.000 --> 00:05:04.000]  所以我們才有這個系列
[00:05:04.000 --> 00:05:05.000]  那麼就從這個系列
[00:05:05.000 --> 00:05:07.000]  我們今天來重新學習一些
[00:05:07.000 --> 00:05:10.000]  怎麼樣讓一段關係可以比較長久下去
[00:05:10.000 --> 00:05:12.000]  能夠真的
[00:05:12.000 --> 00:05:14.000]  不只是曾經擁有
[00:05:14.000 --> 00:05:17.000]  真的可以比較長久的維護一段關係
[00:05:17.000 --> 00:05:18.000]  今天我們會提一些比較
[00:05:18.000 --> 00:05:20.000]  稍微深層一點的東西
[00:05:20.000 --> 00:05:22.000]  第一樣我想提的是
[00:05:22.000 --> 00:05:25.000]  所有的關係其實最重要的
[00:05:25.000 --> 00:05:27.000]  就是要放下很多的自我
[00:05:27.000 --> 00:05:30.000]  你要跟一個人長期相處
[00:05:30.000 --> 00:05:33.000]  就要學會放下很多的自我
[00:05:33.000 --> 00:05:37.000]  通常你知道人際關係的破裂
[00:05:37.000 --> 00:05:39.000]  是從什麼時候開始的呢
[00:05:39.000 --> 00:05:43.000]  人際關係的破裂大概是從兩歲開始的
[00:05:43.000 --> 00:05:44.000]  就從兩歲
[00:05:44.000 --> 00:05:45.000]  為什麼兩歲開始
[00:05:45.000 --> 00:05:46.000]  因為兩歲開始
[00:05:46.000 --> 00:05:48.000]  你開始有我的觀念
[00:05:48.000 --> 00:05:50.000]  從小孩開始說我的時候
[00:05:50.000 --> 00:05:51.000]  我想吃奶
[00:05:51.000 --> 00:05:52.000]  我要玩
[00:05:52.000 --> 00:05:53.000]  我要哭
[00:05:53.000 --> 00:05:55.000]  我現在要玩就要玩
[00:05:55.000 --> 00:05:57.000]  我現在要吃就要吃
[00:05:57.000 --> 00:05:59.000]  從小孩有我的觀念開始
[00:05:59.000 --> 00:06:00.000]  他就會跟你吵架
[00:06:00.000 --> 00:06:03.000]  所以他就開始人際關係的破裂
[00:06:03.000 --> 00:06:04.000]  那麼小時候還好
[00:06:04.000 --> 00:06:05.000]  因為小時候有父母
[00:06:05.000 --> 00:06:07.000]  父母總會讓著你對不對
[00:06:07.000 --> 00:06:09.000]  所以父母總會寵著你
[00:06:09.000 --> 00:06:12.000]  所以你大概小時候自我中心沒什麼關係
[00:06:12.000 --> 00:06:14.000]  因為父母都以你為中心
[00:06:14.000 --> 00:06:15.000]  所以還好
[00:06:15.000 --> 00:06:17.000]  問題是什麼時候出現呢
[00:06:17.000 --> 00:06:20.000]  就開始出來讀書的時候就開始有問題了
[00:06:20.000 --> 00:06:22.000]  因為你的同學不是你的父母
[00:06:22.000 --> 00:06:25.000]  他們不會以為你以為宇宙的中心
[00:06:25.000 --> 00:06:26.000]  當你出來做事的時候
[00:06:26.000 --> 00:06:29.000]  你老闆也不會覺得你是他宇宙的中心
[00:06:29.000 --> 00:06:32.000]  所以那時候你的自我就開始
[00:06:32.000 --> 00:06:34.000]  開始出現的時候
[00:06:34.000 --> 00:06:38.000]  就會引起很多的關係上的很多的摩擦
[00:06:38.000 --> 00:06:41.000]  你知道通常我們都有一個很奇怪的事情
[00:06:41.000 --> 00:06:45.000]  就是我們其實都很自我都很自私
[00:06:45.000 --> 00:06:46.000]  包括愛
[00:06:46.000 --> 00:06:48.000]  我們就算愛也愛得很自私
[00:06:48.000 --> 00:06:51.000]  所以很多人的愛是還會很累的
[00:06:51.000 --> 00:06:52.000]  你發現有些人愛
[00:06:52.000 --> 00:06:53.000]  你說他很愛我
[00:06:53.000 --> 00:06:55.000]  可是他的愛讓我覺得很累
[00:06:55.000 --> 00:06:56.000]  因為我們的愛裡面
[00:06:56.000 --> 00:07:00.000]  包括了很多自我的東西的元素在裡面
[00:07:00.000 --> 00:07:03.000]  甚至有時候我們把這些自我的元素
[00:07:03.000 --> 00:07:05.000]  把它圓滑講得很好聽
[00:07:05.000 --> 00:07:07.000]  比方說我舉個例子
[00:07:07.000 --> 00:07:09.000]  我記得那時候幾個月前
[00:07:09.000 --> 00:07:11.000]  我們請屈瑋豪博士來講
[00:07:11.000 --> 00:07:15.000]  父母與子女關係的時候提過一個例子說
[00:07:15.000 --> 00:07:17.000]  有時候有個父母跟他孩子說
[00:07:17.000 --> 00:07:19.000]  跟那個屈瑋豪博士說
[00:07:19.000 --> 00:07:22.000]  我的孩子成績不好考不到名校
[00:07:22.000 --> 00:07:26.000]  我很怕這樣會影響他的自信心
[00:07:26.000 --> 00:07:28.000]  然後屈瑋豪博士就很直接的跟他說
[00:07:28.000 --> 00:07:30.000]  我跟你孩子談過
[00:07:30.000 --> 00:07:33.000]  我覺得你孩子的成績好不好
[00:07:33.000 --> 00:07:34.000]  考不考得到名校
[00:07:34.000 --> 00:07:37.000]  一點都不影響他自己的自信心
[00:07:37.000 --> 00:07:39.000]  不過我倒想問你一個問題
[00:07:39.000 --> 00:07:41.000]  你孩子考不到名校
[00:07:41.000 --> 00:07:43.000]  會不會影響你的自信心
[00:07:43.000 --> 00:07:45.000]  這是重點
[00:07:45.000 --> 00:07:47.000]  你的自信心是重點
[00:07:47.000 --> 00:07:48.000]  所以有時候我們的愛
[00:07:48.000 --> 00:07:50.000]  帶著很多自我的因素
[00:07:50.000 --> 00:07:52.000]  很自私的觀念
[00:07:52.000 --> 00:07:53.000]  我們不敢說出來
[00:07:53.000 --> 00:07:55.000]  你總不敢說我是很自私的
[00:07:55.000 --> 00:07:56.000]  我需要面子
[00:07:56.000 --> 00:07:57.000]  你給我考好一點
[00:07:57.000 --> 00:07:58.000]  不會這樣
[00:07:58.000 --> 00:07:59.000]  你父母都會說為了你好
[00:07:59.000 --> 00:08:00.000]  為了你的前途
[00:08:00.000 --> 00:08:01.000]  你要好成績
[00:08:01.000 --> 00:08:03.000]  你要好學校
[00:08:03.000 --> 00:08:05.000]  但其實很多背後
[00:08:05.000 --> 00:08:07.000]  有很多我們自己的東西在裡面
[00:08:07.000 --> 00:08:08.000]  沒有去承認
[00:08:08.000 --> 00:08:10.000]  沒有去坦白
[00:08:10.000 --> 00:08:13.000]  所以在關係裡面很多的摩擦
[00:08:13.000 --> 00:08:15.000]  是因為很多的自我
[00:08:15.000 --> 00:08:17.000]  很多的自我我們又不講
[00:08:17.000 --> 00:08:18.000]  又不肯承認
[00:08:18.000 --> 00:08:19.000]  就把這種自我轉個彎
[00:08:19.000 --> 00:08:21.000]  以為說我是對你好
[00:08:21.000 --> 00:08:23.000]  我無私奉獻就是為了你好
[00:08:23.000 --> 00:08:25.000]  就把壓力放在對方身上
[00:08:25.000 --> 00:08:27.000]  對方也覺得壓力很大
[00:08:27.000 --> 00:08:30.000]  通常一段關係的破裂就是這樣子
[00:08:30.000 --> 00:08:31.000]  所以在關係
[00:08:31.000 --> 00:08:33.000]  天長地久的關係裡面
[00:08:33.000 --> 00:08:36.000]  如果你要學會對跟愛
[00:08:36.000 --> 00:08:37.000]  可是愛得來
[00:08:37.000 --> 00:08:39.000]  又能給他空間的話
[00:08:39.000 --> 00:08:42.000]  又能把這種很自私的元素拿走的話
[00:08:42.000 --> 00:08:45.000]  那種愛才真正是一種
[00:08:45.000 --> 00:08:47.000]  不會給人壓力傷害的愛
[00:08:47.000 --> 00:08:49.000]  這種愛會給人空間
[00:08:49.000 --> 00:08:51.000]  這種愛就很不一樣
[00:08:51.000 --> 00:08:53.000]  我們要學習的就是這樣的愛
[00:08:53.000 --> 00:08:56.000]  真正的肯放下自我的一些的愛
[00:08:56.000 --> 00:09:00.000]  所以在約翰的一書四章九到十一節
[00:09:00.000 --> 00:09:02.000]  那邊的聖經告訴我們
[00:09:02.000 --> 00:09:04.000]  神是怎麼愛我們的
[00:09:04.000 --> 00:09:07.000]  他那邊說上帝拆他的獨子到世上來
[00:09:07.000 --> 00:09:10.000]  使我們藉著他得到生命
[00:09:10.000 --> 00:09:13.000]  上帝用這方法顯示他愛我們
[00:09:13.000 --> 00:09:14.000]  這就是愛
[00:09:14.000 --> 00:09:15.000]  不是我們愛上帝
[00:09:15.000 --> 00:09:17.000]  而是上帝愛我們
[00:09:17.000 --> 00:09:18.000]  拆了他的兒子
[00:09:18.000 --> 00:09:21.000]  為我們犧牲贖了我們的罪
[00:09:21.000 --> 00:09:22.000]  親愛的朋友
[00:09:22.000 --> 00:09:24.000]  既然上帝那麼愛我們
[00:09:24.000 --> 00:09:27.000]  我們也應該彼此相愛
[00:09:27.000 --> 00:09:29.000]  所以神給我們的愛
[00:09:29.000 --> 00:09:30.000]  是一種很犧牲的愛
[00:09:30.000 --> 00:09:31.000]  他犧牲了自我
[00:09:31.000 --> 00:09:33.000]  然後成全我們
[00:09:33.000 --> 00:09:34.000]  是這種愛
[00:09:34.000 --> 00:09:37.000]  所以他說我們是不懂得愛的
[00:09:37.000 --> 00:09:38.000]  是他先愛了我們
[00:09:38.000 --> 00:09:40.000]  我們才懂原來這叫愛
[00:09:40.000 --> 00:09:43.000]  你才懂得用這樣的愛去彼此相愛
[00:09:43.000 --> 00:09:46.000]  所以這種愛是跟我們人的愛不一樣
[00:09:46.000 --> 00:09:47.000]  人的愛是很自私的
[00:09:47.000 --> 00:09:49.000]  人的愛會給人壓力
[00:09:49.000 --> 00:09:51.000]  人的愛很難長久
[00:09:51.000 --> 00:09:54.000]  如果你要有一種真的可以長久的愛
[00:09:54.000 --> 00:09:57.000]  就要學會少一點的自我
[00:09:57.000 --> 00:10:00.000]  少一點自我中心的元素在裡面
[00:10:00.000 --> 00:10:02.000]  多點放下你自己的想法
[00:10:02.000 --> 00:10:04.000]  多點聽別人
[00:10:04.000 --> 00:10:05.000]  有時候想法太多
[00:10:05.000 --> 00:10:07.000]  你很難聽別人講話
[00:10:07.000 --> 00:10:09.000]  有沒有遇過人是
[00:10:09.000 --> 00:10:12.000]  有些人是很少會聽你講話的
[00:10:12.000 --> 00:10:16.000]  他就是一直把他的觀念灌輸給你
[00:10:16.000 --> 00:10:17.000]  那種人你跟他交往
[00:10:17.000 --> 00:10:19.000]  你會覺得壓力很大
[00:10:19.000 --> 00:10:21.000]  因為發現他從來沒有花時間
[00:10:21.000 --> 00:10:23.000]  聽你講你的觀念
[00:10:23.000 --> 00:10:25.000]  你的想法你的感受
[00:10:25.000 --> 00:10:27.000]  他只是一直把他要的告訴你
[00:10:27.000 --> 00:10:30.000]  然後你就照他的要求做就是了
[00:10:30.000 --> 00:10:31.000]  所以很多人都是這樣
[00:10:31.000 --> 00:10:34.000]  那這種關係很難維持長久
[00:10:34.000 --> 00:10:36.000]  要長久的關係需要去聽
[00:10:36.000 --> 00:10:38.000]  需要放下自我
[00:10:38.000 --> 00:10:39.000]  有時候他想要的
[00:10:39.000 --> 00:10:40.000]  不一定是你想要的
[00:10:40.000 --> 00:10:41.000]  所以為了他好
[00:10:41.000 --> 00:10:44.000]  你願意放下自我是很重要
[00:10:44.000 --> 00:10:46.000]  而且他這邊說很有意思
[00:10:46.000 --> 00:10:50.000]  他說上帝用這方法顯示他愛我們
[00:10:50.000 --> 00:10:52.000]  我們有時候經歷神的愛
[00:10:52.000 --> 00:10:53.000]  會問很多問題
[00:10:53.000 --> 00:10:56.000]  會問說神到底用什麼方式愛我們
[00:10:56.000 --> 00:10:57.000]  是有求必應嗎
[00:10:57.000 --> 00:11:00.000]  會我禱告他就聽或者什麼
[00:11:00.000 --> 00:11:01.000]  聖經告訴我們說
[00:11:01.000 --> 00:11:05.000]  神愛我們的方式顯示出來就是說
[00:11:05.000 --> 00:11:09.000]  他透過耶穌基督為我們釘死在石架上
[00:11:09.000 --> 00:11:12.000]  透過這樣的方式來告訴你說
[00:11:12.000 --> 00:11:15.000]  我是用這個方法告訴你我愛你
[00:11:15.000 --> 00:11:17.000]  所以這是一個很自我犧牲的方式
[00:11:17.000 --> 00:11:21.000]  他也期待我們用這種無私的方式
[00:11:21.000 --> 00:11:23.000]  真的去愛我們身邊的人
[00:11:23.000 --> 00:11:24.000]  那麼在路德記
[00:11:24.000 --> 00:11:26.000]  因為我們這個系列在看路德記
[00:11:26.000 --> 00:11:29.000]  我們重溫在路德記2章的11到12節
[00:11:29.000 --> 00:11:32.000]  那邊波阿斯對路德說一句話
[00:11:32.000 --> 00:11:33.000]  他說你丈夫死後
[00:11:33.000 --> 00:11:36.000]  你對婆婆的種種孝行我都聽見了
[00:11:36.000 --> 00:11:40.000]  我知道你怎樣離開了父母和自己的鄉土
[00:11:40.000 --> 00:11:43.000]  怎樣來住在一個陌生的民族中
[00:11:43.000 --> 00:11:46.000]  願上主照你所做的報答你
[00:11:46.000 --> 00:11:47.000]  願以色列的上帝
[00:11:47.000 --> 00:11:51.000]  你所投靠的上主厚厚的賞賜你
[00:11:51.000 --> 00:11:55.000]  路德就給我們看到一個很無私的愛
[00:11:55.000 --> 00:11:56.000]  他有很多的選擇
[00:11:56.000 --> 00:11:59.000]  可是他選擇了就算他丈夫死了
[00:11:59.000 --> 00:12:02.000]  他婆婆就算他回到他家鄉以後
[00:12:02.000 --> 00:12:03.000]  是要去討飯的
[00:12:03.000 --> 00:12:06.000]  他還是決定要跟他婆婆一起走
[00:12:06.000 --> 00:12:10.000]  那這種犧牲其實很難得
[00:12:10.000 --> 00:12:12.000]  那也是給我們一個榜樣
[00:12:12.000 --> 00:12:15.000]  那第二點我需要特別提的是
[00:12:15.000 --> 00:12:19.000]  忠誠就對人有忠誠
[00:12:19.000 --> 00:12:22.000]  忠誠這個字其實在現代已經很少講了
[00:12:22.000 --> 00:12:24.000]  因為現在很少忠誠的人
[00:12:24.000 --> 00:12:28.000]  所以對人忠誠其實是人際關係很重要的一點
[00:12:28.000 --> 00:12:33.000]  也是在聖經裡面路德記其中一個很重要的主題
[00:12:33.000 --> 00:12:37.000]  那我告訴你在路德記的3章10到11節
[00:12:37.000 --> 00:12:39.000]  那邊重新再提一句話
[00:12:39.000 --> 00:12:41.000]  也是波阿斯跟路德講的話
[00:12:41.000 --> 00:12:42.000]  波阿斯跟路德說
[00:12:42.000 --> 00:12:45.000]  他說願上主賜福給你
[00:12:45.000 --> 00:12:47.000]  從前你對婆婆忠誠
[00:12:47.000 --> 00:12:51.000]  現在你對已故丈夫的家族更忠誠
[00:12:51.000 --> 00:12:53.000]  你大可以去找個年輕人
[00:12:53.000 --> 00:12:55.000]  不管他有錢沒錢
[00:12:55.000 --> 00:12:56.000]  你卻沒有這樣做
[00:12:56.000 --> 00:12:57.000]  路德不要擔心
[00:12:57.000 --> 00:12:59.000]  無論你要求什麼
[00:12:59.000 --> 00:13:01.000]  我都會替你辦到
[00:13:01.000 --> 00:13:06.000]  城裡的人都知道你是一個賢慧的女子
[00:13:06.000 --> 00:13:07.000]  在路德記裡面
[00:13:07.000 --> 00:13:09.000]  你發現整卷路德記
[00:13:09.000 --> 00:13:11.000]  神沒有直接出現過
[00:13:11.000 --> 00:13:13.000]  它不像比方說創世紀
[00:13:13.000 --> 00:13:15.000]  神會直接出現跟人講話
[00:13:15.000 --> 00:13:17.000]  路德記神沒有直接出現
[00:13:17.000 --> 00:13:19.000]  那你說路德記神擺在哪裡呢
[00:13:19.000 --> 00:13:21.000]  你會發現路德記的作者
[00:13:21.000 --> 00:13:25.000]  都是透過一句話來帶出屬靈的真理
[00:13:25.000 --> 00:13:27.000]  每一次只要有這一句說
[00:13:27.000 --> 00:13:30.000]  願上主賜福給你的
[00:13:30.000 --> 00:13:32.000]  接下來所帶出來的話
[00:13:32.000 --> 00:13:35.000]  就告訴你這是一個屬靈的真理
[00:13:35.000 --> 00:13:38.000]  這就是神祝福的一件事情
[00:13:38.000 --> 00:13:40.000]  所以你就很奇怪說
[00:13:40.000 --> 00:13:42.000]  在世世的期待
[00:13:42.000 --> 00:13:46.000]  就沒有一個人會對關係尾聲忠誠的時代
[00:13:46.000 --> 00:13:48.000]  居然有一個陌生的女子
[00:13:48.000 --> 00:13:50.000]  有一個異邦的女子
[00:13:50.000 --> 00:13:52.000]  可以說丈夫死了
[00:13:52.000 --> 00:13:55.000]  明知婆婆回到故鄉是要討飯的
[00:13:55.000 --> 00:13:58.000]  他仍然願意對她忠誠
[00:13:58.000 --> 00:13:59.000]  是這樣的忠誠
[00:13:59.000 --> 00:14:01.000]  路德記就帶出說
[00:14:01.000 --> 00:14:03.000]  願神祝福你
[00:14:03.000 --> 00:14:04.000]  接下來就帶出說
[00:14:04.000 --> 00:14:05.000]  原來他做了一件
[00:14:05.000 --> 00:14:08.000]  跟當時社會完全不一樣的事
[00:14:08.000 --> 00:14:09.000]  當時社會的人都是
[00:14:09.000 --> 00:14:11.000]  只要有事馬上先跑
[00:14:11.000 --> 00:14:13.000]  現在的人也是一樣
[00:14:13.000 --> 00:14:17.000]  就是還沒結婚已經計劃好離婚怎麼辦
[00:14:17.000 --> 00:14:20.000]  所以請很多的律師簽好協議
[00:14:20.000 --> 00:14:21.000]  假如離婚的話
[00:14:21.000 --> 00:14:23.000]  我們財產應該怎麼分
[00:14:23.000 --> 00:14:25.000]  所以還沒結婚先計劃好離婚
[00:14:25.000 --> 00:14:27.000]  先有一條後路
[00:14:27.000 --> 00:14:29.000]  都計劃好了才結婚
[00:14:29.000 --> 00:14:33.000]  從來沒有想過對一段關係有一種忠誠
[00:14:33.000 --> 00:14:35.000]  就是說無論什麼困難
[00:14:35.000 --> 00:14:36.000]  我跟你一起走過
[00:14:36.000 --> 00:14:39.000]  已經沒有這樣的習慣
[00:14:39.000 --> 00:14:41.000]  跟沒有這樣的文化
[00:14:41.000 --> 00:14:43.000]  就是因為當代的時代也沒有
[00:14:43.000 --> 00:14:45.000]  所以當路德做出這樣的事的時候
[00:14:45.000 --> 00:14:48.000]  聖經作者用了一句話表達說
[00:14:48.000 --> 00:14:50.000]  願神賜福給你
[00:14:50.000 --> 00:14:51.000]  那後來真的
[00:14:51.000 --> 00:14:54.000]  聖經我們看到神真的賜福給路德
[00:14:54.000 --> 00:14:56.000]  讓他第二段的婚姻
[00:14:56.000 --> 00:14:59.000]  找到一個很有錢又很有信仰
[00:14:59.000 --> 00:15:03.000]  並且在耶穌基督的家譜裡面有份
[00:15:03.000 --> 00:15:07.000]  這種的福分是超過所有你所認識的女子
[00:15:07.000 --> 00:15:11.000]  所以這就是聖經所帶出的真理
[00:15:11.000 --> 00:15:14.000]  就是當你對人際關係的選擇
[00:15:14.000 --> 00:15:16.000]  是跟當時代完全不一樣的
[00:15:16.000 --> 00:15:18.000]  是你選擇了忠誠
[00:15:18.000 --> 00:15:20.000]  當所有的人都選擇不commit
[00:15:20.000 --> 00:15:22.000]  沒有尾聲不commitment
[00:15:22.000 --> 00:15:24.000]  有事先跑
[00:15:24.000 --> 00:15:27.000]  你選擇對一段人際關係忠誠
[00:15:27.000 --> 00:15:29.000]  神就賜福
[00:15:29.000 --> 00:15:31.000]  這就是路德記
[00:15:31.000 --> 00:15:34.000]  藉著這段話所帶出來的一個真理
[00:15:34.000 --> 00:15:37.000]  所以忠誠是很重要的事情
[00:15:37.000 --> 00:15:39.000]  其實忠誠是commitment的一種
[00:15:39.000 --> 00:15:41.000]  就是當你對一件事尾聲
[00:15:41.000 --> 00:15:42.000]  其實這就是很重要
[00:15:42.000 --> 00:15:45.000]  所以波瓦斯藉著這句話就講說
[00:15:45.000 --> 00:15:47.000]  願神賜福你
[00:15:47.000 --> 00:15:50.000]  你知道我們現在的賜福跟咒詛是隨便講的
