
[00:00:00.000 --> 00:00:01.800]  各位帶領節目你們好
[00:05:19.500 --> 00:05:22.600]  但是他們的身份仍然是什麼?
[00:05:22.600 --> 00:05:25.200]  是王子或者公主
[00:05:25.200 --> 00:05:28.000]  如果你看哥倫多前書第一章
[00:05:28.000 --> 00:05:28.800]  保羅說到
[00:05:28.800 --> 00:05:34.000]  今天我寫信給哥倫多的聖徒
[00:05:34.000 --> 00:05:35.700]  那些是聖徒?
[00:05:35.700 --> 00:05:37.200]  不知所謂
[00:05:37.200 --> 00:05:38.900]  紛爭結黨
[00:05:38.900 --> 00:05:41.300]  甚至沾染了世俗
[00:05:41.300 --> 00:05:43.100]  基督徒
[00:05:43.100 --> 00:05:47.500]  跟自己的繼母發生關係
[00:05:47.500 --> 00:05:48.000]  你想想
[00:05:48.000 --> 00:05:49.800]  如果你看哥倫多前書就說到
[00:05:49.800 --> 00:05:52.600]  哥倫多教會裡面有很多很多的問題
[00:05:52.600 --> 00:05:54.400]  但是竟然保羅一開始就說到
[00:05:54.400 --> 00:05:58.800]  我要寫信給哥倫多教會的聖徒
[00:05:58.800 --> 00:05:59.600]  去提醒他們
[00:05:59.600 --> 00:06:03.600]  你們的身份是聖徒的身份
[00:06:03.600 --> 00:06:05.600]  當你們信了主的時候
[00:06:05.600 --> 00:06:07.300]  我們已經不是一個罪人
[00:06:07.300 --> 00:06:08.500]  我們是神的兒女
[00:06:08.500 --> 00:06:10.200]  但是我們在地位上
[00:06:10.200 --> 00:06:11.800]  我們是聖徒
[00:06:11.800 --> 00:06:15.100]  但是我們不可以只停留在這裡
[00:06:15.100 --> 00:06:18.400]  我們是要追求聖潔的生活
[00:06:18.400 --> 00:06:21.200]  正如一個皇室成員
[00:06:21.200 --> 00:06:24.200]  他們會特別教導他們一些禮儀
[00:06:24.200 --> 00:06:28.100]  一些生活上應該要有什麼操守
[00:06:28.100 --> 00:06:30.900]  所以今天成聖是要用功夫的
[00:06:30.900 --> 00:06:32.700]  在這本詩篇裡面
[00:06:32.700 --> 00:06:36.200]  我們看到神提醒我們要聖潔
[00:06:36.200 --> 00:06:39.000]  有什麼方法呢?
[00:06:39.000 --> 00:06:42.100]  第一很重要的就是我們的思想
[00:06:42.100 --> 00:06:45.400]  我們要有好的思想的裝備
[00:06:45.400 --> 00:06:48.500]  才有實際的行動出來
[00:06:48.500 --> 00:06:53.000]  原來今天我們要想到神是一位什麼呢?
[00:06:53.000 --> 00:06:54.900]  大而可畏的神
[00:06:54.900 --> 00:06:58.300]  剛才這篇詩篇一說到神作王的時候大地震動
[00:06:58.300 --> 00:07:00.800]  我們一起來讀第三節
[00:07:00.800 --> 00:07:03.300]  第三節我們一起來讀出
[00:07:03.300 --> 00:07:08.900]  "他們當稱讚他,大而可畏的名,他本為聖"
[00:07:08.900 --> 00:07:13.800]  原來到今天神是大而可畏的神
[00:07:13.800 --> 00:07:16.100]  是應該害怕的
[00:07:16.100 --> 00:07:18.200]  今天最大的問題就是
[00:07:18.200 --> 00:07:21.500]  有時候我們很強調神是一個滿有恩典
[00:07:21.500 --> 00:07:23.400]  慈愛憐憫的神
[00:07:23.400 --> 00:07:26.900]  他很樂意地寬恕我們的罪
[00:07:26.900 --> 00:07:28.700]  接納我們的不足
[00:07:28.700 --> 00:07:31.700]  甚至我們還未認識神的時候
[00:07:31.700 --> 00:07:33.200]  神已經為我們預備了救恩
[00:07:33.200 --> 00:07:35.200]  甚至我們還未認罪的時候
[00:07:35.200 --> 00:07:37.500]  神已經為我們預備了救贖
[00:07:37.500 --> 00:07:38.700]  所以當我們一呼求的時候
[00:07:38.700 --> 00:07:41.000]  神就會赦免我們
[00:07:41.000 --> 00:07:42.900]  絕對正確
[00:07:42.900 --> 00:07:44.500]  是沒有錯的
[00:07:44.500 --> 00:07:48.400]  但是我很擔心我們只是在想這一點而已
[00:07:48.400 --> 00:07:51.000]  我們輕忽了神的聖潔
[00:07:51.000 --> 00:07:52.600]  神的威嚴
[00:07:52.600 --> 00:07:54.700]  神的權能
[00:07:54.700 --> 00:07:57.900]  神是大而可畏的
[00:07:57.900 --> 00:08:00.700]  正正因為我們缺乏了這種思維
[00:08:00.700 --> 00:08:03.200]  有時候我們就會有很大的失敗
[00:08:03.200 --> 00:08:05.800]  當然這裡不可以作為一個表演
[00:08:05.800 --> 00:08:07.900]  因為小朋友走了
[00:08:07.900 --> 00:08:11.400]  我發覺很多時候教會的人聚會的時候
[00:08:11.400 --> 00:08:14.300]  是在實踐聖經的真理
[00:08:14.300 --> 00:08:16.300]  在前的是在後
[00:08:16.300 --> 00:08:18.100]  在後的是在前
[00:08:18.100 --> 00:08:20.600]  最早來的人都坐在後面
[00:08:20.600 --> 00:08:23.200]  遲來的人沒有位置坐在前面
[00:08:23.200 --> 00:08:24.700]  但是看演唱會就不是的
[00:08:24.700 --> 00:08:27.700]  看演唱會就很想坐在前面
[00:08:27.700 --> 00:08:28.800]  為什麼呢?
[00:08:28.800 --> 00:08:30.500]  就是我在後面的時候
[00:08:30.500 --> 00:08:31.200]  說得悶的時候
[00:08:31.200 --> 00:08:32.100]  我看手機
[00:08:32.100 --> 00:08:32.900]  我睜開眼睛
[00:08:32.900 --> 00:08:33.700]  你看不到我
[00:08:33.700 --> 00:08:34.300]  我看不到你
[00:08:34.300 --> 00:08:35.900]  時運高
[00:08:35.900 --> 00:08:39.100]  但是這其實是我們對神的不尊重
[00:08:39.100 --> 00:08:41.500]  所以今天我們有沒有想過神是聖潔的神
[00:08:41.500 --> 00:08:44.400]  我們是要好好的去面對的
[00:08:44.400 --> 00:08:45.500]  就是今天
[00:08:45.500 --> 00:08:47.600]  基督徒是要這樣想的嗎?
[00:08:47.600 --> 00:08:50.500]  神是我們終極的審判者
[00:08:50.500 --> 00:08:52.100]  神是聖潔的
[00:08:52.100 --> 00:08:55.200]  如果我們沒有好好的去面對
[00:08:55.200 --> 00:08:58.100]  知道神是我們最後的依靠者
[00:08:58.100 --> 00:08:59.700]  我們是很輕率的
[00:08:59.700 --> 00:09:01.400]  我們是很隨便的
[00:09:01.400 --> 00:09:04.100]  那你記住一樣很重要的事是什麼呢?
[00:09:04.100 --> 00:09:05.200]  就是今天
[00:09:05.200 --> 00:09:06.000]  不要忘記
[00:09:06.000 --> 00:09:07.700]  我們的神是什麼呢?
[00:09:07.700 --> 00:09:10.700]  是我們的審判官
[00:09:10.700 --> 00:09:11.800]  是我們的王
[00:09:11.800 --> 00:09:14.400]  所以大地要在我們面前震驚
[00:09:14.400 --> 00:09:16.800]  如果我們知道神是我們最後的審判者
[00:09:16.800 --> 00:09:20.000]  於是我們就不會那麼容易去犯錯
[00:09:20.000 --> 00:09:23.900]  我們會看重我們現在所做的什麼
[00:09:23.900 --> 00:09:28.300]  免得我們來來去去失腳
[00:09:28.300 --> 00:09:29.500]  我在香港來了之後
[00:09:29.500 --> 00:09:31.700]  我發覺英國有一件事比香港差的
[00:09:31.700 --> 00:09:33.600]  是什麼呢?
[00:09:33.600 --> 00:09:35.500]  就是那些人經常丟垃圾
[00:09:35.500 --> 00:09:36.700]  有沒有留意到?
[00:09:36.700 --> 00:09:37.500]  坐火車也好
[00:09:37.500 --> 00:09:38.600]  坐巴士也好
[00:09:38.600 --> 00:09:40.700]  也有很多垃圾在那裡
[00:09:40.700 --> 00:09:43.000]  那些人喝完東西就這樣丟在那裡
[00:09:43.000 --> 00:09:45.000]  香港的質素比較高
[00:09:45.000 --> 00:09:47.800]  是不是因為道德質素高呢?
[00:09:47.800 --> 00:09:49.600]  其實某個程度不是
[00:09:49.600 --> 00:09:50.300]  而是什麼呢?
[00:09:50.300 --> 00:09:52.300]  大家還記得嗎?
[00:09:52.300 --> 00:09:55.200]  如果你在香港隨便吐痰的時候
[00:09:55.200 --> 00:09:57.500]  你會有什麼刑罰?
[00:09:57.500 --> 00:09:59.600]  罰多少錢?
[00:09:59.600 --> 00:10:01.700]  錢不問了
[00:10:01.700 --> 00:10:03.500]  我們很看重錢的
[00:10:03.500 --> 00:10:05.700]  有時候我都不太明白那些人
[00:10:05.700 --> 00:10:07.700]  去吐口水痰就吐口水痰
[00:10:07.700 --> 00:10:11.700]  但是他會有一些聲音的那一刻
[00:10:11.700 --> 00:10:16.300]  剛剛想吐的時候
[00:10:16.300 --> 00:10:19.000]  看到有個食環署職員看著你的時候
[00:10:19.000 --> 00:10:22.500]  你敢不敢吐?
[00:10:22.500 --> 00:10:24.000]  立刻吞下去
[00:10:24.000 --> 00:10:25.200]  因為「嘟」
[00:10:25.200 --> 00:10:28.200]  那就錢不問了
[00:10:28.200 --> 00:10:31.200]  香港會有刑罰
[00:10:31.200 --> 00:10:33.900]  在亞洲有一個城市
[00:10:33.900 --> 00:10:35.300]  它又不是共產國家
[00:10:35.300 --> 00:10:37.000]  就是不是北韓那些
[00:10:37.000 --> 00:10:39.600]  但是那些人很守規矩的
[00:10:39.600 --> 00:10:42.300]  知道是什麼地方嗎?
[00:10:42.300 --> 00:10:43.200]  新加坡
[00:10:43.200 --> 00:10:45.200]  是的,我下次也會去
[00:10:45.200 --> 00:10:46.400]  新加坡
[00:10:46.400 --> 00:10:48.400]  你留意到沒有警察的
[00:10:48.400 --> 00:10:49.000]  你見不到
[00:10:49.000 --> 00:10:51.000]  但是有很多便衣的
[00:10:51.000 --> 00:10:53.000]  那麼就
[00:10:53.000 --> 00:10:54.500]  我在新加坡買了一件T恤
[00:10:54.500 --> 00:10:55.600]  我比較節省錢的人
[00:10:55.600 --> 00:10:57.100]  但是我也喜歡買這件T恤
[00:10:57.100 --> 00:10:59.300]  這件T恤我覺得很有意思
[00:10:59.300 --> 00:11:01.700]  這件T恤是說什麼呢?
[00:11:01.700 --> 00:11:04.300]  新加坡是一個「fine city」
[00:11:04.300 --> 00:11:05.700]  前面
[00:11:05.700 --> 00:11:08.800]  大家知道fine是什麼意思嗎?
[00:11:08.800 --> 00:11:10.900]  是好意思
[00:11:10.900 --> 00:11:13.700]  但是還有一個解釋是什麼?
[00:11:13.700 --> 00:11:15.600]  是一個罰錢
[00:11:15.600 --> 00:11:17.300]  所以後面的背後
[00:11:17.300 --> 00:11:20.400]  是有九個公仔的
[00:11:20.400 --> 00:11:22.900]  就是說你怎麼做什麼
[00:11:22.900 --> 00:11:24.900]  你就會罰錢
[00:11:24.900 --> 00:11:26.800]  我見過有些人
[00:11:26.800 --> 00:11:30.600]  如果過馬路不依照交通燈過馬路
[00:11:30.600 --> 00:11:32.800]  就會被人抓了
[00:11:32.800 --> 00:11:34.500]  就立刻可以判你要做什麼
[00:11:34.500 --> 00:11:37.400]  知道要判你做什麼嗎?
[00:11:37.400 --> 00:11:42.500]  要你在交通燈多走二十次或者三十次
[00:11:42.500 --> 00:11:44.500]  不要緊的,走二、三十次
[00:11:44.500 --> 00:11:45.700]  沒有人看的
[00:11:45.700 --> 00:11:48.500]  他要你拿一條橫桿
[00:11:48.500 --> 00:11:50.500]  就是說你做錯了
[00:11:50.500 --> 00:11:52.400]  要你走二、三十次
[00:11:52.400 --> 00:11:53.500]  讓別人來看你
[00:11:53.500 --> 00:11:55.000]  你明白這個道理嗎?
[00:11:55.000 --> 00:11:59.100]  所以那些人就不是那麼容易來這裡犯錯了
[00:11:59.100 --> 00:12:00.300]  但是如果我們想一想
[00:12:00.300 --> 00:12:01.700]  神是可畏的
[00:12:01.700 --> 00:12:04.200]  有一天我們要在神的審判台前面
[00:12:04.200 --> 00:12:06.500]  向神來這裡交賬
[00:12:06.500 --> 00:12:10.400]  我們又怎麼可以來放縱情慾呢?
[00:12:10.400 --> 00:12:11.500]  有時候可能你會覺得
[00:12:11.500 --> 00:12:15.400]  不是的,沒有人知道的
[00:12:15.400 --> 00:12:18.000]  但是不要忘記神是無所不知的
[00:12:18.000 --> 00:12:22.000]  我隔個星期一就有青少年的聚會
[00:12:22.000 --> 00:12:24.200]  我上一次就會跟你說
[00:12:24.200 --> 00:12:26.300]  聖經有一些東西
[00:12:26.300 --> 00:12:28.800]  在那時候說是不可能的
[00:12:28.800 --> 00:12:30.400]  但是現在呢
[00:12:30.400 --> 00:12:31.700]  在這個科學年代裡面
[00:12:31.700 --> 00:12:33.900]  你看到聖經是那麼真實的
[00:12:33.900 --> 00:12:35.300]  記得主耶穌曾經說過
[00:12:35.300 --> 00:12:36.700]  你在暗處說的東西
[00:12:36.700 --> 00:12:40.300]  有一天在明處要全都說出來
[00:12:40.300 --> 00:12:41.800]  說得很真實
[00:12:41.800 --> 00:12:43.200]  剛才我說的
[00:12:43.200 --> 00:12:45.800]  我不是二、三年十月在《大紀元》說過的
[00:12:45.800 --> 00:12:47.400]  那時候我說什麼呢?
[00:12:47.400 --> 00:12:48.800]  我真的不太記得
[00:12:48.800 --> 00:12:50.400]  當然我會查記錄的時候
[00:12:50.400 --> 00:12:52.200]  我會查回那些講章
[00:12:52.200 --> 00:12:54.800]  但是我有時候也會加了很多東西上去
[00:12:54.800 --> 00:12:56.200]  我真的忘記了
[00:12:56.200 --> 00:12:58.900]  但是如果有錄影、錄音的時候
[00:12:58.900 --> 00:13:01.000]  其實可以出來的,對不對?
[00:13:01.000 --> 00:13:02.900]  你以為在暗處做的事情
[00:13:02.900 --> 00:13:03.900]  沒有人知道?
[00:13:03.900 --> 00:13:05.000]  你想想現在這個年代
[00:13:05.000 --> 00:13:07.400]  那些閉路電視有多重要,對不對?
[00:13:07.400 --> 00:13:09.700]  不只是表面的閉路電視
[00:13:09.700 --> 00:13:11.600]  那些人造衛星、間諜衛星
[00:13:11.600 --> 00:13:13.100]  就算現在要封鎖我們
[00:13:13.100 --> 00:13:14.900]  我現在在這裡說的東西
[00:13:14.900 --> 00:13:17.800]  全部都可以看到
[00:13:17.800 --> 00:13:21.000]  甚至你可以在英國
[00:13:21.000 --> 00:13:22.400]  看回香港的新聞
[00:13:22.400 --> 00:13:25.700]  甚至是現場直播的,對不對?
[00:13:25.700 --> 00:13:26.800]  就是說
[00:13:26.800 --> 00:13:29.900]  今天你以為在暗中做的事情
[00:13:29.900 --> 00:13:30.700]  沒有人知道嗎?
[00:13:30.700 --> 00:13:31.400]  不是
[00:13:31.400 --> 00:13:32.900]  神是會知道的
[00:13:32.900 --> 00:13:34.500]  所以我們要很小心
[00:13:34.500 --> 00:13:37.000]  所以我們要知道我們的神是可畏的
[00:13:37.000 --> 00:13:38.500]  我們就不可以隨便了
[00:13:38.500 --> 00:13:39.500]  好,我們一起來讀
[00:13:39.500 --> 00:13:42.100]  希伯來書第十章二十六節
[00:13:42.100 --> 00:13:43.700]  二十七節和三十一節
[00:13:43.700 --> 00:13:45.900]  我們一起來讀出
[00:13:45.900 --> 00:13:48.800]  因為我們得知真道以後
[00:13:48.800 --> 00:13:50.500]  若故意犯罪
[00:13:50.500 --> 00:13:53.300]  贖罪的際就在沒有了
[00:13:53.300 --> 00:13:54.500]  唯有戰懼
[00:13:54.500 --> 00:13:56.300]  等候審判和那
[00:13:56.300 --> 00:13:58.700]  消滅眾敵人的烈火
[00:13:58.700 --> 00:14:00.900]  落在永生神的手裡
[00:14:00.900 --> 00:14:02.700]  真是可怕的
[00:14:02.700 --> 00:14:05.500]  希伯來書是新藥還是舊藥?
[00:14:05.500 --> 00:14:07.800]  是新藥
[00:14:07.800 --> 00:14:09.500]  我們有時候一個錯誤的神學觀
[00:14:09.500 --> 00:14:11.300]  以為舊藥的神就惡一點
[00:14:11.300 --> 00:14:13.500]  新藥的神就很慈愛一點
[00:14:13.500 --> 00:14:15.100]  這是絕對錯誤的
[00:14:15.100 --> 00:14:17.000]  神是永恆不變的
[00:14:17.000 --> 00:14:19.000]  舊藥的神一樣是非常慈愛
[00:14:19.000 --> 00:14:21.000]  但都是聖公義
[00:14:21.000 --> 00:14:23.100]  新藥的神也是一樣
[00:14:23.100 --> 00:14:25.000]  所以他說如果我們得知真道
[00:14:25.000 --> 00:14:26.600]  如果故意犯罪
[00:14:26.600 --> 00:14:28.600]  贖罪的際就在沒有了
[00:14:28.600 --> 00:14:31.300]  我們只可以面對神的審判
[00:14:31.300 --> 00:14:32.500]  接著他又怎樣?
[00:14:32.500 --> 00:14:35.200]  落在永生神的手裡
[00:14:35.200 --> 00:14:38.900]  是何等可怕的一件事
[00:14:38.900 --> 00:14:41.300]  今天我們已經信了主
[00:14:41.300 --> 00:14:43.900]  所以如果我們忽略了這麼大的救恩
[00:14:43.900 --> 00:14:47.000]  我們怎可以來大陸去逃罪呢?
[00:14:47.000 --> 00:14:49.100]  所以聖經裡面怎樣說?
[00:14:49.100 --> 00:14:53.000]  我們是要恐懼戰經
[00:14:53.000 --> 00:14:55.100]  作成你們得救的功夫
[00:14:55.100 --> 00:14:58.000]  信耶穌不是這樣祈禱認罪
[00:14:58.000 --> 00:14:59.600]  那就得救了
[00:14:59.600 --> 00:15:01.400]  是的,你已經得救了
[00:15:01.400 --> 00:15:04.800]  但你仍然要追求這個信神
[00:15:04.800 --> 00:15:06.600]  以及這個成熟的生命
[00:15:06.600 --> 00:15:08.500]  魔鬼會不斷引誘我們
[00:15:08.500 --> 00:15:11.000]  拉我們離開這個信仰
[00:15:11.000 --> 00:15:14.300]  所以我們很怕隨流失去
[00:15:14.300 --> 00:15:16.100]  我怕沒有了這件事
[00:15:16.100 --> 00:15:18.600]  於是我們就會有警醒
[00:15:18.600 --> 00:15:20.100]  不要忘記今天
[00:15:20.100 --> 00:15:22.100]  我們的神是愛
[00:15:22.100 --> 00:15:25.400]  但也都是公義、威嚴
[00:15:25.400 --> 00:15:27.500]  甚至是一個因為愛的緣故
[00:15:27.500 --> 00:15:29.800]  以至執導的神
[00:15:29.800 --> 00:15:32.400]  記得舊約裡面說神是一個忌邪的神
[00:15:32.400 --> 00:15:33.700]  不是大家利是
[00:15:33.700 --> 00:15:35.900]  我今天要賭錢見到光頭佬
[00:15:35.900 --> 00:15:36.500]  我輸了
[00:15:36.500 --> 00:15:38.200]  不是這個
[00:15:38.200 --> 00:15:39.300]  而是怎樣?
[00:15:39.300 --> 00:15:41.100]  神很愛我們
[00:15:41.100 --> 00:15:43.900]  所以如果我們不愛神的時候
[00:15:43.900 --> 00:15:47.600]  其實神是會很不開心
[00:15:47.600 --> 00:15:52.100]  祂要求我們一生、一心、一次地跟隨祂
[00:15:52.100 --> 00:15:55.100]  祂不容讓我們一邊來敬拜巴力
