
[00:00:00.000 --> 00:00:02.000]  第一個主日
[00:01:39.120 --> 00:01:41.120]  是不是
[00:01:41.120 --> 00:01:43.120]  那麼最後我們要說我們要來定定
[00:01:43.120 --> 00:01:45.120]  我們生命成長的目標
[00:01:45.120 --> 00:01:49.120]  感謝神
[00:01:49.120 --> 00:01:51.120]  Hallelujah
[00:01:51.120 --> 00:01:53.120]  好的我們第一個主日講
[00:01:53.120 --> 00:01:55.120]  邁向成熟
[00:01:55.120 --> 00:01:57.120]  我記得
[00:01:57.120 --> 00:01:59.120]  一月份的時候我說
[00:01:59.120 --> 00:02:01.120]  我們要口出恩言邁向成熟
[00:02:01.120 --> 00:02:03.120]  你要邁向成熟
[00:02:03.120 --> 00:02:05.120]  第一步是怎麼樣
[00:02:05.120 --> 00:02:07.120]  勒住你的嘴
[00:02:07.120 --> 00:02:09.120]  勒住你的舌頭
[00:02:09.120 --> 00:02:11.120]  我跟你講
[00:02:11.120 --> 00:02:13.120]  所有的爭執
[00:02:13.120 --> 00:02:15.120]  所有的齷齪
[00:02:15.120 --> 00:02:17.120]  都是這個舌頭來的
[00:02:17.120 --> 00:02:19.120]  那麼讓我們願意
[00:02:19.120 --> 00:02:21.120]  講讚美神
[00:02:21.120 --> 00:02:23.120]  Hallelujah
[00:02:23.120 --> 00:02:25.120]  因為真言十八章
[00:02:25.120 --> 00:02:27.120]  二十一節說
[00:02:27.120 --> 00:02:29.120]  生死在舌頭的拳下
[00:02:29.120 --> 00:02:31.120]  你是生
[00:02:31.120 --> 00:02:33.120]  是死
[00:02:33.120 --> 00:02:35.120]  你的舌頭可以來決定它
[00:02:35.120 --> 00:02:37.120]  後來我說
[00:02:37.120 --> 00:02:39.120]  我們要操練
[00:02:39.120 --> 00:02:41.120]  我們的信心
[00:02:41.120 --> 00:02:43.120]  能夠邁向成熟
[00:02:43.120 --> 00:02:45.120]  邁向成熟是一個信心的功課
[00:02:45.120 --> 00:02:47.120]  你知道嗎
[00:02:47.120 --> 00:02:49.120]  不是說你隨著年紀增長
[00:02:49.120 --> 00:02:51.120]  你越來越成熟
[00:02:51.120 --> 00:02:53.120]  可能是祖師的生命是越來越成熟
[00:02:53.120 --> 00:02:55.120]  越來越懂事
[00:02:55.120 --> 00:02:57.120]  長得越來越壯
[00:02:57.120 --> 00:02:59.120]  但是我們的信心怎麼樣呢
[00:02:59.120 --> 00:03:01.120]  歷代之下二十章二十節
[00:03:01.120 --> 00:03:03.120]  他說
[00:03:03.120 --> 00:03:05.120]  信耶和華你的神的話
[00:03:05.120 --> 00:03:07.120]  就比立穩
[00:03:07.120 --> 00:03:09.120]  信祂的先知就比恆通
[00:03:09.120 --> 00:03:11.120]  感謝神
[00:03:11.120 --> 00:03:13.120]  我們信嘛
[00:03:13.120 --> 00:03:15.120]  立穩恆通
[00:03:15.120 --> 00:03:17.120]  但是我們今年
[00:03:17.120 --> 00:03:19.120]  那麼每個人都在講
[00:03:19.120 --> 00:03:21.120]  四天九十一天
[00:03:21.120 --> 00:03:23.120]  哇 大家都怕得要死
[00:03:23.120 --> 00:03:25.120]  白天的
[00:03:25.120 --> 00:03:27.120]  劍 晚上的瘟疫
[00:03:27.120 --> 00:03:29.120]  白天的太陽
[00:03:29.120 --> 00:03:31.120]  晚上的月亮
[00:03:31.120 --> 00:03:33.120]  都傷人
[00:03:33.120 --> 00:03:35.120]  但是我們不怕
[00:03:35.120 --> 00:03:37.120]  因為我們再一次憑著信心
[00:03:37.120 --> 00:03:39.120]  奉主耶穌基督的名義
[00:03:39.120 --> 00:03:41.120]  我們宣告
[00:03:41.120 --> 00:03:43.120]  我們都不會被他們傷到
[00:03:43.120 --> 00:03:45.120]  我們憑著信心
[00:03:45.120 --> 00:03:47.120]  我們來宣告
[00:03:47.120 --> 00:03:49.120]  到現在為止
[00:03:49.120 --> 00:03:51.120]  我們沒有人中到
[00:03:51.120 --> 00:03:53.120]  這個中標
[00:03:53.120 --> 00:03:55.120]  聽說那個
[00:03:55.120 --> 00:03:57.120]  聽說這個
[00:03:57.120 --> 00:03:59.120]  我們都沒有
[00:03:59.120 --> 00:04:01.120]  因為我們的神真的是
[00:04:01.120 --> 00:04:03.120]  祂的寶血遮蓋塗抹我們
[00:04:03.120 --> 00:04:05.120]  但是你有沒有想過
[00:04:05.120 --> 00:04:07.120]  我們祖靈有沒有免疫力啊
[00:04:07.120 --> 00:04:09.120]  我們光是
[00:04:09.120 --> 00:04:11.120]  一天到晚戴口罩
[00:04:11.120 --> 00:04:13.120]  一天到晚這裡不去那裡不去
[00:04:13.120 --> 00:04:15.120]  就怕中標
[00:04:15.120 --> 00:04:17.120]  但是我們的
[00:04:17.120 --> 00:04:19.120]  祖靈的生命
[00:04:19.120 --> 00:04:21.120]  有沒有防疫力啊
[00:04:21.120 --> 00:04:23.120]  會不會是殺掉魔鬼來的時候
[00:04:23.120 --> 00:04:25.120]  一下就把你打垮了
[00:04:25.120 --> 00:04:27.120]  或者是祖靈的瘟疫來的時候
[00:04:27.120 --> 00:04:29.120]  不幸
[00:04:29.120 --> 00:04:31.120]  小心疑惑
[00:04:31.120 --> 00:04:33.120]  或者是鬼詐
[00:04:33.120 --> 00:04:35.120]  或者是什麼
[00:04:35.120 --> 00:04:37.120]  一下子就把你打垮了呢
[00:04:37.120 --> 00:04:39.120]  所以我們的祖靈的抗疫力
[00:04:39.120 --> 00:04:41.120]  我們祖靈的免疫力要增強
[00:04:41.120 --> 00:04:43.120]  不是嗎
[00:04:43.120 --> 00:04:45.120]  是的感謝神讚美
[00:04:45.120 --> 00:04:47.120]  那麼後來我又講說
[00:04:47.120 --> 00:04:49.120]  邁向成熟一二三
[00:04:49.120 --> 00:04:51.120]  是說在神的家中有小子有父老
[00:04:51.120 --> 00:04:53.120]  有小子
[00:04:53.120 --> 00:04:55.120]  有小子
[00:04:55.120 --> 00:04:57.120]  有少年有父老
[00:04:57.120 --> 00:04:59.120]  就是說在神的家裡面呢
[00:04:59.120 --> 00:05:01.120]  有剛性的
[00:05:01.120 --> 00:05:03.120]  有性了一陣子的
[00:05:03.120 --> 00:05:05.120]  有性了久了
[00:05:05.120 --> 00:05:07.120]  成為父老的
[00:05:07.120 --> 00:05:09.120]  當然這跟我們的年紀沒有關係
[00:05:09.120 --> 00:05:11.120]  有的年紀輕輕就是父老
[00:05:11.120 --> 00:05:13.120]  有的七老八十
[00:05:13.120 --> 00:05:15.120]  還是小子
[00:05:15.120 --> 00:05:17.120]  但不管怎麼樣
[00:05:17.120 --> 00:05:19.120]  因為我們心的主
[00:05:19.120 --> 00:05:21.120]  聖經上面說
[00:05:21.120 --> 00:05:23.120]  認識那體中原有的
[00:05:23.120 --> 00:05:25.120]  那就是小子
[00:05:25.120 --> 00:05:27.120]  那麼小子他有一生之久
[00:05:27.120 --> 00:05:29.120]  就好像一個吃奶的嬰孩一樣
[00:05:29.120 --> 00:05:31.120]  他可以成聖
[00:05:31.120 --> 00:05:33.120]  當我們成聖的時候
[00:05:33.120 --> 00:05:35.120]  我們就在少年的途中呢
[00:05:35.120 --> 00:05:37.120]  我們就剛強壯膽
[00:05:37.120 --> 00:05:39.120]  能夠勝過撒旦魔鬼
[00:05:39.120 --> 00:05:41.120]  成聖
[00:05:41.120 --> 00:05:43.120]  然後我們就成為父老
[00:05:43.120 --> 00:05:45.120]  就生養眾多
[00:05:45.120 --> 00:05:47.120]  感謝神
[00:05:47.120 --> 00:05:49.120]  後來我又講說
[00:05:49.120 --> 00:05:51.120]  我們的邁向成熟有四部曲
[00:05:51.120 --> 00:05:53.120]  最主要就是說
[00:05:53.120 --> 00:05:55.120]  你的財寶在哪裡
[00:05:55.120 --> 00:05:57.120]  你的心就在那裡
[00:05:57.120 --> 00:05:59.120]  或許我們剛開始像是
[00:05:59.120 --> 00:06:01.120]  這個
[00:06:01.120 --> 00:06:03.120]  猶大一樣
[00:06:03.120 --> 00:06:05.120]  有一個會漏的錢袋
[00:06:05.120 --> 00:06:07.120]  是不是
[00:06:07.120 --> 00:06:09.120]  想要積贈財寶在錢袋
[00:06:09.120 --> 00:06:11.120]  誰知道錢袋是漏的
[00:06:11.120 --> 00:06:13.120]  是不是
[00:06:13.120 --> 00:06:15.120]  但是當我們進一步
[00:06:15.120 --> 00:06:17.120]  我們進入到撒拉法的寡婦
[00:06:17.120 --> 00:06:19.120]  她願意把
[00:06:19.120 --> 00:06:21.120]  壇裡面那一點點面
[00:06:21.120 --> 00:06:23.120]  瓶裡面那一點點油
[00:06:23.120 --> 00:06:25.120]  拿出來與先知分享
[00:06:25.120 --> 00:06:27.120]  與神人分享的時候
[00:06:27.120 --> 00:06:29.120]  聖經上面說
[00:06:29.120 --> 00:06:31.120]  壇內的面不見短少
[00:06:31.120 --> 00:06:33.120]  瓶裡的油不見短少
[00:06:33.120 --> 00:06:35.120]  是不是
[00:06:35.120 --> 00:06:37.120]  這是我們要學習進入到那一步的
[00:06:37.120 --> 00:06:39.120]  不要時時抓到
[00:06:39.120 --> 00:06:41.120]  你那個會漏的錢袋
[00:06:41.120 --> 00:06:43.120]  但是那還並沒有什麼了不起
[00:06:43.120 --> 00:06:45.120]  原來是我們要學
[00:06:45.120 --> 00:06:47.120]  像是進入到
[00:06:47.120 --> 00:06:49.120]  淨身靈命
[00:06:49.120 --> 00:06:51.120]  成熟到像是耶穌
[00:06:51.120 --> 00:06:53.120]  在曠野地的時候
[00:06:53.120 --> 00:06:55.120]  用無餅二魚餵飽五千個人
[00:06:55.120 --> 00:06:57.120]  那重點是在
[00:06:57.120 --> 00:06:59.120]  有一個小孩子
[00:06:59.120 --> 00:07:01.120]  他願意把他的無餅二魚
[00:07:01.120 --> 00:07:03.120]  拿出來分享
[00:07:03.120 --> 00:07:05.120]  提領門徒
[00:07:05.120 --> 00:07:07.120]  他都
[00:07:07.120 --> 00:07:09.120]  匪律都說
[00:07:09.120 --> 00:07:11.120]  哎呀即使有二十兩的銀子都不夠
[00:07:11.120 --> 00:07:13.120]  但是
[00:07:13.120 --> 00:07:15.120]  當
[00:07:15.120 --> 00:07:17.120]  雅各看到
[00:07:17.120 --> 00:07:19.120]  他說這裡有無餅二魚的時候
[00:07:19.120 --> 00:07:21.120]  我可能名字弄錯了
[00:07:21.120 --> 00:07:23.120]  對不起啊
[00:07:23.120 --> 00:07:25.120]  那麼神蹟就發生
[00:07:25.120 --> 00:07:27.120]  哈雷洛雅四人餵飽五千個人
[00:07:27.120 --> 00:07:29.120]  還剩了三個男子
[00:07:29.120 --> 00:07:31.120]  但是這個還不打緊
[00:07:31.120 --> 00:07:33.120]  我們還要更深進一步到
[00:07:33.120 --> 00:07:35.120]  當我們的財寶在天上的時候
[00:07:35.120 --> 00:07:37.120]  即使我們有
[00:07:37.120 --> 00:07:39.120]  滿腔滿骨的糧食
[00:07:39.120 --> 00:07:41.120]  收藏
[00:07:41.120 --> 00:07:43.120]  儲存
[00:07:43.120 --> 00:07:45.120]  不要說靈魂啊你就安樂享受吧
[00:07:45.120 --> 00:07:47.120]  你一輩子吃不完喝不完
[00:07:47.120 --> 00:07:51.120]  神跟他說
[00:07:51.120 --> 00:07:53.120]  今天晚上我就要你的命
[00:07:53.120 --> 00:07:55.120]  當心啊
[00:07:55.120 --> 00:07:57.120]  不要滿足啦
[00:07:57.120 --> 00:07:59.120]  哈雷洛雅
[00:07:59.120 --> 00:08:01.120]  不要成熟到滿足啦
[00:08:01.120 --> 00:08:03.120]  是
[00:08:03.120 --> 00:08:05.120]  總是覺得自己夠了夠了夠了
[00:08:05.120 --> 00:08:09.120]  就好像我前幾天聽一個
[00:08:09.120 --> 00:08:11.120]  前一段時間聽一個人講
[00:08:11.120 --> 00:08:13.120]  他說師母剛才也提到
[00:08:13.120 --> 00:08:15.120]  新約的時候沒有十一奉獻
[00:08:15.120 --> 00:08:17.120]  也有十二也有十三
[00:08:17.120 --> 00:08:19.120]  我知道有一個人他是十九
[00:08:19.120 --> 00:08:21.120]  他自己只留一份
[00:08:21.120 --> 00:08:23.120]  那麼有一個人跟我說
[00:08:23.120 --> 00:08:25.120]  到底多少才是多少呢
[00:08:25.120 --> 00:08:27.120]  他說你奉獻到你心疼啊
[00:08:27.120 --> 00:08:29.120]  那就夠了
[00:08:29.120 --> 00:08:31.120]  你心不疼那都不夠
[00:08:31.120 --> 00:08:33.120]  哈雷洛雅
[00:08:33.120 --> 00:08:35.120]  所以你財寶在哪裡
[00:08:35.120 --> 00:08:37.120]  你的心就在那
[00:08:37.120 --> 00:08:39.120]  哈雷洛雅
[00:08:39.120 --> 00:08:41.120]  後來我又講了一個
[00:08:41.120 --> 00:08:43.120]  Albert Simpson
[00:08:43.120 --> 00:08:45.120]  創辦了宣信會
[00:08:45.120 --> 00:08:47.120]  這一個宣教士
[00:08:47.120 --> 00:08:49.120]  他寫了一本書
[00:08:49.120 --> 00:08:51.120]  他寫了一首歌
[00:08:51.120 --> 00:08:53.120]  叫做精要主自己
[00:08:53.120 --> 00:08:55.120]  他說我以前追求的是
[00:08:55.120 --> 00:08:57.120]  財富
[00:08:57.120 --> 00:08:59.120]  追求的是功名利祿
[00:08:59.120 --> 00:09:01.120]  榮華富貴
[00:09:01.120 --> 00:09:03.120]  但是我今天
[00:09:03.120 --> 00:09:05.120]  我只要主自己
[00:09:05.120 --> 00:09:07.120]  他說我以前追求的是
[00:09:07.120 --> 00:09:09.120]  神的祝福
[00:09:09.120 --> 00:09:11.120]  神的恩典
[00:09:11.120 --> 00:09:13.120]  神的恩賜
[00:09:13.120 --> 00:09:15.120]  神的醫治
[00:09:15.120 --> 00:09:17.120]  神的保守 神的帶領
[00:09:17.120 --> 00:09:19.120]  他說今天我只要主自己
[00:09:19.120 --> 00:09:21.120]  我只追求主自己
[00:09:21.120 --> 00:09:23.120]  Himself
[00:09:23.120 --> 00:09:25.120]  哈雷洛雅
[00:09:25.120 --> 00:09:27.120]  他就寫了那一首歌
[00:09:27.120 --> 00:09:29.120]  我們後來又有一次講說
[00:09:29.120 --> 00:09:31.120]  苦盡甘然邁向成熟
[00:09:31.120 --> 00:09:33.120]  是從初埃及十五章
[00:09:33.120 --> 00:09:35.120]  他們到了
[00:09:35.120 --> 00:09:37.120]  馬拉這個地方
[00:09:37.120 --> 00:09:39.120]  馬拉意思就是苦
[00:09:39.120 --> 00:09:41.120]  沒有水喝
[00:09:41.120 --> 00:09:43.120]  喝了水結果是苦的
[00:09:43.120 --> 00:09:45.120]  這個神叫他們
[00:09:45.120 --> 00:09:47.120]  丟一個木頭到裡面
[00:09:47.120 --> 00:09:49.120]  水就變成甜了
[00:09:49.120 --> 00:09:51.120]  當十字架
[00:09:51.120 --> 00:09:53.120]  在我們的生命中間的時候
[00:09:53.120 --> 00:09:55.120]  苦水變甜
[00:09:55.120 --> 00:09:57.120]  你的困難
[00:09:57.120 --> 00:09:59.120]  可以變成你的祝福
[00:09:59.120 --> 00:10:01.120]  你的絆腳石
[00:10:01.120 --> 00:10:03.120]  還可以成為你的墊腳石
[00:10:03.120 --> 00:10:05.120]  苦盡甘然
[00:10:05.120 --> 00:10:07.120]  邁向成熟
[00:10:07.120 --> 00:10:09.120]  哈雷洛雅
[00:10:09.120 --> 00:10:11.120]  就到了以靈
[00:10:11.120 --> 00:10:13.120]  七十二泉水
[00:10:13.120 --> 00:10:15.120]  還有甘甜
[00:10:15.120 --> 00:10:17.120]  哈雷洛雅
[00:10:17.120 --> 00:10:19.120]  真知道
[00:10:19.120 --> 00:10:21.120]  越是風越甘甜
[00:10:21.120 --> 00:10:23.120]  你懂嗎
[00:10:23.120 --> 00:10:25.120]  我相信你們懂我的意思
[00:10:25.120 --> 00:10:27.120]  越近越甘甜
[00:10:27.120 --> 00:10:29.120]  其實
[00:10:29.120 --> 00:10:31.120]  沒有什麼
[00:10:31.120 --> 00:10:33.120]  好得意的
[00:10:33.120 --> 00:10:35.120]  但是越是風越甘甜
[00:10:35.120 --> 00:10:37.120]  許許多多的
[00:10:37.120 --> 00:10:39.120]  苦難
[00:10:39.120 --> 00:10:41.120]  許許多多的困難
[00:10:41.120 --> 00:10:43.120]  但是越是風越甘甜
[00:10:43.120 --> 00:10:45.120]  苦盡甘然
[00:10:45.120 --> 00:10:47.120]  這是我們邁向成熟
[00:10:47.120 --> 00:10:49.120]  哈雷洛雅
[00:10:49.120 --> 00:10:51.120]  好的
[00:10:51.120 --> 00:10:53.120]  我又一次講說
[00:10:53.120 --> 00:10:55.120]  我們要漸漸的邁向成熟
[00:10:55.120 --> 00:10:57.120]  不要像羅德漸漸的東移
[00:10:57.120 --> 00:10:59.120]  最後到了
[00:10:59.120 --> 00:11:01.120]  俄羅馬
[00:11:01.120 --> 00:11:03.120]  我們要漸漸的進入迦南平原
[00:11:03.120 --> 00:11:05.120]  那牛奶與蜜之地
[00:11:05.120 --> 00:11:07.120]  哈雷洛雅
[00:11:07.120 --> 00:11:11.120]  上次我講的是
[00:11:11.120 --> 00:11:13.120]  我們靈魂體的邁向成熟
[00:11:13.120 --> 00:11:15.120]  是說第四大的池畔
[00:11:15.120 --> 00:11:17.120]  有
[00:11:17.120 --> 00:11:19.120]  斜腿的
[00:11:19.120 --> 00:11:21.120]  有血氣枯乾的
[00:11:21.120 --> 00:11:23.120]  還有瞎眼的
[00:11:23.120 --> 00:11:25.120]  什麼叫瞎眼的
[00:11:25.120 --> 00:11:27.120]  就是靈裡面
[00:11:27.120 --> 00:11:29.120]  看不到東西
[00:11:29.120 --> 00:11:31.120]  靈裡面沒有看到神
[00:11:31.120 --> 00:11:33.120]  所以靈要邁向成熟
[00:11:33.120 --> 00:11:35.120]  要看到有神
[00:11:35.120 --> 00:11:37.120]  什麼叫
[00:11:37.120 --> 00:11:39.120]  血氣枯乾呢
[00:11:39.120 --> 00:11:41.120]  就是魂
[00:11:41.120 --> 00:11:43.120]  就是你屍魂落魄了
[00:11:43.120 --> 00:11:45.120]  血氣枯乾了
[00:11:45.120 --> 00:11:47.120]  什麼叫穴腿呢
[00:11:47.120 --> 00:11:49.120]  就是你的體
[00:11:49.120 --> 00:11:51.120]  不能夠起來行動
[00:11:51.120 --> 00:11:53.120]  不能夠
[00:11:53.120 --> 00:11:55.120]  甚至於你只知道神的話
[00:11:55.120 --> 00:11:57.120]  你懂得很多
[00:11:57.120 --> 00:11:59.120]  你藍藍上口甚至於還可以
[00:11:59.120 --> 00:12:01.120]  說出來講人家
[00:12:01.120 --> 00:12:03.120]  但是你沒有身體力行
[00:12:03.120 --> 00:12:05.120]  你沒有
[00:12:05.120 --> 00:12:07.120]  靈魂體邁向成熟
[00:12:07.120 --> 00:12:09.120]  這是我們要再一次的
[00:12:09.120 --> 00:12:11.120]  提醒大家
[00:12:11.120 --> 00:12:13.120]  我們這一年講的
[00:12:13.120 --> 00:12:15.120]  邁向成熟
[00:12:15.120 --> 00:12:17.120]  今天我要跟各位來一個總結
[00:12:17.120 --> 00:12:19.120]  邁向成熟
[00:12:19.120 --> 00:12:21.120]  Growing Mature
[00:12:21.120 --> 00:12:23.120]  為什麼
[00:12:23.120 --> 00:12:25.120]  為什麼要
[00:12:25.120 --> 00:12:27.120]  當然我們念了說
[00:12:27.120 --> 00:12:29.120]  因為長大成人
[00:12:29.120 --> 00:12:31.120]  滿有基督長成的
[00:12:31.120 --> 00:12:33.120]  聲量
[00:12:33.120 --> 00:12:35.120]  這是我們邁向成熟
[00:12:35.120 --> 00:12:37.120]  什麼叫長大成熟啊
[00:12:37.120 --> 00:12:39.120]  這是俗世的
[00:12:39.120 --> 00:12:41.120]  我們長年紀大了
[00:12:41.120 --> 00:12:43.120]  對不對
[00:12:43.120 --> 00:12:45.120]  我們越長越大了
[00:12:45.120 --> 00:12:47.120]  我們長大成人了
[00:12:47.120 --> 00:12:49.120]  但是您知道嗎
[00:12:49.120 --> 00:12:51.120]  我跟你講
[00:12:51.120 --> 00:12:53.120]  上了年紀的每一個人都希望回到小孩子去
[00:12:53.120 --> 00:12:55.120]  對不對
[00:12:55.120 --> 00:12:59.120]  你看這創世紀47章
[00:12:59.120 --> 00:13:03.120]  終於
[00:13:03.120 --> 00:13:05.120]  雅各帶著全家來
[00:13:05.120 --> 00:13:07.120]  跟約瑟
[00:13:07.120 --> 00:13:09.120]  在埃及
[00:13:09.120 --> 00:13:11.120]  那法老王就召了雅各來
[00:13:11.120 --> 00:13:13.120]  因為他是主長
[00:13:13.120 --> 00:13:15.120]  然後請雅各
[00:13:15.120 --> 00:13:17.120]  為他祝福
[00:13:17.120 --> 00:13:19.120]  然後法老王問雅各說
[00:13:19.120 --> 00:13:21.120]  來請
[00:13:21.120 --> 00:13:23.120]  你平生的年日是多少呢
[00:13:23.120 --> 00:13:25.120]  雅各說
[00:13:25.120 --> 00:13:27.120]  我寄居在宿的年日
[00:13:27.120 --> 00:13:29.120]  是130歲
[00:13:29.120 --> 00:13:31.120]  我平生的年日
[00:13:31.120 --> 00:13:33.120]  又少又苦
[00:13:33.120 --> 00:13:35.120]  不及我列祖平生的年日
[00:13:35.120 --> 00:13:37.120]  130歲
[00:13:37.120 --> 00:13:41.120]  他怎麼樣
[00:13:41.120 --> 00:13:43.120]  又少又苦
[00:13:43.120 --> 00:13:45.120]  是不是
[00:13:45.120 --> 00:13:47.120]  所以我們俗世的長大成人呢
[00:13:47.120 --> 00:13:49.120]  遲早要過去了
[00:13:49.120 --> 00:13:51.120]  是不是
[00:13:51.120 --> 00:13:53.120]  而且是
[00:13:53.120 --> 00:13:55.120]  活到一千歲也罷
[00:13:55.120 --> 00:13:57.120]  活到一萬歲也罷
[00:13:57.120 --> 00:13:59.120]  一眨眼就過去了
[00:13:59.120 --> 00:14:01.120]  就好像這個耶穌弟弟雅各
[00:14:01.120 --> 00:14:03.120]  在雅各書上面說的
[00:14:03.120 --> 00:14:05.120]  好像早上的
[00:14:05.120 --> 00:14:07.120]  朝露
[00:14:07.120 --> 00:14:09.120]  在葉子上面的朝露水
[00:14:09.120 --> 00:14:11.120]  太陽一出來就沒了
[00:14:11.120 --> 00:14:13.120]  是不是
[00:14:13.120 --> 00:14:15.120]  又好像那個
[00:14:15.120 --> 00:14:17.120]  植物草生長
[00:14:17.120 --> 00:14:19.120]  早上生長
[00:14:19.120 --> 00:14:21.120]  下午怎麼樣
[00:14:21.120 --> 00:14:23.120]  收割了
[00:14:23.120 --> 00:14:25.120]  甚至於他說好像怎麼樣
[00:14:25.120 --> 00:14:27.120]  一聲嘆息啊
[00:14:27.120 --> 00:14:29.120]  嘆息多久啊
[00:14:29.120 --> 00:14:31.120]  一秒鐘
[00:14:31.120 --> 00:14:33.120]  唉
[00:14:33.120 --> 00:14:35.120]  一秒多兩秒
[00:14:35.120 --> 00:14:37.120]  這是我們在世的年日
[00:14:37.120 --> 00:14:39.120]  俗世的長大成人
[00:14:39.120 --> 00:14:41.120]  真的雅各最清楚
[00:14:41.120 --> 00:14:43.120]  我在世的年日
[00:14:43.120 --> 00:14:45.120]  是130歲
[00:14:45.120 --> 00:14:47.120]  但是是又少又苦
[00:14:47.120 --> 00:14:49.120]  屬靈的就不一樣
[00:14:49.120 --> 00:14:51.120]  當我們長大成人
[00:14:51.120 --> 00:14:53.120]  像是尼托森講的
[00:14:53.120 --> 00:14:55.120]  我們就成為屬靈人
[00:14:55.120 --> 00:14:57.120]  但我請問你啊
[00:14:57.120 --> 00:14:59.120]  你屬靈的年日
[00:14:59.120 --> 00:15:01.120]  是幾歲啊
[00:15:01.120 --> 00:15:03.120]  蛤
[00:15:03.120 --> 00:15:05.120]  一歲兩歲
[00:15:05.120 --> 00:15:07.120]  或多少歲
[00:15:07.120 --> 00:15:09.120]  其實這個跟這個
[00:15:09.120 --> 00:15:11.120]  你受洗多久
[00:15:11.120 --> 00:15:13.120]  也不見得是成正比
[00:15:13.120 --> 00:15:15.120]  一般是如此
[00:15:15.120 --> 00:15:17.120]  是不是
[00:15:17.120 --> 00:15:19.120]  有的人受洗一年了
[00:15:19.120 --> 00:15:21.120]  哇他那個進展飛速啊
[00:15:21.120 --> 00:15:23.120]  有的人受洗了
[00:15:23.120 --> 00:15:25.120]  一輩子了
[00:15:25.120 --> 00:15:27.120]  好像
[00:15:27.120 --> 00:15:29.120]  還是猛叉叉
[00:15:29.120 --> 00:15:31.120]  是不是
[00:15:31.120 --> 00:15:33.120]  講來講去還是耶穌愛我
[00:15:33.120 --> 00:15:35.120]  一直停在耶穌愛我
[00:15:35.120 --> 00:15:37.120]  是不是
[00:15:37.120 --> 00:15:39.120]  我有屬天的盼望
[00:15:39.120 --> 00:15:41.120]  一直停在這邊
[00:15:41.120 --> 00:15:43.120]  但是沒有關係
[00:15:43.120 --> 00:15:45.120]  早也好晚也好
[00:15:45.120 --> 00:15:47.120]  當我們成聖
[00:15:47.120 --> 00:15:49.120]  我們能夠
