
[00:00:00.000 --> 00:00:04.000]  主啊,祢在這裏
[00:06:09.000 --> 00:06:11.000]  你要宣告說
[00:06:11.000 --> 00:06:13.000]  萬君子耶華如此說
[00:06:13.000 --> 00:06:16.000]  我為耶路撒冷為錫安
[00:06:16.000 --> 00:06:18.000]  心裡極其火熱
[00:06:18.000 --> 00:06:22.000]  我甚惱怒那安屈日的列國
[00:06:22.000 --> 00:06:25.000]  因他我從前稍微惱怒我民
[00:06:25.000 --> 00:06:28.000]  他們就加害過分
[00:06:28.000 --> 00:06:31.000]  所以耶華如此說
[00:06:31.000 --> 00:06:34.000]  現今我回到耶路撒冷
[00:06:34.000 --> 00:06:36.000]  仍思憐憫
[00:06:36.000 --> 00:06:39.000]  我的殿必重建在其中
[00:06:39.000 --> 00:06:42.000]  準繩必拉在耶路撒冷之上
[00:06:42.000 --> 00:06:45.000]  這是萬君子耶華說的
[00:06:45.000 --> 00:06:47.000]  你要再宣告說
[00:06:47.000 --> 00:06:49.000]  萬君子耶華如此說
[00:06:49.000 --> 00:06:53.000]  我的誠邑必再豐盛發達
[00:06:53.000 --> 00:06:56.000]  耶華必再安慰錫安
[00:06:56.000 --> 00:06:58.000]  揀選耶路撒冷
[00:06:58.000 --> 00:07:00.000]  我們一起祈禱
[00:07:00.000 --> 00:07:02.000]  聖靈我們求祢
[00:07:02.000 --> 00:07:04.000]  引導我們進入祢的真理
[00:07:04.000 --> 00:07:07.000]  明白祢今天對我們說的話
[00:07:07.000 --> 00:07:09.000]  放在我心裡
[00:07:09.000 --> 00:07:11.000]  並且能夠活出
[00:07:11.000 --> 00:07:13.000]  祢自己的旨意
[00:07:13.000 --> 00:07:14.000]  聽我們祈禱
[00:07:14.000 --> 00:07:16.000]  奉耶穌基督名求
[00:07:16.000 --> 00:07:17.000]  阿門
[00:07:31.000 --> 00:07:32.000]  你說異象是什麼?
[00:07:32.000 --> 00:07:35.000]  是不是做夢看到的東西?
[00:07:35.000 --> 00:07:37.000]  當然我們年紀開始大一點
[00:07:37.000 --> 00:07:39.000]  就開始多點做異夢
[00:07:39.000 --> 00:07:41.000]  我們中間有少數人
[00:07:41.000 --> 00:07:42.000]  聖經說
[00:07:42.000 --> 00:07:44.000]  先來見異象
[00:07:44.000 --> 00:07:45.000]  但是你看到一些東西
[00:07:45.000 --> 00:07:46.000]  或者一個意念
[00:07:46.000 --> 00:07:47.000]  在你的腦海當中
[00:07:47.000 --> 00:07:49.000]  這個是不是異象呢?
[00:07:49.000 --> 00:07:51.000]  我們先不去分辨
[00:07:51.000 --> 00:07:52.000]  我們看看
[00:07:52.000 --> 00:07:55.000]  如果我們真的遇到一個情景
[00:07:55.000 --> 00:07:58.000]  我們覺得很特別
[00:07:58.000 --> 00:08:01.000]  我們知道究竟這是不是從神來的呢?
[00:08:01.000 --> 00:08:03.000]  為什麼呢?
[00:08:03.000 --> 00:08:05.000]  所以撒加利亞很好
[00:08:05.000 --> 00:08:07.000]  他和我們一樣
[00:08:07.000 --> 00:08:08.000]  他也是年輕人
[00:08:08.000 --> 00:08:10.000]  他見到異象
[00:08:10.000 --> 00:08:12.000]  他也不知道為什麼
[00:08:12.000 --> 00:08:13.000]  他的反應就是
[00:08:13.000 --> 00:08:15.000]  那為什麼呢?
[00:08:15.000 --> 00:08:17.000]  所以其實如果我們真的見到異象
[00:08:17.000 --> 00:08:19.000]  上帝給我們機會見到異象的話
[00:08:19.000 --> 00:08:21.000]  不用怕
[00:08:21.000 --> 00:08:22.000]  我們問一下
[00:08:22.000 --> 00:08:23.000]  如果神
[00:08:23.000 --> 00:08:25.000]  這是你給我們看見的
[00:08:25.000 --> 00:08:26.000]  給我看見的
[00:08:26.000 --> 00:08:28.000]  究竟是什麼意思呢?
[00:08:28.000 --> 00:08:29.000]  神是會回答的
[00:08:29.000 --> 00:08:31.000]  因為我們的神是會說話的
[00:08:31.000 --> 00:08:33.000]  所以我們看聖經的時候
[00:08:33.000 --> 00:08:34.000]  我們見到
[00:08:34.000 --> 00:08:36.000]  神就回答撒加利亞
[00:08:36.000 --> 00:08:38.000]  第十一節
[00:08:38.000 --> 00:08:40.000]  究竟這個異象是什麼呢?
[00:08:40.000 --> 00:08:42.000]  他說那些騎馬對著
[00:08:42.000 --> 00:08:46.000]  站在番石榴樹中間的耶和華使者說
[00:08:46.000 --> 00:08:49.000]  我們已經在遍地走來走去
[00:08:49.000 --> 00:08:53.000]  見全地都安息平靜
[00:08:53.000 --> 00:08:56.000]  這個就是那些報告的人
[00:08:56.000 --> 00:08:59.000]  即是說那些騎不同顏色的馬
[00:08:59.000 --> 00:09:01.000]  四處走來走去
[00:09:01.000 --> 00:09:05.000]  然後回來報告給耶和華使者
[00:09:05.000 --> 00:09:06.000]  一個很簡單的訊息
[00:09:06.000 --> 00:09:07.000]  只是一句
[00:09:07.000 --> 00:09:08.000]  沒有其他多餘的東西
[00:09:08.000 --> 00:09:11.000]  說我們已經去到所有地方了
[00:09:11.000 --> 00:09:15.000]  現在全地安息平靜
[00:09:15.000 --> 00:09:17.000]  這個就是這個異象
[00:09:17.000 --> 00:09:19.000]  開始展現的一件事
[00:09:19.000 --> 00:09:20.000]  安息平靜
[00:09:20.000 --> 00:09:22.000]  全地都安息平靜
[00:09:22.000 --> 00:09:25.000]  如果針對當時的處境
[00:09:25.000 --> 00:09:27.000]  撒加利亞書很有趣
[00:09:27.000 --> 00:09:29.000]  這些異象都有時間性
[00:09:29.000 --> 00:09:32.000]  什麼時候撒加利亞見到這個異象呢?
[00:09:32.000 --> 00:09:35.000]  是大理烏王二年的十一月
[00:09:35.000 --> 00:09:38.000]  大理烏王執政的時候
[00:09:38.000 --> 00:09:43.000]  初期其實他的管治都不是很容易
[00:09:43.000 --> 00:09:45.000]  因為四處都有亂事
[00:09:45.000 --> 00:09:48.000]  還有很多要修復的地方
[00:09:48.000 --> 00:09:53.000]  但是沒多久混亂的情況已經平定了
[00:09:53.000 --> 00:09:57.000]  所以其實這個異象很配合當時的情景
[00:09:57.000 --> 00:10:01.000]  就是說全地都安息平靜
[00:10:01.000 --> 00:10:03.000]  就在這個時候
[00:10:03.000 --> 00:10:04.000]  其實上帝的心意
[00:10:04.000 --> 00:10:06.000]  上帝的作為就開始了
[00:10:06.000 --> 00:10:08.000]  我們看第十二節
[00:10:08.000 --> 00:10:11.000]  那些騎士的報告就是這麼說
[00:10:11.000 --> 00:10:13.000]  於是耶和華的使者說
[00:10:13.000 --> 00:10:14.000]  萬軍的耶和華
[00:10:14.000 --> 00:10:19.000]  你奴隸耶路撒冷和猶大的城邑已經七十年
[00:10:19.000 --> 00:10:23.000]  你不撕連文要到什麼時候呢?
[00:10:23.000 --> 00:10:27.000]  當時其實猶太人已經從秘魯的
[00:10:27.000 --> 00:10:31.000]  外邦的地方歸回耶路撒冷
[00:10:31.000 --> 00:10:32.000]  七十年過去了
[00:10:32.000 --> 00:10:39.000]  神的審判這種很困難的歲月已經遠離他們了
[00:10:39.000 --> 00:10:44.000]  他們能夠回到重建他們的家園和重建聖殿
[00:10:44.000 --> 00:10:47.000]  當然這裡的信息就是說
[00:10:47.000 --> 00:10:48.000]  七十年過去了
[00:10:48.000 --> 00:10:53.000]  上帝你還不撕恩給耶路撒冷和石安嗎?
[00:10:53.000 --> 00:10:56.000]  當然這個答案就是不是
[00:10:56.000 --> 00:10:58.000]  這個雖然是反問
[00:10:58.000 --> 00:11:02.000]  但是正正是要告訴撒加利亞知道
[00:11:02.000 --> 00:11:03.000]  七十年到了
[00:11:03.000 --> 00:11:05.000]  上帝按著他的應許
[00:11:05.000 --> 00:11:08.000]  雖然昔日透過耶利米先在他們秘魯之前
[00:11:08.000 --> 00:11:13.000]  他說神要透過外邦人的手來審判以色列和猶太
[00:11:13.000 --> 00:11:15.000]  因為他們潑逆上帝
[00:11:15.000 --> 00:11:19.000]  他們沒有將上帝放在心裡
[00:11:19.000 --> 00:11:20.000]  既然他們領受這麼多恩典
[00:11:20.000 --> 00:11:23.000]  他們沒有走神喜悅的路
[00:11:23.000 --> 00:11:24.000]  他們遠離上帝
[00:11:24.000 --> 00:11:26.000]  上帝要審判他們
[00:11:26.000 --> 00:11:27.000]  但是沒錯
[00:11:27.000 --> 00:11:29.000]  他們雖然要被擄到外邦
[00:11:29.000 --> 00:11:33.000]  但是今天七十年之後他們會歸回
[00:11:33.000 --> 00:11:36.000]  所以這個七十對於他們來說是突然之間的一聲
[00:11:36.000 --> 00:11:40.000]  七十對他們來說有一個很特別的意義
[00:11:40.000 --> 00:11:42.000]  所以說七十年了
[00:11:42.000 --> 00:11:45.000]  神你豈不是忘記了你的私恩嗎?
[00:11:45.000 --> 00:11:47.000]  當然答案就是不是
[00:11:47.000 --> 00:11:48.000]  我們再看下去
[00:11:48.000 --> 00:11:50.000]  這個訊息上帝是怎樣回應呢?
[00:11:50.000 --> 00:11:52.000]  第十三節
[00:11:52.000 --> 00:11:54.000]  我們拋開第七版
[00:11:54.000 --> 00:11:55.000]  第十三節
[00:11:55.000 --> 00:11:59.000]  耶和華就用美善的安慰話回答
[00:11:59.000 --> 00:12:02.000]  乃與我說話的天使
[00:12:02.000 --> 00:12:03.000]  如果原本的文字
[00:12:03.000 --> 00:12:07.000]  是用美善的話和安慰的話
[00:12:07.000 --> 00:12:09.000]  又是美善的話又是安慰的話
[00:12:09.000 --> 00:12:10.000]  對於猶太人來說
[00:12:10.000 --> 00:12:12.000]  他們到了這個時候
[00:12:12.000 --> 00:12:15.000]  容易想起耶利美曾經說過的話
[00:12:15.000 --> 00:12:20.000]  耶利美不單止說神會來懲罰他們
[00:12:20.000 --> 00:12:21.000]  審判他們
[00:12:21.000 --> 00:12:24.000]  但是上帝同時間會拯救他們
[00:12:24.000 --> 00:12:25.000]  七十年
[00:12:25.000 --> 00:12:28.000]  上帝的恩典就要臨到神的恩賢
[00:12:28.000 --> 00:12:29.000]  所以這個安慰的話
[00:12:29.000 --> 00:12:30.000]  這個美善的話
[00:12:30.000 --> 00:12:32.000]  其實就讓當時的猶太人
[00:12:32.000 --> 00:12:33.000]  他們想起
[00:12:33.000 --> 00:12:37.000]  原來上帝昔日已經應許了這個恩賢
[00:12:37.000 --> 00:12:39.000]  然後我們看第十四節
[00:12:39.000 --> 00:12:40.000]  這個異象
[00:12:40.000 --> 00:12:43.000]  撒加利亞要宣告一個什麼訊息呢?
[00:12:43.000 --> 00:12:46.000]  神就說我為耶路撒冷而妒忌
[00:12:46.000 --> 00:12:49.000]  為錫安大大的妒忌
[00:12:49.000 --> 00:12:53.000]  神竟然為一個城市來妒忌
[00:12:53.000 --> 00:12:54.000]  當然我們剛才的經文
[00:12:54.000 --> 00:12:56.000]  第十四節是這樣讀的
[00:12:56.000 --> 00:12:58.000]  我們說我為耶路撒冷
[00:12:58.000 --> 00:13:01.000]  為錫安心裡極其火熱
[00:13:01.000 --> 00:13:06.000]  神的熱心突然為這個城市火熱
[00:13:06.000 --> 00:13:08.000]  但是我看另外一個翻譯本
[00:13:08.000 --> 00:13:10.000]  就說我為耶路撒冷妒忌
[00:13:10.000 --> 00:13:12.000]  為錫安妒忌
[00:13:12.000 --> 00:13:14.000]  妒忌什麼呢?
[00:13:14.000 --> 00:13:15.000]  錫安
[00:13:15.000 --> 00:13:18.000]  耶路撒冷代表神的選民
[00:13:18.000 --> 00:13:19.000]  神很愛這些人
[00:13:19.000 --> 00:13:22.000]  但是他們受迫害
[00:13:22.000 --> 00:13:24.000]  神就說這些愛邦人
[00:13:24.000 --> 00:13:26.000]  雖然他們有一個特別的角色
[00:13:26.000 --> 00:13:32.000]  神使用他們成為教導以色列人的一個途徑
[00:13:32.000 --> 00:13:34.000]  但是聖經告訴我們
[00:13:34.000 --> 00:13:35.000]  這些愛邦人
[00:13:35.000 --> 00:13:38.000]  他們在對待以色列人的事情上
[00:13:38.000 --> 00:13:40.000]  太過分了
[00:13:40.000 --> 00:13:41.000]  過分了
[00:13:41.000 --> 00:13:42.000]  太多了
[00:13:42.000 --> 00:13:43.000]  他們的殘酷
[00:13:43.000 --> 00:13:46.000]  他們那種殘暴
[00:13:46.000 --> 00:13:48.000]  甚至用我們今天的語言
[00:13:48.000 --> 00:13:49.000]  就是他們欺凌
[00:13:49.000 --> 00:13:52.000]  他們傷害得太過分了
[00:13:52.000 --> 00:13:56.000]  所以就算他們是神使用的器皿
[00:13:56.000 --> 00:13:58.000]  他們都有一個限度
[00:13:58.000 --> 00:14:02.000]  但是他們自己做多了
[00:14:02.000 --> 00:14:03.000]  所以上帝要審判他們
[00:14:03.000 --> 00:14:05.000]  審判愛邦
[00:14:05.000 --> 00:14:06.000]  神是公道的
[00:14:06.000 --> 00:14:08.000]  沒錯他們有不同的角色
[00:14:08.000 --> 00:14:10.000]  但是上帝也會審判
[00:14:10.000 --> 00:14:13.000]  審判以色列人也會審判愛邦
[00:14:13.000 --> 00:14:16.000]  然後神就在第十六第十七節這樣說
[00:14:16.000 --> 00:14:19.000]  現在我要回耶路撒冷
[00:14:19.000 --> 00:14:20.000]  營私憐憫
[00:14:20.000 --> 00:14:22.000]  我的殿要重建在其中
[00:14:22.000 --> 00:14:26.000]  代表上帝要再一次和祂的子民同在
[00:14:26.000 --> 00:14:29.000]  那個殿是在說神的同在
[00:14:29.000 --> 00:14:32.000]  在那裡神的子民要敬拜上帝
[00:14:32.000 --> 00:14:33.000]  然後祂說
[00:14:33.000 --> 00:14:36.000]  我的城邑必再度的豐盛發達
[00:14:36.000 --> 00:14:39.000]  耶華必再安慰錫安
[00:14:39.000 --> 00:14:42.000]  揀選耶路撒冷
[00:14:42.000 --> 00:14:46.000]  就是祂要容許祂的殿再一次
[00:14:46.000 --> 00:14:49.000]  建在祂的百姓當中
[00:14:49.000 --> 00:14:52.000]  恢復和百姓的來往
[00:14:52.000 --> 00:14:55.000]  百姓會感受到上帝的恩典
[00:14:55.000 --> 00:14:58.000]  這個城市會再一次的豐盛發達
[00:14:58.000 --> 00:15:02.000]  上帝竟然會這樣來關注
[00:15:02.000 --> 00:15:05.000]  祂會為這個城市來妒忌
[00:15:05.000 --> 00:15:07.000]  如果我們身處香港這個城市
[00:15:07.000 --> 00:15:10.000]  你知不知道上帝也會為這個城市妒忌
[00:15:10.000 --> 00:15:13.000]  因為這個城市裡有很多愛祂的子民
[00:15:13.000 --> 00:15:17.000]  神為祂的子民會妒忌
[00:15:17.000 --> 00:15:20.000]  請請問這個訊息其實很簡單
[00:15:20.000 --> 00:15:21.000]  就是告訴我們
[00:15:21.000 --> 00:15:24.000]  上帝不是在我們遇到患難的時候
[00:15:24.000 --> 00:15:26.000]  忘記了我們
[00:15:26.000 --> 00:15:28.000]  就算在最黑暗的日子
[00:15:28.000 --> 00:15:30.000]  當耶路撒冷被毀
[00:15:30.000 --> 00:15:31.000]  神的子民被擄去
[00:15:31.000 --> 00:15:34.000]  這麼黑暗的民族歷史裡
[00:15:34.000 --> 00:15:37.000]  神說祂差派他的使者四處巡查
[00:15:37.000 --> 00:15:39.000]  到了這個時候
[00:15:39.000 --> 00:15:41.000]  是恢復的時候
[00:15:41.000 --> 00:15:44.000]  是平靜安息的時間
[00:15:44.000 --> 00:15:48.000]  正好就是可以重新建立聖殿的時間
[00:15:48.000 --> 00:15:50.000]  上帝沒有忘記我們
[00:15:50.000 --> 00:15:53.000]  有些時候我們面對人生的階段
[00:15:53.000 --> 00:15:55.000]  可能我們會遇到身體的不適
[00:15:55.000 --> 00:15:56.000]  一些患病
[00:15:56.000 --> 00:16:00.000]  甚至我們會覺得在工作上特別不順暢
[00:16:00.000 --> 00:16:03.000]  又或者人際關係有很多張力
[00:16:03.000 --> 00:16:05.000]  我覺得在這麼黑暗的日子裡
[00:16:05.000 --> 00:16:07.000]  誰能夠救我
[00:16:07.000 --> 00:16:09.000]  神你好像不開口
[00:16:09.000 --> 00:16:11.000]  神難道忘記了我們嗎?
[00:16:11.000 --> 00:16:14.000]  我們很多時候人會有這種想法
[00:16:14.000 --> 00:16:19.000]  是從我們的環境來給我們一些體會
[00:16:19.000 --> 00:16:22.000]  但是我們沒有回到神的心意
[00:16:22.000 --> 00:16:24.000]  我們沒有認識我們的神得很清楚
[00:16:24.000 --> 00:16:26.000]  以致我們起了這種懷疑
[00:16:26.000 --> 00:16:28.000]  但是聖經告訴我們
[00:16:28.000 --> 00:16:30.000]  神沒有忘記我們
[00:16:30.000 --> 00:16:33.000]  祂時常派祂的使者四處巡查
[00:16:33.000 --> 00:16:35.000]  祂的眼目是看著我們
[00:16:35.000 --> 00:16:36.000]  知道我們的需要
[00:16:36.000 --> 00:16:37.000]  我記得去年
[00:16:37.000 --> 00:16:38.000]  差不多這個時候
[00:16:38.000 --> 00:16:41.000]  我也在銅鑼灣課堂和大家分享
[00:16:41.000 --> 00:16:43.000]  有一個土耳其的牧師
[00:16:43.000 --> 00:16:45.000]  Pastor Andrew
[00:16:45.000 --> 00:16:48.000]  我們有機會請他在聖學院教一堂
[00:16:48.000 --> 00:16:51.000]  分享他怎樣來到22年
[00:16:51.000 --> 00:16:54.000]  在土耳其中心服侍
[00:16:54.000 --> 00:16:55.000]  我看到這個牧者
[00:16:55.000 --> 00:16:58.000]  我心裡也很羨慕他的生命
[00:16:58.000 --> 00:17:00.000]  真的有很多學習的地方
[00:17:00.000 --> 00:17:03.000]  但是我們知道去年年尾的時候
