
[00:00:00.000 --> 00:00:04.600]  這一年的四堂我願意跟大家分享有關於宣教方面
[00:01:51.100 --> 00:01:53.140]  塞爾維亞塞爾維亞是嗎
[00:01:54.940 --> 00:01:59.540]  塞爾維亞這些很多地方
[00:01:59.540 --> 00:02:01.860]  都去經歷神
[00:02:01.860 --> 00:02:03.640]  在我身上的恩典
[00:02:03.640 --> 00:02:10.040]  那我當然我最多的像美中我去了大概很多次了美國
[00:02:10.040 --> 00:02:14.140]  中西部那邊的可能很多你們這邊都是美國中西部讀書的
[00:02:14.140 --> 00:02:17.980]  我在那邊去了好多週
[00:02:17.980 --> 00:02:21.060]  那最多的是到大陸去
[00:02:21.060 --> 00:02:23.360]  因為神對我的呼召
[00:02:24.380 --> 00:02:25.140]  是在那裡
[00:02:25.140 --> 00:02:26.940]  所以我在那邊
[00:02:26.940 --> 00:02:27.960]  也
[00:02:27.960 --> 00:02:29.240]  做了
[00:02:29.240 --> 00:02:33.860]  一些我覺得與其我們這邊一直
[00:02:33.860 --> 00:02:36.160]  自己人過去那邊幫忙
[00:02:36.160 --> 00:02:38.720]  還不如在那邊直接教他們
[00:02:38.720 --> 00:02:39.740]  怎麼
[00:02:39.740 --> 00:02:43.060]  這就是神學院我直接在那邊
[00:02:43.060 --> 00:02:49.720]  開辦神學院這邊是派老師去教他們讓他們能夠站起來讓他們
[00:02:49.980 --> 00:02:55.880]  他們能夠當牧者現在我的學生培養出來都在那邊建立教會建立教會
[00:02:55.880 --> 00:02:59.720]  所以今天我要跟大家特別分享的這個是
[00:02:59.720 --> 00:03:02.280]  講宣教一定要從意象開始
[00:03:02.280 --> 00:03:04.320]  一定要有意象
[00:03:04.320 --> 00:03:07.140]  我們不只是宣教要有意象
[00:03:07.140 --> 00:03:08.680]  我希望你們聽
[00:03:08.680 --> 00:03:10.220]  一定要聽進去
[00:03:10.220 --> 00:03:16.860]  我們每一個人的生命當中你如果沒有意象好了你看這邊來我們大家就讀這一句
[00:03:17.120 --> 00:03:20.700]  這一句是很重要的一句來
[00:03:20.700 --> 00:03:24.800]  沒有意象明就犯事
[00:03:24.800 --> 00:03:31.200]  唯遵守御法的便為有福真言第
[00:03:31.200 --> 00:03:34.520]  29章第18節
[00:03:34.520 --> 00:03:37.600]  沒有意象的話明就犯事
[00:03:37.600 --> 00:03:39.900]  這個在聖經裡頭
[00:03:39.900 --> 00:03:41.700]  你要了解這小字
[00:03:41.700 --> 00:03:43.240]  犯事的意思就
[00:03:43.240 --> 00:03:44.760]  沒有意象
[00:03:44.760 --> 00:03:46.560]  明就滅亡
[00:03:47.320 --> 00:03:50.660]  他的講法是很嚴重的滅亡掉了
[00:03:50.660 --> 00:03:56.540]  所以這什麼意思呢如果沒有一個意象的話
[00:03:56.540 --> 00:04:01.160]  我們的生命就是在那邊跟這些
[00:04:01.160 --> 00:04:08.840]  說比較我要講的比較太重了一點
[00:04:08.840 --> 00:04:13.700]  禽獸之類的話就是過一天算一天了
[00:04:14.460 --> 00:04:19.080]  我們如果沒有這意象我們跟他們差不多了
[00:04:19.080 --> 00:04:21.640]  好了什麼叫做意象
[00:04:21.640 --> 00:04:25.980]  我們必須要了解什麼意象從哪裡來
[00:04:25.980 --> 00:04:30.340]  你就是說當你聽到了一些
[00:04:30.340 --> 00:04:36.740]  或者是你看到了一些事情讓你有所感動
[00:04:36.740 --> 00:04:39.800]  聽到了有感動
[00:04:40.060 --> 00:04:46.200]  看到了有那個burden有感動那麼所產生出來的行動
[00:04:46.200 --> 00:04:50.040]  這個意象就是要帶出那麼你怎麼辦
[00:04:50.040 --> 00:04:54.140]  你後面的日子你準備怎麼辦準備怎麼過
[00:04:54.140 --> 00:04:59.000]  尼西米基我們如果我們讀過尼西米基女小孩
[00:04:59.000 --> 00:05:05.400]  尼西米就是他聽到了耶路撒冷因為他們都是被
[00:05:05.660 --> 00:05:11.800]  擄到那個巴比倫去結果他聽到了從老家回來那邊的人
[00:05:11.800 --> 00:05:18.200]  那個地方城牆都不能都沒有人蓋都不都是糟糕所以他產生
[00:05:18.200 --> 00:05:24.600]  痛苦啊他在那邊禱告流淚禱告他聽到了是從聽到
[00:05:24.600 --> 00:05:31.000]  聽到的產生的這個對那邊的負擔那怎麼負擔負擔負擔我要回去我要
[00:05:31.000 --> 00:05:32.020]  我要做一件事情
[00:05:32.020 --> 00:05:33.300]  所以去做了
[00:05:33.300 --> 00:05:34.580]  聽到了
[00:05:35.600 --> 00:05:36.620]  看到了
[00:05:36.620 --> 00:05:39.440]  產生對你產生的
[00:05:39.440 --> 00:05:41.220]  生命當中的
[00:05:41.220 --> 00:05:44.040]  這個觸摸和改變
[00:05:44.040 --> 00:05:45.840]  每一個人
[00:05:45.840 --> 00:05:49.160]  他生命當中要有一點要有意象
[00:05:49.160 --> 00:05:52.740]  教會也一定要有意象
[00:05:52.740 --> 00:05:59.140]  這個怎麼辦呢不是說我們我們教會開了開始看著辦吧反正過一年算一
[00:05:59.400 --> 00:06:05.540]  過得好就在過不好就不在不是的你準備
[00:06:05.540 --> 00:06:07.580]  你三年以後準備怎麼樣
[00:06:07.580 --> 00:06:10.140]  要有一個未來的這個
[00:06:10.140 --> 00:06:11.940]  就像藍圖一樣
[00:06:11.940 --> 00:06:16.040]  你自己那當然這不是不是說自己來設計的
[00:06:16.040 --> 00:06:22.440]  神在神面前禱告的感動我在這裡我們在這個
[00:06:22.440 --> 00:06:25.260]  在附近我們這個教會
[00:06:25.500 --> 00:06:31.640]  應該是在這個叫這個區裡頭下一個燈塔一樣讓人家能夠
[00:06:31.640 --> 00:06:32.920]  來到這裡
[00:06:32.920 --> 00:06:34.460]  看到
[00:06:34.460 --> 00:06:40.860]  聽到主耶穌基督的話語能夠生命有所改變那麼我們就
[00:06:40.860 --> 00:06:43.420]  為了達到這個目的我該怎麼做
[00:06:43.420 --> 00:06:50.320]  去怎麼傳福音怎麼叫別人過來這個都是要產生你要
[00:06:50.320 --> 00:06:52.120]  你要負這個責任啊
[00:06:52.380 --> 00:06:58.520]  你要了解我們每一個人人有目的了神造人是有目的了
[00:06:58.520 --> 00:07:04.160]  在以賽亞書在以賽亞書43章這一句話
[00:07:04.160 --> 00:07:10.560]  他這句話怎麼講了以賽亞書43章的第7節講就是凡
[00:07:10.560 --> 00:07:13.120]  稱為我名下的人
[00:07:13.120 --> 00:07:17.460]  是我為自己的榮耀創造的
[00:07:17.720 --> 00:07:23.860]  是我所做成所造作的這是神的話
[00:07:23.860 --> 00:07:26.420]  也就是說告訴我們每一個人
[00:07:26.420 --> 00:07:27.700]  我們
[00:07:27.700 --> 00:07:31.800]  我們被神所造是有目的的
[00:07:31.800 --> 00:07:33.080]  今天
[00:07:33.080 --> 00:07:34.620]  好我們今天
[00:07:34.620 --> 00:07:37.440]  木工
[00:07:37.440 --> 00:07:38.720]  到了這椅子
[00:07:38.720 --> 00:07:45.360]  他有目的的他不是不是說擺在那邊好看的他是要你來這邊
[00:07:45.620 --> 00:07:51.760]  坐上去安全舒服可可以在這裡哪聽講到或者什麼
[00:07:51.760 --> 00:07:53.820]  這個桌子的目的
[00:07:53.820 --> 00:07:55.600]  他有一個目的了
[00:07:55.600 --> 00:08:02.000]  他是要擺擺東西的不是讓你坐在上面你坐在上面他垮掉了就是就
[00:08:02.000 --> 00:08:06.100]  用錯了所以一定要了解
[00:08:06.100 --> 00:08:09.680]  人家創造的製造者他的目的
[00:08:09.680 --> 00:08:13.260]  製造東西都有一個目的創造的
[00:08:13.260 --> 00:08:15.060]  也有一個目的
[00:08:15.320 --> 00:08:17.120]  我們是被神所創造的
[00:08:17.120 --> 00:08:19.940]  那既然神創造我要了解
[00:08:19.940 --> 00:08:21.480]  他叫我幹什麼
[00:08:21.480 --> 00:08:23.520]  不是在這邊鬼混
[00:08:23.520 --> 00:08:28.900]  那麼他造我的目的是為了要榮耀神自己講的
[00:08:28.900 --> 00:08:33.760]  就是為了要榮耀神的名那麼我怎麼做
[00:08:33.760 --> 00:08:35.040]  做什麼事情
[00:08:35.040 --> 00:08:36.320]  才能夠榮耀神
[00:08:36.320 --> 00:08:42.720]  而不是只只看在我今天沒有時間想這個我好不容易移民來到美國
[00:08:42.980 --> 00:08:49.120]  三餐都吃不飽這個房子一買這個貸款要我老命
[00:08:49.120 --> 00:08:54.500]  孩子這個學費又這麼高你關是這個都賺不過來
[00:08:54.500 --> 00:08:58.080]  你如果中國話有一講
[00:08:58.080 --> 00:09:00.120]  人無遠利必有近憂
[00:09:00.120 --> 00:09:03.960]  你一天到晚只看你自己的永遠都在自己的困難裡頭
[00:09:03.960 --> 00:09:05.000]  你要看到
[00:09:05.000 --> 00:09:08.060]  我們先求神的國和神的義
[00:09:08.060 --> 00:09:09.860]  神把一切
[00:09:09.860 --> 00:09:11.400]  都會賜給我們的
[00:09:11.640 --> 00:09:13.700]  這個我們要有這個把握
[00:09:13.700 --> 00:09:20.100]  我自己深信我也看到我也經歷過神這麼恩待我
[00:09:20.100 --> 00:09:21.120]  我從
[00:09:21.120 --> 00:09:27.780]  奉獻出來以後全世界奉獻出來以後其實我出來的時候也很緊張的
[00:09:27.780 --> 00:09:31.100]  我的孩子還在讀大學
[00:09:31.100 --> 00:09:38.020]  那個也是很困難很不容易的這個過程不過
[00:09:38.280 --> 00:09:43.160]  也看到神怎麼帶領我們今天不是觀講我自己的這些見證
[00:09:43.160 --> 00:09:45.200]  也這麼走過來了
[00:09:45.200 --> 00:09:48.020]  這些年過來以後過來我
[00:09:48.020 --> 00:09:50.060]  從來沒有缺乏過
[00:09:50.060 --> 00:09:54.420]  看到神會看過只要走在他的心意的當中
[00:09:54.420 --> 00:09:56.720]  神一定會看顧的
[00:09:56.720 --> 00:10:03.120]  所以我也希望大家你先一定要看遠一點就比如說在航海當中
[00:10:03.380 --> 00:10:09.520]  看到燈塔的時候你知道那個方向你就不會走岔了
[00:10:09.520 --> 00:10:13.880]  當然現在有雷達了不是像從前
[00:10:13.880 --> 00:10:17.460]  我的意思是我們的焦點
[00:10:17.460 --> 00:10:20.020]  一定要定睛我們的神
[00:10:20.020 --> 00:10:22.580]  我們了解他給我的方向
[00:10:22.580 --> 00:10:27.440]  那麼我每天的日子就不會偏差太遠
[00:10:27.440 --> 00:10:30.000]  我不會走到岔路上面去了
[00:10:30.260 --> 00:10:33.840]  所以希望我們大家來審查自己
[00:10:33.840 --> 00:10:40.240]  我不要只是為著三倉為著這個日子這個當然是很重要但是
[00:10:40.240 --> 00:10:44.080]  神我只要對準神他一定會看過我的
[00:10:44.080 --> 00:10:46.900]  那麼我希望我們大家每一個人
[00:10:46.900 --> 00:10:48.700]  的生命當中
[00:10:48.700 --> 00:10:51.260]  都能夠有抓緊一個意向
[00:10:51.260 --> 00:10:52.540]  我要為神而活
[00:10:52.540 --> 00:10:54.580]  這個是一個很明顯的
[00:10:54.580 --> 00:10:56.120]  我既然已經信了神
[00:10:56.120 --> 00:10:57.140]  信了主以後
[00:10:57.400 --> 00:11:03.540]  我要為他活那怎麼為他活我應該在什麼地方上面能夠
[00:11:03.540 --> 00:11:04.820]  加強一點
[00:11:04.820 --> 00:11:06.360]  或者是可以
[00:11:06.360 --> 00:11:09.180]  努力一點不要只是說
[00:11:09.180 --> 00:11:13.280]  因為你一歡慧你一不對這個對景的話
[00:11:13.280 --> 00:11:18.400]  你很容易被世界抓去你回到家上班回到家一累
[00:11:18.400 --> 00:11:20.700]  電視一打開
[00:11:20.700 --> 00:11:22.240]  韓劇一看
[00:11:22.240 --> 00:11:23.520]  三更半夜
[00:11:23.760 --> 00:11:28.620]  關不了啊那個尤其錄影的這些你一上去以後
[00:11:28.620 --> 00:11:31.680]  就是板在那裡了
[00:11:31.680 --> 00:11:37.320]  這個歡慧你的人生很多我們歡慧很多時間都在一些沒有意義的上面
[00:11:37.320 --> 00:11:39.120]  我建議大家
[00:11:39.120 --> 00:11:45.520]  你把自己的時間稍微規劃一下要了解你前面上面一定要對正
[00:11:45.520 --> 00:11:47.560]  我提醒大家
[00:11:47.560 --> 00:11:50.380]  這個日子要不然你日子很快過去的
[00:11:50.380 --> 00:11:53.700]  一緩就是幾十年一緩幾十年很快過去的
[00:11:53.960 --> 00:11:54.740]  你到底
[00:11:54.740 --> 00:11:57.300]  不要你過去的年日裡面
[00:11:57.300 --> 00:11:58.320]  一片空白
[00:11:58.320 --> 00:12:01.900]  因為你我有一天
[00:12:01.900 --> 00:12:05.240]  都得跟到神面前算帳的
[00:12:05.240 --> 00:12:06.760]  一到那邊去
[00:12:06.760 --> 00:12:07.780]  一打開
[00:12:07.780 --> 00:12:09.580]  你這些年在幹什麼去了
[00:12:09.580 --> 00:12:12.660]  你不知道那時候韓劇好好看
[00:12:12.660 --> 00:12:15.720]  那時候什麼的都在混那些日子
[00:12:15.720 --> 00:12:18.800]  那些都是浪費過去了很可惜
[00:12:18.800 --> 00:12:21.100]  我們可以做多一點
[00:12:21.100 --> 00:12:21.880]  我
[00:12:22.140 --> 00:12:24.700]  其實我要稱讚你們一下
[00:12:24.700 --> 00:12:29.320]  禮拜晚上今天是禮拜六禮拜六晚上
[00:12:29.320 --> 00:12:31.880]  我沒有期望這麼多人
[00:12:31.880 --> 00:12:36.740]  我剛才跟我講你講的數字
[00:12:36.740 --> 00:12:39.040]  差不多
[00:12:39.040 --> 00:12:45.440]  我的意思就是說我普通我所知道的很多教會的
[00:12:45.440 --> 00:12:47.740]  弟兄姐妹
[00:12:48.000 --> 00:12:53.120]  都是說我禮拜天來已經很很給神面子了
[00:12:53.120 --> 00:12:57.720]  對不對禮拜六你還把我抓來
[00:12:57.720 --> 00:13:04.120]  對不對這個這個你有良心沒有良心啊我我我上班上的累死了禮拜
[00:13:04.120 --> 00:13:06.940]  禮拜六好不容易能夠在家裡鬼混一下
[00:13:06.940 --> 00:13:09.500]  又被你抓來了
[00:13:09.500 --> 00:13:15.900]  所以我我對大家能夠禮拜六能夠願意把這個時間分出來
[00:13:15.900 --> 00:13:17.700]  願意來這邊學習
[00:13:18.200 --> 00:13:21.540]  我嘉獎你們給你們加分
[00:13:21.540 --> 00:13:31.000]  我們首先既然我們要講要意向我們首先我們要知道我們自己的身份
[00:13:31.000 --> 00:13:36.900]  剛才講過我們是神所造的那我的身份是什麼呢來我們看一下
[00:13:36.900 --> 00:13:38.680]  所以
[00:13:38.680 --> 00:13:45.080]  我們做基督使者就好像神借我們勸你們
[00:13:45.340 --> 00:13:50.200]  我們與神和好
[00:13:50.200 --> 00:13:56.600]  格林多後書第五章二十節為什麼要讀三節你才會記得
[00:13:56.600 --> 00:14:01.220]  這一節在哪裡這一節在哪裡這一節的重點我要是告訴大家就是說
[00:14:01.220 --> 00:14:03.260]  你是什麼身份
[00:14:03.260 --> 00:14:05.820]  基督的使者
[00:14:05.820 --> 00:14:08.380]  也就是說我們是一個
[00:14:08.380 --> 00:14:10.180]  大使啊
[00:14:10.180 --> 00:14:12.220]  我們要了解
[00:14:12.480 --> 00:14:15.560]  我記得我讀過那個
[00:14:15.560 --> 00:14:18.620]  這個葛培里
[00:14:18.620 --> 00:14:25.020]  他那時候他那時候是哪一個總統來找他想要請他做因為他
[00:14:25.020 --> 00:14:31.160]  太有名了想要請他做美國的一個大使啊
[00:14:31.160 --> 00:14:32.700]  願意請他做大使
[00:14:32.700 --> 00:14:34.240]  他說我才不幹呢
[00:14:34.240 --> 00:14:35.000]  我是
[00:14:35.000 --> 00:14:38.600]  神的大使我去做你美國的大使
[00:14:38.600 --> 00:14:41.400]  我何必屈就這個呢
[00:14:41.660 --> 00:14:47.800]  這個也就是說我們的身份地位比地上的這些都高啊
[00:14:47.800 --> 00:14:52.920]  所以我希望我們大家能了解你不要認為說這是講別人
[00:14:52.920 --> 00:14:54.460]  就是講你
[00:14:54.460 --> 00:14:59.840]  你如果信了耶穌你就是基督的使者你就是
[00:14:59.840 --> 00:15:02.140]  要有負這個責任
[00:15:02.140 --> 00:15:04.960]  你的責任你要你要了解
[00:15:04.960 --> 00:15:06.500]  而且不只是這樣
[00:15:06.500 --> 00:15:08.020]  如果你好好讀
[00:15:08.020 --> 00:15:09.820]  這個啟示錄
[00:15:10.340 --> 00:15:14.440]  你要曉得我們將來有一天是與主怎麼樣
[00:15:14.440 --> 00:15:17.260]  同坐什麼
[00:15:17.260 --> 00:15:18.780]  王啊
[00:15:18.780 --> 00:15:25.700]  將來在千禧年過渡我們是與主同坐王一千年
[00:15:25.700 --> 00:15:31.340]  你說哎呀我沒有讀啟示錄那個讀了也不算
[00:15:31.340 --> 00:15:34.140]  我哪裡像一個國王
[00:15:34.140 --> 00:15:36.700]  你自己
[00:15:36.700 --> 00:15:38.500]  必須要裝備自己
[00:15:39.020 --> 00:15:43.360]  如果我們了解我的身份跟我的地位的時候
[00:15:43.360 --> 00:15:45.920]  那麼我的生命就不太一樣了
[00:15:45.920 --> 00:15:47.460]  就不一樣了
[00:15:47.460 --> 00:15:51.300]  就不是像啦啦他他的像個乞丐一樣的過日子
[00:15:51.300 --> 00:15:56.420]  我們其實神給我們一切的豐富你要什麼我都給你了
[00:15:56.420 --> 00:15:58.720]  神給的一切豐富都有
[00:15:58.720 --> 00:16:02.060]  那我們為什麼活得像乞丐因為沒有信心
[00:16:02.060 --> 00:16:08.720]  就想明天不知道會不會沒有工作後天會不會怎麼樣怎麼樣還一天擔心這個擔心那個
[00:16:08.960 --> 00:16:11.520]  那就是活得像乞丐一樣
[00:16:11.520 --> 00:16:14.080]  我們要有這個把握神
[00:16:14.080 --> 00:16:19.200]  會帶領我們看過我們我希望我們大家能夠了解我們是神的
[00:16:19.200 --> 00:16:25.600]  使者基督的使者我出去就代表基督所謂大使你大使
[00:16:25.600 --> 00:16:32.000]  你大使派到哪一個國家去那個就是代表這個國家了那我們就是一樣
[00:16:32.000 --> 00:16:34.560]  你要曉得這個
[00:16:34.800 --> 00:16:40.960]  太多人就是盯著我們基督徒看啊你說早知道我不幹了我不做基督徒了來不及了
[00:16:40.960 --> 00:16:47.360]  來不及了你已經是基督徒的話你要了解人家都盯著你看的
[00:16:47.360 --> 00:16:53.760]  我讀到一個講說有一位講員他講
[00:16:53.760 --> 00:17:00.160]  他講完到就像今天這種一樣的就在住在別的地方
[00:17:00.400 --> 00:17:05.520]  他那時候是這個他這個
[00:17:05.520 --> 00:17:11.920]  他的那個是很早以前的幾十年前他搭公車要去出去外面
[00:17:11.920 --> 00:17:18.320]  走一走一出去的時候這個給那個錢結果他
[00:17:18.320 --> 00:17:24.720]  人家找了他錢的時候他當然不是像現在用丟的他那個一帶到後面去一看
[00:17:24.960 --> 00:17:31.120]  多找了多找了兩毛錢那個時候多找了兩毛錢
[00:17:31.120 --> 00:17:37.520]  他想哎呦那還要走到那邊去還給他麻煩兩毛錢而已兩毛錢丟在地上我都不要了
[00:17:37.520 --> 00:17:43.920]  多找了但是他坐下來以後他一直心裡面有疙瘩
[00:17:43.920 --> 00:17:50.320]  這個多找了不還給人家不還結果他又跑去前面跟那個
[00:17:50.560 --> 00:17:56.720]  紅票的那個給他講你多找了我兩毛錢他就回過來一看
[00:17:56.720 --> 00:18:03.120]  我就是試試看你的我聽說你到這邊來講到我看到了你這個是講到的
[00:18:03.120 --> 00:18:09.520]  看你是不是真的是講到真的是有那個見證還是只是講的好玩的
[00:18:09.520 --> 00:18:15.920]  你想想看你要收了那兩毛錢兩毛錢不還的話他到處跟他講
[00:18:16.160 --> 00:18:22.320]  你知道那個那個叫那個教會裡面請一個講到的
[00:18:22.320 --> 00:18:25.120]  兩毛錢都要耶那你完了對不對
[00:18:25.120 --> 00:18:31.520]  人家在旁邊都在看你了我們是基督的使者我們的每一句話我們的
[00:18:31.520 --> 00:18:37.920]  行為都是要讓人家能要注意到我們的好
[00:18:46.880 --> 00:18:48.160]  這個
[00:18:48.160 --> 00:18:58.400]  我剛剛印的單門有了嗎有了給我一張好嗎
[00:18:58.400 --> 00:19:02.240]  謝謝那你自己沒有了
[00:19:02.240 --> 00:19:12.240]  我希望我們大家能夠了解在約翰福音第一章
[00:19:12.480 --> 00:19:18.640]  我這邊把它寫出來我們大家看一下我們來看我們把它讀一下來
[00:19:18.640 --> 00:19:25.040]  耶穌說你們來看他們就去看他在哪裡住
[00:19:25.040 --> 00:19:31.440]  這一天便與他同住那時有真正的
[00:19:31.440 --> 00:19:37.840]  聽見約翰的話跟從耶穌的那兩個人一個是西門彼得
[00:19:38.080 --> 00:19:44.240]  彼得的兄弟安德烈他先找自己的跟對他說
[00:19:44.240 --> 00:19:50.640]  我們遇見於是令他去見耶穌約翰福音
[00:19:50.640 --> 00:19:57.040]  一張39到42節好我要提醒這一這一段
[00:19:57.040 --> 00:20:03.440]  就是說大家在教會裡頭我們講到要講到宣教
[00:20:03.680 --> 00:20:09.840]  宣教宣教你一定要知道一個叫做來看
[00:20:09.840 --> 00:20:16.240]  一個叫做去傳我今天就是講今天這一堂我就重點就一個是來
[00:20:16.240 --> 00:20:22.640]  來看什麼你要來看好在這個來看的裡頭就剛才我們讀
[00:20:22.640 --> 00:20:29.040]  英文整個出來我們看到他第一個他就要去找
[00:20:29.280 --> 00:20:34.400]  他這個是有三個字很重要第一個他先要去找
[00:20:34.400 --> 00:20:40.800]  你要找誰來你要來看你要找誰來看
[00:20:40.800 --> 00:20:47.200]  今天傳福音的話我們也是首先要對象你要找找了以後然後對他說
[00:20:47.200 --> 00:20:53.600]  說什麼我們遇見彌賽亞了我們信主了然後呢
[00:20:53.840 --> 00:21:00.000]  去見耶穌所以這三個字我們在教會裡頭
[00:21:00.000 --> 00:21:06.400]  既然我們已經信主了主耶穌基督的大使命
[00:21:06.400 --> 00:21:12.800]  告訴我們那麼我們不要白占地圖想當年我們也是
[00:21:12.800 --> 00:21:19.200]  別人叫我們來來看來看但是注意了
[00:21:19.440 --> 00:21:25.600]  這裡這裡並不是說來教會我們很多人的做法
[00:21:25.600 --> 00:21:32.000]  就是這樣一般的基督徒都是講你來到教會去找
[00:21:32.000 --> 00:21:38.400]  我們長老每個人都是找人來去找長老長老為什麼會累得要命的
[00:21:38.400 --> 00:21:44.800]  牧師也是這樣子所以很多牧師都不太長命就是
[00:21:45.040 --> 00:21:51.200]  給你們這是你們自己的事不做結果全部都丟給你千萬不要講
[00:21:51.200 --> 00:21:57.600]  你拿我的錢你拿奉獻了對不對你拿拿薪水
[00:21:57.600 --> 00:22:04.000]  你本來就是應該幹這個神經不是這麼教的啊因為我們每一個人人人都
[00:22:04.000 --> 00:22:10.400]  做祭司的人人都應該要去做了這個牧師長老
[00:22:10.640 --> 00:22:16.800]  在教會裡面是以祈禱傳道為重每天要替你們禱告
[00:22:16.800 --> 00:22:23.200]  每天要準備傳道的事事工所以我們每一個人該來做
[00:22:23.200 --> 00:22:29.600]  所以我們該做的就是我們希望如果教會我不能鼓勵
[00:22:29.600 --> 00:22:36.000]  你看教會的空椅子空的還這麼多你去想想看
[00:22:36.240 --> 00:22:42.400]  每一個人一年一年不要講說每個禮拜
[00:22:42.400 --> 00:22:47.760]  一年你只要把一個人帶信主
[00:22:47.760 --> 00:22:54.920]  你自己想想看你們教會有多少人就是兩倍就馬上兩倍了
[00:22:54.920 --> 00:23:01.320]  這一番就不夠做了馬上就不夠了這問題就在哪裡呢問題
[00:23:01.580 --> 00:23:07.720]  我們我們常常只顧自己我們只在山上別人山下來管他的
[00:23:07.720 --> 00:23:13.360]  這個這個就是不對了當年如果人家不管你你就沒有信主了
[00:23:13.360 --> 00:23:20.020]  我們已經得到白白得到了聖經教導我們白白得到了應該白白的捨去
[00:23:20.020 --> 00:23:26.420]  我們應該要做的這是我們該做的已經是基督徒了你一定要
[00:23:26.680 --> 00:23:32.820]  一定要有這個意向你應該要去做的那怎麼做我們今天就看看了怎麼做
[00:23:32.820 --> 00:23:39.220]  今天我特別本來是不想給你們這個的後來感動還是給你們好了
[00:23:39.220 --> 00:23:45.620]  免得我講沒有辦法講這麼多你們可以回去
[00:23:45.620 --> 00:23:52.020]  參考這個很好的一個資料這告訴我們你看這一節經文裡頭就三個
[00:23:52.280 --> 00:23:58.420]  重點三個字抓出來了找你要你希望帶誰帶誰信主
[00:23:58.420 --> 00:24:04.820]  在你家鄰居你的親戚很多人都是從先從自己的親戚開始先要從
[00:24:04.820 --> 00:24:11.220]  當然今天我們講宣教如果你自己在這邊都不傳福音不那個你談宣教沒有用
[00:24:11.220 --> 00:24:17.620]  你自己這邊都不做你一直講你聽好我碰到過
[00:24:17.880 --> 00:24:24.020]  一些人告訴我說我這裡是忙死了我去宣教的時候我就會好好做
[00:24:24.020 --> 00:24:30.420]  沒這種事情你在這裡不好好做沒有這種心
[00:24:30.420 --> 00:24:36.820]  你到那邊去只不過去度假而已度假跟宣教不一樣的
[00:24:36.820 --> 00:24:43.220]  我們去的很多地方尤其國內現在越來越麻煩的事情
[00:24:43.480 --> 00:24:49.620]  越多了當然有機會我們再多聊一點現在管的越來越嚴我前一陣子
[00:24:49.620 --> 00:24:52.180]  我大概七八年前去的時候
[00:24:52.180 --> 00:24:58.840]  這個去教課教課是怎麼教的
[00:24:58.840 --> 00:25:05.240]  這個我到了一個地方人家接了我接了我以後就直接就是
[00:25:05.240 --> 00:25:11.640]  不跟外面就把我送到一個地方去了送進去我也不知道是什麼地方就送進去了
[00:25:11.900 --> 00:25:18.040]  送進去教完從禮拜一教到禮拜六禮拜天
[00:25:18.040 --> 00:25:20.340]  然後把我一接
