
[00:00:00.000 --> 00:00:08.000]  今天是感恩節主日,首先讓我在這裡恭賀大家,感恩節非常非常非常快樂,你們。
[00:02:21.000 --> 00:02:27.000]  而是因為迦拿是一個曾經經歷過神恩典的地方。
[00:02:27.000 --> 00:02:31.000]  我告訴你,一個經歷過神恩典的地方,
[00:02:31.000 --> 00:02:36.000]  就很自然會使人對神產生信心。
[00:02:36.000 --> 00:02:38.000]  所以不是地方。
[00:02:38.000 --> 00:02:44.000]  今天你我不需要趕到迦拿去才能夠經歷神蹟,不是。
[00:02:44.000 --> 00:02:50.000]  而是因著神的恩典所產生的信心,
[00:02:50.000 --> 00:02:56.000]  能夠使神蹟不斷地發生在我們身上。
[00:02:56.000 --> 00:03:00.000]  所以今天從這段經文當中,我們就要一同來看,
[00:03:00.000 --> 00:03:06.000]  這種經歷神蹟的信心,到底是從怎麼樣一種信心呢?
[00:03:06.000 --> 00:03:08.000]  四方面,我們來看。
[00:03:08.000 --> 00:03:11.000]  第一個,信心是從聽見開始的。
[00:03:11.000 --> 00:03:15.000]  跟你們說信心從聽見開始。
[00:03:15.000 --> 00:03:21.000]  第47節裡面這一說,這位大臣他的兒子患病,
[00:03:21.000 --> 00:03:26.000]  他就聽見耶穌來到迦勒利。
[00:03:26.000 --> 00:03:30.000]  我相信他不只是聽見耶穌的行蹤而已,
[00:03:30.000 --> 00:03:33.000]  他一定是聽見過耶穌所說的話語,
[00:03:33.000 --> 00:03:37.000]  他也是聽見耶穌所作為,
[00:03:37.000 --> 00:03:42.000]  否則他不會如此渴慕地要來尋求耶穌。
[00:03:42.000 --> 00:03:46.000]  信心永遠從聽見開始。
[00:03:46.000 --> 00:03:49.000]  那你說聽見什麼呢?
[00:03:49.000 --> 00:03:52.000]  羅馬書第10章第17節很清楚地告訴我們,
[00:03:52.000 --> 00:03:56.000]  一同來念來,可見信道是從聽道來的,
[00:03:56.000 --> 00:03:59.000]  聽道是從基督的話而來。
[00:03:59.000 --> 00:04:03.000]  這節聖經更直接的翻譯是這樣的,
[00:04:03.000 --> 00:04:06.000]  可見信心是從聽見而來,
[00:04:06.000 --> 00:04:10.000]  聽見是從基督的話而來。
[00:04:10.000 --> 00:04:16.000]  換句話說,信心是從聽見基督的話語而來。
[00:04:16.000 --> 00:04:20.000]  什麼時候你心裡領受了基督的話,
[00:04:20.000 --> 00:04:25.000]  那從你心靈的深處自然產生一個渴慕,
[00:04:25.000 --> 00:04:31.000]  從你心靈的深處自然一個從神而來的信心就會興起。
[00:04:31.000 --> 00:04:36.000]  那你說我們怎麼樣才能夠聽見基督的話呢?
[00:04:36.000 --> 00:04:42.000]  你要知道在聖經裡面提到神的話這個字的時候,
[00:04:42.000 --> 00:04:47.000]  在原文裡面是用兩個字來敘述神的話,
[00:04:47.000 --> 00:04:51.000]  一個就是logos,一個就是rhema。
[00:04:51.000 --> 00:04:54.000]  logos的意思是什麼呢?
[00:04:54.000 --> 00:05:00.000]  logos的意思就是神所說的一切的話,那是logos。
[00:05:00.000 --> 00:05:02.000]  可是rhema這個字是什麼意思呢?
[00:05:02.000 --> 00:05:09.000]  rhema的意思比較特別講到是神現在所說的話。
[00:05:09.000 --> 00:05:13.000]  而這節聖經當中講到基督的話這個話,
[00:05:13.000 --> 00:05:16.000]  在原文裡面就是用rhema這個字,
[00:05:16.000 --> 00:05:20.000]  是指著神現在所說的話。
[00:05:20.000 --> 00:05:23.000]  所以換句話說,不是隨便一句神的話,
[00:05:23.000 --> 00:05:28.000]  而是神現在所要向我們所說的話。
[00:05:28.000 --> 00:05:35.000]  一旦我們聽見神在這個時刻要向我們所說的話,
[00:05:35.000 --> 00:05:41.000]  那麼信心就很自然而然在我們心靈的深處產生。
[00:05:41.000 --> 00:05:47.000]  那你說我們怎麼樣才能夠聽見神現在要向我們說的話呢?
[00:05:47.000 --> 00:05:52.000]  其實神常常透過三個管道來向我們說話。
[00:05:52.000 --> 00:05:57.000]  第一個,神常常透過祂的僕人來說話。
[00:05:57.000 --> 00:06:02.000]  跟你們說,神常常透過祂的僕人來說話。
[00:06:02.000 --> 00:06:06.000]  這為什麼來聚會聽到是這麼重要一件事情?
[00:06:06.000 --> 00:06:11.000]  因為神常常透過講到的信息來向你說話嘛。
[00:06:11.000 --> 00:06:16.000]  這為什麼在聽到的時候,學習記筆記是那麼重要的事情?
[00:06:16.000 --> 00:06:22.000]  否則你聽得再好,左耳聽右耳怎麼樣,就出去了。
[00:06:22.000 --> 00:06:25.000]  一聽完,你就忘記了。
[00:06:25.000 --> 00:06:28.000]  這為什麼很多人聽到聽來聽去,
[00:06:28.000 --> 00:06:32.000]  只記得牧師講的笑話而已,其他都記不得。
[00:06:32.000 --> 00:06:34.000]  今天的信息好不好,很好,牧師講得棒,
[00:06:34.000 --> 00:06:37.000]  其實講些什麼,啊,不記得了。
[00:06:37.000 --> 00:06:42.000]  所以你一定要學習在聽到的時候學習記筆記,
[00:06:42.000 --> 00:06:47.000]  能夠把當時的感動記錄下來。
[00:06:47.000 --> 00:06:51.000]  因為當時的感動是很重要的,
[00:06:51.000 --> 00:06:56.000]  當時的感動就是神現在要向你說的話嘛。
[00:06:56.000 --> 00:07:01.000]  所以當你能夠把這些當時的感動記錄下來,
[00:07:01.000 --> 00:07:04.000]  累積下來的時候,當你回頭一看,
[00:07:04.000 --> 00:07:09.000]  你就很容易明白神在你身上的心意是什麼。
[00:07:09.000 --> 00:07:12.000]  很多人常常問我問題,牧師啊,
[00:07:12.000 --> 00:07:15.000]  我怎麼可以明白神的旨意?其實很簡單。
[00:07:15.000 --> 00:07:22.000]  當你能夠學習把每一個當時的感動記錄下來,
[00:07:22.000 --> 00:07:27.000]  累積下來,回頭一看,就清楚明白。
[00:07:27.000 --> 00:07:31.000]  這是我這麼多年來的操練,我就是這樣做的,
[00:07:31.000 --> 00:07:36.000]  讓我很容易能夠明白上帝的心意是什麼。
[00:07:36.000 --> 00:07:39.000]  第一個,神常透過他的僕人來說話。
[00:07:39.000 --> 00:07:42.000]  第二個,神常透過聖經來說話。
[00:07:42.000 --> 00:07:46.000]  跟你媽說,神常透過聖經來說話。
[00:07:46.000 --> 00:07:48.000]  而每次當你讀神的話的時候,
[00:07:48.000 --> 00:07:51.000]  千萬不要把它只當作一個例行公事,
[00:07:51.000 --> 00:07:53.000]  交差了事就算了。
[00:07:53.000 --> 00:07:57.000]  當你讀聖經的時候,一定要歡迎聖靈來。
[00:07:57.000 --> 00:07:58.000]  為什麼呢?
[00:07:58.000 --> 00:08:03.000]  主耶穌在約翰福音16章13節裡面很清楚對我們說,
[00:08:03.000 --> 00:08:09.000]  只等真理的聖靈來了,祂要引導你們明白原文做什麼?
[00:08:09.000 --> 00:08:10.000]  進入。
[00:08:10.000 --> 00:08:12.000]  聖靈為什麼來?
[00:08:12.000 --> 00:08:14.000]  不只讓我們經歷祂很豐富的恩典,
[00:08:14.000 --> 00:08:17.000]  聖靈來更重要的目的要引導我們明白,
[00:08:17.000 --> 00:08:21.000]  而且是進入到一切的真理裡面。
[00:08:21.000 --> 00:08:22.000]  所以我常常說,
[00:08:22.000 --> 00:08:28.000]  聖靈就好像以前我們在補習班上課那種家教班的補習老師一樣。
[00:08:28.000 --> 00:08:31.000]  有時候你讀聖經怎麼讀都讀不懂,
[00:08:31.000 --> 00:08:34.000]  可是補習老師一來就明白,
[00:08:34.000 --> 00:08:37.000]  能夠進入真理裡面。
[00:08:37.000 --> 00:08:39.000]  所以當你讀聖經的時候不要一個人讀,
[00:08:39.000 --> 00:08:40.000]  你一定要歡迎聖靈,
[00:08:40.000 --> 00:08:45.000]  禱告祈求主啊,聖靈來幫助我。
[00:08:45.000 --> 00:08:48.000]  求聖靈給你今天的一句話。
[00:08:48.000 --> 00:08:50.000]  當你讀聖經的時候,
[00:08:50.000 --> 00:08:52.000]  聖靈求你給我一句話,
[00:08:52.000 --> 00:08:54.000]  從這段經文給我一句話,
[00:08:54.000 --> 00:08:56.000]  今天的一句話,
[00:08:56.000 --> 00:09:01.000]  而這句話就能成為你今天的力量跟指引。
[00:09:01.000 --> 00:09:02.000]  第三,
[00:09:02.000 --> 00:09:05.000]  神也常透過環境來說話。
[00:09:05.000 --> 00:09:09.000]  跟你們說,神常透過環境來說話。
[00:09:09.000 --> 00:09:12.000]  神常常會透過環境上的關門,
[00:09:12.000 --> 00:09:16.000]  或者開門來向我們說話。
[00:09:16.000 --> 00:09:19.000]  當神在你生命當中關一扇門的時候,
[00:09:19.000 --> 00:09:22.000]  你不要感覺很灰心跟沮喪,
[00:09:22.000 --> 00:09:25.000]  因為當神關一扇門的時候,
[00:09:25.000 --> 00:09:29.000]  神必然為你打開另外一扇門的。
[00:09:29.000 --> 00:09:32.000]  所以你要耐心等候,
[00:09:32.000 --> 00:09:35.000]  繼續不斷的叩門,
[00:09:35.000 --> 00:09:39.000]  直到神為你預備敞開的門為止。
[00:09:39.000 --> 00:09:40.000]  這好像保羅,
[00:09:40.000 --> 00:09:44.000]  保羅本來想到小雅西亞去傳福音,
[00:09:44.000 --> 00:09:46.000]  神把那個門關了。
[00:09:46.000 --> 00:09:48.000]  後來他又想比特尼去傳福音,
[00:09:48.000 --> 00:09:51.000]  神又把那個門關了。
[00:09:51.000 --> 00:09:53.000]  但保羅並沒有氣餒,
[00:09:53.000 --> 00:09:55.000]  他繼續叩門,
[00:09:55.000 --> 00:10:00.000]  一直到他聽見神在馬其頓的呼聲,
[00:10:00.000 --> 00:10:06.000]  他就明白神在歐洲為他預備了一個敞開的門。
[00:10:06.000 --> 00:10:07.000]  所以我們看見,
[00:10:07.000 --> 00:10:12.000]  第五點神不會隨便在我們生命當中把門關起來的。
[00:10:12.000 --> 00:10:14.000]  當神關上一扇門的時候,
[00:10:14.000 --> 00:10:18.000]  神必然為你敞開另外一扇門。
[00:10:18.000 --> 00:10:20.000]  當神為你關門的時候,
[00:10:20.000 --> 00:10:22.000]  固然你不要灰心沮喪,
[00:10:22.000 --> 00:10:26.000]  但當神為你開另外一扇門的時候,
[00:10:26.000 --> 00:10:28.000]  你也絕對不要遲疑,
[00:10:28.000 --> 00:10:31.000]  你一定要勇敢向前。
[00:10:31.000 --> 00:10:33.000]  就像保羅一樣,
[00:10:33.000 --> 00:10:38.000]  當他看見神為他敞開了門在歐洲馬其頓的呼聲,
[00:10:38.000 --> 00:10:42.000]  他就立刻轉向歐洲去傳福音,
[00:10:42.000 --> 00:10:47.000]  果然福音就從歐洲傳遍到全世界。
[00:10:47.000 --> 00:10:51.000]  所以我們看見信心一定要從聽見開始,
[00:10:51.000 --> 00:10:52.000]  聽見什麼?
[00:10:52.000 --> 00:10:54.000]  聽見基督的話,
[00:10:54.000 --> 00:10:58.000]  聽見神現在要向你所說的話。
[00:10:58.000 --> 00:11:01.000]  第二,信心必須有行動來配合,
[00:11:01.000 --> 00:11:06.000]  給你比方說信心必須有行動配合,
[00:11:06.000 --> 00:11:08.000]  你光是聽見是不夠的,
[00:11:08.000 --> 00:11:10.000]  如果你只是聽見神的話,
[00:11:10.000 --> 00:11:12.000]  你卻不回應,
[00:11:12.000 --> 00:11:15.000]  是不會有任何事情發生的。
[00:11:15.000 --> 00:11:18.000]  這位大臣當他聽見了耶穌來,
[00:11:18.000 --> 00:11:22.000]  他就立刻從加百農下到迦拿去,
[00:11:22.000 --> 00:11:26.000]  從加百農到迦拿大概是二十里路,
[00:11:26.000 --> 00:11:29.000]  從現在來看並不很遙遠,
[00:11:29.000 --> 00:11:31.000]  可是在當時來講,
[00:11:31.000 --> 00:11:33.000]  卻不是很近,
[00:11:33.000 --> 00:11:35.000]  而且不是挺方便,
[00:11:35.000 --> 00:11:37.000]  但是他沒有在家裡,
[00:11:37.000 --> 00:11:39.000]  坐在家裡等候神蹟發生,
[00:11:39.000 --> 00:11:40.000]  沒有。
[00:11:40.000 --> 00:11:44.000]  他就立刻從加百農到迦拿,
[00:11:44.000 --> 00:11:49.000]  立刻來到耶穌面前,求祂醫治他的兒子。
[00:11:49.000 --> 00:11:55.000]  第二,信心絕對不只是心靈裡面一點的感動而已,
[00:11:55.000 --> 00:11:59.000]  信心必須是要付上行動的代價,
[00:11:59.000 --> 00:12:01.000]  來回應神的護照的。
[00:12:01.000 --> 00:12:03.000]  這就好像舊約時代,
[00:12:03.000 --> 00:12:05.000]  我們講到亞伯拉罕,
[00:12:05.000 --> 00:12:07.000]  他是一位信心之父,不是嗎?
[00:12:07.000 --> 00:12:10.000]  但我告訴你,亞伯拉罕之所以成為信心之父,
[00:12:10.000 --> 00:12:13.000]  絕對不是因為他頭腦的知識,
[00:12:13.000 --> 00:12:16.000]  也不是因為他心裡的感動。
[00:12:16.000 --> 00:12:18.000]  亞伯拉罕之所以成為信心之父,
[00:12:18.000 --> 00:12:22.000]  他的信心是有行動來配合的。
[00:12:22.000 --> 00:12:25.000]  當神應許他,要賜給他一個地,
[00:12:25.000 --> 00:12:27.000]  是一個應許之地,
[00:12:27.000 --> 00:12:31.000]  聖經上說他就離開他的家鄉吾爾,
[00:12:31.000 --> 00:12:34.000]  甚至說當他離開家鄉吾爾的時候,
[00:12:34.000 --> 00:12:36.000]  他還不知道往哪裡去,
[00:12:36.000 --> 00:12:38.000]  他還不知道往哪裡去,
[00:12:38.000 --> 00:12:40.000]  他就準備出去了。
[00:12:40.000 --> 00:12:44.000]  你可以想像,要出發前一個晚上,
[00:12:44.000 --> 00:12:48.000]  薩拉跟他在整理行李的時候對話嗎?
[00:12:48.000 --> 00:12:50.000]  薩拉問他說,
[00:12:50.000 --> 00:12:52.000]  「嘿,我們要去哪裡啊?」
[00:12:52.000 --> 00:12:53.000]  「不知道。」
[00:12:53.000 --> 00:12:54.000]  「我們要去做什麼?」
[00:12:54.000 --> 00:12:56.000]  「不知道。」
[00:12:56.000 --> 00:12:57.000]  「怎麼回事?」
[00:12:57.000 --> 00:12:58.000]  「什麼都不知道。」
[00:12:58.000 --> 00:12:59.000]  「中年危機到了。」
[00:12:59.000 --> 00:13:01.000]  「什麼都不知道。」
[00:13:01.000 --> 00:13:02.000]  但是我們看見,
[00:13:02.000 --> 00:13:04.000]  他什麼都不知道,
[00:13:04.000 --> 00:13:06.000]  也不知道往哪裡去,
[00:13:06.000 --> 00:13:09.000]  但他只知道神給他一個應許之地,
[00:13:09.000 --> 00:13:14.000]  他就有行動就離開他的家鄉走出去了。
[00:13:14.000 --> 00:13:19.000]  亞伯拉罕的信心是真時代的行動的信心。
[00:13:19.000 --> 00:13:23.000]  當神說要賜給他一個兒子的時候,
[00:13:23.000 --> 00:13:25.000]  在他九十九歲,
[00:13:25.000 --> 00:13:27.000]  你還記得神對亞伯拉罕說,
[00:13:27.000 --> 00:13:31.000]  「你的名字從今天開始不要再叫亞伯拉罕了。」
[00:13:31.000 --> 00:13:34.000]  「你要改名字叫亞伯拉罕。」
[00:13:34.000 --> 00:13:36.000]  亞伯拉罕意思是什麼?
[00:13:36.000 --> 00:13:38.000]  多國之父。
[00:13:38.000 --> 00:13:40.000]  神說不但你的名字要改,
[00:13:40.000 --> 00:13:42.000]  你妻子的名字也要改,
[00:13:42.000 --> 00:13:43.000]  不再叫薩萊了,
[00:13:43.000 --> 00:13:45.000]  從今天開始叫薩拉。
[00:13:45.000 --> 00:13:47.000]  薩拉的意思是什麼?
[00:13:47.000 --> 00:13:49.000]  多國之母。
[00:13:49.000 --> 00:13:50.000]  想想看,
[00:13:50.000 --> 00:13:51.000]  一對夫妻九十九歲,
[00:13:51.000 --> 00:13:52.000]  沒有孩子,
[00:13:52.000 --> 00:13:53.000]  人家問你說,
[00:13:53.000 --> 00:13:54.000]  「你叫什麼名字啊?」
[00:13:54.000 --> 00:13:56.000]  「多國之父。」
[00:13:56.000 --> 00:13:58.000]  OK?
[00:13:58.000 --> 00:14:00.000]  多國之母,
[00:14:00.000 --> 00:14:02.000]  頭腦一定有點問題。
[00:14:02.000 --> 00:14:04.000]  人家九十九歲,
[00:14:04.000 --> 00:14:05.000]  Come on!
[00:14:05.000 --> 00:14:08.000]  如果今天你九十九歲沒有兒女,
[00:14:08.000 --> 00:14:10.000]  神說要改名叫多國之父,
[00:14:10.000 --> 00:14:11.000]  你改是不改啊?
[00:14:11.000 --> 00:14:15.000]  誠實回答。
[00:14:15.000 --> 00:14:16.000]  如果二十五歲,
[00:14:16.000 --> 00:14:17.000]  我當然改。
[00:14:17.000 --> 00:14:19.000]  九十九歲沒有兒女,
[00:14:19.000 --> 00:14:20.000]  神說要改名叫多國之父,
[00:14:20.000 --> 00:14:23.000]  請問你改不改啊?
[00:14:23.000 --> 00:14:25.000]  你絕對不會改的。
[00:14:25.000 --> 00:14:27.000]  對不對?笑死人了。
[00:14:27.000 --> 00:14:28.000]  成為笑柄,
[00:14:28.000 --> 00:14:29.000]  什麼九十九歲還沒有孩子,
[00:14:29.000 --> 00:14:31.000]  都叫做多國之父。
[00:14:31.000 --> 00:14:33.000]  但我們看見亞伯拉罕,
[00:14:33.000 --> 00:14:34.000]  他在九十九歲,
[00:14:34.000 --> 00:14:39.000]  就真的把名字改成多國之父。
[00:14:39.000 --> 00:14:40.000]  而第二年,
[00:14:40.000 --> 00:14:42.000]  神果然賜給他一個兒子,
[00:14:42.000 --> 00:14:44.000]  名叫以撒。
[00:14:44.000 --> 00:14:46.000]  亞伯拉罕的信心,
[00:14:46.000 --> 00:14:48.000]  是帶著真實的行動。
[00:14:48.000 --> 00:14:51.000]  今天當你聽見神的話語,
[00:14:51.000 --> 00:14:53.000]  你一定要用行動,
[00:14:53.000 --> 00:14:55.000]  來配合神的話語。
[00:14:55.000 --> 00:14:56.000]  我告訴你,
[00:14:56.000 --> 00:14:57.000]  神就要來工作,
[00:14:57.000 --> 00:15:00.000]  神蹟就會發生的。
[00:15:00.000 --> 00:15:03.000]  那你說要怎麼樣來行動呢?
[00:15:03.000 --> 00:15:07.000]  最簡單的莫過於從禱告開始。
[00:15:07.000 --> 00:15:11.000]  你可知道禱告是最好的行動嗎?
[00:15:11.000 --> 00:15:14.000]  有人說神不會垂聽,
[00:15:14.000 --> 00:15:17.000]  一個你從來沒有做過的禱告。
[00:15:17.000 --> 00:15:19.000]  神從來不會垂聽,
[00:15:19.000 --> 00:15:21.000]  一個你從來沒做過的禱告。
[00:15:21.000 --> 00:15:23.000]  禱告的本身,
[00:15:23.000 --> 00:15:25.000]  就是你對神的話語,
[00:15:25.000 --> 00:15:27.000]  一個最基本的回應。
[00:15:27.000 --> 00:15:29.000]  就是對神的座,
[00:15:29.000 --> 00:15:31.000]  一個最基本的回應。
[00:15:31.000 --> 00:15:34.000]  我又鼓勵你真的來參加教會的禱告會。
[00:15:34.000 --> 00:15:37.000]  當我們在這裡一同為教會的復興禱告,
[00:15:37.000 --> 00:15:40.000]  為個人生命的突破禱告,
[00:15:40.000 --> 00:15:42.000]  為神的醫治禱告的時候,
[00:15:42.000 --> 00:15:45.000]  就表明我們不但相信神的話語,
[00:15:45.000 --> 00:15:49.000]  而且我們願意付上行動的代價,
[00:15:49.000 --> 00:15:51.000]  與神一起來同工,
[00:15:51.000 --> 00:15:55.000]  我們就能夠經歷神偉大奇妙的作為。
[00:15:55.000 --> 00:15:56.000]  Amen?
[00:15:56.000 --> 00:16:01.000]  第三,我們看見信心必須經過試驗的。
[00:16:01.000 --> 00:16:06.000]  給你朋友信心必須經過試驗的跟他說。
[00:16:06.000 --> 00:16:10.000]  你知道47節裡面這個大臣來見耶穌的時候,
[00:16:10.000 --> 00:16:15.000]  其實他心中是有一種期待。
[00:16:15.000 --> 00:16:17.000]  所以他對耶穌怎麼說呢?
[00:16:17.000 --> 00:16:24.000]  主啊,求你下去到加百隆來醫治我的兒子吧。
[00:16:24.000 --> 00:16:26.000]  所以你看耶穌怎麼回答呢?
[00:16:26.000 --> 00:16:30.000]  好像耶穌沒有打算要這樣做耶。
[00:16:30.000 --> 00:16:33.000]  48節耶穌的回答,第一次的回答,
[00:16:33.000 --> 00:16:36.000]  好像耶穌在責備他一樣。
[00:16:36.000 --> 00:16:41.000]  你們這些人若不看見縱是不信。
[00:16:41.000 --> 00:16:43.000]  那就是說好像在責備他一樣。
[00:16:43.000 --> 00:16:45.000]  這個大臣接下來怎麼說呢?
[00:16:45.000 --> 00:16:47.000]  大臣說,哎呀,是啦,是啦,
[00:16:47.000 --> 00:16:49.000]  但是你要說我兒子快死了。
[00:16:49.000 --> 00:16:52.000]  主啊,你可不可以不要講一大堆神學理論,
[00:16:52.000 --> 00:16:55.000]  什麼信不信,但是我的兒子快死了。
[00:16:55.000 --> 00:16:57.000]  你可不可以下去為他禱告。
[00:16:57.000 --> 00:17:00.000]  我只是這麼簡單,你下去為他禱告,
[00:17:00.000 --> 00:17:03.000]  不要跟我講一大堆道理,禱告一下嘛。
[00:17:03.000 --> 00:17:05.000]  50節耶穌第二次回答了。
[00:17:05.000 --> 00:17:06.000]  怎麼回答呢?
[00:17:06.000 --> 00:17:09.000]  讓你回去吧,你兒子活了。
[00:17:09.000 --> 00:17:12.000]  如果你是那個父親,你會做何感想?
[00:17:12.000 --> 00:17:16.000]  你不是覺得有點太輕率了嗎?
[00:17:16.000 --> 00:17:22.000]  這個大臣是希望說,主啊,你可不可以為我的兒子去一下,
[00:17:22.000 --> 00:17:24.000]  看看我兒子,禱告一下嘛。
[00:17:24.000 --> 00:17:27.000]  趁他還沒死以前禱告。
[00:17:27.000 --> 00:17:31.000]  但耶穌就好像很輕鬆,讓你回去吧,你兒子活了。
[00:17:31.000 --> 00:17:33.000]  連禱告一句都沒有耶。
[00:17:33.000 --> 00:17:36.000]  耶穌連禱告一句都沒有,你發現沒有?
[00:17:36.000 --> 00:17:38.000]  讓你回去吧,你兒子活了。
[00:17:38.000 --> 00:17:40.000]  你不覺得很被冒犯嗎?
[00:17:40.000 --> 00:17:41.000]  你不覺得嗎?
[00:17:41.000 --> 00:17:43.000]  好像耶穌一點都不關心。
[00:17:43.000 --> 00:17:46.000]  你有沒有仔細讀經文,這個對話簡直是,
[00:17:46.000 --> 00:17:49.000]  耶穌好像毫不關心,讓你去吧。
[00:17:49.000 --> 00:17:53.000]  好像快死了。
[00:17:53.000 --> 00:17:58.000]  你知道,很多時候信心是需要經過試驗的。
[00:17:58.000 --> 00:18:05.000]  特別是當神做事的方法跟你所想的不太一樣的時候。
[00:18:05.000 --> 00:18:11.000]  特別是事情的發展跟你所期待的不太一樣的時候。
[00:18:11.000 --> 00:18:13.000]  就像這位大臣一樣,
[00:18:13.000 --> 00:18:17.000]  他多麼希望主耶穌能夠下去,
[00:18:17.000 --> 00:18:21.000]  看看他的兒子,為他兒子按個手吧,
[00:18:21.000 --> 00:18:26.000]  甚至抹個油吧,禱告一下。
[00:18:26.000 --> 00:18:30.000]  但主卻沒有按照他的想法來做。
[00:18:30.000 --> 00:18:34.000]  從人的角度來講,有點令人失望。
[00:18:34.000 --> 00:18:38.000]  但事實上這卻是主的試驗。
[00:18:38.000 --> 00:18:43.000]  你可知道我們的神會試驗我們的嗎?
[00:18:43.000 --> 00:18:49.000]  當神要亞伯拉罕到摩利亞山上把兒子以撒獻祭給神的時候,
[00:18:49.000 --> 00:18:53.000]  創世紀第22章第1節很清楚地講到,
[00:18:53.000 --> 00:18:57.000]  這些事以後神要試驗亞伯拉罕。
[00:18:57.000 --> 00:19:00.000]  因為神要試驗他。
[00:19:00.000 --> 00:19:03.000]  當主耶穌面對五千人的會眾,
[00:19:03.000 --> 00:19:08.000]  吩咐門徒菲利說,你給他們吃吧。
[00:19:08.000 --> 00:19:11.000]  育安福音第6章第6節你看見很清楚說,
[00:19:11.000 --> 00:19:14.000]  他說這話是要什麼?
[00:19:14.000 --> 00:19:20.000]  試驗菲利,他自己原知道要怎樣行。
[00:19:20.000 --> 00:19:23.000]  你可知道神是會試驗我們的嗎?
[00:19:23.000 --> 00:19:26.000]  而當神試驗我們的時候,
[00:19:26.000 --> 00:19:30.000]  其實他是在問我們兩個問題。
[00:19:30.000 --> 00:19:35.000]  第一個問題,你信得過神嗎?
[00:19:35.000 --> 00:19:37.000]  你信得過神嗎?
[00:19:37.000 --> 00:19:41.000]  當主耶穌在這位大臣說,你回去吧,
[00:19:41.000 --> 00:19:45.000]  你兒子活了,真的嗎?
[00:19:45.000 --> 00:19:49.000]  如果是那位大臣,你信得過嗎?
[00:19:49.000 --> 00:19:53.000]  萬一我回去了,Nothing happens,怎麼辦?
[00:19:53.000 --> 00:19:58.000]  當一切事情發生並不如你所期待所嚮往的,
[00:19:58.000 --> 00:20:03.000]  你仍然能夠相信神所應許的必定成就嗎?
[00:20:03.000 --> 00:20:08.000]  當我們所渴望的突破,慈顏慰德的時候,
[00:20:08.000 --> 00:20:12.000]  你還能夠確信神的道路還是高過我的道路,
[00:20:12.000 --> 00:20:16.000]  神的意念還是高過我們的意念?
[00:20:16.000 --> 00:20:19.000]  就好像在五餅二魚的神蹟裡面,
[00:20:19.000 --> 00:20:23.000]  當那個孩子擺上他所有的五餅二魚給耶穌的時候,
[00:20:23.000 --> 00:20:29.000]  從人的角度來講,他就從五餅二魚變成零了,
[00:20:29.000 --> 00:20:31.000]  什麼都沒有。
[00:20:31.000 --> 00:20:34.000]  可是當他選擇信靠神的應許的時候,
[00:20:34.000 --> 00:20:41.000]  神卻又把他從零又變回最後剩下十二籃剩餘的食物。
