
[00:00:00.000 --> 00:00:01.800]  各位靈姐妹 早安
[00:05:20.800 --> 00:05:22.000]  人和神
[00:05:22.000 --> 00:05:25.600]  人和人的關係受到破壞
[00:05:25.600 --> 00:05:26.800]  連大地
[00:05:26.800 --> 00:05:31.400]  整個世界也都受到咒咒
[00:05:31.400 --> 00:05:33.000]  當我們在這段時間
[00:05:33.000 --> 00:05:35.800]  留意一下新聞的時候
[00:05:35.800 --> 00:05:37.100]  我們就發現
[00:05:37.100 --> 00:05:39.200]  亞馬遜雨林
[00:05:39.200 --> 00:05:42.200]  一個被譽為地球之肺
[00:05:42.200 --> 00:05:44.800]  這段時間火燒不盡
[00:05:44.800 --> 00:05:48.300]  受到很嚴重的重創
[00:05:48.300 --> 00:05:49.600]  我們會看見
[00:05:49.600 --> 00:05:53.800]  當我們認識環境氣候不斷變化
[00:05:53.800 --> 00:05:55.400]  溫室的效應
[00:05:55.400 --> 00:05:57.200]  每一日我們都感受到
[00:05:57.200 --> 00:06:01.200]  持續地很熱很熱很熱
[00:06:01.200 --> 00:06:05.200]  我們都知道沙漠的面積不斷擴大
[00:06:05.200 --> 00:06:09.600]  南極的冰川加速地融化
[00:06:09.600 --> 00:06:12.200]  很多小島的島嶼
[00:06:12.200 --> 00:06:16.800]  已經不斷地被海水淹沒
[00:06:16.800 --> 00:06:21.200]  而人的怪病也都越來越多
[00:06:21.200 --> 00:06:24.400]  如果我們知道福島核電廠
[00:06:24.400 --> 00:06:25.800]  最近有個新聞報道
[00:06:25.800 --> 00:06:29.400]  原來那些廢水將要爆滿
[00:06:29.400 --> 00:06:31.600]  預期會將那些廢水
[00:06:31.600 --> 00:06:35.600]  直接排入大海裏面
[00:06:35.600 --> 00:06:36.400]  我們也都知道
[00:06:36.400 --> 00:06:38.600]  環境受到工業的污染
[00:06:38.600 --> 00:06:41.200]  那些微膠粒
[00:06:41.200 --> 00:06:44.000]  進入了海洋裏面
[00:06:44.000 --> 00:06:50.800]  很多海產都吸了不少微膠粒
[00:06:50.800 --> 00:06:54.000]  所以人類只是不斷地
[00:06:54.000 --> 00:06:58.200]  去滿足自己的肉體的慾望
[00:06:58.200 --> 00:07:02.000]  做了很多損人不利己的事情
[00:07:02.000 --> 00:07:08.800]  經文這裡形容「受造之物被迫伏在虛空之下」
[00:07:08.800 --> 00:07:09.800]  什麼是虛空?
[00:07:09.800 --> 00:07:12.800]  虛空就是一切那些顯得虛無
[00:07:12.800 --> 00:07:15.400]  沒有意義沒有目的
[00:07:15.400 --> 00:07:17.000]  所付出的努力
[00:07:17.000 --> 00:07:20.200]  好像得不到預期的成果
[00:07:20.200 --> 00:07:22.600]  好像不受控
[00:07:22.600 --> 00:07:23.000]  沒錯
[00:07:23.000 --> 00:07:25.600]  人類也都在用很多人的方法
[00:07:25.600 --> 00:07:28.600]  來去補救去研發去催谷
[00:07:28.600 --> 00:07:29.800]  結果又是什麼?
[00:07:29.800 --> 00:07:33.600]  結果又是下一輪不受控的變異
[00:07:33.600 --> 00:07:35.400]  沒有最惡劣
[00:07:35.400 --> 00:07:37.000]  只有更惡劣
[00:07:37.000 --> 00:07:39.000]  等著我們
[00:07:39.000 --> 00:07:40.000]  經文也都說
[00:07:40.000 --> 00:07:43.000]  「受造之物不但伏在虛空之下
[00:07:43.000 --> 00:07:45.800]  更加被敗壞」
[00:07:45.800 --> 00:07:47.200]  核制著
[00:07:47.200 --> 00:07:51.800]  敗壞是一種破壞生命的黑暗勢力
[00:07:51.800 --> 00:07:54.800]  它令到人和上帝分離
[00:07:54.800 --> 00:08:00.800]  落在一種孤單、恐懼、無助的處境裏面
[00:08:00.800 --> 00:08:03.000]  敗壞令到你和我
[00:08:03.000 --> 00:08:05.600]  經常惶恐不安
[00:08:05.600 --> 00:08:06.800]  因為這種勢力
[00:08:06.800 --> 00:08:12.200]  已經滲透在一切受造之物裏面
[00:08:12.200 --> 00:08:13.800]  當我們面對疾病
[00:08:13.800 --> 00:08:15.600]  面對死亡的時候
[00:08:15.600 --> 00:08:17.200]  我們固然可以看到
[00:08:17.200 --> 00:08:19.400]  這些敗壞的勢力
[00:08:19.400 --> 00:08:23.200]  同時間當我們去到放眼周遭
[00:08:23.200 --> 00:08:26.400]  我們都會見到很多不同的暴力
[00:08:26.400 --> 00:08:29.200]  在很多不同的種族仇恨
[00:08:29.200 --> 00:08:30.400]  經濟的剝削
[00:08:30.400 --> 00:08:31.600]  政治的迫害
[00:08:31.600 --> 00:08:34.000]  消費文化的腐蝕
[00:08:34.000 --> 00:08:37.000]  紙醉金迷的燕落裏面
[00:08:37.000 --> 00:08:41.200]  都讓我們看見敗壞的終極
[00:08:41.200 --> 00:08:44.800]  摩西原來在詩篇九十篇十節裏面
[00:08:44.800 --> 00:08:49.600]  已經描述了我們人生所面對的事情
[00:08:49.600 --> 00:08:50.800]  讓我們一起來讀出
[00:08:50.800 --> 00:08:55.200]  「我們一生的年日是七十歲
[00:08:55.200 --> 00:08:58.600]  若是強壯可到八十歲
[00:08:58.600 --> 00:09:01.200]  但其中所驚誇的
[00:09:01.200 --> 00:09:03.800]  不過是勞苦愁煩
[00:09:03.800 --> 00:09:05.600]  轉眼成空
[00:09:05.600 --> 00:09:08.800]  我們便如飛而去」
[00:09:08.800 --> 00:09:11.200]  不知道這一番的描述
[00:09:11.200 --> 00:09:15.200]  是否在描述我們此刻的境況裏面
[00:09:15.200 --> 00:09:16.200]  保羅在經文裏面
[00:09:16.200 --> 00:09:18.800]  亦都講到一切的受造之物
[00:09:18.800 --> 00:09:20.800]  都有一個盼望
[00:09:20.800 --> 00:09:22.200]  盼望甚麼?
[00:09:22.200 --> 00:09:25.600]  盼望好想脫離這個現實
[00:09:25.600 --> 00:09:28.000]  盼望脫離這個敗壞的核制
[00:09:28.000 --> 00:09:31.600]  能夠得享神兒女自由
[00:09:31.600 --> 00:09:33.400]  這一種的榮耀
[00:09:33.400 --> 00:09:38.000]  這裏所講的是一個綜活的論述
[00:09:38.000 --> 00:09:40.800]  挑戰我們作為神的兒女
[00:09:40.800 --> 00:09:47.200]  我們怎樣去活在當下裏面
[00:09:47.200 --> 00:09:48.600]  作為神的兒女
[00:09:48.600 --> 00:09:54.000]  沒錯,我們正面對一個敗壞的核制裏面
[00:09:54.000 --> 00:09:57.000]  亦都伏在虛空之下
[00:09:57.000 --> 00:10:00.400]  但在剛才我們讀這段經文的時候
[00:10:00.400 --> 00:10:02.600]  保羅一開始講甚麼?
[00:10:02.600 --> 00:10:07.000]  保羅一開始講到的
[00:10:07.000 --> 00:10:08.600]  就是在十八節裏面
[00:10:08.600 --> 00:10:10.200]  讓我們一齊讀出來,好嗎?
[00:10:10.200 --> 00:10:11.800]  預備起
[00:10:11.800 --> 00:10:15.800]  「我想現在的苦楚
[00:10:15.800 --> 00:10:20.000]  比起將來要顯於我們的榮耀
[00:10:20.000 --> 00:10:24.000]  就不足介意了」
[00:10:24.000 --> 00:10:29.000]  這番說話給到我們一個確據
[00:10:29.000 --> 00:10:33.200]  沒錯,縱使我們今天在一個悲情的現實當中
[00:10:33.200 --> 00:10:34.600]  但靠著耶穌
[00:10:34.600 --> 00:10:39.600]  我們能夠有一個榮耀的盼望
[00:10:39.600 --> 00:10:41.400]  因著這份榮耀的盼望
[00:10:41.400 --> 00:10:45.600]  使我們能夠有力去前行
[00:10:45.600 --> 00:10:51.400]  所以當我們能夠去認清此刻的真相的時候
[00:10:51.400 --> 00:10:53.800]  我們如何能夠在逆境裏面
[00:10:53.800 --> 00:10:55.400]  得著這份盼望
[00:10:55.400 --> 00:10:59.600]  去擁抱終末的自由呢?
[00:10:59.600 --> 00:11:03.200]  在二十三到二十五節的時候
[00:11:03.200 --> 00:11:04.400]  保羅在這裏說
[00:11:04.400 --> 00:11:07.800]  「受造之物都正在嘆息」
[00:11:07.800 --> 00:11:09.800]  所講的你和我
[00:11:09.800 --> 00:11:13.600]  其實都是在面對這份嘆息
[00:11:13.600 --> 00:11:16.000]  為著得著兒子的名分
[00:11:16.000 --> 00:11:19.000]  乃是我們身體得贖
[00:11:19.000 --> 00:11:20.800]  所講的是什麼呢?
[00:11:20.800 --> 00:11:24.200]  沒錯,今天我們都已經得著
[00:11:24.200 --> 00:11:28.000]  從上帝而來的兒子的心
[00:11:28.000 --> 00:11:31.600]  我們可以稱神為阿爸父
[00:11:31.600 --> 00:11:35.000]  而且我們都有聖靈初結的果子
[00:11:35.000 --> 00:11:37.400]  在我們生命裏面
[00:11:37.400 --> 00:11:38.600]  但與此同時
[00:11:38.600 --> 00:11:40.800]  我們都仍然要面對
[00:11:40.800 --> 00:11:42.600]  我們活在這個地上
[00:11:42.600 --> 00:11:46.200]  所帶來的那些面對的罪惡
[00:11:46.200 --> 00:11:48.000]  面對肉體的疾病
[00:11:48.000 --> 00:11:51.400]  那些的苦和各樣的限制
[00:11:51.400 --> 00:11:54.600]  但是我們有一個永恆的盼望
[00:11:54.600 --> 00:11:55.800]  因為我們知道
[00:11:55.800 --> 00:11:58.200]  當主耶穌再來的時候
[00:11:58.200 --> 00:12:00.200]  我們每一個贖祂的兒女
[00:12:00.200 --> 00:12:02.400]  能夠脫離這個扭壞
[00:12:02.400 --> 00:12:03.400]  這個軟弱
[00:12:03.400 --> 00:12:05.200]  這個羞辱的身體
[00:12:05.200 --> 00:12:07.600]  能夠和耶穌一起
[00:12:07.600 --> 00:12:09.800]  進入神的國度裏面
[00:12:09.800 --> 00:12:12.200]  能夠享受一個永遠
[00:12:12.200 --> 00:12:16.400]  真正的自由和幸福
[00:12:16.400 --> 00:12:20.400]  所以保羅在二十四和二十五節
[00:12:20.400 --> 00:12:22.400]  他說:我們得救是在乎盼望
[00:12:22.400 --> 00:12:24.600]  只是所見的盼望不是盼望
[00:12:24.600 --> 00:12:27.000]  誰還盼望他所見的呢?
[00:12:27.000 --> 00:12:30.000]  但我們若盼望那所不見的
[00:12:30.000 --> 00:12:33.600]  就必忍耐等候
[00:12:33.600 --> 00:12:34.600]  可能看完之後
[00:12:34.600 --> 00:12:36.800]  你都不知道他想說什麼
[00:12:36.800 --> 00:12:38.400]  可能都會有人想
[00:12:38.400 --> 00:12:40.200]  什麼神的盼望
[00:12:40.200 --> 00:12:42.200]  會不會太過不切實際
[00:12:42.200 --> 00:12:44.200]  好像很pure
[00:12:44.200 --> 00:12:46.400]  虛無縹緲
[00:12:46.400 --> 00:12:48.600]  這兩節經文的意思
[00:12:48.600 --> 00:12:50.800]  正好就是指出
[00:12:50.800 --> 00:12:54.600]  人所見得到的盼望
[00:12:54.600 --> 00:12:57.400]  不是真正的盼望
[00:12:57.400 --> 00:12:59.600]  因為見得到的
[00:12:59.600 --> 00:13:01.400]  都會扭壞
[00:13:01.400 --> 00:13:04.000]  都會消失
[00:13:04.000 --> 00:13:05.800]  就好像我們盼望
[00:13:05.800 --> 00:13:08.800]  有一款最新型號的手機
[00:13:08.800 --> 00:13:11.200]  即將推出的iPhone 11
[00:13:11.200 --> 00:13:13.200]  可能我們會有很多人
[00:13:13.200 --> 00:13:15.000]  都趨之若鶩
[00:13:15.000 --> 00:13:16.600]  可能當擁有的時候
[00:13:16.600 --> 00:13:19.800]  這種快樂只不過是維持幾個小時
[00:13:19.800 --> 00:13:23.200]  甚至幾天就消失
[00:13:23.200 --> 00:13:24.800]  當我們擁有一些東西的時候
[00:13:24.800 --> 00:13:25.600]  我們會發現
[00:13:25.600 --> 00:13:27.400]  很快這東西
[00:13:27.400 --> 00:13:29.400]  原來不是真正我們想要的
[00:13:29.400 --> 00:13:30.400]  想得到的
[00:13:30.400 --> 00:13:36.200]  於是又去尋索一個新的盼望
[00:13:36.200 --> 00:13:37.200]  就是這樣
[00:13:37.200 --> 00:13:41.800]  人就是經常被暫時所見的盼望
[00:13:41.800 --> 00:13:43.400]  被捆綁住
[00:13:43.400 --> 00:13:45.600]  控制了我們內心
[00:13:45.600 --> 00:13:48.200]  而失去了那份忍耐等候
[00:13:48.200 --> 00:13:53.800]  所看不見那個真正活潑的盼望
[00:13:53.800 --> 00:13:55.800]  保羅提醒我們
[00:13:55.800 --> 00:13:56.800]  我們一起去讀
[00:13:56.800 --> 00:13:58.200]  臨後四章十八節
[00:13:58.200 --> 00:13:59.200]  預備起
[00:13:59.200 --> 00:14:02.800]  原來我們不是顧念所見的
[00:14:02.800 --> 00:14:05.600]  乃是顧念所不見的
[00:14:05.600 --> 00:14:08.400]  因為所見的是暫時的
[00:14:08.400 --> 00:14:11.400]  所不見的是永遠的
[00:14:11.400 --> 00:14:13.000]  不知道這段經文
[00:14:13.000 --> 00:14:15.000]  是否也是你實踐中
[00:14:15.000 --> 00:14:16.600]  還是你反過來讀
[00:14:16.600 --> 00:14:19.400]  我們仍然都是顧念我們所見的
[00:14:19.400 --> 00:14:23.200]  不顧念所不見的
[00:14:23.200 --> 00:14:26.600]  抑或我們真的好像保羅一樣
[00:14:26.600 --> 00:14:29.400]  我們以神的眼光
[00:14:29.400 --> 00:14:31.000]  來去看我們的生命
[00:14:31.000 --> 00:14:34.800]  來去看周遭此刻發生的事情
[00:14:34.800 --> 00:14:38.200]  我們就能夠不再著意自己
[00:14:38.200 --> 00:14:41.000]  或者是今天那件事情
[00:14:41.000 --> 00:14:44.800]  所帶出來的狀態和結果
[00:14:44.800 --> 00:14:46.400]  因為我們所著意的
[00:14:46.400 --> 00:14:49.000]  就是將來這一份的盼望
[00:14:49.000 --> 00:14:51.000]  以至到在這個過程裡面
[00:14:51.000 --> 00:14:53.800]  讓我們來去到去學習等待
[00:14:53.800 --> 00:14:56.800]  使得我們生命那份的忍耐力
[00:14:56.800 --> 00:14:59.400]  就會加增
[00:14:59.400 --> 00:15:01.200]  因為真正的盼望
[00:15:01.200 --> 00:15:03.800]  從來都不是即刻發生
[00:15:03.800 --> 00:15:07.800]  從來都不在你和我的計算和預算裡面
[00:15:07.800 --> 00:15:11.200]  而是在基督耶穌的手裡面
[00:15:11.200 --> 00:15:14.400]  所以我們都不要再用自己的方法
[00:15:14.400 --> 00:15:16.000]  意願想法
[00:15:16.000 --> 00:15:18.200]  將這些盼望放在一個
[00:15:18.200 --> 00:15:20.400]  人智慧所想出來一個
[00:15:20.400 --> 00:15:22.800]  改善的方法裡面
[00:15:22.800 --> 00:15:25.000]  我們不要生存一個幻想
[00:15:25.000 --> 00:15:28.200]  以為單靠人的努力
[00:15:28.200 --> 00:15:33.400]  就可以解決世界各種的弊端
[00:15:33.400 --> 00:15:34.800]  做了這麼多年人
[00:15:34.800 --> 00:15:39.400]  我們都知道身邊的人和事
[00:15:39.400 --> 00:15:42.800]  都可能有一天會叫我們失望
[00:15:42.800 --> 00:15:47.800]  但是唯有上帝才值得我們信賴
[00:15:47.800 --> 00:15:49.400]  唯有神的話語
[00:15:49.400 --> 00:15:52.000]  才能夠去守住我們的生命
[00:15:52.000 --> 00:15:54.800]  叫我們能夠越來越明白
[00:15:54.800 --> 00:15:59.000]  這一份的盼望不是眼所見
[00:15:59.000 --> 00:16:04.000]  我們所追求的是眼所不見的盼望
[00:16:04.000 --> 00:16:05.000]  保羅也讓我們知道
[00:16:05.000 --> 00:16:09.000]  當我們面對生命那個艱難的狀況的時候
[00:16:09.000 --> 00:16:11.600]  聖靈也會幫助我們
[00:16:11.600 --> 00:16:13.800]  聖靈怎樣幫助我們呢?
[00:16:13.800 --> 00:16:14.800]  上兩個星期
[00:16:14.800 --> 00:16:17.800]  我們有機會一家去到首爾旅行
[00:16:17.800 --> 00:16:21.200]  其中有一天我們就去到一家
[00:16:21.200 --> 00:16:24.400]  比較地道的店鋪吃午膳
[00:16:24.400 --> 00:16:29.000]  那裡的店員只會說韓文
[00:16:29.000 --> 00:16:32.200]  大家就像牛頭不對馬嘴
[00:16:32.200 --> 00:16:35.800]  餐牌沒有一些圖畫
[00:16:35.800 --> 00:16:37.200]  只有一些文字
[00:16:37.200 --> 00:16:38.000]  不知道怎麼辦
[00:16:38.000 --> 00:16:40.400]  但是又很想吃又很想叫
[00:16:40.400 --> 00:16:42.600]  於是小孩很聰明
[00:16:42.600 --> 00:16:45.800]  爸爸不如用Google Translate就可以了
[00:16:45.800 --> 00:16:47.200]  真是厲害
[00:16:47.200 --> 00:16:48.400]  Google Translate
[00:16:48.400 --> 00:16:50.200]  馬上拿出來
[00:16:50.200 --> 00:16:51.400]  一Translate
[00:16:51.400 --> 00:16:54.800]  就把餐單突然變成中文
[00:16:54.800 --> 00:16:57.400]  也把我們想表達的讀出來
[00:16:57.400 --> 00:16:59.800]  它就會變成一個韓文
[00:16:59.800 --> 00:17:01.600]  讓店員看完之後
[00:17:01.600 --> 00:17:03.400]  他又嘗試去回應
[00:17:03.400 --> 00:17:05.200]  用韓文讀出來的時候
[00:17:05.200 --> 00:17:06.400]  又變成中文
[00:17:06.400 --> 00:17:10.400]  所以我們終於能夠溝通得到
[00:17:10.400 --> 00:17:13.200]  有時候我們跟天父祈禱
[00:17:13.200 --> 00:17:16.400]  都可能會有一種這樣的情況
[00:17:16.400 --> 00:17:20.800]  好像很不能夠將自己的心意去表達
[00:17:20.800 --> 00:17:25.200]  又或者也不是很明白天父祈禱的心意
[00:17:25.200 --> 00:17:26.800]  仕途寶落在這裡說什麼呢?
[00:17:26.800 --> 00:17:30.200]  讓我們一起再讀出26到28節
[00:17:30.200 --> 00:17:31.400]  預備起
[00:17:31.400 --> 00:17:35.600]  放且我們的軟弱有聖靈幫助
[00:17:35.600 --> 00:17:39.200]  我們本不曉得當怎樣禱告
[00:17:39.200 --> 00:17:43.200]  只是聖靈親自用說不出來的嘆息
[00:17:43.200 --> 00:17:45.200]  替我們禱告
[00:17:45.200 --> 00:17:47.200]  監察人心的
[00:17:47.200 --> 00:17:49.200]  曉得聖靈的意思
[00:17:49.200 --> 00:17:52.200]  因為聖靈照著神的旨意
[00:17:52.200 --> 00:17:54.200]  替聖徒祈求
[00:17:54.200 --> 00:17:58.200]  我們曉得萬事都互相效力
[00:17:58.200 --> 00:18:00.800]  叫愛神的人得益處
[00:18:00.800 --> 00:18:05.200]  就是按他旨意被照的人
[00:18:05.200 --> 00:18:11.000]  聖靈遠勝過任何一種的軟件
[00:18:11.000 --> 00:18:12.600]  任何的Apps
[00:18:12.600 --> 00:18:16.400]  聖靈他親自用說不出來的嘆息
[00:18:16.400 --> 00:18:18.600]  來替我們禱告
[00:18:18.600 --> 00:18:20.600]  什麼意思?
[00:18:20.600 --> 00:18:24.400]  原來聖靈進入在我們的生命裡面
[00:18:24.400 --> 00:18:26.000]  進入在我們的靈裡面
[00:18:26.000 --> 00:18:28.000]  體會、感受、共鳴
[00:18:28.000 --> 00:18:31.600]  我們生命那份難過而嘆息
[00:18:31.600 --> 00:18:33.600]  祂為我們祈禱
[00:18:33.600 --> 00:18:36.000]  祈求我們能夠有那份忍耐
[00:18:36.000 --> 00:18:37.000]  有那份堅韌
[00:18:37.000 --> 00:18:38.200]  有那份盼望的力量
[00:18:38.200 --> 00:18:41.000]  有信心持定守著神
[00:18:41.000 --> 00:18:43.400]  給我們這份救恩
[00:18:43.400 --> 00:18:46.000]  因著聖靈的嘆息
[00:18:46.000 --> 00:18:49.000]  我們豈不是在人生的道路裡面
[00:18:49.000 --> 00:18:54.400]  不斷被上帝調教我們人生前行的方向
[00:18:54.400 --> 00:18:56.600]  甚至被我們毅然發現
[00:18:56.600 --> 00:19:00.000]  原來我們走在一條錯的路上
[00:19:00.000 --> 00:19:03.600]  我們就回轉過來
[00:19:03.600 --> 00:19:06.200]  聖靈讓我們能夠明白真理
[00:19:06.200 --> 00:19:11.400]  聖靈也讓我們明白萬事互相效力
[00:19:11.400 --> 00:19:12.400]  保羅在這裡說
[00:19:12.400 --> 00:19:15.600]  我們曉得萬事都互相效力
[00:19:15.600 --> 00:19:17.800]  叫誰得益處?
[00:19:17.800 --> 00:19:21.800]  叫愛神的人得益處
[00:19:21.800 --> 00:19:25.600]  很明顯這裡有一個先決的條件
[00:19:25.600 --> 00:19:30.200]  是叫愛神的人得益處
[00:19:30.200 --> 00:19:31.400]  立刻我就會想
