
[00:00:00.000 --> 00:00:04.960]  接下來這四個禮拜有一個主題叫做「守龍門」
[00:02:29.880 --> 00:02:31.560]  也在裡面很複雜
[00:02:31.560 --> 00:02:36.400]  講到整個工作環境都有貪心、色情和權力
[00:02:36.400 --> 00:02:41.320]  這些誘惑籠罩著整個工作環境
[00:02:41.320 --> 00:02:43.400]  原來
[00:02:43.400 --> 00:02:48.120]  Al Pacino在故事裡面是一隻魔鬼
[00:02:48.120 --> 00:02:50.720]  魔鬼當然是敵黨神
[00:02:50.720 --> 00:02:51.800]  他的目的是什麼呢?
[00:02:51.800 --> 00:02:57.280]  是透過勾引人內裡的一些情慾
[00:02:57.280 --> 00:03:02.280]  以致我們能夠將這些情慾蔓延這個世界
[00:03:02.280 --> 00:03:05.800]  他利用黃金夢、女色、權力慾
[00:03:05.800 --> 00:03:07.520]  將人變成自己是神
[00:03:07.520 --> 00:03:09.160]  覺得自己是一個神
[00:03:09.160 --> 00:03:10.080]  然後呢
[00:03:10.080 --> 00:03:12.080]  透過你自己是神的時候
[00:03:12.080 --> 00:03:15.240]  這個魔鬼就操控了你整個人的生命
[00:03:15.240 --> 00:03:16.880]  以致他將整個世界
[00:03:16.880 --> 00:03:18.400]  take over
[00:03:18.400 --> 00:03:20.600]  這個就是故事的內容
[00:03:20.800 --> 00:03:22.040]  到最後的時候
[00:03:22.040 --> 00:03:23.880]  魔鬼講了一番話
[00:03:23.880 --> 00:03:25.040]  講了什麼話呢?
[00:03:25.040 --> 00:03:27.240]  他說從第一天開始
[00:03:27.240 --> 00:03:29.640]  你們已經低估了我
[00:03:29.640 --> 00:03:34.080]  你們從來不了解我有控制整個世界的能力
[00:03:34.080 --> 00:03:36.480]  更加出奇的是什麼呢?
[00:03:36.480 --> 00:03:39.840]  就是你一直沒有察覺到我一步一步
[00:03:39.840 --> 00:03:41.760]  這樣利用你的慾念
[00:03:41.760 --> 00:03:45.360]  以致我完全佔有了你的心靈
[00:03:45.360 --> 00:03:48.360]  這個就是你最愚蠢的地方
[00:03:50.000 --> 00:03:53.000]  上個星期我們講到關於試探
[00:03:53.000 --> 00:03:56.200]  試探其實來的時候你完全不知道的
[00:03:56.200 --> 00:03:59.520]  試探最恐怖的地方就是說
[00:03:59.520 --> 00:04:01.960]  你一開始的時候你不覺得它是試探
[00:04:01.960 --> 00:04:04.320]  上個星期我們講到試探
[00:04:04.320 --> 00:04:07.080]  是必然會發生的事情
[00:04:07.080 --> 00:04:08.680]  每個人都要面對試探
[00:04:08.680 --> 00:04:10.520]  連誰都不例外
[00:04:10.520 --> 00:04:13.400]  連耶穌都不例外
[00:04:13.400 --> 00:04:14.880]  耶穌都要面對試探
[00:04:14.880 --> 00:04:16.240]  留意
[00:04:16.240 --> 00:04:19.280]  神是利用試探去鍛鍊人
[00:04:19.280 --> 00:04:21.760]  使我們能夠對它有一種忠心
[00:04:21.760 --> 00:04:26.360]  這是神給我們那種試探和試念裡面的一個目的
[00:04:26.360 --> 00:04:29.440]  雖然說試探在這個世界出現
[00:04:29.440 --> 00:04:30.640]  但是我們要記住
[00:04:30.640 --> 00:04:32.320]  試探的來源
[00:04:32.320 --> 00:04:33.840]  不是來自上帝
[00:04:33.840 --> 00:04:36.000]  是來自人自己本身
[00:04:36.000 --> 00:04:39.200]  試探來到的時候很辛苦的
[00:04:39.200 --> 00:04:41.080]  當試探引誘你的時候
[00:04:41.080 --> 00:04:42.480]  你就被它綁住
[00:04:42.480 --> 00:04:43.680]  很痛苦
[00:04:43.680 --> 00:04:47.320]  我相信沒有人喜歡自己墮入試探裡面
[00:04:47.320 --> 00:04:48.640]  以致我們犯罪的
[00:04:49.680 --> 00:04:52.200]  也沒有人可以自誇自己
[00:04:52.200 --> 00:04:55.120]  可以頂得住這個試探是什麼
[00:04:55.120 --> 00:04:58.400]  試探使我們成為試探的奴隸
[00:04:58.400 --> 00:05:00.520]  以致事實上
[00:05:00.520 --> 00:05:01.560]  試探來到的時候
[00:05:01.560 --> 00:05:10.160]  將我們扯進整個試探帶給我們的行為裡面
[00:05:10.160 --> 00:05:15.240]  無論你是賭、毒、滾的環境當中
[00:05:15.240 --> 00:05:19.560]  結果你就墮入了一個循環的結果裡面
[00:05:19.560 --> 00:05:22.000]  以致你搞到可能是家破人亡
[00:05:22.000 --> 00:05:25.960]  搞到可能自己不能夠走出來
[00:05:25.960 --> 00:05:28.080]  所以今天想跟大家講第一個主題
[00:05:28.080 --> 00:05:29.440]  就是講到繩子
[00:05:29.440 --> 00:05:33.040]  這條繩子怎樣綁住我們在試探裡面
[00:05:33.040 --> 00:05:35.080]  整本聖經裡面
[00:05:35.080 --> 00:05:36.400]  從頭到尾
[00:05:36.400 --> 00:05:40.400]  講試探有四個主要的原因
[00:05:40.400 --> 00:05:42.560]  今天想跟大家逐個去看一下
[00:05:42.560 --> 00:05:45.160]  這些試探裡面帶給我們的來源是什麼
[00:05:45.160 --> 00:05:45.920]  第一樣
[00:05:45.920 --> 00:05:47.280]  人的罪性
[00:05:47.280 --> 00:05:48.440]  第二樣
[00:05:48.440 --> 00:05:50.840]  就是其他人帶給我們的
[00:05:50.840 --> 00:05:51.960]  第三
[00:05:51.960 --> 00:05:55.920]  就是這個世界怎樣影響我們走來試探的裡面
[00:05:55.920 --> 00:05:57.120]  第四
[00:05:57.120 --> 00:05:58.960]  魔鬼、撒旦
[00:05:58.960 --> 00:06:01.880]  好了
[00:06:01.880 --> 00:06:03.720]  先講一下自己
[00:06:03.720 --> 00:06:05.320]  先講一下人的罪性
[00:06:05.320 --> 00:06:08.840]  我相信沒有人不覺得自己有問題
[00:06:08.840 --> 00:06:11.920]  無論你在不在別人面前承認
[00:06:11.920 --> 00:06:14.640]  你都知道自己總是有一些問題在裡面
[00:06:14.640 --> 00:06:18.320]  聖經講過人心比萬物都詭詐
[00:06:18.320 --> 00:06:20.320]  壞到極處
[00:06:20.320 --> 00:06:22.440]  我看著你
[00:06:22.440 --> 00:06:24.640]  我腦子想什麼你不知道
[00:06:24.640 --> 00:06:26.800]  我看著你笑
[00:06:26.800 --> 00:06:28.880]  我心裡面想什麼你不知道
[00:06:28.880 --> 00:06:30.440]  這種就是人性
[00:06:30.440 --> 00:06:33.040]  聖經講過其實人人都會放縱情慾
[00:06:33.040 --> 00:06:37.120]  隨從肉體的私慾的意念去行
[00:06:37.120 --> 00:06:39.840]  所以別人試探
[00:06:40.400 --> 00:06:44.920]  不能夠說是別人帶進去的
[00:06:44.920 --> 00:06:48.440]  一定是自己的私慾牽引我們的誘惑
[00:06:48.440 --> 00:06:50.920]  以至我們的私慾懷胎了
[00:06:50.920 --> 00:06:52.840]  就生出罪來
[00:06:52.840 --> 00:06:54.920]  罪就這樣慢慢去形成
[00:06:54.920 --> 00:06:59.480]  人很喜歡越界的
[00:06:59.480 --> 00:07:00.840]  好像這個圖畫那樣
[00:07:00.840 --> 00:07:03.280]  Do not push the button
[00:07:03.280 --> 00:07:04.720]  結果是什麼呢?
[00:07:04.720 --> 00:07:06.160]  你就很想去試
[00:07:06.160 --> 00:07:07.160]  是不是?
[00:07:07.160 --> 00:07:09.160]  我以前有一個同事
[00:07:09.160 --> 00:07:10.960]  他說我兒子五歲
[00:07:10.960 --> 00:07:12.320]  很麻煩
[00:07:12.320 --> 00:07:15.560]  千萬不要叫他不要做那件事
[00:07:15.560 --> 00:07:17.840]  你叫他不要做那件事他就會
[00:07:17.840 --> 00:07:22.760]  這樣是不是?
[00:07:22.760 --> 00:07:28.280]  我吃第一支煙
[00:07:28.280 --> 00:07:30.360]  怎麼吃的呢?
[00:07:30.360 --> 00:07:33.480]  在家裡的環境
[00:07:33.480 --> 00:07:35.640]  那時候沒有BBCD
[00:07:35.640 --> 00:07:40.840]  我十一、十二歲的時候
[00:07:40.840 --> 00:07:42.280]  在家裡
[00:07:42.280 --> 00:07:46.200]  媽媽說自己一個人在家裡做這些
[00:07:46.200 --> 00:07:50.400]  但玩著玩著突然間看到櫃子上有一包煙
[00:07:50.400 --> 00:07:53.520]  於是乎什麼都不玩
[00:07:53.520 --> 00:07:55.920]  就走去那包煙那裡
[00:07:55.920 --> 00:07:59.280]  就走了我人生的第一支煙
[00:07:59.280 --> 00:08:03.960]  所以人的罪性是這樣
[00:08:04.320 --> 00:08:07.360]  有一個小朋友媽媽叫他帶他上山頂
[00:08:07.360 --> 00:08:11.280]  叫他不要在山頂上有些蘭河
[00:08:11.280 --> 00:08:14.000]  圍繞著你不要走過去
[00:08:14.000 --> 00:08:16.040]  走過去那些煙就會掉下去
[00:08:16.040 --> 00:08:17.800]  於是小朋友怎麼樣呢?
[00:08:17.800 --> 00:08:19.840]  走過去裝
[00:08:19.840 --> 00:08:21.040]  是不是?
[00:08:21.040 --> 00:08:22.120]  人的罪性
[00:08:22.120 --> 00:08:23.240]  人的罪性就是說
[00:08:23.240 --> 00:08:25.000]  當我們不要叫你做那件事
[00:08:25.000 --> 00:08:25.960]  你就會去做
[00:08:25.960 --> 00:08:27.920]  第二件事
[00:08:27.920 --> 00:08:29.840]  其他人
[00:08:29.840 --> 00:08:32.160]  其他人影響我們
[00:08:32.160 --> 00:08:33.920]  聖經說
[00:08:34.920 --> 00:08:37.000]  「始祖犯罪」
[00:08:37.000 --> 00:08:39.280]  「始祖犯罪」是來自一個女人
[00:08:39.280 --> 00:08:45.160]  她的太太引誘丈夫
[00:08:45.160 --> 00:08:47.120]  看到果子上的食物
[00:08:47.120 --> 00:08:48.840]  惹人眼目
[00:08:48.840 --> 00:08:49.560]  很好看
[00:08:49.560 --> 00:08:51.160]  於是就覺得很可愛
[00:08:51.160 --> 00:08:52.000]  就拿來
[00:08:52.000 --> 00:08:53.280]  還要告訴別人
[00:08:53.280 --> 00:08:56.760]  這些果摘下來吃之後
[00:08:56.760 --> 00:08:58.080]  就會令人有智慧
[00:08:58.080 --> 00:08:59.800]  於是就跟先生說
[00:08:59.800 --> 00:09:01.680]  你也試試吧
[00:09:02.960 --> 00:09:06.120]  這就是第一個罪
[00:09:06.120 --> 00:09:07.720]  帶進來這個世界裡面
[00:09:07.720 --> 00:09:11.000]  原來我們的罪
[00:09:11.000 --> 00:09:13.480]  是來自我們身邊的人
[00:09:13.480 --> 00:09:15.440]  不是來得很遠而已
[00:09:15.440 --> 00:09:18.640]  所謂走肉朋友
[00:09:18.640 --> 00:09:21.000]  近朱者赤近物者黑
[00:09:21.000 --> 00:09:23.720]  我們很容易受我們身邊的朋友影響
[00:09:23.720 --> 00:09:25.840]  又說回我
[00:09:25.840 --> 00:09:27.120]  又說回我自己
[00:09:27.120 --> 00:09:29.760]  看第一本三級書
[00:09:29.760 --> 00:09:31.960]  怎麼來的呢?
[00:09:32.840 --> 00:09:34.080]  小學有一個同學
[00:09:34.080 --> 00:09:35.520]  他開報紙檔
[00:09:35.520 --> 00:09:38.960]  報紙檔不只是賣報紙
[00:09:38.960 --> 00:09:44.040]  有很多其他的三級書籍
[00:09:44.040 --> 00:09:45.840]  我們似乎什麼都不看
[00:09:45.840 --> 00:09:47.520]  看到同學就說
[00:09:47.520 --> 00:09:49.160]  這就是科學
[00:09:49.160 --> 00:09:50.880]  之後一起上他家就看
[00:09:50.880 --> 00:09:55.000]  你知道做這些生意的人
[00:09:55.000 --> 00:09:56.640]  不會只給你看一次
[00:09:56.640 --> 00:09:57.640]  原來有很多期
[00:09:57.640 --> 00:10:00.000]  看完一期又一期
[00:10:00.000 --> 00:10:02.880]  你就慢慢墮入了那個試探
[00:10:02.880 --> 00:10:04.400]  帶來的那種後果
[00:10:04.400 --> 00:10:06.960]  這個是朋友
[00:10:06.960 --> 00:10:09.880]  你身邊的人帶給你這種影響
[00:10:09.880 --> 00:10:11.960]  第三
[00:10:11.960 --> 00:10:13.160]  世界
[00:10:13.160 --> 00:10:16.200]  世界的意思
[00:10:16.200 --> 00:10:19.200]  不是說這個世界的意思
[00:10:19.200 --> 00:10:20.480]  是說價值觀
[00:10:20.480 --> 00:10:21.960]  這個價值觀很有趣
[00:10:21.960 --> 00:10:24.080]  不斷在轉
[00:10:24.080 --> 00:10:27.880]  而且轉到將錯的東西變成對的東西
[00:10:28.920 --> 00:10:33.120]  聖經說一切屬世的肉體和眼睛的情慾
[00:10:33.120 --> 00:10:35.760]  虛榮等等不是從神而來的
[00:10:35.760 --> 00:10:37.880]  原來是從上帝
[00:10:37.880 --> 00:10:39.480]  是從這個世界而來的
[00:10:39.480 --> 00:10:41.600]  這裡講到三件事
[00:10:41.600 --> 00:10:42.800]  這個世界裡面
[00:10:42.800 --> 00:10:46.000]  勾引我們去看重三件事
[00:10:46.000 --> 00:10:47.520]  肉體
[00:10:47.520 --> 00:10:49.720]  和情慾
[00:10:49.720 --> 00:10:51.240]  和虛榮
[00:10:51.240 --> 00:10:52.000]  三件事
[00:10:52.000 --> 00:10:58.200]  七十年代開始有一套電視遊戲節目
[00:10:58.200 --> 00:10:59.960]  有沒有人看過《The Price is Right》
[00:10:59.960 --> 00:11:01.280]  喜不喜歡看?
[00:11:01.280 --> 00:11:03.000]  很喜歡看是吧?
[00:11:03.000 --> 00:11:04.880]  我看這部電視劇的時候
[00:11:04.880 --> 00:11:07.400]  我讀大學的時候已經看了
[00:11:07.400 --> 00:11:08.760]  那個年代已經有
[00:11:08.760 --> 00:11:11.400]  最吸引的地方
[00:11:11.400 --> 00:11:12.400]  不是遊戲怎麼玩
[00:11:12.400 --> 00:11:13.400]  遊戲很簡單
[00:11:13.400 --> 00:11:14.040]  是吧?
[00:11:14.040 --> 00:11:15.120]  遊戲就是
[00:11:15.120 --> 00:11:21.760]  只要你猜那個物件的價錢最接近
[00:11:21.760 --> 00:11:24.440]  而且不超越的
[00:11:24.440 --> 00:11:25.200]  是吧?
[00:11:25.200 --> 00:11:28.240]  所以知道那個人超越了
[00:11:28.240 --> 00:11:29.440]  你用一塊錢你都贏他
[00:11:29.440 --> 00:11:29.840]  是吧?
[00:11:29.840 --> 00:11:31.200]  所以叫《The Price is Right》
[00:11:31.200 --> 00:11:32.720]  我不知道你有沒有留意
[00:11:32.720 --> 00:11:34.160]  我其實天天都看
[00:11:34.160 --> 00:11:34.920]  天天都看
[00:11:34.920 --> 00:11:35.960]  最喜歡看什麼呢?
[00:11:35.960 --> 00:11:37.000]  就不是看那些人
[00:11:37.000 --> 00:11:38.400]  最喜歡看那些產品
[00:11:38.400 --> 00:11:39.360]  是吧?
[00:11:39.360 --> 00:11:40.280]  很漂亮的
[00:11:40.280 --> 00:11:41.640]  這部是奧迪
[00:11:41.640 --> 00:11:43.400]  你想想
[00:11:43.400 --> 00:11:45.160]  你在那裡參加
[00:11:45.160 --> 00:11:46.760]  去到洛杉磯而已
[00:11:46.760 --> 00:11:47.280]  不是很遠
[00:11:47.280 --> 00:11:49.360]  你去簽名你就有了
[00:11:49.360 --> 00:11:50.360]  如果你被他抽中
[00:11:50.360 --> 00:11:51.080]  中了
[00:11:51.080 --> 00:11:51.720]  是吧?
[00:11:51.720 --> 00:11:52.280]  接著說
[00:11:52.280 --> 00:11:54.120]  Come on down
[00:11:54.120 --> 00:11:55.280]  接著下來之後
[00:11:55.280 --> 00:11:56.800]  接著你見到這些人在跳
[00:11:56.800 --> 00:11:58.240]  我有一次見到一個人
[00:11:58.240 --> 00:11:59.080]  跳到
[00:11:59.080 --> 00:12:00.320]  他還沒開始玩
[00:12:00.320 --> 00:12:01.960]  開始在跑上跑下的時候
[00:12:01.960 --> 00:12:03.240]  接著一下子暈倒了
[00:12:03.240 --> 00:12:07.760]  那一天就成為新聞了
[00:12:07.760 --> 00:12:10.000]  就好像這兩個先生一樣
[00:12:10.000 --> 00:12:11.080]  他還沒開始玩
[00:12:11.080 --> 00:12:12.120]  他已經開心到
[00:12:12.120 --> 00:12:13.040]  你會看到
[00:12:13.040 --> 00:12:15.320]  這個遊戲導出了一樣東西
[00:12:15.320 --> 00:12:15.800]  就是說
[00:12:15.800 --> 00:12:18.240]  原來這個世界的物質
[00:12:18.240 --> 00:12:20.120]  可以好像蝕石一樣
[00:12:20.120 --> 00:12:21.760]  吸收我們的肉體
[00:12:21.760 --> 00:12:23.640]  吸收我們的肉鏈
[00:12:23.640 --> 00:12:25.480]  以及它的虛榮在裡面
[00:12:25.480 --> 00:12:27.440]  這是世界帶給我們的那種
[00:12:27.440 --> 00:12:29.840]  試探
[00:12:29.840 --> 00:12:31.960]  第四樣最厲害的
[00:12:31.960 --> 00:12:35.080]  不要以為只是世界去吸引我們
[00:12:35.080 --> 00:12:35.880]  在這個試探裡面
[00:12:35.880 --> 00:12:36.760]  第四樣東西是
[00:12:36.760 --> 00:12:37.880]  撒旦魔鬼
[00:12:37.880 --> 00:12:39.080]  聖經說的
[00:12:39.080 --> 00:12:41.640]  他說原來這個女人
[00:12:41.640 --> 00:12:42.600]  被試探的時候
[00:12:42.600 --> 00:12:44.360]  是由於這隻鬼
[00:12:44.360 --> 00:12:45.480]  就是這隻魔鬼
[00:12:45.480 --> 00:12:47.680]  他說遲早當犯罪吃了禁果
[00:12:47.680 --> 00:12:49.520]  原來太太引誘他
[00:12:49.520 --> 00:12:50.520]  夏娃就引誘
[00:12:50.520 --> 00:12:52.400]  夏娃其實是被魔鬼引誘
[00:12:52.400 --> 00:12:54.760]  看看聖經怎樣形容這隻魔鬼
[00:12:54.760 --> 00:12:56.840]  他說這隻魔鬼像蛇一樣
[00:12:56.840 --> 00:12:58.720]  是動物之中最狡猾的
[00:12:58.720 --> 00:13:00.760]  他說首先魔鬼怎樣呢?
[00:13:00.760 --> 00:13:02.000]  將一條舌頭
[00:13:02.000 --> 00:13:05.200]  放在你的心裡面
[00:13:05.200 --> 00:13:08.120]  人的心就被舌頭去吸住
[00:13:08.120 --> 00:13:09.520]  於是乎
[00:13:09.520 --> 00:13:12.040]  你就降伏在舌頭裡面
[00:13:12.040 --> 00:13:14.800]  慢慢這條舌頭就會發大
[00:13:14.800 --> 00:13:18.160]  於是你就會開始進入犯罪
[00:13:18.160 --> 00:13:21.160]  結果你就會在一個很悲慘的結果裡面
[00:13:21.960 --> 00:13:24.000]  讓我再解釋清楚一點
[00:13:24.000 --> 00:13:25.160]  不知道你刷不刷
[00:13:25.160 --> 00:13:26.480]  他試探的首先
[00:13:26.480 --> 00:13:29.480]  是來自一個意念
[00:13:29.480 --> 00:13:32.720]  這個意念很有趣
[00:13:32.720 --> 00:13:34.040]  無論你聽回來
[00:13:34.040 --> 00:13:36.000]  看回來
[00:13:36.000 --> 00:13:38.280]  它就好像拍照機一樣
[00:13:38.280 --> 00:13:42.160]  拍了在你的腦子裡面
[00:13:42.160 --> 00:13:44.720]  它最厲害的地方是它不走
[00:13:44.720 --> 00:13:46.920]  它不走在你的腦子裡面
[00:13:46.920 --> 00:13:48.320]  它很有耐性
[00:13:48.320 --> 00:13:50.120]  你說
[00:13:50.560 --> 00:13:54.760]  這次我可以反對付它
[00:13:54.760 --> 00:13:57.360]  但久不久它會走出來試探你
[00:13:57.360 --> 00:13:59.120]  你這次說我可以抵擋
[00:13:59.120 --> 00:14:00.240]  我不理它
[00:14:00.240 --> 00:14:03.400]  但它沒有走
[00:14:03.400 --> 00:14:04.440]  它下一次又會來
[00:14:04.440 --> 00:14:07.920]  直至到你就範為止
[00:14:07.920 --> 00:14:11.480]  這個就是魔鬼撒旦最厲害的地方
[00:14:11.480 --> 00:14:13.160]  將這個形象
[00:14:13.160 --> 00:14:16.040]  印在你的腦子裡面
[00:14:16.040 --> 00:14:17.400]  久不久你會走出來
[00:14:17.400 --> 00:14:19.000]  你睡著覺突然想一想
[00:14:19.240 --> 00:14:21.040]  起床也會想起一件事
[00:14:21.040 --> 00:14:24.080]  以前我神樂園有一個老師
[00:14:24.080 --> 00:14:26.640]  他是一個很好的神樂園老師
[00:14:26.640 --> 00:14:29.320]  他的女兒是藝術家
[00:14:29.320 --> 00:14:30.840]  她畫畫
[00:14:30.840 --> 00:14:35.600]  她畫一些人體像
[00:14:35.600 --> 00:14:40.520]  有一次我們去老師的家探望她
[00:14:40.520 --> 00:14:41.760]  她第一天進去
[00:14:41.760 --> 00:14:42.840]  「不要進去」
[00:14:42.840 --> 00:14:44.320]  叫同學們不要進去
[00:14:44.320 --> 00:14:45.440]  「進去做什麼呢?」
[00:14:45.720 --> 00:14:49.760]  她的女兒畫了很多裸體照
[00:14:49.760 --> 00:14:51.480]  即是畫人體畫
[00:14:51.480 --> 00:14:53.720]  然後她說要將它全部拔下來
[00:14:53.720 --> 00:14:54.800]  然後才讓你進去
[00:14:54.800 --> 00:14:58.640]  因為她知道男人的問題在哪裡
[00:14:58.640 --> 00:14:59.800]  於是她把它放下
[00:14:59.800 --> 00:15:01.920]  因為你一看了之後
[00:15:01.920 --> 00:15:04.280]  那個東西就不會走在你腦子裡面
[00:15:04.280 --> 00:15:10.120]  我以前在一間賣衣服的公司工作
[00:15:10.120 --> 00:15:11.400]  那間公司賣
[00:15:11.400 --> 00:15:14.520]  無論由男裝、女裝、成年人
[00:15:14.800 --> 00:15:15.800]  或是小朋友
[00:15:15.800 --> 00:15:18.240]  全部都是一件衣服
[00:15:18.240 --> 00:15:20.480]  一件衣服
[00:15:20.480 --> 00:15:22.560]  你進去買什麼都有
[00:15:22.560 --> 00:15:23.600]  包括什麼呢?
[00:15:23.600 --> 00:15:25.040]  包括內衣褲
[00:15:25.040 --> 00:15:27.600]  回到公司
[00:15:27.600 --> 00:15:28.960]  第一件事是對著電腦
[00:15:28.960 --> 00:15:31.080]  電腦面前有一個Portal page
[00:15:31.080 --> 00:15:32.800]  如果那段時間
[00:15:32.800 --> 00:15:36.240]  那段時間在賣一些性感的內衣褲
[00:15:36.240 --> 00:15:39.600]  就照樣展示出來給你看
[00:15:39.600 --> 00:15:42.760]  當你早上坐下來
[00:15:43.240 --> 00:15:45.360]  上班第一件事就是看到那些東西
[00:15:45.360 --> 00:15:48.520]  那些東西就會藏在你腦子裡面不走
[00:15:48.520 --> 00:15:50.680]  你明白我的意思嗎?
[00:15:50.680 --> 00:15:54.480]  這就是撒旦利用這個世界
[00:15:54.480 --> 00:15:58.200]  利用你腦子裡面的罪性和慾念
[00:15:58.200 --> 00:16:01.200]  開始滲入你腦子裡面
[00:16:01.200 --> 00:16:02.400]  開始引你去犯罪
[00:16:02.400 --> 00:16:06.920]  有人說最大導致令人犯罪的試探
[00:16:06.920 --> 00:16:09.320]  好像面具一樣
[00:16:09.320 --> 00:16:11.680]  這個經文說得很好
[00:16:11.680 --> 00:16:15.160]  《針研書》說別人的妻子的嘴唇
[00:16:15.160 --> 00:16:17.160]  好像蜂蜜一樣甜
[00:16:17.160 --> 00:16:18.960]  別人的比較好
[00:16:18.960 --> 00:16:25.320]  她的親吻好像橄欖油一樣柔滑
[00:16:25.320 --> 00:16:27.800]  我從來沒有看過這些聖經
[00:16:27.800 --> 00:16:29.480]  於是你就揭去看看
[00:16:29.480 --> 00:16:33.880]  然後形容得這麼透徹
[00:16:33.880 --> 00:16:36.680]  別人的比較甜
[00:16:36.680 --> 00:16:39.480]  別人的比較柔滑
[00:16:40.760 --> 00:16:42.920]  但是後面說一個結果給你聽
[00:16:42.920 --> 00:16:47.160]  他說歡樂以後所帶給我們只是悲傷
[00:16:47.160 --> 00:16:48.920]  悲哀和痛苦
[00:16:48.920 --> 00:16:52.600]  所以試探來的時候
[00:16:52.600 --> 00:16:54.560]  全部都會被膜遮住
[00:16:54.560 --> 00:16:56.360]  但是在這個膜的背後
[00:16:56.360 --> 00:16:58.920]  那就是結果
[00:16:58.920 --> 00:17:01.680]  下一課我們會慢慢說一下那個結果
[00:17:01.680 --> 00:17:05.280]  暫時我們仍然說這些原因
[00:17:05.280 --> 00:17:08.640]  說回人代入試探
