
[00:00:00.000 --> 00:00:03.640]  今天我們來到新的講道系列
[00:06:41.900 --> 00:06:43.260]  一定是凍僵了
[00:06:43.260 --> 00:06:43.980]  沒辦法了
[00:06:43.980 --> 00:06:46.540]  她就說她已經通知了FEMA
[00:06:46.540 --> 00:06:49.020]  也通知了紅十字會
[00:06:49.020 --> 00:06:50.700]  他們現在所可以做的
[00:06:50.700 --> 00:06:54.540]  雖然被困的就只有等待救兵
[00:06:54.540 --> 00:06:57.420]  我不知道大家有沒有試過被困的經驗
[00:06:57.420 --> 00:07:00.780]  例如被困在電梯
[00:07:00.780 --> 00:07:02.780]  我記得多年前
[00:07:02.780 --> 00:07:05.820]  好像Steven和坤叔曾經被困過
[00:07:05.820 --> 00:07:06.780]  去Pleasanton
[00:07:06.780 --> 00:07:09.340]  好像在Pleasanton campus曾經被困電梯
[00:07:09.340 --> 00:07:12.860]  我不知道大家有沒有被困
[00:07:12.860 --> 00:07:17.180]  被困然後等救兵來
[00:07:17.180 --> 00:07:23.020]  很多時候當你陷入一個困局
[00:07:23.020 --> 00:07:24.700]  一個困難的時候
[00:07:24.700 --> 00:07:26.700]  你很需要人幫忙
[00:07:26.700 --> 00:07:28.700]  但你自己又沒什麼可以做
[00:07:28.700 --> 00:07:30.700]  你就很期望有一個救星
[00:07:30.700 --> 00:07:32.700]  有一個勁人來幫你
[00:07:32.700 --> 00:07:35.660]  而在很多美國的電影裏面
[00:07:35.660 --> 00:07:39.420]  都是說有這些所謂的superhero
[00:07:39.420 --> 00:07:40.700]  很多的情節裏面
[00:07:40.700 --> 00:07:43.900]  當民眾去絕望的時候
[00:07:43.900 --> 00:07:45.900]  突然有這些superman
[00:07:45.900 --> 00:07:49.660]  神奇女俠、蝙蝠俠、蜘蛛俠、鋼鐵俠
[00:07:49.660 --> 00:07:54.620]  走來救或者拯救地球的人類
[00:07:54.620 --> 00:07:57.340]  他們的出現是帶來了世界的和平
[00:07:57.340 --> 00:07:59.340]  帶來了世界的穩定
[00:07:59.340 --> 00:08:02.860]  而且必要時他和壞人會激戰
[00:08:02.860 --> 00:08:07.580]  而且大多數的超級英雄都能夠打敗邪惡的壞人
[00:08:07.580 --> 00:08:10.540]  而這些人是能夠鼓舞人心
[00:08:10.540 --> 00:08:13.980]  是這些人能夠幫助當時的人
[00:08:13.980 --> 00:08:15.980]  能夠脫離或者當時的民眾
[00:08:15.980 --> 00:08:19.100]  脫離邪惡、脫離黑暗的時期
[00:08:19.100 --> 00:08:21.740]  而耶穌的到來
[00:08:21.740 --> 00:08:23.260]  到這個世界上的
[00:08:23.260 --> 00:08:25.900]  是不是好像這些superhero一樣
[00:08:25.900 --> 00:08:27.340]  這些超級英雄一樣
[00:08:27.340 --> 00:08:31.020]  拯救猶太的民族
[00:08:31.020 --> 00:08:33.260]  脫離羅馬的政權
[00:08:33.260 --> 00:08:35.660]  脫離水深火熱之中
[00:08:35.660 --> 00:08:41.500]  耶穌是不是猶太人所期盼的彌賽亞呢
[00:08:41.500 --> 00:08:43.020]  或者說到這裡
[00:08:43.020 --> 00:08:45.660]  我們可能在這個和平的時代
[00:08:45.660 --> 00:08:49.980]  可能生長得在這個環境充滿了安舒
[00:08:49.980 --> 00:08:52.540]  充滿了平安、充滿了安穩
[00:08:52.540 --> 00:08:56.780]  所以很難能夠想像到當時人民生活的境況
[00:08:56.780 --> 00:08:58.300]  但我們可以想像一下
[00:08:58.300 --> 00:09:00.860]  或者今天有一個大國興起
[00:09:00.860 --> 00:09:03.740]  我們姑且叫這個大國叫做羅馬
[00:09:03.740 --> 00:09:05.740]  它統治了全世界
[00:09:05.740 --> 00:09:07.900]  而所有國家都被它統治
[00:09:07.900 --> 00:09:13.180]  所有的地方或者地區都成為它的殖民地
[00:09:13.180 --> 00:09:16.300]  而它是用鐵腕來統治
[00:09:16.300 --> 00:09:20.380]  而當時的猶太人在羅馬的政權下
[00:09:20.380 --> 00:09:21.900]  他們被欺詐
[00:09:21.900 --> 00:09:24.460]  他們的經濟被剝削
[00:09:24.460 --> 00:09:28.380]  政治的處境非常不穩定
[00:09:28.380 --> 00:09:33.180]  他們生活在一個被欺壓、被欺詐的境況下
[00:09:33.180 --> 00:09:34.460]  舉個例子來說
[00:09:34.460 --> 00:09:36.220]  他們要收稅
[00:09:36.220 --> 00:09:38.620]  因為羅馬要用鐵腕的政策
[00:09:38.620 --> 00:09:41.660]  他們需要很強大的軍隊來安穩
[00:09:41.660 --> 00:09:44.060]  於是他們就會收稅
[00:09:44.060 --> 00:09:46.060]  就會徵收一些
[00:09:46.060 --> 00:09:47.420]  怎麼說呢
[00:09:47.420 --> 00:09:50.300]  再做一個承包的制度
[00:09:50.300 --> 00:09:52.460]  找一些商人來收稅
[00:09:52.460 --> 00:09:53.660]  他們定了一個數目
[00:09:53.660 --> 00:09:56.060]  只要這些承包商能夠交出這個數目
[00:09:56.060 --> 00:09:57.260]  他就不理你做什麼了
[00:09:57.260 --> 00:09:59.340]  這些所謂的businessman
[00:09:59.340 --> 00:10:00.540]  這些承包商
[00:10:00.540 --> 00:10:03.180]  他就會收到一個某限的數目
[00:10:03.180 --> 00:10:05.340]  就會欺詐人民來拿多一點
[00:10:05.340 --> 00:10:07.260]  因為有剩的他放進口袋
[00:10:07.260 --> 00:10:09.500]  所以當時的猶太人
[00:10:09.500 --> 00:10:13.500]  既然已經是羅馬的殖民地
[00:10:13.500 --> 00:10:16.540]  被羅馬人管轄已經很生氣
[00:10:16.540 --> 00:10:18.300]  加上給這些同胞
[00:10:18.300 --> 00:10:22.700]  因為通常所有的稅利都是猶太人的同胞
[00:10:22.700 --> 00:10:25.180]  被猶太人的同胞欺詐
[00:10:25.180 --> 00:10:29.180]  而且被欺詐的金錢還是奉獻給他管轄的人
[00:10:29.180 --> 00:10:31.180]  所以他們興上加興
[00:10:31.180 --> 00:10:33.660]  令他們意氣難平
[00:10:33.660 --> 00:10:36.300]  所以因為這樣的環境下
[00:10:36.300 --> 00:10:37.900]  就有很多的叛變
[00:10:37.900 --> 00:10:39.580]  叛變就不斷發生
[00:10:39.580 --> 00:10:42.940]  於是羅馬就派了很多的總督
[00:10:42.940 --> 00:10:50.140]  以越來越高壓的姿態或方式來統治這些地區
[00:10:50.140 --> 00:10:53.180]  而當時耶路撒冷有很多大型的節日
[00:10:53.180 --> 00:11:00.540]  大家也知道羅馬猶太人有很多的節日 最大型的就是如月節
[00:11:00.540 --> 00:11:06.620]  當時總督和他大批的士兵會遷往這些舊城區
[00:11:06.620 --> 00:11:12.460]  來維持穩定或者用武力來鎮壓
[00:11:12.460 --> 00:11:16.220]  所以當這些反抗者被鎮壓的時候
[00:11:16.220 --> 00:11:17.260]  被抓到的時候
[00:11:17.260 --> 00:11:18.220]  他會處以極刑
[00:11:18.220 --> 00:11:18.940]  什麼極刑呢?
[00:11:18.940 --> 00:11:20.380]  就是釘他們十字架
[00:11:20.380 --> 00:11:23.260]  而且放在城外 以儆效尤
[00:11:23.260 --> 00:11:24.220]  以儆示眾
[00:11:24.220 --> 00:11:30.380]  來藉此穩定或防止有同類事情發生
[00:11:30.380 --> 00:11:33.020]  而在這樣的處境下
[00:11:33.020 --> 00:11:36.300]  以色列很自然會期待一個救星
[00:11:36.300 --> 00:11:39.740]  一個尼塞亞 一個拯救者
[00:11:39.740 --> 00:11:43.580]  而當時在舊約時代這個拯救者就叫做尼塞亞
[00:11:43.580 --> 00:11:50.780]  意思就是上帝所高立或所高沒的王
[00:11:50.780 --> 00:11:52.540]  是人民的救主
[00:11:52.540 --> 00:11:59.660]  而大家如果回到歷史來看
[00:11:59.660 --> 00:12:04.380]  因為以前猶太人曾經歷過短暫的革命成功
[00:12:04.380 --> 00:12:06.620]  就是瑪加比王朝
[00:12:06.620 --> 00:12:09.740]  當時有一個老祭司叫做Mathias
[00:12:09.740 --> 00:12:14.300]  他帶領了一群猶太民族
[00:12:14.300 --> 00:12:20.300]  去打敗了當時的敘利亞
[00:12:20.300 --> 00:12:24.220]  於是就建立了這個瑪加王朝
[00:12:24.220 --> 00:12:27.820]  當然這差不多是希臘統治的末期
[00:12:27.820 --> 00:12:30.700]  而當這個瑪加比王朝的猶大
[00:12:30.700 --> 00:12:32.620]  跟著就是他的弟弟西門
[00:12:32.620 --> 00:12:38.060]  當時揮舞著這些中樹枝來迎接這些英雄
[00:12:38.060 --> 00:12:41.180]  迎接猶大 迎接西門
[00:12:41.180 --> 00:12:45.180]  因為他們海船歸入耶路撒冷
[00:12:45.180 --> 00:12:48.460]  所以人民就揮動著這些中樹枝來迎接他
[00:12:48.460 --> 00:12:49.820]  所以簡單來說
[00:12:49.820 --> 00:12:53.660]  巴勒斯坦曾經享有一個很短暫的獨立
[00:12:53.660 --> 00:12:57.020]  所以猶太人很希望大衛的子孫
[00:12:57.020 --> 00:12:59.180]  尼塞亞的來臨
[00:12:59.180 --> 00:13:02.300]  但是很多猶太人認為
[00:13:02.300 --> 00:13:05.020]  這個尼塞亞是一個軍事的將領
[00:13:05.020 --> 00:13:10.780]  會用武力解放我們國家 脫離羅馬刀劍的統治
[00:13:10.780 --> 00:13:13.100]  就是在一個這樣的政治環境
[00:13:13.100 --> 00:13:14.620]  一個這樣的期盼下
[00:13:14.620 --> 00:13:17.180]  他們歡迎耶穌的到來
[00:13:17.180 --> 00:13:21.420]  而且耶穌行了很多神蹟騎士
[00:13:21.420 --> 00:13:24.380]  他走遍加利利各城各鄉
[00:13:24.380 --> 00:13:25.660]  他醫治了很多人
[00:13:25.660 --> 00:13:27.900]  行了很多神蹟騎士
[00:13:27.900 --> 00:13:31.500]  所以人民認定他是上帝差派而來的
[00:13:31.500 --> 00:13:33.580]  也有上帝的權柄
[00:13:33.580 --> 00:13:34.940]  所以在人民的眼中
[00:13:34.940 --> 00:13:39.420]  這是一個脫離羅馬政府的好機會
[00:13:39.420 --> 00:13:42.060]  所以當耶穌騎驢進城
[00:13:42.060 --> 00:13:43.980]  進入耶路撒冷的時候
[00:13:43.980 --> 00:13:45.900]  很多人就夾道歡迎
[00:13:45.900 --> 00:13:50.620]  因為他們期盼已久的尼塞亞終於來了
[00:13:50.620 --> 00:13:53.500]  於是他就大聲呼喊著
[00:13:53.500 --> 00:13:56.940]  奉主明來的是應當稱頌的
[00:13:56.940 --> 00:14:00.380]  和撒拿歸於大衛的子孫
[00:14:00.380 --> 00:14:06.620]  這裡我們可以看出他們對尼塞亞被拯救的渴望
[00:14:06.620 --> 00:14:10.620]  也很期待脫離羅馬統治
[00:14:10.620 --> 00:14:14.860]  也很期待脫離這些困局和迫切感
[00:14:14.860 --> 00:14:16.460]  而在第九節裡面
[00:14:16.460 --> 00:14:19.900]  聖經告訴我們前行後退的眾人
[00:14:19.900 --> 00:14:23.820]  一直揮舞著這些中樹節來夾道歡迎耶穌
[00:14:23.820 --> 00:14:26.300]  就好像歡迎瑪加比的王朝
[00:14:26.300 --> 00:14:29.340]  歡迎Judas 歡迎Simon一樣
[00:14:29.340 --> 00:14:34.140]  因為中樹節象徵了揮動了這些中樹枝
[00:14:34.140 --> 00:14:37.260]  就代表了歡迎一些勝利者海船而來
[00:14:37.260 --> 00:14:41.900]  同時擁護自己國家的民族就是以色列
[00:14:41.900 --> 00:14:43.580]  如果大家有些不明白
[00:14:43.580 --> 00:14:47.420]  就好像今天我們的總統突然駕車走過
[00:14:47.420 --> 00:14:51.100]  民眾就揮舞著這些美國國旗一樣
[00:14:51.100 --> 00:14:58.860]  所以當時群眾就高呼和撒拿
[00:14:58.860 --> 00:15:02.540]  和撒拿原本的意思就是求救
[00:15:02.540 --> 00:15:04.060]  這裡的意思是什麼呢
[00:15:04.060 --> 00:15:07.340]  和撒拿就說come and save us
[00:15:07.340 --> 00:15:10.700]  他就說來拯救我們吧
[00:15:10.700 --> 00:15:18.220]  後來就成為了向勝利者和拯救者
[00:15:18.220 --> 00:15:21.660]  表示熱烈的歡迎和歡呼
[00:15:21.660 --> 00:15:28.060]  民眾很期望耶穌像瑪加比的王朝一樣
[00:15:28.060 --> 00:15:32.300]  像Simon和Judas一樣武功高強
[00:15:32.300 --> 00:15:33.980]  又能夠招兵買馬
[00:15:33.980 --> 00:15:38.780]  又能夠動員群眾恢復以色列的錦繡河山
[00:15:38.780 --> 00:15:44.380]  而耶穌應該比瑪加比或Simon和Judas更加厲害
[00:15:44.380 --> 00:15:45.340]  為什麼呢
[00:15:45.340 --> 00:15:48.060]  因為他是神的兒子
[00:15:48.060 --> 00:15:50.460]  又能夠行神蹟
[00:15:50.460 --> 00:15:55.580]  而且耶穌來到應該可以大顯身手
[00:15:55.580 --> 00:15:58.540]  將羅馬兵打到落花流水
[00:15:58.540 --> 00:16:02.940]  還以色列或恢復以色列的錦繡河山
[00:16:02.940 --> 00:16:05.340]  所以他們高呼和撒拿之後
[00:16:05.340 --> 00:16:09.420]  期望上帝的大能的拯救就會臨到
[00:16:09.420 --> 00:16:15.420]  然後一切的罪惡就被上帝的大能和使者解決
[00:16:15.420 --> 00:16:25.340]  然後上帝的子民就能夠快樂地生活下去
[00:16:25.340 --> 00:16:28.300]  誰知道耶穌來到
[00:16:28.300 --> 00:16:31.580]  只是走到聖殿推倒一些買賣的人
[00:16:31.580 --> 00:16:36.460]  跟法利塞人辯論一下
[00:16:36.460 --> 00:16:40.220]  然後就被捉拿、羞辱、鞭打
[00:16:40.220 --> 00:16:45.340]  一點都不像瑪加比的英雄氣概
[00:16:45.340 --> 00:16:49.980]  耶穌甚至沒有跟羅馬政府抗爭
[00:16:49.980 --> 00:16:54.220]  他甚至沒有發表激動人心的演說
[00:16:54.220 --> 00:16:58.380]  他只是令合城都驚動了耳
[00:16:58.380 --> 00:17:03.820]  他的到來只是令合城都驚動了耳
[00:17:03.820 --> 00:17:08.780]  所以對於那些歡迎他入城為他歡呼的人
[00:17:08.780 --> 00:17:12.060]  他們非常非常失望
[00:17:12.060 --> 00:17:14.460]  這個不像一個彌賽亞
[00:17:14.460 --> 00:17:16.620]  這個更加不像一個救世主
[00:17:16.620 --> 00:17:20.460]  耶穌非但沒有跟羅馬政府敵對
[00:17:20.460 --> 00:17:22.540]  沒有跟他反抗或反對
[00:17:22.540 --> 00:17:24.220]  他甚至說了一句話
[00:17:24.220 --> 00:17:29.580]  「凱撒的物當歸及凱撒」
[00:17:29.580 --> 00:17:33.100]  所以民眾就覺得誰需要這些救主呢
[00:17:33.100 --> 00:17:38.220]  今天可能我們同樣有這樣的感受
[00:17:38.220 --> 00:17:43.740]  我們期望有一個大能者的救星能夠脫離我們這些困局
[00:17:43.740 --> 00:17:47.180]  特別在這個這麼嚴峻的疫情之間
[00:17:47.180 --> 00:17:50.860]  我們已經由去年的三月到今天
[00:17:50.860 --> 00:17:54.460]  疫情仍然未除
[00:17:54.460 --> 00:17:56.220]  我們很希望有一個大能者
[00:17:56.220 --> 00:17:59.340]  有耶穌基督來幫我們脫離困境
[00:17:59.340 --> 00:18:03.340]  我們只要高呼「和撒拿奉主名的」
[00:18:03.340 --> 00:18:05.820]  「皇室應當稱頌的」
[00:18:05.820 --> 00:18:09.260]  就可以解決這個疫情
[00:18:09.260 --> 00:18:11.020]  我們是否有這樣的想法
[00:18:11.020 --> 00:18:12.860]  我們是否有這樣的希望呢
[00:18:12.860 --> 00:18:15.260]  所以我們苦心自問
[00:18:15.260 --> 00:18:20.620]  究竟耶穌基督是否我們所期盼的彌賽亞呢
[00:18:20.620 --> 00:18:24.860]  如果耶穌基督仍然生活在我們當中
[00:18:24.860 --> 00:18:27.580]  可能我們很期望祂挑戰惡法
[00:18:27.580 --> 00:18:29.180]  推倒腐敗的政府
[00:18:29.180 --> 00:18:30.380]  對付邪惡
[00:18:30.380 --> 00:18:33.420]  甚至消滅一些極權的政府
[00:18:33.420 --> 00:18:38.300]  甚至我們可能希望祂能夠出來競選總統
[00:18:38.300 --> 00:18:39.660]  我們不希望拜登
[00:18:39.660 --> 00:18:40.780]  我們不希望特朗普
[00:18:40.780 --> 00:18:44.300]  我們希望耶穌基督成為我們的總統
[00:18:44.300 --> 00:18:45.340]  我們不需要特朗普
[00:18:45.340 --> 00:18:46.540]  我們不需要拜登
[00:18:46.540 --> 00:18:51.980]  我們期望耶穌基督成為出來為我們競選總統
[00:18:51.980 --> 00:18:55.180]  救我們脫離水深火熱之中
[00:18:55.180 --> 00:19:00.860]  我最近買了一本書
[00:19:00.860 --> 00:19:02.780]  是台灣一位作者
[00:19:02.780 --> 00:19:07.260]  他講了這本書其中一個故事
[00:19:07.260 --> 00:19:10.460]  他說如果耶穌基督今天來競選總統
[00:19:10.460 --> 00:19:12.460]  我們期望的結果是甚麼呢
[00:19:12.460 --> 00:19:14.140]  如果耶穌來競選總統
[00:19:14.140 --> 00:19:16.380]  我們期望的結果會是怎樣呢
[00:19:16.380 --> 00:19:18.940]  這本書有一個道讚的故事
[00:19:18.940 --> 00:19:21.020]  他說主耶穌看到社會太亂
[00:19:21.020 --> 00:19:25.180]  決定出來競選總統來改善社會的風氣
[00:19:25.180 --> 00:19:28.140]  首先祂要交表
[00:19:28.140 --> 00:19:33.500]  於是祂在表格上寫了祂是木匠
[00:19:33.500 --> 00:19:39.580]  當然比起其他人做過議長、議員、部長、副總統、地方首長
[00:19:39.580 --> 00:19:41.900]  這個頭銜當然是失色得多
[00:19:41.900 --> 00:19:44.700]  一點都不印象深刻
[00:19:44.700 --> 00:19:49.500]  在場的成敗園和記者立即露出很錯愕的眼光
[00:19:49.500 --> 00:19:52.140]  於是記者甲就問
[00:19:52.140 --> 00:19:54.620]  Sir 你畢業在哪間學校
[00:19:54.620 --> 00:19:58.140]  耶穌說我從來沒有機會唸過大學
[00:19:58.140 --> 00:20:00.220]  於是記者就問他
[00:20:00.220 --> 00:20:05.740]  你覺得你這樣的人夠不夠條件來競選總統
[00:20:05.740 --> 00:20:07.100]  耶穌就說
[00:20:07.100 --> 00:20:10.460]  頭銜和學歷不代表一個人的價值
[00:20:10.460 --> 00:20:13.260]  問完之後電視就開始辯論
[00:20:13.260 --> 00:20:16.460]  所有候選人都互相攻擊
[00:20:16.460 --> 00:20:21.180]  所有人都被炮火波及
[00:20:21.180 --> 00:20:24.860]  唯獨是耶穌沒有急於回嘴
[00:20:24.860 --> 00:20:28.300]  事後耶穌的幕僚就氣急敗壞地跟他說
[00:20:28.300 --> 00:20:30.940]  大哥 你反駁一下行不行
[00:20:30.940 --> 00:20:32.940]  耶穌的回應就說
[00:20:32.940 --> 00:20:35.500]  不要與惡人作對
[00:20:35.500 --> 00:20:37.500]  有人打你的右邊的臉
[00:20:37.500 --> 00:20:40.060]  連左邊的臉都轉過去給他打
