
[00:00:00.000 --> 00:00:04.400]  好,讓我們在聆聽主的說話之前,我們一齊從心低頭祈禱。
[00:10:07.200 --> 00:10:13.200]  所以哥羅西是一個很出名的商業城市交通要塞,
[00:10:14.200 --> 00:10:20.200]  但正正在一個這樣的大城市裏面,牧羊是最翹首,
[00:10:20.200 --> 00:10:22.200]  最難處理的地方,
[00:10:22.200 --> 00:10:28.200]  因為在這個地方裏面有很多的人,
[00:10:28.200 --> 00:10:31.200]  有很多不同的人物,
[00:10:31.200 --> 00:10:36.200]  他們都會經常經過這個城市,
[00:10:36.200 --> 00:10:40.200]  一間這樣的教會在一個這樣的城市當中,
[00:10:41.200 --> 00:10:47.200]  很自然就會有請很多很著名的人物來到去廣道去傳道,
[00:10:47.200 --> 00:10:53.200]  使到教會有很多各式各樣的神學參集其中,
[00:10:53.200 --> 00:10:59.200]  而偏偏我們所認識的保羅,
[00:10:59.200 --> 00:11:02.200]  卻是在他的報道旅程裏面,
[00:11:02.200 --> 00:11:07.200]  是沒有去過哥羅西這個城裏面去直接傳道,
[00:11:07.200 --> 00:11:10.200]  然後成立一間教會,
[00:11:11.200 --> 00:11:12.200]  什麼原因?
[00:11:12.200 --> 00:11:16.200]  如果大家去看回《仕途行傳》的第十六章,
[00:11:16.200 --> 00:11:22.200]  我們就會知道保羅聽見馬其頓的呼聲,
[00:11:22.200 --> 00:11:25.200]  馬其頓在哪裏?
[00:11:25.200 --> 00:11:28.200]  馬其頓就是今天的希臘以北,
[00:11:28.200 --> 00:11:35.200]  也是史瓦西亞西部向北走的一個大半島的地方,
[00:11:37.200 --> 00:11:43.200]  所以保羅去到特羅亞聽見到這個馬其頓的呼聲,
[00:11:43.200 --> 00:11:48.200]  於是乎他就去了馬其頓,
[00:11:48.200 --> 00:11:55.200]  沒有放一些時間在其他城市,包括哥羅西,
[00:11:55.200 --> 00:11:58.200]  保羅為什麼會有這樣的安排呢?
[00:11:58.200 --> 00:12:01.200]  因為其中一個主要原因,
[00:12:03.200 --> 00:12:09.200]  就是以伏索為他整個的史瓦西亞的據點,
[00:12:09.200 --> 00:12:12.200]  他在報道的過程當中,
[00:12:12.200 --> 00:12:17.200]  以伏索可以說是一個舉足輕重的沿海城市,
[00:12:17.200 --> 00:12:22.200]  他可以直達到在西邊的很多國家,
[00:12:22.200 --> 00:12:26.200]  包括剛才我們所講到的希臘,
[00:12:26.200 --> 00:12:30.200]  或者更遠的羅馬意大利的本土,
[00:12:31.200 --> 00:12:35.200]  更可以延伸至到地極的當中。
[00:12:35.200 --> 00:12:42.200]  所以為什麼保羅沒有去到哥羅西這個城市去傳道,
[00:12:42.200 --> 00:12:46.200]  但是哥羅西教會是怎樣成立的呢?
[00:12:46.200 --> 00:12:53.200]  又很奇妙,當時當保羅他被押送到羅馬,
[00:12:53.200 --> 00:12:59.200]  進行第一次的監獄監禁的時候,
[00:13:02.200 --> 00:13:08.200]  在那個時候他的侍奉仍然可以容許很多人很自由地出入,
[00:13:08.200 --> 00:13:13.200]  來跟他談道,傳道給他們知道,
[00:13:13.200 --> 00:13:19.200]  而其中在雲雲眾多的哥羅西教會裏面,
[00:13:19.200 --> 00:13:24.200]  就有不少的人曾經在羅馬裏面,
[00:13:24.200 --> 00:13:27.200]  跟保羅曾經見過面,
[00:13:28.200 --> 00:13:32.200]  包括有一個人物叫推基古,
[00:13:32.200 --> 00:13:36.200]  這個人物其實在遲了一點點的地方,
[00:13:36.200 --> 00:13:41.200]  是會再提到他們的名字的,
[00:13:41.200 --> 00:13:47.200]  而除了他之外,還有幾個我們在聖經很熟悉的人物,
[00:13:47.200 --> 00:13:55.200]  譬如阿拿西謀,阿里達古,巴拿巴的表弟馬可,
[00:13:59.200 --> 00:14:03.200]  還有耶穌又稱為游士都的人物,
[00:14:03.200 --> 00:14:10.200]  以及我們所認識的以巴忽,路加醫生和底馬,
[00:14:10.200 --> 00:14:16.200]  他們都不約而同去到羅馬裏面認識聖經,
[00:14:16.200 --> 00:14:22.200]  認識那個舊因,藉著保羅能夠重新得救,
[00:14:23.200 --> 00:14:28.200]  而這些人物其中就以推基古,
[00:14:28.200 --> 00:14:34.200]  他就能夠將他所信的信仰帶回他的hometown,
[00:14:34.200 --> 00:14:38.200]  他本身的家鄉城市裏面,
[00:14:38.200 --> 00:14:43.200]  而開展了這個哥羅西教會,
[00:14:43.200 --> 00:14:50.200]  所以當我們仔細去看哥羅西書整卷書的時候,
[00:14:51.200 --> 00:14:56.200]  可以看見保羅在一方面好像他認識很多的人,
[00:14:56.200 --> 00:15:04.200]  但是當講到他的身份問題作為傳道人的角色,
[00:15:04.200 --> 00:15:09.200]  就成為了一個很大的問號,
[00:15:09.200 --> 00:15:14.200]  當他要進行教導的時候,
[00:15:15.200 --> 00:15:21.200]  保羅所講的所陳述的哥羅西教會的人,
[00:15:21.200 --> 00:15:24.200]  是不是真的需要去聽呢?
[00:15:24.200 --> 00:15:28.200]  甚至會不會是說挑戰保羅,
[00:15:28.200 --> 00:15:33.200]  他所講的內容是不符實上帝的啟示呢?
[00:15:33.200 --> 00:15:38.200]  於是乎我們就走到一個最根本的問題,
[00:15:39.200 --> 00:15:48.200]  就是信徒是憑什麼來接受一個神學或聖經的教導?
[00:15:48.200 --> 00:15:53.200]  這條問題是整卷哥羅西書的核心,
[00:15:53.200 --> 00:15:56.200]  我再重複講多一次,
[00:15:56.200 --> 00:16:07.200]  信徒他是憑什麼來接受一個神學或聖經的啟示呢?
[00:16:08.200 --> 00:16:11.200]  這是一個最根本的問題,
[00:16:11.200 --> 00:16:18.200]  亦都成為了今天很多傳道人包括信徒的陷阱,
[00:16:18.200 --> 00:16:21.200]  陷阱在哪裏呢?
[00:16:21.200 --> 00:16:24.200]  就是因為正正今天很多的信徒,
[00:16:24.200 --> 00:16:28.200]  他們相信真理不是基於聖經的啟示,
[00:16:28.200 --> 00:16:33.200]  是基於那個傳道給他們的人,
[00:16:34.200 --> 00:16:38.200]  所以那個人如果叫牧師,
[00:16:38.200 --> 00:16:41.200]  他講的聖經就厲害點,
[00:16:41.200 --> 00:16:44.200]  有力點,信多點,
[00:16:44.200 --> 00:16:47.200]  如果那個人叫傳道,
[00:16:47.200 --> 00:16:50.200]  那就打少少折扣,
[00:16:50.200 --> 00:16:53.200]  如果那個人叫宣教士,
[00:16:53.200 --> 00:16:57.200]  或者叫做評信徒領袖,
[00:16:57.200 --> 00:17:00.200]  那就可以不用怎麼聽的了,
[00:17:01.200 --> 00:17:04.200]  根本就無明無實的在教會裏面,
[00:17:04.200 --> 00:17:07.200]  我們就採取討傻,
[00:17:07.200 --> 00:17:12.200]  這個就是今天的教會包括傳道人的陷阱,
[00:17:12.200 --> 00:17:16.200]  曾經我聽過有一個傳道人這樣跟我講,
[00:17:16.200 --> 00:17:21.200]  當時我還是一個傳道人沒有被安納的牧者,
[00:17:21.200 --> 00:17:24.200]  去到童工會,
[00:17:24.200 --> 00:17:28.200]  我有些事想跟童工講的時候,
[00:17:29.200 --> 00:17:31.200]  有位童工他認識我,
[00:17:31.200 --> 00:17:34.200]  他就說好,我們請黃牧師講一講,
[00:17:34.200 --> 00:17:37.200]  我說我不是,我叫黃傳道而已,
[00:17:37.200 --> 00:17:40.200]  未被安納,馬上有一個牧者就上來,
[00:17:40.200 --> 00:17:43.200]  牧師即是傳道,傳道者是牧師,
[00:17:43.200 --> 00:17:46.200]  你不要講那麼多東西了,
[00:17:46.200 --> 00:17:49.200]  他看得那個名份太深了,
[00:17:49.200 --> 00:17:53.200]  是不是教會執事講話你就要聽?
[00:17:53.200 --> 00:17:56.200]  教會牧師講話你就要聽?
[00:17:57.200 --> 00:18:00.200]  如果這樣講,教皇講話你聽不聽?
[00:18:00.200 --> 00:18:03.200]  我是邪教來的,天主教,
[00:18:03.200 --> 00:18:05.200]  所以我們不要聽,
[00:18:05.200 --> 00:18:08.200]  是不是XX基的聯會主席,
[00:18:08.200 --> 00:18:14.200]  你就去負責XX基督教的宗派,
[00:18:14.200 --> 00:18:16.200]  你就去聽?
[00:18:16.200 --> 00:18:19.200]  他說的話是不是一定是對的?
[00:18:19.200 --> 00:18:23.200]  這個問題成為了很多傳道人,
[00:18:24.200 --> 00:18:28.200]  為什麼要去爭民族利在教會裡面?
[00:18:28.200 --> 00:18:31.200]  我認識有一個牧者,
[00:18:31.200 --> 00:18:33.200]  他曾經和我這樣講,
[00:18:33.200 --> 00:18:35.200]  他說你一定要叫我做傳道,
[00:18:35.200 --> 00:18:38.200]  不可以叫我做弟兄,
[00:18:38.200 --> 00:18:40.200]  不可以叫我做姐妹,
[00:18:40.200 --> 00:18:42.200]  我說為什麼?
[00:18:42.200 --> 00:18:46.200]  他說因為做傳道這個名談,
[00:18:46.200 --> 00:18:49.200]  人家聽了之後就會容易信主一點,
[00:18:49.200 --> 00:18:51.200]  我豈有此理,
[00:18:52.200 --> 00:18:58.200]  誰說牧師講的話一定可以有力一點?
[00:18:58.200 --> 00:19:01.200]  我聽過很多牧師講話語無倫次,
[00:19:01.200 --> 00:19:06.200]  不知所謂,一樣是錯謀白出的,
[00:19:06.200 --> 00:19:10.200]  名喊卻成為很多人的陷阱,
[00:19:10.200 --> 00:19:17.200]  哥羅西教會會不會同樣跌入一個陷阱呢?
[00:19:18.200 --> 00:19:23.200]  是基於什麼去接受一個神學和聖經的啟示教導呢?
[00:19:23.200 --> 00:19:29.200]  整卷哥羅西書是一個最好的教科書,
[00:19:29.200 --> 00:19:35.200]  讓我們每一個去重新清楚思想我們的信的基礎,
[00:19:35.200 --> 00:19:39.200]  不然的話我們今天只會被教會裡面那些叫做
[00:19:39.200 --> 00:19:41.200]  不知所謂的牧師,
[00:19:41.200 --> 00:19:43.200]  或者不知所謂的博士,
[00:19:43.200 --> 00:19:47.200]  或者那些什麼什麼的道學博士,
[00:19:48.200 --> 00:19:50.200]  或者那些什麼什麼宣教師,
[00:19:50.200 --> 00:19:54.200]  傳道人,女傳道來欺騙,
[00:19:54.200 --> 00:19:57.200]  你跌了下去都未必知道,
[00:19:57.200 --> 00:20:03.200]  所以哥羅西書絕對不是一卷簡單的書卷,
[00:20:03.200 --> 00:20:07.200]  在很多的聖經學者研究裡面,
[00:20:07.200 --> 00:20:17.200]  他們說哥羅西書不是保羅正典,
[00:20:18.200 --> 00:20:19.200]  有很多的理由,
[00:20:19.200 --> 00:20:22.200]  首先我要跟大家說,
[00:20:22.200 --> 00:20:25.200]  你們牧師是專修保羅神學的,
[00:20:25.200 --> 00:20:29.200]  我也認識不少神學院的教授,
[00:20:29.200 --> 00:20:31.200]  包括教我的教授,
[00:20:31.200 --> 00:20:34.200]  他們一見到哥羅西書,
[00:20:34.200 --> 00:20:36.200]  他們就說跳得過的了,
[00:20:36.200 --> 00:20:38.200]  不用說,
[00:20:38.200 --> 00:20:41.200]  為什麼他們有這樣的想法呢?
[00:20:41.200 --> 00:20:44.200]  因為在學術界裡面,
[00:20:45.200 --> 00:20:49.200]  將保羅的書信分為兩大部分,
[00:20:49.200 --> 00:20:52.200]  如果大家想知道的話,
[00:20:52.200 --> 00:20:55.200]  我可以略略地跟大家說一說,
[00:20:55.200 --> 00:20:58.200]  在聖經的研究裡面,
[00:20:58.200 --> 00:21:03.200]  保羅的書信總共有十三卷,
[00:21:03.200 --> 00:21:05.200]  當是十三卷吧,
[00:21:05.200 --> 00:21:07.200]  有些都說不是的,
[00:21:07.200 --> 00:21:13.200]  十三卷當中有七卷稱之為保羅正典書卷,
[00:21:14.200 --> 00:21:16.200]  相信作者毫無疑問,
[00:21:16.200 --> 00:21:18.200]  都一定是保羅了,
[00:21:18.200 --> 00:21:20.200]  大家都公認的,
[00:21:20.200 --> 00:21:22.200]  包括哪幾卷書呢?
[00:21:22.200 --> 00:21:25.200]  羅馬書,哥林多前後書,
[00:21:25.200 --> 00:21:27.200]  加拉太書,
[00:21:27.200 --> 00:21:29.200]  肥納比書,
[00:21:29.200 --> 00:21:31.200]  貼薩羅尼加前書,
[00:21:31.200 --> 00:21:34.200]  還有肥利門書,
[00:21:34.200 --> 00:21:39.200]  剩下那六卷的書信,
[00:21:39.200 --> 00:21:41.200]  叫做什麼書信呢?
[00:21:42.200 --> 00:21:46.200]  中文就好聽一點,叫做非保羅正典書信,
[00:21:46.200 --> 00:21:49.200]  但是如果照英文直譯,
[00:21:49.200 --> 00:21:54.200]  就叫做慕保羅之筆所寫的書信,
[00:21:54.200 --> 00:21:56.200]  簡單一點來說,
[00:21:56.200 --> 00:21:59.200]  慕保羅的名字來寫這些東西,
[00:21:59.200 --> 00:22:02.200]  協天子以亂諸侯,
[00:22:02.200 --> 00:22:04.200]  包括哪幾卷呢?
[00:22:04.200 --> 00:22:07.200]  以忽所書,哥羅西書,
[00:22:07.200 --> 00:22:09.200]  貼薩羅尼加後書,
[00:22:09.200 --> 00:22:11.200]  提摩太前後書,
[00:22:12.200 --> 00:22:13.200]  提多書,
[00:22:13.200 --> 00:22:15.200]  這個分類,
[00:22:15.200 --> 00:22:20.200]  其實造成了很多人對於哥羅西書的一種歧視,
[00:22:20.200 --> 00:22:23.200]  我都告訴大家,
[00:22:23.200 --> 00:22:26.200]  你們牧師是專研究保羅書信的,
[00:22:26.200 --> 00:22:28.200]  保羅的神學,
[00:22:28.200 --> 00:22:32.200]  在整個討論的過程當中,
[00:22:32.200 --> 00:22:34.200]  其中最多人說的,
[00:22:34.200 --> 00:22:37.200]  就是那些非正典保羅書信,
[00:22:37.200 --> 00:22:39.200]  最大的一個特色,
[00:22:40.200 --> 00:22:45.200]  就是跟之前那七卷截然不同,
[00:22:45.200 --> 00:22:47.200]  有些字眼,
[00:22:47.200 --> 00:22:53.200]  從來都沒有在那七卷書裏面出現,
[00:22:53.200 --> 00:22:58.200]  而出現在其餘那些非正典的保羅書信裏面,
[00:22:58.200 --> 00:23:03.200]  並且特別針對哥羅西書的記載,
[00:23:03.200 --> 00:23:05.200]  在神學上,
[00:23:05.200 --> 00:23:08.200]  前七卷的保羅書信,
[00:23:09.200 --> 00:23:13.200]  最典型談論到救恩論的情況,
[00:23:13.200 --> 00:23:15.200]  就是我們所說的,
[00:23:15.200 --> 00:23:17.200]  already but not yet,
[00:23:17.200 --> 00:23:21.200]  已然非然的信主的救恩論,
[00:23:21.200 --> 00:23:25.200]  而這個亦都涉及到我們對於末世論的詮釋,
[00:23:25.200 --> 00:23:27.200]  意思是甚麼呢?
[00:23:27.200 --> 00:23:33.200]  保羅他的神學認為,
[00:23:33.200 --> 00:23:37.200]  我們的救恩是現在已經有,
[00:23:38.200 --> 00:23:39.200]  是完全展現,
[00:23:39.200 --> 00:23:42.200]  要直至到末世審判的時候,
[00:23:42.200 --> 00:23:44.200]  才完備,
[00:23:44.200 --> 00:23:47.200]  這個叫做已然非然的末世觀,
[00:23:47.200 --> 00:23:49.200]  或者救恩論,
[00:23:49.200 --> 00:23:52.200]  但是在哥羅西書裏面,
[00:23:52.200 --> 00:23:56.200]  卻將這個神學完全的修改了,
[00:23:56.200 --> 00:23:58.200]  將它修改成為一個,
[00:23:58.200 --> 00:24:02.200]  只求上面不求地上的這種,
[00:24:02.200 --> 00:24:04.200]  above instead of below,
[00:24:04.200 --> 00:24:06.200]  的一種的救恩神學,
[00:24:07.200 --> 00:24:08.200]  意思就是說,
[00:24:08.200 --> 00:24:11.200]  救恩在信主的人的生命上面,
[00:24:11.200 --> 00:24:14.200]  在今天是不斷追求天上的事,
[00:24:14.200 --> 00:24:16.200]  地上的事他脾氣,
[00:24:16.200 --> 00:24:19.200]  又造成了另一種神學就是說,
[00:24:19.200 --> 00:24:23.200]  後來所看到的有關於洛斯底主義,
[00:24:23.200 --> 00:24:28.200]  人的肉體在這個地上可以任意踐踏,
[00:24:28.200 --> 00:24:30.200]  放縱都可以,
[00:24:30.200 --> 00:24:32.200]  因為得救只得個靈,不是個身體,
[00:24:32.200 --> 00:24:36.200]  但是如果當我們仔細看聖經的詮釋,
[00:24:37.200 --> 00:24:38.200]  救恩,
[00:24:38.200 --> 00:24:46.200]  他的耶穌基督的拯救,
[00:24:46.200 --> 00:24:48.200]  既是屬靈的,
[00:24:48.200 --> 00:24:50.200]  也是屬肉體的,
[00:24:50.200 --> 00:24:53.200]  是一個全人全神的一個拯救,
[00:24:53.200 --> 00:24:56.200]  很多學者就很喜歡玩這些東西的,
[00:24:56.200 --> 00:24:58.200]  玩完之後就說,
[00:24:58.200 --> 00:25:00.200]  所以我不讀這些書卷,
[00:25:01.200 --> 00:25:07.200]  甚至有一個新約初期教會的一個神學家,
[00:25:07.200 --> 00:25:09.200]  叫馬吉安,
[00:25:09.200 --> 00:25:11.200]  他甚至都認為,
[00:25:11.200 --> 00:25:13.200]  救藥可以不用看,
[00:25:13.200 --> 00:25:15.200]  保羅書信只看七卷讀完,
[00:25:15.200 --> 00:25:17.200]  所以弟兄姊妹,
[00:25:17.200 --> 00:25:20.200]  我講這麼多給大家知,
[00:25:20.200 --> 00:25:22.200]  最主要的一個原因,
[00:25:22.200 --> 00:25:29.200]  就是今天的人信主只是聽人講說話,
[00:25:30.200 --> 00:25:34.200]  不是聽聖經裏面講的啟示,
[00:25:34.200 --> 00:25:38.200]  如果黃牧師講道,
[00:25:38.200 --> 00:25:41.200]  不是基於聖經的內容講給你知的,
[00:25:41.200 --> 00:25:44.200]  你應該第一要發問,
[00:25:44.200 --> 00:25:48.200]  因為這個絕對不是黃牧師正常的表達,
[00:25:48.200 --> 00:25:52.200]  是不是有些東西黃牧師知我不知道呢?
[00:25:52.200 --> 00:25:55.200]  黃牧師明的我未明呢?
[00:25:56.200 --> 00:26:01.200]  我有沒有去仔細探究那個真理在聖經的啟示內容是什麼呢?
[00:26:01.200 --> 00:26:03.200]  有一位弟兄,
[00:26:03.200 --> 00:26:05.200]  剛剛那個禮拜因為我講完,
[00:26:05.200 --> 00:26:07.200]  不按納女牧師,
[00:26:07.200 --> 00:26:09.200]  不按納女傳道,
[00:26:09.200 --> 00:26:12.200]  甚至姊妹也不會叫他做傳道人,
[00:26:12.200 --> 00:26:16.200]  他寫了一個很長,
[00:26:16.200 --> 00:26:22.200]  而且用AI將他重新編輯過的一篇文章給我看,
[00:26:23.200 --> 00:26:26.200]  也接近六七百字,
[00:26:26.200 --> 00:26:30.200]  我看完之後我滿心歡喜,
[00:26:30.200 --> 00:26:33.200]  因為我終於明白到,
[00:26:33.200 --> 00:26:39.200]  他去看的是想印證聖經裏面想講的東西,
[00:26:39.200 --> 00:26:43.200]  不是只是聽到牧師說什麼就什麼,
[00:26:43.200 --> 00:26:49.200]  這種愚昧迷信的基督教信仰。
[00:26:52.200 --> 00:26:53.200]  所以我們看看這段聖經,
[00:26:53.200 --> 00:26:55.200]  來了,
[00:26:55.200 --> 00:26:57.200]  講這麼多東西,
[00:26:57.200 --> 00:26:59.200]  二十分鐘,
