
[00:00:00.000 --> 00:00:02.860]  (主席) 各位記者你們好
[00:05:22.860 --> 00:05:25.720]  指向一條道路
[00:05:25.720 --> 00:05:29.420]  叫我們脫離永遠的死亡
[00:05:29.420 --> 00:05:33.740]  而且得著一個救贖的機會
[00:05:33.740 --> 00:05:37.900]  在詩篇119篇的81節他是這麼說的
[00:05:37.900 --> 00:05:40.600]  我渴想你的救恩
[00:05:40.600 --> 00:05:44.240]  仰望你所應許的華語
[00:05:44.240 --> 00:05:46.340]  清清楚楚告訴我們知道
[00:05:46.340 --> 00:05:52.180]  上帝的華語是多麼寶貴
[00:05:52.180 --> 00:05:57.060]  請大家去設計聖經最重要最重要的功用在哪裡
[00:05:57.060 --> 00:06:01.620]  不是讓我們的頭腦裡面多一些的學識在打滾
[00:06:01.620 --> 00:06:04.800]  不是,他的作用在羅馬書15章第4節
[00:06:04.800 --> 00:06:06.200]  保羅講得很清楚
[00:06:06.200 --> 00:06:12.200]  他說從前所寫的聖經都是為教訓我們而寫的
[00:06:12.200 --> 00:06:16.640]  叫我們因為聖經所生的忍耐和安慰
[00:06:16.640 --> 00:06:19.580]  可以得著盼望
[00:06:19.580 --> 00:06:22.480]  這裡有幾個「虹」字是相當之重要
[00:06:22.480 --> 00:06:23.680]  我們要特別留意
[00:06:23.680 --> 00:06:25.780]  我們的神口出的說話
[00:06:25.780 --> 00:06:27.380]  在聖經裡面講得出來的時候
[00:06:27.380 --> 00:06:30.560]  就必定會成就
[00:06:30.560 --> 00:06:33.720]  他說從前所寫的聖經在保羅的時代
[00:06:33.720 --> 00:06:36.820]  從前所寫的聖經就是紙巾舊約聖經
[00:06:36.820 --> 00:06:39.560]  到今天我們新約時代的信徒
[00:06:39.560 --> 00:06:41.560]  包括了新約聖經在內
[00:06:41.560 --> 00:06:43.200]  都是這一半的聖經
[00:06:43.200 --> 00:06:46.440]  都是為教訓我們而寫的
[00:06:46.440 --> 00:06:47.540]  為什麼要教訓呢?
[00:06:47.540 --> 00:06:49.580]  就是因為我們不知道上帝的心意
[00:06:49.580 --> 00:06:51.940]  所以要教訓我們而寫
[00:06:51.940 --> 00:06:53.380]  得到的後果是什麼呢?
[00:06:53.380 --> 00:06:59.180]  是因聖經所生的忍耐和安慰
[00:06:59.180 --> 00:07:05.020]  我們會問為什麼要得到忍耐和安慰呢?
[00:07:05.020 --> 00:07:06.560]  原因很簡單
[00:07:06.560 --> 00:07:13.000]  因為世界上實在太多非常艱難的處境
[00:07:13.000 --> 00:07:17.100]  還要說人生不如意的事
[00:07:17.100 --> 00:07:19.540]  十常八九
[00:07:19.540 --> 00:07:23.540]  特別當我們的弟兄姊妹稍為年長一些
[00:07:23.540 --> 00:07:25.580]  或者是中年以上的弟兄姊妹
[00:07:25.580 --> 00:07:27.940]  特別都會有很多的經歷
[00:07:27.940 --> 00:07:29.480]  就提醒我們一句
[00:07:29.480 --> 00:07:32.520]  不如意的事是十常八九
[00:07:32.520 --> 00:07:34.320]  一點都不奇怪
[00:07:34.320 --> 00:07:36.520]  無論你是未信耶穌也好
[00:07:36.520 --> 00:07:39.420]  你是信了耶穌的信徒也好
[00:07:39.420 --> 00:07:41.800]  都是有這樣的問題
[00:07:41.800 --> 00:07:45.760]  所以情況就是如何去面對
[00:07:45.760 --> 00:07:46.800]  你又有問題
[00:07:46.800 --> 00:07:48.060]  我又有問題
[00:07:48.060 --> 00:07:49.160]  問題是什麼呢?
[00:07:49.160 --> 00:07:50.440]  就是你如何去面對
[00:07:50.440 --> 00:07:52.240]  差別就在這裡
[00:07:52.240 --> 00:07:54.980]  在《賽亞書》43章第二節的上半節
[00:07:54.980 --> 00:08:00.740]  他說:「你從水中經過,我必與你同在。」
[00:08:00.740 --> 00:08:03.040]  這個「我」是指神
[00:08:03.040 --> 00:08:05.520]  「我」是指耶和華神
[00:08:05.520 --> 00:08:08.520]  在43章的第二節
[00:08:08.520 --> 00:08:10.620]  在下面有說到
[00:08:10.620 --> 00:08:16.620]  「水不能夠慢過你,火不能夠燒掉你。」
[00:08:16.620 --> 00:08:18.660]  詩篇66章的12節
[00:08:18.660 --> 00:08:20.860]  有提到一個相類似的說話
[00:08:20.860 --> 00:08:23.060]  他說:「我們經過水火,
[00:08:23.060 --> 00:08:27.340]  你卻使我們到豐富之地。」
[00:08:27.340 --> 00:08:30.440]  經過水火就是經過困難
[00:08:30.440 --> 00:08:32.380]  到達一個豐富之地
[00:08:32.380 --> 00:08:36.480]  就是去到一個出乎意外的經歷
[00:08:36.480 --> 00:08:37.080]  弟兄姊妹
[00:08:37.080 --> 00:08:38.480]  當我們信了耶穌之後
[00:08:38.480 --> 00:08:40.880]  你有沒有試過有這樣的經歷呢?
[00:08:40.880 --> 00:08:44.660]  經過水火是很慘的
[00:08:44.660 --> 00:08:46.260]  但是經過了之後
[00:08:46.260 --> 00:08:47.960]  回頭一望
[00:08:47.960 --> 00:08:51.160]  原來是已經去到豐富之地
[00:08:51.160 --> 00:08:53.940]  是誰帶領我們有這樣的經歷呢?
[00:08:53.940 --> 00:08:55.660]  乃是神自己
[00:08:55.660 --> 00:08:58.940]  因為神就是掌管一切的那一位
[00:08:58.940 --> 00:09:00.200]  聖經的說話
[00:09:00.200 --> 00:09:04.700]  是給我們最大的安慰
[00:09:04.700 --> 00:09:07.480]  我們今天親眼看不到耶穌
[00:09:07.480 --> 00:09:09.120]  但是我們拿著聖經
[00:09:09.120 --> 00:09:12.480]  我們就可以好像面對面
[00:09:12.480 --> 00:09:15.420]  與神有一個直接的溝通
[00:09:15.420 --> 00:09:17.580]  剛才我們也唱過這首詩歌
[00:09:17.580 --> 00:09:20.360]  叫做「我心靈得安寧」
[00:09:20.360 --> 00:09:22.360]  我相信很多人都唱過
[00:09:22.360 --> 00:09:23.920]  但是你唱這首詩歌的時候
[00:09:23.920 --> 00:09:26.800]  如果你略為知道這首詩歌的背景
[00:09:26.800 --> 00:09:28.300]  你會更加明白
[00:09:28.300 --> 00:09:31.940]  為什麼這個作者有這麼深刻的領受
[00:09:31.940 --> 00:09:34.940]  將天上降臨的安慰的訊息
[00:09:34.940 --> 00:09:41.040]  帶到人間就可以得享一個平安的確具
[00:09:41.040 --> 00:09:43.280]  這首詩歌的主角
[00:09:43.280 --> 00:09:45.880]  就是 Horatio Spetford 先生
[00:09:45.880 --> 00:09:48.860]  他是一個十九世紀的人物
[00:09:48.860 --> 00:09:49.720]  史柏福先生
[00:09:49.720 --> 00:09:52.420]  他經歷了人生很大的苦難
[00:09:52.420 --> 00:09:53.920]  他寫成這首詩歌
[00:09:53.920 --> 00:09:58.620]  其實他經過的是事業的失敗
[00:09:58.620 --> 00:10:04.700]  最慘的就是他連家人差不多死光了
[00:10:04.700 --> 00:10:06.300]  在他悲痛之餘
[00:10:06.300 --> 00:10:08.400]  他就藉著這首詩歌寫出
[00:10:08.400 --> 00:10:12.500]  在主裡面原來帶給他真正的平安
[00:10:12.500 --> 00:10:15.140]  而且強調主在來的時候
[00:10:15.140 --> 00:10:18.480]  得到最大的盼望
[00:10:18.480 --> 00:10:20.980]  史柏福先生在十九世紀
[00:10:20.980 --> 00:10:26.620]  在美國芝加哥進行地產生意的一位律師
[00:10:26.620 --> 00:10:30.120]  他的遭遇真是可謂禍不單行
[00:10:30.120 --> 00:10:31.520]  不知道你有沒有經歷過
[00:10:31.520 --> 00:10:35.160]  或者你聽到有人禍不單行
[00:10:35.160 --> 00:10:36.660]  往往都是這樣的
[00:10:36.660 --> 00:10:38.060]  不是一次
[00:10:38.060 --> 00:10:39.360]  不是一次半次
[00:10:39.360 --> 00:10:41.900]  而是一次又一次又一次又一次
[00:10:41.900 --> 00:10:46.940]  可能你是其中一個經歷過這樣的狀態
[00:10:46.940 --> 00:10:53.680]  他的兒子首先四歲的時候離世
[00:10:53.680 --> 00:10:56.020]  1871年的時候
[00:10:56.020 --> 00:11:01.080]  他所經營的生意在芝加哥發生巨大的火災
[00:11:01.080 --> 00:11:04.620]  燒了他很多很多的財產
[00:11:04.620 --> 00:11:06.900]  兩年之後1873年
[00:11:06.900 --> 00:11:09.620]  他因為美國經濟很蕭條
[00:11:09.620 --> 00:11:12.660]  他的業務是非常艱難之際
[00:11:12.660 --> 00:11:14.360]  他就計劃不如這樣
[00:11:14.360 --> 00:11:18.140]  他和他家人一起去歐洲拜訪
[00:11:18.140 --> 00:11:20.580]  當時在英國的時候
[00:11:20.580 --> 00:11:24.180]  有一位出名的報道家叫做慕迪先生
[00:11:24.180 --> 00:11:27.220]  希望能夠得到一些指引
[00:11:27.220 --> 00:11:31.320]  再繼續計劃以後的前路
[00:11:31.320 --> 00:11:32.980]  但很奇怪
[00:11:32.980 --> 00:11:35.820]  因為有一些緊急的業務
[00:11:35.820 --> 00:11:37.820]  他不能夠離開
[00:11:37.820 --> 00:11:42.520]  所以他就叫他太太帶著他四個女兒上船
[00:11:42.520 --> 00:11:46.000]  先去歐洲然後下一班船
[00:11:46.000 --> 00:11:49.440]  他才去到那裡和他們會合
[00:11:49.440 --> 00:11:54.080]  當他太太和他四個女兒搭的船離開了之後
[00:11:54.080 --> 00:11:59.480]  就在北太大西洋與另外一艘船衝撞
[00:11:59.480 --> 00:12:03.580]  那艘船很快就沉沒在大海當中
[00:12:03.580 --> 00:12:06.420]  四個女兒全部撞上大海
[00:12:06.420 --> 00:12:10.920]  獨是他的太太能夠保存了他的生命
[00:12:10.920 --> 00:12:15.120]  史伯福先生收到他太太的電報
[00:12:15.120 --> 00:12:17.360]  只有兩個英文字
[00:12:17.360 --> 00:12:20.640]  Saved Alone
[00:12:20.640 --> 00:12:23.940]  僅僅我能夠生存
[00:12:23.940 --> 00:12:28.240]  他萬分悲痛之餘就立刻訂另外一班船的船票
[00:12:28.240 --> 00:12:31.380]  希望能夠和他太太會面
[00:12:31.380 --> 00:12:37.880]  當那艘船慢慢駛到他四個女兒沉下去的海域的時候
[00:12:37.880 --> 00:12:40.120]  在心如刀割的時刻
[00:12:40.120 --> 00:12:43.560]  他仰望著那些海水
[00:12:43.560 --> 00:12:48.460]  離開、越去他女兒的海面
[00:12:48.460 --> 00:12:51.700]  他沒有憤怒也沒有絕望
[00:12:51.700 --> 00:12:56.140]  心中卻是湧現了非常之大的平安
[00:12:56.140 --> 00:13:01.300]  就寫了這首「我心靈得安寧」這首詩歌
[00:13:01.300 --> 00:13:02.540]  在一百多年來
[00:13:02.540 --> 00:13:05.280]  這首詩歌傳到世界各地
[00:13:05.280 --> 00:13:09.580]  張史伯福先生很誠實去面對困難
[00:13:09.580 --> 00:13:12.080]  卻是對上帝有堅定的信仰
[00:13:12.080 --> 00:13:15.360]  這個見證充分地表達了出來
[00:13:15.360 --> 00:13:20.760]  每當有人身處於痛苦、絕望、失望之餘
[00:13:20.760 --> 00:13:28.200]  這首詩歌總會觸動、總會安慰、總會醫治人心
[00:13:28.200 --> 00:13:33.840]  史伯福先生很珍貴的領袖不是憑空而來的
[00:13:33.840 --> 00:13:36.940]  如果你稍微留意他詩歌的歌詞
[00:13:36.940 --> 00:13:39.680]  原來都是有聖經的根據
[00:13:39.680 --> 00:13:42.740]  都是從聖經的教訓裏面演繹出來
[00:13:42.740 --> 00:13:49.120]  對於我們的心靈是帶動很透徹的共鳴
[00:13:49.120 --> 00:13:50.420]  那個共鳴是甚麼呢?
[00:13:50.420 --> 00:13:53.960]  是無論在任何一個環境也好
[00:13:53.960 --> 00:13:59.360]  主賜下的平安就是最為寶貴
[00:13:59.360 --> 00:14:02.700]  主救贖實在是最大的恩情
[00:14:02.700 --> 00:14:09.340]  幫助了我們這群受害、受苦的人能夠得到釋放
[00:14:09.340 --> 00:14:11.680]  更加期待他們快點回來
[00:14:11.680 --> 00:14:15.940]  以致我們全權的可以得贖
[00:14:15.940 --> 00:14:19.920]  因此我們學習的重點在史伯福先生這首詩歌裏面
[00:14:19.920 --> 00:14:27.360]  就是要緊靠上帝的信仰來渡過我們人生每一種困局
[00:14:27.360 --> 00:14:29.460]  無論大困局、小困局
[00:14:29.460 --> 00:14:31.760]  都是要依靠神去渡過
[00:14:31.760 --> 00:14:34.640]  身處痛苦的時候、失意的時候
[00:14:34.640 --> 00:14:40.100]  仍然得到安慰和醫治
[00:14:40.100 --> 00:14:47.940]  他的經歷其實今日同樣我們都可以有這樣的經歷
[00:14:47.940 --> 00:14:51.580]  今日我要和大家分享的那個聖經的經文
[00:14:51.580 --> 00:14:53.520]  出自詩篇119篇
[00:14:53.520 --> 00:14:57.280]  詩篇119篇有一些很特別的特色
[00:14:57.280 --> 00:14:59.760]  不說你們未必會知道
[00:14:59.760 --> 00:15:04.120]  它是全本聖經最長的一章
[00:15:04.120 --> 00:15:09.660]  它也有唯一單一的焦點就是放在上帝的話語裏面
[00:15:09.660 --> 00:15:13.440]  整篇119都是在說上帝的話語
[00:15:13.440 --> 00:15:15.500]  那個訊息是很特別的
[00:15:15.500 --> 00:15:17.000]  它有幾個特色
[00:15:17.000 --> 00:15:19.140]  可能簡單介紹一下
[00:15:19.140 --> 00:15:21.840]  它的排列是很工整的
[00:15:21.840 --> 00:15:24.880]  工整到什麼地步我們根本都不可以想像
[00:15:24.880 --> 00:15:36.620]  它總共有22個段落
[00:15:36.620 --> 00:15:38.360]  每一個段落都是很工整
[00:15:38.360 --> 00:15:40.600]  都是一篇有8節的聖經
[00:15:40.600 --> 00:15:42.360]  有8句的說話
[00:15:42.360 --> 00:15:48.400]  而每一句的說話裏面的頭一個字的字母
[00:15:48.400 --> 00:15:53.180]  都是希伯來文字裏面的字母
[00:15:53.180 --> 00:15:55.340]  按著次序排出來的
[00:15:55.340 --> 00:16:02.040]  舉個例子第一個段落裏面的第一個字就是XXX然後大X
[00:16:02.040 --> 00:16:04.480]  希伯來字是從右向左的
[00:16:04.480 --> 00:16:07.380]  不同英文的英文是從左向右的
[00:16:07.380 --> 00:16:09.220]  希伯來字就是右向左
[00:16:09.220 --> 00:16:15.000]  它第一個說話的第一個字就是那個紅色的交叉
[00:16:15.000 --> 00:16:18.600]  那個是希伯來字母裏面的第一個字母
[00:16:18.600 --> 00:16:24.040]  到第二個段落又有同一個字XX又有一個紅色的X
[00:16:24.040 --> 00:16:27.580]  第二個紅色的字母就是希伯來字母的第二個
[00:16:27.580 --> 00:16:29.240]  如此類推下去
[00:16:29.240 --> 00:16:31.180]  所以是很工整的
[00:16:31.180 --> 00:16:32.880]  不是隨便來的
[00:16:32.880 --> 00:16:36.780]  給我們有一個很大別的很特別的一個感受就是
[00:16:36.780 --> 00:16:41.980]  上帝要特別向祂的人指紋
[00:16:41.980 --> 00:16:44.120]  要啟示他一些說話
[00:16:44.120 --> 00:16:47.220]  特別書寫出來
[00:16:47.220 --> 00:16:50.400]  詩篇119篇只有一個核心
[00:16:50.400 --> 00:16:52.000]  就是用八種的方法
[00:16:52.000 --> 00:16:55.600]  用八種的方法來表達上帝的啟示
[00:16:55.600 --> 00:16:57.400]  它用的字眼可以是律法
[00:16:57.400 --> 00:16:58.240]  可以是法道
[00:16:58.240 --> 00:16:59.100]  可以是判語
[00:16:59.100 --> 00:16:59.940]  可以是訓詞
[00:16:59.940 --> 00:17:00.840]  可以是律令
[00:17:00.840 --> 00:17:02.240]  可以是命令
[00:17:02.240 --> 00:17:04.440]  可以用華這個字
[00:17:04.440 --> 00:17:07.840]  用了兩個華這個字華一或者華二
[00:17:07.840 --> 00:17:11.480]  我特別要講講華一和華二是什麼來的
[00:17:11.480 --> 00:17:12.880]  很特別的
[00:17:12.880 --> 00:17:16.980]  華那個字第一個的解法就是Imra
[00:17:16.980 --> 00:17:18.060]  它的解法是什麼?
[00:17:18.060 --> 00:17:19.620]  是神口中
[00:17:19.620 --> 00:17:20.960]  口
[00:17:20.960 --> 00:17:22.460]  口裡面講的說話
[00:17:22.460 --> 00:17:23.900]  發出來的說話
[00:17:23.900 --> 00:17:28.400]  是上帝的言語和上帝的應許
[00:17:28.400 --> 00:17:30.660]  好像詩篇119篇的十一節說
[00:17:30.660 --> 00:17:35.040]  我將你的華藏在我心裡
[00:17:35.040 --> 00:17:37.480]  就是用這個Imra這個字
[00:17:37.480 --> 00:17:38.880]  但是第二個字
[00:17:38.880 --> 00:17:42.340]  希伯來的字眼讀華的字有第二個意思
[00:17:42.340 --> 00:17:44.980]  就是Taba這個字眼
[00:17:44.980 --> 00:17:49.660]  它的意思就是上帝的說話的總稱
[00:17:49.660 --> 00:17:52.180]  一個總稱
[00:17:52.180 --> 00:17:54.520]  人行動的一個指標
[00:17:54.520 --> 00:17:56.320]  好像是八十九節裡面說
[00:17:56.320 --> 00:18:00.560]  你的華安定在天
[00:18:00.560 --> 00:18:03.060]  那個就用Taba這個字眼
[00:18:03.060 --> 00:18:09.240]  所以如果我們略為看到原本的文字的描述
[00:18:09.240 --> 00:18:13.740]  我們明白詩篇119是更加精彩的
[00:18:13.740 --> 00:18:15.280]  要很努力的
[00:18:15.280 --> 00:18:18.420]  你就會明白更加更加多
[00:18:18.420 --> 00:18:20.080]  兩大主題
[00:18:20.080 --> 00:18:25.720]  神的話和神自己
[00:18:25.720 --> 00:18:32.900]  今天早上我們選了第七個段落裡面的四十九至五十六節
[00:18:32.900 --> 00:18:34.340]  為什麼會選這一段呢?
[00:18:34.340 --> 00:18:35.060]  有原因的
[00:18:35.060 --> 00:18:39.440]  因為這一段特別講到人遇到困難的時候
[00:18:39.440 --> 00:18:41.580]  怎樣靠我們這位神
[00:18:41.580 --> 00:18:44.880]  怎樣靠神的話來面對
[00:18:44.880 --> 00:18:47.120]  所以如果你看這一段的說話
[00:18:47.120 --> 00:18:49.980]  其實都可以分為三個小的段落
[00:18:49.980 --> 00:18:52.180]  頭兩節四十九和五十節
[00:18:52.180 --> 00:18:56.720]  是講到回顧詩篇這個作者
[00:18:56.720 --> 00:19:00.920]  這個詩篇的作者很可能是大衛寫的
[00:19:00.920 --> 00:19:03.060]  是大衛困難的時候
[00:19:03.060 --> 00:19:05.060]  大衛流放的時候
[00:19:05.060 --> 00:19:09.860]  他就定徵在上帝的應許底下來面對
[00:19:09.860 --> 00:19:12.000]  因此得到平安
[00:19:12.000 --> 00:19:14.780]  所以第一個段落講到他回顧
[00:19:14.780 --> 00:19:18.880]  回顧就是對神的一種肯定
[00:19:18.880 --> 00:19:20.980]  第二個段落五十一節到五十二節
[00:19:20.980 --> 00:19:24.080]  是講到他的掙扎
[00:19:24.080 --> 00:19:25.520]  他不是超人
[00:19:25.520 --> 00:19:27.320]  他一樣好像和我們一樣
[00:19:27.320 --> 00:19:28.480]  是有掙扎
[00:19:28.480 --> 00:19:32.960]  掙扎是說你要怎樣處理所遇到的艱難
[00:19:32.960 --> 00:19:34.820]  或者困境
[00:19:34.820 --> 00:19:37.300]  最後那四節就是第三個段落
[00:19:37.300 --> 00:19:39.060]  就是再一次肯定
[00:19:39.060 --> 00:19:43.000]  再一次肯定表現出這個詩人可能是大衛
[00:19:43.000 --> 00:19:47.140]  他堅定的信仰究竟是怎樣
[00:19:47.140 --> 00:19:49.440]  往往我們遇到困難的時候
[00:19:49.440 --> 00:19:52.140]  我們就可以根據這個圖案
[00:19:52.140 --> 00:19:55.120]  回顧上帝是誰
[00:19:55.120 --> 00:20:00.320]  清楚明白去了解我們當中的掙扎
[00:20:00.320 --> 00:20:01.580]  告訴神知道
[00:20:01.580 --> 00:20:04.080]  而第三再一次肯定
[00:20:04.080 --> 00:20:07.660]  神會帶領我們走出這個困境
[00:20:07.660 --> 00:20:09.420]  我們先看第一個段落
[00:20:09.420 --> 00:20:12.120]  第一個段落是四十九和五十節
[00:20:12.120 --> 00:20:14.860]  這裡同一節聖經
[00:20:14.860 --> 00:20:17.000]  話那一節出現了兩次
[00:20:17.000 --> 00:20:21.200]  第一個就是你僕人所應許的"話"
[00:20:21.200 --> 00:20:26.040]  那個"話"就是上帝話語的總稱
[00:20:26.040 --> 00:20:30.320]  相似於新約聖經的logos
[00:20:30.320 --> 00:20:33.180]  道的意思
[00:20:33.180 --> 00:20:37.060]  上帝的話叫這個詩人
[00:20:37.060 --> 00:20:39.520]  有產生盼望
[00:20:39.520 --> 00:20:41.020]  第五十節講到
[00:20:41.020 --> 00:20:43.860]  他的"話"將他救活了
[00:20:43.860 --> 00:20:45.460]  這個就是"Inra"
[00:20:45.460 --> 00:20:46.760]  是另一個翻譯
[00:20:46.760 --> 00:20:50.640]  這個"Inra"講到上帝口中真實講出來
[00:20:50.640 --> 00:20:53.640]  那種對他的回應
[00:20:53.640 --> 00:20:58.280]  讓他在患難當中得到安慰
[00:20:58.280 --> 00:21:02.740]  所以這裡帶給我們看三個重點
[00:21:02.740 --> 00:21:06.520]  有盼望被救活和得安慰
[00:21:06.520 --> 00:21:10.560]  以致他有希望可以繼續生存下去
[00:21:10.560 --> 00:21:16.700]  可以被救活和平復了他心中的鬱結
[00:21:16.700 --> 00:21:19.000]  其實這三樣東西
[00:21:19.000 --> 00:21:22.660]  其實都發生在人的困惑當中
[00:21:22.660 --> 00:21:25.640]  人有困惑沒什麼出奇
[00:21:25.640 --> 00:21:27.540]  但在困惑當中你要認清楚
[00:21:27.540 --> 00:21:29.300]  和要回顧
[00:21:29.300 --> 00:21:33.840]  究竟哪個人可以帶你離開這個困境
[00:21:33.840 --> 00:21:36.820]  我明白到"Who God is"
[00:21:36.820 --> 00:21:39.120]  究竟這位神是誰來的
[00:21:39.120 --> 00:21:40.760]  我們往往信了耶穌之後
[00:21:40.760 --> 00:21:42.980]  我們都會take it for granted
[00:21:42.980 --> 00:21:45.220]  理所當然覺得神是會的
[00:21:45.220 --> 00:21:51.960]  但沒有清晰了解這位神究竟是一位什麼的神
[00:21:51.960 --> 00:21:54.360]  這個詩篇的作者講得很清楚
[00:21:54.360 --> 00:21:58.700]  這位神就是上帝施恩的上帝
[00:21:58.700 --> 00:22:00.600]  是施恩典的上帝
[00:22:00.600 --> 00:22:05.000]  而我就是一個得益的人
