
[00:00:00.000 --> 00:00:02.000]  這幾天時間過得很快
[00:08:58.500 --> 00:09:02.700]  記不記得我在去年最後一個主日
[00:09:02.700 --> 00:09:04.700]  我講了一個實例
[00:09:04.700 --> 00:09:06.400]  我說在上海
[00:09:06.400 --> 00:09:09.100]  有一次我去一個家庭教會
[00:09:09.100 --> 00:09:11.000]  我去傳福音
[00:09:11.000 --> 00:09:15.800]  我要帶領這位老先生近八十的信主
[00:09:15.800 --> 00:09:17.800]  他說等一下
[00:09:17.800 --> 00:09:19.300]  我想他要做什麼
[00:09:19.300 --> 00:09:22.600]  他說我要去找在團慶裡面
[00:09:22.600 --> 00:09:25.600]  另外一位經常關心他
[00:09:25.600 --> 00:09:28.300]  要帶領他信主那位
[00:09:28.300 --> 00:09:30.100]  他要他來做見證
[00:09:30.100 --> 00:09:31.400]  所以我帶領他的時候
[00:09:31.400 --> 00:09:36.400]  這位弟兄也在場
[00:09:36.400 --> 00:09:38.100]  那是多久以前
[00:09:38.100 --> 00:09:41.400]  大概三年四年以前
[00:09:41.400 --> 00:09:45.900]  我在上個月去年年底講這個實例
[00:09:45.900 --> 00:09:47.700]  各位只要記得的話
[00:09:47.700 --> 00:09:50.600]  兩個禮拜前
[00:09:50.600 --> 00:09:51.900]  我接到一個電話
[00:09:51.900 --> 00:09:53.900]  什麼電話
[00:09:53.900 --> 00:09:54.900]  兩個禮拜前
[00:09:54.900 --> 00:09:58.200]  我講完到之後兩個禮拜
[00:09:58.200 --> 00:09:59.400]  我接到電話
[00:09:59.400 --> 00:10:02.500]  這位弟兄受洗了
[00:10:02.500 --> 00:10:05.400]  我說你早點跟我講的話
[00:10:05.400 --> 00:10:09.300]  因為受洗是跟我講電話
[00:10:09.300 --> 00:10:11.400]  在前個禮拜講
[00:10:11.400 --> 00:10:13.800]  我說你早點跟我講的話
[00:10:13.800 --> 00:10:17.100]  我就可以把這整個過程
[00:10:17.100 --> 00:10:19.300]  成為一個見證
[00:10:19.300 --> 00:10:20.800]  我說沒有關係
[00:10:20.800 --> 00:10:22.600]  我總是有機會可以講
[00:10:22.600 --> 00:10:24.000]  因為我前面已經講
[00:10:24.000 --> 00:10:27.500]  好像不是完結篇
[00:10:27.500 --> 00:10:29.400]  所以這位
[00:10:29.400 --> 00:10:32.600]  那個時候是七十幾線已經八十
[00:10:32.600 --> 00:10:34.400]  所以我所要講的意思是說
[00:10:34.400 --> 00:10:36.600]  當你的覺知
[00:10:36.600 --> 00:10:41.700]  不管是大傳道人帶領你覺知
[00:10:41.700 --> 00:10:44.400]  或是普通的信徒帶領覺知
[00:10:44.400 --> 00:10:45.900]  這不關重要
[00:10:45.900 --> 00:10:49.400]  重要的是你在神的面前
[00:10:49.400 --> 00:10:52.300]  你是否是一個單純的
[00:10:52.300 --> 00:10:54.200]  你在神面前
[00:10:54.200 --> 00:10:57.100]  你是為一個敞開心門的
[00:10:57.100 --> 00:11:00.100]  你在神面前是否一個謙卑
[00:11:00.100 --> 00:11:02.300]  所以我很願意對覺知的說
[00:11:02.300 --> 00:11:06.800]  覺知不是辦完一件大事
[00:11:06.800 --> 00:11:09.600]  是一個屬靈
[00:11:09.600 --> 00:11:13.300]  生命追求的一個起步
[00:11:13.300 --> 00:11:16.400]  是一個起步
[00:11:16.400 --> 00:11:18.500]  今天早上我聽到
[00:11:18.500 --> 00:11:21.000]  遠智明牧師的訊息
[00:11:21.000 --> 00:11:24.100]  他講到賽跑的時候
[00:11:24.100 --> 00:11:26.400]  槍聲一響
[00:11:26.400 --> 00:11:32.200]  大家就開始動身跑步
[00:11:32.200 --> 00:11:35.300]  可是
[00:11:35.300 --> 00:11:38.800]  結束贏獎賞的時候
[00:11:38.800 --> 00:11:41.000]  是看哪一點
[00:11:41.000 --> 00:11:43.800]  是不是回到前面
[00:11:43.800 --> 00:11:45.200]  起步那一點呢
[00:11:45.200 --> 00:11:47.500]  還是看賽跑的終點
[00:11:47.500 --> 00:11:48.900]  誰先到
[00:11:48.900 --> 00:11:49.800]  當然
[00:11:49.800 --> 00:11:52.300]  就是說我們不是用這種方式
[00:11:52.300 --> 00:11:54.300]  你與我相比
[00:11:54.300 --> 00:11:55.700]  所講的就是說
[00:11:55.700 --> 00:11:57.900]  當我們有起步之後
[00:11:57.900 --> 00:12:00.400]  我們要有一個目標
[00:12:00.400 --> 00:12:02.700]  所以我不願意
[00:12:02.700 --> 00:12:05.300]  給任何一位
[00:12:05.300 --> 00:12:08.400]  就我覺知就已經辦完事
[00:12:08.400 --> 00:12:10.600]  假如我沒有講清楚
[00:12:10.600 --> 00:12:13.800]  可能我要負很大的責任
[00:12:13.800 --> 00:12:15.600]  可是我講清楚了
[00:12:15.600 --> 00:12:18.000]  是你跟神之間的關係
[00:12:18.000 --> 00:12:19.900]  所以
[00:12:19.900 --> 00:12:21.500]  我這兩天
[00:12:21.500 --> 00:12:23.200]  我思考了之後
[00:12:23.200 --> 00:12:24.000]  我說
[00:12:24.000 --> 00:12:26.600]  受洗的機會
[00:12:26.600 --> 00:12:28.800]  復活節有一次
[00:12:28.800 --> 00:12:30.700]  不管你是五年前
[00:12:30.700 --> 00:12:31.900]  十年前
[00:12:31.900 --> 00:12:33.600]  覺知的
[00:12:33.600 --> 00:12:37.000]  若願意在今年的復活節受洗
[00:12:37.000 --> 00:12:39.400]  我願意盡力
[00:12:39.400 --> 00:12:41.700]  把神的救恩
[00:12:41.700 --> 00:12:43.000]  福音的要義
[00:12:43.000 --> 00:12:44.800]  跟你講清楚
[00:12:44.800 --> 00:12:47.500]  讓聖靈在你心中動工
[00:12:47.500 --> 00:12:50.200]  你的受洗
[00:12:50.200 --> 00:12:52.300]  在人面前是一個見證
[00:12:52.300 --> 00:12:54.200]  在神面前
[00:12:54.200 --> 00:12:58.700]  你是對黑暗的全世界做宣告
[00:12:58.700 --> 00:13:00.600]  對黑暗的全世界
[00:13:00.600 --> 00:13:02.900]  你做一個見證
[00:13:02.900 --> 00:13:07.300]  這不單單是在七八十個人面前做一個見證
[00:13:07.300 --> 00:13:10.000]  是對黑暗的全世界我們做宣告
[00:13:10.000 --> 00:13:13.800]  所以上次我在信息裡面講到
[00:13:13.800 --> 00:13:14.900]  受洗是什麼
[00:13:14.900 --> 00:13:16.000]  DO IT
[00:13:16.000 --> 00:13:17.000]  對吧
[00:13:17.000 --> 00:13:18.200]  各位還記得
[00:13:18.200 --> 00:13:19.900]  D O I T
[00:13:19.900 --> 00:13:21.700]  D是什麼
[00:13:21.700 --> 00:13:23.100]  DETERMINATION
[00:13:23.100 --> 00:13:24.100]  你的覺知
[00:13:24.100 --> 00:13:25.800]  就像昨天晚上
[00:13:25.800 --> 00:13:27.000]  前天晚上
[00:13:27.000 --> 00:13:28.200]  幫你的覺知
[00:13:28.200 --> 00:13:29.300]  那是第一步
[00:13:29.300 --> 00:13:30.000]  DO
[00:13:30.000 --> 00:13:30.800]  DO IT
[00:13:30.800 --> 00:13:32.400]  DETERMINATION
[00:13:32.400 --> 00:13:34.700]  O是什麼
[00:13:34.700 --> 00:13:37.400]  O是聖經說
[00:13:37.400 --> 00:13:42.000]  成為我的門徒
[00:13:42.000 --> 00:13:43.900]  我們有沒有聽過
[00:13:43.900 --> 00:13:47.800]  師父聽徒弟的吩咐
[00:13:47.800 --> 00:13:51.800]  徒弟是聽師父的
[00:13:51.800 --> 00:13:53.500]  當主耶穌說
[00:13:53.500 --> 00:13:57.300]  你們要奉父子聖靈的名
[00:13:57.300 --> 00:13:58.500]  給他們施洗
[00:13:58.500 --> 00:14:00.300]  給誰施洗
[00:14:00.300 --> 00:14:02.700]  給門徒施洗
[00:14:02.700 --> 00:14:07.300]  給願意成為主基督的門徒受洗
[00:14:07.300 --> 00:14:09.100]  O
[00:14:09.100 --> 00:14:12.300]  愛是什麼
[00:14:12.300 --> 00:14:16.800]  愛就是當我們覺知之後
[00:14:16.800 --> 00:14:21.300]  讓十字架對神的救恩
[00:14:21.300 --> 00:14:24.800]  活化在我們的心中
[00:14:24.800 --> 00:14:29.600]  聖經用活化這個字很重要的
[00:14:29.600 --> 00:14:33.200]  活化就是這十字架永遠在我心中
[00:14:33.200 --> 00:14:35.200]  是一個新鮮的一件事
[00:14:35.200 --> 00:14:37.900]  剛剛有沒有聽那個十字架
[00:14:37.900 --> 00:14:40.600]  十字架那首詩歌
[00:14:40.600 --> 00:14:42.600]  當你聽十字架的時候
[00:14:42.600 --> 00:14:45.400]  你經歷到神的救恩
[00:14:45.400 --> 00:14:48.200]  那首詩歌不是老歌
[00:14:48.200 --> 00:14:51.000]  聖經所講的唱新歌
[00:14:51.000 --> 00:14:54.200]  就隨時refresh
[00:14:54.200 --> 00:14:56.400]  隨時更新你
[00:14:56.400 --> 00:14:58.300]  隨時讓你體會到
[00:14:58.300 --> 00:15:00.500]  神的救恩在我身上
[00:15:00.500 --> 00:15:02.200]  到那個地步
[00:15:02.200 --> 00:15:06.100]  你的救恩在神面前
[00:15:06.100 --> 00:15:11.100]  聖明經清楚在你生命中的工作
[00:15:11.100 --> 00:15:15.600]  叫十字架活化在你心中
[00:15:15.600 --> 00:15:18.200]  T是什麼
[00:15:18.200 --> 00:15:21.500]  T就是每一個信徒
[00:15:21.500 --> 00:15:22.900]  每一個受洗的
[00:15:22.900 --> 00:15:25.500]  都有機會做見證
[00:15:25.500 --> 00:15:27.300]  你怎麼信主
[00:15:27.300 --> 00:15:32.000]  這見證不但是榮耀神的名
[00:15:32.000 --> 00:15:36.000]  更是來激勵眾聖徒
[00:15:36.000 --> 00:15:39.400]  雖然每個人信主的道路不一樣
[00:15:39.400 --> 00:15:42.700]  可是我們所信的主是同一個主
[00:15:42.700 --> 00:15:44.700]  你有沒有聽過
[00:15:44.700 --> 00:15:48.300]  別人講信主的見證
[00:15:48.300 --> 00:15:49.900]  你是真正重生的人
[00:15:49.900 --> 00:15:52.900]  你說好boring
[00:15:52.900 --> 00:15:54.800]  絕對不會
[00:15:54.800 --> 00:15:57.000]  當你真正信主之後
[00:15:57.000 --> 00:15:59.800]  你聽到別人信主的見證的時候
[00:15:59.800 --> 00:16:02.700]  你會說神實在大能
[00:16:02.700 --> 00:16:05.800]  神實在奇妙
[00:16:05.800 --> 00:16:10.200]  因為他的方式跟我的方式不一樣
[00:16:10.200 --> 00:16:15.000]  在他生命中動奇妙的工作
[00:16:15.000 --> 00:16:17.500]  T do it
[00:16:17.500 --> 00:16:21.500]  所以做一個結論
[00:16:21.500 --> 00:16:27.700]  不要看輕你在神面前所做的決志
[00:16:27.700 --> 00:16:32.200]  要珍惜你在神面前所做的決志
[00:16:32.200 --> 00:16:35.400]  若你不珍惜你當時的決志
[00:16:35.400 --> 00:16:38.300]  你就會看得很馬虎
[00:16:38.300 --> 00:16:39.900]  應付
[00:16:39.900 --> 00:16:41.600]  當你珍惜
[00:16:41.600 --> 00:16:44.400]  你繼續參加崇拜
[00:16:44.400 --> 00:16:47.000]  繼續參加團慶
[00:16:47.000 --> 00:16:50.800]  繼續查考神的話語
[00:16:50.800 --> 00:16:53.500]  聖人向我們保證
[00:16:53.500 --> 00:16:57.100]  他必須動他善功
[00:16:57.100 --> 00:16:59.100]  當你珍惜一件事的時候
[00:16:59.100 --> 00:17:01.400]  你不會隨便
[00:17:01.400 --> 00:17:04.300]  假如你買一棵果樹
[00:17:04.300 --> 00:17:06.700]  是上百元的果樹
[00:17:06.700 --> 00:17:10.000]  跟買一棵五塊錢的果樹
[00:17:10.000 --> 00:17:11.400]  你說你去種的時候
[00:17:11.400 --> 00:17:13.200]  你會怎麼種
[00:17:13.200 --> 00:17:15.600]  五塊錢死就死
[00:17:15.600 --> 00:17:17.400]  上百元的果樹
[00:17:17.400 --> 00:17:20.500]  你會想什麼時候種最好
[00:17:20.500 --> 00:17:22.600]  我坑要挖多大
[00:17:22.600 --> 00:17:23.800]  我種上去之後
[00:17:23.800 --> 00:17:25.500]  我要放什麼土
[00:17:25.500 --> 00:17:26.000]  為什麼
[00:17:26.000 --> 00:17:29.200]  你上百元買的果樹
[00:17:29.200 --> 00:17:31.400]  不是說五塊錢我買
[00:17:31.400 --> 00:17:34.500]  死就死我再買
[00:17:34.500 --> 00:17:39.500]  珍惜是反映出你的決定
[00:17:39.500 --> 00:17:42.200]  所以我不是針對任何人
[00:17:42.200 --> 00:17:45.500]  我是把這個決志
[00:17:45.500 --> 00:17:48.000]  在神面前的一個起步
[00:17:48.000 --> 00:17:51.500]  跟各位講清楚
[00:17:51.500 --> 00:17:53.800]  也是我心中的負擔
[00:17:53.800 --> 00:17:57.400]  當我們對屬靈的事的時候
[00:17:57.400 --> 00:18:02.300]  我們確實是一件嚴肅的事
[00:18:02.300 --> 00:18:04.400]  你有沒有去看醫生的時候
[00:18:04.400 --> 00:18:08.800]  醫生跟你講話是
[00:18:08.800 --> 00:18:11.100]  想講什麼就講
[00:18:11.100 --> 00:18:15.000]  每一句話都很重要的
[00:18:15.000 --> 00:18:20.100]  不是要滔滔不絕的跟你講一大堆
[00:18:20.100 --> 00:18:22.300]  你要醫生跟你講的
[00:18:22.300 --> 00:18:26.500]  是一些對你直接有關係的
[00:18:26.500 --> 00:18:30.000]  對症下藥的
[00:18:30.000 --> 00:18:32.600]  請珍惜
[00:18:32.600 --> 00:18:35.000]  我也願意今天沒有來的
[00:18:35.000 --> 00:18:36.700]  這些慕道的朋友
[00:18:36.700 --> 00:18:38.500]  當你認識他們
[00:18:38.500 --> 00:18:41.400]  是認識他們的
[00:18:41.400 --> 00:18:43.800]  求你跟他們說
[00:18:43.800 --> 00:18:47.200]  你在神面前的決志
[00:18:47.200 --> 00:18:51.200]  懇求神繼續恩待
[00:18:51.200 --> 00:18:57.600]  讓你珍惜在神面前所做的決定
[00:18:57.600 --> 00:19:00.500]  那我們今天進入信息
[00:19:00.500 --> 00:19:03.200]  因為晚上我們還有開會
[00:19:03.200 --> 00:19:06.900]  所以我們也願意用很簡短的時間
[00:19:06.900 --> 00:19:09.200]  我們把一個主要的信息
[00:19:09.200 --> 00:19:12.400]  跟各位來分享
[00:19:12.400 --> 00:19:15.800]  今天我的題目是定一個普人的心態
[00:19:15.800 --> 00:19:20.100]  剛好我們今天有
[00:19:20.100 --> 00:19:21.100]  舊紙禮
[00:19:21.100 --> 00:19:24.000]  就2013年的舊紙禮
[00:19:24.000 --> 00:19:25.700]  我就選用這一段聖經
[00:19:25.700 --> 00:19:28.700]  也就是剛剛我們所讀的聖經
[00:19:28.700 --> 00:19:33.700]  在路加福音22章這段聖經
[00:19:33.700 --> 00:19:35.700]  那前言裡面我就定
[00:19:35.700 --> 00:19:37.500]  是誰偉大
[00:19:37.500 --> 00:19:41.300]  這個前言
[00:19:41.300 --> 00:19:44.700]  我們讀聖經的時候
[00:19:44.700 --> 00:19:48.800]  尤其是在四福音
[00:19:48.800 --> 00:19:50.100]  路加福音裡面
[00:19:50.100 --> 00:19:51.500]  按照次序
[00:19:51.500 --> 00:19:53.000]  按照時間
[00:19:53.000 --> 00:19:57.300]  這樣記錄下來
[00:19:57.300 --> 00:20:01.700]  那我們看到在22章記載的時候
[00:20:01.700 --> 00:20:06.000]  假如你看前後文這段時間
[00:20:06.000 --> 00:20:07.300]  所記載的
[00:20:07.300 --> 00:20:12.000]  是在主設立晚餐的時候
[00:20:12.000 --> 00:20:14.200]  所講的這一句話
[00:20:14.200 --> 00:20:16.200]  那主設立晚餐
[00:20:16.200 --> 00:20:17.800]  是在什麼時候
[00:20:17.800 --> 00:20:21.100]  就是他要上十架之前
[00:20:21.100 --> 00:20:23.200]  主才設立晚餐
[00:20:23.200 --> 00:20:26.200]  主並沒有在他出來傳福音的時候
[00:20:26.200 --> 00:20:28.800]  他就開始設立晚餐
[00:20:28.800 --> 00:20:31.600]  他在要上十架的時候
[00:20:31.600 --> 00:20:35.700]  他設立晚餐
[00:20:35.700 --> 00:20:39.800]  這是他要跟門徒
[00:20:39.800 --> 00:20:43.500]  用血所立的約
[00:20:43.500 --> 00:20:46.100]  所以聖經記載
[00:20:46.100 --> 00:20:48.900]  門徒當中在講什麼
[00:20:48.900 --> 00:20:52.500]  這段時間是什麼時間
[00:20:52.500 --> 00:20:55.200]  我們知道主耶穌在地上
[00:20:55.200 --> 00:20:59.000]  帶領門徒傳福音三年多的時間
[00:20:59.000 --> 00:21:00.300]  這一段話語
[00:21:00.300 --> 00:21:03.200]  不是出現在受洗之後
[00:21:03.200 --> 00:21:05.200]  出來傳福音記載
