
[00:00:00.000 --> 00:00:02.660]  「十年爭戰」很多人都提及
[00:13:20.180 --> 00:13:21.180]  你不要遇他
[00:13:21.180 --> 00:13:23.180]  奇怪怪的
[00:13:23.180 --> 00:13:24.180]  有些東西就可能
[00:13:24.180 --> 00:13:25.180]  咦
[00:13:25.180 --> 00:13:26.180]  他
[00:13:26.180 --> 00:13:27.180]  恰得過
[00:13:27.180 --> 00:13:29.180]  側拿給他做啦
[00:13:29.180 --> 00:13:31.180]  我們就不用做啦
[00:13:31.180 --> 00:13:33.180]  可能你因著信仰的緣故
[00:13:33.180 --> 00:13:34.180]  你又會做多些東西
[00:13:34.180 --> 00:13:35.180]  辛苦一些的
[00:13:35.180 --> 00:13:37.180]  你會覺得很不公平的
[00:13:37.180 --> 00:13:39.180]  那些都是會發生的
[00:13:39.180 --> 00:13:40.180]  在實際生活上
[00:13:40.180 --> 00:13:41.180]  因著你的信仰
[00:13:41.180 --> 00:13:42.180]  是會發生的
[00:13:42.180 --> 00:13:44.180]  你又不肯埋堆
[00:13:44.180 --> 00:13:45.180]  不肯拆老闆的鞋
[00:13:45.180 --> 00:13:47.180]  那你就
[00:13:47.180 --> 00:13:49.180]  所以可能老闆都覺得你
[00:13:49.180 --> 00:13:50.180]  唉
[00:13:50.180 --> 00:13:51.180]  不過做事而已
[00:13:51.180 --> 00:13:53.180]  有些什麼都
[00:13:53.180 --> 00:13:55.180]  總之你是另類的
[00:13:55.180 --> 00:13:57.180]  是有很多這些實際的東西
[00:13:57.180 --> 00:13:58.180]  會發生的
[00:13:58.180 --> 00:14:01.180]  都是屬於一些屬靈的爭戰
[00:14:01.180 --> 00:14:03.180]  那你肯不肯為了你的信仰
[00:14:03.180 --> 00:14:05.180]  而繼續堅持下去呢
[00:14:05.180 --> 00:14:07.180]  這個屬靈的爭戰是現實
[00:14:07.180 --> 00:14:08.180]  那雖然呢
[00:14:08.180 --> 00:14:10.180]  我們的屬靈爭戰
[00:14:10.180 --> 00:14:13.180]  沒有像初代教會那些
[00:14:13.180 --> 00:14:15.180]  信主的教徒
[00:14:15.180 --> 00:14:19.180]  面臨一些很肉體上的逼迫
[00:14:19.180 --> 00:14:20.180]  沒有說抓你
[00:14:20.180 --> 00:14:22.180]  殺你那些
[00:14:22.180 --> 00:14:24.180]  但這個這樣
[00:14:24.180 --> 00:14:28.180]  魔鬼過了二千年的新的戰略
[00:14:28.180 --> 00:14:30.180]  可能是更加厲害
[00:14:30.180 --> 00:14:32.180]  更加令到你的人覺得
[00:14:32.180 --> 00:14:33.180]  沒什麼
[00:14:33.180 --> 00:14:35.180]  繼續享學玩樂
[00:14:35.180 --> 00:14:36.180]  繼續舒服
[00:14:36.180 --> 00:14:38.180]  繼續好
[00:14:38.180 --> 00:14:39.180]  繼續感謝主
[00:14:39.180 --> 00:14:41.180]  做一個很安穩
[00:14:41.180 --> 00:14:42.180]  富裕
[00:14:42.180 --> 00:14:44.180]  安舒的紳士
[00:14:44.180 --> 00:14:46.180]  不像初代教會那麼多逼迫
[00:14:46.180 --> 00:14:49.180]  那你就回去教會唱歌
[00:14:49.180 --> 00:14:52.180]  就繼續去做自己喜歡做的事情
[00:14:52.180 --> 00:14:54.180]  好好啊
[00:14:54.180 --> 00:14:55.180]  沒什麼爭戰
[00:14:55.180 --> 00:14:57.180]  那就完蛋了
[00:14:57.180 --> 00:14:59.180]  你感受屬靈的爭戰在你身上
[00:14:59.180 --> 00:15:00.180]  就完蛋了
[00:15:00.180 --> 00:15:02.180]  所以希望你呢
[00:15:02.180 --> 00:15:04.180]  做第三個基督徒
[00:15:04.180 --> 00:15:06.180]  魔鬼是不放過你的
[00:15:06.180 --> 00:15:09.180]  你要有這個屬靈爭戰在你身邊
[00:15:09.180 --> 00:15:12.180]  那你就要穿軍裝
[00:15:12.180 --> 00:15:14.180]  不然就不用穿了
[00:15:14.180 --> 00:15:16.180]  穿軍裝就要出去
[00:15:16.180 --> 00:15:17.180]  打仗
[00:15:17.180 --> 00:15:19.180]  出去抵抗魔鬼
[00:15:19.180 --> 00:15:22.180]  那這套軍裝是什麼呢
[00:15:22.180 --> 00:15:25.180]  第三節這裡
[00:15:25.180 --> 00:15:26.180]  第三節這裡說
[00:15:26.180 --> 00:15:28.180]  你拿起這套軍裝
[00:15:28.180 --> 00:15:29.180]  是神所賜的
[00:15:29.180 --> 00:15:31.180]  在什麼時候穿?
[00:15:31.180 --> 00:15:34.180]  好在磨難的日子抵擋仇敵
[00:15:34.180 --> 00:15:36.180]  磨難的日子
[00:15:36.180 --> 00:15:38.180]  這裡的寫法就是說
[00:15:38.180 --> 00:15:40.180]  不是說
[00:15:40.180 --> 00:15:43.180]  如果磨難的日子臨到你
[00:15:43.180 --> 00:15:46.180]  你就可以這樣抵擋仇敵
[00:15:46.180 --> 00:15:48.180]  而是說
[00:15:48.180 --> 00:15:50.180]  要拿起神所賜的全副軍裝
[00:15:50.180 --> 00:15:52.180]  好在磨難的日子抵擋
[00:15:52.180 --> 00:15:56.180]  這個磨難的日子是必然會出現的
[00:15:56.180 --> 00:15:58.180]  在基督徒的生活
[00:15:58.180 --> 00:16:00.180]  你一路過你的日子的時候
[00:16:00.180 --> 00:16:03.180]  必定有磨難的日子
[00:16:03.180 --> 00:16:05.180]  必定有受逼迫的日子
[00:16:05.180 --> 00:16:08.180]  必定有你覺得你欣賞的信仰
[00:16:08.180 --> 00:16:12.180]  而遭遇與別人不同的日子
[00:16:12.180 --> 00:16:14.180]  一定會有的
