
[00:00:00.000 --> 00:00:04.000]  今年和大家看了很多我們基督徒的聖經描寫
[00:02:54.000 --> 00:02:57.000]  所信的道我已經守住了
[00:02:57.000 --> 00:03:02.000]  從今以後有公義的觀念為我傳達
[00:03:02.000 --> 00:03:05.000]  就是按照公義審判的主
[00:03:05.000 --> 00:03:08.000]  到了那日要賜給我的
[00:03:08.000 --> 00:03:14.000]  不但賜給我 也賜給凡愛慕他而顯然的人
[00:03:14.000 --> 00:03:16.000]  我們再講這個保羅後期
[00:03:16.000 --> 00:03:19.000]  他說我離世的時候快到了
[00:03:19.000 --> 00:03:22.000]  但是保羅回顧他一生的道路
[00:03:22.000 --> 00:03:25.000]  他好像精兵一樣打過美好的仗
[00:03:25.000 --> 00:03:28.000]  同樣的他好像賽跑者一樣
[00:03:28.000 --> 00:03:30.000]  跑完他當跑的道路
[00:03:30.000 --> 00:03:32.000]  守住他所信的道
[00:03:32.000 --> 00:03:35.000]  所以他就仰望那個目標
[00:03:35.000 --> 00:03:39.000]  就好像在菲勒比書剛才所讀經文一樣
[00:03:39.000 --> 00:03:44.000]  是神在基督耶穌裡照我們在上面而得的象徵
[00:03:44.000 --> 00:03:45.000]  這個就是保羅的人生
[00:03:45.000 --> 00:03:46.000]  是他的目標
[00:03:46.000 --> 00:03:48.000]  是他奔跑的路程
[00:03:48.000 --> 00:03:49.000]  是他自己的角色
[00:03:49.000 --> 00:03:52.000]  所以在仕途保羅心中非常清楚
[00:03:52.000 --> 00:03:53.000]  也都很重要
[00:03:53.000 --> 00:03:55.000]  在他多次不止這兩次經文
[00:03:55.000 --> 00:03:56.000]  我們一會兒看到
[00:03:56.000 --> 00:03:58.000]  從哥倫多前書後書的時候
[00:03:58.000 --> 00:03:59.000]  他已經在早期
[00:03:59.000 --> 00:04:02.000]  到後來菲勒比書在他入監獄的時候
[00:04:02.000 --> 00:04:05.000]  到最後期在他離世之前
[00:04:05.000 --> 00:04:06.000]  他都很清楚的
[00:04:06.000 --> 00:04:08.000]  對不同的教會
[00:04:08.000 --> 00:04:10.000]  菲勒比、哥倫多
[00:04:10.000 --> 00:04:11.000]  甚至是這裡的
[00:04:11.000 --> 00:04:14.000]  我們看到是提摩泰的個人書信
[00:04:14.000 --> 00:04:16.000]  他都是提醒
[00:04:16.000 --> 00:04:19.000]  他一直在跑
[00:04:19.000 --> 00:04:21.000]  我們都要好像這樣跑
[00:04:21.000 --> 00:04:23.000]  這個在他人生不同的階段
[00:04:23.000 --> 00:04:25.000]  不同的分辨當中
[00:04:25.000 --> 00:04:28.000]  都很清楚的身份和目標
[00:04:28.000 --> 00:04:31.000]  其實這個在當時的背景
[00:04:31.000 --> 00:04:33.000]  在希臘文化裏面
[00:04:33.000 --> 00:04:36.000]  我們知道他們很著重競技
[00:04:36.000 --> 00:04:41.000]  大家應該會聽過奧林匹克
[00:04:41.000 --> 00:04:43.000]  其實是從何時開始的
[00:04:43.000 --> 00:04:47.000]  奧林匹克的運動是何時開始的
[00:04:47.000 --> 00:04:49.000]  就是希臘時代開始的
[00:04:49.000 --> 00:04:53.000]  那時候已經很著重他們的這種競技
[00:04:53.000 --> 00:04:55.000]  這種在牆上奔跑
[00:04:55.000 --> 00:04:59.000]  原因是因為他們很著重這些體能的訓練
[00:04:59.000 --> 00:05:02.000]  以及很著重這種競技的
[00:05:02.000 --> 00:05:07.000]  賽跑的那種所謂人生觀
[00:05:07.000 --> 00:05:09.000]  或者是哲學思想
[00:05:09.000 --> 00:05:12.000]  他們當時的希臘文化
[00:05:12.000 --> 00:05:14.000]  或者羅馬的公民
[00:05:14.000 --> 00:05:17.000]  他們才有資格來參賽
[00:05:17.000 --> 00:05:19.000]  我們知道在初世紀的時候
[00:05:19.000 --> 00:05:21.000]  他們有很多是奴隸
[00:05:21.000 --> 00:05:23.000]  是一些外邦的奴隸
[00:05:23.000 --> 00:05:28.000]  不是容易的得到公民的身份
[00:05:28.000 --> 00:05:33.000]  他們公民才有特權去參賽
[00:05:33.000 --> 00:05:35.000]  才有在自小的時候
[00:05:35.000 --> 00:05:37.000]  就已經被登記
[00:05:37.000 --> 00:05:41.000]  可以從小時候開始去這些健力士
[00:05:41.000 --> 00:05:45.000]  或者去這些體育館那裏學習體操
[00:05:45.000 --> 00:05:48.000]  然後就學習各樣的這些競技的技能
[00:05:48.000 --> 00:05:50.000]  從很小的時候開始
[00:05:50.000 --> 00:05:51.000]  是因為他們有一個特權
[00:05:51.000 --> 00:05:53.000]  是一個privilege
[00:05:53.000 --> 00:05:55.000]  就是一個特別的權利
[00:05:55.000 --> 00:05:56.000]  是奴隸沒有的
[00:05:56.000 --> 00:05:58.000]  沒有自由的人沒有的
[00:05:58.000 --> 00:06:00.000]  只有他們這些有自由的人
[00:06:00.000 --> 00:06:01.000]  有特權的人
[00:06:01.000 --> 00:06:03.000]  是公民才有
[00:06:03.000 --> 00:06:06.000]  所以我們今天是天國的子民
[00:06:06.000 --> 00:06:07.000]  是天國的公民
[00:06:07.000 --> 00:06:09.000]  除了我們能夠有這個特權
[00:06:09.000 --> 00:06:11.000]  作為國家裏面的大使
[00:06:11.000 --> 00:06:14.000]  我們可以做國家裏面的士兵
[00:06:14.000 --> 00:06:18.000]  我們更加原來是能夠成為
[00:06:18.000 --> 00:06:20.000]  國家裏面的參賽者
[00:06:20.000 --> 00:06:23.000]  這個是我們得救之後
[00:06:23.000 --> 00:06:26.000]  在神國裏面給我們一個自由
[00:06:26.000 --> 00:06:28.000]  給我們一個特權
[00:06:28.000 --> 00:06:30.000]  在基督裏面救贖了我們之後
[00:06:30.000 --> 00:06:33.000]  他將我們擺了一條新的人生道路
[00:06:33.000 --> 00:06:36.000]  擺了我們在一條賽跑的道路上面
[00:06:36.000 --> 00:06:38.000]  來跟隨他一直直跑
[00:06:38.000 --> 00:06:41.000]  等下我們看希伯來書就更加清楚
[00:06:41.000 --> 00:06:44.000]  為著的就是要我們跟隨耶穌一樣
[00:06:44.000 --> 00:06:47.000]  跑到尾的時候得著獎賞
[00:06:47.000 --> 00:06:50.000]  這個就是我們很重要的
[00:06:50.000 --> 00:06:53.000]  我們人生的目標和我們的身份
[00:06:53.000 --> 00:06:55.000]  好了
[00:06:55.000 --> 00:06:56.000]  牆上賽跑者
[00:06:56.000 --> 00:06:58.000]  跟你旁邊的弟兄姊妹說
[00:06:58.000 --> 00:07:00.000]  我們都是牆上的賽跑者
[00:07:00.000 --> 00:07:11.000]  你說牧師呀
[00:07:11.000 --> 00:07:13.000]  我現在走不動了
[00:07:16.000 --> 00:07:20.000]  事實上誰現在還可以在牆上跑
[00:07:20.000 --> 00:07:21.000]  還有誰可以
[00:07:21.000 --> 00:07:22.000]  還有這個人可以
[00:07:22.000 --> 00:07:24.000]  這麼厲害
[00:07:24.000 --> 00:07:29.000]  不過
[00:07:29.000 --> 00:07:30.000]  又真的
[00:07:30.000 --> 00:07:32.000]  你知不知道最大年紀的
[00:07:32.000 --> 00:07:34.000]  現在還可以參賽的賽跑者
[00:07:34.000 --> 00:07:36.000]  你猜幾多歲呀
[00:07:36.000 --> 00:07:40.000]  你猜幾多歲還可以跑呀
[00:07:40.000 --> 00:07:42.000]  你說我老了不跑也不是
[00:07:42.000 --> 00:07:43.000]  有呀
[00:07:43.000 --> 00:07:45.000]  你猜幾多歲還可以跑呀
[00:07:46.000 --> 00:07:48.000]  八十幾歲
[00:07:48.000 --> 00:07:50.000]  九十幾歲
[00:07:50.000 --> 00:08:04.000]  Julie呀
[00:08:04.000 --> 00:08:06.000]  所以你們可以得獎呀
[00:08:06.000 --> 00:08:10.000]  Julie Hawkins呀
[00:08:10.000 --> 00:08:12.000]  一百零一歲
[00:08:12.000 --> 00:08:14.000]  她的中間名字叫Hurricane
[00:08:14.000 --> 00:08:16.000]  難怪這麼厲害
[00:08:16.000 --> 00:08:27.000]  Fu Hsing
[00:08:27.000 --> 00:08:28.000]  Fu Hsing
[00:08:28.000 --> 00:08:30.000]  一百零二歲
[00:08:30.000 --> 00:08:32.000]  所以你說
[00:08:32.000 --> 00:08:34.000]  你說我不跑也不是
[00:08:34.000 --> 00:08:36.000]  還可以的
[00:08:36.000 --> 00:08:38.000]  當然聖經告訴我們
[00:08:38.000 --> 00:08:40.000]  這是一個屬靈的賽跑
[00:08:40.000 --> 00:08:43.000]  不是一個真的肉身的賽跑
[00:08:43.000 --> 00:08:46.000]  可能我們沒有誰可以參賽
[00:08:46.000 --> 00:08:49.000]  但是你記得你是場上的賽跑者
[00:08:49.000 --> 00:08:51.000]  是因為我們正在跑一條
[00:08:51.000 --> 00:08:53.000]  是屬靈的賽跑道路
[00:08:53.000 --> 00:08:56.000]  所以這個和大家開玩笑的
[00:08:56.000 --> 00:08:58.000]  不是真的落場參賽
[00:08:58.000 --> 00:09:00.000]  不過說真的
[00:09:00.000 --> 00:09:03.000]  就是我們是屬靈的賽跑者
[00:09:03.000 --> 00:09:05.000]  這個是聖經告訴我們
[00:09:05.000 --> 00:09:06.000]  我們一生的身份
[00:09:06.000 --> 00:09:08.000]  我們要跑得好
[00:09:08.000 --> 00:09:12.000]  來到好像神給我們的免禮一樣
[00:09:12.000 --> 00:09:16.000]  怎樣才能做一個成功的賽跑者呢
[00:09:16.000 --> 00:09:17.000]  這個屬靈的賽跑
[00:09:17.000 --> 00:09:18.000]  第一我們說
[00:09:18.000 --> 00:09:21.000]  我們需要勤鍛鍊
[00:09:21.000 --> 00:09:23.000]  我們剛才讀到經文
[00:09:23.000 --> 00:09:25.000]  在菲律賓書第三章這裡這樣說
[00:09:25.000 --> 00:09:26.000]  他說弟兄們
[00:09:26.000 --> 00:09:28.000]  我不自以為自己已經得罪了
[00:09:28.000 --> 00:09:30.000]  所以不是說我也記好了
[00:09:30.000 --> 00:09:32.000]  已經做得不錯了
[00:09:32.000 --> 00:09:33.000]  而是呢
[00:09:33.000 --> 00:09:35.000]  是不斷的努力的需要
[00:09:35.000 --> 00:09:37.000]  所以保羅說只有一件事
[00:09:37.000 --> 00:09:39.000]  就是忘記背後
[00:09:39.000 --> 00:09:40.000]  然後怎樣
[00:09:40.000 --> 00:09:43.000]  努力面前 努力是負代價的
[00:09:43.000 --> 00:09:44.000]  努力
[00:09:44.000 --> 00:09:45.000]  你留意這個字
[00:09:45.000 --> 00:09:47.000]  平時我們多數看背後 前面
[00:09:47.000 --> 00:09:50.000]  但是你有沒有留意到這個努力這個字
[00:09:50.000 --> 00:09:52.000]  就是說他仍然的在努力
[00:09:52.000 --> 00:09:55.000]  他不認為自己已經得罪了
[00:09:55.000 --> 00:09:57.000]  他是每天繼續的向前
[00:09:57.000 --> 00:09:59.000]  每天的來催逼自己
[00:09:59.000 --> 00:10:02.000]  每天的來勤加鍛鍊
[00:10:02.000 --> 00:10:05.000]  這個正是我們屬靈賽跑者
[00:10:05.000 --> 00:10:09.000]  應該有具備的條件和我們的心態
[00:10:09.000 --> 00:10:11.000]  在哥倫多前書第九章
[00:10:11.000 --> 00:10:12.000]  保羅也這樣說
[00:10:12.000 --> 00:10:13.000]  我們一起讀好不好
[00:10:13.000 --> 00:10:15.000]  經文第九章二十四節
[00:10:15.000 --> 00:10:19.000]  豈不知在場上賽跑的都跑
[00:10:19.000 --> 00:10:22.000]  但得獎賞的只有一日
[00:10:22.000 --> 00:10:24.000]  你們也當這日跑
[00:10:24.000 --> 00:10:27.000]  好叫你們得著獎賞
[00:10:27.000 --> 00:10:32.000]  凡教力真誠的諸事都有節制
[00:10:32.000 --> 00:10:34.000]  諸事都有節制
[00:10:34.000 --> 00:10:36.000]  當然這個經文的意思
[00:10:36.000 --> 00:10:37.000]  他說在場上都跑
[00:10:37.000 --> 00:10:39.000]  得獎賞只有一日
[00:10:39.000 --> 00:10:41.000]  你說是不是最後只有其中一個得獎賞
[00:10:41.000 --> 00:10:43.000]  其他全部都失敗
[00:10:43.000 --> 00:10:44.000]  意思不是這樣
[00:10:44.000 --> 00:10:47.000]  意思就是說他當然在競技的時候
[00:10:47.000 --> 00:10:49.000]  賽跑的時候冠軍只有一個
[00:10:49.000 --> 00:10:50.000]  是真的
[00:10:50.000 --> 00:10:52.000]  但是你留意經文裏面
[00:10:52.000 --> 00:10:55.000]  他說你們之所以也當這日跑
[00:10:55.000 --> 00:10:57.000]  好叫你們得著獎賞
[00:10:57.000 --> 00:10:59.000]  所以每一個都可以得著獎賞
[00:10:59.000 --> 00:11:01.000]  但是接下來說
[00:11:01.000 --> 00:11:03.000]  他說凡教力真誠的
[00:11:03.000 --> 00:11:05.000]  這句就是主題
[00:11:05.000 --> 00:11:08.000]  他說諸事都有節制
[00:11:08.000 --> 00:11:09.000]  諸事都有節制
[00:11:09.000 --> 00:11:14.000]  意思就是說有紀律
[00:11:14.000 --> 00:11:17.000]  所以我們說勤鍛鍊的意思
[00:11:17.000 --> 00:11:19.000]  就是說我們需要有紀律
[00:11:19.000 --> 00:11:22.000]  不認為自己可以放鬆
[00:11:22.000 --> 00:11:27.000]  是不斷忘記背後努力向前
[00:11:27.000 --> 00:11:28.000]  向著標竿
[00:11:28.000 --> 00:11:30.000]  因為還未到
[00:11:30.000 --> 00:11:34.000]  所以是有一個凡事都有節制
[00:11:34.000 --> 00:11:35.000]  我們很清楚
[00:11:35.000 --> 00:11:36.000]  每一個競技員
[00:11:36.000 --> 00:11:38.000]  每一個賽跑員
[00:11:38.000 --> 00:11:41.000]  他一定是時常練習的
[00:11:41.000 --> 00:11:45.000]  一不練一段時間就真的跑不了
[00:11:45.000 --> 00:11:47.000]  所以我們跑不了
[00:11:47.000 --> 00:11:49.000]  就是因為我們沒辦法再練
[00:11:49.000 --> 00:11:50.000]  為什麼那些一百零一歲
[00:11:50.000 --> 00:11:51.000]  一百零二歲還在跑得到
[00:11:51.000 --> 00:11:54.000]  因為他還在練
[00:11:54.000 --> 00:11:57.000]  我們看到這個就是那個道理
[00:11:57.000 --> 00:11:59.000]  我們知道跑馬拉松
[00:11:59.000 --> 00:12:03.000]  其實是很大年紀都跑得過
[00:12:03.000 --> 00:12:05.000]  但是他的秘訣就是
[00:12:05.000 --> 00:12:06.000]  他需要一段時間
[00:12:06.000 --> 00:12:10.000]  是照著訓練的計劃
[00:12:10.000 --> 00:12:12.000]  來到去一步一步
[00:12:12.000 --> 00:12:18.000]  而且謹謹於這些原則和吩咐
[00:12:18.000 --> 00:12:21.000]  來到去操練他自己
[00:12:21.000 --> 00:12:23.000]  所以我們有些人跑馬拉松
[00:12:23.000 --> 00:12:24.000]  或者知道
[00:12:24.000 --> 00:12:27.000]  他們需要其實不是很長時間
[00:12:27.000 --> 00:12:29.000]  大概四個月的時間就可以訓練到
[00:12:29.000 --> 00:12:31.000]  在四個月裏面
[00:12:31.000 --> 00:12:33.000]  等於差不多有二十個禮拜
[00:12:33.000 --> 00:12:37.000]  他們要每個禮拜有三至五次
[00:12:37.000 --> 00:12:40.000]  每天或者每週三至五次的
[00:12:40.000 --> 00:12:42.000]  來到去練習
[00:12:42.000 --> 00:12:43.000]  一路建立起
[00:12:43.000 --> 00:12:45.000]  最少可能跑一里兩里
[00:12:45.000 --> 00:12:48.000]  一路建立到他可以走到五十里
[00:12:48.000 --> 00:12:51.000]  當然其實那個正式比賽是沒那麼長的
[00:12:51.000 --> 00:12:54.000]  但是他們就可以一路已經預備自己
[00:12:54.000 --> 00:12:55.000]  有節制
[00:12:55.000 --> 00:12:57.000]  然後來到訓練訓練
[00:12:57.000 --> 00:12:58.000]  預備好
[00:12:58.000 --> 00:13:00.000]  可以參賽
[00:13:00.000 --> 00:13:01.000]  其實今天我們都是
[00:13:01.000 --> 00:13:02.000]  保羅講得很好
[00:13:02.000 --> 00:13:06.000]  他說我們凡事都應該有節制
[00:13:06.000 --> 00:13:08.000]  就是說我們有一個肅靈的操練
[00:13:08.000 --> 00:13:10.000]  我們知道做當兵的
[00:13:10.000 --> 00:13:11.000]  我們已經講過
[00:13:11.000 --> 00:13:13.000]  是需要每日操練的
[00:13:13.000 --> 00:13:15.000]  我們做賽跑的同樣一個道理
[00:13:15.000 --> 00:13:18.000]  所以在這裏提摩太前書第四章
[00:13:18.000 --> 00:13:20.000]  保羅勸勉提摩太
[00:13:20.000 --> 00:13:22.000]  在聖經留給我們的教導是這樣講
[00:13:22.000 --> 00:13:23.000]  我們一起讀好不好
[00:13:23.000 --> 00:13:25.000]  請讀四章七至九節
[00:13:25.000 --> 00:13:31.000]  只是要棄絕那世俗的言語和老虎荒謬的魂
[00:13:31.000 --> 00:13:34.000]  在經典上操練自己
[00:13:34.000 --> 00:13:37.000]  操練身體益處為少
[00:13:37.000 --> 00:13:41.000]  操練每個經典凡事都有益處
[00:13:41.000 --> 00:13:44.000]  因有今生和來生的證據
[00:13:44.000 --> 00:13:46.000]  這話是可信的
[00:13:46.000 --> 00:13:49.000]  是十分可佩服的
[00:13:49.000 --> 00:13:50.000]  所以親愛的弟兄姊妹
[00:13:50.000 --> 00:13:51.000]  我們記得
[00:13:51.000 --> 00:13:55.000]  我們第一作為場上的賽跑者
[00:13:55.000 --> 00:13:57.000]  走這條肅靈當跑的道路
[00:13:57.000 --> 00:14:00.000]  我們需要來到勤操練
[00:14:00.000 --> 00:14:03.000]  真的勤操練
[00:14:03.000 --> 00:14:06.000]  保羅這裏說操練身體益處為少
[00:14:06.000 --> 00:14:09.000]  但唯到操練經典凡事都有益處
[00:14:09.000 --> 00:14:12.000]  因有今生和來生的證據
[00:14:12.000 --> 00:14:13.000]  這話是可信的
[00:14:13.000 --> 00:14:15.000]  是十分可佩服的
[00:14:15.000 --> 00:14:17.000]  所以這是基督徒基本功
[00:14:17.000 --> 00:14:22.000]  我們每一日讀經、禱告、靈修
[00:14:22.000 --> 00:14:25.000]  日日操練的
[00:14:25.000 --> 00:14:28.000]  我們需要晝夜思想而和的話語
[00:14:28.000 --> 00:14:31.000]  就是用神的話語來帶領
[00:14:31.000 --> 00:14:35.000]  和去指引我們所謂的思想
[00:14:35.000 --> 00:14:37.000]  我們的言語、我們的行為
[00:14:37.000 --> 00:14:39.000]  晝夜用神的話
[00:14:39.000 --> 00:14:41.000]  來成為我們的價值觀
[00:14:41.000 --> 00:14:42.000]  我們的人生觀
[00:14:42.000 --> 00:14:45.000]  晝夜思想而和的話語
[00:14:45.000 --> 00:14:47.000]  這人便是有福的
[00:14:47.000 --> 00:14:49.000]  所以這些真是基本功
[00:14:49.000 --> 00:14:51.000]  耶穌教導我們祈禱
[00:14:51.000 --> 00:14:52.000]  主禱文我們每個星期念的
[00:14:52.000 --> 00:14:54.000]  是每日的祈禱
[00:14:54.000 --> 00:14:55.000]  每日都感恩
[00:14:55.000 --> 00:14:57.000]  每日都以神的國度
[00:14:57.000 --> 00:15:02.000]  為我們人生最重要的取向
[00:15:02.000 --> 00:15:04.000]  簡樸的生活
[00:15:04.000 --> 00:15:05.000]  祈求神的供應
[00:15:05.000 --> 00:15:06.000]  願被試探
[00:15:06.000 --> 00:15:08.000]  這些都是每日的操練
[00:15:08.000 --> 00:15:09.000]  時刻作預備
[00:15:09.000 --> 00:15:10.000]  在第一前書告訴我們
[00:15:10.000 --> 00:15:11.000]  我們時常作預備
[00:15:11.000 --> 00:15:13.000]  可以為神做見證
[00:15:13.000 --> 00:15:14.000]  有人問我們探望的緣由
[00:15:14.000 --> 00:15:17.000]  我們就常作預備
[00:15:17.000 --> 00:15:19.000]  用溫柔的心回答各人
[00:15:19.000 --> 00:15:21.000]  這個都是時常的操練
[00:15:21.000 --> 00:15:23.000]  聖經說行節禱告
[00:15:23.000 --> 00:15:25.000]  行節即是不是一次兩次
[00:15:25.000 --> 00:15:26.000]  是不斷的
[00:15:26.000 --> 00:15:28.000]  昨天不知道大家有沒有看
[00:15:28.000 --> 00:15:29.000]  《靈明日亮》
[00:15:29.000 --> 00:15:30.000]  我覺得非常好
[00:15:30.000 --> 00:15:32.000]  提醒有一句
[00:15:32.000 --> 00:15:33.000]  我很喜歡的經文
[00:15:33.000 --> 00:15:35.000]  羅斯姆很喜歡的經文
[00:15:35.000 --> 00:15:36.000]  在《狂華碎十二章》
[00:15:36.000 --> 00:15:40.000]  他說在指望中要起狼
[00:15:40.000 --> 00:15:43.000]  在患難中要忍狼
[00:15:43.000 --> 00:15:47.000]  禱告要行節
[00:15:47.000 --> 00:15:49.000]  我們感謝神提醒我們
[00:15:49.000 --> 00:15:50.000]  這些都是每日操練
[00:15:50.000 --> 00:15:51.000]  請姐妹
[00:15:51.000 --> 00:15:52.000]  作為一個賽跑者
[00:15:52.000 --> 00:15:53.000]  你和我都是賽跑者
[00:15:53.000 --> 00:15:54.000]  需要鍛鍊
[00:15:54.000 --> 00:15:57.000]  需要凡事都有節制
[00:15:57.000 --> 00:15:59.000]  為著要預備我們自己
[00:15:59.000 --> 00:16:04.000]  來操練成為一個跑得好的人
[00:16:04.000 --> 00:16:06.000]  一個真正跟隨主
[00:16:06.000 --> 00:16:09.000]  跑這條宿命的賽跑道路的
[00:16:09.000 --> 00:16:11.000]  一個賽跑者
[00:16:11.000 --> 00:16:12.000]  勤操練
[00:16:12.000 --> 00:16:14.000]  所以我們繼續努力
[00:16:14.000 --> 00:16:15.000]  這些基本功
[00:16:15.000 --> 00:16:16.000]  每日的功夫
[00:16:16.000 --> 00:16:18.000]  我們時刻的留意
[00:16:18.000 --> 00:16:20.000]  時常的警醒
[00:16:20.000 --> 00:16:23.000]  都是我們作為一個精兵
[00:16:23.000 --> 00:16:25.000]  更加作為一個賽跑者
[00:16:25.000 --> 00:16:27.000]  所需要具備的條件
[00:16:27.000 --> 00:16:30.000]  第二我們看到這個宿命的賽跑者
[00:16:30.000 --> 00:16:32.000]  告訴我們原來
[00:16:32.000 --> 00:16:34.000]  這是一個障礙賽
[00:16:34.000 --> 00:16:37.000]  即是說不是平坦的道路
[00:16:37.000 --> 00:16:40.000]  一直跑都沒有時限
[00:16:40.000 --> 00:16:42.000]  在肉身的賽跑者
[00:16:42.000 --> 00:16:44.000]  可能有條道路很平坦
[00:16:44.000 --> 00:16:46.000]  很美的路
[00:16:46.000 --> 00:16:48.000]  但宿命的賽跑者就不是
[00:16:48.000 --> 00:16:50.000]  事實上有些比賽是障礙賽
[00:16:50.000 --> 00:16:52.000]  如果cross country那些是障礙賽
[00:16:52.000 --> 00:16:56.000]  有些高難度的跳欄賽是障礙賽
[00:16:56.000 --> 00:16:58.000]  而且這裡是一個長跑
[00:16:58.000 --> 00:16:59.000]  不是短跑
[00:16:59.000 --> 00:17:02.000]  在希伯來書第十二章
[00:17:02.000 --> 00:17:03.000]  聖經是這樣說
[00:17:03.000 --> 00:17:04.000]  這裡要讀
[00:17:04.000 --> 00:17:07.000]  十二章希伯來書一到二節請讀
[00:17:07.000 --> 00:17:10.000]  我們必有者許多的見證人
[00:17:10.000 --> 00:17:13.000]  如同雲彩圍繞著我們
[00:17:13.000 --> 00:17:16.000]  就當過萬弱的重大
[00:17:16.000 --> 00:17:19.000]  絕對容夜纏累我們的罪
[00:17:19.000 --> 00:17:21.000]  全心忍耐昏暗
[00:17:21.000 --> 00:17:23.000]  擺在我們前頭的淚潮
[00:17:23.000 --> 00:17:25.000]  仰望為我們
[00:17:25.000 --> 00:17:28.000]  真是一文不值
[00:17:28.000 --> 00:17:30.000]  仰望為我們信心
[00:17:30.000 --> 00:17:32.000]  創始成中的耶穌
[00:17:32.000 --> 00:17:35.000]  他人擺在前面的紀錄
[00:17:35.000 --> 00:17:37.000]  就興奮羞辱
[00:17:37.000 --> 00:17:40.000]  忍受十字架的苦難
[00:17:40.000 --> 00:17:45.000]  便坐在上帝寶座的右邊
[00:17:45.000 --> 00:17:47.000]  這裡讓我們看見
[00:17:47.000 --> 00:17:50.000]  原來我們要脫下重擔
[00:17:50.000 --> 00:17:52.000]  就是那些容夜纏累我們的罪
