
[00:00:00.000 --> 00:00:03.760]  今天跟大家思想的就是經課裡面的經文
[00:01:49.240 --> 00:01:54.320]  是馬太福音是以馬可為這個底本
[00:01:54.320 --> 00:01:59.560]  然後來寫成一個對猶太信徒
[00:01:59.560 --> 00:02:02.920]  來鞏固他們對基督的認識
[00:02:02.920 --> 00:02:06.000]  並且認定基督的使命
[00:02:06.000 --> 00:02:08.240]  其實馬太福音的設計
[00:02:08.240 --> 00:02:11.960]  是很令人著迷的
[00:02:11.960 --> 00:02:15.440]  裡面有五大篇的基督的講論
[00:02:15.440 --> 00:02:18.160]  裡面也是首尾呼應的
[00:02:18.160 --> 00:02:20.760]  講了基督的家譜
[00:02:20.760 --> 00:02:23.360]  很多人看家譜看人名就頭暈
[00:02:23.360 --> 00:02:26.720]  但是當你真正明白裡面的含義
[00:02:26.720 --> 00:02:28.800]  原來第一章和二十八章
[00:02:28.800 --> 00:02:32.320]  是那一個呼應是奇妙到無比的
[00:02:32.320 --> 00:02:34.800]  一開始的時候講到耶穌基督
[00:02:34.800 --> 00:02:40.080]  不是按照祂的祖先的先後次序來介紹祂
[00:02:40.080 --> 00:02:44.160]  而是按照主在
[00:02:44.160 --> 00:02:48.400]  主自己要成就天父的應許
[00:02:48.400 --> 00:02:52.280]  那一個的重點來排列的
[00:02:52.280 --> 00:02:56.160]  所以一開始是講大衛的子孫
[00:02:56.160 --> 00:02:59.480]  然後才是講亞伯拉罕的子孫
[00:02:59.480 --> 00:03:01.040]  為什麼講大衛?
[00:03:01.040 --> 00:03:02.840]  因為他是王
[00:03:02.840 --> 00:03:05.560]  因為他是要按應許
[00:03:05.560 --> 00:03:07.960]  成為那一位的尼塞亞
[00:03:07.960 --> 00:03:12.600]  坐在大衛的永恆的國度上
[00:03:12.600 --> 00:03:17.480]  只有基督能夠坐在那個寶座上
[00:03:17.480 --> 00:03:20.000]  這個是王權的
[00:03:20.000 --> 00:03:24.200]  那個王國的應許的實踐
[00:03:24.200 --> 00:03:26.560]  另外一個應許的實踐
[00:03:26.560 --> 00:03:31.200]  就是亞伯拉罕要叫萬國因祂得福的那一位
[00:03:31.200 --> 00:03:33.000]  而亞伯拉罕的子孫
[00:03:33.000 --> 00:03:35.160]  能夠叫萬國得福的
[00:03:35.160 --> 00:03:38.080]  就是這位我們的主耶穌基督
[00:03:38.080 --> 00:03:39.400]  這是第一章
[00:03:39.400 --> 00:03:42.760]  講到這個家譜的時候一個介紹
[00:03:42.760 --> 00:03:44.760]  可能你都不覺得有什麼
[00:03:44.760 --> 00:03:46.120]  詫異有什麼
[00:03:46.120 --> 00:03:47.040]  精彩
[00:03:47.040 --> 00:03:50.200]  但是當你去到馬太福音28章
[00:03:50.200 --> 00:03:52.160]  主耶穌基督自己說
[00:03:52.160 --> 00:03:56.920]  天上地下所有權柄已經賜給我了
[00:03:56.920 --> 00:03:58.240]  在講什麼?
[00:03:58.240 --> 00:04:01.400]  大衛子孫的身份
[00:04:01.400 --> 00:04:04.520]  在整個福音書的鋪排
[00:04:04.520 --> 00:04:07.240]  記載基督一言一行
[00:04:07.240 --> 00:04:09.120]  到最後祂復活
[00:04:09.120 --> 00:04:11.560]  然後祂來到宣告的時候
[00:04:11.560 --> 00:04:16.360]  天上地下所有權柄已經賜給我了
[00:04:16.360 --> 00:04:19.760]  接著就你們要往普天下去
[00:04:19.760 --> 00:04:21.800]  使萬民作我的門號
[00:04:21.800 --> 00:04:26.360]  這個就是叫萬國因我得福
[00:04:26.360 --> 00:04:27.840]  啊
[00:04:27.840 --> 00:04:29.760]  何等奇妙
[00:04:29.760 --> 00:04:31.360]  我們的主
[00:04:31.360 --> 00:04:33.120]  而今天的經課
[00:04:33.120 --> 00:04:37.360]  我想大家去看回這個馬太福音第二章
[00:04:37.360 --> 00:04:40.280]  就是來看我們的主
[00:04:40.280 --> 00:04:41.920]  祂來到的時候
[00:04:41.920 --> 00:04:45.560]  引發的一連串的事情
[00:04:45.560 --> 00:04:50.720]  從而照亮我們的人心
[00:04:50.720 --> 00:04:55.880]  也讓我們再看見基督的面相
[00:04:55.880 --> 00:04:57.840]  那個福音的光彩
[00:04:57.840 --> 00:05:00.440]  那個福音的榮耀
[00:05:00.440 --> 00:05:02.520]  馬太福音第二章第一節
[00:05:02.520 --> 00:05:05.080]  希律王在位的時間
[00:05:05.080 --> 00:05:10.680]  耶穌誕生在猶太的伯利恆
[00:05:10.680 --> 00:05:15.240]  當時有幾位從東方來的智者
[00:05:15.240 --> 00:05:18.800]  英文就叫他們做Magi
[00:05:18.800 --> 00:05:21.000]  和這個Magician
[00:05:21.000 --> 00:05:24.040]  術士這個字是有相連的
[00:05:24.040 --> 00:05:25.920]  都頗難翻譯的
[00:05:25.920 --> 00:05:28.640]  也是頗難界定的一個身份
[00:05:28.640 --> 00:05:32.880]  這些人來到了耶路撒冷
[00:05:32.880 --> 00:05:37.960]  我們其實讀聖經有時候都非常先入為主的
[00:05:37.960 --> 00:05:40.320]  我們會以為馬太福音第二章說的
[00:05:40.320 --> 00:05:44.080]  就好像我們在聖經裡面所見到的情況
[00:05:44.080 --> 00:05:46.720]  在這個馬槽裡面臥著聖嬰
[00:05:46.720 --> 00:05:50.000]  然後在他們旁邊有三博士
[00:05:50.000 --> 00:05:52.600]  然後一個拿著黃金
[00:05:52.600 --> 00:05:54.080]  一個拿著乳香
[00:05:54.080 --> 00:05:55.640]  一個拿著末藥
[00:05:55.640 --> 00:05:57.440]  是不是這樣?
[00:05:57.440 --> 00:06:00.840]  大家是不是有這樣的印象?
[00:06:00.840 --> 00:06:04.400]  從小時候讀幼稚園到長大以後
[00:06:04.400 --> 00:06:07.000]  我希望我們人愛軀
[00:06:07.000 --> 00:06:10.720]  都會糾正一點
[00:06:10.720 --> 00:06:13.160]  其實這裡第二章說的
[00:06:13.160 --> 00:06:16.760]  這些從東方來看見星
[00:06:16.760 --> 00:06:19.080]  然後來到耶穌身邊的
[00:06:19.080 --> 00:06:21.200]  那個耶穌已經不是
[00:06:21.200 --> 00:06:25.000]  剛剛斷了臍帶的那個耶穌
[00:06:25.000 --> 00:06:28.320]  不是包著布臥在馬槽裡的那個耶穌
[00:06:28.320 --> 00:06:30.880]  這個耶穌可能已經會站著
[00:06:30.880 --> 00:06:32.560]  會走會走
[00:06:32.560 --> 00:06:34.960]  是隔了一段時間的
[00:06:34.960 --> 00:06:39.560]  時序上是這樣的一個故事
[00:06:39.560 --> 00:06:43.320]  我想我們思想聖經的時候
[00:06:43.320 --> 00:06:46.560]  要學習一個基本的原則
[00:06:46.560 --> 00:06:48.120]  基本的原則是什麼呢?
[00:06:48.120 --> 00:06:51.360]  首先聽作者在說什麼
[00:06:51.360 --> 00:06:54.720]  然後首先嘗試去明白
[00:06:54.720 --> 00:06:57.880]  第一代最原本的讀者
[00:06:57.880 --> 00:07:00.000]  他們聽到什麼
[00:07:00.000 --> 00:07:02.280]  一個就是作者說什麼
[00:07:02.280 --> 00:07:06.400]  一個就是第一代的讀者讀到什麼
[00:07:06.400 --> 00:07:10.120]  這個是最基本的認識真理的一個
[00:07:10.120 --> 00:07:12.480]  不可或缺的立場
[00:07:12.480 --> 00:07:15.840]  今天有時候我們對聖經來說
[00:07:15.840 --> 00:07:17.520]  很快楚就是
[00:07:17.520 --> 00:07:22.160]  差不多逐章逐節都要套在自己的身上
[00:07:22.160 --> 00:07:25.240]  有時候聽見證會聽人們分享聖經
[00:07:25.240 --> 00:07:28.520]  我真的有一點心裡發毛
[00:07:28.520 --> 00:07:30.960]  如果這個就是我們處理聖經的方法
[00:07:30.960 --> 00:07:33.680]  我們的信仰很容易出問題
[00:07:33.680 --> 00:07:37.360]  最近有一個人說美國西方教會
[00:07:37.360 --> 00:07:39.160]  最嚴重的一個問題是什麼
[00:07:39.160 --> 00:07:42.200]  其中一個問題就是以經驗為主
[00:07:42.200 --> 00:07:44.760]  就是經驗壓倒一切
[00:07:44.760 --> 00:07:47.120]  他說經驗其實不是一切
[00:07:47.120 --> 00:07:50.240]  你要認識到聖經歷史裡面
[00:07:50.240 --> 00:07:53.280]  上主的啟示到底在教我們什麼
[00:07:53.280 --> 00:07:55.240]  這個是重要的
[00:07:55.240 --> 00:07:58.160]  所以認識一個真的一個
[00:07:58.160 --> 00:08:02.520]  整個健康的聖經的神學的架構
[00:08:02.520 --> 00:08:05.360]  以至人生一個大故事的架構
[00:08:05.360 --> 00:08:07.760]  掌握這一切是比較重要
[00:08:07.760 --> 00:08:09.200]  如果不明白也不要緊
[00:08:09.200 --> 00:08:10.320]  遲一點再慢慢明白
[00:08:10.320 --> 00:08:12.520]  不過起碼一件事就是
[00:08:12.520 --> 00:08:15.480]  不要隨隨便便將聖經一句的話
[00:08:15.480 --> 00:08:19.040]  就套進去自己現在的處境
[00:08:19.040 --> 00:08:20.640]  就說這個就是聖經給我的
[00:08:20.640 --> 00:08:22.840]  然後這個是神給我的啟示
[00:08:22.840 --> 00:08:24.240]  這個是頗危險的
[00:08:24.240 --> 00:08:26.720]  我昨晚舉了一個例子
[00:08:26.720 --> 00:08:28.560]  就說如果你說漸不漸中
[00:08:28.560 --> 00:08:30.280]  你忽然讀到這隻聖經
[00:08:30.280 --> 00:08:32.520]  就說你或向左或向右
[00:08:32.520 --> 00:08:35.120]  你必有你的師父在後面告訴你
[00:08:35.120 --> 00:08:36.720]  這次證律要行在其中
[00:08:36.720 --> 00:08:40.080]  那就是漸中了
[00:08:40.080 --> 00:08:42.440]  很危險的不是這樣讀法的
[00:08:42.440 --> 00:08:43.680]  所以我們要看回
[00:08:43.680 --> 00:08:47.320]  第一個聖經原本的文本在說什麼
[00:08:47.320 --> 00:08:49.920]  然後我們要謙卑地去尋求
[00:08:49.920 --> 00:08:53.120]  來到今天我們有什麼要認識
[00:08:53.120 --> 00:08:54.560]  譬如這樣說
[00:08:54.560 --> 00:08:56.160]  聖經的文本當時就是說
[00:08:56.160 --> 00:08:58.560]  耶穌就是這個真光
[00:08:58.560 --> 00:09:01.200]  這個第一代的讀者是這樣聽
[00:09:01.200 --> 00:09:02.640]  對我們今天來說
[00:09:02.640 --> 00:09:04.400]  當時是這樣說這個意思
[00:09:04.400 --> 00:09:06.440]  在今天是不是都是這樣呢
[00:09:06.440 --> 00:09:07.880]  就很清楚了
[00:09:07.880 --> 00:09:12.320]  我是說這些原則我們要學習去掌握
[00:09:12.320 --> 00:09:15.280]  去到今天的經課
[00:09:15.280 --> 00:09:17.840]  我只是想跟幾個人物
[00:09:17.840 --> 00:09:20.360]  他們的經歷來幫助我們
[00:09:20.360 --> 00:09:23.360]  看見主耶穌基督
[00:09:23.360 --> 00:09:25.520]  祂到底是哪一位
[00:09:25.520 --> 00:09:28.480]  我們應該怎樣信靠祂
[00:09:28.480 --> 00:09:31.200]  怎樣對待祂
[00:09:31.200 --> 00:09:34.640]  先前的問題就是由東方來的
[00:09:34.640 --> 00:09:37.200]  這些博學之士
[00:09:37.200 --> 00:09:38.720]  這些智者
[00:09:38.720 --> 00:09:40.480]  這些魔鬼
[00:09:40.480 --> 00:09:43.160]  其實這些人我們所謂三博士
[00:09:43.160 --> 00:09:44.760]  第一就不一定是三
[00:09:44.760 --> 00:09:47.400]  因為聖經從來沒有說過三
[00:09:47.400 --> 00:09:48.880]  有時候有三件禮物
[00:09:48.880 --> 00:09:51.520]  三件禮物就一定要三個人送嗎
[00:09:51.520 --> 00:09:54.000]  一個人不可以送完三件
[00:09:54.000 --> 00:09:57.040]  又不可以一個代表團送三件
[00:09:57.040 --> 00:09:59.880]  所以這些東西我們都要先洗掉
[00:09:59.880 --> 00:10:02.920]  但是這些人是什麼人來的
[00:10:02.920 --> 00:10:06.440]  我懷疑有些學者的解釋
[00:10:06.440 --> 00:10:09.320]  是比較貼切的
[00:10:09.320 --> 00:10:11.600]  符合這個馬太
[00:10:11.600 --> 00:10:16.320]  向這個猶太信徒來說
[00:10:16.320 --> 00:10:18.600]  耶穌基督是哪一位
[00:10:18.600 --> 00:10:22.560]  神的福氣要怎樣傳及萬邦
[00:10:22.560 --> 00:10:24.600]  這個主題裡面
[00:10:24.600 --> 00:10:28.560]  來認識這一班東方來的人士
[00:10:28.560 --> 00:10:31.360]  是一個比較恰當的看法
[00:10:31.360 --> 00:10:33.040]  當我們這樣看的時候
[00:10:33.040 --> 00:10:36.560]  我們忽然之間是豁然開朗
[00:10:36.560 --> 00:10:39.520]  發覺原來這個福音就是如此奧秘
[00:10:39.520 --> 00:10:40.920]  如此奇妙
[00:10:40.920 --> 00:10:43.160]  就是上主對人的愛
[00:10:43.160 --> 00:10:46.240]  對人的憐憫是何等的深刻
[00:10:46.240 --> 00:10:48.080]  這班是什麼人來的
[00:10:48.080 --> 00:10:52.040]  這班基本上如果按舊約的聖經來說
[00:10:52.040 --> 00:10:54.840]  其實是一班神不喜悅的人
[00:10:54.840 --> 00:10:56.480]  神教他們的百姓
[00:10:56.480 --> 00:11:00.640]  說我的百姓千萬不能觀天上的星
[00:11:00.640 --> 00:11:02.840]  來占卜
[00:11:02.840 --> 00:11:05.240]  那些都是外邦人的事
[00:11:05.240 --> 00:11:07.520]  而猶太拉比有一句話
[00:11:07.520 --> 00:11:10.240]  凡是跟這些人學習的
[00:11:10.240 --> 00:11:12.040]  都要處死
[00:11:12.040 --> 00:11:15.320]  那這些人到底是什麼人
[00:11:15.320 --> 00:11:17.160]  可能真的就是
[00:11:17.160 --> 00:11:19.320]  他們真的從東方來的
[00:11:19.320 --> 00:11:20.400]  東方是哪裡
[00:11:20.400 --> 00:11:21.880]  波斯
[00:11:21.880 --> 00:11:24.920]  東方哪裡可能是阿拉伯林邊
[00:11:24.920 --> 00:11:26.560]  可能是米索波大米
[00:11:26.560 --> 00:11:28.760]  就是巴比倫那一帶的人
[00:11:28.760 --> 00:11:30.440]  哪裡來的人不知道
[00:11:30.440 --> 00:11:32.280]  東方來的一班人
[00:11:32.280 --> 00:11:34.280]  這班人都是外邦人
[00:11:34.280 --> 00:11:38.040]  這班人都不是敬拜真神的人
[00:11:38.040 --> 00:11:41.600]  他們其實不是天文學家
[00:11:41.600 --> 00:11:44.400]  你知不知道astronomy和astrology
[00:11:44.400 --> 00:11:45.840]  是有分別的
[00:11:45.840 --> 00:11:46.560]  雖然有些人說
[00:11:46.560 --> 00:11:49.840]  星相學是天文學的鼻祖
[00:11:49.840 --> 00:11:52.560]  但是原底這個星相學的東西
[00:11:52.560 --> 00:11:55.560]  就是完全不同一門的東西
[00:11:55.560 --> 00:12:00.360]  是可就可坐的占星的人
[00:12:00.360 --> 00:12:04.560]  他們要來拜這位耶穌基督
[00:12:04.560 --> 00:12:08.280]  因為我們看見他的星
[00:12:08.280 --> 00:12:10.040]  是什麼一回事呢
[00:12:10.040 --> 00:12:12.280]  如果學者們這樣來解釋
[00:12:12.280 --> 00:12:16.000]  這班人的背景出身是正確的話
[00:12:16.000 --> 00:12:18.200]  那我就只能夠說
[00:12:18.200 --> 00:12:20.040]  就是神的憐憫
[00:12:20.040 --> 00:12:22.240]  是讓他們看見這顆星
[00:12:22.240 --> 00:12:24.560]  然後他照著他們所有的亮光
[00:12:24.560 --> 00:12:25.920]  他就跟著這顆星
[00:12:25.920 --> 00:12:27.840]  一路去走一路去走
[00:12:27.840 --> 00:12:31.040]  而且他們總有一點點的知識
[00:12:31.040 --> 00:12:33.400]  生來作猶太王的
[00:12:33.400 --> 00:12:38.200]  都是有內裡一種更崇高的期盼
[00:12:38.200 --> 00:12:40.160]  人類的歷史裡面
[00:12:40.160 --> 00:12:41.840]  原來自古以來
[00:12:41.840 --> 00:12:44.160]  都有一個對最崇高的君王
[00:12:44.160 --> 00:12:46.200]  對最終極的盼望
[00:12:46.200 --> 00:12:49.080]  一個的期許在那裡
[00:12:49.080 --> 00:12:52.080]  這個或許就是普遍的恩典吧
[00:12:52.080 --> 00:12:55.160]  然後在神奇妙的恩典裡面
[00:12:55.160 --> 00:12:57.600]  是主權的恩典裡面
[00:12:57.600 --> 00:12:59.440]  吸引著這班人
[00:12:59.440 --> 00:13:02.360]  來到耶穌基督的旁邊
[00:13:02.360 --> 00:13:05.000]  他們原本在黑暗中來摸索
[00:13:05.000 --> 00:13:09.000]  但是神給他們一點的亮光
[00:13:09.000 --> 00:13:11.080]  不過他們問個問題
[00:13:11.080 --> 00:13:12.720]  就搞出事了
[00:13:12.720 --> 00:13:15.080]  他們走了去耶路撒冷
[00:13:15.080 --> 00:13:17.480]  走了去希律的王宮裡面
[00:13:17.480 --> 00:13:21.880]  去問說生來作王的在哪裡
[00:13:21.880 --> 00:13:25.320]  這不就是一生矮的問題了
[00:13:25.320 --> 00:13:26.960]  本來耶穌很地地的
[00:13:26.960 --> 00:13:29.720]  本來這個伯利恆四周圍的小孩子
[00:13:29.720 --> 00:13:30.720]  都很地地的
[00:13:30.720 --> 00:13:33.000]  但是因為他們問了這個
[00:13:33.000 --> 00:13:35.680]  對著這個希律王問這個問題
[00:13:35.680 --> 00:13:39.200]  去到耶路撒冷王宮裡面問這個問題
[00:13:39.200 --> 00:13:41.480]  地方對了
[00:13:41.480 --> 00:13:43.800]  人民錯了
[00:13:43.800 --> 00:13:45.080]  為什麼錯了
[00:13:45.080 --> 00:13:48.560]  大家看看這個希律
[00:13:48.560 --> 00:13:51.080]  我想你如果有讀過聖經
[00:13:51.080 --> 00:13:55.400]  你大概都覺得聖經裡面太多希律了
[00:13:55.400 --> 00:13:57.760]  施洗日行那裡有個希律
[00:13:57.760 --> 00:14:00.160]  審問保羅的那裡有個希律
[00:14:00.160 --> 00:14:02.400]  那耶穌這裡有一個希律
[00:14:02.400 --> 00:14:05.080]  到底哪個希律打哪個希律
[00:14:05.080 --> 00:14:06.400]  是不是 有沒有這樣的
[00:14:06.400 --> 00:14:08.480]  一頭霧水這樣
[00:14:08.480 --> 00:14:10.600]  這個就是最老的希律
[00:14:10.600 --> 00:14:12.800]  這個是第一個 叫大希律
[00:14:12.800 --> 00:14:14.440]  很厲害的
[00:14:14.440 --> 00:14:16.920]  聖殿都是他收築的
[00:14:16.920 --> 00:14:19.600]  而且過去之後 他死了之後
[00:14:19.600 --> 00:14:22.600]  那個聖殿仍然是繼續興建的
[00:14:22.600 --> 00:14:25.720]  他是一個能夠做很偉大的
[00:14:25.720 --> 00:14:28.760]  很有政績的一個人
[00:14:28.760 --> 00:14:30.440]  不過很可惜
[00:14:30.440 --> 00:14:32.600]  他不是猶太人
[00:14:32.600 --> 00:14:34.520]  他是外族人
[00:14:34.520 --> 00:14:35.640]  很可惜
[00:14:35.640 --> 00:14:39.400]  他不是猶太人本身推選出來的領袖
[00:14:39.400 --> 00:14:41.440]  不是神差蟹的一種
[00:14:41.440 --> 00:14:45.560]  不是像古代 立定的一個領袖
[00:14:45.560 --> 00:14:53.840]  是羅馬元老院派去猶太殖民地的王
[00:14:53.840 --> 00:14:56.880]  所以他根本對百姓是沒有心的
[00:14:56.880 --> 00:15:00.120]  他是幫羅馬政府打工的
[00:15:00.120 --> 00:15:04.720]  然後他都很怕自己的遺訓是不穩的
[00:15:04.720 --> 00:15:07.880]  因為你作為一個殖民政府的頭
[00:15:07.880 --> 00:15:12.080]  來管治一班的殖民 事實上都是心驚肉跳的
[00:15:12.080 --> 00:15:15.400]  而且這個人的私德是非常敗壞的
[00:15:15.400 --> 00:15:17.000]  敗壞成怎樣呢
[00:15:17.000 --> 00:15:20.520]  自己的妻兒四個人 他可以殺死她
[00:15:20.520 --> 00:15:22.640]  惡母可以殺死她
[00:15:22.640 --> 00:15:25.240]  其他的叔叔伯伯都照殺
[00:15:25.240 --> 00:15:28.560]  為了鞏固自己的遺訓
[00:15:28.560 --> 00:15:33.800]  當他聽見有一個生來作猶太王的來了
[00:15:33.800 --> 00:15:37.120]  他就非常之警覺
[00:15:37.120 --> 00:15:41.200]  英文有一個翻譯是Alarmed
[00:15:41.200 --> 00:15:45.960]  就是當他很怕自己的王位受到威脅的時候
[00:15:45.960 --> 00:15:49.040]  他聽見有危機的時候
[00:15:49.040 --> 00:15:50.960]  他就非常警覺
[00:15:50.960 --> 00:15:53.240]  而這個殺人的機器
[00:15:53.240 --> 00:15:58.160]  他已經在心裡面轉動了一切的東西
[00:15:58.160 --> 00:16:03.120]  其實你有沒有想
[00:16:03.120 --> 00:16:05.120]  耶穌一來
[00:16:05.120 --> 00:16:10.160]  耶穌只不過是一個手無寸鐵的小孩子
[00:16:10.160 --> 00:16:13.880]  而竟然令到這個這麼凶殘
[00:16:13.880 --> 00:16:17.120]  這麼有權威的王
[00:16:17.120 --> 00:16:19.400]  是心驚肉跳的
[00:16:19.400 --> 00:16:23.560]  其實他所有東西都盡在自己的掌控之間
[00:16:23.560 --> 00:16:25.880]  他還怕什麼
[00:16:25.880 --> 00:16:27.720]  然後當他不安的時候
[00:16:27.720 --> 00:16:35.800]  全耶路撒冷都不安
[00:16:35.800 --> 00:16:38.680]  希律
[00:16:38.680 --> 00:16:40.960]  他面對耶穌
[00:16:40.960 --> 00:16:46.000]  就暴露了他裡面的那種邪惡醜陋、黑暗
[00:16:46.000 --> 00:16:49.040]  而希律他那個的影響力
[00:16:49.040 --> 00:16:51.600]  也都令到他身邊
[00:16:51.600 --> 00:16:54.240]  那一些的祭司長
[00:16:54.240 --> 00:16:56.520]  那一些的民事
[00:16:56.520 --> 00:16:59.680]  這些是叫做侍奉神的人
[00:16:59.680 --> 00:17:04.400]  這些是叫做對聖經是有認識的人
[00:17:04.400 --> 00:17:08.080]  而因為希律的那一種淫威
[00:17:08.080 --> 00:17:11.200]  令到這一幫的人
[00:17:11.200 --> 00:17:15.360]  其實都失去了他們良知的能力
[00:17:15.360 --> 00:17:17.400]  多悲哀的一件事
[00:17:17.400 --> 00:17:23.400]  他問:好,這個生來作猶太王的生在哪裡?
[00:17:23.400 --> 00:17:28.600]  公公敬敬的《本尼加書》第五章出來在這裡
[00:17:28.600 --> 00:17:32.080]  生在猶太的伯尼肯
[00:17:32.080 --> 00:17:35.240]  你在猶太諸城中為少
[00:17:35.240 --> 00:17:40.000]  但是將來必有一位是從你那裡而出
[00:17:40.000 --> 00:17:42.600]  是作君王、作統治者
[00:17:42.600 --> 00:17:48.320]  來牧養我們以色列的皇帝
[00:17:48.320 --> 00:17:52.280]  將這個奧秘、將這個秘密、將這個盼望
[00:17:52.280 --> 00:17:57.040]  來清清楚楚地告訴這個殺人的機器來聽
[00:17:57.040 --> 00:17:59.440]  然後他們自己
[00:17:59.440 --> 00:18:03.280]  似乎沒有意識,也沒有動機
[00:18:03.280 --> 00:18:06.240]  去跟著這些人
[00:18:06.240 --> 00:18:11.040]  東方來的人,去尋訪這一位的王
[00:18:11.040 --> 00:18:14.880]  而是就這樣說了就算了
[00:18:14.880 --> 00:18:17.560]  為什麼會這樣?
[00:18:17.560 --> 00:18:22.040]  可能就是在照亮一樣的東西
[00:18:22.040 --> 00:18:26.280]  就是當人心裡面有恐懼的時候
[00:18:26.280 --> 00:18:31.960]  他對真理都缺乏了回應的能力
[00:18:31.960 --> 00:18:34.160]  希律很厲害,老謀深算
[00:18:34.160 --> 00:18:36.560]  他做事很徹底
[00:18:36.560 --> 00:18:38.280]  當他聽到這些東西
[00:18:38.280 --> 00:18:41.720]  他心裡面已經想好了所有的數
[00:18:41.720 --> 00:18:45.640]  聽完這些祭司、掌門士跟他說之後
[00:18:45.640 --> 00:18:48.520]  他更加知道自己應該怎麼做
[00:18:48.520 --> 00:18:50.040]  第七節
[00:18:50.040 --> 00:18:54.600]  他就靜悄悄地叫了那一群東方的智者來
[00:18:54.600 --> 00:18:58.040]  「什麼時候出現的那個星」
[00:18:58.040 --> 00:19:00.560]  「講清楚一點給我聽聽」
[00:19:00.560 --> 00:19:04.400]  「日子時間要清清楚楚」
[00:19:04.400 --> 00:19:07.360]  他正在做他的研究
[00:19:07.360 --> 00:19:11.200]  他正在計劃,一定不可以錯失的
[00:19:11.200 --> 00:19:12.600]  然後他就跟他說
[00:19:12.600 --> 00:19:14.240]  換過一個面孔
[00:19:14.240 --> 00:19:17.360]  「你們去到黑白旅行的時候」
[00:19:17.360 --> 00:19:20.920]  「真的要很認真找這個孩子」
[00:19:20.920 --> 00:19:24.640]  「找到他的時候,記得記得回來告訴我」
[00:19:24.640 --> 00:19:27.120]  「因為我也很想一起去」
[00:19:27.120 --> 00:19:31.600]  「你是不是看到迪士尼卡通片裡面那隻邪惡的貓」
[00:19:31.600 --> 00:19:37.240]  「要咀嚼掉這隻老鼠」
[00:19:37.240 --> 00:19:40.840]  「這個小孩子,沒有人保護他」
[00:19:40.840 --> 00:19:44.840]  「這個小孩子,什麼都沒有」
[00:19:44.840 --> 00:19:48.680]  「這個王,什麼力量都有」
[00:19:48.680 --> 00:19:53.520]  「真是令人捏一把汗」
[00:19:53.520 --> 00:19:56.000]  還想借這一群東方的博士
[00:19:56.000 --> 00:20:00.720]  來叫他們成為他滅命的先鋒
[00:20:00.720 --> 00:20:03.200]  但是,親愛的兄姊妹
[00:20:03.200 --> 00:20:04.280]  在這段經文裡面
[00:20:04.280 --> 00:20:06.120]  我們看到一個這麼簡單的故事
[00:20:06.120 --> 00:20:10.760]  看到無論邪惡的勢力多麼猖獗
[00:20:10.760 --> 00:20:13.440]  都不足為懼
[00:20:13.440 --> 00:20:17.280]  馬太會不會在那裡傳遞一個我們今天都需要
