
[00:00:00.000 --> 00:00:04.000]  我們上一次講到希美人
[00:02:25.000 --> 00:02:27.000]  現在你們鬼打鬼
[00:02:27.000 --> 00:02:30.000]  自己人打自己人
[00:02:30.000 --> 00:02:32.000]  沒理由會出手的
[00:02:32.000 --> 00:02:35.000]  等你自相殘殺兩敗俱傷
[00:02:35.000 --> 00:02:37.000]  我們會這樣想
[00:02:37.000 --> 00:02:40.000]  但約書阿他沒有這樣做
[00:02:40.000 --> 00:02:42.000]  他為了保護神的命
[00:02:42.000 --> 00:02:44.000]  因為是用神的命來立約
[00:02:44.000 --> 00:02:48.000]  而出兵來救羈片
[00:02:48.000 --> 00:02:52.000]  今天是要和大家講信心
[00:02:52.000 --> 00:02:55.000]  多謝Winnie和Betty
[00:02:55.000 --> 00:03:00.000]  剛才和他們揀選了很多有關信心的詩歌
[00:03:00.000 --> 00:03:02.000]  我們見到約書阿
[00:03:02.000 --> 00:03:05.000]  因為他為了神的命
[00:03:05.000 --> 00:03:07.000]  來遵守諾言
[00:03:07.000 --> 00:03:09.000]  來救羈片
[00:03:09.000 --> 00:03:12.000]  撒旦就要攻擊約書阿
[00:03:12.000 --> 00:03:15.000]  在聖經裡面有很多屬靈的人物
[00:03:15.000 --> 00:03:18.000]  好像阿伯拉罕、約瑟、大衛、
[00:03:18.000 --> 00:03:20.000]  丹爾里、保羅
[00:03:20.000 --> 00:03:24.000]  他們都是願意走在神的旨意裡面
[00:03:24.000 --> 00:03:26.000]  但是我們見到
[00:03:26.000 --> 00:03:28.000]  在他們的生命當中
[00:03:28.000 --> 00:03:30.000]  遇見有很多的挑戰
[00:03:30.000 --> 00:03:32.000]  要救羈片、救嬉媚人
[00:03:32.000 --> 00:03:35.000]  絕對不是一件容易的事
[00:03:35.000 --> 00:03:39.000]  有外和內的阻力
[00:03:39.000 --> 00:03:41.000]  內部的阻力是什麼?
[00:03:41.000 --> 00:03:46.000]  上次講到以色列人的會眾已經投訴了
[00:03:46.000 --> 00:03:48.000]  已經埋怨了
[00:03:48.000 --> 00:03:51.000]  這幫首領都不知道做什麼
[00:03:51.000 --> 00:03:53.000]  明明這幫是敵人
[00:03:53.000 --> 00:03:55.000]  你怎麼可以和他們納約呢?
[00:03:55.000 --> 00:03:58.000]  還住在我們這麼近的嬉媚人
[00:03:58.000 --> 00:04:00.000]  已經在埋怨
[00:04:00.000 --> 00:04:03.000]  現在還說要出兵救他們?
[00:04:03.000 --> 00:04:07.000]  開玩笑 一定反對
[00:04:07.000 --> 00:04:10.000]  在外面的阻力又是什麼?
[00:04:10.000 --> 00:04:13.000]  以前以色列人打
[00:04:13.000 --> 00:04:15.000]  無論是耶利哥城、愛城
[00:04:15.000 --> 00:04:17.000]  都是單打獨鬥
[00:04:17.000 --> 00:04:21.000]  一個國家和一個國家開戰
[00:04:21.000 --> 00:04:27.000]  現在突然間五個阿摩利王聯手攻擊
[00:04:27.000 --> 00:04:31.000]  所以他們要和五個國家打仗
[00:04:31.000 --> 00:04:34.000]  這個真的需要很多的信心
[00:04:34.000 --> 00:04:35.000]  很大的信心
[00:04:35.000 --> 00:04:37.000]  因為敵眾我寡
[00:04:37.000 --> 00:04:40.000]  不是一件容易的事
[00:04:40.000 --> 00:04:44.000]  當我們的信心受到挑戰的時候
[00:04:44.000 --> 00:04:47.000]  我們就應該抓住神的應許
[00:04:47.000 --> 00:04:49.000]  這是第一點
[00:04:49.000 --> 00:04:51.000]  在約書亞記的十章八節
[00:04:51.000 --> 00:04:53.000]  耶和華對約書亞說
[00:04:53.000 --> 00:04:55.000]  不要懼怕他們
[00:04:55.000 --> 00:04:59.000]  因為我已將他們交在你的手裡
[00:04:59.000 --> 00:05:03.000]  他們無一人能在你面前站立得住
[00:05:03.000 --> 00:05:06.000]  當我們走在神的旨意裡面
[00:05:06.000 --> 00:05:10.000]  神就會給我們的應許
[00:05:10.000 --> 00:05:13.000]  在經文說不要懼怕
[00:05:13.000 --> 00:05:17.000]  其實攻打愛城和攻打耶利哥城之前
[00:05:17.000 --> 00:05:20.000]  神同樣叫以色列人不要懼怕
[00:05:20.000 --> 00:05:25.000]  在約書亞記的六章二節和八章一節
[00:05:25.000 --> 00:05:31.000]  這次是攻打南面的五個阿摩利王
[00:05:31.000 --> 00:05:34.000]  下一次會和大家講的十一章
[00:05:34.000 --> 00:05:38.000]  是攻打加南地的北面
[00:05:38.000 --> 00:05:40.000]  在攻打北面之前
[00:05:40.000 --> 00:05:44.000]  神也是和約書亞說不要懼怕
[00:05:44.000 --> 00:05:48.000]  在約書亞記的十一章六節
[00:05:48.000 --> 00:05:50.000]  其實在聖經裡面
[00:05:50.000 --> 00:05:52.000]  不要懼怕這個應許
[00:05:52.000 --> 00:05:56.000]  最早出現在創世紀的十五章第一節
[00:05:56.000 --> 00:06:00.000]  是神叫阿巴蘭不要懼怕
[00:06:00.000 --> 00:06:04.000]  不要懼怕 要有堅定的信心
[00:06:04.000 --> 00:06:07.000]  所以我們受到信心的挑戰
[00:06:07.000 --> 00:06:10.000]  我們第一件事是要抓住神的應許
[00:06:10.000 --> 00:06:12.000]  是他叫我們不要懼怕
[00:06:12.000 --> 00:06:16.000]  你說約書亞 阿巴拉罕就好了
[00:06:16.000 --> 00:06:18.000]  有神的應許
[00:06:18.000 --> 00:06:20.000]  叫他不要懼怕
[00:06:20.000 --> 00:06:22.000]  我們哪裡有神的應許
[00:06:22.000 --> 00:06:25.000]  我們有沒有神的應許
[00:06:25.000 --> 00:06:29.000]  有 在聖經裡面有很多給信徒的應許
[00:06:29.000 --> 00:06:32.000]  問題就是我們不去讀神的話語
[00:06:32.000 --> 00:06:34.000]  我們沒有去發掘
[00:06:34.000 --> 00:06:37.000]  來找神的應許
[00:06:37.000 --> 00:06:40.000]  當我們不知道神的應許是什麼
[00:06:40.000 --> 00:06:42.000]  我們可以求問神
[00:06:42.000 --> 00:06:44.000]  我們可以尋求神的應許
[00:06:44.000 --> 00:06:47.000]  這是神給我們的教訓
[00:06:47.000 --> 00:06:50.000]  在亞國書的一章五節
[00:06:50.000 --> 00:06:52.000]  如果我們缺少智慧
[00:06:52.000 --> 00:06:54.000]  可以去問那位
[00:06:54.000 --> 00:06:57.000]  口齒如人 不斥責任的神
[00:06:57.000 --> 00:07:00.000]  所以如果我們不知道神的應許
[00:07:00.000 --> 00:07:02.000]  我們可以去求問
[00:07:02.000 --> 00:07:05.000]  但是當我們明白了神的應許
[00:07:05.000 --> 00:07:07.000]  就要走出來
[00:07:07.000 --> 00:07:09.000]  問題就是 以色列人
[00:07:09.000 --> 00:07:11.000]  他們每做錯事犯罪
[00:07:11.000 --> 00:07:15.000]  就是因為他們沒有求問神的應許
[00:07:15.000 --> 00:07:17.000]  第一次攻打艾成
[00:07:17.000 --> 00:07:19.000]  他們沒有問神的應許
[00:07:19.000 --> 00:07:21.000]  靠自己的能力
[00:07:21.000 --> 00:07:23.000]  當他們跟欺騙人立約
[00:07:23.000 --> 00:07:25.000]  他們也沒有求問神
[00:07:25.000 --> 00:07:27.000]  所以當他們不求問神
[00:07:27.000 --> 00:07:29.000]  他們就出現問題
[00:07:29.000 --> 00:07:32.000]  我們很需要尋求神的旨意
[00:07:32.000 --> 00:07:36.000]  然後把神的旨意活出來 走出來
[00:07:36.000 --> 00:07:39.000]  這就是第二點
[00:07:39.000 --> 00:07:42.000]  在約書亞記的十章九節
[00:07:42.000 --> 00:07:46.000]  約書亞就中夜從吉格上去
[00:07:46.000 --> 00:07:49.000]  晚宴臨到他們那裡
[00:07:49.000 --> 00:07:53.000]  有沒有見到那些形容詞非常生動
[00:07:53.000 --> 00:07:55.000]  約書亞沒有說
[00:07:55.000 --> 00:07:57.000]  是神的應許
[00:07:57.000 --> 00:07:59.000]  自然會發生
[00:07:59.000 --> 00:08:01.000]  用不著我去做
[00:08:01.000 --> 00:08:04.000]  很多基督徒現在都會這樣想
[00:08:04.000 --> 00:08:06.000]  既然是神的應許 是神的旨意
[00:08:06.000 --> 00:08:08.000]  一定會發生的
[00:08:08.000 --> 00:08:10.000]  用不著我去做
[00:08:10.000 --> 00:08:12.000]  但是你看約書亞他沒有這樣
[00:08:12.000 --> 00:08:15.000]  他是中夜從吉格去到基片
[00:08:15.000 --> 00:08:19.000]  他是晚宴臨到敵人那裡
[00:08:19.000 --> 00:08:24.000]  吉格距離基片大概是二十五里的路程
[00:08:24.000 --> 00:08:26.000]  說遠不是遠
[00:08:26.000 --> 00:08:29.000]  但是他們不像我們這樣開車
[00:08:29.000 --> 00:08:32.000]  是要走路去到基片這個地方
[00:08:32.000 --> 00:08:35.000]  而第二天立即要和敵人親戰
[00:08:35.000 --> 00:08:38.000]  所以絕對不是一件容易的事
[00:08:38.000 --> 00:08:42.000]  在費勒比書的二章十二至十三節
[00:08:42.000 --> 00:08:49.000]  說根是馴服的就當恐懼戰驚 作成你們得救的功夫
[00:08:49.000 --> 00:08:52.000]  你說什麼得救有功夫的嗎
[00:08:52.000 --> 00:08:56.000]  不是那些人說恩信清義
[00:08:56.000 --> 00:08:59.000]  什麼都不用做就能夠得救的
[00:08:59.000 --> 00:09:01.000]  為什麼有功夫的
[00:09:01.000 --> 00:09:04.000]  得救真的不是靠我們做什麼的
[00:09:04.000 --> 00:09:07.000]  不是靠我們行為 不是靠我們的功夫
[00:09:07.000 --> 00:09:09.000]  是靠信心
[00:09:09.000 --> 00:09:13.000]  一個真正得救的人是會有得救的功夫
[00:09:13.000 --> 00:09:16.000]  來證明他就是得救的人
[00:09:16.000 --> 00:09:19.000]  所以是事後 不是因為你的行為得救
[00:09:19.000 --> 00:09:21.000]  但是你真的得救的話
[00:09:21.000 --> 00:09:23.000]  你一定有行為
[00:09:23.000 --> 00:09:24.000]  經文跟著說
[00:09:24.000 --> 00:09:26.000]  因為你們立志行事
[00:09:26.000 --> 00:09:29.000]  都是神在你們心裡運行
[00:09:29.000 --> 00:09:32.000]  為要成就他的美意
[00:09:32.000 --> 00:09:35.000]  神在我們每一個得救的人身上
[00:09:35.000 --> 00:09:37.000]  都有他的美意
[00:09:37.000 --> 00:09:43.000]  我們得救之後要將他的美意走出來 活出來
[00:09:43.000 --> 00:09:46.000]  我們永遠是與神合作的
[00:09:46.000 --> 00:09:49.000]  盡了我們自己所能來做
[00:09:49.000 --> 00:09:52.000]  其餘的就留給神
[00:09:52.000 --> 00:09:55.000]  神就會幫助我們
[00:09:55.000 --> 00:09:57.000]  我們如果留意的話
[00:09:57.000 --> 00:10:00.000]  約書亞是先願意出兵
[00:10:00.000 --> 00:10:02.000]  約書亞記的十章七節
[00:10:02.000 --> 00:10:04.000]  然後神才給他應許
[00:10:04.000 --> 00:10:06.000]  叫他不要懼怕
[00:10:06.000 --> 00:10:07.000]  十章八節
[00:10:07.000 --> 00:10:09.000]  有沒有見到這個次序
[00:10:09.000 --> 00:10:13.000]  是他先願意走在神的旨意裡面
[00:10:13.000 --> 00:10:15.000]  有人又會說 牧師
[00:10:15.000 --> 00:10:18.000]  你整天就是前言不對後語
[00:10:18.000 --> 00:10:20.000]  上一次才說完
[00:10:20.000 --> 00:10:22.000]  你很有感動去做一件事
[00:10:22.000 --> 00:10:25.000]  你千萬不要輕舉妄動
[00:10:25.000 --> 00:10:27.000]  你要等候神
[00:10:27.000 --> 00:10:29.000]  你現在又說要立刻去做
[00:10:29.000 --> 00:10:31.000]  哪句是真的
[00:10:31.000 --> 00:10:34.000]  我上次的確是這樣說
[00:10:34.000 --> 00:10:36.000]  當你不能得到平靜
[00:10:36.000 --> 00:10:39.000]  你不能知道神的旨意是什麼
[00:10:39.000 --> 00:10:41.000]  你有感動去做
[00:10:41.000 --> 00:10:43.000]  你不要輕舉妄動
[00:10:43.000 --> 00:10:46.000]  但如果你清楚知道是神的旨意
[00:10:46.000 --> 00:10:48.000]  你就立刻去做
[00:10:48.000 --> 00:10:54.000]  這就是不同的地方
[00:10:54.000 --> 00:10:58.000]  當約書亞走出神的旨意
[00:10:58.000 --> 00:11:00.000]  當約書亞出兵的時候
[00:11:00.000 --> 00:11:04.000]  耶和華就幫他攻打他的敵人
[00:11:04.000 --> 00:11:08.000]  使得敵人在以色列人的面前潰亂
[00:11:08.000 --> 00:11:13.000]  約書亞就大大地追殺他的敵人
[00:11:13.000 --> 00:11:17.000]  那些加南人在以色列人的面前逃跑
[00:11:17.000 --> 00:11:22.000]  耶和華就降大兵搏在他們的身上
[00:11:22.000 --> 00:11:24.000]  這個兵搏殺死的人
[00:11:24.000 --> 00:11:29.000]  是比以色列人用刀殺死的人更多
[00:11:29.000 --> 00:11:31.000]  這是一個神蹟
[00:11:31.000 --> 00:11:34.000]  在約書亞記裡面一共有四個神蹟
[00:11:34.000 --> 00:11:37.000]  第一個神蹟就是第三章
[00:11:37.000 --> 00:11:39.000]  過約旦河
[00:11:39.000 --> 00:11:41.000]  記不記得他們過約旦河的時候
[00:11:41.000 --> 00:11:43.000]  神是將約旦河水分開
[00:11:43.000 --> 00:11:46.000]  這是第一個神蹟
[00:11:46.000 --> 00:11:49.000]  第二個神蹟是攻打耶利哥城
[00:11:49.000 --> 00:11:52.000]  他們圍繞著城每天走一圈
[00:11:52.000 --> 00:11:54.000]  如是六天都是這樣
[00:11:54.000 --> 00:11:56.000]  第七天走七圈
[00:11:56.000 --> 00:11:59.000]  耶利哥城就倒塌了
[00:11:59.000 --> 00:12:01.000]  第三和第四個神蹟
[00:12:01.000 --> 00:12:05.000]  都在今天的經文第十章裡面
[00:12:05.000 --> 00:12:09.000]  第三個神蹟就是兵搏打在敵人的身上
[00:12:09.000 --> 00:12:11.000]  這是神蹟
[00:12:11.000 --> 00:12:14.000]  第四個神蹟就是白天都停留著
[00:12:14.000 --> 00:12:17.000]  這就是第四個神蹟
[00:12:17.000 --> 00:12:21.000]  我們一起來看看這兩個神蹟
[00:12:21.000 --> 00:12:23.000]  但是在看神蹟之前
[00:12:23.000 --> 00:12:27.000]  我們先看看幕後煽動加南人
[00:12:27.000 --> 00:12:30.000]  來攻打基片的那一位是誰
[00:12:30.000 --> 00:12:32.000]  經文告訴我們
[00:12:32.000 --> 00:12:36.000]  是耶路撒冷王阿多尼西德
[00:12:36.000 --> 00:12:40.000]  當時以色列人還沒有娶到耶路撒冷
[00:12:40.000 --> 00:12:43.000]  耶路撒冷城是屬於加南人
[00:12:43.000 --> 00:12:46.000]  他們的王就叫做阿多尼西德
[00:12:46.000 --> 00:12:49.000]  意思就是公義之主
[00:12:49.000 --> 00:12:54.000]  阿多尼是主的意思
[00:12:54.000 --> 00:12:58.000]  西德就是公義的意思
[00:12:58.000 --> 00:13:01.000]  他叫自己做公義之主
[00:13:01.000 --> 00:13:03.000]  你說有沒有搞錯
[00:13:03.000 --> 00:13:09.000]  這個人那麼陰險在幕後聚集加南人
[00:13:09.000 --> 00:13:11.000]  一起來攻擊以色列
[00:13:11.000 --> 00:13:14.000]  還叫自己做公義之主
[00:13:14.000 --> 00:13:17.000]  像不像末世的敵基督
[00:13:17.000 --> 00:13:21.000]  是以救世主的身份出現
[00:13:21.000 --> 00:13:25.000]  在《啟示錄》的六章一至二節
[00:13:25.000 --> 00:13:27.000]  說他騎著白馬
[00:13:27.000 --> 00:13:29.000]  手中有弓無箭
[00:13:29.000 --> 00:13:32.000]  頭戴冠冕是有權柄給他
[00:13:32.000 --> 00:13:35.000]  什麼叫做有弓無箭
[00:13:35.000 --> 00:13:38.000]  就是他扮到自己好像公義之師
[00:13:38.000 --> 00:13:41.000]  好像是和平使者一樣
[00:13:41.000 --> 00:13:45.000]  他跟以色列和很多國家立約
[00:13:45.000 --> 00:13:48.000]  這就是末世所發生的事
[00:13:48.000 --> 00:13:51.000]  所以現在我們看到耶路撒冷王
[00:13:51.000 --> 00:13:55.000]  他是聚集列國攻打基片
[00:13:55.000 --> 00:14:01.000]  和末世的敵基督聚集列國攻打以色列
[00:14:01.000 --> 00:14:03.000]  你說是不是很相似
[00:14:03.000 --> 00:14:05.000]  還有一樣很有趣的
[00:14:05.000 --> 00:14:10.000]  是約書亞攻打耶利歌城和艾城
[00:14:10.000 --> 00:14:16.000]  但是亞多尼西德所攻打的是誰
[00:14:16.000 --> 00:14:19.000]  是希未人 是自己人
[00:14:19.000 --> 00:14:22.000]  是自己打自己
[00:14:22.000 --> 00:14:24.000]  有人又會問 牧師
[00:14:24.000 --> 00:14:29.000]  你又說希未人是敵基督國的御長
[00:14:29.000 --> 00:14:31.000]  現在亞多尼西德
[00:14:31.000 --> 00:14:34.000]  來攻打希未
[00:14:34.000 --> 00:14:37.000]  不就變成是自己打自己人
[00:14:37.000 --> 00:14:43.000]  在聖經裡面 啟示錄哪裡講到敵基督會打自己人
[00:14:43.000 --> 00:14:45.000]  我上一次講過
[00:14:45.000 --> 00:14:50.000]  敵基督的國很可能就是亞述國
[00:14:50.000 --> 00:14:54.000]  就在啟示錄的十七章十一節
[00:14:54.000 --> 00:14:57.000]  講了世上的七個國之後
[00:14:57.000 --> 00:15:01.000]  經文就說 那先前有如今沒有
[00:15:01.000 --> 00:15:03.000]  在那七個國裡面
[00:15:03.000 --> 00:15:06.000]  有哪個國家是先前有如今沒有
[00:15:06.000 --> 00:15:09.000]  是亞述國
[00:15:09.000 --> 00:15:14.000]  很可能 末世的敵基督的國就是亞述國死灰復燃
[00:15:14.000 --> 00:15:16.000]  我上次跟大家講過
[00:15:16.000 --> 00:15:19.000]  昔日亞述國的首都在哪裡
[00:15:19.000 --> 00:15:21.000]  巴比倫
[00:15:21.000 --> 00:15:25.000]  我們一起來看看啟示錄的十七章十六節
[00:15:25.000 --> 00:15:28.000]  你所看見的那十國
[00:15:28.000 --> 00:15:31.000]  與受必恨者淫婦
[00:15:31.000 --> 00:15:33.000]  使他難落赤身
[00:15:33.000 --> 00:15:38.000]  又要吃她的肉 用火將她燒盡
[00:15:38.000 --> 00:15:41.000]  敵基督就是獸
[00:15:41.000 --> 00:15:43.000]  獸就是敵基督
[00:15:43.000 --> 00:15:46.000]  他會聯合末世的十個國家
[00:15:46.000 --> 00:15:48.000]  就是達爾里書第二章
[00:15:48.000 --> 00:15:50.000]  那個人像的十隻腳趾
[00:15:50.000 --> 00:15:52.000]  半泥半鐵的腳趾
[00:15:52.000 --> 00:15:58.000]  就是羅馬帝國伸展出來的國家
[00:15:58.000 --> 00:16:01.000]  聯合十國會攻擊淫婦
[00:16:01.000 --> 00:16:03.000]  淫婦是誰
[00:16:03.000 --> 00:16:05.000]  巴比倫
[00:16:05.000 --> 00:16:06.000]  有沒有看到
[00:16:06.000 --> 00:16:10.000]  巴比倫和巴比倫所代表的假宗教
[00:16:10.000 --> 00:16:14.000]  最初敵基督是靠著巴比倫得勢
[00:16:14.000 --> 00:16:18.000]  靠著假宗教得到勢力
[00:16:18.000 --> 00:16:20.000]  得到勢力之後是怎樣
[00:16:20.000 --> 00:16:22.000]  過橋抽辦
[00:16:22.000 --> 00:16:24.000]  反而去攻擊巴比倫
[00:16:24.000 --> 00:16:28.000]  有沒有像亞多尼西德
[00:16:28.000 --> 00:16:30.000]  去攻打希美人
[00:16:30.000 --> 00:16:33.000]  雖然攻打的目的不同
[00:16:33.000 --> 00:16:35.000]  但是我們看到
[00:16:35.000 --> 00:16:39.000]  希美人真的是敵基督的一個影子
[00:16:39.000 --> 00:16:44.000]  一個御像
[00:16:44.000 --> 00:16:45.000]  我們看到
[00:16:45.000 --> 00:16:49.000]  在約書亞記的十章五節經文說
[00:16:49.000 --> 00:16:51.000]  「於是五個亞摩利王
[00:16:51.000 --> 00:16:53.000]  就是耶路撒冷王
[00:16:53.000 --> 00:16:55.000]  希伯倫王
[00:16:55.000 --> 00:16:56.000]  耶穆王
[00:16:56.000 --> 00:16:58.000]  拉吉王
[00:16:58.000 --> 00:17:00.000]  伊姬倫王
[00:17:00.000 --> 00:17:01.000]  大家聚集
[00:17:01.000 --> 00:17:04.000]  率領他們的眾軍上去
[00:17:04.000 --> 00:17:06.000]  對著姬片安營
[00:17:06.000 --> 00:17:08.000]  攻打姬片
[00:17:08.000 --> 00:17:11.000]  他們是對著姬片的地方
[00:17:11.000 --> 00:17:13.000]  來到安營
[00:17:13.000 --> 00:17:15.000]  在書末世的敵基督
[00:17:15.000 --> 00:17:17.000]  也會聚集列國
[00:17:17.000 --> 00:17:19.000]  來攻打以色列
[00:17:19.000 --> 00:17:22.000]  他們又在哪裡安營
[00:17:22.000 --> 00:17:25.000]  在書啟示錄的十六章十六節
[00:17:25.000 --> 00:17:26.000]  那三個鬼魔
[00:17:26.000 --> 00:17:29.000]  便叫眾王聚集在一處
[00:17:29.000 --> 00:17:31.000]  希伯來華
[00:17:31.000 --> 00:17:34.000]  叫做哈米吉多頓
[00:17:34.000 --> 00:17:35.000]  末世的基督
[00:17:35.000 --> 00:17:36.000]  會聯合列國
[00:17:36.000 --> 00:17:40.000]  在哈米吉多頓來集合
[00:17:40.000 --> 00:17:41.000]  哈米吉多頓
[00:17:41.000 --> 00:17:43.000]  被拿破崙認為是
[00:17:43.000 --> 00:17:47.000]  世上最理想的一個戰場
[00:17:47.000 --> 00:17:48.000]  末世我們看到
[00:17:48.000 --> 00:17:51.000]  有三個鬼魔
[00:17:51.000 --> 00:17:54.000]  來到煽動列國
[00:17:54.000 --> 00:17:56.000]  在末世所有的鬼魔
[00:17:56.000 --> 00:18:03.000]  都會被撒旦的基督來控制
[00:18:03.000 --> 00:18:05.000]  在約書阿記的十章十一節
[00:18:05.000 --> 00:18:07.000]  維耶和華從天上
[00:18:07.000 --> 00:18:10.000]  降大兵搏在他們身上
[00:18:10.000 --> 00:18:13.000]  直降到阿西加
[00:18:13.000 --> 00:18:14.000]  打死他們
[00:18:14.000 --> 00:18:16.000]  被兵搏打死的
[00:18:16.000 --> 00:18:17.000]  比以色列人
[00:18:17.000 --> 00:18:20.000]  用刀殺死的更多
[00:18:20.000 --> 00:18:22.000]  兵搏真的可以殺人
[00:18:22.000 --> 00:18:24.000]  我未做牧師之前
[00:18:24.000 --> 00:18:25.000]  我以前的工作
[00:18:25.000 --> 00:18:28.000]  經常要去不同的地方開會
[00:18:28.000 --> 00:18:31.000]  有一次去到科羅拉多
[00:18:31.000 --> 00:18:33.000]  剛剛有兵搏
[00:18:33.000 --> 00:18:34.000]  那些兵搏下來
[00:18:34.000 --> 00:18:35.000]  好像戈爾夫球
[00:18:35.000 --> 00:18:37.000]  比戈爾夫球還大
[00:18:37.000 --> 00:18:39.000]  打到車上
[00:18:39.000 --> 00:18:40.000]  車都會凹陷
[00:18:40.000 --> 00:18:41.000]  打到車上
[00:18:41.000 --> 00:18:43.000]  玻璃都會碎
[00:18:43.000 --> 00:18:44.000]  打到人的頭上
[00:18:44.000 --> 00:18:45.000]  更加不用說
[00:18:45.000 --> 00:18:48.000]  重傷甚至可能會死
[00:18:48.000 --> 00:18:49.000]  但是末世
[00:18:49.000 --> 00:18:52.000]  我們見到同樣有兵搏的審判
[00:18:52.000 --> 00:18:55.000]  在第七碗的審判
[00:18:55.000 --> 00:18:57.000]  啟示錄的十六章二十一節
[00:18:57.000 --> 00:18:59.000]  又有大駁子
[00:18:59.000 --> 00:19:02.000]  從天降在人的身上
[00:19:02.000 --> 00:19:05.000]  每一個若重一他連得
[00:19:05.000 --> 00:19:07.000]  為這駁子的災極大
[00:19:07.000 --> 00:19:09.000]  人就蝕俗生
[00:19:09.000 --> 00:19:11.000]  有個括弧寫著
[00:19:11.000 --> 00:19:14.000]  一他連得有多重
[00:19:14.000 --> 00:19:16.000]  九十斤
[00:19:16.000 --> 00:19:18.000]  一百磅
[00:19:18.000 --> 00:19:20.000]  在我們當中的姊妹
[00:19:20.000 --> 00:19:24.000]  有很多只有一百磅
[00:19:24.000 --> 00:19:28.000]  你的兵搏就像一個人一樣
[00:19:28.000 --> 00:19:30.000]  打到你的身上
[00:19:30.000 --> 00:19:33.000]  不死也一身殘
[00:19:33.000 --> 00:19:35.000]  但是你見到那幫人
[00:19:35.000 --> 00:19:36.000]  仍然不悔改
[00:19:36.000 --> 00:19:38.000]  繼續蝕俗生
[00:19:38.000 --> 00:19:40.000]  真的很奇怪
[00:19:40.000 --> 00:19:42.000]  在約伯記的三十八章
[00:19:42.000 --> 00:19:44.000]  二十二節到二十三節
[00:19:44.000 --> 00:19:45.000]  神問約伯
[00:19:45.000 --> 00:19:48.000]  你有沒有進過我的雪庫
[00:19:48.000 --> 00:19:51.000]  有沒有進過我的兵搏的倉庫
[00:19:51.000 --> 00:19:53.000]  有沒有見到我的雪和兵搏
[00:19:53.000 --> 00:19:57.000]  是我留下來降災和打仗用
