
[00:00:00.000 --> 00:00:03.000]  大家好 開始之前我們一起祈禱
[00:02:51.000 --> 00:02:55.000]  其實就2、3月就開始去想
[00:02:55.000 --> 00:02:59.000]  但是一直都找不出一個
[00:02:59.000 --> 00:03:03.000]  就是太太和我合適的一個計劃
[00:03:03.000 --> 00:03:08.000]  所以一直都沒有進展
[00:03:08.000 --> 00:03:13.000]  直到有一天 大概是3月的時候
[00:03:13.000 --> 00:03:18.000]  你收郵件 你也會收到電子郵件
[00:03:18.000 --> 00:03:20.000]  他介紹你去哪裡玩
[00:03:20.000 --> 00:03:23.000]  我就收到一個
[00:03:23.000 --> 00:03:27.000]  就是蒙大利亞州的冰河國家公園
[00:03:27.000 --> 00:03:30.000]  就是Galatian National Park在Montana
[00:03:30.000 --> 00:03:35.000]  其實這個地方我12年前的時候去過
[00:03:35.000 --> 00:03:39.000]  有些人認識我姐姐
[00:03:39.000 --> 00:03:42.000]  去過這個地方
[00:03:42.000 --> 00:03:45.000]  為什麼這次我看到的時候
[00:03:45.000 --> 00:03:47.000]  我覺得值得考慮
[00:03:47.000 --> 00:03:49.000]  就是因為這張照片
[00:03:49.000 --> 00:03:55.000]  你知道這個地方一年到晚
[00:03:55.000 --> 00:03:57.000]  有9個月都下雪
[00:03:57.000 --> 00:04:01.000]  它只是中間3個月就不下雪
[00:04:01.000 --> 00:04:04.000]  它有一條路就叫做
[00:04:04.000 --> 00:04:06.000]  「星向太陽之路」
[00:04:06.000 --> 00:04:08.000]  那條路就會開
[00:04:08.000 --> 00:04:10.000]  你就可以開車上去
[00:04:10.000 --> 00:04:14.000]  但是它不開的時候
[00:04:14.000 --> 00:04:17.000]  原來你是可以在上面踩單車的
[00:04:17.000 --> 00:04:19.000]  我就想 這樣好
[00:04:19.000 --> 00:04:24.000]  因為這個計劃就解決我幾個問題
[00:04:24.000 --> 00:04:25.000]  第一個問題就是
[00:04:25.000 --> 00:04:27.000]  我不需要坐飛機
[00:04:27.000 --> 00:04:29.000]  因為去年的時候
[00:04:29.000 --> 00:04:32.000]  我太太還是擔心新冠肺炎的問題
[00:04:32.000 --> 00:04:34.000]  可以自己開車上去
[00:04:34.000 --> 00:04:37.000]  可以踩單車
[00:04:37.000 --> 00:04:40.000]  可以踩那個路
[00:04:40.000 --> 00:04:44.000]  所以我們就決定6月18日到26日
[00:04:44.000 --> 00:04:46.000]  就去這個公園開車上去
[00:04:46.000 --> 00:04:50.000]  這個公園有多少人去過
[00:04:50.000 --> 00:04:52.000]  對於我來說
[00:04:52.000 --> 00:04:55.000]  有三樣東西是很有名的
[00:04:55.000 --> 00:04:57.000]  第一就是冰河或者冰川
[00:04:57.000 --> 00:04:59.000]  第二樣就是動物
[00:04:59.000 --> 00:05:01.000]  第三樣就是椰花
[00:05:01.000 --> 00:05:04.000]  我是一個很喜歡拍照的人
[00:05:04.000 --> 00:05:06.000]  我看看Charles坐在哪裏
[00:05:06.000 --> 00:05:09.000]  我是一個很喜歡拍照的人
[00:05:09.000 --> 00:05:12.000]  如果你要拍動物的時候
[00:05:12.000 --> 00:05:17.000]  你就要有一個長焦鏡
[00:05:17.000 --> 00:05:19.000]  你有器材才能拍到
[00:05:19.000 --> 00:05:25.000]  我想 如果不買長焦鏡
[00:05:25.000 --> 00:05:27.000]  最低限度都買過
[00:05:27.000 --> 00:05:29.000]  我們叫做Action Camera
[00:05:29.000 --> 00:05:33.000]  即是你可以自拍那些
[00:05:33.000 --> 00:05:34.000]  一邊踩單車一邊拍
[00:05:34.000 --> 00:05:37.000]  我覺得兩樣都幾好
[00:05:37.000 --> 00:05:41.000]  剛好Costco去年的時候
[00:05:41.000 --> 00:05:44.000]  攝影器材減價
[00:05:44.000 --> 00:05:46.000]  就是Action Camera減價
[00:05:46.000 --> 00:05:48.000]  減25%
[00:05:48.000 --> 00:05:49.000]  你知道嗎
[00:05:49.000 --> 00:05:52.000]  專門師看到減價就受不了
[00:05:52.000 --> 00:05:55.000]  所以我第一天放假
[00:05:55.000 --> 00:05:58.000]  6月1日第一天放安息刑假的時候
[00:05:58.000 --> 00:05:59.000]  我就問我太太
[00:05:59.000 --> 00:06:02.000]  我說 你說買一個長焦鏡好
[00:06:02.000 --> 00:06:05.000]  還是買一個Action Camera
[00:06:05.000 --> 00:06:09.000]  我們叫做運動相機好呢
[00:06:09.000 --> 00:06:13.000]  其實這個題目很 怎樣說
[00:06:13.000 --> 00:06:15.000]  很狡猾的
[00:06:15.000 --> 00:06:17.000]  因為你選什麼都好
[00:06:17.000 --> 00:06:19.000]  都是買東西嘛
[00:06:19.000 --> 00:06:21.000]  但我太太就不是
[00:06:21.000 --> 00:06:23.000]  她就反問我一句
[00:06:23.000 --> 00:06:25.000]  她說 你不要當我是神
[00:06:25.000 --> 00:06:29.000]  為什麼你不問神呢
[00:06:29.000 --> 00:06:32.000]  其實她的口氣
[00:06:32.000 --> 00:06:35.000]  在我聽來講應該是這樣的
[00:06:35.000 --> 00:06:40.000]  你有本事就去問神
[00:06:40.000 --> 00:06:42.000]  我就不喜歡別人挑戰我
[00:06:42.000 --> 00:06:44.000]  不過我覺得
[00:06:44.000 --> 00:06:48.000]  我不能夠不同意Audrey的道理
[00:06:48.000 --> 00:06:50.000]  為什麼我不去問神
[00:06:50.000 --> 00:06:52.000]  是不是我怕神呢
[00:06:52.000 --> 00:06:54.000]  告訴我沒有東西買
[00:06:54.000 --> 00:06:55.000]  什麼都沒有呢
[00:06:55.000 --> 00:06:58.000]  所以她這樣問我的時候
[00:06:58.000 --> 00:07:00.000]  其實我馬上就在想
[00:07:00.000 --> 00:07:03.000]  《聖經》裡面有什麼經文
[00:07:03.000 --> 00:07:06.000]  是有關我們求問神的
[00:07:06.000 --> 00:07:09.000]  結果就想到剛才跟大家分享的
[00:07:09.000 --> 00:07:12.000]  《路加福音》十一章九至十三節
[00:07:12.000 --> 00:07:16.000]  那段經文 我想問大家
[00:07:16.000 --> 00:07:18.000]  你剛剛讀的那段經文
[00:07:18.000 --> 00:07:22.000]  它教我們一個什麼功課
[00:07:22.000 --> 00:07:23.000]  它是不是告訴我們
[00:07:23.000 --> 00:07:27.000]  神是一個有求必應的神呢
[00:07:27.000 --> 00:07:29.000]  不是的 是不是
[00:07:29.000 --> 00:07:30.000]  它不是教我們
[00:07:30.000 --> 00:07:32.000]  為什麼你說不是呢
[00:07:32.000 --> 00:07:35.000]  它說祈求就給你
[00:07:35.000 --> 00:07:40.000]  叩門就開門
[00:07:40.000 --> 00:07:42.000]  為什麼我們說不是呢
[00:07:42.000 --> 00:07:44.000]  因為其實它後面有一句話
[00:07:44.000 --> 00:07:47.000]  我想我看看有沒有相片
[00:07:47.000 --> 00:07:50.000]  它後面有一句話
[00:07:50.000 --> 00:07:54.000]  它就說我們的天父
[00:07:54.000 --> 00:07:57.000]  好像我們的爸爸一樣
[00:07:57.000 --> 00:08:01.000]  它說你求餅它不會給石頭
[00:08:01.000 --> 00:08:03.000]  你求魚不會給蛇
[00:08:03.000 --> 00:08:05.000]  所以你可以這樣想
[00:08:05.000 --> 00:08:11.000]  如果你的小朋友問你要條蛇
[00:08:11.000 --> 00:08:13.000]  你會不會給他呢
[00:08:13.000 --> 00:08:14.000]  不會 是不是
[00:08:14.000 --> 00:08:15.000]  為什麼不會給他呢
[00:08:15.000 --> 00:08:17.000]  因為你知道那些東西
[00:08:17.000 --> 00:08:19.000]  對於他來說是不好的
[00:08:19.000 --> 00:08:21.000]  其實這個就是告訴我們
[00:08:21.000 --> 00:08:24.000]  我們的天父和我們的關係
[00:08:24.000 --> 00:08:26.000]  它不是有求必應的
[00:08:26.000 --> 00:08:28.000]  但是它一定給你最好的東西
[00:08:28.000 --> 00:08:30.000]  所以問題就是問
[00:08:30.000 --> 00:08:32.000]  下一個問題出現在我心目中的就是
[00:08:32.000 --> 00:08:35.000]  那什麼對於神來說
[00:08:35.000 --> 00:08:37.000]  或者對於我們來說是最好的呢
[00:08:37.000 --> 00:08:39.000]  如果你有留意
[00:08:39.000 --> 00:08:43.000]  其實這段經文在馬太福音同時出現過
[00:08:43.000 --> 00:08:45.000]  你可以做一個比較
[00:08:45.000 --> 00:08:48.000]  你就知道對於神來說
[00:08:48.000 --> 00:08:50.000]  什麼是最好的
[00:08:50.000 --> 00:08:53.000]  馬太福音就說我們的天父
[00:08:53.000 --> 00:08:58.000]  豈不更把好東西給求他的人嗎
[00:08:58.000 --> 00:09:01.000]  但是路加福音就不是這樣說
[00:09:01.000 --> 00:09:09.000]  他就說何況天父豈不更將聖靈給求他的人嗎
[00:09:09.000 --> 00:09:13.000]  所以對於神來說什麼是最好的
[00:09:13.000 --> 00:09:15.000]  最好的就是聖靈
[00:09:15.000 --> 00:09:19.000]  所以對於我來說又出現一個問題
[00:09:19.000 --> 00:09:20.000]  那個問題是什麼
[00:09:20.000 --> 00:09:22.000]  我們都知道我們信耶穌的時候
[00:09:22.000 --> 00:09:25.000]  聖靈就住在我們的心裡面
[00:09:25.000 --> 00:09:29.000]  那什麼叫做神給的聖靈呢
[00:09:29.000 --> 00:09:34.000]  那我是不是要求神給我一些靈恩的經歷呢
[00:09:34.000 --> 00:09:37.000]  這樣就叫做得了聖靈呢
[00:09:37.000 --> 00:09:40.000]  我想一下其實應該不是
[00:09:40.000 --> 00:09:42.000]  所以我就想到
[00:09:42.000 --> 00:09:43.000]  其實《新約聖經》裡面
[00:09:43.000 --> 00:09:45.000]  它說到聖靈的時候
[00:09:45.000 --> 00:09:47.000]  很多時候其實可能你都會懂得背
[00:09:47.000 --> 00:09:49.000]  就是講到聖靈的果子
[00:09:49.000 --> 00:09:51.000]  聖靈的果子就是包括
[00:09:51.000 --> 00:09:52.000]  人類喜樂和平
[00:09:52.000 --> 00:09:57.000]  忍耐 恩慈 良善 信實 溫柔 節制
[00:09:57.000 --> 00:10:00.000]  在這九個表現裡面
[00:10:00.000 --> 00:10:04.000]  我覺得我最需要的就是最後一個
[00:10:04.000 --> 00:10:05.000]  就是節制
[00:10:05.000 --> 00:10:07.000]  所以我跟神說
[00:10:07.000 --> 00:10:10.000]  如果你覺得那個長焦鏡
[00:10:10.000 --> 00:10:14.000]  或者攝影器材對於我來說是沒有益的
[00:10:14.000 --> 00:10:17.000]  那我就求神你給我節制
[00:10:17.000 --> 00:10:20.000]  這個就是我去旅行的時候
[00:10:20.000 --> 00:10:24.000]  放假的時候一個去神的祈求
[00:10:24.000 --> 00:10:30.000]  那6月1日就開始放假
[00:10:30.000 --> 00:10:32.000]  那我就發覺
[00:10:32.000 --> 00:10:34.000]  我剛才已經講過了
[00:10:34.000 --> 00:10:37.000]  Costco就有減價25%
[00:10:37.000 --> 00:10:40.000]  那到某一天它就完了
[00:10:40.000 --> 00:10:43.000]  但是Audrey一直都沒有說
[00:10:43.000 --> 00:10:45.000]  我買這個東西給你
[00:10:45.000 --> 00:10:47.000]  那她沒有這樣說
[00:10:47.000 --> 00:10:50.000]  那完之後我就其實很失望
[00:10:50.000 --> 00:10:52.000]  就是我很失望
[00:10:52.000 --> 00:10:53.000]  很失望的時候
[00:10:53.000 --> 00:10:54.000]  第二個星期
[00:10:54.000 --> 00:10:56.000]  就是還沒出發之前又經過Costco
[00:10:56.000 --> 00:10:57.000]  過個星期去
[00:10:57.000 --> 00:10:59.000]  那又經過Costco的時候
[00:10:59.000 --> 00:11:01.000]  我發覺不是喔
[00:11:01.000 --> 00:11:09.000]  那個器材減價的日子延長了
[00:11:09.000 --> 00:11:11.000]  那你說還不是神的旨意
[00:11:11.000 --> 00:11:12.000]  是不是
[00:11:12.000 --> 00:11:14.000]  有沒有這樣的可能
[00:11:14.000 --> 00:11:16.000]  當然是神的旨意
[00:11:16.000 --> 00:11:17.000]  是不是
[00:11:17.000 --> 00:11:18.000]  那我又在想
[00:11:18.000 --> 00:11:20.000]  那怎樣有辦法
[00:11:20.000 --> 00:11:22.000]  可以將這件事講給Audrey聽呢
[00:11:22.000 --> 00:11:25.000]  要不要推那輛車
[00:11:25.000 --> 00:11:26.000]  你推一推
[00:11:26.000 --> 00:11:27.000]  推到那裡停一停
[00:11:27.000 --> 00:11:29.000]  那她自己都看到了
[00:11:29.000 --> 00:11:31.000]  只看到她就覺得是神的旨意
[00:11:31.000 --> 00:11:33.000]  那就會買給我
[00:11:33.000 --> 00:11:36.000]  那後來我就想
[00:11:36.000 --> 00:11:37.000]  不過這樣不行
[00:11:37.000 --> 00:11:42.000]  如果你用一個這樣的方法去做的時候
[00:11:42.000 --> 00:11:45.000]  你不知道這件事是出於神
[00:11:45.000 --> 00:11:47.000]  還是你的詭計
[00:11:47.000 --> 00:11:48.000]  是不是
[00:11:48.000 --> 00:11:50.000]  那所以我最後就
[00:11:50.000 --> 00:11:54.000]  繼續祈禱養賴神
[00:11:54.000 --> 00:11:58.000]  結果到出發前一天
[00:11:58.000 --> 00:12:02.000]  其實都沒有買到任何東西
[00:12:02.000 --> 00:12:04.000]  沒有買到任何東西的時候
[00:12:04.000 --> 00:12:07.000]  所以當時其實心裏面
[00:12:07.000 --> 00:12:09.000]  就是一種埋怨對神
[00:12:09.000 --> 00:12:10.000]  我就跟神說
[00:12:10.000 --> 00:12:13.000]  為什麼不讓我買呢
[00:12:13.000 --> 00:12:14.000]  是不是
[00:12:14.000 --> 00:12:16.000]  家裏又不是沒錢
[00:12:16.000 --> 00:12:18.000]  那我就跟神說
[00:12:18.000 --> 00:12:20.000]  我知道你不是欠我
[00:12:20.000 --> 00:12:23.000]  不過我跟神解釋
[00:12:23.000 --> 00:12:27.000]  我跟神說
[00:12:27.000 --> 00:12:29.000]  沒有工也有勞
[00:12:29.000 --> 00:12:30.000]  為什麼不買給我呢
[00:12:30.000 --> 00:12:31.000]  是不是
[00:12:31.000 --> 00:12:32.000]  所以
[00:12:32.000 --> 00:12:36.000]  但是祈禱完之後
[00:12:36.000 --> 00:12:37.000]  或者埋怨完之後
[00:12:37.000 --> 00:12:39.000]  那就沒有了
[00:12:39.000 --> 00:12:42.000]  就是沒有繼續生活了
[00:12:42.000 --> 00:12:44.000]  但是其實我後來才看到
[00:12:44.000 --> 00:12:46.000]  神其實是一個
[00:12:46.000 --> 00:12:49.000]  我會形容祂是一個很好的爸爸
[00:12:49.000 --> 00:12:51.000]  因為你埋怨祂
[00:12:51.000 --> 00:12:53.000]  祂又不罰你
[00:12:53.000 --> 00:12:55.000]  祂就很耐心的
[00:12:55.000 --> 00:12:57.000]  去解釋給我聽
[00:12:57.000 --> 00:12:59.000]  為什麼事情是這樣發生
[00:12:59.000 --> 00:13:00.000]  所以6月18日
[00:13:00.000 --> 00:13:02.000]  我們就開車
[00:13:02.000 --> 00:13:06.000]  開車就從明州一路開一千里路
[00:13:06.000 --> 00:13:12.000]  走了兩天
[00:13:12.000 --> 00:13:15.000]  就去到這個冰河公園
[00:13:15.000 --> 00:13:17.000]  去到的時候已經下午四點
[00:13:17.000 --> 00:13:18.000]  收拾好所有東西
[00:13:18.000 --> 00:13:20.000]  已經下午六點
[00:13:20.000 --> 00:13:24.000]  已經是急不及待
[00:13:24.000 --> 00:13:26.000]  把單車拿下來
[00:13:26.000 --> 00:13:28.000]  就開始在那裏踩了
[00:13:28.000 --> 00:13:31.000]  開車的時候已經六點了
[00:13:31.000 --> 00:13:33.000]  在那條路踩的時候
[00:13:33.000 --> 00:13:36.000]  發覺真的人很少
[00:13:36.000 --> 00:13:39.000]  真的人很少
[00:13:39.000 --> 00:13:42.000]  踩一踩的時候發覺
[00:13:42.000 --> 00:13:46.000]  只有人下山都沒有人上山
[00:13:46.000 --> 00:13:51.000]  我就覺得可能晚了
[00:13:51.000 --> 00:13:52.000]  因為已經是晚上
[00:13:52.000 --> 00:13:53.000]  即是黃昏六點
[00:13:53.000 --> 00:13:55.000]  可能就沒有人再上山
[00:13:55.000 --> 00:13:56.000]  全部人下山
[00:13:56.000 --> 00:13:58.000]  後來停下來的時候
[00:13:58.000 --> 00:14:02.000]  就問一個人打個招呼
[00:14:02.000 --> 00:14:08.000]  他就說前面有熊
[00:14:08.000 --> 00:14:12.000]  所以那時候有點心理準備
[00:14:12.000 --> 00:14:14.000]  Audrey已經告訴我
[00:14:14.000 --> 00:14:17.000]  見到熊馬上就要走
[00:14:17.000 --> 00:14:18.000]  不准拍照
[00:14:18.000 --> 00:14:25.000]  果然再踩五分鐘之後
[00:14:25.000 --> 00:14:26.000]  就有隻大灰熊
[00:14:26.000 --> 00:14:27.000]  坐在路中心
[00:14:27.000 --> 00:14:29.000]  在那裏等著我
[00:14:29.000 --> 00:14:33.000]  其實我覺得神很好
[00:14:33.000 --> 00:14:35.000]  我也不知道是不是我教的
[00:14:35.000 --> 00:14:36.000]  大英占會知道
[00:14:36.000 --> 00:14:38.000]  我很喜歡動物就幫我祈禱
[00:14:38.000 --> 00:14:41.000]  你一下車就有隻大灰熊
[00:14:41.000 --> 00:14:43.000]  在路上等著你
[00:14:43.000 --> 00:14:45.000]  因為其實
[00:14:45.000 --> 00:14:47.000]  Galatian National Park
[00:14:47.000 --> 00:14:48.000]  對於我來說
[00:14:48.000 --> 00:14:51.000]  有四種動物是很出名的
[00:14:51.000 --> 00:14:52.000]  有大灰熊
[00:14:52.000 --> 00:14:54.000]  有山羊
[00:14:54.000 --> 00:14:55.000]  有大角羊
[00:14:55.000 --> 00:14:57.000]  還有Moose
[00:14:57.000 --> 00:15:00.000]  十二年前我去過一次
[00:15:00.000 --> 00:15:06.000]  很大希望看到這些動物
[00:15:06.000 --> 00:15:08.000]  但結果一樣都看不到
[00:15:08.000 --> 00:15:11.000]  這次神就安排一隻大灰熊
[00:15:11.000 --> 00:15:14.000]  坐在路上等著我們
[00:15:14.000 --> 00:15:22.000]  後來我再去這條路踩的時候
[00:15:22.000 --> 00:15:23.000]  我就開始明白
[00:15:23.000 --> 00:15:27.000]  為什麼神沒有給我買長焦鏡
[00:15:27.000 --> 00:15:31.000]  你看這張照片就知道
[00:15:31.000 --> 00:15:35.000]  要踩的路是十一里路
[00:15:35.000 --> 00:15:38.000]  要上山大概兩千尺
[00:15:38.000 --> 00:15:40.000]  長焦鏡
[00:15:40.000 --> 00:15:42.000]  喜歡拍照的人
[00:15:42.000 --> 00:15:44.000]  你叫長焦鏡什麼?
[00:15:44.000 --> 00:15:46.000]  我們叫大炮
[00:15:46.000 --> 00:15:48.000]  為什麼叫它大炮?
[00:15:48.000 --> 00:15:51.000]  因為它大和重
[00:15:51.000 --> 00:15:57.000]  要長焦鏡有幾磅
[00:15:57.000 --> 00:16:00.000]  但是我踩這條路的時候
[00:16:00.000 --> 00:16:01.000]  是這樣的
[00:16:01.000 --> 00:16:05.000]  我太太的單車其實是電的
[00:16:05.000 --> 00:16:09.000]  我那一輛是人力的
[00:16:09.000 --> 00:16:14.000]  所以我們就要踩這條路
[00:16:14.000 --> 00:16:17.000]  踩這條路到最後
[00:16:17.000 --> 00:16:19.000]  其實都是因為下雪
[00:16:19.000 --> 00:16:21.000]  這條路其實是長了十一里
[00:16:21.000 --> 00:16:23.000]  但是因為下雪的時候
[00:16:23.000 --> 00:16:24.000]  它踩到第十一里
[00:16:24.000 --> 00:16:26.000]  它就不給你再踩了
[00:16:26.000 --> 00:16:33.000]  我踩到其實這條路差不多完的時候
[00:16:33.000 --> 00:16:35.000]  其實我不知道它完的時候
[00:16:35.000 --> 00:16:36.000]  我已經受不了
[00:16:36.000 --> 00:16:38.000]  受不了要下車推
[00:16:38.000 --> 00:16:40.000]  最後三百尺
[00:16:40.000 --> 00:16:42.000]  就是下車推的時候
[00:16:42.000 --> 00:16:44.000]  我發覺原來完了
[00:16:44.000 --> 00:16:45.000]  但是我在想
[00:16:45.000 --> 00:16:48.000]  為什麼神不給我買個長焦鏡
[00:16:48.000 --> 00:16:50.000]  因為你怎麼可能
[00:16:50.000 --> 00:16:52.000]  背著一個四磅的
[00:16:52.000 --> 00:16:54.000]  或者幾磅重的鏡頭
[00:16:54.000 --> 00:16:56.000]  完之後去踩這條路
[00:16:56.000 --> 00:16:58.000]  沒可能的
[00:16:58.000 --> 00:17:01.000]  剩下來就有一個問題
[00:17:01.000 --> 00:17:04.000]  如果你要拍大特寫
[00:17:04.000 --> 00:17:06.000]  那你怎麼辦?
[00:17:06.000 --> 00:17:07.000]  你沒有長焦鏡
[00:17:07.000 --> 00:17:09.000]  那你又要拍大特寫
[00:17:09.000 --> 00:17:11.000]  那怎麼辦?
[00:17:11.000 --> 00:17:13.000]  對於攝影的人來說
[00:17:13.000 --> 00:17:14.000]  其實只有兩個方法
[00:17:14.000 --> 00:17:15.000]  去解決這個問題
[00:17:15.000 --> 00:17:21.000]  長焦鏡就將你跟對象拉近
[00:17:21.000 --> 00:17:23.000]  還有一個很簡單的方法
[00:17:23.000 --> 00:17:26.000]  那個方法就是你走近一點
[00:17:26.000 --> 00:17:27.000]  人人都知道
[00:17:27.000 --> 00:17:28.000]  你走近一點
[00:17:28.000 --> 00:17:30.000]  就可以拍到大特寫
[00:17:30.000 --> 00:17:36.000]  所以神就是用一個這樣的方法
[00:17:36.000 --> 00:17:38.000]  十二年前的時候
[00:17:38.000 --> 00:17:41.000]  我去的時候看過一張照片
[00:17:41.000 --> 00:17:45.000]  是一個日本人拍的
[00:17:45.000 --> 00:17:50.000]  就是一群山羊
[00:17:50.000 --> 00:17:55.000]  在懸崖裡吃鹽
[00:17:55.000 --> 00:17:58.000]  那個地方叫做Goat Lake
[00:17:58.000 --> 00:18:01.000]  就是羊在那裡舔鹽
[00:18:01.000 --> 00:18:03.000]  十二年前的時候去
[00:18:03.000 --> 00:18:05.000]  其實是故意開車去的
[00:18:05.000 --> 00:18:08.000]  就算大家都在公園裡
[00:18:08.000 --> 00:18:11.000]  也要駕駛一個多兩個小時
[00:18:11.000 --> 00:18:12.000]  去了兩次
[00:18:12.000 --> 00:18:14.000]  一隻羊都沒有見到
[00:18:14.000 --> 00:18:17.000]  這次其實期望都不是很大
[00:18:17.000 --> 00:18:19.000]  不過反正都經過了
[00:18:19.000 --> 00:18:20.000]  就走去看看
[00:18:20.000 --> 00:18:22.000]  我去看的時候
[00:18:22.000 --> 00:18:24.000]  看了一陣子的時候
[00:18:24.000 --> 00:18:27.000]  你看這張圖就知道了
[00:18:27.000 --> 00:18:30.000]  就是我們停在那個停車的地方
[00:18:30.000 --> 00:18:31.000]  就有人告訴我
[00:18:31.000 --> 00:18:33.000]  對面不是有羊嗎?
[00:18:33.000 --> 00:18:34.000]  但其實是很遠的
[00:18:34.000 --> 00:18:37.000]  這個距離大概有一千尺
[00:18:37.000 --> 00:18:42.000]  遠遠的你不就見到兩點
[00:18:42.000 --> 00:18:45.000]  拿著相機出來拍
[00:18:45.000 --> 00:18:47.000]  就是兩點
[00:18:47.000 --> 00:18:50.000]  看了五分鐘的時候就想走
[00:18:50.000 --> 00:18:54.000]  然後有其他的遊客
[00:18:54.000 --> 00:18:56.000]  也準備走的時候
[00:18:56.000 --> 00:18:57.000]  他們就告訴我
[00:18:57.000 --> 00:18:58.000]  其實不是的
[00:18:58.000 --> 00:19:00.000]  你再走進去一點
[00:19:00.000 --> 00:19:02.000]  走進去一點還可以見到羊
[00:19:02.000 --> 00:19:04.000]  那就走進去一點
[00:19:04.000 --> 00:19:05.000]  走進去一點的時候
[00:19:05.000 --> 00:19:08.000]  大概就將距離拉到三百尺
[00:19:08.000 --> 00:19:09.000]  那就很開心了
[00:19:09.000 --> 00:19:11.000]  這個就是用我自己相機拍的
[00:19:11.000 --> 00:19:15.000]  見到對面有隻羊
[00:19:15.000 --> 00:19:18.000]  那就很開心了
[00:19:18.000 --> 00:19:20.000]  拍的時候我就發覺
[00:19:20.000 --> 00:19:21.000]  其實不是的
[00:19:21.000 --> 00:19:27.000]  那隻羊不是在你旁邊嗎?
[00:19:27.000 --> 00:19:30.000]  其實在我站在那裡
[00:19:30.000 --> 00:19:32.000]  譬如我站在這裡
[00:19:32.000 --> 00:19:38.000]  羊就在我旁邊就有隻羊
[00:19:38.000 --> 00:19:40.000]  所以我感謝神
[00:19:40.000 --> 00:19:42.000]  其實神有祂的方法
[00:19:42.000 --> 00:19:44.000]  你想要長焦鏡
[00:19:44.000 --> 00:19:47.000]  但神覺得長焦鏡對你來說不適合
[00:19:47.000 --> 00:19:48.000]  你想要拍大特寫嗎?
[00:19:48.000 --> 00:19:49.000]  好啊
[00:19:49.000 --> 00:19:51.000]  你不需要長焦鏡
[00:19:51.000 --> 00:19:52.000]  我叫我的動物過來
[00:19:52.000 --> 00:19:54.000]  讓你拍張照片
[00:19:54.000 --> 00:20:00.000]  所以神就為我這樣去解決這個問題
[00:20:00.000 --> 00:20:02.000]  另外一樣東西
[00:20:02.000 --> 00:20:04.000]  我覺得在這個旅程裏面
[00:20:04.000 --> 00:20:06.000]  神對我有一個考驗
