
[00:00:00.000 --> 00:00:03.080]  2017年來到六月尾
[00:04:28.720 --> 00:04:32.800]  在敬拜裏面我再一次將自己的主權交回來
[00:04:32.800 --> 00:04:36.080]  在聽道裏面我明神很愛我
[00:04:36.080 --> 00:04:36.960]  在代禱服侍
[00:04:36.960 --> 00:04:40.200]  我還記得以前是一群人湧出來祈禱
[00:04:40.200 --> 00:04:41.840]  沒有人覺得醜
[00:04:41.840 --> 00:04:42.680]  所以你不是醜
[00:04:42.680 --> 00:04:44.520]  你知道甚麼是榮譽嗎
[00:04:44.520 --> 00:04:46.000]  因為你祈完禱走出去
[00:04:46.000 --> 00:04:49.240]  你不再一樣
[00:04:49.240 --> 00:04:51.200]  走出來祈禱
[00:04:51.200 --> 00:04:53.720]  看到很多人信耶穌
[00:04:53.720 --> 00:04:56.800]  2007年我在同福堂經歷的就是
[00:04:56.800 --> 00:05:00.160]  一種很奇妙的大浪
[00:05:00.160 --> 00:05:04.760]  我多謝何牧師多謝林牧師邀請我加入這個團隊
[00:05:04.760 --> 00:05:07.160]  在加入的時候我自己自覺
[00:05:07.160 --> 00:05:09.320]  我是想著不再做傳代人
[00:05:09.320 --> 00:05:13.960]  因為我覺得自己很不濟
[00:05:13.960 --> 00:05:16.240]  但這個邀請
[00:05:16.240 --> 00:05:18.560]  正如我上兩個星期
[00:05:18.560 --> 00:05:23.120]  在梁長老在九龍東的教會跟他說
[00:05:23.120 --> 00:05:25.920]  當中我再一次提及這件事
[00:05:25.920 --> 00:05:27.360]  我說梁長老
[00:05:27.360 --> 00:05:29.000]  一個這樣的人你也請
[00:05:29.000 --> 00:05:30.000]  你有沒有搞錯
[00:05:30.000 --> 00:05:33.600]  因為他採訪我
[00:05:33.600 --> 00:05:34.720]  梁長老給我一句說話
[00:05:34.720 --> 00:05:37.240]  是十年後才告訴我
[00:05:37.240 --> 00:05:39.600]  他說其實當日
[00:05:39.600 --> 00:05:43.280]  神一路感動他
[00:05:43.280 --> 00:05:44.200]  他說
[00:05:44.200 --> 00:05:45.760]  聖靈說
[00:05:45.760 --> 00:05:47.320]  這個是我的僕人
[00:05:47.320 --> 00:05:49.080]  你鼓勵他
[00:05:49.080 --> 00:05:50.080]  他說這個是我的僕人
[00:05:50.080 --> 00:05:52.280]  你鼓勵他
[00:05:52.280 --> 00:05:53.280]  他上星期跟我說的時候
[00:05:53.280 --> 00:05:56.680]  他一說我的眼淚就流出來了
[00:05:56.680 --> 00:05:58.160]  當年的自覺
[00:05:58.160 --> 00:05:59.200]  是自己很不配
[00:05:59.200 --> 00:06:01.120]  但我感覺上是要
[00:06:01.120 --> 00:06:02.360]  催促我
[00:06:02.360 --> 00:06:06.520]  鼓勵我要去拍這個照
[00:06:06.520 --> 00:06:09.400]  我再次多謝弟兄姊妹那種包容接納
[00:06:09.400 --> 00:06:14.160]  讓我在這十年裡不斷經歷聖靈在我心裡更新
[00:06:14.160 --> 00:06:17.840]  所以今天來到《羅馬書第八章》的時候
[00:06:17.840 --> 00:06:21.840]  和這麼大的恩典宣告
[00:06:21.840 --> 00:06:24.480]  但同時很想大家經歷一件事
[00:06:24.480 --> 00:06:26.520]  你來到這個屠福堂
[00:06:26.520 --> 00:06:31.120]  無論你坐哪個位置
[00:06:31.120 --> 00:06:36.160]  聖靈一樣要更新你
[00:06:36.160 --> 00:06:38.320]  聖靈要住在你心裡
[00:06:38.320 --> 00:06:40.400]  祂要捉摸你
[00:06:40.400 --> 00:06:44.120]  祂不甘於你活在現在的狀態裡
[00:06:44.120 --> 00:06:45.880]  因為祂要告訴你
[00:06:45.880 --> 00:06:47.960]  祂邀請你要來到的是一種
[00:06:47.960 --> 00:06:51.800]  聖靈裡面的自由
[00:06:51.800 --> 00:06:54.160]  你願不願意
[00:06:54.160 --> 00:06:58.280]  你願不願意經歷
[00:06:58.280 --> 00:07:01.280]  所以當每一次你見到我站在台上
[00:07:01.280 --> 00:07:02.760]  希望你記得
[00:07:02.760 --> 00:07:05.000]  是一個怎樣軟弱的罪人
[00:07:05.000 --> 00:07:06.680]  夢救贖
[00:07:06.680 --> 00:07:08.840]  被聖靈更新
[00:07:08.840 --> 00:07:12.760]  然後能夠很自由地去侍奉
[00:07:12.760 --> 00:07:14.160]  一切都是出於神
[00:07:14.160 --> 00:07:15.160]  明白嗎?
[00:07:15.160 --> 00:07:16.000]  耶穌是敬拜你
[00:07:16.000 --> 00:07:18.520]  在靈和真理當中我們敬拜你
[00:07:18.520 --> 00:07:21.120]  我們願意在心靈再一次與你親近
[00:07:21.120 --> 00:07:22.000]  聽我們敬拜
[00:07:22.000 --> 00:07:23.040]  聽我們禱告
[00:07:23.040 --> 00:07:23.600]  讚美
[00:07:23.600 --> 00:07:25.240]  奉耶穌得勝的命求
[00:07:25.240 --> 00:07:25.640]  明白嗎?
[00:07:25.640 --> 00:07:27.320]  我們再一次將掌聲歸給耶穌
[00:07:27.320 --> 00:07:28.840]  歡迎聖靈在我們當中
[00:07:28.840 --> 00:07:32.520]  今天再一次讓我們更深認識祂
[00:07:32.520 --> 00:07:34.320]  請靜坐
[00:07:34.320 --> 00:07:37.280]  《羅馬書》第八章一至十三節
[00:07:37.280 --> 00:07:39.200]  過去我們用半年的時間
[00:07:39.200 --> 00:07:41.640]  我們看了第一章至第七節
[00:07:41.640 --> 00:07:44.320]  很深切地明白到
[00:07:44.320 --> 00:07:48.120]  罪的牽引性和感染力
[00:07:48.120 --> 00:07:49.760]  但我們同時又見到
[00:07:49.760 --> 00:07:51.960]  人如果活在律法裡面
[00:07:51.960 --> 00:07:53.400]  那種不能自已
[00:07:53.400 --> 00:07:55.960]  和不能勝過律法
[00:07:55.960 --> 00:07:57.880]  或者能夠達到律法的標準
[00:07:57.880 --> 00:08:00.640]  那種無奈感
[00:08:00.640 --> 00:08:03.000]  但今天來到第八章的時候
[00:08:03.000 --> 00:08:05.040]  還有一個很精彩的話題
[00:08:05.040 --> 00:08:07.160]  因為祂不斷多次
[00:08:07.160 --> 00:08:09.160]  差不多二十七、二十九次地
[00:08:09.160 --> 00:08:12.200]  提到「聖靈」這個字
[00:08:12.200 --> 00:08:14.200]  「聖靈」在我們生命裡面
[00:08:14.200 --> 00:08:15.800]  或者在整個救恩裡面
[00:08:15.800 --> 00:08:17.320]  是何等真實
[00:08:17.320 --> 00:08:20.160]  透過那種差遣
[00:08:20.160 --> 00:08:22.840]  藉著愛止耶穌的救贖
[00:08:22.840 --> 00:08:24.680]  也藉著「聖靈」
[00:08:24.680 --> 00:08:26.200]  在我們生命裡面
[00:08:26.200 --> 00:08:27.760]  延續耶穌的救恩
[00:08:27.760 --> 00:08:30.760]  直到我們在天上的救恩完成的日子
[00:08:30.760 --> 00:08:32.680]  所以在《使徒人傳》
[00:08:32.680 --> 00:08:34.120]  有一句聖經這樣說
[00:08:34.120 --> 00:08:37.880]  「你們各人要悔改奉耶穌基督的名受贈
[00:08:37.880 --> 00:08:39.280]  叫你們的罪得赦
[00:08:39.280 --> 00:08:42.760]  就必須領受所賜的「聖靈」」
[00:08:42.760 --> 00:08:43.880]  這裡形容到
[00:08:43.880 --> 00:08:48.880]  The gift of the Holy Spirit
[00:08:48.880 --> 00:08:51.320]  整個《使徒人傳》不斷地提到
[00:08:51.320 --> 00:08:53.880]  那個「聖靈」是一個恩賜
[00:08:53.880 --> 00:08:56.480]  「聖靈」是一個印證給我們知道
[00:08:56.480 --> 00:08:58.760]  那些沒有受國禮的外邦人
[00:08:58.760 --> 00:08:59.920]  為什麼都是神的兒女
[00:08:59.920 --> 00:09:01.520]  因為見到「聖靈」在他們生命裡面
[00:09:01.520 --> 00:09:03.400]  那個工作和大能
[00:09:03.400 --> 00:09:06.080]  那個The gift of the Holy Spirit
[00:09:06.080 --> 00:09:07.720]  所以當我們今天認識耶穌
[00:09:07.720 --> 00:09:09.240]  我們今天每一個坐在這裡
[00:09:09.240 --> 00:09:11.920]  我們已經是信耶穌的人
[00:09:11.920 --> 00:09:14.480]  我們能夠經歷的是一份很大的禮物
[00:09:14.480 --> 00:09:16.000]  而這個寶貝的禮物
[00:09:16.000 --> 00:09:22.120]  就是「聖靈」給我們生命裡面的那種自由
[00:09:22.120 --> 00:09:23.920]  今天在《羅馬書》第八章
[00:09:23.920 --> 00:09:25.640]  一至到第十三節
[00:09:25.640 --> 00:09:28.600]  我估計頂姐妹也有機會回去上網聽何牧師
[00:09:28.600 --> 00:09:33.560]  昨天一個很精彩和聖經裡面很仔細的解讀
[00:09:33.560 --> 00:09:36.720]  讓我們更加明白《羅馬書》這一段經文
[00:09:36.720 --> 00:09:38.600]  今天我會用另一個角度去看
[00:09:38.600 --> 00:09:41.080]  「聖靈」這位The gift
[00:09:41.080 --> 00:09:42.320]  那個禮物
[00:09:42.320 --> 00:09:44.480]  其實上次那個禮物是怎樣呢
[00:09:44.480 --> 00:09:45.960]  我們一層層拆開
[00:09:45.960 --> 00:09:46.960]  你就會發現
[00:09:46.960 --> 00:09:47.720]  嘩
[00:09:47.720 --> 00:09:49.600]  我還有很多地方要追求
[00:09:49.600 --> 00:09:52.480]  去認識「聖靈」在我們生命裡面的恩賜
[00:09:52.480 --> 00:09:54.400]  第一方面我們會看到
[00:09:54.400 --> 00:09:55.080]  聖經這樣說
[00:09:55.080 --> 00:09:56.840]  在《羅馬書》一八章一至二節
[00:09:56.840 --> 00:10:01.080]  「如今在基督耶穌裡面的就不定罪了」
[00:10:01.080 --> 00:10:02.480]  「就不定罪了」
[00:10:02.480 --> 00:10:03.800]  嘩
[00:10:03.800 --> 00:10:05.000]  這是一個宣告
[00:10:05.000 --> 00:10:08.080]  「今天在這裡,現在這一刻」
[00:10:08.080 --> 00:10:10.320]  「我和你夠膽站起來說」
[00:10:10.320 --> 00:10:15.920]  「上帝多謝你,因為你不再定我的罪」
[00:10:15.920 --> 00:10:17.800]  嘩
[00:10:17.800 --> 00:10:23.720]  是多麼重要和多麼大的恩典的宣告
[00:10:23.720 --> 00:10:26.320]  如果你曾經還過官費
[00:10:26.320 --> 00:10:29.560]  或者有人指控你的時候
[00:10:29.560 --> 00:10:30.480]  在那一刻
[00:10:30.480 --> 00:10:33.480]  他說「宣判你無罪釋放」
[00:10:33.480 --> 00:10:35.000]  嘩
[00:10:35.000 --> 00:10:38.080]  是多大的恩典
[00:10:38.080 --> 00:10:39.120]  第一方面我看到
[00:10:39.120 --> 00:10:41.520]  「聖靈」留在我們生命裡面
[00:10:41.520 --> 00:10:42.960]  在基督的裡面
[00:10:42.960 --> 00:10:45.520]  在那個生命「聖靈」的律裡面
[00:10:45.520 --> 00:10:47.080]  我們能夠經驗一樣東西
[00:10:47.080 --> 00:10:49.520]  是不再定罪
[00:10:49.520 --> 00:10:52.200]  容若我用一個三句的英文去說
[00:10:52.200 --> 00:10:53.200]  第一樣東西我們說
[00:10:53.200 --> 00:10:56.040]  Nothing to hide
[00:10:56.040 --> 00:10:59.120]  Nothing to hide
[00:10:59.120 --> 00:11:00.720]  人很有趣
[00:11:00.720 --> 00:11:04.360]  很喜歡稍微修飾一下自己
[00:11:04.360 --> 00:11:06.480]  是的
[00:11:06.480 --> 00:11:07.280]  穿著穿著
[00:11:07.280 --> 00:11:08.160]  走出街門口
[00:11:08.160 --> 00:11:10.600]  在我門口前有塊鏡子照一照
[00:11:10.600 --> 00:11:14.080]  有沒有露出些陽相
[00:11:14.080 --> 00:11:14.880]  或者在人面前
[00:11:14.880 --> 00:11:16.760]  我們都會修飾一下
[00:11:16.760 --> 00:11:18.040]  那件事的發生
[00:11:18.040 --> 00:11:20.520]  其實不是這樣的
[00:11:20.520 --> 00:11:22.560]  事實上應該是這樣
[00:11:22.560 --> 00:11:25.520]  好讓我們在人面前看來
[00:11:25.520 --> 00:11:27.360]  比較正直
[00:11:27.360 --> 00:11:28.920]  比較好
[00:11:28.920 --> 00:11:32.600]  比較被接納
[00:11:32.600 --> 00:11:37.360]  人習慣將一些不好的東西隱藏
[00:11:37.360 --> 00:11:40.120]  所以無論我們用什麼方法
[00:11:40.120 --> 00:11:42.920]  深入心底深處
[00:11:42.920 --> 00:11:44.320]  或者藏在抽屜底
[00:11:44.320 --> 00:11:45.480]  用監獄鎖著它
[00:11:45.480 --> 00:11:47.040]  就是將一些罪
[00:11:47.040 --> 00:11:48.320]  無論如何都要隱藏
[00:11:48.320 --> 00:11:50.160]  所以我們習慣了
[00:11:50.160 --> 00:11:55.840]  將罪的處理方法就是藏起來
[00:11:55.840 --> 00:11:56.840]  其實你想想
[00:11:56.840 --> 00:12:00.600]  將罪藏起來
[00:12:00.600 --> 00:12:02.320]  為什麼呢
[00:12:02.320 --> 00:12:05.160]  罪不是好的東西
[00:12:05.160 --> 00:12:08.440]  罪藏起來會勾爛的
[00:12:08.440 --> 00:12:11.640]  罪在心底裡不解決
[00:12:11.640 --> 00:12:13.880]  會變成抑鬱症
[00:12:13.880 --> 00:12:16.000]  罪藏在裡面
[00:12:16.000 --> 00:12:18.680]  然後魔鬼就趁機去挑釁你
[00:12:18.680 --> 00:12:20.800]  「你哪有得去服侍主啊」
[00:12:20.800 --> 00:12:23.000]  「你這麼衰格」
[00:12:23.000 --> 00:12:26.520]  那句話是追著你的
[00:12:26.520 --> 00:12:31.520]  我們傾向將罪隱藏
[00:12:31.520 --> 00:12:34.120]  但是在聖靈裡的這份禮物
[00:12:34.120 --> 00:12:37.040]  它今天要打開第一層告訴我們
[00:12:37.040 --> 00:12:40.960]  它說罪是用來認的
[00:12:40.960 --> 00:12:43.080]  罪是用來認的
[00:12:43.080 --> 00:12:46.600]  你說什麼話要說清楚一點
[00:12:46.600 --> 00:12:49.440]  好像一首很古老的詩歌
[00:12:49.440 --> 00:12:51.600]  它說
[00:12:51.600 --> 00:12:56.800]  我們照我本相來到主的面前
[00:12:56.800 --> 00:12:59.720]  罪是用來認的
[00:12:59.720 --> 00:13:03.320]  當我們生命裡的那種不足
[00:13:03.320 --> 00:13:05.880]  當我們生命裡的破爛
[00:13:05.880 --> 00:13:06.720]  我告訴你
[00:13:06.720 --> 00:13:09.320]  你不認的耶穌知不知道
[00:13:09.320 --> 00:13:12.280]  耶穌知道也很貼地
[00:13:12.280 --> 00:13:14.000]  正因為我們罪是從哪裡來的
[00:13:14.000 --> 00:13:15.920]  罪是從思想而來的
[00:13:15.920 --> 00:13:17.520]  罪的懷了胎
[00:13:17.520 --> 00:13:18.560]  私欲的懷了胎
[00:13:18.560 --> 00:13:19.560]  在《雅各書》說
[00:13:19.560 --> 00:13:22.120]  私欲是一種念頭
[00:13:22.120 --> 00:13:25.000]  有些貪念或者傲慢的念
[00:13:25.000 --> 00:13:27.120]  或者一些什麼念
[00:13:27.120 --> 00:13:29.360]  欲念出現在你裡面
[00:13:29.360 --> 00:13:30.520]  私欲的懷了胎
[00:13:30.520 --> 00:13:32.240]  胎也要慢慢長的
[00:13:32.240 --> 00:13:34.240]  其實你可能走過第一次
[00:13:34.240 --> 00:13:35.880]  「多漂亮啊」
[00:13:35.880 --> 00:13:37.200]  第二次
[00:13:37.200 --> 00:13:38.800]  「誰有它就好了」
[00:13:38.800 --> 00:13:39.880]  胎一直長大
[00:13:39.880 --> 00:13:41.280]  第三次
[00:13:41.280 --> 00:13:42.880]  「我什麼時候可以有它呢」
[00:13:42.880 --> 00:13:44.520]  到第四次你就會想
[00:13:44.520 --> 00:13:46.600]  「我怎樣可以拿到它」
[00:13:46.600 --> 00:13:49.280]  然後第五次你就會再想
[00:13:49.280 --> 00:13:52.640]  「我想到辦法去得到它」
[00:13:52.640 --> 00:13:54.400]  這就是私欲的懷了胎
[00:13:54.400 --> 00:13:56.400]  然後聖經說「就生出罪來」
[00:13:56.400 --> 00:13:58.560]  罪既長成
[00:13:58.560 --> 00:14:01.400]  就生出死來
[00:14:01.400 --> 00:14:02.760]  其實耶穌基督也很知道
[00:14:02.760 --> 00:14:04.440]  我和你每一個裡面
[00:14:04.440 --> 00:14:06.280]  那種不足的念頭
[00:14:06.280 --> 00:14:08.760]  我只是跟你說社會環境的原因
[00:14:08.760 --> 00:14:11.440]  自我那種控訴追查
[00:14:11.440 --> 00:14:13.400]  更加恐怖的就是你裡面
[00:14:13.400 --> 00:14:14.680]  把罪藏起來
[00:14:14.680 --> 00:14:16.360]  然後勾爛出來
[00:14:16.360 --> 00:14:19.920]  發出來的那種臭味和蟲
[00:14:19.920 --> 00:14:22.000]  罪是用來認的
[00:14:22.000 --> 00:14:24.360]  原來聖靈在我們心靈裡面內著
[00:14:24.360 --> 00:14:25.560]  聖經這樣說
[00:14:25.560 --> 00:14:26.680]  聖靈住在我們心裡面
[00:14:26.680 --> 00:14:28.880]  祂就會為罪為義為審判
[00:14:28.880 --> 00:14:33.080]  叫我們自己責備自己
[00:14:33.080 --> 00:14:35.040]  所以我沒有叫你站起來公開認罪
[00:14:35.040 --> 00:14:36.320]  也是一種方法
[00:14:36.320 --> 00:14:37.440]  但是更寶貴的就是
[00:14:37.440 --> 00:14:39.520]  原來我什麼時候來到主的面前
[00:14:39.520 --> 00:14:41.840]  我能夠感覺到聖靈追著我
[00:14:41.840 --> 00:14:43.840]  鼓勵我去認罪的那一刻
[00:14:43.840 --> 00:14:45.520]  你就很容易去認
[00:14:45.520 --> 00:14:46.760]  因為約翰一書
[00:14:46.760 --> 00:14:48.680]  耶穌給我們一個很清楚的應許
[00:14:48.680 --> 00:14:51.360]  祂說你們要認自己的罪
[00:14:51.360 --> 00:14:52.440]  有沒有人會背
[00:14:52.440 --> 00:14:55.480]  神是信實的是公義的
[00:14:55.480 --> 00:14:57.160]  必要赦免我們的罪
[00:14:57.160 --> 00:15:00.320]  然後洗淨我們一切的不義
[00:15:00.320 --> 00:15:01.280]  哇
[00:15:01.280 --> 00:15:03.280]  而這種洗淨在《倚創一書》說到
[00:15:03.280 --> 00:15:05.560]  就是我們的罪衰如朱紅
[00:15:05.560 --> 00:15:10.320]  它是必白如羊毛一般那種潔淨
[00:15:10.320 --> 00:15:12.080]  所以聽完節目如果現在
[00:15:12.080 --> 00:15:14.200]  如今
[00:15:14.200 --> 00:15:15.880]  如今我們活在基督裡面
[00:15:15.880 --> 00:15:17.360]  如今我們在神的殿中
[00:15:17.360 --> 00:15:20.480]  假設你覺得自己被罪追著你
[00:15:20.480 --> 00:15:21.720]  或者有個抽屜
[00:15:21.720 --> 00:15:22.760]  經常都不敢揭開
[00:15:22.760 --> 00:15:25.240]  因為太臭太爛不敢認
[00:15:25.240 --> 00:15:26.960]  我鼓勵你這一刻
[00:15:26.960 --> 00:15:27.800]  給我一個祈禱
[00:15:27.800 --> 00:15:30.880]  你說親愛耶穌
[00:15:30.880 --> 00:15:34.600]  我認我有這些罪
[00:15:34.600 --> 00:15:38.840]  我自己認我沒有能力去掌管我自己的生命
[00:15:38.840 --> 00:15:41.600]  但我要在你面前將罪放在你裡面
[00:15:41.600 --> 00:15:44.400]  按著你的應許求你洗淨我的罪
[00:15:44.400 --> 00:15:45.760]  赦免我一切的不義
[00:15:45.760 --> 00:15:52.000]  使我成為一個穿上衣袍跟隨你的人
[00:15:52.000 --> 00:15:53.240]  奉耶穌的名
[00:15:53.240 --> 00:15:56.840]  Amen
[00:15:56.840 --> 00:16:00.200]  耶穌基督這一刻就已經赦免你
