
[00:00:00.000 --> 00:00:02.480]  我們在聽神的說話之前
[00:06:12.880 --> 00:06:15.680]  這一段其實這麼短
[00:06:15.680 --> 00:06:19.560]  但是不要以為沒有什麼要講
[00:06:19.560 --> 00:06:22.040]  雖然好像說新舊命令也講了兩節
[00:06:22.040 --> 00:06:24.880]  接著講的東西又跟上面很相似
[00:06:24.880 --> 00:06:26.960]  還有去到第三章第四章
[00:06:26.960 --> 00:06:28.680]  講關於愛這個命令
[00:06:28.680 --> 00:06:30.080]  又再重複也好
[00:06:30.080 --> 00:06:33.840]  我們知道約翰是很有心思
[00:06:33.840 --> 00:06:35.640]  來寫這一段的
[00:06:35.640 --> 00:06:37.360]  而我們知道這一段
[00:06:37.360 --> 00:06:39.440]  其實是從第一章開始
[00:06:39.440 --> 00:06:40.480]  我們來到這裡
[00:06:40.480 --> 00:06:44.240]  已經講了三個基督徒的特質
[00:06:44.240 --> 00:06:47.440]  一章第三節
[00:06:47.440 --> 00:06:51.720]  一直講到二章第三節
[00:06:51.720 --> 00:06:54.360]  一章第八節講到二章第三節
[00:06:54.360 --> 00:06:56.640]  這裡就叫我們不要犯罪
[00:06:56.640 --> 00:06:58.920]  我們要在光明裡
[00:06:58.920 --> 00:07:01.280]  我們不可以說自己沒有罪
[00:07:01.280 --> 00:07:05.920]  特別講到我們跟罪的關係
[00:07:05.920 --> 00:07:07.240]  我們怎樣認清
[00:07:07.240 --> 00:07:11.520]  我們怎樣去跟罪決裂
[00:07:11.520 --> 00:07:12.880]  上一次
[00:07:12.880 --> 00:07:15.280]  應該隔一個星期之前
[00:07:15.280 --> 00:07:16.920]  就是Doris講的
[00:07:16.920 --> 00:07:18.200]  遵行主的道
[00:07:18.200 --> 00:07:20.240]  就是代表你愛主
[00:07:20.240 --> 00:07:23.360]  如果你認識神
[00:07:23.360 --> 00:07:25.840]  但是你又不跟著神的話去做
[00:07:25.840 --> 00:07:27.520]  你就是講謊話
[00:07:27.520 --> 00:07:34.080]  這一個就是二章的四到六節所講的
[00:07:34.080 --> 00:07:39.400]  裡面用了正反正的篇幅
[00:07:39.400 --> 00:07:41.600]  來帶出這一段
[00:07:41.600 --> 00:07:43.040]  而來到這一段
[00:07:43.040 --> 00:07:45.760]  其實和剛剛上一段是一個
[00:07:45.760 --> 00:07:46.800]  第二章
[00:07:46.800 --> 00:07:49.640]  第四節開始到十一節
[00:07:49.640 --> 00:07:52.760]  是一個很緊密的扣連
[00:07:52.760 --> 00:07:56.600]  扣連在第六節那句話
[00:07:56.600 --> 00:08:05.040]  「凡說自己在他裡面的
[00:08:05.040 --> 00:08:09.160]  就該照著他所行的去行」
[00:08:09.160 --> 00:08:13.360]  這個作為第二章
[00:08:13.360 --> 00:08:16.160]  三到六節裡面的一個總結的時候
[00:08:16.160 --> 00:08:17.800]  他講到你要跟從主
[00:08:17.800 --> 00:08:18.880]  所以去到第七第八節
[00:08:18.880 --> 00:08:20.800]  很自然就出了一個命令出來
[00:08:20.800 --> 00:08:22.240]  這個命令
[00:08:22.240 --> 00:08:25.200]  他沒有講是什麼命令
[00:08:25.200 --> 00:08:28.200]  他反而一開始就講新的舊的
[00:08:28.200 --> 00:08:31.120]  而去到第九節
[00:08:31.120 --> 00:08:32.520]  他就有講了
[00:08:32.520 --> 00:08:34.760]  他說這個命令是講到什麼
[00:08:34.760 --> 00:08:35.560]  對不起 第十節
[00:08:35.560 --> 00:08:38.320]  他講到這個命令是愛弟兄的
[00:08:38.320 --> 00:08:39.520]  我們就知道
[00:08:39.520 --> 00:08:42.000]  原來耶穌講的這個命令
[00:08:42.000 --> 00:08:47.120]  是和彼此相愛有關的
[00:08:47.120 --> 00:08:50.560]  而在剛才我們講的三個段落裡面
[00:08:50.560 --> 00:08:52.920]  我們知道剛才講的有三個特徵
[00:08:52.920 --> 00:08:54.080]  第一個特徵就是
[00:08:54.080 --> 00:08:55.640]  剛才我們講的「五犯罪」
[00:08:55.640 --> 00:08:56.640]  第二個特徵就講到
[00:08:56.640 --> 00:08:58.920]  我們要跟從神的
[00:08:58.920 --> 00:09:01.200]  按著神的吩咐來去行
[00:09:01.200 --> 00:09:03.280]  第三個就是今天我們講的
[00:09:03.280 --> 00:09:05.080]  要有愛
[00:09:05.080 --> 00:09:08.080]  那種彼此相愛
[00:09:08.080 --> 00:09:09.680]  當我們來看
[00:09:09.680 --> 00:09:11.960]  我給大家的那個大綱裡面
[00:09:11.960 --> 00:09:17.040]  我引述二章五節那段經文
[00:09:17.040 --> 00:09:18.200]  那裡他就說
[00:09:18.200 --> 00:09:21.880]  「凡遵守他的道的愛神的心
[00:09:21.880 --> 00:09:25.960]  確實地在他裡面就達到完全了」
[00:09:25.960 --> 00:09:27.080]  由此我們就知道
[00:09:27.080 --> 00:09:28.320]  我們是在他裡面
[00:09:28.320 --> 00:09:29.720]  這是第五節
[00:09:29.720 --> 00:09:31.960]  講到就是愛神
[00:09:31.960 --> 00:09:34.920]  而來到我們這個段落第九節
[00:09:34.920 --> 00:09:38.080]  就是說人如果說自己在光明裡面
[00:09:38.080 --> 00:09:39.160]  恨他的弟兄
[00:09:39.160 --> 00:09:40.360]  他如今還在黑暗裡
[00:09:40.360 --> 00:09:42.480]  就是講到愛弟兄
[00:09:42.480 --> 00:09:45.280]  所以這個愛神 愛人
[00:09:45.280 --> 00:09:47.320]  在這個段落裡面
[00:09:47.320 --> 00:09:49.920]  兩樣都展現了出來
[00:09:49.920 --> 00:09:53.880]  這個一個硬幣的兩面
[00:09:53.880 --> 00:09:56.400]  一個這樣的概念
[00:09:56.400 --> 00:09:58.200]  一個這樣的理念
[00:09:58.200 --> 00:09:59.480]  用回香港的硬幣
[00:09:59.480 --> 00:10:01.040]  可能你身上現在找不到的
[00:10:01.040 --> 00:10:02.720]  有些人已經
[00:10:02.720 --> 00:10:03.800]  一邊是什麼
[00:10:03.800 --> 00:10:04.800]  不是英女皇的頭
[00:10:04.800 --> 00:10:06.440]  是紫荊花
[00:10:06.440 --> 00:10:07.480]  另外一邊是什麼
[00:10:07.480 --> 00:10:09.400]  你那個面值
[00:10:09.400 --> 00:10:12.560]  多少錢一個這樣的硬幣
[00:10:12.560 --> 00:10:13.200]  OK
[00:10:13.200 --> 00:10:15.440]  如果我給你一個硬幣
[00:10:15.440 --> 00:10:17.880]  同一樣的質量
[00:10:17.880 --> 00:10:20.920]  你用一個相同的質量
[00:10:20.920 --> 00:10:22.440]  相同的物料
[00:10:22.440 --> 00:10:25.360]  你都去做一個的硬幣
[00:10:25.360 --> 00:10:26.120]  兩個
[00:10:26.120 --> 00:10:27.960]  一個有底有面的
[00:10:27.960 --> 00:10:30.760]  一個只有一面的
[00:10:30.760 --> 00:10:32.480]  要麼有公仔
[00:10:32.480 --> 00:10:34.600]  要麼有價錢
[00:10:34.600 --> 00:10:35.240]  你去買東西
[00:10:35.240 --> 00:10:38.080]  人家要不要啊?
[00:10:38.080 --> 00:10:38.600]  什麼不要啊?
[00:10:38.600 --> 00:10:40.960]  同一樣質量的
[00:10:40.960 --> 00:10:41.760]  什麼不要啊?
[00:10:41.760 --> 00:10:47.400]  是不是啊?
[00:10:47.400 --> 00:10:49.200]  你嘗試去買東西
[00:10:49.200 --> 00:10:52.320]  十塊錢人家只是放過你
[00:10:52.320 --> 00:10:53.040]  說什麼
[00:10:53.040 --> 00:10:55.840]  為什麼給我假硬幣
[00:10:55.840 --> 00:10:56.960]  是不是啊?
[00:10:56.960 --> 00:10:58.800]  你要兩面
[00:10:58.800 --> 00:11:01.840]  同樣這個愛神愛人的道理
[00:11:01.840 --> 00:11:05.880]  就是一個硬幣的兩面
[00:11:05.880 --> 00:11:08.320]  你不可以只是要一面
[00:11:08.320 --> 00:11:09.440]  買不到東西的
[00:11:09.440 --> 00:11:10.440]  甚至你拿出去
[00:11:10.440 --> 00:11:12.000]  人家說你什麼
[00:11:12.000 --> 00:11:13.880]  假幣來的
[00:11:13.880 --> 00:11:15.720]  洗不到的
[00:11:15.720 --> 00:11:16.560]  買不到東西
[00:11:16.560 --> 00:11:17.040]  用不到的
[00:11:17.040 --> 00:11:19.040]  同樣的質量
[00:11:19.040 --> 00:11:22.240]  同樣的物料來鑄造也好
[00:11:22.240 --> 00:11:27.320]  這個就是命令特別的地方
[00:11:27.320 --> 00:11:31.560]  也是約翰在這裡很強調的地方
[00:11:31.560 --> 00:11:34.400]  就是這個硬幣的兩面
[00:11:34.400 --> 00:11:36.680]  就是在說我們愛神愛人
[00:11:36.680 --> 00:11:39.600]  當我們說我們愛神的時候
[00:11:39.600 --> 00:11:43.560]  如果我們不能夠愛我們身邊的人
[00:11:43.560 --> 00:11:44.520]  我們一會兒再處理
[00:11:44.520 --> 00:11:45.440]  我怎樣愛人
[00:11:45.440 --> 00:11:49.520]  但是他這裡沒有用到假話
[00:11:49.520 --> 00:11:52.720]  第十字那裡說
[00:11:52.720 --> 00:11:53.880]  第九字那裡說
[00:11:53.880 --> 00:11:57.720]  如果你說你自己在光明裡面
[00:11:57.720 --> 00:11:59.440]  但是你恨你的弟兄
[00:11:59.440 --> 00:12:01.360]  你還是在黑暗裡面
[00:12:01.360 --> 00:12:05.720]  他和上面第一章和第二章
[00:12:05.720 --> 00:12:07.840]  那個慣性的表達有些不同
[00:12:07.840 --> 00:12:09.760]  他這裡沒有特別說什麼
[00:12:09.760 --> 00:12:12.640]  這樣就是說謊
[00:12:12.640 --> 00:12:15.000]  為什麼呢?
[00:12:15.000 --> 00:12:18.240]  其實是因為真是存在
[00:12:18.240 --> 00:12:20.560]  真是有這樣的事情
[00:12:20.560 --> 00:12:22.240]  第十一節
[00:12:22.240 --> 00:12:23.360]  他就告訴你
[00:12:23.360 --> 00:12:27.400]  他說那些恨弟兄的就在黑暗裡面
[00:12:27.400 --> 00:12:29.920]  他在黑暗裡面行走
[00:12:29.920 --> 00:12:31.880]  不知道去哪裡
[00:12:31.880 --> 00:12:35.760]  因為黑暗令到他的眼睛黑了
[00:12:35.760 --> 00:12:39.080]  所以他不是說謊
[00:12:39.080 --> 00:12:40.800]  而是他真的能夠
[00:12:40.800 --> 00:12:43.880]  存留在這樣的狀態下
[00:12:43.880 --> 00:12:46.480]  而這個狀態是什麼?
[00:12:46.480 --> 00:12:54.720]  「光明中行走的克子」
[00:12:54.720 --> 00:12:56.320]  我們的心眼
[00:12:56.320 --> 00:12:57.880]  我們的裡面
[00:12:57.880 --> 00:12:59.040]  黑暗
[00:12:59.040 --> 00:13:01.520]  雖然我走在光明中
[00:13:01.520 --> 00:13:05.840]  就好像十一節所描述的那個景況
[00:13:05.840 --> 00:13:08.760]  我裡面是黑暗
[00:13:08.760 --> 00:13:10.400]  我外面是光
[00:13:10.400 --> 00:13:12.120]  我是走在光明裡面
[00:13:12.120 --> 00:13:16.280]  不過這種黑暗是令到我眼黑
[00:13:16.280 --> 00:13:18.640]  令到我不知道方向
[00:13:18.640 --> 00:13:19.840]  甚至會什麼
[00:13:19.840 --> 00:13:21.080]  如果和第十節的比
[00:13:21.080 --> 00:13:22.480]  就是會跌倒
[00:13:22.480 --> 00:13:25.000]  會卡到 會跌倒
[00:13:25.000 --> 00:13:28.480]  所以這個是重要的
[00:13:28.480 --> 00:13:29.640]  對我們來說
[00:13:29.640 --> 00:13:30.680]  所以我希望
[00:13:30.680 --> 00:13:32.880]  今天對我們這個提醒
[00:13:32.880 --> 00:13:37.680]  我們真的要很留心去聽
[00:13:37.680 --> 00:13:40.040]  當我說完這個完整的命令
[00:13:40.040 --> 00:13:42.080]  第一點說「愛神愛人」之後
[00:13:42.080 --> 00:13:47.600]  我們嘗試進入第七、第八節所說的
[00:13:47.600 --> 00:13:51.680]  有沒有覺得約翰比較老?
[00:13:51.680 --> 00:13:55.360]  因為他實在寫的時候真的不小
[00:13:55.360 --> 00:13:56.600]  是不是年紀大
[00:13:56.600 --> 00:14:00.360]  說話前言不跟後語呢?
[00:14:00.360 --> 00:14:03.480]  明明是在說「愛神愛人」兩個對象
[00:14:03.480 --> 00:14:05.600]  他又說是一條命令
[00:14:05.600 --> 00:14:07.920]  一時又說是新
[00:14:07.920 --> 00:14:09.880]  一時又說是舊
[00:14:09.880 --> 00:14:12.560]  是不是我們開始有這些跡象呢?
[00:14:12.560 --> 00:14:19.800]  明明叫阿全去廚房拿橙
[00:14:19.800 --> 00:14:22.800]  就說了「你去廁所拿橙」
[00:14:22.800 --> 00:14:26.080]  我們有時年紀大了就有這些混亂
[00:14:26.080 --> 00:14:27.880]  是不是因為約翰老了
[00:14:27.880 --> 00:14:30.080]  所以他說話不清晰
[00:14:30.080 --> 00:14:33.280]  還是其實是有意思的呢?
[00:14:33.280 --> 00:14:35.280]  我們來看他剛才我們說
[00:14:35.280 --> 00:14:36.800]  他在第十節告訴我們
[00:14:36.800 --> 00:14:38.480]  說到愛迪卿的時候
[00:14:38.480 --> 00:14:40.720]  說的是如果是新命令
[00:14:40.720 --> 00:14:43.360]  新的命令我們自然就會想起的
[00:14:43.360 --> 00:14:45.280]  就是約翰福音的十三章
[00:14:45.280 --> 00:14:47.160]  34到35節
[00:14:47.160 --> 00:14:50.760]  我好像預備了一張PowerPoint
[00:14:50.760 --> 00:14:52.160]  是最後那一章
[00:14:52.160 --> 00:14:54.880]  約翰福音十三章34到35節
[00:14:54.880 --> 00:14:57.560]  這裏很多人甚至識背了
[00:14:57.560 --> 00:14:59.880]  他說我賜給你一條新的命令
[00:14:59.880 --> 00:15:01.480]  是叫你們彼此相愛
[00:15:01.480 --> 00:15:02.280]  我怎樣愛你們
[00:15:02.280 --> 00:15:04.760]  你們就要怎樣來彼此相愛
[00:15:04.760 --> 00:15:06.520]  你們若有彼此相愛
[00:15:06.520 --> 00:15:09.880]  眾人因此就認出你們是我的門徒了
[00:15:09.880 --> 00:15:15.560]  這是耶穌在祂最後晚餐之後
[00:15:15.560 --> 00:15:17.920]  你知道祂接著就被捕
[00:15:17.920 --> 00:15:18.680]  受審
[00:15:18.680 --> 00:15:20.080]  接著就上十字架
[00:15:20.080 --> 00:15:23.000]  在祂最後晚餐之後
[00:15:23.000 --> 00:15:26.000]  祂對門徒來說的一番話
[00:15:26.000 --> 00:15:29.400]  這就是新的命令
[00:15:29.400 --> 00:15:31.680]  但約翰他不是真的老
[00:15:31.680 --> 00:15:33.560]  他說舊命令的時候
[00:15:33.560 --> 00:15:35.120]  其實是令我們回想
[00:15:35.120 --> 00:15:38.200]  另外一個耶穌對命令的回答
[00:15:38.200 --> 00:15:42.400]  那就是在《馬太福音》的22章37到40節
[00:15:42.400 --> 00:15:45.080]  我也有一個輔助經文給大家
[00:15:45.080 --> 00:15:46.080]  應該是最長的
[00:15:46.080 --> 00:15:47.360]  但反過來是同一章
[00:15:47.360 --> 00:15:51.360]  在這裏耶穌被人問
[00:15:51.360 --> 00:15:55.360]  聖經這麼多的誡命
[00:15:55.360 --> 00:15:56.520]  六百多條
[00:15:56.520 --> 00:15:59.000]  什麼是祂的總綱
[00:15:59.000 --> 00:16:00.720]  什麼重要重要
[00:16:00.720 --> 00:16:02.320]  耶穌回答的時候
[00:16:02.320 --> 00:16:04.480]  其實是用了兩段的經文
[00:16:04.480 --> 00:16:05.680]  一段是來自《生命記》
[00:16:05.680 --> 00:16:09.280]  一段是來自《利美記》的19章18節
[00:16:09.280 --> 00:16:13.000]  講到怎樣盡心盡性愛主祢的神
[00:16:13.000 --> 00:16:16.280]  其次相訪就是愛人如己
[00:16:16.280 --> 00:16:18.400]  所以不是兩個對象
[00:16:18.400 --> 00:16:19.800]  就是兩條命令
[00:16:19.800 --> 00:16:21.880]  兩個對象一條命令
[00:16:21.880 --> 00:16:24.760]  剛才我說的銀的兩邊
[00:16:24.760 --> 00:16:26.480]  一個這樣的意思
[00:16:26.480 --> 00:16:28.480]  當我們來看的時候
[00:16:28.480 --> 00:16:30.760]  這個耶穌所引述的
[00:16:30.760 --> 00:16:32.760]  就是他們從起初
[00:16:32.760 --> 00:16:34.520]  好像經文這裏這樣說
[00:16:34.520 --> 00:16:36.120]  從起初已經認識
[00:16:36.120 --> 00:16:38.240]  因為整個他們猶太人
[00:16:38.240 --> 00:16:40.920]  或者他們傳統裏面對舊約那種認識
[00:16:40.920 --> 00:16:42.440]  知道這段經文
[00:16:42.440 --> 00:16:48.920]  耶穌的教導就是來自兩段舊約的經文的總結
[00:16:48.920 --> 00:16:52.760]  我以前初聖的時候
[00:16:52.760 --> 00:16:54.240]  我還沒有加入報道會之前
[00:16:54.240 --> 00:16:55.280]  我就回教會
[00:16:55.280 --> 00:16:56.520]  就要每個星期
[00:16:56.520 --> 00:16:59.600]  站起來崇拜的時候
[00:16:59.600 --> 00:17:01.120]  要背十節
[00:17:01.120 --> 00:17:03.280]  有沒有人都有這樣的經驗
[00:17:03.280 --> 00:17:05.680]  可能都有一些這樣的教會
[00:17:05.680 --> 00:17:08.360]  但我不知道你有沒有留意
[00:17:08.360 --> 00:17:11.640]  就是背完十節之後
[00:17:11.640 --> 00:17:15.400]  其實接著聖經出埃及記講什麼的
[00:17:15.400 --> 00:17:19.640]  出埃及記的十節就在二十章
[00:17:19.640 --> 00:17:22.320]  二十一章一開始
[00:17:22.320 --> 00:17:25.520]  將一些命令列出
[00:17:25.520 --> 00:17:28.040]  神就這樣講他的律法怎樣列出
[00:17:28.040 --> 00:17:31.160]  第一條 如果你家裏有一個僕人
[00:17:31.160 --> 00:17:32.400]  有一個家僕
[00:17:32.400 --> 00:17:34.560]  你為他娶妻
[00:17:34.560 --> 00:17:39.080]  他做了七年就可以自由了
[00:17:39.080 --> 00:17:40.040]  放他走
[00:17:40.040 --> 00:17:42.360]  如果老婆是你幫他娶的
[00:17:42.360 --> 00:17:43.800]  就怎樣怎樣怎樣處理
[00:17:43.800 --> 00:17:45.160]  如果老婆是他自己娶的
[00:17:45.160 --> 00:17:45.920]  怎樣怎樣怎樣
[00:17:45.920 --> 00:17:48.120]  有子女怎樣處理
[00:17:48.120 --> 00:17:49.320]  接著還有一句
[00:17:49.320 --> 00:17:54.600]  如果那個僕人愛你不想走
[00:17:54.600 --> 00:17:56.000]  你可以將他留下
[00:17:56.000 --> 00:17:59.320]  不過不知道怎樣做記號
[00:17:59.320 --> 00:18:03.600]  你有沒有想過十節裏面的命令
[00:18:03.600 --> 00:18:06.080]  原來就是講這些
[00:18:06.080 --> 00:18:09.080]  講你怎樣愛你的僕人
[00:18:09.080 --> 00:18:10.360]  為他娶妻
[00:18:10.360 --> 00:18:12.560]  為他的需要去想
[00:18:12.560 --> 00:18:14.160]  以至到他自由的時候
[00:18:14.160 --> 00:18:16.560]  他會有一個感受
[00:18:16.560 --> 00:18:19.320]  如果有僕人覺得
[00:18:19.320 --> 00:18:21.840]  他愛你愛到不想走
[00:18:21.840 --> 00:18:25.040]  這種這樣的愛的關係
[00:18:25.040 --> 00:18:27.280]  竟然就是十節之後
[00:18:27.280 --> 00:18:28.800]  在聖經裏面的記載
[00:18:28.800 --> 00:18:31.000]  再後一點就有一條
[00:18:31.000 --> 00:18:32.640]  你看到你的敵人
[00:18:32.640 --> 00:18:34.320]  講明是仇敵
[00:18:34.320 --> 00:18:38.480]  的奴或者牛困住了
