
[00:00:00.000 --> 00:00:03.880]  各位電影小妹,好開心又可以一齊讀聖經
[00:03:52.160 --> 00:03:55.160]  七十個兒子是說很多妻子
[00:03:55.160 --> 00:03:57.960]  其實是說上帝很祝福他
[00:03:57.960 --> 00:04:01.560]  令他兒孫滿滿滿,滿堂
[00:04:01.560 --> 00:04:03.960]  最重要是養得起
[00:04:03.960 --> 00:04:07.760]  其中有一個兒子叫阿比米勒
[00:04:07.760 --> 00:04:10.560]  七十個兒子裡有一個叫阿比米勒
[00:04:10.560 --> 00:04:16.960]  阿比米勒不是和他們一起住在俄弗拉
[00:04:16.960 --> 00:04:20.560]  是住在士劍
[00:04:20.560 --> 00:04:23.960]  由於基奠時時都去士劍
[00:04:23.960 --> 00:04:26.360]  士劍是當時以色列人的首都
[00:04:26.360 --> 00:04:29.760]  經常去的,他是士師
[00:04:29.760 --> 00:04:33.160]  在那裡就娶了一個妾
[00:04:33.160 --> 00:04:36.560]  妾通常都是服侍婢女
[00:04:36.560 --> 00:04:39.160]  就娶了妾,不是正妻
[00:04:39.160 --> 00:04:42.960]  妾生了一個兒子叫阿比米勒
[00:04:42.960 --> 00:04:49.360]  阿比米勒不是正妻所生
[00:04:49.360 --> 00:04:52.560]  是妾,就是婢女所生
[00:04:52.560 --> 00:05:00.160]  由於以色列人問耶路巴力基奠
[00:05:00.160 --> 00:05:03.760]  你管理我們,你帶領我們
[00:05:03.760 --> 00:05:05.960]  以色列太平了四十年
[00:05:05.960 --> 00:05:07.960]  不如你和我們戰勝米殿人
[00:05:07.960 --> 00:05:10.360]  不如你做我們的王,管理我們
[00:05:10.360 --> 00:05:17.360]  當時王沒有戰勝米殿人的王國
[00:05:17.360 --> 00:05:20.760]  只不過是一個地方的首領
[00:05:20.760 --> 00:05:23.560]  管理者,統治者,管理者
[00:05:23.560 --> 00:05:28.360]  基奠說我不會管理你們
[00:05:28.360 --> 00:05:30.760]  我的兒子也不管理你們
[00:05:30.760 --> 00:05:34.360]  唯有耶和華管理你們就最好了
[00:05:34.360 --> 00:05:37.960]  他就做了一件金的伊芙特
[00:05:37.960 --> 00:05:41.160]  可能是掛在那裡,放在那裡
[00:05:41.160 --> 00:05:43.360]  誰知那些人又拜
[00:05:43.360 --> 00:05:47.960]  就變成基奠和他家庭的一個缺點
[00:05:47.960 --> 00:05:49.560]  來到這裡
[00:05:49.560 --> 00:05:51.960]  他七十個兒子都不做王
[00:05:51.960 --> 00:05:54.560]  好啊,其實做王都不是那麼好
[00:05:54.560 --> 00:05:56.560]  做首領真的很大壓力
[00:05:56.560 --> 00:05:59.560]  其中一個兒子叫阿比米勒
[00:05:59.560 --> 00:06:08.360]  就是住在他妾時劍的妾所生的兒子
[00:06:08.360 --> 00:06:12.360]  阿比米勒的意思就是阿比米勒
[00:06:12.360 --> 00:06:15.760]  阿比米勒,阿比是一個字來的
[00:06:15.760 --> 00:06:17.160]  米勒是一個字來的
[00:06:17.160 --> 00:06:19.160]  所以是阿比米勒
[00:06:19.160 --> 00:06:22.160]  阿比你會發覺有一點像阿爸
[00:06:22.160 --> 00:06:24.160]  阿爸就是阿比
[00:06:24.160 --> 00:06:26.160]  阿比就是父親
[00:06:26.160 --> 00:06:29.160]  米勒就是米勒
[00:06:29.160 --> 00:06:31.160]  如果米勒是父親
[00:06:31.160 --> 00:06:34.160]  那麼米勒就是米勒的父親
[00:06:34.160 --> 00:06:37.160]  又或者父親是王
[00:06:37.160 --> 00:06:39.960]  米勒就是王的意思
[00:06:39.960 --> 00:06:41.960]  父親是王
[00:06:41.960 --> 00:06:44.160]  很有可能阿比米勒
[00:06:44.160 --> 00:06:46.160]  我不知道,這是我自己猜的
[00:06:46.160 --> 00:06:48.160]  自己的名字叫父親是王
[00:06:48.160 --> 00:06:50.760]  父親不在,當然到我了
[00:06:50.760 --> 00:06:53.160]  阿比米勒有興趣做王
[00:06:53.160 --> 00:06:55.760]  於是他就去妾劍這個地方
[00:06:55.760 --> 00:06:57.160]  去到首都
[00:06:57.160 --> 00:06:59.160]  即是說他到了妾劍
[00:06:59.160 --> 00:07:01.160]  即是說阿比米勒
[00:07:01.160 --> 00:07:06.160]  應該不是和媽媽一起住在妾劍
[00:07:06.160 --> 00:07:10.160]  可能回到娥忽那裡
[00:07:10.160 --> 00:07:14.160]  是和家人一起住的
[00:07:14.160 --> 00:07:16.160]  即是和姬甸一起住的
[00:07:16.160 --> 00:07:18.160]  七十個哥哥一起的
[00:07:18.160 --> 00:07:20.160]  在娥忽拉可能回去了
[00:07:20.160 --> 00:07:22.160]  現在他就從那裡出來
[00:07:22.160 --> 00:07:25.160]  回到他出生的城市妾劍
[00:07:25.160 --> 00:07:27.160]  在娥忽拉那裡出來
[00:07:27.160 --> 00:07:29.160]  那麼來到妾劍
[00:07:29.160 --> 00:07:31.160]  妾劍我們經常聽到很多次
[00:07:31.160 --> 00:07:33.160]  妾劍,妾劍
[00:07:33.160 --> 00:07:35.160]  其實就是當時以色列地
[00:07:35.160 --> 00:07:37.160]  迦南地的他們以色列
[00:07:37.160 --> 00:07:39.160]  十二個支派的首都
[00:07:39.160 --> 00:07:41.160]  那麼妾劍
[00:07:41.160 --> 00:07:43.160]  Shek-em
[00:07:43.160 --> 00:07:45.160]  可能就由於
[00:07:45.160 --> 00:07:47.160]  K-E-M
[00:07:47.160 --> 00:07:49.160]  其實是Shek-em
[00:07:49.160 --> 00:07:51.160]  Shek-em
[00:07:51.160 --> 00:07:53.160]  或者有些人叫
[00:07:53.160 --> 00:07:55.160]  Shek-em
[00:07:55.160 --> 00:07:57.160]  妾劍就是背脊
[00:07:57.160 --> 00:07:59.160]  或者兩個肩膀的意思
[00:07:59.160 --> 00:08:01.160]  見她的
[00:08:01.160 --> 00:08:03.160]  眾母舅
[00:08:03.160 --> 00:08:05.160]  即是說她回到
[00:08:05.160 --> 00:08:07.160]  她媽媽那裡
[00:08:07.160 --> 00:08:09.160]  不是自己直系那邊
[00:08:09.160 --> 00:08:11.160]  回到母系那邊
[00:08:11.160 --> 00:08:13.160]  因為她媽媽是妾劍人
[00:08:13.160 --> 00:08:15.160]  她回去見她的
[00:08:15.160 --> 00:08:17.160]  眾母舅
[00:08:17.160 --> 00:08:19.160]  即是她叫做外家那邊
[00:08:19.160 --> 00:08:21.160]  對她們和她外祖
[00:08:21.160 --> 00:08:23.160]  全家的人說了一段話
[00:08:23.160 --> 00:08:25.160]  即是說
[00:08:25.160 --> 00:08:27.160]  她刻意去說
[00:08:27.160 --> 00:08:29.160]  請你們問士劍的眾人
[00:08:29.160 --> 00:08:31.160]  就是耶路巴力的
[00:08:31.160 --> 00:08:33.160]  眾子
[00:08:33.160 --> 00:08:35.160]  七十人一起管理你
[00:08:35.160 --> 00:08:37.160]  好一點
[00:08:37.160 --> 00:08:39.160]  還是一個人
[00:08:39.160 --> 00:08:41.160]  管理你們好一點呢
[00:08:41.160 --> 00:08:43.160]  還有你要紀念
[00:08:43.160 --> 00:08:45.160]  我是你們的骨肉
[00:08:45.160 --> 00:08:47.160]  這兩個幾個問題
[00:08:47.160 --> 00:08:49.160]  她說什麼呢
[00:08:49.160 --> 00:08:51.160]  我再解釋
[00:08:51.160 --> 00:08:53.160]  她回去找到
[00:08:53.160 --> 00:08:55.160]  她外家媽媽那邊
[00:08:55.160 --> 00:08:57.160]  的鄉親父老
[00:08:57.160 --> 00:08:59.160]  我告訴他們
[00:08:59.160 --> 00:09:01.160]  其實我和你們
[00:09:01.160 --> 00:09:03.160]  是骨肉
[00:09:03.160 --> 00:09:05.160]  因為
[00:09:05.160 --> 00:09:07.160]  我是你這邊出生
[00:09:07.160 --> 00:09:09.160]  和我媽媽是這邊的人
[00:09:09.160 --> 00:09:11.160]  所以
[00:09:11.160 --> 00:09:13.160]  我是你們的骨肉
[00:09:13.160 --> 00:09:15.160]  她說得
[00:09:15.160 --> 00:09:17.160]  強調一點
[00:09:17.160 --> 00:09:19.160]  如果是中文
[00:09:19.160 --> 00:09:21.160]  其實我是你們的骨
[00:09:21.160 --> 00:09:23.160]  與肉
[00:09:23.160 --> 00:09:25.160]  骨
[00:09:25.160 --> 00:09:27.160]  這個字比較難讀
[00:09:27.160 --> 00:09:29.160]  骨
[00:09:29.160 --> 00:09:31.160]  骨
[00:09:31.160 --> 00:09:33.160]  肉
[00:09:33.160 --> 00:09:35.160]  我是你們的骨
[00:09:35.160 --> 00:09:37.160]  骨中的骨,肉中的肉
[00:09:37.160 --> 00:09:39.160]  好像
[00:09:39.160 --> 00:09:41.160]  始祖
[00:09:41.160 --> 00:09:43.160]  骨中的骨,肉中的肉
[00:09:43.160 --> 00:09:45.160]  即是說
[00:09:45.160 --> 00:09:47.160]  好親好親好親
[00:09:47.160 --> 00:09:49.160]  和我自己
[00:09:49.160 --> 00:09:51.160]  這個人身體一樣
[00:09:51.160 --> 00:09:53.160]  因為我在這裡出生
[00:09:53.160 --> 00:09:55.160]  我是你們的家人
[00:09:55.160 --> 00:09:57.160]  我和你們是骨肉,骨與肉
[00:09:57.160 --> 00:09:59.160]  你幫我去
[00:09:59.160 --> 00:10:01.160]  問一下事件的人
[00:10:01.160 --> 00:10:03.160]  究竟是
[00:10:03.160 --> 00:10:05.160]  如果要人管理
[00:10:05.160 --> 00:10:07.160]  整個以色列
[00:10:07.160 --> 00:10:09.160]  究竟是70個人
[00:10:09.160 --> 00:10:11.160]  即是耶路巴黎70個兒子
[00:10:11.160 --> 00:10:13.160]  一起管理好一點
[00:10:13.160 --> 00:10:15.160]  還是一個人管理好一點
[00:10:15.160 --> 00:10:17.160]  還用問嗎?
[00:10:17.160 --> 00:10:19.160]  當然是一個人管理好一點
[00:10:19.160 --> 00:10:21.160]  70個人怎麼聽,開會都來不及
[00:10:21.160 --> 00:10:23.160]  而且記得
[00:10:23.160 --> 00:10:25.160]  我是事件人
[00:10:25.160 --> 00:10:27.160]  我是事件人
[00:10:27.160 --> 00:10:29.160]  而且你們幫我去說話
[00:10:29.160 --> 00:10:31.160]  因為我是你們的骨與肉
[00:10:31.160 --> 00:10:33.160]  骨中的骨,肉中的肉
[00:10:33.160 --> 00:10:35.160]  於是眾母舅就說
[00:10:35.160 --> 00:10:37.160]  原來是這樣
[00:10:37.160 --> 00:10:39.160]  於是
[00:10:39.160 --> 00:10:41.160]  他們就去和事件人說
[00:10:41.160 --> 00:10:43.160]  其實這段說話是說什麼呢?
[00:10:43.160 --> 00:10:45.160]  我想
[00:10:45.160 --> 00:10:47.160]  做你們的王
[00:10:47.160 --> 00:10:49.160]  做你們的管理人
[00:10:49.160 --> 00:10:51.160]  其實你們以前就拍照
[00:10:51.160 --> 00:10:53.160]  因此你們是和
[00:10:53.160 --> 00:10:55.160]  我爸爸機電說
[00:10:55.160 --> 00:10:57.160]  你不如管理我們
[00:10:57.160 --> 00:10:59.160]  不過爸爸說不好
[00:10:59.160 --> 00:11:01.160]  然後他說我的兒子
[00:11:01.160 --> 00:11:03.160]  都不會管理,但是
[00:11:03.160 --> 00:11:05.160]  我作為他的兒子,也是事件人
[00:11:05.160 --> 00:11:07.160]  我想管
[00:11:07.160 --> 00:11:09.160]  我想做王
[00:11:09.160 --> 00:11:11.160]  好不好,行不行?
[00:11:11.160 --> 00:11:13.160]  請你記得,其實我不是外人
[00:11:13.160 --> 00:11:15.160]  我是你們骨與肉的人
[00:11:15.160 --> 00:11:17.160]  哦
[00:11:17.160 --> 00:11:19.160]  而且我是耶路巴黎機電的兒子
[00:11:19.160 --> 00:11:21.160]  這樣
[00:11:21.160 --> 00:11:23.160]  於是你和我說,你問一下
[00:11:23.160 --> 00:11:25.160]  如果一個人管我們,機電有70個兒子
[00:11:25.160 --> 00:11:27.160]  那麼你就會反駁他
[00:11:27.160 --> 00:11:29.160]  70個人管理好還是一個人管理好
[00:11:29.160 --> 00:11:31.160]  當然是一個
[00:11:31.160 --> 00:11:33.160]  那麼在70個裡面,選一個都可以
[00:11:33.160 --> 00:11:35.160]  怎麼選,70個裡面
[00:11:35.160 --> 00:11:37.160]  我就是這個本地事件人
[00:11:37.160 --> 00:11:39.160]  你們就是事件人
[00:11:39.160 --> 00:11:41.160]  那即是怎樣,選我吧
[00:11:41.160 --> 00:11:43.160]  我自薦
[00:11:43.160 --> 00:11:45.160]  用得著的
[00:11:45.160 --> 00:11:47.160]  於是他的眾母舅
[00:11:47.160 --> 00:11:49.160]  就和事件人說
[00:11:49.160 --> 00:11:51.160]  起碼和領袖說
[00:11:51.160 --> 00:11:53.160]  事件的人就說
[00:11:53.160 --> 00:11:55.160]  也好,和
[00:11:55.160 --> 00:11:57.160]  阿比米勒談得來
[00:11:57.160 --> 00:11:59.160]  而且還說
[00:11:59.160 --> 00:12:01.160]  有原因的,他那70個
[00:12:01.160 --> 00:12:03.160]  也是好
[00:12:03.160 --> 00:12:05.160]  也是機電的兒子,不過
[00:12:05.160 --> 00:12:07.160]  這個阿比米勒
[00:12:07.160 --> 00:12:09.160]  是我們兄弟
[00:12:09.160 --> 00:12:11.160]  弟兄骨肉來的
[00:12:11.160 --> 00:12:13.160]  所以這個最適合
[00:12:13.160 --> 00:12:15.160]  其實我們也有一個人管好,不是很亂
[00:12:15.160 --> 00:12:17.160]  好了
[00:12:17.160 --> 00:12:19.160]  那麼他們就由巴黎
[00:12:19.160 --> 00:12:21.160]  比利時的廟裡面
[00:12:21.160 --> 00:12:23.160]  拿了70赦赫勒銀紙
[00:12:23.160 --> 00:12:25.160]  就交給
[00:12:25.160 --> 00:12:27.160]  阿比米勒
[00:12:27.160 --> 00:12:29.160]  那麼阿比米勒就用這些
[00:12:29.160 --> 00:12:31.160]  70赦赫勒的銀紙
[00:12:31.160 --> 00:12:33.160]  就雇了一些匪類
[00:12:33.160 --> 00:12:35.160]  來跟他,所以這個阿比米勒
[00:12:35.160 --> 00:12:37.160]  也不是好人來的,你看到
[00:12:37.160 --> 00:12:39.160]  他很多那些匪徒
[00:12:39.160 --> 00:12:41.160]  朋友的話,如果你叫我
[00:12:41.160 --> 00:12:43.160]  找個匪徒朋友
[00:12:43.160 --> 00:12:45.160]  我們這些正人君子沒有
[00:12:45.160 --> 00:12:47.160]  匪徒朋友的嘛,好了
[00:12:47.160 --> 00:12:49.160]  而且那些錢,我們給
[00:12:49.160 --> 00:12:51.160]  錢他,不如你做我們的王
[00:12:51.160 --> 00:12:53.160]  那麼阿比米勒可能就說
[00:12:53.160 --> 00:12:55.160]  好啊,不過我也要
[00:12:55.160 --> 00:12:57.160]  多少洗費,你們就不能夠
[00:12:57.160 --> 00:12:59.160]  幫幫我,給些洗費我先
[00:12:59.160 --> 00:13:01.160]  好啊,那麼我們最有
[00:13:01.160 --> 00:13:03.160]  錢的地方,公家錢就是
[00:13:03.160 --> 00:13:05.160]  巴黎比利土的廟
[00:13:05.160 --> 00:13:07.160]  裡面的銀庫
[00:13:07.160 --> 00:13:09.160]  大家記得上次說
[00:13:09.160 --> 00:13:11.160]  比利土是什麼嗎?巴黎
[00:13:11.160 --> 00:13:13.160]  巴L是主
[00:13:13.160 --> 00:13:15.160]  比利土就是
[00:13:15.160 --> 00:13:17.160]  細約,細約的主
[00:13:17.160 --> 00:13:19.160]  那麼到處整個
[00:13:19.160 --> 00:13:21.160]  迦南都有很多巴黎,珠巴黎
[00:13:21.160 --> 00:13:23.160]  那麼在他們那裡拜的
[00:13:23.160 --> 00:13:25.160]  巴黎就叫巴黎比利土
[00:13:25.160 --> 00:13:27.160]  那麼意思就是細約之主
[00:13:27.160 --> 00:13:29.160]  那麼在廟裡面
[00:13:29.160 --> 00:13:31.160]  拿七十赤赫勒
[00:13:31.160 --> 00:13:33.160]  那麼大家記得嗎?一赤赫勒
[00:13:33.160 --> 00:13:35.160]  就大概是十
[00:13:35.160 --> 00:13:37.160]  十四
[00:13:37.160 --> 00:13:39.160]  十四克銀子
[00:13:39.160 --> 00:13:41.160]  十四克,那麼就
[00:13:41.160 --> 00:13:43.160]  大概都有
[00:13:43.160 --> 00:13:45.160]  一個重量的銀就給了阿比米勒
[00:13:45.160 --> 00:13:47.160]  阿比米勒就用這筆錢
[00:13:47.160 --> 00:13:49.160]  是沽了些匪類,所以
[00:13:49.160 --> 00:13:51.160]  都不是一個很少的錢
[00:13:51.160 --> 00:13:53.160]  那麼就找了一些歹徒跟他
[00:13:53.160 --> 00:13:55.160]  跟他賺錢
[00:13:55.160 --> 00:13:57.160]  有馬的
[00:13:57.160 --> 00:13:59.160]  他就往俄弗拉
[00:13:59.160 --> 00:14:01.160]  這個俄弗拉就是他
[00:14:01.160 --> 00:14:03.160]  爸爸那裡,自己
[00:14:03.160 --> 00:14:05.160]  自己爸爸家裡
[00:14:05.160 --> 00:14:07.160]  正話事劍是媽媽家裡
[00:14:07.160 --> 00:14:09.160]  就去了他父親家裡
[00:14:09.160 --> 00:14:11.160]  就叫齊兄弟
[00:14:11.160 --> 00:14:13.160]  各位弟兄,我們開一個
[00:14:13.160 --> 00:14:15.160]  家庭會議
[00:14:15.160 --> 00:14:17.160]  兄弟會啦,我們有些
[00:14:17.160 --> 00:14:19.160]  重要的事要談,就叫
[00:14:19.160 --> 00:14:21.160]  他們出來,就去哪裡?
[00:14:21.160 --> 00:14:23.160]  去一塊盆石那裡
[00:14:23.160 --> 00:14:25.160]  一起談,一塊大石
[00:14:25.160 --> 00:14:27.160]  在上面開會
[00:14:27.160 --> 00:14:29.160]  奇奇錯錯,忽然之間
[00:14:29.160 --> 00:14:31.160]  有很多人走出來
[00:14:31.160 --> 00:14:33.160]  就將耶路巴力的七十個兒子
[00:14:33.160 --> 00:14:35.160]  即是紀念的七十個兒子
[00:14:35.160 --> 00:14:37.160]  七十人都
[00:14:37.160 --> 00:14:39.160]  殺在一塊盆石上,殺死了他
[00:14:39.160 --> 00:14:41.160]  有一個兒子
[00:14:41.160 --> 00:14:43.160]  是躲藏了
[00:14:43.160 --> 00:14:45.160]  就剩下耶路巴力
[00:14:45.160 --> 00:14:47.160]  最小的一個小兒子
[00:14:47.160 --> 00:14:49.160]  叫約坦
[00:14:49.160 --> 00:14:51.160]  就逃脫了,逃脫了
[00:14:51.160 --> 00:14:53.160]  為什麼呢?是因為
[00:14:53.160 --> 00:14:55.160]  他躲藏了
[00:14:55.160 --> 00:14:57.160]  是不是殺人的時候
[00:14:57.160 --> 00:14:59.160]  他躲起來呢?不是
[00:14:59.160 --> 00:15:01.160]  一塊石都不能躲起來
[00:15:01.160 --> 00:15:03.160]  而且會數人的,七十個殺光了
[00:15:03.160 --> 00:15:05.160]  其實應該這樣看
[00:15:05.160 --> 00:15:07.160]  和看廈文
[00:15:07.160 --> 00:15:09.160]  約坦應該是沒有去
[00:15:09.160 --> 00:15:11.160]  很有可能
[00:15:11.160 --> 00:15:13.160]  他沒有去
[00:15:13.160 --> 00:15:15.160]  小兒子你不要想
[00:15:15.160 --> 00:15:17.160]  他是小孩子,不過他可能沒有去
[00:15:17.160 --> 00:15:19.160]  剩下最小那個
[00:15:19.160 --> 00:15:21.160]  沒有去,約坦
[00:15:21.160 --> 00:15:23.160]  又分
[00:15:23.160 --> 00:15:25.160]  又分呢?
[00:15:25.160 --> 00:15:27.160]  又分的意思是耶和華
[00:15:27.160 --> 00:15:29.160]  是完美的
[00:15:29.160 --> 00:15:31.160]  又分,耶和華是完美的
[00:15:31.160 --> 00:15:33.160]  約坦
[00:15:33.160 --> 00:15:35.160]  當然你說
[00:15:35.160 --> 00:15:37.160]  廣東話可能變成約番
[00:15:37.160 --> 00:15:39.160]  又分,那就沒有去
[00:15:39.160 --> 00:15:41.160]  他的名字的意思
[00:15:41.160 --> 00:15:43.160]  就是耶和華是完美的
[00:15:43.160 --> 00:15:45.160]  如果改名
[00:15:45.160 --> 00:15:47.160]  改這個英文名都不錯
[00:15:47.160 --> 00:15:49.160]  如果又呢
[00:15:49.160 --> 00:15:51.160]  這些字如果翻譯成英文
[00:15:51.160 --> 00:15:53.160]  就變成J.O.
[00:15:53.160 --> 00:15:55.160]  好了,不要緊,不說那些了
[00:15:55.160 --> 00:15:57.160]  約坦就
[00:15:57.160 --> 00:15:59.160]  沒有在
[00:15:59.160 --> 00:16:01.160]  士劍人和米羅人
[00:16:01.160 --> 00:16:03.160]  都一同聚集
[00:16:03.160 --> 00:16:05.160]  士劍人就是我剛才說
[00:16:05.160 --> 00:16:07.160]  以色列當時的首都
[00:16:07.160 --> 00:16:09.160]  那裡的人就是
[00:16:09.160 --> 00:16:11.160]  士劍人,由於他們是首都的領袖
[00:16:11.160 --> 00:16:13.160]  於是他們就一起
[00:16:13.160 --> 00:16:15.160]  做這件事
[00:16:15.160 --> 00:16:17.160]  米羅人其實就住在耶路撒冷
[00:16:17.160 --> 00:16:19.160]  當日已經有耶路撒冷
[00:16:19.160 --> 00:16:21.160]  不過就不是首都
[00:16:21.160 --> 00:16:23.160]  離開都比較遠
[00:16:23.160 --> 00:16:25.160]  就是在那裡
[00:16:25.160 --> 00:16:27.160]  就一起約
[00:16:27.160 --> 00:16:29.160]  不過可能耶路撒冷都開始逐漸
[00:16:29.160 --> 00:16:31.160]  變成一個都幾重要的地方
[00:16:31.160 --> 00:16:33.160]  上帝就祝福你在這個地方
[00:16:33.160 --> 00:16:35.160]  城市的人就開始突出
[00:16:35.160 --> 00:16:37.160]  兩個城市的人一同聚集
[00:16:37.160 --> 00:16:39.160]  就說我們不如
[00:16:39.160 --> 00:16:41.160]  在士劍一棵橡樹旁邊
[00:16:41.160 --> 00:16:43.160]  的柱子
[00:16:43.160 --> 00:16:45.160]  那柱子是什麼意思呢
[00:16:45.160 --> 00:16:47.160]  其實很有可能
[00:16:47.160 --> 00:16:49.160]  就是一個廟的柱子
[00:16:49.160 --> 00:16:51.160]  就在那裡
[00:16:51.160 --> 00:16:53.160]  這個廟會不會是會幕
[00:16:53.160 --> 00:16:55.160]  當然不是
[00:16:55.160 --> 00:16:57.160]  有這樣的柱子,即是說附近有神像
[00:16:57.160 --> 00:16:59.160]  都可能是巴黎廟
[00:16:59.160 --> 00:17:01.160]  很差的
[00:17:01.160 --> 00:17:03.160]  就在那裡一同
[00:17:03.160 --> 00:17:05.160]  納瓦比米納造王
[00:17:05.160 --> 00:17:07.160]  其實士劍人
[00:17:07.160 --> 00:17:09.160]  自己納瓦比米納造王
[00:17:09.160 --> 00:17:11.160]  可不可以呢,都可以的
[00:17:11.160 --> 00:17:13.160]  不過拉多些人一起
[00:17:13.160 --> 00:17:15.160]  都很多人贊成,當然有人承認
[00:17:15.160 --> 00:17:17.160]  就造王
[00:17:17.160 --> 00:17:19.160]  這個王就不是
[00:17:19.160 --> 00:17:21.160]  指一個王國是造哥利安王
[00:17:21.160 --> 00:17:23.160]  所以你看到機殿對付米殿人
[00:17:23.160 --> 00:17:25.160]  都殺了很多個王
[00:17:25.160 --> 00:17:27.160]  是一個統領
[00:17:27.160 --> 00:17:29.160]  一個領袖
