
[00:00:00.000 --> 00:00:02.480]  當我們準備去聆聽神的話語的時候
[00:07:46.880 --> 00:07:48.240]  「久別」
[00:07:48.240 --> 00:07:49.760]  或「小別」
[00:07:49.760 --> 00:07:53.760]  「勝新婚」
[00:07:53.760 --> 00:07:54.680]  這裡有沒有父母
[00:07:54.680 --> 00:07:57.880]  他們的子女去了外國讀書
[00:07:57.880 --> 00:07:59.760]  有沒有
[00:07:59.760 --> 00:08:00.080]  沒有
[00:08:00.080 --> 00:08:01.560]  有
[00:08:01.560 --> 00:08:03.240]  又或者你曾經經歷過
[00:08:03.240 --> 00:08:05.840]  你的孩子去了外國
[00:08:05.840 --> 00:08:08.440]  或者去了外國讀書
[00:08:08.440 --> 00:08:10.120]  你知道他幾年後回來
[00:08:10.120 --> 00:08:12.080]  其實都不保證
[00:08:12.080 --> 00:08:14.400]  我們說兒子長大女兒長大
[00:08:14.400 --> 00:08:16.640]  他們有自己的世界
[00:08:16.640 --> 00:08:18.480]  如果他經濟好
[00:08:18.480 --> 00:08:21.600]  留下來工作
[00:08:21.600 --> 00:08:26.440]  我們未必一定很常可以見到他
[00:08:26.440 --> 00:08:29.440]  去年我兩個兒子在外國讀完書回來
[00:08:29.440 --> 00:08:31.360]  現在一起住
[00:08:31.360 --> 00:08:33.560]  一起住都享受重聚
[00:08:33.560 --> 00:08:34.800]  相聚
[00:08:34.800 --> 00:08:35.480]  每一刻
[00:08:35.480 --> 00:08:40.720]  因為當離開的時候
[00:08:40.720 --> 00:08:46.800]  就只可以每年一次暑假回來
[00:08:46.800 --> 00:08:49.720]  分開十二個月
[00:08:49.720 --> 00:08:55.480]  然後就回來兩個月
[00:08:55.480 --> 00:08:58.360]  那些日子就會很珍惜
[00:08:58.360 --> 00:09:00.360]  人就很複雜
[00:09:00.360 --> 00:09:02.960]  分開了就很掛念
[00:09:02.960 --> 00:09:06.440]  見到有些時候就會吵架
[00:09:06.440 --> 00:09:07.800]  有意見不同
[00:09:07.800 --> 00:09:08.880]  這一班的門徒
[00:09:08.880 --> 00:09:13.080]  和主耶穌曾經都有一個意見不同
[00:09:13.080 --> 00:09:15.920]  特別主耶穌要上十甲的時候
[00:09:15.920 --> 00:09:16.920]  彼得說你不要啦
[00:09:16.920 --> 00:09:19.920]  你不要去啦你不需要這樣
[00:09:19.920 --> 00:09:23.000]  就被主耶穌斥責
[00:09:23.000 --> 00:09:24.680]  但是這四十天
[00:09:24.680 --> 00:09:26.840]  主耶穌從死裡復活
[00:09:26.840 --> 00:09:28.280]  向他們說的是甚麼呢
[00:09:28.280 --> 00:09:29.080]  有一個目的
[00:09:29.080 --> 00:09:30.200]  有一個很重要的目的
[00:09:30.200 --> 00:09:34.800]  就是講述神國的事
[00:09:34.800 --> 00:09:35.880]  就和他們聚集
[00:09:35.880 --> 00:09:38.840]  去傾談去講
[00:09:38.840 --> 00:09:41.160]  主耶穌從死裡復活
[00:09:41.160 --> 00:09:44.200]  這一班的門徒經歷過
[00:09:44.200 --> 00:09:46.000]  主耶穌是從死裡復活
[00:09:46.000 --> 00:09:48.800]  然後四十天相聚
[00:09:48.800 --> 00:09:52.160]  沒有講何時要離開
[00:09:52.160 --> 00:09:58.200]  離開就在仕途行轉這一刻的描述
[00:09:58.200 --> 00:10:00.240]  很驚奇
[00:10:00.240 --> 00:10:03.040]  很詫異
[00:10:03.040 --> 00:10:04.960]  離開、重聚
[00:10:04.960 --> 00:10:07.720]  永遠都是很美好的時刻
[00:10:07.720 --> 00:10:12.520]  想像當主耶穌被捉、被釘、受苦、死
[00:10:12.520 --> 00:10:15.520]  祂給他們看受傷的身軀
[00:10:15.520 --> 00:10:16.520]  在祂復活之後
[00:10:16.520 --> 00:10:20.920]  給他們擦汗特別多
[00:10:20.920 --> 00:10:26.240]  給他們去摸手上的傷痕
[00:10:26.240 --> 00:10:30.880]  這四十天的美好時光將要結束了
[00:10:30.880 --> 00:10:33.400]  原來耶穌復活這一班的門徒
[00:10:33.400 --> 00:10:37.240]  和主耶穌是去享受一切的日子
[00:10:37.240 --> 00:10:38.120]  在這日子裡
[00:10:38.120 --> 00:10:41.680]  原來主耶穌是帶著一個使命和目的
[00:10:41.680 --> 00:10:45.440]  就是講述神國的事
[00:10:45.440 --> 00:10:46.920]  重聚
[00:10:46.920 --> 00:10:49.280]  耶穌和門徒在一起
[00:10:49.280 --> 00:10:52.240]  原來再一次去講述神國的事
[00:10:52.240 --> 00:10:53.880]  弟子們
[00:10:53.880 --> 00:10:56.720]  在這一刻去講述神國的事
[00:10:56.720 --> 00:11:00.240]  就和祂未被釘、未受苦
[00:11:00.240 --> 00:11:02.040]  去講天國的道理
[00:11:02.040 --> 00:11:05.640]  有些不一樣
[00:11:05.640 --> 00:11:10.400]  有什麼不一樣?
[00:11:10.400 --> 00:11:11.760]  當主耶穌在三年
[00:11:11.760 --> 00:11:14.440]  和一班的門徒在一起的時候
[00:11:14.440 --> 00:11:17.280]  去講述的是一個議員
[00:11:17.280 --> 00:11:23.600]  議員他自己將會被釘死後的第三日復活
[00:11:23.600 --> 00:11:27.040]  只是給他們看到前面有這個情況出現
[00:11:27.040 --> 00:11:32.920]  然後耶穌和一班的門徒在一起的時候
[00:11:32.920 --> 00:11:38.120]  就去想像究竟死後三日復活是一回什麼事
[00:11:38.120 --> 00:11:39.760]  但是
[00:11:39.760 --> 00:11:41.840]  當主耶穌第三日復活
[00:11:41.840 --> 00:11:46.520]  和他們在一起四十天再去講述神國的事
[00:11:46.520 --> 00:11:49.320]  意義就不一樣
[00:11:49.320 --> 00:11:50.320]  這一次
[00:11:50.320 --> 00:11:53.840]  耶穌和這一班的門徒再去講述神國的事
[00:11:53.840 --> 00:11:57.760]  我們說是一個泛式的轉移
[00:11:57.760 --> 00:12:00.760]  Paradigm Shift
[00:12:00.760 --> 00:12:03.080]  你的思維、你的想像
[00:12:03.080 --> 00:12:06.160]  不再和未死的時候一樣
[00:12:06.160 --> 00:12:09.000]  原來這一刻
[00:12:09.000 --> 00:12:12.000]  主耶穌和一班的門徒四十天
[00:12:12.000 --> 00:12:15.440]  在講述的是一個死而復活的主
[00:12:15.440 --> 00:12:16.720]  和他們在一起
[00:12:16.720 --> 00:12:22.080]  去彰顯一個很重要的訊息
[00:12:22.080 --> 00:12:28.720]  信我的人會得著永生
[00:12:28.720 --> 00:12:34.400]  信我的人會有一個永恆的生命
[00:12:34.400 --> 00:12:39.240]  這四十天主耶穌和門徒在一起
[00:12:39.240 --> 00:12:44.840]  就彰顯這個永恆生命的
[00:12:44.840 --> 00:12:47.040]  在我們信仰裏面
[00:12:47.040 --> 00:12:54.600]  一個很核心的訊息給這一班的門徒知道
[00:12:54.600 --> 00:12:58.200]  重聚、同在
[00:12:58.200 --> 00:13:01.160]  就去講述神國的事
[00:13:01.160 --> 00:13:03.000]  因為主耶穌已經復活
[00:13:03.000 --> 00:13:08.120]  這個神蹟是代表了祂勝過死亡
[00:13:08.120 --> 00:13:11.520]  代表了道成肉身的耶穌
[00:13:11.520 --> 00:13:15.000]  所講過的、曾經所描述的
[00:13:15.000 --> 00:13:17.480]  在這一刻祂復活
[00:13:17.480 --> 00:13:20.120]  所表述的就不再一樣
[00:13:20.120 --> 00:13:22.800]  因為死亡、復活
[00:13:22.800 --> 00:13:23.800]  對主耶穌來說
[00:13:23.800 --> 00:13:25.800]  對這一班的門徒來說
[00:13:25.800 --> 00:13:35.560]  他們就一起去見證這一趟永恆生命的旅程
[00:13:35.560 --> 00:13:41.120]  是永恆生命必經的旅程
[00:13:41.120 --> 00:13:42.480]  就正如主耶穌
[00:13:42.480 --> 00:13:48.920]  祂曾經說「信我的,不致滅亡,反得永生」
[00:13:48.920 --> 00:13:52.440]  主耶穌復活就是一個真人的示範
[00:13:52.440 --> 00:13:54.680]  這個示範是甚麼
[00:13:54.680 --> 00:13:57.920]  示範永生究竟是一回甚麼事
[00:13:57.920 --> 00:14:01.280]  然後祂再講述神國的事
[00:14:01.280 --> 00:14:05.240]  就很具體了
[00:14:05.240 --> 00:14:08.680]  再去講述神國的事
[00:14:08.680 --> 00:14:11.080]  就很不一樣了
[00:14:11.080 --> 00:14:13.840]  因為這一班的門徒
[00:14:13.840 --> 00:14:18.040]  就不是在主耶穌被釘之前
[00:14:18.040 --> 00:14:20.960]  那三年所教導的、所講的
[00:14:20.960 --> 00:14:23.280]  需要去驗證
[00:14:23.280 --> 00:14:25.280]  在這一刻
[00:14:25.280 --> 00:14:26.640]  四十天
[00:14:26.640 --> 00:14:29.800]  他們跟復活的主在一起
[00:14:29.800 --> 00:14:36.760]  這個就是一個很重要的訊息
[00:14:36.760 --> 00:14:39.240]  神國的事
[00:14:39.240 --> 00:14:41.080]  四十天
[00:14:41.080 --> 00:14:44.080]  活活的見證
[00:14:44.080 --> 00:14:45.600]  四十天
[00:14:45.600 --> 00:14:50.120]  耶穌跟這一班的門徒在一起
[00:14:50.120 --> 00:14:59.120]  就不是跟三天、三個小時可以比較
[00:14:59.120 --> 00:15:01.360]  因為在這四十天裏面
[00:15:01.360 --> 00:15:03.200]  一個月零十天
[00:15:03.200 --> 00:15:05.440]  就去表達一段長的時間
[00:15:05.440 --> 00:15:07.040]  主耶穌
[00:15:07.040 --> 00:15:08.840]  藉著祂的復活
[00:15:08.840 --> 00:15:10.840]  就去跟這一班的門徒
[00:15:10.840 --> 00:15:17.120]  講述神國的道理和訊息
[00:15:17.120 --> 00:15:23.680]  這個訊息就很清楚要去表達
[00:15:23.680 --> 00:15:24.840]  祂這裏
[00:15:24.840 --> 00:15:26.000]  當耶穌第四次
[00:15:26.000 --> 00:15:27.840]  當祂跟祂聚集的時候
[00:15:27.840 --> 00:15:28.520]  告訴祂
[00:15:28.520 --> 00:15:31.280]  「你不要離開耶路撒冷」
[00:15:31.280 --> 00:15:34.560]  原來主耶穌的復活
[00:15:34.560 --> 00:15:37.840]  是有祂的議程
[00:15:37.840 --> 00:15:40.920]  有祂的目標
[00:15:40.920 --> 00:15:43.000]  又或者今天我們所講
[00:15:43.000 --> 00:15:44.520]  有祂的計劃
[00:15:44.520 --> 00:15:49.040]  祂的計劃是帶著一個路線圖
[00:15:49.040 --> 00:15:50.200]  你們要在這裏
[00:15:50.200 --> 00:15:52.800]  你們不要離開耶路撒冷
[00:15:52.800 --> 00:15:54.960]  又或者對一班的門徒講
[00:15:54.960 --> 00:15:56.440]  當有人被捉的時候
[00:15:56.440 --> 00:15:57.960]  害怕被捉的時候
[00:15:57.960 --> 00:15:59.800]  他們離開耶路撒冷
[00:15:59.800 --> 00:16:00.840]  懼怕被捉拿
[00:16:00.840 --> 00:16:03.480]  但是耶穌在那一刻
[00:16:03.480 --> 00:16:05.880]  很清楚地告訴他們
[00:16:05.880 --> 00:16:08.640]  你們要聽
[00:16:08.640 --> 00:16:14.720]  父神的應許你曾經聽過我所講
[00:16:14.720 --> 00:16:17.480]  然後第五節
[00:16:17.480 --> 00:16:20.160]  第五節是去表達甚麼呢?
[00:16:20.160 --> 00:16:25.320]  我們看看第五節
[00:16:25.320 --> 00:16:28.400]  他說「約翰是用水去施洗
[00:16:28.400 --> 00:16:31.400]  但不多幾天你們要受聖靈的洗」
[00:16:31.400 --> 00:16:34.320]  然後在第六節
[00:16:34.320 --> 00:16:36.360]  這一班的門徒就說
[00:16:36.360 --> 00:16:38.800]  他說問耶穌「主啊
[00:16:38.800 --> 00:16:40.440]  祢復興以色列國
[00:16:40.440 --> 00:16:43.720]  是否就是這個時間?」
[00:16:43.720 --> 00:16:47.840]  他們仍然是表錯情
[00:16:47.840 --> 00:16:53.480]  他們仍然是看錯重點
[00:16:53.480 --> 00:16:56.240]  門徒關心的
[00:16:56.240 --> 00:16:58.200]  門徒所關心的
[00:16:58.200 --> 00:16:59.800]  就是一個地上的國
[00:16:59.800 --> 00:17:04.000]  以色列的國
[00:17:04.000 --> 00:17:08.160]  耶穌就已經很清楚曾經告訴他們
[00:17:08.160 --> 00:17:11.160]  我來的不是建立一個地上的政權
[00:17:11.160 --> 00:17:13.600]  我不是要成為一個軍事的強人
[00:17:13.600 --> 00:17:15.720]  我是一個受苦勞瀑的形象
[00:17:15.720 --> 00:17:21.720]  我是要建立神的國度
[00:17:21.720 --> 00:17:25.280]  第五節說約翰要用水
[00:17:25.280 --> 00:17:27.320]  去跟人施洗
[00:17:27.320 --> 00:17:29.520]  去加入一個群體
[00:17:29.520 --> 00:17:30.760]  但不多幾天
[00:17:30.760 --> 00:17:33.600]  再過一段日子
[00:17:33.600 --> 00:17:36.040]  你們要受聖靈的洗
[00:17:36.040 --> 00:17:37.640]  就是說
[00:17:37.640 --> 00:17:40.800]  主耶穌聖天
[00:17:40.800 --> 00:17:43.800]  聖靈就全面廣泛地
[00:17:43.800 --> 00:17:44.960]  在門徒
[00:17:44.960 --> 00:17:46.880]  在一班屬祂的人身上
[00:17:46.880 --> 00:17:48.640]  去作供
[00:17:48.640 --> 00:17:52.280]  門徒關心的是地上的事
[00:17:52.280 --> 00:17:54.560]  門徒關心的是地上的政權
[00:17:54.560 --> 00:17:57.520]  國度的復興是一種的政治性
[00:17:57.520 --> 00:18:02.480]  是人間的政權
[00:18:02.480 --> 00:18:05.680]  耶穌在這裡告訴他們
[00:18:05.680 --> 00:18:08.760]  是神國的事
[00:18:08.760 --> 00:18:12.320]  神國的事
[00:18:12.320 --> 00:18:15.360]  當一班門徒要很清楚想
[00:18:15.360 --> 00:18:16.840]  究竟是復興以色列國
[00:18:16.840 --> 00:18:20.200]  當他們滅亡了
[00:18:20.200 --> 00:18:21.760]  甚至遲一些
[00:18:21.760 --> 00:18:25.120]  耶路撒冷城被毀了
[00:18:25.120 --> 00:18:28.560]  他們是很著重
[00:18:28.560 --> 00:18:31.160]  以色列的國度
[00:18:31.160 --> 00:18:33.760]  但耶穌在第七字就告訴他們
[00:18:33.760 --> 00:18:36.960]  這些是誤導你去說的
[00:18:36.960 --> 00:18:37.840]  在這裡所說的
[00:18:37.840 --> 00:18:40.000]  所定的時間日期
[00:18:40.000 --> 00:18:41.000]  時後
[00:18:41.000 --> 00:18:42.160]  這兩個字
[00:18:42.160 --> 00:18:43.400]  翻譯雖然有些不一樣
[00:18:43.400 --> 00:18:47.360]  但我們看中文就不是很清楚
[00:18:47.360 --> 00:18:49.480]  如果看希臘原文的翻譯
[00:18:49.480 --> 00:18:52.080]  時後是Chronos
[00:18:52.080 --> 00:18:55.640]  是說歷史
[00:18:55.640 --> 00:18:57.000]  是說今天過了
[00:18:57.000 --> 00:18:58.200]  就成為歷史
[00:18:58.200 --> 00:18:59.120]  明天
[00:18:59.120 --> 00:19:00.400]  後天
[00:19:00.400 --> 00:19:03.480]  有一個時間性的時序
[00:19:03.480 --> 00:19:05.760]  日期
[00:19:05.760 --> 00:19:07.760]  就是
[00:19:07.760 --> 00:19:09.760]  Chronos
[00:19:09.760 --> 00:19:12.240]  就說一個時機
[00:19:12.240 --> 00:19:14.160]  是什麼處境
[00:19:14.160 --> 00:19:16.600]  什麼機會
[00:19:16.600 --> 00:19:19.640]  一些事情怎樣發生
[00:19:19.640 --> 00:19:21.560]  當我們讀歷史的時候
[00:19:21.560 --> 00:19:22.440]  我們有些時候
[00:19:22.440 --> 00:19:23.360]  我們就會知道
[00:19:23.360 --> 00:19:24.640]  一件事情發生
[00:19:24.640 --> 00:19:26.080]  都不是偶然的
[00:19:26.080 --> 00:19:28.440]  一定要有時間
[00:19:28.440 --> 00:19:30.320]  有地點
[00:19:30.320 --> 00:19:32.880]  有人物
[00:19:32.880 --> 00:19:35.280]  夾在一起
[00:19:35.280 --> 00:19:39.200]  才會發生
[00:19:39.200 --> 00:19:40.400]  知不知道我今天為何
[00:19:40.400 --> 00:19:46.720]  可以有機會來這裡服侍
[00:19:46.720 --> 00:19:49.240]  如果我不是在一個聚會裏面
[00:19:49.240 --> 00:19:55.280]  當我仍然是明光社的一個成員
[00:19:55.280 --> 00:19:57.040]  梁牧師來和我們一起
