
[00:00:00.000 --> 00:00:03.140]  要請大家再次低頭和我一起祈禱
[00:05:29.600 --> 00:05:32.600]  生活上一個很沉重的擔子
[00:05:32.600 --> 00:05:34.600]  慢慢地
[00:05:34.600 --> 00:05:38.600]  這些規條還有凌駕摩西的律法的趨勢
[00:05:38.600 --> 00:05:40.600]  甚至將律法本來的意思
[00:05:40.600 --> 00:05:44.600]  有一個很大的距離
[00:05:44.600 --> 00:05:45.600]  其中一個例子就是
[00:05:45.600 --> 00:05:47.600]  耶穌的門徒被質疑
[00:05:47.600 --> 00:05:51.600]  吃飯前為什麼你們不洗手
[00:05:51.600 --> 00:05:52.600]  另一個例子
[00:05:52.600 --> 00:05:58.600]  我請觀賞員幫我放在螢幕上的一段經文
[00:05:58.600 --> 00:06:01.600]  是在《馬太福音》的十五章五至六節
[00:06:01.600 --> 00:06:03.600]  這段經文說
[00:06:03.600 --> 00:06:05.600]  聖經是這樣說的
[00:06:05.600 --> 00:06:06.600]  上帝說
[00:06:06.600 --> 00:06:08.600]  當孝敬父母
[00:06:08.600 --> 00:06:11.600]  又說咒罵父母的一定要處死
[00:06:11.600 --> 00:06:14.600]  不過法利昌人卻說
[00:06:14.600 --> 00:06:16.600]  無論誰對父母說
[00:06:16.600 --> 00:06:22.600]  我所供奉給你的已經做了奉獻
[00:06:22.600 --> 00:06:25.600]  就可以不孝敬他的爸爸
[00:06:25.600 --> 00:06:27.600]  所以耶穌責備他們
[00:06:27.600 --> 00:06:30.600]  這個百姓用嘴唇去尊敬我
[00:06:30.600 --> 00:06:33.600]  他們的心卻是遠離我
[00:06:33.600 --> 00:06:37.600]  他們將人的規條當做教義去教導人
[00:06:37.600 --> 00:06:40.600]  他們拜我都是枉然的
[00:06:40.600 --> 00:06:43.600]  然後中文譯本對第四節的翻譯是這樣的
[00:06:43.600 --> 00:06:47.600]  我們看下一張畫面
[00:06:47.600 --> 00:06:50.600]  是《馬太福音》的二十三章第四節
[00:06:50.600 --> 00:06:53.600]  他們捆綁藍背的重擔
[00:06:53.600 --> 00:06:56.600]  卻在別人的肩膀上
[00:06:56.600 --> 00:06:59.600]  自己卻不肯動一根指頭
[00:06:59.600 --> 00:07:03.600]  去減輕他們的負擔
[00:07:03.600 --> 00:07:05.600]  這個有什麼後果呢?
[00:07:05.600 --> 00:07:09.600]  就是他們引導百姓更加偏離上帝
[00:07:09.600 --> 00:07:11.600]  解釋律法原本的意思是
[00:07:11.600 --> 00:07:13.600]  期望百姓可以在俗世之中
[00:07:13.600 --> 00:07:16.600]  去持守敬虔、分別為聖
[00:07:16.600 --> 00:07:18.600]  謹守上帝的教訓
[00:07:18.600 --> 00:07:23.600]  不過到頭來竟然變得本末倒置
[00:07:23.600 --> 00:07:29.600]  不單止為了進行這些巨細無的規條
[00:07:29.600 --> 00:07:32.600]  令到他們的生活變得很沉重
[00:07:32.600 --> 00:07:36.600]  兼且讓人遠離上帝
[00:07:36.600 --> 00:07:39.600]  大家還用一個標準
[00:07:39.600 --> 00:07:41.600]  這個標準是什麼呢?
[00:07:41.600 --> 00:07:44.600]  就是能不能夠謹守這些律例規條
[00:07:44.600 --> 00:07:48.600]  來自誇自義
[00:07:48.600 --> 00:07:52.600]  第三,對於法理上人所做的一切
[00:07:52.600 --> 00:07:54.600]  原來法理上人們背後的動機
[00:07:54.600 --> 00:07:57.600]  都只不過是炫耀自己
[00:07:57.600 --> 00:07:59.600]  是一個外表的虔誠
[00:07:59.600 --> 00:08:01.600]  因為他們所做的一切事
[00:08:01.600 --> 00:08:03.600]  只有一個目的
[00:08:03.600 --> 00:08:05.600]  就是被人看到
[00:08:05.600 --> 00:08:08.600]  所以他們將佩戴的經盒加闊了
[00:08:08.600 --> 00:08:12.600]  衣裳的穗子都加長了
[00:08:12.600 --> 00:08:15.600]  經盒指的是將律法的經文
[00:08:15.600 --> 00:08:17.600]  放在一個皮製的盒子裡
[00:08:17.600 --> 00:08:21.600]  然後戴在額頭上作為一個裝飾
[00:08:21.600 --> 00:08:26.600]  又或者綁在手臂上的一個環帶
[00:08:26.600 --> 00:08:29.600]  幫助自己謹記上帝的吩咐
[00:08:29.600 --> 00:08:33.600]  這是記載在《新聞記》的六章四至九節
[00:08:33.600 --> 00:08:39.600]  而穗子表示以色列奉上帝是他們的神聖
[00:08:39.600 --> 00:08:41.600]  他們紀念進行他的命令
[00:08:41.600 --> 00:08:44.600]  因為在《文素記》十五章三十八至四十節
[00:08:44.600 --> 00:08:46.600]  是這麼說的
[00:08:46.600 --> 00:08:48.600]  而我對摩西說
[00:08:48.600 --> 00:08:50.600]  你吩咐以色列人對他們說
[00:08:50.600 --> 00:08:56.600]  他們世世代代要在衣服邊上去奉上穗子
[00:08:56.600 --> 00:09:00.600]  並在邊上的穗子釘一條藍色的帶子
[00:09:00.600 --> 00:09:02.600]  你們要佩戴這個穗子
[00:09:02.600 --> 00:09:05.600]  好叫你們看到它
[00:09:05.600 --> 00:09:08.600]  就記起瑤華一切的命令
[00:09:08.600 --> 00:09:10.600]  並且去進行
[00:09:10.600 --> 00:09:13.600]  不隨從自己內心和眼目的情慾
[00:09:13.600 --> 00:09:15.600]  而跟著去行人
[00:09:15.600 --> 00:09:17.600]  這樣你們就必記得
[00:09:17.600 --> 00:09:20.600]  並進行我一切的命令
[00:09:20.600 --> 00:09:23.600]  成為聖 歸你們的神
[00:09:23.600 --> 00:09:25.600]  當然我們看《方書》的時候
[00:09:25.600 --> 00:09:27.600]  發現耶穌也有跟隨這個習俗
[00:09:27.600 --> 00:09:30.600]  在他的衣服上都加了這個穗子
[00:09:30.600 --> 00:09:34.600]  這個是叫自己覺醒的記號
[00:09:34.600 --> 00:09:37.600]  法利祖人將這個經盒加闊了
[00:09:37.600 --> 00:09:40.600]  以上的穗子加長了
[00:09:40.600 --> 00:09:42.600]  為什麼呢
[00:09:42.600 --> 00:09:44.600]  我們當然可以這樣做
[00:09:44.600 --> 00:09:47.600]  而是要問為什麼我們要這樣做呢
[00:09:47.600 --> 00:09:49.600]  我們很清楚知道
[00:09:49.600 --> 00:09:52.600]  這樣做和一個人是否虔誠是兩回事
[00:09:52.600 --> 00:09:56.600]  就正如我們祈禱的時候
[00:09:56.600 --> 00:09:59.600]  說那些很華麗而湧長的禱文
[00:09:59.600 --> 00:10:02.600]  並不是代表特別虔誠
[00:10:02.600 --> 00:10:04.600]  記得耶穌曾經讚賞的那位
[00:10:04.600 --> 00:10:07.600]  是從心裡很傲慮的瑞麗
[00:10:07.600 --> 00:10:10.600]  她作的禱文只有十一個字
[00:10:10.600 --> 00:10:14.600]  神啊 開恩可憐我這個罪人
[00:10:14.600 --> 00:10:18.600]  將心給我 從心而發
[00:10:18.600 --> 00:10:21.600]  是上主對我們的期望
[00:10:21.600 --> 00:10:23.600]  將經盒加闊了
[00:10:23.600 --> 00:10:25.600]  以上的穗子加長了
[00:10:25.600 --> 00:10:27.600]  如果是為了提醒自己
[00:10:27.600 --> 00:10:29.600]  不要犯罪得罪上帝
[00:10:29.600 --> 00:10:31.600]  無可厚非
[00:10:31.600 --> 00:10:33.600]  我們當然知道法利祖人這樣做
[00:10:33.600 --> 00:10:35.600]  只是為了叫別人看得見
[00:10:35.600 --> 00:10:37.600]  想別人聯想到
[00:10:37.600 --> 00:10:39.600]  他自己是多麼虔誠
[00:10:39.600 --> 00:10:42.600]  也受到別人的愛戴和尊榮
[00:10:42.600 --> 00:10:45.600]  另外他們更喜歡
[00:10:45.600 --> 00:10:47.600]  在筵席上的首座
[00:10:47.600 --> 00:10:49.600]  會堂裡的高位
[00:10:49.600 --> 00:10:52.600]  很喜歡別人在街市上
[00:10:52.600 --> 00:10:54.600]  向他們致敬文安
[00:10:54.600 --> 00:10:56.600]  稱呼他們拉比
[00:10:56.600 --> 00:11:00.600]  拉比是當時一個很尊敬的稱號
[00:11:00.600 --> 00:11:04.600]  一個字的含義是很偉大的意思
[00:11:04.600 --> 00:11:06.600]  一些有名的拉比甚至會得到
[00:11:06.600 --> 00:11:10.600]  「爸爸」或「父」的銜頭
[00:11:10.600 --> 00:11:12.600]  一句說完
[00:11:12.600 --> 00:11:14.600]  就是所做的一切
[00:11:14.600 --> 00:11:17.600]  目的只是想自己受到眾人的重視
[00:11:17.600 --> 00:11:20.600]  和得到尊榮
[00:11:20.600 --> 00:11:22.600]  然後耶穌教導他的門徒
[00:11:22.600 --> 00:11:26.600]  他們彼此應該以兄弟姊妹來相稱
[00:11:26.600 --> 00:11:29.600]  不要將人或將自己
[00:11:29.600 --> 00:11:32.600]  高舉到上帝的地位
[00:11:32.600 --> 00:11:34.600]  因為只有一位上帝
[00:11:34.600 --> 00:11:36.600]  他才是我們的老師
[00:11:36.600 --> 00:11:37.600]  我們的父
[00:11:37.600 --> 00:11:39.600]  我們的師父
[00:11:39.600 --> 00:11:41.600]  在第八至十節
[00:11:41.600 --> 00:11:43.600]  是反映當時的情況
[00:11:43.600 --> 00:11:45.600]  正如我剛才所說
[00:11:45.600 --> 00:11:49.600]  拉比是當時對老師的尊敬的稱號
[00:11:49.600 --> 00:11:50.600]  一些有名望的拉比
[00:11:50.600 --> 00:11:54.600]  甚至會得到「爸爸」或「父」的頭銜
[00:11:54.600 --> 00:11:55.600]  耶穌並不是期望
[00:11:55.600 --> 00:11:57.600]  他的追隨者所建立的群體
[00:11:57.600 --> 00:12:00.600]  有這樣的層級觀念
[00:12:00.600 --> 00:12:02.600]  無論是哪一個
[00:12:02.600 --> 00:12:04.600]  其實都是上帝的兒女
[00:12:04.600 --> 00:12:05.600]  在上帝的國內
[00:12:05.600 --> 00:12:07.600]  這個大家庭當中
[00:12:07.600 --> 00:12:09.600]  每個人都是一份子
[00:12:09.600 --> 00:12:13.600]  大家應該以弟兄姊妹去相稱相待
[00:12:13.600 --> 00:12:14.600]  而在教會裡
[00:12:14.600 --> 00:12:16.600]  有不同的稱呼和職銜
[00:12:16.600 --> 00:12:18.600]  都應該只不過是
[00:12:18.600 --> 00:12:21.600]  代表大家的職責和功能
[00:12:21.600 --> 00:12:23.600]  我們對待每一位弟兄姊妹
[00:12:23.600 --> 00:12:24.600]  都一視同仁
[00:12:24.600 --> 00:12:27.600]  要彼此來尊重
[00:12:27.600 --> 00:12:29.600]  原來僕人領袖這個觀念
[00:12:29.600 --> 00:12:31.600]  正正是從耶穌而來
[00:12:31.600 --> 00:12:33.600]  作為領導的
[00:12:33.600 --> 00:12:35.600]  作為領袖的
[00:12:35.600 --> 00:12:37.600]  需要時刻的警覺
[00:12:37.600 --> 00:12:40.600]  保持著一份服侍的心懷
[00:12:40.600 --> 00:12:41.600]  就好像耶穌基督
[00:12:41.600 --> 00:12:45.600]  親自給我們所做的示範一樣
[00:12:45.600 --> 00:12:49.600]  今天剛剛是我們教大會的日子
[00:12:49.600 --> 00:12:50.600]  在聖教崇拜之後
[00:12:50.600 --> 00:12:53.600]  我們會舉行選舉堂委
[00:12:53.600 --> 00:12:55.600]  我們很感恩有這麼多弟兄姊妹
[00:12:55.600 --> 00:12:56.600]  願意起來
[00:12:56.600 --> 00:12:58.600]  作為教會的領袖
[00:12:58.600 --> 00:13:00.600]  作服侍的職份
[00:13:00.600 --> 00:13:02.600]  我們實在要好好支持他們
[00:13:02.600 --> 00:13:04.600]  並且為他們祈禱
[00:13:04.600 --> 00:13:06.600]  經明再一次提醒
[00:13:06.600 --> 00:13:09.600]  順利要將至高的人降為卑微
[00:13:09.600 --> 00:13:12.600]  也要高舉那些甘心卑微的人
[00:13:12.600 --> 00:13:13.600]  當然
[00:13:13.600 --> 00:13:17.600]  這並不是一個投資的策略
[00:13:17.600 --> 00:13:18.600]  它告訴我們
[00:13:18.600 --> 00:13:20.600]  你要想被高舉
[00:13:20.600 --> 00:13:23.600]  你要先卑微
[00:13:23.600 --> 00:13:25.600]  一個真心而甘願謙遜的人
[00:13:25.600 --> 00:13:27.600]  他根本不會介意
[00:13:27.600 --> 00:13:29.600]  自己是否受到重視
[00:13:29.600 --> 00:13:34.600]  他已經從輕視重視
[00:13:34.600 --> 00:13:36.600]  是否被人體重體少的
[00:13:36.600 --> 00:13:38.600]  這個疾谷之中
[00:13:38.600 --> 00:13:40.600]  被釋放出來
[00:13:40.600 --> 00:13:42.600]  你的經文很豐富
[00:13:42.600 --> 00:13:44.600]  要分享現代的意義
[00:13:44.600 --> 00:13:46.600]  需要很長的時間
[00:13:46.600 --> 00:13:47.600]  我想大家想一想
[00:13:47.600 --> 00:13:48.600]  對你來說
[00:13:48.600 --> 00:13:50.600]  當你去聽到
[00:13:50.600 --> 00:13:52.600]  讀出這段經文的時候
[00:13:52.600 --> 00:13:54.600]  最吸引你的字眼
[00:13:54.600 --> 00:13:56.600]  是什麼呢
[00:13:56.600 --> 00:13:58.600]  我時時跟弟兄姊妹分享
[00:13:58.600 --> 00:14:01.600]  我們在教靈修指導的時候
[00:14:01.600 --> 00:14:02.600]  當我們靈修的時候
[00:14:02.600 --> 00:14:03.600]  要留心
[00:14:03.600 --> 00:14:05.600]  你讀的那段經文
[00:14:05.600 --> 00:14:08.600]  有沒有什麼特別吸引你自己的字句
[00:14:08.600 --> 00:14:11.600]  或者一個詞語
[00:14:11.600 --> 00:14:12.600]  有一句話
[00:14:12.600 --> 00:14:14.600]  我們要停在那裡
[00:14:14.600 --> 00:14:17.600]  去細思默想
[00:14:17.600 --> 00:14:22.600]  那個地方可能就是上帝要教導我們成長的方向
[00:14:22.600 --> 00:14:24.600]  當我預備這段經文的時候
[00:14:24.600 --> 00:14:26.600]  我被第三節
[00:14:26.600 --> 00:14:29.600]  感到很困惑
[00:14:29.600 --> 00:14:30.600]  這段經文這樣說
[00:14:30.600 --> 00:14:33.600]  所以凡他們所吩咐你們的
[00:14:33.600 --> 00:14:36.600]  你們都要謹守遵行
[00:14:36.600 --> 00:14:40.600]  但是不要效法他們的行為
[00:14:40.600 --> 00:14:41.600]  各位弟兄姊妹
[00:14:41.600 --> 00:14:44.600]  你覺不覺得有些精神分裂呢
[00:14:44.600 --> 00:14:45.600]  我們時時說的
[00:14:45.600 --> 00:14:48.600]  聽其言 觀其行
[00:14:48.600 --> 00:14:51.600]  如果當事人都做不到他所倡議的
[00:14:51.600 --> 00:14:54.600]  我還可以聽他說話嗎
[00:14:54.600 --> 00:14:58.600]  如果只是因為他們站在摩西的地位上來解釋法律
[00:14:58.600 --> 00:15:02.600]  我們就要遵從他們的教訓
[00:15:02.600 --> 00:15:03.600]  那些教導別人的
[00:15:03.600 --> 00:15:06.600]  他們自己都不做
[00:15:06.600 --> 00:15:09.600]  有可能連他自己都不相信他所說的
[00:15:09.600 --> 00:15:11.600]  所以他就不做
[00:15:11.600 --> 00:15:14.600]  又或者他沒有能力去做他所說的
[00:15:14.600 --> 00:15:17.600]  就好像一些產品的代言人
[00:15:17.600 --> 00:15:19.600]  他們推銷的產品
[00:15:19.600 --> 00:15:22.600]  說得有這麼好 得這麼好
[00:15:22.600 --> 00:15:25.600]  卻發現原來他從來沒有用過
[00:15:25.600 --> 00:15:28.600]  怎樣才有說服力呢
[00:15:28.600 --> 00:15:33.600]  就好像我今天為大家定的題目的意思
[00:15:33.600 --> 00:15:36.600]  題目是思辨能力
[00:15:36.600 --> 00:15:39.600]  辯是分辨的意思 是明辨的意思
[00:15:39.600 --> 00:15:42.600]  我們需要有分辨是非的能力
[00:15:42.600 --> 00:15:45.600]  當然 如果透過辯論討論
[00:15:45.600 --> 00:15:47.600]  是會讓我們更加明白真理
[00:15:47.600 --> 00:15:51.600]  並且以理性和冷靜的態度去討論那件事
[00:15:51.600 --> 00:15:53.600]  這是很有意思的
[00:15:53.600 --> 00:15:56.600]  不過人往往是會受情緒所影響的
[00:15:56.600 --> 00:15:58.600]  他是哪一派的
[00:15:58.600 --> 00:16:01.600]  他贊成哪一邊的呢
[00:16:01.600 --> 00:16:03.600]  他站在哪一個位置的呢
[00:16:03.600 --> 00:16:06.600]  似乎就決定了我應該聽他說
[00:16:06.600 --> 00:16:10.600]  或者不聽他的話 是不是
[00:16:10.600 --> 00:16:13.600]  人很少能夠先不理他是哪一派
[00:16:13.600 --> 00:16:15.600]  先不理他站在哪一邊
[00:16:15.600 --> 00:16:18.600]  先不要理他的位置是高是低
[00:16:18.600 --> 00:16:22.600]  先聽一聽他所說的話有沒有道理
[00:16:22.600 --> 00:16:24.600]  是不是真理
[00:16:24.600 --> 00:16:27.600]  又或者他說話裡面有沒有部分是真理
[00:16:27.600 --> 00:16:29.600]  才決定是不是聽從
[00:16:29.600 --> 00:16:32.600]  是不是贊同他所說的話
[00:16:32.600 --> 00:16:35.600]  早前有一位年輕人跟我分享
[00:16:35.600 --> 00:16:37.600]  他說他的上司跟他說
[00:16:37.600 --> 00:16:39.600]  你是基督徒來的
[00:16:39.600 --> 00:16:43.600]  聖經不是教導你要傳所有奉獻嗎
[00:16:43.600 --> 00:16:47.600]  聖經不是教導你要為人多走一里路嗎
[00:16:47.600 --> 00:16:52.600]  你加班 其實我是不應該給你加班費的
[00:16:52.600 --> 00:16:56.600]  然後我這位年輕人就不知道怎麼回答他
[00:16:56.600 --> 00:16:58.600]  我曾經看過一本書
[00:16:58.600 --> 00:17:01.600]  那本書叫《顧客就是上帝》
[00:17:01.600 --> 00:17:04.600]  是一位頗有名氣的講者所作的
[00:17:04.600 --> 00:17:08.600]  這位作者倡議我們要對待客戶對待上司
[00:17:08.600 --> 00:17:11.600]  就好像服侍上帝的心懷去對待他們
[00:17:11.600 --> 00:17:14.600]  裡面有一個例子是這樣說
[00:17:14.600 --> 00:17:18.600]  家庸如果半夜被他的僱主叫醒
[00:17:18.600 --> 00:17:21.600]  告訴他他很不舒服
[00:17:21.600 --> 00:17:24.600]  要給他煮一碗粥
[00:17:24.600 --> 00:17:27.600]  這位家庸非單只不應該埋怨
[00:17:27.600 --> 00:17:30.600]  更加應該如對待上帝一樣
[00:17:30.600 --> 00:17:33.600]  起來煲粥
[00:17:33.600 --> 00:17:37.600]  更要把自己珍藏的瑤柱都拿出來做粥底
[00:17:37.600 --> 00:17:42.600]  盡心而全所有的去獻上去服侍
[00:17:42.600 --> 00:17:45.600]  雖然我也有家庸
[00:17:45.600 --> 00:17:48.600]  不過我聽完這個例子後
[00:17:48.600 --> 00:17:51.600]  總覺得有些問題
[00:17:51.600 --> 00:17:53.600]  那個是什麼問題呢?
[00:17:53.600 --> 00:17:56.600]  沒錯我們要這樣去侍奉上帝
[00:17:56.600 --> 00:17:59.600]  但是要下屬要我們家庸這樣做
[00:17:59.600 --> 00:18:04.600]  不是剝削對方一個很理直氣壯的藉口嗎?
[00:18:04.600 --> 00:18:09.600]  耶穌期望我們千萬不要未婚變以前就照單全收
[00:18:09.600 --> 00:18:13.600]  或者未婚變之前就全盤去否定
[00:18:13.600 --> 00:18:18.600]  我們需要靠賴上主賜給我們有特別的恩典
[00:18:18.600 --> 00:18:21.600]  這個恩典就是要有婚變心
[00:18:21.600 --> 00:18:24.600]  有思辨的能力和能耐
[00:18:24.600 --> 00:18:27.600]  可以在這個紛亂很吵鬧
[00:18:27.600 --> 00:18:30.600]  此時而非指目為馬
[00:18:30.600 --> 00:18:32.600]  偷換概念的世代
[00:18:32.600 --> 00:18:35.600]  做一個明辨是非的信徒
[00:18:35.600 --> 00:18:38.600]  這段日子社會上所發生的事
[00:18:38.600 --> 00:18:40.600]  我們很想
[00:18:40.600 --> 00:18:42.600]  但同樣我們很怕去了解
[00:18:42.600 --> 00:18:44.600]  我們很想
[00:18:44.600 --> 00:18:46.600]  但同樣也很怕去關心
[00:18:46.600 --> 00:18:49.600]  同時又覺得不知道怎麼辦
[00:18:49.600 --> 00:18:55.600]  為什麼他和她都是信徒
[00:18:55.600 --> 00:18:58.600]  他和她都是牧師
[00:18:58.600 --> 00:19:02.600]  為什麼他和她的說法這麼不同
[00:19:02.600 --> 00:19:05.600]  我們應該聽誰的呢?
[00:19:05.600 --> 00:19:08.600]  他們都是在講聖經
[00:19:08.600 --> 00:19:11.600]  還在解釋同一段經文
