
[00:00:00.000 --> 00:00:05.000]  如果打開報紙 橫觀這個世界 都發覺很亂
[00:08:06.000 --> 00:08:10.000]  為什麼呢 因為大家都想快樂學習
[00:08:10.000 --> 00:08:12.000]  快樂童年Happy School
[00:08:12.000 --> 00:08:14.000]  但很怕一件事就是
[00:08:14.000 --> 00:08:16.000]  因為現在少一難了很多
[00:08:16.000 --> 00:08:18.000]  現在回看少一的課文我都很害怕
[00:08:18.000 --> 00:08:20.000]  少一又難了 為什麼呢
[00:08:20.000 --> 00:08:24.000]  因為小學要準備上中學
[00:08:24.000 --> 00:08:27.000]  所以中學的課程又難了
[00:08:27.000 --> 00:08:30.000]  因為中學要準備上大學
[00:08:30.000 --> 00:08:32.000]  所以你發覺是一層一層的
[00:08:32.000 --> 00:08:34.000]  所以你發覺中學有些大學的東西
[00:08:34.000 --> 00:08:36.000]  小學又有中學的東西
[00:08:36.000 --> 00:08:38.000]  幼稚園又有些小學的東西
[00:08:38.000 --> 00:08:39.000]  所以又學前班
[00:08:39.000 --> 00:08:41.000]  其實一層一層的制度之下壓過來
[00:08:41.000 --> 00:08:42.000]  源於什麼呢
[00:08:42.000 --> 00:08:46.000]  源於一種很強烈的競爭的心態
[00:08:46.000 --> 00:08:49.000]  經常聽到贏在起跑線的說話
[00:08:49.000 --> 00:08:51.000]  其實各位家長都不想的
[00:08:51.000 --> 00:08:54.000]  但問題是去到K3的時候
[00:08:54.000 --> 00:08:56.000]  他們都很擔心的是
[00:08:56.000 --> 00:09:00.000]  他不會寫那些字上不了小學
[00:09:00.000 --> 00:09:03.000]  他之後的生涯很慘
[00:09:03.000 --> 00:09:07.000]  事實上這個就是保羅所說的大圍的氣氛
[00:09:07.000 --> 00:09:10.000]  大家都不想折磨自己的子女
[00:09:10.000 --> 00:09:12.000]  大家都不想在小學
[00:09:12.000 --> 00:09:14.000]  甚至小學更慘的人跟我說
[00:09:14.000 --> 00:09:19.000]  會更加嚴重的去做功課
[00:09:19.000 --> 00:09:23.000]  但在這樣的環境之下
[00:09:23.000 --> 00:09:27.000]  會令到我們不得不跟我們的子女角力
[00:09:27.000 --> 00:09:28.000]  去傷害他們
[00:09:28.000 --> 00:09:31.000]  去強迫他們去做他們不想做的事
[00:09:31.000 --> 00:09:33.000]  所以這個是一個大圍氣氛之下
[00:09:33.000 --> 00:09:35.000]  令到我們不得不犯罪
[00:09:35.000 --> 00:09:38.000]  我們可以說這個是一個大圍的機器
[00:09:38.000 --> 00:09:40.000]  大圍的犯罪機器
[00:09:40.000 --> 00:09:43.000]  令我們不能夠逃脫
[00:09:43.000 --> 00:09:47.000]  這個權勢是我們服在空中掌權者的領袖
[00:09:47.000 --> 00:09:49.000]  或者魔鬼的權勢
[00:09:49.000 --> 00:09:53.000]  人除了服在今世這個世界的權勢之外
[00:09:53.000 --> 00:09:55.000]  另一個就是魔鬼
[00:09:55.000 --> 00:09:58.000]  空中掌權者的領袖
[00:09:58.000 --> 00:09:59.000]  君王
[00:09:59.000 --> 00:10:01.000]  空中到底是什麼地方呢
[00:10:01.000 --> 00:10:04.000]  其實是猶太教的用字
[00:10:04.000 --> 00:10:06.000]  這個用字其實是
[00:10:06.000 --> 00:10:08.000]  我都聽到
[00:10:08.000 --> 00:10:11.000]  很厲害的傳呼機
[00:10:11.000 --> 00:10:13.000]  應該不是電話
[00:10:13.000 --> 00:10:16.000]  我講幾句就可以了
[00:10:16.000 --> 00:10:17.000]  這個是聲控的
[00:10:17.000 --> 00:10:20.000]  那就不要再響了
[00:10:20.000 --> 00:10:22.000]  空中是什麼呢
[00:10:22.000 --> 00:10:25.000]  空中其實不是說你現在望向天上的空中
[00:10:25.000 --> 00:10:26.000]  而是一種
[00:10:26.000 --> 00:10:27.000]  在猶太教裡面
[00:10:27.000 --> 00:10:30.000]  空中是一個邪靈活躍的地方
[00:10:30.000 --> 00:10:31.000]  簡單來說
[00:10:31.000 --> 00:10:32.000]  重點就是說
[00:10:32.000 --> 00:10:34.000]  魔鬼在做什麼
[00:10:34.000 --> 00:10:37.000]  就是在活躍的人的心中運行
[00:10:37.000 --> 00:10:41.000]  這個更好的翻譯是強力地
[00:10:41.000 --> 00:10:44.000]  強勢地在活躍的人心中運行
[00:10:44.000 --> 00:10:46.000]  即是說他很厲害
[00:10:46.000 --> 00:10:50.000]  很有能力地推向你去活躍的人當中
[00:10:50.000 --> 00:10:54.000]  即是說魔鬼是直接影響人的活躍
[00:10:54.000 --> 00:10:56.000]  聖經經常講的就是
[00:10:56.000 --> 00:10:59.000]  我們每一個人都是被魔鬼的權勢操控著
[00:10:59.000 --> 00:11:00.000]  這是第二個勢力
[00:11:00.000 --> 00:11:02.000]  所以除了有大為的影響
[00:11:02.000 --> 00:11:04.000]  令到一個大為的機器
[00:11:04.000 --> 00:11:05.000]  可以說是制度的罪
[00:11:05.000 --> 00:11:08.000]  或者是人所聚在一起的罪
[00:11:08.000 --> 00:11:10.000]  這個影響之下
[00:11:10.000 --> 00:11:15.000]  再加上魔鬼的推動之下
[00:11:15.000 --> 00:11:17.000]  人不得不在罪裡面生活
[00:11:17.000 --> 00:11:20.000]  人的環境很差
[00:11:20.000 --> 00:11:21.000]  但這個也不是最慘
[00:11:21.000 --> 00:11:23.000]  最慘是第三點
[00:11:23.000 --> 00:11:25.000]  他說我們從前生活在他人當中
[00:11:25.000 --> 00:11:27.000]  放縱肉體的私欲
[00:11:27.000 --> 00:11:29.000]  隨從肉體和心中的意念
[00:11:29.000 --> 00:11:31.000]  和他人一樣
[00:11:31.000 --> 00:11:34.000]  第三個勢力牢牢地鎖著我們
[00:11:34.000 --> 00:11:36.000]  就是我們的肉體
[00:11:36.000 --> 00:11:38.000]  或者是我們的肉體和我們的意念
[00:11:38.000 --> 00:11:40.000]  或者是我們的私欲
[00:11:40.000 --> 00:11:42.000]  這裡說的我們
[00:11:42.000 --> 00:11:46.000]  好像是寫評
[00:11:46.000 --> 00:11:50.000]  本來想和他們有些連結
[00:11:50.000 --> 00:11:52.000]  告訴他們我們也是一部份的
[00:11:52.000 --> 00:11:53.000]  讓他們好過一點
[00:11:53.000 --> 00:11:57.000]  即是他明白這是很嚴重的一件事
[00:11:57.000 --> 00:12:00.000]  除了是一個制度的邪惡
[00:12:00.000 --> 00:12:03.000]  或者是大為氣氛的邪惡之外
[00:12:03.000 --> 00:12:06.000]  除了是魔鬼的勢力之外
[00:12:06.000 --> 00:12:10.000]  最糟糕的是我們自己也想這樣
[00:12:10.000 --> 00:12:11.000]  在保羅的時代裡
[00:12:11.000 --> 00:12:15.000]  肉體是仿似一股力量去引誘你犯罪
[00:12:15.000 --> 00:12:17.000]  或者是傳統的說
[00:12:17.000 --> 00:12:19.000]  我們的老我 內裡的我
[00:12:19.000 --> 00:12:22.000]  經常內裡去爭戰
[00:12:22.000 --> 00:12:24.000]  而保羅的書信裡
[00:12:24.000 --> 00:12:27.000]  肉體在抵擋性力
[00:12:27.000 --> 00:12:30.000]  剛才說到教育制度的扭曲
[00:12:30.000 --> 00:12:32.000]  但制度是怎樣來的
[00:12:32.000 --> 00:12:34.000]  是從人來的
[00:12:34.000 --> 00:12:36.000]  為什麼課程會這樣
[00:12:36.000 --> 00:12:38.000]  做老師的朋友經常跟我說
[00:12:38.000 --> 00:12:39.000]  其實我們也不想
[00:12:39.000 --> 00:12:41.000]  老師也不想
[00:12:41.000 --> 00:12:43.000]  老師也不想折磨學生
[00:12:43.000 --> 00:12:45.000]  他說家長要求的
[00:12:45.000 --> 00:12:47.000]  家長說不夠難
[00:12:47.000 --> 00:12:48.000]  要深一點的東西
[00:12:48.000 --> 00:12:51.000]  家長怕他們不夠競爭力
[00:12:51.000 --> 00:12:52.000]  所以說著說著
[00:12:52.000 --> 00:12:55.000]  他們也需要去就範
[00:12:55.000 --> 00:12:59.000]  事實上這是一個最吊詭的一件事
[00:12:59.000 --> 00:13:02.000]  家長最愛的往往是自己的子女
[00:13:02.000 --> 00:13:05.000]  但人的罪最可怕的一件事
[00:13:05.000 --> 00:13:06.000]  罪最可怕的一件事不是
[00:13:06.000 --> 00:13:08.000]  我們天天在想
[00:13:08.000 --> 00:13:10.000]  讓我看看怎樣犯罪
[00:13:10.000 --> 00:13:13.000]  讓我弄到那個人很慘
[00:13:13.000 --> 00:13:14.000]  真的好了
[00:13:14.000 --> 00:13:16.000]  有這樣的情況
[00:13:16.000 --> 00:13:17.000]  但這不是最大的情況
[00:13:17.000 --> 00:13:19.000]  最大的情況罪是怎樣
[00:13:19.000 --> 00:13:21.000]  是將好的東西變成不好的東西
[00:13:21.000 --> 00:13:24.000]  將你的愛扭曲成為傷害
[00:13:24.000 --> 00:13:26.000]  家長往往最愛小朋友
[00:13:26.000 --> 00:13:29.000]  不想他犯錯
[00:13:29.000 --> 00:13:31.000]  不想他失去自己所失去的東西
[00:13:31.000 --> 00:13:34.000]  小朋友往往被家長投射成為了
[00:13:34.000 --> 00:13:36.000]  第二個人生
[00:13:36.000 --> 00:13:37.000]  因為我以前犯過的錯
[00:13:37.000 --> 00:13:39.000]  他真心為每一位家長
[00:13:39.000 --> 00:13:40.000]  包括我自己
[00:13:40.000 --> 00:13:42.000]  真心為自己的小朋友好
[00:13:42.000 --> 00:13:44.000]  絕對沒有懷疑
[00:13:44.000 --> 00:13:46.000]  但因為罪的緣故
[00:13:46.000 --> 00:13:49.000]  最終我們的愛會變得扭曲和操控
[00:13:49.000 --> 00:13:51.000]  我們會變得要操練
[00:13:51.000 --> 00:13:52.000]  為何要去競爭力
[00:13:52.000 --> 00:13:53.000]  為何要這樣這樣
[00:13:53.000 --> 00:13:56.000]  要做我們做不到的事
[00:13:56.000 --> 00:13:57.000]  或者我們預視
[00:13:57.000 --> 00:14:00.000]  人生經歷告訴我們應該是這樣的
[00:14:00.000 --> 00:14:03.000]  我們就要他走我們心目中走的道路
[00:14:03.000 --> 00:14:06.000]  這些是出於愛
[00:14:06.000 --> 00:14:07.000]  弟兄姊妹
[00:14:07.000 --> 00:14:09.000]  出於愛和為你好
[00:14:09.000 --> 00:14:10.000]  或者應該說
[00:14:10.000 --> 00:14:14.000]  以愛和為你好所犯下的罪名
[00:14:14.000 --> 00:14:17.000]  可能比其他罪少
[00:14:17.000 --> 00:14:20.000]  這是我經常提醒我自己
[00:14:20.000 --> 00:14:21.000]  很艱難很艱難
[00:14:21.000 --> 00:14:23.000]  人最諷刺的一件事就是這樣
[00:14:23.000 --> 00:14:26.000]  我們渴望愛與被愛
[00:14:26.000 --> 00:14:29.000]  但我們不斷傷害和被傷害
[00:14:29.000 --> 00:14:30.000]  在這個循環當中
[00:14:30.000 --> 00:14:31.000]  我們是一個困局
[00:14:31.000 --> 00:14:33.000]  所以難怪保羅會說
[00:14:33.000 --> 00:14:34.000]  我真是苦
[00:14:34.000 --> 00:14:36.000]  誰能夠拯救我出來
[00:14:36.000 --> 00:14:38.000]  人的光景是很慘
[00:14:38.000 --> 00:14:40.000]  人不能走
[00:14:40.000 --> 00:14:42.000]  就算他自己想
[00:14:42.000 --> 00:14:43.000]  他也沒有方法
[00:14:43.000 --> 00:14:44.000]  人是很有趣的
[00:14:44.000 --> 00:14:45.000]  這個世界和人
[00:14:45.000 --> 00:14:48.000]  是有一種會自我改進的機制
[00:14:48.000 --> 00:14:50.000]  所以你看到世界上不同的政制
[00:14:50.000 --> 00:14:52.000]  或者人都會學習改進
[00:14:52.000 --> 00:14:53.000]  但沒有上帝
[00:14:53.000 --> 00:14:55.000]  這個改進是徒然
[00:14:55.000 --> 00:14:56.000]  沒有上帝
[00:14:56.000 --> 00:14:59.000]  因為人最終的問題沒有解決
[00:14:59.000 --> 00:15:02.000]  就是罪的權勢之下的困鎖
[00:15:02.000 --> 00:15:03.000]  解決不了問題
[00:15:03.000 --> 00:15:04.000]  為何要徒然
[00:15:04.000 --> 00:15:07.000]  所以我們在這個鐵三角之下
[00:15:07.000 --> 00:15:08.000]  我們真的走不掉
[00:15:08.000 --> 00:15:10.000]  我們是困獸竇
[00:15:10.000 --> 00:15:12.000]  我們在大的機器之下
[00:15:12.000 --> 00:15:15.000]  我們在魔鬼的掌權之下
[00:15:15.000 --> 00:15:17.000]  再加上我自己
[00:15:17.000 --> 00:15:19.000]  都心甘情願之下
[00:15:19.000 --> 00:15:22.000]  我如何逃離這個罪的結終局
[00:15:22.000 --> 00:15:24.000]  如何逃離罪的光景呢
[00:15:24.000 --> 00:15:27.000]  而最慘的不是這件事
[00:15:27.000 --> 00:15:29.000]  自己慘慘的就算了
[00:15:29.000 --> 00:15:33.000]  最慘是生來就是該受懲罰的人
[00:15:33.000 --> 00:15:34.000]  我們的結局是甚麼
[00:15:34.000 --> 00:15:38.000]  應該是生來就是受上帝憤怒的人
[00:15:38.000 --> 00:15:40.000]  我們的終局是甚麼
[00:15:40.000 --> 00:15:41.000]  我們的終局是
[00:15:41.000 --> 00:15:43.000]  我們被困也不要緊
[00:15:43.000 --> 00:15:46.000]  我們是被困等著死刑的人
[00:15:46.000 --> 00:15:48.000]  我們走不出去
[00:15:48.000 --> 00:15:49.000]  而且被困死刑期間
[00:15:49.000 --> 00:15:51.000]  我們又彼此很憎恨
[00:15:51.000 --> 00:15:53.000]  又彼此傷害大家
[00:15:53.000 --> 00:15:56.000]  這種無間的輪迴
[00:15:56.000 --> 00:15:59.000]  這就是最可怕的一件事
[00:15:59.000 --> 00:16:01.000]  我們是生來
[00:16:01.000 --> 00:16:03.000]  因為我們在這個罪裏生活
[00:16:03.000 --> 00:16:07.000]  我們不得不接受上帝可怕的憤怒
[00:16:07.000 --> 00:16:12.000]  這個全能的創造主的可怕憤怒
[00:16:12.000 --> 00:16:14.000]  但你又怪誰呢
[00:16:14.000 --> 00:16:16.000]  難道叫神當沒事發生過嗎
[00:16:16.000 --> 00:16:18.000]  就算他當沒事發生過
[00:16:18.000 --> 00:16:20.000]  魔鬼可以放過你嗎
[00:16:20.000 --> 00:16:22.000]  你仍然在魔鬼的權制之下
[00:16:22.000 --> 00:16:25.000]  所以人的光景之所以絕望
[00:16:25.000 --> 00:16:26.000]  是因為大圍的因素
[00:16:26.000 --> 00:16:29.000]  因為魔鬼和我們自己
[00:16:29.000 --> 00:16:32.000]  這三個又大又難的因素在這裏
[00:16:32.000 --> 00:16:34.000]  人的光景怎會好呢
[00:16:34.000 --> 00:16:38.000]  正如法國哲學家薩特所說
[00:16:38.000 --> 00:16:40.000]  地獄是甚麼
[00:16:40.000 --> 00:16:42.000]  地獄是其他人
[00:16:42.000 --> 00:16:46.000]  和人在一起的地獄
[00:16:46.000 --> 00:16:48.000]  人類就是這樣的光景
[00:16:48.000 --> 00:16:49.000]  所以當我們問
[00:16:49.000 --> 00:16:51.000]  為甚麼現在世界是這樣的
[00:16:51.000 --> 00:16:52.000]  保羅會告訴我們
[00:16:52.000 --> 00:16:55.000]  世界何曾好過呢
[00:16:55.000 --> 00:16:57.000]  世界從來都沒有好過
[00:16:57.000 --> 00:16:59.000]  我們沒有出路
[00:16:59.000 --> 00:17:01.000]  我們人是絕望
[00:17:01.000 --> 00:17:05.000]  我們人是黑暗
[00:17:05.000 --> 00:17:06.000]  第四節
