
[00:00:00.000 --> 00:00:05.000]  今年整個童福的主題就是多代同行
[00:03:13.520 --> 00:03:14.880]  你覺得有個伴
[00:03:14.880 --> 00:03:17.840]  你就會覺得安心一點
[00:03:17.840 --> 00:03:19.920]  無論你的答案是哪一種
[00:03:19.920 --> 00:03:23.920]  我覺得我們不可以不承認一件事
[00:03:23.920 --> 00:03:26.040]  如果你望着剛纔那幅圖一樣
[00:03:26.040 --> 00:03:29.280]  人生走的那條路
[00:03:29.280 --> 00:03:34.080]  怎止像這張圖那樣的狀況
[00:03:34.080 --> 00:03:36.520]  可能有高有低
[00:03:36.520 --> 00:03:38.080]  未必那麼平坦
[00:03:38.080 --> 00:03:39.440]  很多山泥
[00:03:39.440 --> 00:03:41.240]  可能山泥傾瀉會出現
[00:03:41.240 --> 00:03:43.520]  很多沙石又會出現
[00:03:43.520 --> 00:03:49.080]  不是你所想的那種狀況
[00:03:49.080 --> 00:03:50.840]  但我覺得上帝給我們一個
[00:03:50.840 --> 00:03:55.080]  在我們這個信仰羣體裏面
[00:03:55.080 --> 00:03:57.320]  神其實在祂的說話裏面
[00:03:57.320 --> 00:03:59.280]  給了我們很大的保障
[00:03:59.280 --> 00:04:00.920]  叫我們知道
[00:04:00.920 --> 00:04:03.720]  其實祂爲了設立教會
[00:04:03.720 --> 00:04:05.720]  凝聚我們這羣人
[00:04:05.720 --> 00:04:07.800]  其實有一個很重要的目的
[00:04:07.800 --> 00:04:09.560]  給你和我
[00:04:09.560 --> 00:04:15.120]  我們怎樣可以跟從上帝這條路里面
[00:04:15.120 --> 00:04:19.120]  你可以成爲別人的同行者一樣
[00:04:19.120 --> 00:04:20.720]  在我們繼續講下去之前
[00:04:20.720 --> 00:04:22.320]  不如我們一起去祈禱
[00:04:22.320 --> 00:04:24.920]  我們再繼續講神的話
[00:04:24.920 --> 00:04:27.120]  天父我再一次去到禰的面前
[00:04:27.120 --> 00:04:28.720]  我特別求聖靈
[00:04:28.720 --> 00:04:29.920]  禰在我們的中間
[00:04:29.920 --> 00:04:31.320]  禰自由的運行
[00:04:31.320 --> 00:04:35.720]  神啊願禰的心不單單得到滿足
[00:04:35.720 --> 00:04:39.120]  主禰叫我們的心能夠與禰的心對齊
[00:04:39.120 --> 00:04:42.720]  而且今天我們衆人坐在這裏
[00:04:42.720 --> 00:04:47.920]  無論我們今天所遇見的事情
[00:04:47.920 --> 00:04:50.120]  有多少東西可能未拆解到
[00:04:50.120 --> 00:04:53.320]  或者有多少工作我們未完成到
[00:04:53.320 --> 00:04:55.320]  但主要是願意我們這個心
[00:04:55.320 --> 00:04:57.320]  再一次去到禰的面前
[00:04:57.320 --> 00:04:58.720]  在這一刻我們說
[00:04:58.720 --> 00:05:01.120]  我們單單的去愛禰
[00:05:01.120 --> 00:05:03.920]  單單的聚焦在禰的裏面
[00:05:03.920 --> 00:05:05.120]  因爲神啊我們說
[00:05:05.120 --> 00:05:08.120]  我們很想更加明白禰
[00:05:08.120 --> 00:05:09.120]  認識禰
[00:05:09.120 --> 00:05:10.320]  主要是祝福着我們
[00:05:10.320 --> 00:05:11.320]  與我們的同在
[00:05:11.320 --> 00:05:12.320]  聽我們的祈禱
[00:05:12.320 --> 00:05:14.320]  奉耶穌基督的名字祈求
[00:05:14.320 --> 00:05:15.320]  Amen
[00:05:38.120 --> 00:05:40.520]  第四章的時候必須掌握一件事
[00:05:40.520 --> 00:05:41.720]  當講傳讀書
[00:05:41.720 --> 00:05:46.120]  當然這本書在聖經是這樣講的
[00:05:46.120 --> 00:05:48.720]  一卷的智慧文學
[00:05:48.720 --> 00:05:52.920]  寫書的人大部分是講所羅門
[00:05:52.920 --> 00:05:55.320]  是一個很有
[00:05:55.320 --> 00:05:58.920]  無論是昔日的那種
[00:05:58.920 --> 00:06:00.920]  你可以說很古舊的那種
[00:06:00.920 --> 00:06:02.720]  甚至是到了今天
[00:06:02.720 --> 00:06:04.920]  我們在現代社會里面
[00:06:04.920 --> 00:06:08.120]  他所提到的智慧的點滴
[00:06:08.120 --> 00:06:09.520]  是很真實的
[00:06:09.520 --> 00:06:11.320]  是很
[00:06:11.320 --> 00:06:14.520]  不是應用不了的
[00:06:14.520 --> 00:06:15.720]  有時候我們會說
[00:06:15.720 --> 00:06:19.320]  哇 聖經講的好像很遠古
[00:06:19.320 --> 00:06:20.120]  很遙遠的
[00:06:20.120 --> 00:06:23.320]  你會覺得有一種落差
[00:06:23.320 --> 00:06:25.120]  不是在你的現實狀況
[00:06:25.120 --> 00:06:26.120]  但我要告訴你們
[00:06:26.120 --> 00:06:26.720]  不是的
[00:06:26.720 --> 00:06:28.520]  你看這本智慧文學書
[00:06:28.520 --> 00:06:29.720]  其實聖經裏面
[00:06:29.720 --> 00:06:32.320]  有很多在上帝的話語裏面
[00:06:32.320 --> 00:06:34.320]  隱藏着很多寶藏
[00:06:34.320 --> 00:06:35.320]  我再次講
[00:06:35.320 --> 00:06:36.720]  其實真的有很多寶藏
[00:06:36.720 --> 00:06:37.720]  不過問題是
[00:06:37.720 --> 00:06:40.320]  你和我還沒有發掘到它的寶藏
[00:06:40.320 --> 00:06:41.920]  當耶穌說
[00:06:41.920 --> 00:06:43.520]  祂來要叫我們得生命
[00:06:43.520 --> 00:06:45.520]  並且得得更豐盛
[00:06:45.520 --> 00:06:47.120]  我不知道你覺得你自己
[00:06:47.120 --> 00:06:48.720]  在你認識了耶穌之後
[00:06:48.720 --> 00:06:51.720]  你的生命能夠經歷多少豐盛
[00:06:51.720 --> 00:06:52.920]  如果有一刻你會說
[00:06:52.920 --> 00:06:55.520]  不是的 我真的沒有覺得那種豐盛
[00:06:55.520 --> 00:06:57.920]  有如你剛纔所講的聖經一樣
[00:06:57.920 --> 00:06:59.120]  那我就告訴你
[00:06:59.120 --> 00:07:00.920]  在上帝的話語裏面
[00:07:00.920 --> 00:07:04.720]  確實埋藏了很多應許
[00:07:04.720 --> 00:07:05.920]  甚至祂的說話
[00:07:05.920 --> 00:07:08.520]  今天怎樣能夠成爲你和我的祝福
[00:07:08.520 --> 00:07:11.320]  不過很多時候我們拿不到
[00:07:11.320 --> 00:07:12.720]  或者我們知道了
[00:07:12.720 --> 00:07:14.920]  但我們未必能夠
[00:07:14.920 --> 00:07:17.920]  經驗到上帝的說話的大能
[00:07:17.920 --> 00:07:20.120]  所羅門寫的傳道書裏面
[00:07:20.120 --> 00:07:22.120]  其實他講到有幾個重點
[00:07:22.120 --> 00:07:25.720]  他說人生不單單短暫
[00:07:25.720 --> 00:07:27.320]  我們很明白這件事
[00:07:27.320 --> 00:07:31.920]  你的生死你控制不了
[00:07:31.920 --> 00:07:33.920]  我們在所羅門講的
[00:07:33.920 --> 00:07:36.520]  其實人生有很多東西
[00:07:36.520 --> 00:07:38.920]  他經常用一個字叫做虛空
[00:07:38.920 --> 00:07:40.520]  對我們來講怎樣理解虛空
[00:07:40.520 --> 00:07:42.920]  當然你可以用這個字
[00:07:42.920 --> 00:07:46.520]  再用中文去演繹
[00:07:46.520 --> 00:07:50.320]  可能就是短暫 無意義
[00:07:50.320 --> 00:07:53.120]  表達一種其實你面對人生
[00:07:53.120 --> 00:07:57.520]  有很多東西你和我都一樣
[00:07:57.520 --> 00:07:59.320]  隨着年日
[00:07:59.320 --> 00:08:02.320]  我們在無論努力追求的裏面
[00:08:02.320 --> 00:08:04.720]  到最終其實那些東西
[00:08:04.720 --> 00:08:09.120]  都是可能一觸即逝
[00:08:09.120 --> 00:08:11.920]  甚至說傳道書裏面
[00:08:11.920 --> 00:08:13.720]  所羅門更加講一樣東西
[00:08:13.720 --> 00:08:16.120]  他說日光之下無新事
[00:08:16.120 --> 00:08:17.520]  什麼意思
[00:08:17.520 --> 00:08:19.320]  其實好像循環一樣
[00:08:19.320 --> 00:08:21.920]  人人都處於那種狀況
[00:08:21.920 --> 00:08:23.720]  當你有一刻你會覺得
[00:08:23.720 --> 00:08:25.520]  爲什麼那個人會這樣
[00:08:25.520 --> 00:08:26.720]  當你看着你媽媽
[00:08:26.720 --> 00:08:27.920]  或者像我這樣
[00:08:27.920 --> 00:08:29.520]  看着你媽媽看着你爸爸
[00:08:29.520 --> 00:08:30.520]  你會覺得有一些東西
[00:08:30.520 --> 00:08:32.120]  他爲什麼這麼不明白
[00:08:32.120 --> 00:08:33.320]  爲什麼這麼固執
[00:08:33.320 --> 00:08:35.320]  我想說輪流轉
[00:08:35.320 --> 00:08:36.720]  到你差不多這個年紀的時候
[00:08:36.720 --> 00:08:39.720]  可能你都會像你爸爸和媽媽一樣
[00:08:39.720 --> 00:08:41.720]  你都會在那些位置
[00:08:41.720 --> 00:08:43.720]  都是一些很固執的位置
[00:08:43.720 --> 00:08:46.520]  都是一些我們說
[00:08:46.520 --> 00:08:48.120]  就好像所羅門所講
[00:08:48.120 --> 00:08:49.520]  真的日光之下無新事
[00:08:49.520 --> 00:08:51.320]  在這個循環裏面
[00:08:51.320 --> 00:08:52.720]  你經歷的東西
[00:08:52.720 --> 00:08:54.520]  甚至你的父母經歷的東西
[00:08:54.520 --> 00:08:56.920]  我們很多的狀況
[00:08:56.920 --> 00:08:59.520]  其實是很雷同
[00:08:59.520 --> 00:09:01.720]  人在整個的歷史
[00:09:01.720 --> 00:09:03.720]  甚至我們這個生命
[00:09:03.720 --> 00:09:05.120]  在這個循環裏面
[00:09:05.120 --> 00:09:07.520]  我們看起來好像沒什麼突破
[00:09:07.520 --> 00:09:08.520]  人人都有一死
[00:09:08.520 --> 00:09:09.920]  我們說知道的
[00:09:09.920 --> 00:09:12.120]  但是面對着整個的
[00:09:12.120 --> 00:09:14.320]  當你在工作
[00:09:14.320 --> 00:09:15.520]  你放了工
[00:09:15.520 --> 00:09:16.920]  然後你睡了覺
[00:09:16.920 --> 00:09:18.520]  然後你又去工作
[00:09:18.520 --> 00:09:20.920]  我不知道你在這個循環裏面
[00:09:20.920 --> 00:09:23.520]  你的感覺是如何
[00:09:23.520 --> 00:09:26.520]  傳道者在所羅門裏面
[00:09:26.520 --> 00:09:27.920]  他在這本書
[00:09:27.920 --> 00:09:28.920]  十二章裏面
[00:09:28.920 --> 00:09:31.120]  他帶出一個很重要的信息
[00:09:31.120 --> 00:09:33.920]  他說就是在這種狀況裏面
[00:09:33.920 --> 00:09:35.720]  人有什麼出路呢
[00:09:35.720 --> 00:09:37.320]  他就提一個highlight
[00:09:37.320 --> 00:09:38.720]  就是整個傳道書裏面
[00:09:38.720 --> 00:09:40.320]  這個是一個重點的highlight
[00:09:40.320 --> 00:09:41.720]  就是他告訴人聽
[00:09:41.720 --> 00:09:44.920]  敬畏上帝纔是真正的答案
[00:09:44.920 --> 00:09:46.120]  就是說當你的人
[00:09:46.120 --> 00:09:48.120]  你以爲好像追求很多
[00:09:48.120 --> 00:09:49.520]  在物質裏面的需要
[00:09:49.520 --> 00:09:52.720]  甚至你在生活裏面那種滿足的時候
[00:09:52.720 --> 00:09:54.320]  你要搞清楚一件事
[00:09:54.320 --> 00:09:56.520]  這些東西都會過去
[00:09:56.520 --> 00:09:58.920]  這些東西你以爲你捉得緊嗎
[00:09:58.920 --> 00:09:59.720]  都不是捉得緊
[00:09:59.720 --> 00:10:01.520]  哪怕是你的錢也是
[00:10:01.520 --> 00:10:03.520]  你以爲你可以怎麼投資
[00:10:03.520 --> 00:10:04.920]  拿到多少
[00:10:04.920 --> 00:10:06.720]  將你現在有的東西
[00:10:06.720 --> 00:10:08.720]  你當是double triple
[00:10:08.720 --> 00:10:11.120]  你可能會想着再拿多少都好
[00:10:11.120 --> 00:10:12.920]  你要記住一件事就是
[00:10:12.920 --> 00:10:15.720]  如果按着所羅門這麼有智慧的這位人
[00:10:15.720 --> 00:10:18.520]  他在告訴你
[00:10:18.520 --> 00:10:19.920]  其實有些東西
[00:10:19.920 --> 00:10:23.720]  不單單你眼前所看爲重要的東西
[00:10:23.720 --> 00:10:27.120]  那個不是你應該視爲最重要的東西
[00:10:27.120 --> 00:10:31.120]  他說敬畏上帝纔是真正的答案
[00:10:31.120 --> 00:10:34.120]  當然面對着整個世界有很多的矛盾
[00:10:34.120 --> 00:10:35.320]  對所羅門來說
[00:10:35.320 --> 00:10:38.920]  敬畏上帝就是進行他的說話
[00:10:38.920 --> 00:10:43.320]  是人面對這個人的一生
[00:10:43.320 --> 00:10:46.320]  你唯一應該要走的路
[00:10:46.320 --> 00:10:48.920]  不過這個我們回來教會很久了
[00:10:48.920 --> 00:10:50.520]  我們是很清楚的
[00:10:50.520 --> 00:10:52.520]  或者我們聽了很多
[00:10:52.520 --> 00:10:53.720]  但對你來說
[00:10:53.720 --> 00:10:55.120]  敬畏上帝
[00:10:55.120 --> 00:10:58.720]  甚至我們說是進行他的說話
[00:10:58.720 --> 00:11:01.320]  我們會聽多少
[00:11:01.320 --> 00:11:02.920]  我們知道多少
[00:11:02.920 --> 00:11:07.520]  甚至我們走了多少
[00:11:07.520 --> 00:11:08.920]  全圖書的四章
[00:11:08.920 --> 00:11:10.920]  九至十節
[00:11:10.920 --> 00:11:14.320]  這個是我今天想特別跟大家講的經文
[00:11:14.320 --> 00:11:15.320]  我們一起讀好嗎
[00:11:15.320 --> 00:11:17.120]  預備一二三
[00:11:17.120 --> 00:11:19.920]  兩個人總比一個人好
[00:11:19.920 --> 00:11:23.920]  因爲二人勞碌同得美好的果效
[00:11:23.920 --> 00:11:25.320]  若是跌倒
[00:11:25.320 --> 00:11:28.320]  這人可以扶起他的同伴
[00:11:28.320 --> 00:11:30.520]  若是孤身跌倒
[00:11:30.520 --> 00:11:33.120]  沒有別人扶起他來
[00:11:33.120 --> 00:11:35.320]  這人就有和了
[00:11:35.320 --> 00:11:38.120]  其實如果你再看全圖書的四章
[00:11:38.120 --> 00:11:38.720]  九至十節
[00:11:38.720 --> 00:11:41.320]  其實他十一十二節都繼續講
[00:11:41.320 --> 00:11:43.920]  形容着一樣東西
[00:11:43.920 --> 00:11:46.120]  人不能自己一個人
[00:11:46.120 --> 00:11:48.920]  哪怕你可能會覺得
[00:11:48.920 --> 00:11:50.920]  如果按照聖經所講
[00:11:50.920 --> 00:11:55.120]  當第一句表達着
[00:11:55.120 --> 00:11:56.320]  兩個人總比一個人好
[00:11:56.320 --> 00:11:58.120]  很多人可能會有個解讀
[00:11:58.120 --> 00:12:01.120]  所以結婚是最重要
[00:12:01.120 --> 00:12:02.320]  我要找個盤
[00:12:02.320 --> 00:12:04.120]  兩個人總比一個人好
[00:12:04.120 --> 00:12:05.920]  如果你這樣去解讀的時候
[00:12:05.920 --> 00:12:08.320]  你可能未解得全透
[00:12:08.320 --> 00:12:11.720]  在經文裏面所講的東西
[00:12:11.720 --> 00:12:13.520]  所羅門強調什麼呢
[00:12:13.520 --> 00:12:14.920]  就如我剛纔所講
[00:12:14.920 --> 00:12:16.320]  他特別要強調一樣東西
[00:12:16.320 --> 00:12:19.520]  一個人不能孤立
[00:12:19.520 --> 00:12:20.720]  只能成爲一個
[00:12:20.720 --> 00:12:22.520]  等於有人會覺得
[00:12:22.520 --> 00:12:25.120]  信仰是我的
[00:12:25.120 --> 00:12:25.920]  我自己能處理
[00:12:25.920 --> 00:12:28.520]  你不要搞我
[00:12:28.520 --> 00:12:30.720]  教會都可以不用回來
[00:12:30.720 --> 00:12:34.920]  甚至乎什麼團契小組都好
[00:12:34.920 --> 00:12:36.320]  所以你不要來搞我
[00:12:36.320 --> 00:12:36.920]  我自己一個人
[00:12:36.920 --> 00:12:37.720]  我想告訴你
[00:12:37.720 --> 00:12:39.720]  這是違反聖經所講的
[00:12:39.720 --> 00:12:41.920]  因爲聖經不是這樣講的
[00:12:41.920 --> 00:12:45.920]  聖經是在所羅門強調
[00:12:45.920 --> 00:12:48.920]  我們人在上帝的設計裏
[00:12:48.920 --> 00:12:51.320]  是需要我們彼此的合作
[00:12:51.320 --> 00:12:54.120]  和你需要有陪伴的
[00:12:54.120 --> 00:12:55.720]  你纔是最重要的一樣東西
[00:12:55.720 --> 00:12:57.720]  不只是有個盤這麼簡單
[00:12:57.720 --> 00:12:59.320]  令你開心
[00:12:59.320 --> 00:13:01.720]  背後上帝是講一樣東西
[00:13:01.720 --> 00:13:03.720]  是想我們能夠完成
[00:13:03.720 --> 00:13:06.320]  他託付給我們的東西
[00:13:06.320 --> 00:13:07.720]  你們聽清楚
[00:13:07.720 --> 00:13:09.120]  有時候我們在想一個盤
[00:13:09.120 --> 00:13:10.720]  就是我們想開心
[00:13:10.720 --> 00:13:12.320]  沒有這麼沉悶
[00:13:12.320 --> 00:13:14.320]  那就好一點
[00:13:14.320 --> 00:13:15.120]  有時候你會覺得
[00:13:15.120 --> 00:13:16.720]  不是的,我一個人都可以的
[00:13:16.720 --> 00:13:18.920]  OK的,可以的
[00:13:18.920 --> 00:13:20.920]  你要聽清楚
[00:13:20.920 --> 00:13:25.520]  上帝始終在創造裏面
[00:13:25.520 --> 00:13:26.520]  你已經發現
[00:13:26.520 --> 00:13:27.920]  爲什麼他設計
[00:13:27.920 --> 00:13:30.120]  當有個夏娃出現
[00:13:30.120 --> 00:13:33.120]  你見到經文的形容
[00:13:33.120 --> 00:13:37.720]  也是在表達強調一個人不好
[00:13:37.720 --> 00:13:38.720]  要多一個人
[00:13:38.720 --> 00:13:40.720]  好像我剛纔所形容
[00:13:40.720 --> 00:13:43.720]  如果單憑數字去理解
[00:13:43.720 --> 00:13:46.720]  一和二的時候
[00:13:46.720 --> 00:13:48.720]  其實經文不是在表達
[00:13:48.720 --> 00:13:50.720]  OK,從此以後
[00:13:50.720 --> 00:13:52.720]  你就由一個變成兩個
[00:13:52.720 --> 00:13:53.720]  那你就沒事了
[00:13:53.720 --> 00:13:55.720]  我想告訴大家
[00:13:55.720 --> 00:13:57.720]  其實他是想強調一樣東西
[00:13:57.720 --> 00:13:59.720]  不是一變二
[00:13:59.720 --> 00:14:02.720]  是強調你不要一
[00:14:02.720 --> 00:14:03.720]  你要get到一樣東西
[00:14:03.720 --> 00:14:05.720]  你不要一個
[00:14:05.720 --> 00:14:06.720]  那個不是強調
[00:14:06.720 --> 00:14:09.720]  當然按照經文
[00:14:09.720 --> 00:14:12.720]  在傳道書四章裏面所形容
[00:14:12.720 --> 00:14:15.720]  他在說兩個人比一個人好
[00:14:15.720 --> 00:14:16.720]  你有沒有想過
[00:14:16.720 --> 00:14:18.720]  兩個人比一個人好
[00:14:18.720 --> 00:14:19.720]  其實他是在強調
[00:14:19.720 --> 00:14:21.720]  比起你一個人
[00:14:21.720 --> 00:14:24.720]  一個更多的一個人
[00:14:24.720 --> 00:14:26.720]  不只是指兩個
[00:14:26.720 --> 00:14:27.720]  可能三個人也好
[00:14:27.720 --> 00:14:28.720]  四個也好
[00:14:28.720 --> 00:14:29.720]  你有沒有想過
[00:14:29.720 --> 00:14:31.720]  多一個人在過程中間
[00:14:31.720 --> 00:14:36.720]  更能夠讓我們彼此的配搭合作
[00:14:36.720 --> 00:14:39.720]  完成上帝所託付我們的
[00:14:39.720 --> 00:14:41.720]  所以我很想強調一樣東西
[00:14:41.720 --> 00:14:43.720]  其實在我們整個
[00:14:43.720 --> 00:14:46.720]  我們說的屬靈的生命成長裏面
[00:14:46.720 --> 00:14:49.720]  如果說我們需要同行者
[00:14:49.720 --> 00:14:51.720]  你不是在找一個人
[00:14:51.720 --> 00:14:54.720]  你更加不是在想
[00:14:54.720 --> 00:14:55.720]  你只是找多一個人
[00:14:55.720 --> 00:14:56.720]  我就翹起手來
[00:14:56.720 --> 00:14:57.720]  不是的
[00:14:57.720 --> 00:14:59.720]  對所羅門來說
[00:14:59.720 --> 00:15:01.720]  他說同行者
[00:15:01.720 --> 00:15:04.720]  正正就好像他在全道書
[00:15:04.720 --> 00:15:06.720]  整本書裏面所說的
[00:15:06.720 --> 00:15:09.720]  如何面對這個短暫的人生
[00:15:09.720 --> 00:15:12.720]  如何面對在這個世界裏面
[00:15:12.720 --> 00:15:15.720]  你確實有很多不同的事情
[00:15:15.720 --> 00:15:18.720]  充斥着我們的生活
[00:15:18.720 --> 00:15:20.720]  我們哪怕都可能
[00:15:20.720 --> 00:15:23.720]  面對着那種你感到虛空
[00:15:23.720 --> 00:15:24.720]  你覺得乏力
[00:15:24.720 --> 00:15:26.720]  你覺得無助
[00:15:26.720 --> 00:15:29.720]  你覺得在這種循環不息的裏面
[00:15:29.720 --> 00:15:31.720]  你看不到出路
[00:15:31.720 --> 00:15:33.720]  但是所羅門強調
[00:15:33.720 --> 00:15:39.720]  當有同行者在幫助着我們每一個
[00:15:39.720 --> 00:15:42.720]  面對着這個人生挑戰的裏面
[00:15:42.720 --> 00:15:47.720]  我們如何可以並肩一起前行
[00:15:47.720 --> 00:15:50.720]  所以他提到人生需要同行者
[00:15:50.720 --> 00:15:52.720]  他更強調一樣
[00:15:52.720 --> 00:15:58.720]  他說我們不要成爲一個孤單的獨行者
[00:15:58.720 --> 00:16:00.720]  不要自己一個
[00:16:00.720 --> 00:16:03.720]  不僅僅是在你的生活
[00:16:03.720 --> 00:16:05.720]  包括在你的工作
[00:16:05.720 --> 00:16:10.720]  包括在你的家庭
[00:16:10.720 --> 00:16:17.720]  人生難免會遇到很多不同的挫折或者挑戰
[00:16:17.720 --> 00:16:19.720]  有同行者
[00:16:19.720 --> 00:16:22.720]  在過程中除了有人扶持你
[00:16:22.720 --> 00:16:24.720]  在你有限的時候
[00:16:24.720 --> 00:16:26.720]  感到有絕路的時候
[00:16:26.720 --> 00:16:28.720]  就好像所羅門所說
[00:16:28.720 --> 00:16:29.720]  若是跌倒
[00:16:29.720 --> 00:16:31.720]  這人可以扶起他的同伴
[00:16:31.720 --> 00:16:32.720]  若是孤身跌倒
[00:16:32.720 --> 00:16:33.720]  沒有人扶起
[00:16:33.720 --> 00:16:35.720]  這個人就有禍
[00:16:35.720 --> 00:16:38.720]  跌倒其實有很多含義
[00:16:38.720 --> 00:16:41.720]  其實在我們的人生裏面
[00:16:41.720 --> 00:16:44.720]  無論是身體上的軟弱
[00:16:44.720 --> 00:16:49.720]  甚至在工作上所面對的挑戰
[00:16:49.720 --> 00:16:54.720]  屬靈生命裏面你所遇見的試探
[00:16:54.720 --> 00:17:00.720]  甚至可能正正就是你正在處理的弱點
[00:17:00.720 --> 00:17:02.720]  保羅提醒
[00:17:02.720 --> 00:17:04.720]  我們除了要有同行者
[00:17:04.720 --> 00:17:06.720]  能夠面對我們的人生
[00:17:06.720 --> 00:17:08.720]  更重要的一件事
[00:17:08.720 --> 00:17:14.720]  是能夠發揮到同行者在你的屬靈生命前行裏面
[00:17:14.720 --> 00:17:17.720]  扶持的作用
[00:17:17.720 --> 00:17:19.720]  今天我們生活在一個
[00:17:19.720 --> 00:17:24.720]  確實是我們說的科技非常發達
[00:17:24.720 --> 00:17:26.720]  很多人
[00:17:26.720 --> 00:17:28.720]  現在的科技發達
