
[00:00:00.000 --> 00:00:05.000]  今天我們教會的主題是什麼?
[00:02:47.000 --> 00:02:49.000]  到了一月底二月初的時候
[00:02:49.000 --> 00:02:51.000]  疫情就開始減緩,是不是?
[00:02:51.000 --> 00:02:53.000]  那已經減緩了,那還測什麼呢?
[00:02:53.000 --> 00:02:55.000]  你懂我意思嗎?
[00:02:55.000 --> 00:02:57.000]  可是就是因為這段時間
[00:02:57.000 --> 00:02:59.000]  太多的人得了
[00:02:59.000 --> 00:03:04.000]  所以你要去檢測都不容易檢測
[00:03:04.000 --> 00:03:06.000]  連買那個自我檢測的東西
[00:03:06.000 --> 00:03:09.000]  你都不好買
[00:03:09.000 --> 00:03:14.000]  疫情何時了?
[00:03:14.000 --> 00:03:17.000]  現在全世界根據統計
[00:03:17.000 --> 00:03:20.000]  已經有三億五千萬的人染疫
[00:03:20.000 --> 00:03:21.000]  你能不能想像
[00:03:21.000 --> 00:03:23.000]  在疫情剛開始的時候
[00:03:23.000 --> 00:03:25.000]  你能不能想像三億五千萬
[00:03:25.000 --> 00:03:26.000]  不得了啊
[00:03:26.000 --> 00:03:33.000]  那個數字對我們來講是天文數字啊
[00:03:33.000 --> 00:03:36.000]  全世界因著這一次的疫情
[00:03:36.000 --> 00:03:43.000]  死了五百五十九萬人
[00:03:43.000 --> 00:03:47.000]  單單美國就已經有超過
[00:03:47.000 --> 00:03:50.000]  現在已經超過了七千萬的人
[00:03:50.000 --> 00:03:56.000]  正確的數據是七千四十九萬染疫
[00:03:56.000 --> 00:03:58.000]  那美國差不多三億人口吧
[00:03:58.000 --> 00:03:59.000]  是不是?
[00:03:59.000 --> 00:04:00.000]  三七二七四
[00:04:00.000 --> 00:04:03.000]  差不多四分之一的人染疫了
[00:04:03.000 --> 00:04:05.000]  所以算算看我們這邊
[00:04:05.000 --> 00:04:07.000]  我們教會
[00:04:07.000 --> 00:04:08.000]  那麼你可以看見
[00:04:08.000 --> 00:04:09.000]  四個人當中就有一個
[00:04:09.000 --> 00:04:11.000]  四分之一的人就染疫了
[00:04:11.000 --> 00:04:13.000]  然後呢
[00:04:13.000 --> 00:04:17.000]  美國有八百六十
[00:04:17.000 --> 00:04:18.000]  不是八百六十
[00:04:18.000 --> 00:04:19.000]  對不起啊
[00:04:19.000 --> 00:04:24.000]  是八十六萬六千人過世
[00:04:24.000 --> 00:04:26.000]  我們看著這些數據的時候
[00:04:26.000 --> 00:04:28.000]  我們真是感覺到
[00:04:28.000 --> 00:04:31.000]  這個疫情怎麼是沒完沒了
[00:04:31.000 --> 00:04:33.000]  我前幾天看到這個
[00:04:33.000 --> 00:04:34.000]  想看看
[00:04:34.000 --> 00:04:37.000]  看看當天的新聞
[00:04:37.000 --> 00:04:41.000]  結果竟然出現的是
[00:04:41.000 --> 00:04:42.000]  前面幾個是什麼呢
[00:04:42.000 --> 00:04:45.000]  一個是新加坡馬來西亞的新聞
[00:04:45.000 --> 00:04:46.000]  然後呢
[00:04:46.000 --> 00:04:49.000]  再過來去看香港的新聞
[00:04:49.000 --> 00:04:51.000]  全都是在報
[00:04:51.000 --> 00:04:53.000]  全都是在報什麼你知道嗎
[00:04:53.000 --> 00:04:56.000]  全都是在報Omicron
[00:04:56.000 --> 00:05:00.000]  台灣最近也開始升溫
[00:05:00.000 --> 00:05:01.000]  所以你打開報紙
[00:05:01.000 --> 00:05:03.000]  你今天看新聞裡面
[00:05:03.000 --> 00:05:06.000]  全都是在報這個東西
[00:05:06.000 --> 00:05:07.000]  中國大陸也是
[00:05:07.000 --> 00:05:10.000]  冬奧要來了
[00:05:10.000 --> 00:05:11.000]  更緊張
[00:05:11.000 --> 00:05:14.000]  全副武裝全部在等候
[00:05:14.000 --> 00:05:16.000]  怕這個疫情升溫
[00:05:16.000 --> 00:05:18.000]  所以今年的冬奧
[00:05:18.000 --> 00:05:19.000]  可能是
[00:05:19.000 --> 00:05:20.000]  不是可能是
[00:05:20.000 --> 00:05:22.000]  現在是沒有觀眾
[00:05:22.000 --> 00:05:25.000]  他要派他們去檢選的觀眾
[00:05:25.000 --> 00:05:28.000]  我不知道是派什麼觀眾
[00:05:28.000 --> 00:05:30.000]  親愛的同志們
[00:05:30.000 --> 00:05:32.000]  你看著這些事情的時候
[00:05:32.000 --> 00:05:34.000]  有時候真的是覺得
[00:05:34.000 --> 00:05:40.000]  到底疫情什麼時候結束
[00:05:40.000 --> 00:05:43.000]  盼望在哪裡
[00:05:43.000 --> 00:05:46.000]  盼望在哪裡
[00:05:46.000 --> 00:05:49.000]  你現在心中的盼望是什麼
[00:05:49.000 --> 00:05:50.000]  是不是還是期望
[00:05:50.000 --> 00:05:53.000]  疫情趕快結束呢
[00:05:53.000 --> 00:05:54.000]  啟示錄
[00:05:54.000 --> 00:05:57.000]  約翰在巴摩海島
[00:05:57.000 --> 00:05:59.000]  對他來講
[00:05:59.000 --> 00:06:01.000]  他的人生真的是沒有盼望
[00:06:01.000 --> 00:06:02.000]  對不對
[00:06:02.000 --> 00:06:05.000]  因為不知道能不能夠被放出去
[00:06:05.000 --> 00:06:08.000]  我們去過巴摩海島去看
[00:06:08.000 --> 00:06:10.000]  說實在那個四面都是海
[00:06:10.000 --> 00:06:11.000]  你要出去也出不了
[00:06:11.000 --> 00:06:13.000]  除非是被放對不對
[00:06:13.000 --> 00:06:14.000]  被放出去
[00:06:14.000 --> 00:06:17.000]  所以約翰在那邊
[00:06:17.000 --> 00:06:19.000]  看到這個意象的時候
[00:06:19.000 --> 00:06:21.000]  你想想看對他來講
[00:06:21.000 --> 00:06:23.000]  那是何等大的一個激勵
[00:06:23.000 --> 00:06:27.000]  他說他看見新天新地
[00:06:27.000 --> 00:06:31.000]  他說先前的天地已經過去了
[00:06:31.000 --> 00:06:34.000]  海也不再有了
[00:06:34.000 --> 00:06:35.000]  親愛的同志們
[00:06:35.000 --> 00:06:38.000]  所以約翰看見的第一件事情是什麼呢
[00:06:38.000 --> 00:06:40.000]  看見這個新天新地的降臨
[00:06:40.000 --> 00:06:41.000]  看見什麼呢
[00:06:41.000 --> 00:06:45.000]  看見聖晨星夜路沙人從天而降
[00:06:45.000 --> 00:06:46.000]  然後呢
[00:06:46.000 --> 00:06:48.000]  他看見的是
[00:06:48.000 --> 00:06:53.000]  舊的天地已經過去了
[00:06:53.000 --> 00:06:54.000]  同志們
[00:06:54.000 --> 00:06:55.000]  這件事情還沒有發生對不對
[00:06:55.000 --> 00:06:58.000]  我們今天是在看這個起訴律的預言
[00:06:58.000 --> 00:07:00.000]  聖經裡面告訴我們說
[00:07:00.000 --> 00:07:02.000]  這個先前的天地
[00:07:02.000 --> 00:07:04.000]  也就是我們現在所在的天地
[00:07:04.000 --> 00:07:08.000]  有一天這個天地要怎麼樣子的過去呢
[00:07:08.000 --> 00:07:10.000]  怎麼過去
[00:07:10.000 --> 00:07:13.000]  彼得厚書第三章第十節
[00:07:13.000 --> 00:07:14.000]  這裡提到說
[00:07:14.000 --> 00:07:16.000]  天必大有享生
[00:07:16.000 --> 00:07:25.000]  有形質的都要被烈火消化
[00:07:25.000 --> 00:07:28.000]  所有的一切通通要被消化
[00:07:28.000 --> 00:07:32.000]  所有一切都要被燒盡
[00:07:32.000 --> 00:07:35.000]  彼得厚書講到這件事情
[00:07:35.000 --> 00:07:38.000]  聖經上很清楚地告訴我們
[00:07:38.000 --> 00:07:42.000]  將來這個世界通通都要被燒盡
[00:07:42.000 --> 00:07:46.000]  第一次世界的滅亡是被什麼
[00:07:46.000 --> 00:07:49.000]  被水淹
[00:07:49.000 --> 00:07:51.000]  能不能想像
[00:07:51.000 --> 00:07:54.000]  第二次的滅亡
[00:07:54.000 --> 00:07:58.000]  是天這個火降下來
[00:07:58.000 --> 00:08:02.000]  所有的世界通通被燒掉了
[00:08:02.000 --> 00:08:06.000]  同志們你相信嗎
[00:08:06.000 --> 00:08:08.000]  事實上如果我們今天看
[00:08:08.000 --> 00:08:11.000]  不要看這個將來
[00:08:11.000 --> 00:08:14.000]  這一個超自然的現象發生
[00:08:14.000 --> 00:08:18.000]  單單看現在全球的軟化
[00:08:18.000 --> 00:08:20.000]  我們就可以知道
[00:08:20.000 --> 00:08:23.000]  這個世界正在走向一個滅亡
[00:08:23.000 --> 00:08:25.000]  根據國際的報告
[00:08:25.000 --> 00:08:28.000]  全球氣溫
[00:08:28.000 --> 00:08:34.000]  就算是升大概低於1.5度
[00:08:34.000 --> 00:08:37.000]  未來整個世紀海平面
[00:08:37.000 --> 00:08:39.000]  會上升
[00:08:39.000 --> 00:08:42.000]  那麼結果是有五億的人
[00:08:42.000 --> 00:08:44.000]  居住在都市的
[00:08:44.000 --> 00:08:47.000]  會被淹死
[00:08:47.000 --> 00:08:49.000]  而且大部分
[00:08:49.000 --> 00:08:52.000]  這一些風險最高的
[00:08:52.000 --> 00:08:59.000]  有九個是在亞洲
[00:08:59.000 --> 00:09:02.000]  上海啦
[00:09:02.000 --> 00:09:04.000]  你能不能想像有一天
[00:09:04.000 --> 00:09:06.000]  這個海平面上升
[00:09:06.000 --> 00:09:10.000]  上海可能有一半不見了
[00:09:10.000 --> 00:09:14.000]  台灣三分之二不見了
[00:09:14.000 --> 00:09:16.000]  現在有一個國家最近
[00:09:16.000 --> 00:09:18.000]  我們在成島的時候
[00:09:18.000 --> 00:09:20.000]  是在禱告會吧
[00:09:20.000 --> 00:09:24.000]  禱告叫做什麼
[00:09:24.000 --> 00:09:26.000]  馬爾代夫是不是
[00:09:26.000 --> 00:09:28.000]  馬爾代夫很可能就會第一個
[00:09:28.000 --> 00:09:31.000]  這個島就沒了
[00:09:31.000 --> 00:09:34.000]  現在就是這樣
[00:09:34.000 --> 00:09:37.000]  這還沒有談到被火燒滅
[00:09:37.000 --> 00:09:40.000]  這是被水淹沒
[00:09:40.000 --> 00:09:43.000]  但是被水淹沒海平面上升的原因是什麼
[00:09:43.000 --> 00:09:45.000]  是因為全球軟化
[00:09:45.000 --> 00:09:48.000]  所以所有的專家都警告
[00:09:48.000 --> 00:09:50.000]  如果說
[00:09:50.000 --> 00:09:52.000]  這個全球的軟化
[00:09:52.000 --> 00:09:55.000]  如果到達升溫升到
[00:09:55.000 --> 00:09:57.000]  攝氏二度的話
[00:09:57.000 --> 00:09:59.000]  人類就要面臨到
[00:09:59.000 --> 00:10:04.000]  不可避免的很大的災難
[00:10:04.000 --> 00:10:06.000]  所以呢
[00:10:06.000 --> 00:10:10.000]  根據統計2100年
[00:10:10.000 --> 00:10:12.000]  全球的平均氣溫
[00:10:12.000 --> 00:10:14.000]  會上升一到四度
[00:10:14.000 --> 00:10:18.000]  一到四度那剛才我們講
[00:10:18.000 --> 00:10:21.000]  二度是他們的一個上限值
[00:10:21.000 --> 00:10:24.000]  對不對
[00:10:24.000 --> 00:10:28.000]  所以你知道
[00:10:28.000 --> 00:10:30.000]  我看了他們所有
[00:10:30.000 --> 00:10:32.000]  我看了這些資料我說
[00:10:32.000 --> 00:10:34.000]  照人類的本性
[00:10:34.000 --> 00:10:37.000]  我覺得是不可能達到減碳
[00:10:37.000 --> 00:10:39.000]  我覺得是不可能
[00:10:39.000 --> 00:10:43.000]  達到他們所期望的目標
[00:10:43.000 --> 00:10:45.000]  為什麼
[00:10:45.000 --> 00:10:46.000]  各位準備
[00:10:46.000 --> 00:10:50.000]  從今天開始不可以吃肉
[00:10:50.000 --> 00:10:52.000]  你說吃肉跟著有什麼關係
[00:10:52.000 --> 00:10:53.000]  有
[00:10:53.000 --> 00:10:55.000]  我今天沒時間多講了
[00:10:55.000 --> 00:10:57.000]  今天不是環保課
[00:10:57.000 --> 00:10:59.000]  從今天開始
[00:10:59.000 --> 00:11:02.000]  不要開車
[00:11:02.000 --> 00:11:07.000]  不要用這些的燃料
[00:11:07.000 --> 00:11:08.000]  很多
[00:11:08.000 --> 00:11:10.000]  我們整個工業化
[00:11:10.000 --> 00:11:12.000]  工業革命以來
[00:11:12.000 --> 00:11:13.000]  你知道嗎
[00:11:13.000 --> 00:11:15.000]  就從2003年開始
[00:11:15.000 --> 00:11:18.000]  短短的15年的時間
[00:11:18.000 --> 00:11:21.000]  整個地球的溫度的上升
[00:11:21.000 --> 00:11:23.000]  是比過去一個世紀的
[00:11:23.000 --> 00:11:24.000]  整個世紀的
[00:11:24.000 --> 00:11:26.000]  200年的
[00:11:26.000 --> 00:11:28.000]  整個世紀的
[00:11:28.000 --> 00:11:33.000]  所升的那個溫度還要高
[00:11:33.000 --> 00:11:38.000]  所以照這個速度下去的話
[00:11:38.000 --> 00:11:43.000]  整個世界很快就要被滅亡
[00:11:43.000 --> 00:11:45.000]  還不要等到所謂的
[00:11:45.000 --> 00:11:47.000]  這裡有人在研究說
[00:11:47.000 --> 00:11:49.000]  曾經有人在研究
[00:11:49.000 --> 00:11:51.000]  一些的預言
[00:11:51.000 --> 00:11:52.000]  在研究這個
[00:11:52.000 --> 00:11:54.000]  就想說將來這可能是什麼呢
[00:11:54.000 --> 00:11:55.000]  可能是戰火
[00:11:55.000 --> 00:11:57.000]  可能是核子彈爆炸
[00:11:57.000 --> 00:11:58.000]  我們也曾經提過
[00:11:58.000 --> 00:12:00.000]  這些的原因造成
[00:12:00.000 --> 00:12:01.000]  大家就想說
[00:12:01.000 --> 00:12:03.000]  怎麼樣子能夠發生一個
[00:12:03.000 --> 00:12:05.000]  全球性的被燒滅呢
[00:12:05.000 --> 00:12:06.000]  大概想來想去
[00:12:06.000 --> 00:12:08.000]  親愛的牛子們
[00:12:08.000 --> 00:12:09.000]  對上帝來講
[00:12:09.000 --> 00:12:11.000]  如果上帝要毀滅這個世界
[00:12:11.000 --> 00:12:17.000]  簡不簡單
[00:12:17.000 --> 00:12:20.000]  你們好像懷疑
[00:12:20.000 --> 00:12:24.000]  對上帝來講太簡單了
[00:12:24.000 --> 00:12:25.000]  我們不知道
[00:12:25.000 --> 00:12:27.000]  會怎麼樣子的一個做法
[00:12:27.000 --> 00:12:28.000]  但是聖經上
[00:12:28.000 --> 00:12:30.000]  清楚地告訴我們一件事情
[00:12:30.000 --> 00:12:32.000]  這個世界有一天都要過去
[00:12:32.000 --> 00:12:34.000]  這個世界有一天都要燒盡
[00:12:34.000 --> 00:12:36.000]  親愛的牛子們你相信嗎
[00:12:36.000 --> 00:12:38.000]  你相信嗎
[00:12:38.000 --> 00:12:41.000]  你真相信嗎
[00:12:41.000 --> 00:12:44.000]  可能你說2100年
[00:12:44.000 --> 00:12:46.000]  請問我們在這裡的人
[00:12:46.000 --> 00:12:49.000]  還誰可以活到2100年
[00:12:49.000 --> 00:12:53.000]  現在到2100還多少年
[00:12:53.000 --> 00:12:55.000]  大概寶弟最有可能了
[00:12:55.000 --> 00:12:56.000]  是不是
[00:12:56.000 --> 00:12:59.000]  寶弟你現在幾歲
[00:12:59.000 --> 00:13:00.000]  16
[00:13:00.000 --> 00:13:02.000]  16再加
[00:13:02.000 --> 00:13:05.000]  95歲
[00:13:05.000 --> 00:13:08.000]  即使寶弟都不太有機會了
[00:13:08.000 --> 00:13:09.000]  是不是
[00:13:09.000 --> 00:13:12.000]  95歲真不容易
[00:13:12.000 --> 00:13:14.000]  親愛的牛子們
[00:13:14.000 --> 00:13:15.000]  但是請問
[00:13:15.000 --> 00:13:18.000]  如果上帝要毀滅這個世界
[00:13:18.000 --> 00:13:20.000]  用活來毀滅
[00:13:20.000 --> 00:13:21.000]  請問可不可以
[00:13:21.000 --> 00:13:24.000]  在下一秒鐘就毀滅
[00:13:24.000 --> 00:13:25.000]  你懂我意思嗎
[00:13:25.000 --> 00:13:27.000]  我只是用全球軟化讓你看見
[00:13:27.000 --> 00:13:29.000]  從科學的角度來講
[00:13:29.000 --> 00:13:31.000]  這個世界已經在走向滅亡
[00:13:31.000 --> 00:13:33.000]  更何況如果上帝親自
[00:13:33.000 --> 00:13:36.000]  親自做這件事情
[00:13:36.000 --> 00:13:37.000]  是不是
[00:13:37.000 --> 00:13:40.000]  親愛的牛子們
[00:13:40.000 --> 00:13:42.000]  所以如果我們真知道
[00:13:42.000 --> 00:13:43.000]  這個世界要過去
[00:13:43.000 --> 00:13:44.000]  親愛的牛子們
[00:13:44.000 --> 00:13:50.000]  你我整個的思想觀念應該不一樣
[00:13:50.000 --> 00:13:52.000]  這個世界都要過去
[00:13:52.000 --> 00:13:55.000]  好
[00:13:55.000 --> 00:13:58.000]  那麼我們既然知道
[00:13:58.000 --> 00:14:01.000]  這個世界都要過去對不對
[00:14:01.000 --> 00:14:04.000]  昨天不是前天吧
[00:14:04.000 --> 00:14:06.000]  我不知道南灣有沒有
[00:14:06.000 --> 00:14:09.000]  在St. Gabriel刮了好那個
[00:14:09.000 --> 00:14:10.000]  那叫什麼風
[00:14:10.000 --> 00:14:13.000]  從Santa Ana來的風
[00:14:13.000 --> 00:14:15.000]  我起先還沒有注意
[00:14:15.000 --> 00:14:17.000]  因為天氣沒有下雨
[00:14:17.000 --> 00:14:19.000]  天氣還有陽光
[00:14:19.000 --> 00:14:20.000]  但是風很大
[00:14:20.000 --> 00:14:22.000]  突然我的女兒跟我講說
[00:14:22.000 --> 00:14:24.000]  爹地外面風很大
[00:14:24.000 --> 00:14:27.000]  我第一個想到就是我們家
[00:14:27.000 --> 00:14:29.000]  這個放在外面的
[00:14:29.000 --> 00:14:32.000]  有兩個Tent
[00:14:32.000 --> 00:14:34.000]  那時候為了這個女兒結婚
[00:14:34.000 --> 00:14:36.000]  師母買的
[00:14:36.000 --> 00:14:37.000]  我就想到說
[00:14:37.000 --> 00:14:39.000]  那個Tent要趕快去把它
[00:14:39.000 --> 00:14:41.000]  因為那個很容易風一吹
[00:14:41.000 --> 00:14:45.000]  它就會被吹走
[00:14:45.000 --> 00:14:46.000]  我一衝出去
[00:14:46.000 --> 00:14:48.000]  然後叫我女兒趕快出來
[00:14:48.000 --> 00:14:50.000]  因為那我一個人沒有辦法弄
[00:14:50.000 --> 00:14:52.000]  等到我去看的時候
[00:14:52.000 --> 00:14:55.000]  那已經被吹得
[00:14:55.000 --> 00:14:59.000]  一個一個倒下去了
[00:14:59.000 --> 00:15:01.000]  那風還在繼續吹
[00:15:01.000 --> 00:15:02.000]  所以我就跟我女兒講說
[00:15:02.000 --> 00:15:04.000]  我們家只有兩個人
[00:15:04.000 --> 00:15:06.000]  我就說來我們來怎麼樣
[00:15:06.000 --> 00:15:07.000]  我們就把它要吹
[00:15:07.000 --> 00:15:08.000]  把它降低一點
[00:15:08.000 --> 00:15:09.000]  降低的話
[00:15:09.000 --> 00:15:11.000]  它就不會風吹那麼大
[00:15:11.000 --> 00:15:12.000]  然後弄了半天
[00:15:12.000 --> 00:15:13.000]  弄得很辛苦
[00:15:13.000 --> 00:15:15.000]  結果這個匆忙當中
[00:15:15.000 --> 00:15:17.000]  結果一個帳篷
[00:15:17.000 --> 00:15:19.000]  又被我們家另外一個
[00:15:19.000 --> 00:15:21.000]  有鐵的一個東西
[00:15:21.000 --> 00:15:27.000]  又刮破了
[00:15:27.000 --> 00:15:28.000]  兩個帳篷的
[00:15:28.000 --> 00:15:33.000]  其中的各一根的柱子彎了
[00:15:33.000 --> 00:15:40.000]  然後帳篷又破了
[00:15:40.000 --> 00:15:44.000]  我當時就突然有一個感悟
[00:15:44.000 --> 00:15:46.000]  這世界一切都會過去
[00:15:46.000 --> 00:15:51.000]  本來我也有點覺得說
[00:15:51.000 --> 00:15:53.000]  怎麼不小心啊
[00:15:53.000 --> 00:15:56.000]  女兒你怎麼
[00:15:56.000 --> 00:15:57.000]  後來我就感覺
[00:15:57.000 --> 00:16:00.000]  神也藉這個提醒提醒我們
[00:16:00.000 --> 00:16:03.000]  這個世界一切都會過去
[00:16:03.000 --> 00:16:04.000]  跟你旁邊說
[00:16:04.000 --> 00:16:07.000]  這世界一切都過去
[00:16:07.000 --> 00:16:10.000]  那其他人都怎麼樣
[00:16:10.000 --> 00:16:11.000]  既然這個世界
[00:16:11.000 --> 00:16:15.000]  一切的東西都會過去
[00:16:15.000 --> 00:16:19.000]  那麼你對這世界會過去的東西
[00:16:19.000 --> 00:16:23.000]  怎麼樣子一個看法呢
[00:16:23.000 --> 00:16:25.000]  你是不是還是
[00:16:25.000 --> 00:16:28.000]  為著這世界的這些東西
[00:16:28.000 --> 00:16:30.000]  為著這些所需用的
[00:16:30.000 --> 00:16:32.000]  為著這些物質的東西
[00:16:32.000 --> 00:16:34.000]  在追求這些東西
[00:16:34.000 --> 00:16:39.000]  在追求物質的享受呢
[00:16:39.000 --> 00:16:40.000]  想想看我們的每一個人
[00:16:40.000 --> 00:16:42.000]  家裡面有多少東西
[00:16:42.000 --> 00:16:45.000]  是不是
[00:16:45.000 --> 00:16:48.000]  鞋子鞋櫃裡面不知道有多少雙
[00:16:48.000 --> 00:16:50.000]  但是呢
[00:16:50.000 --> 00:16:53.000]  居家避疫閒來無事
[00:16:53.000 --> 00:16:55.000]  網上怎麼樣
[00:16:55.000 --> 00:16:58.000]  購物越來越方便了
[00:16:58.000 --> 00:17:01.000]  又一雙新款式的鞋了
[00:17:01.000 --> 00:17:04.000]  又一件新的衣服出來了
[00:17:04.000 --> 00:17:09.000]  又一個新的產品出來了
[00:17:09.000 --> 00:17:14.000]  我們家最近的那個小烤箱壞掉了
[00:17:14.000 --> 00:17:18.000]  所以我們就想說買一個烤箱
[00:17:18.000 --> 00:17:19.000]  一去看呢
[00:17:19.000 --> 00:17:22.000]  不知道該怎麼買
[00:17:22.000 --> 00:17:25.000]  因為它有烤箱兩用的
[00:17:25.000 --> 00:17:26.000]  你知道嗎
[00:17:26.000 --> 00:17:30.000]  Toast跟那個Oven兩用的
[00:17:30.000 --> 00:17:31.000]  還有呢
[00:17:31.000 --> 00:17:36.000]  還有跟那個Airfryer三用的
[00:17:36.000 --> 00:17:39.000]  後來還有說什麼五用的
[00:17:39.000 --> 00:17:41.000]  到最後
[00:17:41.000 --> 00:17:47.000]  不知道要買哪一個
[00:17:47.000 --> 00:17:49.000]  你可以看見
[00:17:49.000 --> 00:17:51.000]  這個世界有太多的東西
[00:17:51.000 --> 00:17:53.000]  太多的東西吸引你
[00:17:53.000 --> 00:17:55.000]  我的意思不是說不要買烤箱
[00:17:55.000 --> 00:17:57.000]  OK 你懂我意思嗎
[00:17:57.000 --> 00:17:59.000]  可是當你要去買一個東西的時候
[00:17:59.000 --> 00:18:01.000]  你可以從二三十塊的一個烤箱
[00:18:01.000 --> 00:18:04.000]  可以買到一百多塊的
[00:18:04.000 --> 00:18:06.000]  那你怎麼去買
[00:18:06.000 --> 00:18:13.000]  你的價值觀是如何
[00:18:13.000 --> 00:18:15.000]  我記得以前
[00:18:15.000 --> 00:18:17.000]  很多年前
[00:18:17.000 --> 00:18:19.000]  我們在一個教會幫忙的時候
[00:18:19.000 --> 00:18:20.000]  那時候有一個姐妹
[00:18:20.000 --> 00:18:22.000]  我印象很深刻
[00:18:22.000 --> 00:18:25.000]  她是三個孩子的媽
[00:18:25.000 --> 00:18:27.000]  她自己又很上進
[00:18:27.000 --> 00:18:28.000]  是因為從台灣來
[00:18:28.000 --> 00:18:31.000]  所以沒有在美國念過書
[00:18:31.000 --> 00:18:35.000]  所以她就想要去念社區大學
[00:18:35.000 --> 00:18:38.000]  然後想要有一個大學的
[00:18:38.000 --> 00:18:39.000]  在這裡的一個
[00:18:39.000 --> 00:18:41.000]  好像是文憑
[00:18:41.000 --> 00:18:43.000]  因為她學音樂的
[00:18:43.000 --> 00:18:46.000]  她想要去念個文憑
[00:18:46.000 --> 00:18:50.000]  為了找工作比較好
[00:18:50.000 --> 00:18:52.000]  所以先生呢
[00:18:52.000 --> 00:18:54.000]  在台灣是做生意的
[00:18:54.000 --> 00:18:56.000]  可是來到這裡不知道該做什麼
[00:18:56.000 --> 00:18:58.000]  所以等於是沒有工作
[00:18:58.000 --> 00:18:59.000]  所以在這種情況之下
[00:18:59.000 --> 00:19:01.000]  家庭也比較
[00:19:01.000 --> 00:19:04.000]  經濟上面也是比較緊張
[00:19:04.000 --> 00:19:08.000]  就有點是靠著以前的儲蓄
[00:19:08.000 --> 00:19:10.000]  所以她就說
[00:19:10.000 --> 00:19:12.000]  她說她就決定
