
[00:00:00.000 --> 00:00:05.220]  我剛才提到 今天我們提到的人物是約翰
[00:02:07.060 --> 00:02:11.060]  我要供樓 我要去供養父母的時候
[00:02:11.060 --> 00:02:13.060]  這些實際的安排怎樣呢?
[00:02:13.060 --> 00:02:15.060]  我裏面有很多的掙扎
[00:02:15.060 --> 00:02:20.580]  但是你見到約翰當耶穌呼召他的時候
[00:02:20.580 --> 00:02:22.900]  他就已經馬上放下一切
[00:02:22.900 --> 00:02:24.420]  去跟從耶穌
[00:02:24.420 --> 00:02:28.380]  我會想 約翰為什麼他可以這麼瀟灑的去跟從耶穌呢?
[00:02:28.380 --> 00:02:29.640]  我相信的是
[00:02:29.640 --> 00:02:33.140]  他在經濟上面 他都有一定的自由度
[00:02:33.140 --> 00:02:35.140]  而當我們在看聖經的時候
[00:02:35.140 --> 00:02:36.340]  我們都會發現
[00:02:36.340 --> 00:02:39.140]  約翰其實他那個人物往來
[00:02:39.140 --> 00:02:42.260]  都很不簡單 很廣闊的
[00:02:42.260 --> 00:02:44.260]  因為在聖經裏面記載
[00:02:44.260 --> 00:02:46.980]  當耶穌去到耶路撒冷
[00:02:46.980 --> 00:02:50.100]  準備要去走上十字架之路
[00:02:50.100 --> 00:02:56.380]  當時耶穌就被抓了 去到大祭司的原址裏面受審
[00:02:56.380 --> 00:02:57.380]  聖經裏面說
[00:02:57.380 --> 00:03:01.140]  「西門彼得跟著耶穌 還有門徒跟著
[00:03:01.140 --> 00:03:03.740]  那門徒是大祭司所認識的
[00:03:03.740 --> 00:03:07.900]  他就和耶穌進了大祭司的原址」
[00:03:07.900 --> 00:03:11.940]  同樣 那門徒在教會傳統裏面
[00:03:11.940 --> 00:03:14.860]  都會認為這位就是仕途約翰
[00:03:14.860 --> 00:03:17.340]  而「大祭司的原址」
[00:03:17.340 --> 00:03:22.420]  意思是指向大祭司家的後花園
[00:03:22.420 --> 00:03:23.860]  你想一下
[00:03:23.860 --> 00:03:29.500]  約翰其實他本身是居住在加利利的一個漁村裏面
[00:03:29.500 --> 00:03:36.180]  他竟然認識在耶路撒冷大祭司這個家
[00:03:36.180 --> 00:03:38.700]  其實想起都很不簡單
[00:03:38.700 --> 00:03:40.420]  並且他不是自己去
[00:03:40.420 --> 00:03:45.260]  他還能夠帶他的朋友彼得
[00:03:45.260 --> 00:03:48.540]  一起去到大祭司家裏面
[00:03:48.540 --> 00:03:51.020]  是一件非常不尋常的事
[00:03:51.020 --> 00:03:53.180]  就好像大家有沒有留意到
[00:03:53.180 --> 00:03:56.140]  我們教會樓下有一間茶餐廳
[00:03:56.140 --> 00:03:58.100]  叫做禮賓閣
[00:03:58.100 --> 00:03:58.940]  有吧
[00:03:58.940 --> 00:04:01.180]  你進去的時候會不會有人問你
[00:04:01.180 --> 00:04:03.860]  拿張身份證來登記 有沒有這件事?
[00:04:03.860 --> 00:04:05.020]  沒有的嘛
[00:04:05.020 --> 00:04:06.380]  但是一字之差
[00:04:06.380 --> 00:04:07.380]  禮賓府呢?
[00:04:07.380 --> 00:04:08.820]  你有沒有去過?
[00:04:08.820 --> 00:04:10.780]  你是不是可以隨便出入?
[00:04:10.780 --> 00:04:11.500]  不是的
[00:04:11.500 --> 00:04:19.700]  一定要等到他開放日或者被邀請和特首有一個關係的時候
[00:04:19.700 --> 00:04:21.580]  你才可以這樣進去
[00:04:21.580 --> 00:04:23.620]  所以我們會看到的就是
[00:04:23.620 --> 00:04:27.060]  約翰他真的認識這位大祭司
[00:04:27.060 --> 00:04:28.780]  而認識這個字呢
[00:04:28.780 --> 00:04:31.260]  我們以為認識就是認識你
[00:04:31.260 --> 00:04:32.380]  但是你未必認識我
[00:04:32.380 --> 00:04:33.380]  會不會這樣呢?
[00:04:33.380 --> 00:04:35.100]  原來不是
[00:04:35.100 --> 00:04:39.500]  這個字認識原文是有「密友」的意思
[00:04:39.500 --> 00:04:43.580]  即是說他和耶路撒冷的核心人物
[00:04:43.580 --> 00:04:46.500]  是有一定的密切關係
[00:04:46.500 --> 00:04:49.140]  約翰就是有這個人物網絡
[00:04:49.140 --> 00:04:50.500]  有這個背景
[00:04:50.500 --> 00:04:51.420]  我們會想
[00:04:51.420 --> 00:04:54.460]  哇 約翰有這個背景其實也不錯
[00:04:54.460 --> 00:04:55.900]  不過可惜的就是
[00:04:55.900 --> 00:04:56.980]  我剛才提到
[00:04:56.980 --> 00:04:59.180]  約翰是一個性情
[00:04:59.180 --> 00:05:01.180]  是一個性格巨星
[00:05:01.180 --> 00:05:03.660]  我會形容他是一個霸道的人
[00:05:03.660 --> 00:05:04.940]  為什麼這樣說呢?
[00:05:04.940 --> 00:05:07.260]  因為看聖經的時候會看到
[00:05:07.260 --> 00:05:10.380]  約翰一直跟著耶穌服侍的時候
[00:05:10.380 --> 00:05:12.260]  曾經發生了一件事
[00:05:12.260 --> 00:05:15.460]  那件事就是耶穌一直服侍
[00:05:15.460 --> 00:05:19.060]  這次約翰看到有一個人趕鬼
[00:05:19.060 --> 00:05:20.460]  那段經文說
[00:05:20.460 --> 00:05:23.620]  當約翰看到那個人趕鬼的時候
[00:05:23.620 --> 00:05:25.180]  就和耶穌說
[00:05:25.180 --> 00:05:29.220]  「夫子,我們看見一個人奉你的名趕鬼
[00:05:29.220 --> 00:05:30.980]  我們就禁止他
[00:05:30.980 --> 00:05:34.860]  因為他不如我們一同跟從你」
[00:05:34.860 --> 00:05:36.220]  哇 約翰原來
[00:05:36.220 --> 00:05:38.740]  他禁止這個人趕鬼
[00:05:38.740 --> 00:05:41.060]  不是因為這個人凌亂
[00:05:41.060 --> 00:05:45.100]  其實這個人也是高舉耶穌的名去服侍的
[00:05:45.100 --> 00:05:47.940]  這個人也是在幫助人的
[00:05:47.940 --> 00:05:50.020]  為什麼約翰竟然說
[00:05:50.020 --> 00:05:52.260]  你不可以去服侍
[00:05:52.260 --> 00:05:54.180]  因為紅色自己的字
[00:05:54.180 --> 00:05:58.140]  「因為他不如我們一同跟從你」
[00:05:58.140 --> 00:05:59.380]  就是說
[00:05:59.380 --> 00:06:01.820]  你和我不是合夥人
[00:06:01.820 --> 00:06:03.780]  不是同Team的時候
[00:06:03.780 --> 00:06:06.500]  我就不會讓你繼續去服侍
[00:06:06.500 --> 00:06:08.700]  約翰為什麼要這樣做
[00:06:08.700 --> 00:06:10.580]  因為內心比較
[00:06:10.580 --> 00:06:12.500]  當我去服侍人
[00:06:12.500 --> 00:06:14.580]  你又去服侍人的時候
[00:06:14.580 --> 00:06:16.500]  如果你做得比我好
[00:06:16.500 --> 00:06:19.020]  會不會影響我的名聲
[00:06:19.020 --> 00:06:20.380]  於是他就說
[00:06:20.380 --> 00:06:23.300]  不行 夫子 你要去禁止他
[00:06:23.300 --> 00:06:24.980]  我會看到這裡的約翰
[00:06:24.980 --> 00:06:27.260]  他的內心很多比較
[00:06:27.260 --> 00:06:29.420]  並且他的性情是很霸道
[00:06:29.420 --> 00:06:32.220]  去禁止別人去做服侍人的事
[00:06:32.220 --> 00:06:34.660]  除了約翰的霸道
[00:06:34.660 --> 00:06:35.740]  我又會看到
[00:06:35.740 --> 00:06:39.220]  約翰是一個去性情暴躁的人
[00:06:39.220 --> 00:06:42.700]  大家應該很熟悉這個事情是什麼呢
[00:06:42.700 --> 00:06:46.260]  約翰他曾經和耶穌一起服侍的時候
[00:06:46.260 --> 00:06:49.700]  耶穌說他要進到去撒瑪利亞村莊
[00:06:49.700 --> 00:06:50.780]  我們認知
[00:06:50.780 --> 00:06:53.780]  知道猶太人和撒瑪利亞人
[00:06:53.780 --> 00:06:57.460]  他們一向都有很多不和
[00:06:57.460 --> 00:06:59.780]  或者是互不往來的情況
[00:06:59.780 --> 00:07:01.740]  因為他們在民族上
[00:07:01.740 --> 00:07:04.140]  宗教上 歷史上
[00:07:04.140 --> 00:07:07.860]  很多不同的地方
[00:07:07.860 --> 00:07:09.540]  很多的仇恨在當中
[00:07:09.540 --> 00:07:11.700]  所以當猶太人
[00:07:11.700 --> 00:07:14.020]  若然他要由加利利
[00:07:14.020 --> 00:07:15.900]  即是大家在螢幕上看到
[00:07:15.900 --> 00:07:17.140]  藍色的地方
[00:07:17.140 --> 00:07:20.540]  他要下去紅色的耶路撒冷的時候
[00:07:20.540 --> 00:07:22.900]  明明你直落是最近
[00:07:22.900 --> 00:07:24.460]  最直接的路徑
[00:07:24.460 --> 00:07:25.940]  但是他們選擇的
[00:07:25.940 --> 00:07:27.260]  都要繞個圈
[00:07:27.260 --> 00:07:28.460]  繞道而行
[00:07:28.460 --> 00:07:31.700]  因為他不想接觸撒瑪利亞人
[00:07:31.700 --> 00:07:33.340]  而這次耶穌
[00:07:33.340 --> 00:07:36.500]  他同樣要去到耶路撒冷的時候
[00:07:36.500 --> 00:07:40.300]  他就說他要進到去撒瑪利亞村莊
[00:07:40.300 --> 00:07:43.540]  不過這次竟然是撒瑪利亞人
[00:07:43.540 --> 00:07:46.100]  拒絕接待耶穌
[00:07:46.100 --> 00:07:47.420]  於是乎
[00:07:47.420 --> 00:07:49.020]  約翰就很生氣
[00:07:49.020 --> 00:07:49.740]  他就說
[00:07:49.740 --> 00:07:53.420]  主啊 你要我們吩咐火從天上降下來
[00:07:53.420 --> 00:07:54.580]  消滅他們
[00:07:54.580 --> 00:07:56.860]  將以利亞所作的魔
[00:07:56.860 --> 00:07:58.980]  當我們看這段經文的時候
[00:07:58.980 --> 00:08:00.060]  我想我們今天
[00:08:00.060 --> 00:08:01.660]  我們會很有感受
[00:08:01.660 --> 00:08:03.740]  不接待你而已
[00:08:03.740 --> 00:08:05.460]  為什麼你要這麼殘忍
[00:08:05.460 --> 00:08:08.060]  要去燒了這條村
[00:08:08.060 --> 00:08:09.460]  約翰你會看到
[00:08:09.460 --> 00:08:12.500]  他就是一個性情這麼剛烈的人
[00:08:12.500 --> 00:08:13.620]  一個不開心
[00:08:13.620 --> 00:08:14.580]  然後就說
[00:08:14.580 --> 00:08:15.780]  燒了他
[00:08:15.780 --> 00:08:17.140]  但是耶穌呢
[00:08:17.140 --> 00:08:18.060]  耶穌他說
[00:08:18.060 --> 00:08:18.700]  他回應
[00:08:18.700 --> 00:08:20.820]  他馬上制止約翰
[00:08:20.820 --> 00:08:22.020]  他說什麼
[00:08:22.020 --> 00:08:23.460]  耶穌跟約翰說
[00:08:23.460 --> 00:08:26.260]  他說耶穌來是要救人的性命
[00:08:26.260 --> 00:08:28.740]  不是要滅人的性命
[00:08:28.740 --> 00:08:31.180]  因為約翰他的性情
[00:08:31.180 --> 00:08:32.020]  他這麼暴躁
[00:08:32.020 --> 00:08:33.180]  他這麼剛烈
[00:08:33.180 --> 00:08:36.100]  所以耶穌也為約翰改了一個名字
[00:08:36.100 --> 00:08:37.740]  叫做伴妮琪
[00:08:37.740 --> 00:08:39.820]  伴妮琪其實是一個希臘文
[00:08:39.820 --> 00:08:40.820]  翻譯出來
[00:08:40.820 --> 00:08:42.700]  就叫做雷子
[00:08:42.700 --> 00:08:44.540]  這個其實是一個希臘文
[00:08:44.540 --> 00:08:45.740]  希伯來文
[00:08:45.740 --> 00:08:46.980]  為什麼
[00:08:46.980 --> 00:08:47.980]  什麼伴妮琪
[00:08:47.980 --> 00:08:49.500]  什麼叫雷子
[00:08:49.500 --> 00:08:50.580]  其實就是說
[00:08:50.580 --> 00:08:53.620]  當約翰他一發脾氣的時候
[00:08:53.620 --> 00:08:54.820]  就好像下雷一樣
[00:08:54.820 --> 00:08:56.100]  砰一聲
[00:08:56.100 --> 00:08:58.220]  然後令人覺得很害怕
[00:08:58.220 --> 00:08:59.580]  很懼怕
[00:08:59.580 --> 00:09:03.700]  一個我們說這麼難與人親近的約翰
[00:09:03.700 --> 00:09:04.980]  為什麼後期
[00:09:04.980 --> 00:09:07.980]  他會成為一個充滿愛的牧者
[00:09:07.980 --> 00:09:08.780]  我會看到
[00:09:08.780 --> 00:09:11.940]  在聖經裏面一直記載的時候
[00:09:11.940 --> 00:09:13.900]  全因為耶穌
[00:09:13.900 --> 00:09:16.580]  他在約翰的生命那份出現
[00:09:16.580 --> 00:09:18.140]  耶穌那份愛
[00:09:18.140 --> 00:09:21.500]  帶給約翰有好幾個鼓勵
[00:09:21.500 --> 00:09:23.340]  而第一個鼓勵
[00:09:23.340 --> 00:09:24.500]  我會看到的
[00:09:24.500 --> 00:09:25.820]  就是讓約翰
[00:09:25.820 --> 00:09:31.700]  因著耶穌基督那份愛經歷一個出乎意料的人生
[00:09:31.700 --> 00:09:32.500]  我講過
[00:09:32.500 --> 00:09:34.460]  其實約翰是個有錢人
[00:09:34.460 --> 00:09:35.980]  他有家境
[00:09:35.980 --> 00:09:36.860]  其實你想想
[00:09:36.860 --> 00:09:39.180]  如果約翰沒有遇見耶穌
[00:09:39.180 --> 00:09:41.420]  他沒有回應耶穌的時候
[00:09:41.420 --> 00:09:45.900]  可能約翰會繼續幫他爸爸去打魚
[00:09:45.900 --> 00:09:49.420]  去做這個家族生意的接班人
[00:09:49.420 --> 00:09:50.100]  又或者
[00:09:50.100 --> 00:09:51.380]  他說我不喜歡打魚
[00:09:51.380 --> 00:09:53.380]  我不喜歡留在加利利
[00:09:53.380 --> 00:09:55.460]  他也可以選擇的就是
[00:09:55.460 --> 00:09:59.580]  他認識耶路撒冷的高層
[00:09:59.580 --> 00:10:03.660]  他可以移居到耶路撒冷
[00:10:03.660 --> 00:10:06.860]  在那裏繼續靠著這些關係
[00:10:06.860 --> 00:10:09.860]  去躋身於上流社會
[00:10:09.860 --> 00:10:10.780]  其實你想想
[00:10:10.780 --> 00:10:12.300]  約翰他的背景
[00:10:12.300 --> 00:10:17.780]  絕對客觀地可以令他成就他成為一個這樣的人
[00:10:17.780 --> 00:10:19.780]  但是因為耶穌的出現
[00:10:19.780 --> 00:10:22.540]  他改變了約翰的人生軌道
[00:10:22.540 --> 00:10:26.140]  約翰他不再看今生發生的事
[00:10:26.140 --> 00:10:27.900]  會發現原來人生
[00:10:27.900 --> 00:10:30.100]  除了今生發生的事
[00:10:30.100 --> 00:10:31.740]  還有永恆的事
[00:10:31.740 --> 00:10:33.620]  約翰也不執著於
[00:10:33.620 --> 00:10:35.140]  我當刻的裏面
[00:10:35.140 --> 00:10:38.420]  我是不是要過一些很豐盛的生活
[00:10:38.420 --> 00:10:40.020]  很富貴的生活
[00:10:40.020 --> 00:10:42.180]  他甘於跟隨耶穌
[00:10:42.180 --> 00:10:45.820]  去過一個很平淡很樸素的生活
[00:10:45.820 --> 00:10:49.580]  約翰也有選擇去承繼家族生意
[00:10:49.580 --> 00:10:55.740]  轉為他要去投身於天國的產業裏面
[00:10:55.740 --> 00:11:00.100]  他一生以全福音成為他的人生目標
[00:11:00.100 --> 00:11:06.540]  其實早前我以前在銀行工作
[00:11:06.540 --> 00:11:11.820]  前一陣子我被邀請回到銀行
[00:11:11.820 --> 00:11:15.420]  有一個報道會在那裏分享
[00:11:15.420 --> 00:11:22.260]  大家都知道銀行其實保安是非常嚴密的地方
[00:11:22.260 --> 00:11:25.340]  所以以前當我在銀行工作的時候
[00:11:25.340 --> 00:11:27.260]  我就拿著一張員工證
[00:11:27.260 --> 00:11:31.500]  我就可以很自由地去不同的樓層
[00:11:31.500 --> 00:11:34.220]  但今次當我回到去的時候
[00:11:34.220 --> 00:11:36.420]  我不會有一張員工證
[00:11:36.420 --> 00:11:40.580]  換來的 我首先要去到接待處那裏
[00:11:40.580 --> 00:11:42.580]  我拿一張訪客證
[00:11:42.580 --> 00:11:45.180]  當我今次拿著訪客證的時候
[00:11:45.180 --> 00:11:48.380]  其實我內心都有很多不同的思緒
[00:11:48.380 --> 00:11:50.180]  有很多不同的感受
[00:11:50.180 --> 00:11:51.860]  當我拿著這張訪客證
[00:11:51.860 --> 00:11:53.740]  我以前從來沒有拿過
[00:11:53.740 --> 00:11:56.540]  我有一種好像很熟悉的感覺
[00:11:56.540 --> 00:12:00.020]  但同時間好像有一個距離感
[00:12:00.020 --> 00:12:03.060]  熟悉是因為這個地方確實我很熟悉
[00:12:03.060 --> 00:12:04.900]  我在這裏工作了十年
[00:12:04.900 --> 00:12:06.820]  但當我說有距離
[00:12:06.820 --> 00:12:09.980]  是因為當我拿著這張證的時候
[00:12:09.980 --> 00:12:12.420]  這張訪客證彷彿告訴我
[00:12:12.420 --> 00:12:14.540]  我不屬於這裏
[00:12:14.540 --> 00:12:16.300]  當我拿著這張訪客證
[00:12:16.300 --> 00:12:17.980]  我亦都帶著這個心情
[00:12:17.980 --> 00:12:20.380]  我去到聚會的樓層的時候
[00:12:20.380 --> 00:12:23.140]  突然之間有一個同事走過來
[00:12:23.140 --> 00:12:24.700]  他去拍一拍我的肩膀
[00:12:24.700 --> 00:12:27.020]  他說 Florence你為甚麼回來
[00:12:27.020 --> 00:12:29.020]  你回來做甚麼
[00:12:29.020 --> 00:12:32.020]  他這句說話 你回來做甚麼
[00:12:32.020 --> 00:12:35.420]  我馬上在心裏勾起了
[00:12:35.420 --> 00:12:39.620]  是的 我以前在銀行工作的時候
[00:12:39.620 --> 00:12:42.780]  每一天很忙碌 形形異異
[00:12:42.780 --> 00:12:44.380]  做得最多的是甚麼呢
[00:12:44.380 --> 00:12:48.540]  開會 跟同事討論銀行的運作
[00:12:48.540 --> 00:12:49.580]  怎樣去做
[00:12:49.580 --> 00:12:51.420]  而今天我回來
[00:12:51.420 --> 00:12:55.060]  我不再是跟同事討論銀行運作
[00:12:55.060 --> 00:12:56.500]  但是我回來
[00:12:56.500 --> 00:12:58.460]  我一路一路的就是分享
[00:12:58.460 --> 00:13:02.380]  耶穌基督在我生命裏的那份故事
[00:13:02.380 --> 00:13:03.620]  那份帶領
[00:13:03.620 --> 00:13:06.900]  耶穌基督在我生命裏的那份愛
[00:13:06.900 --> 00:13:10.220]  當我再看著這張訪客證的時候
[00:13:10.220 --> 00:13:11.820]  神他繼續鼓勵我
[00:13:11.820 --> 00:13:16.260]  他說你不單止是一個訪客
[00:13:16.260 --> 00:13:18.980]  你亦都是我呼召出來
[00:13:18.980 --> 00:13:20.460]  是一路傳講
[00:13:20.460 --> 00:13:25.900]  耶穌基督為我們聽十字架好訊息的福音源
[00:13:25.900 --> 00:13:28.860]  當那一天我邀請同事
[00:13:28.860 --> 00:13:32.020]  我說你們有沒有人願意去接受耶穌
[00:13:32.020 --> 00:13:34.220]  去決志信耶穌的時候
[00:13:34.220 --> 00:13:37.340]  我看到一隻隻手舉起的時候
[00:13:37.340 --> 00:13:39.940]  我很想說 我很感謝耶穌
[00:13:39.940 --> 00:13:41.460]  在我生命裏面
[00:13:41.460 --> 00:13:43.900]  原來神一路教起我一樣東西
[00:13:43.900 --> 00:13:48.780]  就是我的生命可以投資在永恆的裏面
[00:13:48.780 --> 00:13:51.140]  如果不是有耶穌的出現
[00:13:51.140 --> 00:13:53.660]  我不會成為一個傳道人
[00:13:53.660 --> 00:13:55.380]  我們每一個弟兄姊妹
[00:13:55.380 --> 00:14:00.220]  我們不是每一個人都要去教會做一個傳道人
[00:14:00.220 --> 00:14:02.580]  但是我們每一個弟兄姊妹
[00:14:02.580 --> 00:14:05.500]  我們都知道耶穌基督的那份愛
[00:14:05.500 --> 00:14:08.940]  而當我們知道耶穌基督這份愛的時候
[00:14:08.940 --> 00:14:11.420]  我們在很多的盲目的裏面
[00:14:11.420 --> 00:14:13.740]  我們會不會都停下來
[00:14:13.740 --> 00:14:15.060]  我們靜一靜
[00:14:15.060 --> 00:14:16.180]  我們問一下
[00:14:16.180 --> 00:14:19.100]  我們今天其實我們在做些什麼呢?
[00:14:19.100 --> 00:14:21.700]  當我們經歷耶穌基督那份的愛
[00:14:21.700 --> 00:14:24.060]  我們遇見耶穌基督的時候
[00:14:24.060 --> 00:14:26.340]  耶穌祂怎樣帶給我們
[00:14:26.340 --> 00:14:29.620]  有一個出乎意料的人生呢?
[00:14:29.620 --> 00:14:31.860]  耶穌有沒有告訴我們
[00:14:31.860 --> 00:14:35.700]  教起我們怎樣投資我們今天的生命
[00:14:35.700 --> 00:14:39.740]  能夠投資在永恆的國度裏面呢?
[00:14:39.740 --> 00:14:43.220]  耶穌基督這份愛同樣的鼓勵我們
[00:14:43.220 --> 00:14:44.500]  告訴我們
[00:14:44.500 --> 00:14:47.700]  我們的生命可以活得更有意義
[00:14:47.700 --> 00:14:51.660]  因為耶穌帶給我們出乎意料的人生
[00:14:51.660 --> 00:14:53.500]  而第二個
[00:14:53.500 --> 00:14:55.300]  耶穌的出現
[00:14:55.300 --> 00:14:58.140]  耶穌這份愛帶給約翰的鼓勵
[00:14:58.140 --> 00:14:59.620]  我會見到的就是
[00:14:59.620 --> 00:15:03.300]  讓約翰經歷一個心不見底的愛
[00:15:03.300 --> 00:15:04.860]  這個世界裏面
[00:15:04.860 --> 00:15:06.780]  他定義什麼叫愛?
[00:15:06.780 --> 00:15:08.140]  愛就是那種
[00:15:08.140 --> 00:15:09.460]  我感覺良好
[00:15:09.460 --> 00:15:10.740]  我覺得feel good
[00:15:10.740 --> 00:15:11.980]  那我就愛了
[00:15:11.980 --> 00:15:14.940]  但若然有些事我不喜歡的時候
[00:15:14.940 --> 00:15:17.220]  我就將這份愛收起
[00:15:17.220 --> 00:15:19.020]  又或者轉個角度
[00:15:19.020 --> 00:15:20.260]  什麼叫愛?
[00:15:20.260 --> 00:15:23.220]  愛就是你做些事來哄我開心
[00:15:23.220 --> 00:15:25.460]  你去滿足我的需要
[00:15:25.460 --> 00:15:29.300]  其實我們在跟隨耶穌的歷程裏面
[00:15:29.300 --> 00:15:32.140]  可能很多時候我們都是這樣
[00:15:32.140 --> 00:15:35.100]  覺得耶穌如果你愛我的時候
[00:15:35.100 --> 00:15:36.980]  你都是應當如此的
[00:15:36.980 --> 00:15:39.700]  你去滿足我 你去哄我開心
[00:15:39.700 --> 00:15:41.100]  而約翰
[00:15:41.100 --> 00:15:43.460]  約翰去跟隨耶穌三年
[00:15:43.460 --> 00:15:47.460]  他甚至乎是耶穌的核心成員
[00:15:47.460 --> 00:15:48.940]  我們看聖經的時候
[00:15:48.940 --> 00:15:49.900]  你會見到
[00:15:49.900 --> 00:15:53.580]  當每一次耶穌帶著三個門徒
[00:15:53.580 --> 00:15:54.860]  去做一些服事
[00:15:54.860 --> 00:15:57.660]  或者是安靜上山祈禱的時候
[00:15:57.660 --> 00:16:00.260]  耶穌都會帶著約翰在身邊
[00:16:00.260 --> 00:16:02.980]  約翰是耶穌的核心團隊
[00:16:02.980 --> 00:16:06.580]  但約翰去跟隨耶穌這三年的裏面
[00:16:06.580 --> 00:16:08.700]  他同樣的跟世人一樣
[00:16:08.700 --> 00:16:09.740]  他會心想
[00:16:09.740 --> 00:16:11.860]  耶穌如果你愛我的話
[00:16:11.860 --> 00:16:14.220]  你就應該滿足我的需要
[00:16:14.220 --> 00:16:17.300]  所以約翰他出身是一個不錯的家境
[00:16:17.300 --> 00:16:18.740]  他不會求耶穌
[00:16:18.740 --> 00:16:21.220]  耶穌說你賜我一些錢
[00:16:21.220 --> 00:16:22.940]  約翰也認識很多人
[00:16:22.940 --> 00:16:24.620]  他也不會求耶穌
[00:16:24.620 --> 00:16:27.740]  耶穌你讓我認識一些什麼達官貴人
[00:16:27.740 --> 00:16:29.700]  讓我有上位機會
[00:16:29.700 --> 00:16:30.900]  約翰沒有
[00:16:30.900 --> 00:16:32.500]  約翰想要什麼?
[00:16:32.500 --> 00:16:34.260]  約翰想要權
[00:16:34.260 --> 00:16:35.380]  他想要權力
[00:16:35.380 --> 00:16:37.100]  成為一個話事人
[00:16:37.100 --> 00:16:39.020]  成為一個操控者
[00:16:39.020 --> 00:16:41.260]  所以當耶穌他跟門徒說
[00:16:41.260 --> 00:16:42.260]  他預言說
[00:16:42.260 --> 00:16:44.460]  我就快要上十字架了
[00:16:44.460 --> 00:16:47.300]  我就快要去釘身受死的時候
[00:16:47.300 --> 00:16:50.540]  約翰他沒有去安慰耶穌
[00:16:50.540 --> 00:16:52.980]  他沒有去為耶穌祈禱
[00:16:52.980 --> 00:16:54.860]  他沒有去陪伴耶穌
[00:16:54.860 --> 00:16:56.220]  他反而的
[00:16:56.220 --> 00:16:58.060]  他跟其他門徒一樣
[00:16:58.060 --> 00:16:59.540]  馬上去到耶穌身邊
[00:16:59.540 --> 00:17:00.820]  他跟耶穌說
[00:17:00.820 --> 00:17:02.220]  他說耶穌
[00:17:02.220 --> 00:17:04.660]  我想起當你去受死
[00:17:04.660 --> 00:17:05.540]  你會復活
[00:17:05.540 --> 00:17:07.500]  你會為王的時候
[00:17:07.500 --> 00:17:09.540]  當你為王的時候
[00:17:09.540 --> 00:17:12.980]  誰可以成為你的左右手
[00:17:12.980 --> 00:17:15.580]  誰能夠成為一個話事人
[00:17:15.580 --> 00:17:17.260]  有權的人
[00:17:17.260 --> 00:17:20.100]  耶穌即時的去教訓門徒
