
[00:00:00.000 --> 00:00:08.000]  很開心今天能夠在農曆新年跟大家一齊敬拜神
[00:08:22.000 --> 00:08:25.000]  正如我遵守我父的命令住在他的愛裡
[00:08:25.000 --> 00:08:28.000]  我將這些話告訴你們
[00:08:28.000 --> 00:08:30.000]  好讓我的喜樂存在你們心裡
[00:08:30.000 --> 00:08:33.000]  並且使你們的喜樂滿溢
[00:08:33.000 --> 00:08:38.000]  這段經文將愛的本質濃縮起來
[00:08:38.000 --> 00:08:43.000]  講到父愛子 子愛人
[00:08:43.000 --> 00:08:46.000]  一句話很奇妙
[00:08:46.000 --> 00:08:50.000]  第一句就是神就是愛
[00:08:50.000 --> 00:08:52.000]  God is love
[00:08:52.000 --> 00:08:55.000]  第二句就是耶穌基督說
[00:08:55.000 --> 00:08:58.000]  父怎樣愛我 我也怎樣愛你們
[00:08:58.000 --> 00:09:02.000]  你知不知道父愛子愛得多深
[00:09:02.000 --> 00:09:06.000]  天父愛聖子愛得多深
[00:09:06.000 --> 00:09:12.000]  父這麼深的愛子 子也這麼深的愛你
[00:09:12.000 --> 00:09:15.000]  所以如果你說究竟耶穌愛我愛多深
[00:09:15.000 --> 00:09:19.000]  就好像天父愛他一樣深
[00:09:19.000 --> 00:09:23.000]  這是很難想像的
[00:09:23.000 --> 00:09:25.000]  原來上帝愛我愛得這麼深
[00:09:25.000 --> 00:09:27.000]  我不知道
[00:09:27.000 --> 00:09:30.000]  那個父親原來兒子這麼愛我
[00:09:30.000 --> 00:09:31.000]  我不知道
[00:09:31.000 --> 00:09:37.000]  我還責備他不給糖果他吃
[00:09:37.000 --> 00:09:39.000]  還有呢
[00:09:39.000 --> 00:09:42.000]  不單止這句話已經夠玄妙
[00:09:42.000 --> 00:09:44.000]  下一句更厲害
[00:09:44.000 --> 00:09:47.000]  若你不要住在我的愛裏
[00:09:47.000 --> 00:09:51.000]  怎樣為之住在基督的愛裏
[00:09:51.000 --> 00:09:53.000]  你游水的時候
[00:09:53.000 --> 00:09:56.000]  整個人就潛在水裏
[00:09:56.000 --> 00:09:59.000]  你可以說我住在這個水裏
[00:09:59.000 --> 00:10:02.000]  如果基督的愛是那一池水
[00:10:02.000 --> 00:10:04.000]  你怎樣住在它裏
[00:10:04.000 --> 00:10:06.000]  你說我不可以明白
[00:10:06.000 --> 00:10:09.000]  你這個太過抽象虛無縹緲
[00:10:09.000 --> 00:10:12.000]  所以耶穌基督就用一個具體的話
[00:10:12.000 --> 00:10:16.000]  來解釋住在我的愛裏
[00:10:16.000 --> 00:10:20.000]  若果你遵守我的命令就住在我的愛裏
[00:10:20.000 --> 00:10:22.000]  第二個等號
[00:10:22.000 --> 00:10:24.000]  第一個等號就是神等於愛
[00:10:24.000 --> 00:10:32.000]  第二個等號就是遵守主的命令就住在他的愛裏
[00:10:32.000 --> 00:10:35.000]  這個很具體
[00:10:35.000 --> 00:10:45.000]  我們可以做原來我這樣就可以住在主耶穌的愛裏
[00:10:45.000 --> 00:10:47.000]  第三點
[00:10:47.000 --> 00:10:51.000]  這個愛的關係是喜樂的關係
[00:10:51.000 --> 00:10:53.000]  我將這世事告訴你們
[00:10:53.000 --> 00:10:56.000]  好讓我的喜樂存在你們的心裏
[00:10:56.000 --> 00:10:59.000]  並且使你們的喜樂滿足
[00:10:59.000 --> 00:11:01.000]  當你在愛裏
[00:11:01.000 --> 00:11:03.000]  在上帝的愛裏
[00:11:03.000 --> 00:11:05.000]  你會很開心
[00:11:05.000 --> 00:11:09.000]  但是你今天開不開心
[00:11:09.000 --> 00:11:12.000]  牧師這個這麼私隱的問題不要問
[00:11:12.000 --> 00:11:15.000]  或者你心裏面有些困難
[00:11:15.000 --> 00:11:18.000]  有些回想起前塵的舊事
[00:11:18.000 --> 00:11:20.000]  很多的憂怨
[00:11:20.000 --> 00:11:22.000]  很多的仇苦
[00:11:22.000 --> 00:11:27.000]  連初三你都來到上帝面前都好似不開心
[00:11:27.000 --> 00:11:30.000]  但耶穌基督說我將這個話告訴你
[00:11:30.000 --> 00:11:33.000]  就叫你喜樂
[00:11:33.000 --> 00:11:38.000]  你說我怎會喜樂呢
[00:11:38.000 --> 00:11:40.000]  我要遵守耶穌的命令
[00:11:40.000 --> 00:11:42.000]  這個就變了一個枷鎖
[00:11:42.000 --> 00:11:45.000]  愛裏面不是枷鎖
[00:11:45.000 --> 00:11:47.000]  當你愛一個人的時候
[00:11:47.000 --> 00:11:49.000]  你很樂意為他付出任何的東西
[00:11:49.000 --> 00:11:52.000]  當那個小蚊子坐在媽媽旁邊
[00:11:52.000 --> 00:11:55.000]  媽媽很樂意為他付出所有的東西
[00:11:55.000 --> 00:11:56.000]  不是枷鎖
[00:11:56.000 --> 00:11:58.000]  當你愛耶穌基督
[00:11:58.000 --> 00:12:00.000]  當你知道他愛你的時候
[00:12:00.000 --> 00:12:03.000]  你就得著自由
[00:12:03.000 --> 00:12:05.000]  愛裏面沒有懼怕
[00:12:05.000 --> 00:12:06.000]  你就得著釋放
[00:12:06.000 --> 00:12:08.000]  你就有喜樂
[00:12:08.000 --> 00:12:10.000]  所以弟兄姊妹
[00:12:10.000 --> 00:12:15.000]  這個就是愛的本質
[00:12:15.000 --> 00:12:17.000]  父愛子 子愛人
[00:12:17.000 --> 00:12:20.000]  我們遵守主的命令
[00:12:20.000 --> 00:12:23.000]  就是住在主的愛裏面
[00:12:23.000 --> 00:12:25.000]  而這個住在主的愛裏面
[00:12:25.000 --> 00:12:27.000]  會為我們帶來喜樂
[00:12:27.000 --> 00:12:29.000]  人生會豐盛 會滿足
[00:12:29.000 --> 00:12:31.000]  比剛才那隻狗還要開心
[00:12:31.000 --> 00:12:38.000]  牧師 你說這個愛真的很難捉摸
[00:12:38.000 --> 00:12:41.000]  可不可以將它變成一個故事
[00:12:41.000 --> 00:12:42.000]  講一個故事我明白
[00:12:42.000 --> 00:12:44.000]  你講這麼抽象的理論我未必明白
[00:12:44.000 --> 00:12:46.000]  其實跟著那幾節
[00:12:46.000 --> 00:12:48.000]  耶穌基督就講了一個故事
[00:12:48.000 --> 00:12:50.000]  講了一個愛的故事
[00:12:50.000 --> 00:12:52.000]  剛才我們看過一本書叫《愛的教育》
[00:12:52.000 --> 00:12:55.000]  這一段經文也是《愛的教育》
[00:12:55.000 --> 00:13:03.000]  就是在第十三節到第十六節
[00:13:03.000 --> 00:13:05.000]  耶穌說:人為朋友寫命
[00:13:05.000 --> 00:13:08.000]  人間的愛沒有比這個更大的了
[00:13:08.000 --> 00:13:11.000]  你們若行我吩咐你們的
[00:13:11.000 --> 00:13:12.000]  就是我的朋友了
[00:13:12.000 --> 00:13:14.000]  我不再稱你們為僕人
[00:13:14.000 --> 00:13:17.000]  因為僕人不知道主人所作的事
[00:13:17.000 --> 00:13:19.000]  我已經稱你們為朋友了
[00:13:19.000 --> 00:13:21.000]  因為我從我腹那裏聽見這一切
[00:13:21.000 --> 00:13:23.000]  都已經告訴你們了
[00:13:23.000 --> 00:13:25.000]  不是你們揀選我
[00:13:25.000 --> 00:13:27.000]  而是我揀選了你們
[00:13:27.000 --> 00:13:29.000]  並且分派你們去結果子
[00:13:29.000 --> 00:13:31.000]  就是結常存的果子
[00:13:31.000 --> 00:13:33.000]  使你們奉我的名
[00:13:33.000 --> 00:13:35.000]  無論向父求什麼
[00:13:35.000 --> 00:13:37.000]  他必賜給你們
[00:13:37.000 --> 00:13:43.000]  剛才那段經文是講到愛的本質
[00:13:43.000 --> 00:13:46.000]  這一段經文是講到愛的故事
[00:13:46.000 --> 00:13:48.000]  或者愛的教育
[00:13:48.000 --> 00:13:51.000]  我們將它作一些分析
[00:13:51.000 --> 00:13:53.000]  總共講了五點
[00:13:53.000 --> 00:13:55.000]  第一
[00:13:55.000 --> 00:13:57.000]  耶穌為我們寫命
[00:13:57.000 --> 00:13:59.000]  人為朋友寫命
[00:13:59.000 --> 00:14:01.000]  人間的愛沒有比這個更大
[00:14:01.000 --> 00:14:03.000]  第二
[00:14:03.000 --> 00:14:05.000]  耶穌稱我們為朋友
[00:14:05.000 --> 00:14:06.000]  第三
[00:14:06.000 --> 00:14:07.000]  耶穌揀選了我們
[00:14:07.000 --> 00:14:08.000]  第四
[00:14:08.000 --> 00:14:11.000]  耶穌能夠給我們力量去多結果子
[00:14:11.000 --> 00:14:12.000]  第五
[00:14:12.000 --> 00:14:14.000]  耶穌垂聽我們的禱告
[00:14:14.000 --> 00:14:16.000]  這就是基督的愛
[00:14:16.000 --> 00:14:18.000]  這也是愛的榜樣
[00:14:18.000 --> 00:14:20.000]  這也是愛的故事
[00:14:20.000 --> 00:14:22.000]  我們逐項看
[00:14:22.000 --> 00:14:24.000]  耶穌為我們寫命
[00:14:24.000 --> 00:14:26.000]  這是什麼意思呢?
[00:14:26.000 --> 00:14:30.000]  在羅馬書第五章八字
[00:14:30.000 --> 00:14:33.000]  基督在我們還作罪人的時候
[00:14:33.000 --> 00:14:34.000]  為我們死
[00:14:34.000 --> 00:14:37.000]  神的愛就在此顯明
[00:14:37.000 --> 00:14:39.000]  神就是愛
[00:14:39.000 --> 00:14:41.000]  上帝如何顯明呢?
[00:14:41.000 --> 00:14:43.000]  顯明祂自己呢?
[00:14:43.000 --> 00:14:45.000]  祂透過愛來顯明自己
[00:14:45.000 --> 00:14:47.000]  就是在我們還做罪人的時候
[00:14:47.000 --> 00:14:50.000]  祂來到這個世界贖罪為我們死
[00:14:50.000 --> 00:14:53.000]  有一首古老的詩歌
[00:14:53.000 --> 00:14:55.000]  大家可能都會唱
[00:14:55.000 --> 00:14:59.000]  描寫這個十字架上的愛
[00:14:59.000 --> 00:15:03.000]  從基督的頭、他腳、他手
[00:15:03.000 --> 00:15:07.000]  憂情、慈愛和血而流
[00:15:07.000 --> 00:15:11.000]  哪有愛憂如此相溝
[00:15:11.000 --> 00:15:16.000]  荊棘偏承如此免流
[00:15:16.000 --> 00:15:20.000]  這就是寫命的意思
[00:15:20.000 --> 00:15:22.000]  我們再看第二點
[00:15:22.000 --> 00:15:24.000]  朋友
[00:15:24.000 --> 00:15:29.000]  我們稱朋友這兩個字濫用
[00:15:29.000 --> 00:15:31.000]  凡凡之交都是朋友
[00:15:31.000 --> 00:15:35.000]  各位朋友上車不要爭先恐後
[00:15:35.000 --> 00:15:36.000]  那些不是朋友
[00:15:36.000 --> 00:15:39.000]  古代二千年前的朋友不同
[00:15:39.000 --> 00:15:42.000]  皇帝的朋友比宰相更厲害
[00:15:42.000 --> 00:15:44.000]  原來皇帝稱你做朋友的話
[00:15:44.000 --> 00:15:47.000]  你可以隨時去見皇帝的面
[00:15:47.000 --> 00:15:50.000]  皇宮裡面任何地方都可以去
[00:15:50.000 --> 00:15:51.000]  朋友不簡單
[00:15:51.000 --> 00:15:52.000]  所以耶穌基督說
[00:15:52.000 --> 00:15:54.000]  我不再稱你做僕人
[00:15:54.000 --> 00:15:56.000]  我稱你做朋友
[00:15:56.000 --> 00:15:58.000]  這是一個很榮耀尊貴的身份
[00:15:58.000 --> 00:16:02.000]  你知不知道其實我們很厲害
[00:16:02.000 --> 00:16:04.000]  耶穌基督將我們的地位
[00:16:04.000 --> 00:16:06.000]  從罪人提升到做祂的朋友
[00:16:06.000 --> 00:16:08.000]  祂的密友
[00:16:08.000 --> 00:16:10.000]  祂的知己
[00:16:10.000 --> 00:16:15.000]  不單止是心靈之間的溝通緊密
[00:16:15.000 --> 00:16:19.000]  而且地位也提升到和祂平等
[00:16:19.000 --> 00:16:22.000]  這就是我們的福分
[00:16:22.000 --> 00:16:24.000]  第三
[00:16:24.000 --> 00:16:29.000]  耶穌揀選了我們
[00:16:29.000 --> 00:16:31.000]  我記得兩個月前
[00:16:31.000 --> 00:16:34.000]  我跟大家在這裡說亞國
[00:16:34.000 --> 00:16:36.000]  我們說
[00:16:36.000 --> 00:16:38.000]  不是亞國選擇上帝
[00:16:38.000 --> 00:16:39.000]  是上帝選擇他
[00:16:39.000 --> 00:16:42.000]  上帝從來都是主動的神
[00:16:42.000 --> 00:16:43.000]  英文就是
[00:16:43.000 --> 00:16:53.000]  上帝永遠都是首先發起者
[00:16:53.000 --> 00:16:55.000]  當然我們相信耶穌
[00:16:55.000 --> 00:16:57.000]  是我們願意來到耶穌面前
[00:16:57.000 --> 00:16:59.000]  但是這個願意的心
[00:16:59.000 --> 00:17:00.000]  在你未有之前
[00:17:00.000 --> 00:17:01.000]  上帝已經給了你
[00:17:01.000 --> 00:17:05.000]  上帝自己將這個學務放在你的心裡面
[00:17:05.000 --> 00:17:08.000]  叫你去尋找認識上帝
[00:17:08.000 --> 00:17:11.000]  所以可以說
[00:17:11.000 --> 00:17:13.000]  你未信耶穌之前
[00:17:13.000 --> 00:17:15.000]  上帝已經揀選了你
[00:17:15.000 --> 00:17:16.000]  基督徒也是
[00:17:16.000 --> 00:17:19.000]  你追求神
[00:17:19.000 --> 00:17:22.000]  這個學務的心都是上帝賜給你的
[00:17:22.000 --> 00:17:25.000]  陶書博士有本書叫
[00:17:25.000 --> 00:17:28.000]  The Pursuit of God
[00:17:28.000 --> 00:17:29.000]  追求學務神
[00:17:29.000 --> 00:17:31.000]  這本書的中文翻譯非常好
[00:17:31.000 --> 00:17:33.000]  他就說到
[00:17:33.000 --> 00:17:36.000]  上帝是將這個學務的心放在我們裡面
[00:17:36.000 --> 00:17:37.000]  當我們追求的時候
[00:17:37.000 --> 00:17:40.000]  這個學務的心是上帝不斷賜給我們的
[00:17:40.000 --> 00:17:41.000]  弟兄姊妹
[00:17:41.000 --> 00:17:43.000]  是上帝揀選了你
[00:17:43.000 --> 00:17:46.000]  你和我其實都不是很投契
[00:17:46.000 --> 00:17:48.000]  我們很多的敗壞
[00:17:48.000 --> 00:17:49.000]  很多的自私
[00:17:49.000 --> 00:17:51.000]  我們能力有限
[00:17:51.000 --> 00:17:54.000]  我們一出生就開始步向死亡
[00:17:54.000 --> 00:17:55.000]  我們很多的爭吵
[00:17:55.000 --> 00:17:57.000]  性格上的不完美
[00:17:57.000 --> 00:17:58.000]  看錯東西
[00:17:58.000 --> 00:17:59.000]  看漏東西
[00:17:59.000 --> 00:18:01.000]  不肯饒恕人
[00:18:01.000 --> 00:18:02.000]  罪孽過犯
[00:18:02.000 --> 00:18:04.000]  自私
[00:18:04.000 --> 00:18:06.000]  我們的理智情感
[00:18:06.000 --> 00:18:08.000]  都是敗壞、失落
[00:18:08.000 --> 00:18:11.000]  因為自從伊甸園開始
[00:18:11.000 --> 00:18:15.000]  人類就一路一路的不行
[00:18:15.000 --> 00:18:18.000]  但是
[00:18:18.000 --> 00:18:21.000]  上帝揀選我們
[00:18:21.000 --> 00:18:25.000]  上帝用祂的慈醒、愛索
[00:18:25.000 --> 00:18:31.000]  招聚我們回來
[00:18:31.000 --> 00:18:33.000]  好,我們再跟著看
[00:18:33.000 --> 00:18:35.000]  結果子
[00:18:35.000 --> 00:18:37.000]  那些結果子是什麼呢?
[00:18:37.000 --> 00:18:38.000]  大家記得
[00:18:38.000 --> 00:18:41.000]  聖靈所結的結果子
[00:18:41.000 --> 00:18:44.000]  卡拉西斯五章二十二到二十三字
[00:18:44.000 --> 00:18:51.000]  人愛、喜樂、平安、忍耐、恩慈、良善、信實、溫柔、節制
[00:18:51.000 --> 00:18:52.000]  這是生命的結果子
[00:18:52.000 --> 00:18:54.000]  當你結的結果子的時候
[00:18:54.000 --> 00:18:56.000]  你是榮耀上帝
[00:18:56.000 --> 00:18:57.000]  人家見到你
[00:18:57.000 --> 00:18:59.000]  就將榮耀歸給上帝
[00:18:59.000 --> 00:19:01.000]  原來這個人是這樣
[00:19:01.000 --> 00:19:05.000]  你的生命結果子結了多少?
[00:19:05.000 --> 00:19:12.000]  人愛、喜樂、平安、忍耐、恩慈、良善、信實、溫柔、節制
[00:19:12.000 --> 00:19:14.000]  還有其他的結果子
[00:19:14.000 --> 00:19:15.000]  智慧
[00:19:15.000 --> 00:19:17.000]  當你在主裡面
[00:19:17.000 --> 00:19:19.000]  越來越深的時候
[00:19:19.000 --> 00:19:22.000]  你想事情都會精準一點
[00:19:22.000 --> 00:19:25.000]  因為熟令人能看透萬事
[00:19:25.000 --> 00:19:26.000]  還有
[00:19:26.000 --> 00:19:29.000]  當你另一個結果子就是大人信主
[00:19:29.000 --> 00:19:31.000]  不知我有沒有提過
[00:19:31.000 --> 00:19:33.000]  大約在一個月前
