
[00:00:00.000 --> 00:00:02.100]  各位聽衆和各位朋友早安
[00:01:53.760 --> 00:01:55.860]  給神的祭
[00:01:55.860 --> 00:02:00.720]  如果我們的生命這樣獻上的話
[00:02:00.720 --> 00:02:02.680]  這纔是我們的侍奉
[00:02:02.680 --> 00:02:04.280]  又或者是敬拜
[00:02:04.280 --> 00:02:06.840]  《羅馬書》第十二章之前提到
[00:02:06.840 --> 00:02:09.300]  外邦人和以色列人
[00:02:09.300 --> 00:02:10.940]  他們得救的問題
[00:02:10.940 --> 00:02:13.180]  在基督、耶穌、基督的救恩裏面
[00:02:13.180 --> 00:02:18.320]  兩種人都是因爲相信而成爲神的國度的子民
[00:02:18.320 --> 00:02:21.000]  共同經歷了神奇妙的恩典
[00:02:21.000 --> 00:02:22.000]  這樣的話
[00:02:22.000 --> 00:02:23.520]  他們曾經的背景
[00:02:23.520 --> 00:02:24.800]  他們的信仰
[00:02:24.800 --> 00:02:27.600]  他們的道德價值觀念等等
[00:02:27.600 --> 00:02:32.560]  會不會仍然都帶入一個新國度的羣體裏面呢?
[00:02:32.560 --> 00:02:34.480]  現在因爲耶穌、基督的緣故
[00:02:34.480 --> 00:02:36.280]  他們走在一起
[00:02:36.280 --> 00:02:38.880]  怎樣在這個江湖裏面
[00:02:38.880 --> 00:02:40.800]  在這個羣體裏面
[00:02:40.800 --> 00:02:44.480]  仍然在教會中彼此接納?
[00:02:44.480 --> 00:02:47.120]  特別是一個外面聲風血雨
[00:02:47.120 --> 00:02:49.640]  暴政籠罩着的氣氛底下
[00:02:49.640 --> 00:02:54.480]  他們怎樣可以共同成爲一個祭
[00:02:54.480 --> 00:02:57.080]  這樣的祭獻給上帝呢?
[00:02:57.080 --> 00:02:57.760]  沒錯
[00:02:57.760 --> 00:02:59.720]  保羅接着馬上就突出
[00:02:59.720 --> 00:03:05.960]  他說:你們如此侍奉乃是理所當然的
[00:03:05.960 --> 00:03:08.320]  如果我們沒有理解錯的話
[00:03:08.320 --> 00:03:13.760]  這裏所說的敬拜或者是侍奉
[00:03:13.760 --> 00:03:17.280]  Latreer這個字其實是傾向敬拜的意思
[00:03:17.280 --> 00:03:19.640]  所以如果我們按照使用的方法
[00:03:19.640 --> 00:03:21.960]  大概保羅在第十二章這裏
[00:03:21.960 --> 00:03:23.800]  用Latreer這個字
[00:03:23.800 --> 00:03:25.960]  其實應該都是指向着敬拜
[00:03:25.960 --> 00:03:29.160]  再加上保羅在第十二章第一節
[00:03:29.160 --> 00:03:31.320]  在這裏很明顯上半句是提到
[00:03:31.320 --> 00:03:34.120]  獻上生命作爲一個祭物
[00:03:34.120 --> 00:03:39.280]  祭物自然就是以敬拜的背景含義
[00:03:39.280 --> 00:03:41.080]  是較爲相近的
[00:03:41.080 --> 00:03:42.680]  當然了
[00:03:42.680 --> 00:03:45.120]  你去翻譯他做服侍也好
[00:03:45.120 --> 00:03:46.120]  或者是侍奉
[00:03:46.120 --> 00:03:47.400]  其實都不是錯的
[00:03:47.400 --> 00:03:51.360]  因爲你全心全意去敬拜我們的上帝的時候
[00:03:51.360 --> 00:03:53.680]  你自然會服侍
[00:03:53.680 --> 00:03:57.040]  又自然會侍奉我們的上帝
[00:03:57.040 --> 00:04:01.360]  敬拜的焦點我們知道不在於我們自己
[00:04:01.360 --> 00:04:02.080]  沒錯
[00:04:02.080 --> 00:04:05.160]  我們要預備我們自己和我們的心
[00:04:05.160 --> 00:04:09.920]  但是敬拜其實最重要的焦點是放在上帝那裏
[00:04:09.920 --> 00:04:11.320]  是上帝的本性
[00:04:11.320 --> 00:04:12.480]  是上帝的美
[00:04:12.480 --> 00:04:13.680]  是上帝的善
[00:04:13.680 --> 00:04:15.520]  也是祂的創造
[00:04:15.520 --> 00:04:16.880]  祂統管萬由
[00:04:16.880 --> 00:04:19.040]  是主耶穌基督的救贖
[00:04:19.040 --> 00:04:20.240]  祂的生命
[00:04:20.240 --> 00:04:21.600]  祂的說話
[00:04:21.600 --> 00:04:23.000]  也是聖靈
[00:04:23.000 --> 00:04:24.960]  住在我們裏面的同在
[00:04:24.960 --> 00:04:28.040]  和令我們成爲神的兒女的明證
[00:04:28.040 --> 00:04:30.080]  所以我們很樂意
[00:04:30.080 --> 00:04:34.080]  很歡欣地去讚美我們的三一上帝
[00:04:34.080 --> 00:04:39.000]  同時在我們日常生活所經歷到的事情裏面
[00:04:39.000 --> 00:04:41.600]  我們見證到神的能力
[00:04:41.600 --> 00:04:43.400]  我們見證到神的安慰
[00:04:43.400 --> 00:04:44.200]  神的引導
[00:04:44.200 --> 00:04:45.480]  甚至祂的督責
[00:04:45.480 --> 00:04:47.080]  也見證到祂的保守
[00:04:47.080 --> 00:04:49.840]  祂的慈愛和祂的同在等等
[00:04:49.840 --> 00:04:51.080]  因爲這樣的緣故
[00:04:51.080 --> 00:04:54.080]  值得我們獻上嘴脣的感恩
[00:04:54.080 --> 00:04:56.160]  就是去敬拜我們的上帝
[00:04:56.160 --> 00:04:57.680]  敬拜
[00:04:57.680 --> 00:05:00.760]  就是我們認爲上帝是多麼值得的
[00:05:00.760 --> 00:05:02.440]  是因爲這樣的緣故
[00:05:02.440 --> 00:05:05.640]  我們對上帝的敬拜有多深入
[00:05:05.640 --> 00:05:07.120]  有多重視
[00:05:07.120 --> 00:05:09.000]  就和我們對神的啓示
[00:05:09.000 --> 00:05:10.360]  對神的認識
[00:05:10.360 --> 00:05:13.520]  對神有多關注
[00:05:13.520 --> 00:05:16.640]  是形成一個很正面的對比
[00:05:16.640 --> 00:05:18.560]  而另一方面
[00:05:18.560 --> 00:05:22.320]  同時讓我們在敬拜裏面
[00:05:22.320 --> 00:05:23.840]  當我們在敬拜當中
[00:05:23.840 --> 00:05:24.960]  我們就猛然發現
[00:05:24.960 --> 00:05:28.600]  我們自己在神的眼中原來是多麼有價值的
[00:05:28.600 --> 00:05:29.880]  的確
[00:05:29.880 --> 00:05:31.960]  當我們去到神的面前的時候
[00:05:31.960 --> 00:05:34.160]  我們帶着謙恭的態度
[00:05:34.160 --> 00:05:35.920]  去敬拜我們的上帝
[00:05:35.920 --> 00:05:38.320]  不過我們在敬拜的同時
[00:05:38.320 --> 00:05:41.000]  從上帝對我們的顧念
[00:05:41.000 --> 00:05:42.320]  怎樣的緊張
[00:05:42.320 --> 00:05:44.640]  我們就發現我們在神的眼中
[00:05:44.640 --> 00:05:45.840]  原來是多麼寶貴
[00:05:45.840 --> 00:05:47.400]  多麼有價值的
[00:05:47.400 --> 00:05:49.840]  而《羅馬書》第十二章第一字這裏說
[00:05:49.840 --> 00:05:51.680]  你們如此敬拜
[00:05:51.680 --> 00:05:54.720]  意思就是你們這樣纔是敬拜
[00:05:54.720 --> 00:05:56.120]  如果我們再多發揮一點
[00:05:56.120 --> 00:05:56.920]  你記不記得我們說
[00:05:56.920 --> 00:06:01.320]  這裏就是你們獻給上帝的敬拜
[00:06:01.320 --> 00:06:03.320]  當然我們要知道
[00:06:03.320 --> 00:06:06.040]  這裏牽涉有兩個很特別的字眼
[00:06:06.040 --> 00:06:07.840]  我們要知道
[00:06:07.840 --> 00:06:10.880]  如果你用英文翻譯了希列文的字母
[00:06:10.880 --> 00:06:12.320]  就是L這個字
[00:06:12.320 --> 00:06:15.760]  這裏提到第二個字的L這個字
[00:06:15.760 --> 00:06:17.520]  就是Logikos這個字
[00:06:17.520 --> 00:06:19.200]  Logikos這個字
[00:06:19.200 --> 00:06:23.040]  保羅用這個字其實是形容敬拜的
[00:06:23.040 --> 00:06:26.600]  而Logikos這個字本身也有兩個意思
[00:06:26.600 --> 00:06:28.840]  第一個意思是指心靈
[00:06:28.840 --> 00:06:30.080]  心靈的敬拜
[00:06:30.080 --> 00:06:31.760]  如果我們這樣理解的話
[00:06:31.760 --> 00:06:34.520]  敬拜就不是一個外表的包裝
[00:06:34.520 --> 00:06:35.840]  而更加重要的是
[00:06:35.840 --> 00:06:37.560]  從你內部發出來的
[00:06:37.560 --> 00:06:41.000]  而這種敬拜必須有屬靈的氣質
[00:06:41.000 --> 00:06:42.360]  有屬靈的意義
[00:06:42.360 --> 00:06:46.040]  也要知道屬靈的主角是誰
[00:06:46.040 --> 00:06:46.680]  我們知道
[00:06:46.680 --> 00:06:50.040]  我們敬拜的屬靈的主角就是上帝
[00:06:50.040 --> 00:06:51.560]  而Logikos這個字
[00:06:51.560 --> 00:06:53.560]  另一個重要的意思
[00:06:53.560 --> 00:06:56.240]  就是指周詳考慮過
[00:06:56.240 --> 00:06:57.000]  換句話說
[00:06:57.000 --> 00:06:59.960]  這個字是經過理性、判斷
[00:06:59.960 --> 00:07:01.760]  甚至是思考而來的
[00:07:01.760 --> 00:07:07.480]  而不是單單只是一種純情感的表達那麼簡單
[00:07:07.480 --> 00:07:09.040]  所以我們看到
[00:07:09.040 --> 00:07:10.520]  這個字的意思
[00:07:10.520 --> 00:07:13.000]  就是包括了從周詳的思考
[00:07:13.000 --> 00:07:15.200]  經過判斷、思考過
[00:07:15.200 --> 00:07:17.000]  詳細分析的回應
[00:07:17.000 --> 00:07:17.440]  沒錯
[00:07:17.440 --> 00:07:19.440]  情感的表達固然是重要
[00:07:19.440 --> 00:07:22.520]  保羅也不是說情感的表達不重要
[00:07:22.520 --> 00:07:26.040]  但是保羅他用了Logikos這個字
[00:07:26.040 --> 00:07:29.040]  去講到敬拜上帝的重要
[00:07:29.040 --> 00:07:31.840]  我們必須要透過理性的思維
[00:07:31.840 --> 00:07:32.720]  測驗過
[00:07:32.720 --> 00:07:33.840]  甚至是神學
[00:07:33.840 --> 00:07:35.080]  聖經的教導
[00:07:35.080 --> 00:07:38.360]  和主耶穌基督的生命流道等等
[00:07:38.360 --> 00:07:41.520]  整合而來的全心的敬拜
[00:07:41.520 --> 00:07:43.520]  唯獨這樣的敬拜
[00:07:43.520 --> 00:07:46.520]  我們才能夠在困境裏面
[00:07:46.520 --> 00:07:47.800]  在苦難當中
[00:07:47.800 --> 00:07:49.440]  在哀傷當中
[00:07:49.440 --> 00:07:50.680]  甚至在人生路上
[00:07:50.680 --> 00:07:52.960]  都不知道怎麼走下去的時候
[00:07:52.960 --> 00:07:57.240]  我們甚至可以去到羅馬當時的時代
[00:07:57.240 --> 00:07:58.960]  保羅寫聖經的時代
[00:07:58.960 --> 00:08:02.040]  當時頭不過去的羅馬政治打壓
[00:08:02.040 --> 00:08:05.600]  那個生存空間都不知道有多少剩下的時候
[00:08:05.600 --> 00:08:11.680]  我們仍然可以獻上這樣Logikos的敬拜
[00:08:11.680 --> 00:08:15.160]  當我們獻上這麼有活力的生命力
[00:08:15.160 --> 00:08:18.280]  當我們獻上生命給上帝所用的時候
[00:08:18.280 --> 00:08:23.040]  當我們獻上唯獨要討上帝喜悅的時候
[00:08:23.040 --> 00:08:25.240]  這樣的祭原來就顯示出
[00:08:25.240 --> 00:08:28.240]  我們是經過詳細思考過
[00:08:28.240 --> 00:08:34.640]  這個祭真是經過Logikos這樣的詳細思考
[00:08:34.640 --> 00:08:37.560]  而來對上主的敬拜
[00:08:37.560 --> 00:08:40.880]  上帝就是要這種發自真心
[00:08:40.880 --> 00:08:43.200]  但是又由理性整合出來的敬拜
[00:08:43.200 --> 00:08:45.880]  羅馬的教會他們面對着
[00:08:45.880 --> 00:08:50.200]  有猶太人也有外邦人相處的一個羣體裏面
[00:08:50.200 --> 00:08:56.680]  他們也同時有面對外在政治暴君的槍口威脅下
[00:08:56.680 --> 00:09:01.640]  怎樣可以獻上一個合一整體的敬拜祭呢?
[00:09:01.640 --> 00:09:04.000]  這就是保羅爲什麼在羅馬書
[00:09:04.000 --> 00:09:09.040]  用了八章的經文特別強調的核心信仰是什麼
[00:09:09.040 --> 00:09:11.000]  信仰給我們的是活力的
[00:09:11.000 --> 00:09:13.240]  是有價值的、是有僞身的
[00:09:13.240 --> 00:09:14.760]  在什麼情景之下
[00:09:14.760 --> 00:09:16.440]  在什麼環境當中
[00:09:16.440 --> 00:09:20.120]  我們都仍然可以敬拜我們的上帝
[00:09:20.120 --> 00:09:22.160]  今天我們繼續看下去的時候
[00:09:22.160 --> 00:09:25.000]  我們來到第三件事
[00:09:25.000 --> 00:09:26.800]  我們要獻上什麼呢?
[00:09:26.800 --> 00:09:31.160]  要獻上被改變和更新的內心
[00:09:31.160 --> 00:09:33.240]  留意第十二章第二節
[00:09:33.240 --> 00:09:36.320]  聖經說:你們不要效法這個世界
[00:09:36.320 --> 00:09:38.920]  只要心意更新而變化
[00:09:38.920 --> 00:09:46.880]  叫你們察驗何謂上帝的善良、順傳、可喜悅的旨意
[00:09:46.880 --> 00:09:48.080]  第十二章第二節
[00:09:48.080 --> 00:09:51.400]  這裏就將什麼現實的張力
[00:09:51.400 --> 00:09:53.080]  什麼張力
[00:09:53.080 --> 00:09:55.640]  那些張力阻礙着我們
[00:09:55.640 --> 00:09:57.280]  將自己成爲祭物
[00:09:57.280 --> 00:10:01.000]  獻給上帝作爲敬拜呢?
[00:10:01.000 --> 00:10:05.720]  保羅就說:原來這個張力是來自世界
[00:10:05.720 --> 00:10:08.920]  世界這個字
[00:10:08.920 --> 00:10:12.120]  其實Ion這個字
[00:10:12.120 --> 00:10:15.440]  不是我們以爲的宇宙世界的Cosmos
[00:10:15.440 --> 00:10:16.440]  是同一個字來的
[00:10:16.440 --> 00:10:22.120]  原來Ion這個字是指世代
[00:10:22.120 --> 00:10:24.080]  或者是指時代
[00:10:24.080 --> 00:10:26.440]  特別是一個歷史的時代
[00:10:26.440 --> 00:10:29.400]  歷史的時間裏面所發生的事情
[00:10:29.400 --> 00:10:31.080]  裏面充斥着的文化
[00:10:31.080 --> 00:10:32.920]  充斥着的價值等等
[00:10:32.920 --> 00:10:36.800]  這些都會一直影響着我們
[00:10:36.800 --> 00:10:40.800]  所以保羅叫我們不要效法
[00:10:40.800 --> 00:10:47.760]  其實我們要知道效法是一個很特別的意思
[00:10:47.760 --> 00:10:49.760]  效法是指什麼呢?
[00:10:49.760 --> 00:10:52.280]  效法這個字
[00:10:52.280 --> 00:10:59.320]  Susicamtissu這個字
[00:10:59.320 --> 00:11:03.600]  其實意思是在新約裏面只用過兩次
[00:11:03.600 --> 00:11:07.800]  這兩次其實羅馬書除了用過一次之外
[00:11:07.800 --> 00:11:08.640]  保羅用過之外
[00:11:08.640 --> 00:11:12.960]  另一次是來自彼得前書第一章第十四節
[00:11:12.960 --> 00:11:16.640]  在那裏說:你們既作順命的兒女
[00:11:16.640 --> 00:11:21.800]  就不要效法從前矇昧無知的時候
[00:11:21.800 --> 00:11:24.160]  放縱私慾的樣子
[00:11:24.160 --> 00:11:26.240]  彼得在這裏用的效法
[00:11:26.240 --> 00:11:29.080]  就是羅馬書第十二章第二節所說的
[00:11:29.080 --> 00:11:30.880]  效法是同一個字
[00:11:30.880 --> 00:11:34.280]  其實這個字是指某一樣東西
[00:11:34.280 --> 00:11:37.760]  作爲一個模範來塑造
[00:11:37.760 --> 00:11:43.080]  但是這裏我們看到的是一個命令語氣被動的動詞
[00:11:43.080 --> 00:11:44.720]  所以這裏翻譯應該是說
[00:11:44.720 --> 00:11:46.760]  不要被塑造
[00:11:46.760 --> 00:11:51.240]  在這個時代裏面不要被塑造
[00:11:51.240 --> 00:11:52.560]  或者不要被塑造
[00:11:52.560 --> 00:11:54.080]  像這樣的時代
[00:11:54.080 --> 00:11:56.520]  保羅在這裏發出一個命令
[00:11:56.520 --> 00:11:59.680]  代表不是你喜歡做也行
[00:11:59.680 --> 00:12:00.720]  不喜歡做也行
[00:12:00.720 --> 00:12:03.000]  而是你喜歡的時候
[00:12:03.000 --> 00:12:05.640]  或者心情好的時候就去做
[00:12:05.640 --> 00:12:08.200]  心情不好就不做
[00:12:08.200 --> 00:12:10.480]  保羅說這裏是必須
[00:12:10.480 --> 00:12:14.840]  必須不要被這個時代塑造
[00:12:14.840 --> 00:12:19.200]  保羅叫羅馬的信徒不要被那個時代搗舞
[00:12:19.200 --> 00:12:23.920]  當然時代不應該理解爲潮流
[00:12:23.920 --> 00:12:26.320]  因爲潮流不一定是錯的
[00:12:26.320 --> 00:12:28.440]  潮流流行什麼樣的髮型
[00:12:28.440 --> 00:12:30.480]  潮流流行什麼樣的衣服
[00:12:30.480 --> 00:12:32.080]  流行什麼樣的歌手
[00:12:32.080 --> 00:12:34.480]  你說是姜濤啊
[00:12:34.480 --> 00:12:36.240]  沒錯
[00:12:36.240 --> 00:12:38.840]  潮流其實應該沒有問題的
[00:12:38.840 --> 00:12:40.400]  我喜歡一個歌手
[00:12:40.400 --> 00:12:41.360]  我喜歡服飾
[00:12:41.360 --> 00:12:43.320]  有什麼問題呢?
[00:12:43.320 --> 00:12:45.840]  不過我們知道保羅所說的
[00:12:45.840 --> 00:12:48.280]  這裏大概有兩個很重要的層面
[00:12:48.280 --> 00:12:51.600]  第一個層面就是保羅的時代
[00:12:51.600 --> 00:12:54.760]  羅馬多元宗教的文化
[00:12:54.760 --> 00:12:57.560]  無論是思想上的意識形態
[00:12:57.560 --> 00:13:00.880]  宗教或者是道德上的開放
[00:13:00.880 --> 00:13:03.760]  肯定會造成信徒那種衝擊
[00:13:03.760 --> 00:13:06.640]  衝擊着他們的信仰
[00:13:06.640 --> 00:13:10.120]  很多年前我家裏建了一個家庭
[00:13:10.120 --> 00:13:13.000]  這個家庭我找了一個印度人
[00:13:13.000 --> 00:13:15.160]  是我的鄰居
[00:13:15.160 --> 00:13:18.600]  我找到他幫忙建造這個家庭
[00:13:18.600 --> 00:13:20.680]  一邊做一邊聊天的時候
[00:13:20.680 --> 00:13:23.040]  我就跟他聊聊天
[00:13:23.040 --> 00:13:28.120]  原來他每天都去印度的廟裏祈禱
[00:13:28.120 --> 00:13:29.360]  他還邀請我
[00:13:29.360 --> 00:13:30.480]  他說Benny
[00:13:30.480 --> 00:13:35.920]  不如你一起去我的印度廟裏祈禱吧
[00:13:35.920 --> 00:13:37.560]  我說朋友
[00:13:37.560 --> 00:13:39.120]  我信耶穌基督的
[00:13:39.120 --> 00:13:40.600]  他說不要緊的
[00:13:40.600 --> 00:13:42.560]  你去到我的廟裏
[00:13:42.560 --> 00:13:43.600]  你祈禱你的
[00:13:43.600 --> 00:13:44.680]  我祈禱我的
[00:13:44.680 --> 00:13:46.920]  我們的神很包容的
[00:13:46.920 --> 00:13:50.600]  這個聽起來就像萬法歸一
[00:13:50.600 --> 00:13:51.680]  你要知道
[00:13:51.680 --> 00:13:56.680]  古羅馬一向都是來者不拒的態度
[00:13:56.680 --> 00:14:01.480]  來看帝國版圖裏面不同的民族
[00:14:01.480 --> 00:14:05.320]  當然來者不拒的標準就是
[00:14:05.320 --> 00:14:06.480]  對要求者
[00:14:06.480 --> 00:14:09.720]  這些來者需要接受他們的自己
[00:14:09.720 --> 00:14:11.200]  好像自己一樣
[00:14:11.200 --> 00:14:14.800]  需要擁有不同的文化背景
[00:14:14.800 --> 00:14:17.640]  甚至不同的宗教
[00:14:17.640 --> 00:14:19.560]  不能夠故步自封
[00:14:19.560 --> 00:14:22.400]  就是自己的民族自成一國
[00:14:22.400 --> 00:14:23.920]  就是這樣
[00:14:23.920 --> 00:14:26.400]  所以古羅馬帝國的社會
[00:14:26.400 --> 00:14:29.640]  絕對是一個滿天神佛的大帝國
[00:14:29.640 --> 00:14:31.880]  不同宗教的信仰理論
[00:14:31.880 --> 00:14:35.360]  表面上都好像是很平等的地位
[00:14:35.360 --> 00:14:38.720]  這就是他們多元文化信仰的色彩
[00:14:38.720 --> 00:14:40.840]  在現實的羅馬社會里面
[00:14:40.840 --> 00:14:42.600]  不相同的宗教
[00:14:42.600 --> 00:14:46.040]  也確實是有相容性的
[00:14:46.040 --> 00:14:49.120]  是可以互相接納的
[00:14:49.120 --> 00:14:52.600]  不要忘記他們也有哲學
[00:14:52.600 --> 00:14:55.160]  不同的神祕宗教等等
[00:14:55.160 --> 00:14:58.200]  甚至參雜了在基督教的信仰裏面
[00:14:58.200 --> 00:15:00.040]  都會有這樣的情況發生
[00:15:00.040 --> 00:15:02.880]  因爲很多信徒在未信耶穌之前
[00:15:02.880 --> 00:15:06.120]  他們就受到多神主義、宗教
[00:15:06.120 --> 00:15:08.240]  神祕宗教的影響
[00:15:08.240 --> 00:15:10.960]  其實這也是我們今時今日的信仰
[00:15:10.960 --> 00:15:13.840]  很容易有這樣的情況發生
[00:15:13.840 --> 00:15:16.360]  最近我認識了一位國語的姐妹
[00:15:16.360 --> 00:15:22.560]  她因爲家中突然患了急病
[00:15:22.560 --> 00:15:26.240]  需要很多時間休息和接受一系列的治療
[00:15:26.240 --> 00:15:28.880]  而這段痛苦艱難的時間
[00:15:28.880 --> 00:15:30.880]  坦白說是很難受的
[00:15:30.880 --> 00:15:32.160]  更悲慘的是
[00:15:32.160 --> 00:15:35.560]  原來她家裏鳥鳥多年的一條小金魚
[00:15:35.560 --> 00:15:37.160]  突然之間死了
[00:15:37.160 --> 00:15:38.960]  所以她就有感而發
[00:15:38.960 --> 00:15:43.360]  她覺得自己的生命會不會和這條小金魚一樣呢?
[00:15:43.360 --> 00:15:44.600]  在小祖國裏面
[00:15:44.600 --> 00:15:46.040]  其中一位姐妹就說
[00:15:46.040 --> 00:15:48.160]  我們可以試一試這條小金魚
[00:15:48.160 --> 00:15:51.760]  可以代替你去擋住你的劫
[00:15:51.760 --> 00:15:54.480]  這簡直是中國民間信仰的想法
[00:15:54.480 --> 00:15:56.080]  我們小祖裏面立刻有姐妹
[00:15:56.080 --> 00:15:58.960]  就終止了這位姐妹的想法
[00:15:58.960 --> 00:16:03.240]  去矯正這種思想
[00:16:03.240 --> 00:16:04.240]  我們要知道
[00:16:04.240 --> 00:16:07.200]  我們很容易將這種民間信仰的色彩
[00:16:07.200 --> 00:16:09.320]  帶入基督教的信仰裏面
[00:16:09.320 --> 00:16:10.440]  可想而知
[00:16:10.440 --> 00:16:14.320]  在羅馬這種多元信仰和文化的影響下
[00:16:14.320 --> 00:16:18.120]  基督徒當時會受到多麼大的衝擊
[00:16:18.120 --> 00:16:19.600]  多麼大的影響
[00:16:19.600 --> 00:16:21.600]  而基督徒的出現
[00:16:21.600 --> 00:16:25.000]  也會造成羅馬帝國帶來一些麻煩
[00:16:25.000 --> 00:16:26.000]  爲什麼我們這麼說呢?
[00:16:26.000 --> 00:16:29.560]  因爲他們那種獨一單一對神的信仰
[00:16:29.560 --> 00:16:32.200]  不容許有他神的存在
[00:16:32.200 --> 00:16:34.080]  或者參與其他活動
[00:16:34.080 --> 00:16:39.720]  這會直接影響了羅馬傳統文化的承傳
[00:16:39.720 --> 00:16:44.160]  對於他們的國家非常有大沖擊
[00:16:44.160 --> 00:16:46.400]  所以他們要控制他們
[00:16:46.400 --> 00:16:50.120]  甚至要大大打壓這些基督徒
[00:16:50.120 --> 00:16:51.960]  再加上第二
[00:16:51.960 --> 00:16:53.720]  很重要的就是
[00:16:53.720 --> 00:16:59.000]  原來當時羅馬盛行的君王崇拜
[00:16:59.000 --> 00:17:05.240]  而且距離兩場鐵腕統治的暴政血洗的時代非常接近
[00:17:05.240 --> 00:17:09.080]  基督徒有沒有被這種時代的力量凝固
[00:17:09.080 --> 00:17:11.040]  以致完全失去了自己呢?
[00:17:11.040 --> 00:17:15.240]  結果在這樣的政治和君王崇拜當中跪下
[00:17:15.240 --> 00:17:21.760]  信徒被打造成爲羅馬文化和政治操控下的模樣
[00:17:21.760 --> 00:17:28.680]  我們可以從保羅行傳的一些外在文獻裏面
[00:17:28.680 --> 00:17:32.320]  提到原來當時有很多人跟從了保羅
[00:17:32.320 --> 00:17:35.880]  特別是有大批婦人選擇就算不結婚
[00:17:35.880 --> 00:17:37.800]  甚至離開她的丈夫
[00:17:37.800 --> 00:17:39.560]  去宣告嫁給基督
[00:17:39.560 --> 00:17:44.480]  直接衝擊了羅馬帝國所強調的家規和國家秩序
[00:17:44.480 --> 00:17:48.840]  令羅馬帝國擔憂保羅會起了革命
[00:17:48.840 --> 00:17:50.640]  但是我要強調
[00:17:50.640 --> 00:17:54.560]  這只不過是聖經以外的外傳所說的
[00:17:54.560 --> 00:17:55.560]  未必是真實
[00:17:55.560 --> 00:17:57.520]  不過雖然未必是真實
[00:17:57.520 --> 00:18:02.320]  但也反映了當時的確有某些文化存在
[00:18:02.320 --> 00:18:06.600]  我們知道保羅一直強調信服
[00:18:06.600 --> 00:18:12.680]  不過他所強調的信服是在認同制度下的更新制度
[00:18:12.680 --> 00:18:14.400]  建立新的論述
[00:18:14.400 --> 00:18:15.760]  在早期教會
[00:18:15.760 --> 00:18:19.680]  沒有一種路向可以說是完全信服掌權者
[00:18:19.680 --> 00:18:22.600]  又或者是無條件地支持政權
[00:18:22.600 --> 00:18:26.440]  而保羅所寫的信服掌權者
[00:18:26.440 --> 00:18:30.600]  其實就是從上帝賜權柄給掌權者
[00:18:30.600 --> 00:18:34.280]  來到那個位置出發
[00:18:34.280 --> 00:18:37.520]  所以就更加構成了衝擊羅馬帝國
[00:18:37.520 --> 00:18:42.280]  致命強大核心價值的那條紅線
