
[00:00:00.000 --> 00:00:05.320]  教會要在這個世界為耶穌基督的復活作見證
[00:07:49.800 --> 00:07:51.800]  那耶穌看到那個癱瘓,
[00:07:51.800 --> 00:07:53.800]  也沒有說他是什麼原因癱瘓,
[00:07:53.800 --> 00:07:57.800]  不過耶穌首先赦免了他的罪,
[00:07:57.800 --> 00:08:02.800]  對耶穌來說,那個人被赦罪是重要的醫好,
[00:08:02.800 --> 00:08:04.800]  雖然赦罪比較難,
[00:08:04.800 --> 00:08:08.800]  我們相信那個人的癱瘓可能跟他的罪有些關係,
[00:08:08.800 --> 00:08:10.800]  未必可能跟他打架,
[00:08:10.800 --> 00:08:13.800]  或者他做了一些不太好的事情,
[00:08:13.800 --> 00:08:14.800]  弄坏了自己,
[00:08:14.800 --> 00:08:17.800]  但是後來耶穌也來醫好他,
[00:08:17.800 --> 00:08:20.800]  叫他來將這個玉子拿走,
[00:08:20.800 --> 00:08:23.800]  說法跟彼得很相似,
[00:08:23.800 --> 00:08:26.800]  「起來收拾你的玉子」,
[00:08:26.800 --> 00:08:31.800]  所以這裡彼得在做一個很像耶穌做的工作,
[00:08:31.800 --> 00:08:34.800]  就是看到有需要的人,
[00:08:34.800 --> 00:08:37.800]  特別是身體有需要的人,
[00:08:37.800 --> 00:08:41.800]  就憐憫他,來醫治他,
[00:08:41.800 --> 00:08:44.800]  耶穌在這個世界常常都做這些工作,
[00:08:44.800 --> 00:08:47.800]  他看到身體有需要的人,
[00:08:47.800 --> 00:08:50.800]  特別是那些有病的人,
[00:08:50.800 --> 00:08:52.800]  就醫治他們的身體,
[00:08:52.800 --> 00:08:54.800]  沒有要求的,
[00:08:54.800 --> 00:08:57.800]  沒有要求他們跟從他做門徒,
[00:08:57.800 --> 00:09:02.800]  沒有要求他們用什麼條件來交換醫治,
[00:09:02.800 --> 00:09:06.800]  因為耶穌看到人有需要的時候,
[00:09:06.800 --> 00:09:09.800]  耶穌就憐憫他們,
[00:09:09.800 --> 00:09:14.800]  今天這個世界仍然有很多人是有需要的,
[00:09:14.800 --> 00:09:18.800]  我們會不會去憐憫這些人呢?
[00:09:18.800 --> 00:09:22.800]  還是我們會有很多條件給他們呢?
[00:09:22.800 --> 00:09:24.800]  特別是身體上的需要,
[00:09:24.800 --> 00:09:27.800]  雖然我們現在這個社會進步了很多,
[00:09:27.800 --> 00:09:32.800]  但是身體上的需要仍然是很真實的,
[00:09:32.800 --> 00:09:35.800]  無論因為窮困的時候吃不飽,
[00:09:35.800 --> 00:09:38.800]  因為窮困的時候穿不暖,
[00:09:38.800 --> 00:09:40.800]  不過在這種氣溫是沒有什麼問題的,
[00:09:40.800 --> 00:09:44.800]  不穿也沒有問題,冬天才有問題,
[00:09:44.800 --> 00:09:47.800]  但是因為窮困沒有地方居住,
[00:09:47.800 --> 00:09:49.800]  這是身體的需要,
[00:09:49.800 --> 00:09:51.800]  疾病更加不用說了,
[00:09:51.800 --> 00:09:55.800]  疾病很明顯是身體的需要產生痛苦,
[00:09:55.800 --> 00:10:00.800]  產生軟弱無力,
[00:10:00.800 --> 00:10:03.800]  我們都是需要去面對這些人,
[00:10:03.800 --> 00:10:06.800]  好像耶穌去面對這些人的時候,
[00:10:06.800 --> 00:10:10.800]  關心他們身體的需要,
[00:10:10.800 --> 00:10:14.800]  有時基督教給人覺得我們說話很抽象,
[00:10:14.800 --> 00:10:17.800]  我們經常說靈魂,我們說天上,
[00:10:17.800 --> 00:10:21.800]  我們好像很忽略這個現實的世界,
[00:10:21.800 --> 00:10:25.800]  很忽略這個人有身體的需要,
[00:10:25.800 --> 00:10:31.800]  我們說的話都是說一些很抽象的智慧,
[00:10:31.800 --> 00:10:33.800]  說了也不明白,
[00:10:33.800 --> 00:10:36.800]  特別是一說,三位一看,更加不好人明白,
[00:10:36.800 --> 00:10:40.800]  但是耶穌在這個世界是關心人的身體,
[00:10:40.800 --> 00:10:45.800]  祂知道人在痛苦裡面是難過的,
[00:10:45.800 --> 00:10:48.800]  是很難去生活的,
[00:10:48.800 --> 00:10:51.800]  而且不單止身體有疾病,
[00:10:51.800 --> 00:10:55.800]  身體有疾病特別在二千年前來說,
[00:10:55.800 --> 00:10:58.800]  是帶來很多生活的問題,
[00:10:58.800 --> 00:11:00.800]  今天我們可能還有很多福利,
[00:11:00.800 --> 00:11:02.800]  今天有傷殘人士,
[00:11:02.800 --> 00:11:05.800]  可能我們政府會資助你很多,
[00:11:05.800 --> 00:11:07.800]  很多地方便宜一點,
[00:11:07.800 --> 00:11:09.800]  很多地方方便一點,
[00:11:09.800 --> 00:11:11.800]  現在說無障礙通道,
[00:11:11.800 --> 00:11:16.800]  所有新的建築物都一定要遷就傷殘人士,
[00:11:16.800 --> 00:11:18.800]  二千年前沒有的,
[00:11:18.800 --> 00:11:21.800]  八年躺在玉子上面,
[00:11:21.800 --> 00:11:24.800]  沒有開工,沒有福利,
[00:11:24.800 --> 00:11:26.800]  就是不知道誰養他,
[00:11:26.800 --> 00:11:29.800]  他繼續下去生活是困難的,
[00:11:29.800 --> 00:11:33.800]  有時病,如果病會令我們死,
[00:11:33.800 --> 00:11:35.800]  我們說死就算了,
[00:11:35.800 --> 00:11:38.800]  癱是很艱難的,
[00:11:38.800 --> 00:11:40.800]  因為不會死的,
[00:11:40.800 --> 00:11:42.800]  不管你被人斬了一隻腳也好,
[00:11:42.800 --> 00:11:43.800]  跌穿了一隻腳也好,
[00:11:43.800 --> 00:11:46.800]  他一輩子是困難的,
[00:11:46.800 --> 00:11:49.800]  這樣的問題是不會令他的生命受威脅,
[00:11:49.800 --> 00:11:52.800]  但是他令他的生活很受威脅,
[00:11:52.800 --> 00:11:55.800]  耶穌是醫治人的,
[00:11:55.800 --> 00:12:01.800]  耶穌知道人在這個世界生活的時間是有很多艱難的,
[00:12:01.800 --> 00:12:05.800]  所以耶穌了解這些人的艱難,
[00:12:05.800 --> 00:12:07.800]  並且願意幫助他們,
[00:12:07.800 --> 00:12:10.800]  沒有條件的,因為耶穌愛他們,
[00:12:10.800 --> 00:12:14.800]  今天我們願不願意幫助那些人呢?
[00:12:14.800 --> 00:12:18.800]  還是我們幫助人的時候,
[00:12:18.800 --> 00:12:20.800]  我們是在想其他東西的?
[00:12:20.800 --> 00:12:22.800]  我們不是關心這些人的需要,
[00:12:22.800 --> 00:12:26.800]  我們沒有了解他們的痛苦是什麼,
[00:12:26.800 --> 00:12:30.800]  我們只是想高舉我們自己的能力,
[00:12:30.800 --> 00:12:35.800]  或者我們高舉我們自己的愛心而已,
[00:12:35.800 --> 00:12:37.800]  我們又要留意,
[00:12:37.800 --> 00:12:40.800]  彼得去醫治這個癱子的時候,
[00:12:40.800 --> 00:12:43.800]  他和耶穌有一樣很不同的東西,
[00:12:43.800 --> 00:12:46.800]  有一樣東西就是,彼得再說一句,
[00:12:46.800 --> 00:12:48.800]  彼得要說,耶穌基督醫好你,
[00:12:48.800 --> 00:12:50.800]  你要起來收拾你的肉子,
[00:12:50.800 --> 00:12:52.800]  如果是耶穌就不需要那一句,
[00:12:52.800 --> 00:12:55.800]  耶穌直接叫他起來收拾你的肉子,
[00:12:55.800 --> 00:13:00.800]  彼得知道不是靠他的能力來醫治人的,
[00:13:00.800 --> 00:13:03.800]  是靠耶穌基督來醫治人的,
[00:13:03.800 --> 00:13:07.800]  今天我們在這個世界,我們說為耶穌基督作見證,
[00:13:07.800 --> 00:13:10.800]  我們做很多服事的工作,
[00:13:10.800 --> 00:13:13.800]  我們關心這個世界的人的需要,
[00:13:13.800 --> 00:13:15.800]  特別是他們身體的需要,
[00:13:15.800 --> 00:13:19.800]  但很多時候我們沒有奉耶穌基督的名,
[00:13:19.800 --> 00:13:20.800]  我們想什麼呢?
[00:13:20.800 --> 00:13:22.800]  我們想人們覺得教會很有愛心,
[00:13:22.800 --> 00:13:24.800]  你們教會真的有愛心了,
[00:13:24.800 --> 00:13:27.800]  你們教會真的肯犧牲了,
[00:13:27.800 --> 00:13:29.800]  花那麼多錢去幫助人,
[00:13:29.800 --> 00:13:31.800]  我們又覺得很高興,
[00:13:31.800 --> 00:13:33.800]  說真的,我們教會真的很好,
[00:13:33.800 --> 00:13:35.800]  我們不是為耶穌基督作見證,
[00:13:35.800 --> 00:13:37.800]  我們誤會了,
[00:13:37.800 --> 00:13:39.800]  以為我們自己有這個能力,
[00:13:39.800 --> 00:13:41.800]  人總是這樣的,
[00:13:41.800 --> 00:13:45.800]  人總是看誰直接去幫助他和做這些事情,
[00:13:45.800 --> 00:13:49.800]  人不是很留意到那個是耶穌做的,
[00:13:49.800 --> 00:13:51.800]  我們知道後來保羅也有這個經驗,
[00:13:51.800 --> 00:13:52.800]  保羅施行神蹟之後,
[00:13:52.800 --> 00:13:54.800]  那些人就拿些羊泥向他獻祭,
[00:13:54.800 --> 00:13:57.800]  就說神明降在我們當中了,
[00:13:57.800 --> 00:13:58.800]  保羅立刻就說不關我的事,
[00:13:58.800 --> 00:14:00.800]  這個是耶穌基督的工作,
[00:14:00.800 --> 00:14:05.800]  今天我們教會說我們去為耶穌基督作見證,
[00:14:05.800 --> 00:14:08.800]  但我們究竟高舉的是教會的名,
[00:14:08.800 --> 00:14:10.800]  還是耶穌基督的名呢?
[00:14:10.800 --> 00:14:12.800]  我們要人去明白,
[00:14:12.800 --> 00:14:14.800]  是耶穌基督關心他們,愛他們,
[00:14:14.800 --> 00:14:17.800]  還是要人明白我們關心他們,
[00:14:17.800 --> 00:14:19.800]  我們愛他們呢?
[00:14:19.800 --> 00:14:22.800]  人是看到人的事的,
[00:14:22.800 --> 00:14:24.800]  特別當我們做得好的之後,
[00:14:24.800 --> 00:14:27.800]  我們受到居民的歡迎,
[00:14:27.800 --> 00:14:30.800]  我們甚至受到政府的欣賞,
[00:14:30.800 --> 00:14:32.800]  這間教會真是有愛心了,
[00:14:32.800 --> 00:14:34.800]  這個機構真是有愛心了,
[00:14:34.800 --> 00:14:36.800]  肯幫助人,
[00:14:36.800 --> 00:14:38.800]  但那些人是看不到耶穌基督的,
[00:14:38.800 --> 00:14:43.800]  今天我們有很多目的想做這些事,
[00:14:43.800 --> 00:14:46.800]  但我們不是真的去將人,
[00:14:46.800 --> 00:14:49.800]  將耶穌基督的愛告訴人,
[00:14:49.800 --> 00:14:51.800]  我們不是真的關心那些人,
[00:14:51.800 --> 00:14:53.800]  能夠行神蹟,
[00:14:53.800 --> 00:14:55.800]  醫病真是好了,
[00:14:55.800 --> 00:14:57.800]  有時我做夢都會想一想,
[00:14:57.800 --> 00:14:58.800]  做夢不是真的,
[00:14:58.800 --> 00:15:00.800]  我會想我懂得醫病多好呢,
[00:15:00.800 --> 00:15:03.800]  有時我甚至覺得可否這樣求呢,
[00:15:03.800 --> 00:15:05.800]  有醫病的恩賜,
[00:15:05.800 --> 00:15:06.800]  下次有個人來到,
[00:15:06.800 --> 00:15:07.800]  只要我按手,
[00:15:07.800 --> 00:15:10.800]  他的癌細胞全部自動會死了,
[00:15:10.800 --> 00:15:12.800]  如果賺錢就一定好賺,
[00:15:12.800 --> 00:15:13.800]  我們不要說賺錢,
[00:15:13.800 --> 00:15:15.800]  我們為教會著想,
[00:15:15.800 --> 00:15:17.800]  如果我們每個星期日打開門,
[00:15:17.800 --> 00:15:18.800]  我們先醫病,
[00:15:18.800 --> 00:15:21.800]  頭十個癌症可以立即好,
[00:15:21.800 --> 00:15:24.800]  排隊了,教會坐到滿了,
[00:15:24.800 --> 00:15:28.800]  但你想想當我這樣幻想的時候,
[00:15:28.800 --> 00:15:30.800]  我為的是什麼呢?
[00:15:30.800 --> 00:15:33.800]  是自己的聲譽,
[00:15:33.800 --> 00:15:36.800]  是教會的成功,
[00:15:36.800 --> 00:15:40.800]  當我想如果教會我們能夠有醫病的恩賜,
[00:15:40.800 --> 00:15:43.800]  有癌症的來到一定好的時候,
[00:15:43.800 --> 00:15:45.800]  教會很多人很多人,
[00:15:45.800 --> 00:15:47.800]  很擠擁,很成功,
[00:15:47.800 --> 00:15:51.800]  我們的教會變成很出名的教會了,
[00:15:51.800 --> 00:15:52.800]  我在想什麼呢?
[00:15:52.800 --> 00:15:54.800]  我在想我們的成就,
[00:15:54.800 --> 00:15:57.800]  我們不是讓人認識耶穌,
[00:15:57.800 --> 00:16:00.800]  或者我們在想的根本不是那些人的需要,
[00:16:00.800 --> 00:16:02.800]  為什麼耶穌要他病呢?
[00:16:02.800 --> 00:16:04.800]  耶穌要他呢?
[00:16:04.800 --> 00:16:05.800]  如果耶穌要他醫好,
[00:16:05.800 --> 00:16:09.800]  耶穌要他在這個過程裡面思考什麼呢?
[00:16:09.800 --> 00:16:11.800]  如果我們真的有這個能力,
[00:16:11.800 --> 00:16:13.800]  有一個癌症的病人,
[00:16:13.800 --> 00:16:15.800]  立即他的癌細胞好起來,
[00:16:15.800 --> 00:16:18.800]  這個世界的人不再需要怕癌症了,
[00:16:18.800 --> 00:16:20.800]  一見到有,立即有來,
[00:16:20.800 --> 00:16:22.800]  你一按手,死光了,
[00:16:22.800 --> 00:16:24.800]  那以後再上班了,
[00:16:24.800 --> 00:16:27.800]  完全不覺得這種是病了,
[00:16:27.800 --> 00:16:32.800]  完全沒辦法體會耶穌要在這個過程給他的東西,
[00:16:32.800 --> 00:16:34.800]  我們不是真的愛他,
[00:16:34.800 --> 00:16:39.800]  我們沒有關心他在這個病裡面的痛苦和掙扎,
[00:16:39.800 --> 00:16:43.800]  我們可能變成一個工廠,
[00:16:43.800 --> 00:16:45.800]  變成一個機器,
[00:16:45.800 --> 00:16:46.800]  總之有人有病,
[00:16:46.800 --> 00:16:47.800]  按一按手祈禱,
[00:16:47.800 --> 00:16:49.800]  搞定,下一個,
[00:16:49.800 --> 00:16:50.800]  十秒鐘一個,
[00:16:50.800 --> 00:16:51.800]  一分鐘可以做六個,
[00:16:51.800 --> 00:16:53.800]  一個小時可以做三百六十人,
[00:16:53.800 --> 00:16:54.800]  那就收工了,
[00:16:54.800 --> 00:16:59.800]  我們其實是在做一個機器,
[00:16:59.800 --> 00:17:02.800]  我們不是在高舉耶穌,
[00:17:02.800 --> 00:17:05.800]  我們沒有發現原來是耶穌去醫治他,
[00:17:05.800 --> 00:17:09.800]  以來我們沒有真正關心這個人需要什麼,
[00:17:09.800 --> 00:17:12.800]  求神幫助我們,
[00:17:12.800 --> 00:17:15.800]  當我們說我們要為耶穌作見證,
[00:17:15.800 --> 00:17:19.800]  當我們真的能夠去關心人的需要的時候,
[00:17:19.800 --> 00:17:23.800]  我們有沒有想過他們真的需要什麼呢?
[00:17:23.800 --> 00:17:25.800]  他們心裡面,
[00:17:25.800 --> 00:17:27.800]  他們的困難是什麼呢?
[00:17:27.800 --> 00:17:29.800]  當他們有病的時候,
[00:17:29.800 --> 00:17:31.800]  當他們窮困的時候,
[00:17:31.800 --> 00:17:35.800]  他們最大的憂慮是什麼呢?
[00:17:35.800 --> 00:17:38.800]  他們最大的悲傷是什麼呢?
[00:17:38.800 --> 00:17:41.800]  我們是不是只是很草率的,
[00:17:41.800 --> 00:17:42.800]  很輕易的,
[00:17:42.800 --> 00:17:44.800]  就說你沒錢我就給你錢,
[00:17:44.800 --> 00:17:47.800]  有錢就不用問,
[00:17:47.800 --> 00:17:48.800]  沒問題,
[00:17:48.800 --> 00:17:49.800]  是不是這樣,
[00:17:49.800 --> 00:17:52.800]  他的心靈就可以得到醫治呢?
[00:17:52.800 --> 00:17:53.800]  是不是這樣,
[00:17:53.800 --> 00:17:55.800]  他的生活就可以滿足呢?
[00:17:55.800 --> 00:17:57.800]  是不是一個人沒有食物,
[00:17:57.800 --> 00:17:58.800]  我們就這樣給他食物,
[00:17:58.800 --> 00:18:00.800]  我們就叫做,
[00:18:00.800 --> 00:18:04.800]  我們做了耶穌基督要我們做的事情呢?
[00:18:04.800 --> 00:18:06.800]  求神幫助我們,
[00:18:06.800 --> 00:18:08.800]  我們效法耶穌基督,
[00:18:08.800 --> 00:18:10.800]  我們去幫助人,
[00:18:10.800 --> 00:18:13.800]  去面對他真正的需要,
[00:18:13.800 --> 00:18:15.800]  耶穌基督憐憫他們,
[00:18:15.800 --> 00:18:18.800]  耶穌基督面對每一個有病的人,
[00:18:18.800 --> 00:18:21.800]  都會用不同的方法來醫治他們,
[00:18:21.800 --> 00:18:26.800]  讓他們得到真正的醫治,
[00:18:26.800 --> 00:18:28.800]  包括我們剛才提到的,
[00:18:28.800 --> 00:18:30.800]  耶穌醫治的譚子,
[00:18:30.800 --> 00:18:33.800]  耶穌首先赦免他的罪,
[00:18:33.800 --> 00:18:35.800]  在第二個故事裡面,
[00:18:35.800 --> 00:18:37.800]  彼得去到這個藥伯,
[00:18:37.800 --> 00:18:41.800]  這個藥伯有一個人叫做多加,
[00:18:41.800 --> 00:18:43.800]  聖經說他廣行善事,
[00:18:43.800 --> 00:18:44.800]  多思周濟,
[00:18:44.800 --> 00:18:45.800]  那做了什麼好事呢?
[00:18:45.800 --> 00:18:47.800]  在39次我們看見,
[00:18:47.800 --> 00:18:51.800]  原來他幫助很多寡婦做衣服,
[00:18:51.800 --> 00:18:54.800]  把這些衣服送給他們,
[00:18:54.800 --> 00:18:57.800]  你要記得衣服在2000年前,
[00:18:57.800 --> 00:18:59.800]  是很貴的東西,
[00:18:59.800 --> 00:19:01.800]  今天當然沒有所謂,
[00:19:01.800 --> 00:19:04.800]  很多人貴貴都換貴的,
[00:19:04.800 --> 00:19:08.800]  你買一件衣服穿兩三次就換,
[00:19:08.800 --> 00:19:11.800]  你要知道衣服其實在2,300年前,
[00:19:11.800 --> 00:19:13.800]  是很昂貴的東西,
[00:19:13.800 --> 00:19:17.800]  所以你知道以前國家之間的交易,
[00:19:17.800 --> 00:19:20.800]  或者交一些貢品,
[00:19:20.800 --> 00:19:25.800]  絲綢或者布匹是很重要的物件,
[00:19:25.800 --> 00:19:26.800]  而以前的世界,
[00:19:26.800 --> 00:19:29.800]  布匹是可以當錢去用的,
[00:19:29.800 --> 00:19:32.800]  很多物件的價值,
[00:19:32.800 --> 00:19:34.800]  是用多少匹布來計錢的,
[00:19:34.800 --> 00:19:37.800]  就因為布匹是很昂貴的東西,
[00:19:37.800 --> 00:19:39.800]  自從工業革命之後,
[00:19:39.800 --> 00:19:41.800]  我們有很快捷的方式,
[00:19:41.800 --> 00:19:44.800]  來做紡織生產布和制衣,
[00:19:44.800 --> 00:19:45.800]  我們就把衣服全部撤了,
[00:19:45.800 --> 00:19:47.800]  除了一些很貴的牌子,
[00:19:47.800 --> 00:19:48.800]  牌子貴而已,
[00:19:48.800 --> 00:19:49.800]  不是衣服貴,
[00:19:49.800 --> 00:19:50.800]  在聖經的時代,
[00:19:50.800 --> 00:19:51.800]  2,000年前,
[00:19:51.800 --> 00:19:53.800]  衣服是很貴的東西,
