
[00:00:00.000 --> 00:00:02.000]  什麼叫幸福呀 電影姐妹
[00:01:12.000 --> 00:01:13.000]  爲什麼你們會跳舞呢
[00:01:13.000 --> 00:01:15.000]  教會不是跳得舞的嗎
[00:01:15.000 --> 00:01:16.000]  是的
[00:01:16.000 --> 00:01:18.000]  我自小教會是不準跳舞的
[00:01:18.000 --> 00:01:21.000]  但爲什麼會搞到教會跳舞呢
[00:01:21.000 --> 00:01:22.000]  很坦白
[00:01:22.000 --> 00:01:24.000]  因爲我從小就信主
[00:01:24.000 --> 00:01:26.000]  人生不同的歷程
[00:01:26.000 --> 00:01:27.000]  我和普通人是正常的
[00:01:27.000 --> 00:01:29.000]  我也是一個很坦白的人
[00:01:29.000 --> 00:01:30.000]  我很少去扭曲自己
[00:01:30.000 --> 00:01:32.000]  我經常覺得很奇怪
[00:01:32.000 --> 00:01:36.000]  教會叫外面去玩很艱難
[00:01:36.000 --> 00:01:40.000]  但叫外面玩的那羣人去教會
[00:01:40.000 --> 00:01:42.000]  都一樣艱難
[00:01:42.000 --> 00:01:44.000]  兩個紅溝都不知道怎樣處理
[00:01:44.000 --> 00:01:46.000]  但我記得我自己有一個
[00:01:46.000 --> 00:01:48.000]  很反叛的行動
[00:01:48.000 --> 00:01:49.000]  我記得我年輕的時候
[00:01:49.000 --> 00:01:50.000]  十多歲
[00:01:50.000 --> 00:01:53.000]  還是YMCA的年代
[00:01:53.000 --> 00:01:54.000]  開P
[00:01:54.000 --> 00:01:55.000]  大學就開P
[00:01:55.000 --> 00:01:58.000]  我們這些中學生當然去玩
[00:01:58.000 --> 00:02:00.000]  有男生請沒理由不去
[00:02:00.000 --> 00:02:02.000]  但就遇上團契
[00:02:02.000 --> 00:02:05.000]  我記得我曾經做過一次逃兵
[00:02:05.000 --> 00:02:07.000]  一輩子都沒試過缺席聚會
[00:02:07.000 --> 00:02:09.000]  我那次就沒有團契
[00:02:09.000 --> 00:02:12.000]  參加了POLY的一個派對
[00:02:12.000 --> 00:02:15.000]  想不到原來你在那裏
[00:02:15.000 --> 00:02:17.000]  你都可以聽到神的聲音
[00:02:17.000 --> 00:02:19.000]  那裏跳得瘋狂
[00:02:19.000 --> 00:02:21.000]  但那時候很特別
[00:02:21.000 --> 00:02:23.000]  看到閃燈一會兒白一會兒黑
[00:02:23.000 --> 00:02:25.000]  很老套的
[00:02:25.000 --> 00:02:27.000]  沒其它發生的
[00:02:27.000 --> 00:02:29.000]  但不知道在跳的時候
[00:02:29.000 --> 00:02:31.000]  一會兒黑一會兒白
[00:02:31.000 --> 00:02:33.000]  看到那羣很瘋狂的人的時候
[00:02:33.000 --> 00:02:35.000]  心裏的聲音就是
[00:02:35.000 --> 00:02:36.000]  你看看
[00:02:36.000 --> 00:02:38.000]  多少人都不在教會之外
[00:02:38.000 --> 00:02:40.000]  他們就在這裏
[00:02:40.000 --> 00:02:42.000]  如果這羣不認識神的
[00:02:42.000 --> 00:02:45.000]  這裏和地獄是沒有分別的
[00:02:45.000 --> 00:02:47.000]  那一刻很害怕
[00:02:47.000 --> 00:02:48.000]  於是我就想起
[00:02:48.000 --> 00:02:50.000]  保羅經常有個說話
[00:02:50.000 --> 00:02:52.000]  在我心裏縈繞的
[00:02:52.000 --> 00:02:55.000]  你和我是成爲了一臺戲
[00:02:55.000 --> 00:02:58.000]  給天使和世人觀看
[00:02:58.000 --> 00:03:00.000]  你有沒有想過原來
[00:03:00.000 --> 00:03:02.000]  我們是被監視的
[00:03:02.000 --> 00:03:05.000]  很多人是睜大雙眼看着你的
[00:03:05.000 --> 00:03:06.000]  那你說不要緊的
[00:03:06.000 --> 00:03:08.000]  我潛水就可以了
[00:03:08.000 --> 00:03:10.000]  我不表態就可以了
[00:03:10.000 --> 00:03:12.000]  我不要說那麼多就可以了
[00:03:12.000 --> 00:03:14.000]  兄弟姐妹不要欺騙自己
[00:03:14.000 --> 00:03:17.000]  其實你不做什麼
[00:03:17.000 --> 00:03:19.000]  你都是在待着什麼
[00:03:19.000 --> 00:03:20.000]  你明白我的意思嗎
[00:03:20.000 --> 00:03:22.000]  你以爲你沒有什麼影響力嗎
[00:03:22.000 --> 00:03:26.000]  你坐着就在影響這個世界了
[00:03:26.000 --> 00:03:29.000]  有很多人在德國見證會里都會說
[00:03:29.000 --> 00:03:31.000]  想不到我缺了字回去說的時候
[00:03:31.000 --> 00:03:33.000]  我才發現
[00:03:33.000 --> 00:03:37.000]  我的公司原來有這麼多的基督徒
[00:03:37.000 --> 00:03:39.000]  這樣也好
[00:03:39.000 --> 00:03:41.000]  如果你聽別人說
[00:03:41.000 --> 00:03:43.000]  原來你是基督徒的
[00:03:43.000 --> 00:03:46.000]  那你就真的要檢討一下了
[00:03:46.000 --> 00:03:48.000]  不要以爲你可以藏起自己
[00:03:48.000 --> 00:03:51.000]  每一個人在這個世界上生活的時候
[00:03:51.000 --> 00:03:52.000]  你都有你的影響力
[00:03:52.000 --> 00:03:55.000]  你不發揮其實你都在發揮的
[00:03:55.000 --> 00:03:57.000]  事實上諮文中心的出現
[00:03:57.000 --> 00:04:00.000]  都是這間教會給了我很大的空間
[00:04:00.000 --> 00:04:02.000]  最初的時候都是我自己拿來做的
[00:04:02.000 --> 00:04:03.000]  很坦白
[00:04:03.000 --> 00:04:04.000]  聽電話的那個是我
[00:04:04.000 --> 00:04:05.000]  做海報的那個是我
[00:04:05.000 --> 00:04:07.000]  自己出去大堆的都是我的
[00:04:07.000 --> 00:04:08.000]  煮飯的那個是我
[00:04:08.000 --> 00:04:09.000]  掃地的那個扔垃圾的都是我
[00:04:09.000 --> 00:04:11.000]  但當這樣去做的時候
[00:04:11.000 --> 00:04:12.000]  我發現一件事
[00:04:12.000 --> 00:04:15.000]  真的教會如果不是透過一個平臺
[00:04:15.000 --> 00:04:17.000]  能夠和社區接觸
[00:04:17.000 --> 00:04:20.000]  其實不信耶穌的街坊
[00:04:20.000 --> 00:04:22.000]  其實真的沒有什麼機會
[00:04:22.000 --> 00:04:24.000]  會無端端走進教會的
[00:04:24.000 --> 00:04:25.000]  我們在球場傳播音樂都知道
[00:04:25.000 --> 00:04:26.000]  很多人其實不知道
[00:04:26.000 --> 00:04:28.000]  我們原來不信耶穌的人
[00:04:28.000 --> 00:04:30.000]  是可以進來教會的
[00:04:30.000 --> 00:04:31.000]  他們以爲
[00:04:31.000 --> 00:04:33.000]  未進會就不能進來
[00:04:33.000 --> 00:04:35.000]  其實這個思想很古怪的
[00:04:35.000 --> 00:04:36.000]  你又不進來
[00:04:36.000 --> 00:04:38.000]  那你怎麼進會呢
[00:04:38.000 --> 00:04:39.000]  兄弟姐妹
[00:04:39.000 --> 00:04:41.000]  原來當我們能夠肯出去的時候
[00:04:41.000 --> 00:04:45.000]  我們是很有這個機會
[00:04:45.000 --> 00:04:47.000]  去將我們的信仰
[00:04:47.000 --> 00:04:48.000]  我們的生活
[00:04:48.000 --> 00:04:50.000]  其實給其他人去認識
[00:04:50.000 --> 00:04:51.000]  我最近簽名中心
[00:04:51.000 --> 00:04:52.000]  其實一直都很旺的
[00:04:52.000 --> 00:04:53.000]  好像街市一樣
[00:04:53.000 --> 00:04:55.000]  人們又來跳舞
[00:04:55.000 --> 00:04:56.000]  又來球
[00:04:56.000 --> 00:04:57.000]  又來煮飯
[00:04:57.000 --> 00:04:59.000]  搞一些古靈精怪的東西
[00:04:59.000 --> 00:05:01.000]  初初人們走進這個會議的時候
[00:05:01.000 --> 00:05:02.000]  是有點害怕的
[00:05:02.000 --> 00:05:04.000]  真是神聖的地方
[00:05:04.000 --> 00:05:06.000]  這裏就是教會的了
[00:05:06.000 --> 00:05:07.000]  這裏就是教會的了
[00:05:07.000 --> 00:05:09.000]  看着這裏跳舞的感覺
[00:05:09.000 --> 00:05:11.000]  很古怪的
[00:05:11.000 --> 00:05:12.000]  但是慢慢他們就習慣了
[00:05:12.000 --> 00:05:14.000]  原來這裏就是教會
[00:05:14.000 --> 00:05:15.000]  是這樣的
[00:05:15.000 --> 00:05:16.000]  兄弟姐妹
[00:05:16.000 --> 00:05:18.000]  如果你想一下
[00:05:18.000 --> 00:05:20.000]  沒有人去說
[00:05:20.000 --> 00:05:24.000]  我們是不能夠去認識神
[00:05:24.000 --> 00:05:25.000]  連我們的上帝
[00:05:25.000 --> 00:05:28.000]  祂自己都找了一個很大的平臺
[00:05:28.000 --> 00:05:31.000]  就是祂自己走下來這個人間
[00:05:31.000 --> 00:05:33.000]  告訴我們
[00:05:33.000 --> 00:05:37.000]  有一位上帝是愛我們每一個
[00:05:37.000 --> 00:05:39.000]  中國人拜神
[00:05:39.000 --> 00:05:41.000]  其實是好使饋的
[00:05:41.000 --> 00:05:42.000]  那個神靚
[00:05:42.000 --> 00:05:44.000]  我就去拜祂
[00:05:44.000 --> 00:05:46.000]  真是應驗了
[00:05:46.000 --> 00:05:48.000]  我們就還神
[00:05:48.000 --> 00:05:50.000]  還完神就沒關係了
[00:05:50.000 --> 00:05:52.000]  你靚的我下次就來
[00:05:52.000 --> 00:05:53.000]  你這間不靚
[00:05:53.000 --> 00:05:55.000]  我下次就去找第二個
[00:05:55.000 --> 00:05:56.000]  完了之後
[00:05:56.000 --> 00:05:59.000]  我們沒有想過和神有任何的關係
[00:05:59.000 --> 00:06:00.000]  其實唯有基督教
[00:06:00.000 --> 00:06:02.000]  因爲有耶穌基督降世
[00:06:02.000 --> 00:06:04.000]  這個聖誕節的故事
[00:06:04.000 --> 00:06:06.000]  令我們才知道原來有一個神
[00:06:06.000 --> 00:06:09.000]  其實和我們是可以有關係
[00:06:09.000 --> 00:06:10.000]  祂是愛我們
[00:06:10.000 --> 00:06:13.000]  祂甚至是爲我們死在十字架上
[00:06:13.000 --> 00:06:15.000]  如果沒有耶穌基督的降世
[00:06:15.000 --> 00:06:17.000]  沒有人知道神的愛
[00:06:17.000 --> 00:06:18.000]  同樣今天
[00:06:18.000 --> 00:06:20.000]  如果沒有基督徒來分享
[00:06:20.000 --> 00:06:22.000]  是無端端
[00:06:22.000 --> 00:06:25.000]  不會有一些街坊走來走去
[00:06:25.000 --> 00:06:27.000]  他會知道
[00:06:27.000 --> 00:06:28.000]  這裏有一間教會
[00:06:28.000 --> 00:06:30.000]  知道這裏有一羣基督徒
[00:06:30.000 --> 00:06:33.000]  知道教會的生活究竟是怎麼樣的
[00:06:33.000 --> 00:06:34.000]  兄弟姐妹
[00:06:34.000 --> 00:06:37.000]  當我們說見證上帝是愛的時候
[00:06:37.000 --> 00:06:39.000]  我們真的要好好地去反省
[00:06:39.000 --> 00:06:42.000]  今天我們怎樣去看這些話題
[00:06:42.000 --> 00:06:43.000]  多謝三位講員
[00:06:43.000 --> 00:06:45.000]  在之前講了不同的道理
[00:06:45.000 --> 00:06:46.000]  也開了我們的心竅
[00:06:46.000 --> 00:06:47.000]  特別是上個星期
[00:06:47.000 --> 00:06:49.000]  大家好像是牧師粉絲
[00:06:49.000 --> 00:06:50.000]  見到他們很開心
[00:06:50.000 --> 00:06:52.000]  人們都很雀躍
[00:06:52.000 --> 00:06:53.000]  但我大約估計
[00:06:53.000 --> 00:06:55.000]  應該有10%是這樣
[00:06:55.000 --> 00:06:56.000]  爲什麼呢
[00:06:56.000 --> 00:06:58.000]  因爲在我的區裏就發現
[00:06:58.000 --> 00:07:00.000]  有人說很開心很興奮
[00:07:00.000 --> 00:07:03.000]  因爲他們都是很渴求去去去的牧者
[00:07:03.000 --> 00:07:06.000]  現在剩下來的好像太靜了
[00:07:06.000 --> 00:07:07.000]  特別我有個組長
[00:07:07.000 --> 00:07:08.000]  一聽完牧師這樣說
[00:07:08.000 --> 00:07:11.000]  哇 這些人缺志像執豆一樣
[00:07:11.000 --> 00:07:13.000]  他真的很想試
[00:07:13.000 --> 00:07:15.000]  他有個band在澳洲
[00:07:15.000 --> 00:07:16.000]  是他的好朋友
[00:07:16.000 --> 00:07:17.000]  轉了很多年福音
[00:07:17.000 --> 00:07:20.000]  但還是老鼠拉龜
[00:07:20.000 --> 00:07:21.000]  賣不了
[00:07:21.000 --> 00:07:23.000]  那天他打電話去跟他說
[00:07:23.000 --> 00:07:24.000]  聖誕節之類的
[00:07:24.000 --> 00:07:25.000]  心裏就想
[00:07:25.000 --> 00:07:27.000]  哎呀 牧師講得好像很容易
[00:07:27.000 --> 00:07:28.000]  死就死吧
[00:07:28.000 --> 00:07:29.000]  突然就問他
[00:07:29.000 --> 00:07:30.000]  其實你這麼久了
[00:07:30.000 --> 00:07:32.000]  你有沒有想缺志啊
[00:07:32.000 --> 00:07:34.000]  哇 竟然他說
[00:07:34.000 --> 00:07:35.000]  好啊
[00:07:35.000 --> 00:07:37.000]  於是姐妹就用長途電話
[00:07:37.000 --> 00:07:39.000]  帶着這個澳洲的朋友缺志信主
[00:07:39.000 --> 00:07:41.000]  我們將榮耀歸給神
[00:07:41.000 --> 00:07:43.000]  神爲什麼這麼好
[00:07:43.000 --> 00:07:46.000]  將這麼多執豆的見證告訴我們
[00:07:46.000 --> 00:07:48.000]  神真的想去shake我們的心
[00:07:48.000 --> 00:07:50.000]  搖動我們的心
[00:07:50.000 --> 00:07:51.000]  我們大部分基督徒
[00:07:51.000 --> 00:07:53.000]  可能我們有半成左右
[00:07:53.000 --> 00:07:55.000]  我想外向和內向
[00:07:55.000 --> 00:07:57.000]  我們都不是這麼瘋狂的人
[00:07:57.000 --> 00:07:59.000]  聽到這麼興奮的消息
[00:07:59.000 --> 00:08:02.000]  是有些人會像這個小妹妹這樣
[00:08:02.000 --> 00:08:04.000]  但我感覺到
[00:08:04.000 --> 00:08:07.000]  還有一半人是這樣的
[00:08:07.000 --> 00:08:10.000]  這個是不是你啊
[00:08:10.000 --> 00:08:11.000]  可能是你
[00:08:11.000 --> 00:08:13.000]  這篇道是特別給你的
[00:08:13.000 --> 00:08:15.000]  因爲越興奮越容易
[00:08:15.000 --> 00:08:17.000]  我們的心就拿着
[00:08:17.000 --> 00:08:19.000]  你又講得容易
[00:08:19.000 --> 00:08:21.000]  你又好 你又那麼容易
[00:08:21.000 --> 00:08:23.000]  我都不知道做得多辛苦 多艱難
[00:08:23.000 --> 00:08:25.000]  我回去都和我老公在那裏聊天
[00:08:25.000 --> 00:08:27.000]  他說 你真是一輩子好命的
[00:08:27.000 --> 00:08:29.000]  我跟了他很多年了 很坦白
[00:08:29.000 --> 00:08:30.000]  我說你一輩子好命的
[00:08:30.000 --> 00:08:31.000]  你真是很容易的
[00:08:31.000 --> 00:08:33.000]  我真是見證他很容易的
[00:08:33.000 --> 00:08:35.000]  但他也是很夠膽的
[00:08:35.000 --> 00:08:37.000]  整天都開口
[00:08:37.000 --> 00:08:38.000]  心裏面都是
[00:08:38.000 --> 00:08:40.000]  我又做到死呢 這麼開心
[00:08:40.000 --> 00:08:42.000]  然後大家又很開心
[00:08:42.000 --> 00:08:44.000]  有點生氣
[00:08:44.000 --> 00:08:45.000]  晚上睡覺的時候
[00:08:45.000 --> 00:08:47.000]  突然神跟我說
[00:08:47.000 --> 00:08:48.000]  他給了我一段經文
[00:08:48.000 --> 00:08:49.000]  經文是怎麼說的呢
[00:08:49.000 --> 00:08:51.000]  在《約翰福音》他這麼說
[00:08:51.000 --> 00:08:52.000]  我猜你們去
[00:08:52.000 --> 00:08:55.000]  收你們所沒有奴婦的
[00:08:55.000 --> 00:08:56.000]  別人奴婦
[00:08:56.000 --> 00:09:00.000]  你們享受他們所奴婦的
[00:09:00.000 --> 00:09:01.000]  兄弟姐妹
[00:09:01.000 --> 00:09:03.000]  今天這段經文也送給你們
[00:09:03.000 --> 00:09:04.000]  我們一起讀 好嗎
[00:09:04.000 --> 00:09:05.000]  1 2 3
[00:09:05.000 --> 00:09:06.000]  我猜你們去
[00:09:06.000 --> 00:09:10.000]  收你們所沒有奴婦的
[00:09:10.000 --> 00:09:11.000]  別人奴婦
[00:09:11.000 --> 00:09:15.000]  你們享受他們所奴婦的
[00:09:15.000 --> 00:09:17.000]  哇
[00:09:17.000 --> 00:09:18.000]  打了一本聖經
[00:09:18.000 --> 00:09:20.000]  找到這段經文的時候
[00:09:20.000 --> 00:09:23.000]  心裏面有點火火的
[00:09:23.000 --> 00:09:24.000]  是啊
[00:09:24.000 --> 00:09:25.000]  我真是這麼想的
[00:09:25.000 --> 00:09:27.000]  這三十年
[00:09:27.000 --> 00:09:29.000]  一起侍奉和我老公
[00:09:29.000 --> 00:09:32.000]  我真是覺得我很奴婦
[00:09:32.000 --> 00:09:35.000]  他就經常收我奴婦的
[00:09:35.000 --> 00:09:37.000]  這間教會從小開始
[00:09:37.000 --> 00:09:39.000]  洗廁所都是我先洗的
[00:09:39.000 --> 00:09:40.000]  沒有人倒垃圾
[00:09:40.000 --> 00:09:41.000]  都是我做的
[00:09:41.000 --> 00:09:42.000]  你明白嗎
[00:09:42.000 --> 00:09:43.000]  他是我老闆
[00:09:43.000 --> 00:09:44.000]  當然不是他做的
[00:09:44.000 --> 00:09:45.000]  他是我老公
[00:09:45.000 --> 00:09:46.000]  當然不用他做
[00:09:46.000 --> 00:09:48.000]  但所有的廚房
[00:09:48.000 --> 00:09:49.000]  後勤做的東西
[00:09:49.000 --> 00:09:51.000]  都是我們同工做的
[00:09:51.000 --> 00:09:53.000]  牧師只是上臺
[00:09:53.000 --> 00:09:56.000]  我真是覺得死好命
[00:09:56.000 --> 00:09:58.000]  但神跟我說
[00:09:58.000 --> 00:09:59.000]  弟兄姊妹
[00:09:59.000 --> 00:10:00.000]  你是不是這麼想的
[00:10:00.000 --> 00:10:01.000]  哇
[00:10:01.000 --> 00:10:02.000]  他們做那麼容易
[00:10:02.000 --> 00:10:03.000]  我很辛苦
[00:10:03.000 --> 00:10:04.000]  全福音都不行
[00:10:04.000 --> 00:10:06.000]  我媽祈禱很多年了
[00:10:06.000 --> 00:10:07.000]  都不肯缺志
[00:10:07.000 --> 00:10:09.000]  你是不是很灰心
[00:10:09.000 --> 00:10:11.000]  神今天再一次提醒我們
[00:10:11.000 --> 00:10:13.000]  什麼叫全福音
[00:10:13.000 --> 00:10:14.000]  經文後面是這麼說的
[00:10:14.000 --> 00:10:17.000]  他說莊稼已經發白了
[00:10:17.000 --> 00:10:19.000]  是收成的時間
[00:10:19.000 --> 00:10:21.000]  上帝叫你去收的時候
[00:10:21.000 --> 00:10:23.000]  你就真是執鬥地執的
[00:10:23.000 --> 00:10:24.000]  所以你明不明白
[00:10:24.000 --> 00:10:25.000]  爲什麼我們說
[00:10:25.000 --> 00:10:28.000]  我們需要有一個種子卡
[00:10:28.000 --> 00:10:30.000]  好好地祈禱
[00:10:30.000 --> 00:10:33.000]  按部就班去栽種
[00:10:33.000 --> 00:10:36.000]  其實當那個農作物
[00:10:36.000 --> 00:10:38.000]  是應該收成的時候
[00:10:38.000 --> 00:10:39.000]  你走出去
[00:10:39.000 --> 00:10:41.000]  就馬上收到了
[00:10:41.000 --> 00:10:42.000]  有份去參與
[00:10:42.000 --> 00:10:44.000]  造物園調查服務的弟兄姊妹
[00:10:44.000 --> 00:10:46.000]  他們就經歷到了
[00:10:46.000 --> 00:10:47.000]  不知道自己說什麼
[00:10:47.000 --> 00:10:48.000]  說兩句
[00:10:48.000 --> 00:10:49.000]  他真是缺志
[00:10:49.000 --> 00:10:51.000]  自己都好像不相信一樣
[00:10:51.000 --> 00:10:52.000]  弟兄姊妹
[00:10:52.000 --> 00:10:55.000]  上帝不會點一條黑路給我們走
[00:10:55.000 --> 00:10:57.000]  當我們願意去爲他
[00:10:57.000 --> 00:10:59.000]  出去收取莊稼的時候
[00:10:59.000 --> 00:11:00.000]  我們就經歷到
[00:11:00.000 --> 00:11:03.000]  人信着那種喜悅
[00:11:03.000 --> 00:11:04.000]  事實上
[00:11:04.000 --> 00:11:06.000]  教會的成立
[00:11:06.000 --> 00:11:07.000]  我們很清楚知道
[00:11:07.000 --> 00:11:09.000]  我們是要傳講耶穌
[00:11:09.000 --> 00:11:10.000]  可能在這一年裏
[00:11:10.000 --> 00:11:11.000]  我們大家都有很多反思
[00:11:11.000 --> 00:11:13.000]  更加不敢說話
[00:11:13.000 --> 00:11:16.000]  更加不敢和人用什麼辯駁
[00:11:16.000 --> 00:11:17.000]  但是
[00:11:17.000 --> 00:11:19.000]  有什麼好考慮呢
[00:11:19.000 --> 00:11:20.000]  我們什麼都不懂
[00:11:20.000 --> 00:11:22.000]  我們坦白和人說
[00:11:22.000 --> 00:11:23.000]  我們真的什麼都不懂
[00:11:23.000 --> 00:11:25.000]  但我們只懂得耶穌基督
[00:11:25.000 --> 00:11:26.000]  我們只懂得分享
[00:11:26.000 --> 00:11:27.000]  我們經歷過的神
[00:11:27.000 --> 00:11:29.000]  祂是怎麼幫助我們
[00:11:29.000 --> 00:11:31.000]  同樣在很困難的時間裏
[00:11:31.000 --> 00:11:34.000]  我們是怎麼依靠神來度過
[00:11:34.000 --> 00:11:35.000]  同樣
[00:11:35.000 --> 00:11:36.000]  當組長
[00:11:36.000 --> 00:11:37.000]  你說很辛苦
[00:11:37.000 --> 00:11:38.000]  又要叫弟兄姊妹
[00:11:38.000 --> 00:11:40.000]  做這樣做那樣
[00:11:40.000 --> 00:11:42.000]  還說幸福小組很艱難
[00:11:42.000 --> 00:11:44.000]  說個祕密給你們知道
[00:11:44.000 --> 00:11:46.000]  我們組長會經常開會
[00:11:46.000 --> 00:11:47.000]  人們都說
[00:11:47.000 --> 00:11:48.000]  他們小組什麼階段呢
[00:11:48.000 --> 00:11:49.000]  很快就說
[00:11:49.000 --> 00:11:50.000]  我們合一
[00:11:50.000 --> 00:11:52.000]  我們是三個階段
[00:11:52.000 --> 00:11:54.000]  自從我們一說幸福小組之後
[00:11:54.000 --> 00:11:58.000]  在剛剛那個組長會
[00:11:58.000 --> 00:11:59.000]  九成的人
[00:11:59.000 --> 00:12:01.000]  立刻退下
[00:12:01.000 --> 00:12:02.000]  不是的
[00:12:02.000 --> 00:12:04.000]  我們都是第一第二個階段
[00:12:04.000 --> 00:12:05.000]  一聽到幸福小組
[00:12:05.000 --> 00:12:07.000]  大家都害怕
[00:12:07.000 --> 00:12:08.000]  弟兄姊妹
[00:12:08.000 --> 00:12:09.000]  爲什麼害怕呢
[00:12:09.000 --> 00:12:12.000]  當我們叫弟兄姊妹去服事的時候
[00:12:12.000 --> 00:12:14.000]  我們是叫大家在做什麼
[00:12:14.000 --> 00:12:15.000]  我們是在幫助
[00:12:15.000 --> 00:12:17.000]  我們的親密信徒
[00:12:17.000 --> 00:12:18.000]  在做什麼
[00:12:18.000 --> 00:12:21.000]  其實我們只是鼓勵你成爲主的門徒
[00:12:21.000 --> 00:12:23.000]  耶穌不做的事
[00:12:23.000 --> 00:12:24.000]  我們沒需要做
[00:12:24.000 --> 00:12:25.000]  但耶穌做的事
[00:12:25.000 --> 00:12:27.000]  我們快快跟着去做
[00:12:27.000 --> 00:12:30.000]  我們就能夠經歷到上帝的實在
[00:12:30.000 --> 00:12:32.000]  不要再做信徒了
[00:12:32.000 --> 00:12:33.000]  你一定要做門徒
[00:12:33.000 --> 00:12:35.000]  你纔會見到神蹟其事
[00:12:35.000 --> 00:12:37.000]  你纔會見到神的大能
[00:12:37.000 --> 00:12:40.000]  因爲你是和上帝同共
[00:12:40.000 --> 00:12:41.000]  同樣
[00:12:41.000 --> 00:12:42.000]  我們很希望
[00:12:42.000 --> 00:12:43.000]  我們的生命
[00:12:43.000 --> 00:12:45.000]  能夠成爲世上的見證
[00:12:45.000 --> 00:12:47.000]  那個壓力是低很多
[00:12:47.000 --> 00:12:49.000]  我們不是叫我們去做銷售員
[00:12:49.000 --> 00:12:51.000]  我們只不過是將我們所經歷的東西
[00:12:51.000 --> 00:12:53.000]  來分享就可以了
[00:12:53.000 --> 00:12:55.000]  我們不需要說服別人
[00:12:55.000 --> 00:12:56.000]  很坦白
[00:12:56.000 --> 00:12:59.000]  我們這兩年都經歷了很多神蹟其事的事
[00:12:59.000 --> 00:13:01.000]  很多弟兄姊妹聽我們分享
[00:13:01.000 --> 00:13:02.000]  都有很多挑戰
[00:13:02.000 --> 00:13:03.000]  很多疑惑
[00:13:03.000 --> 00:13:06.000]  但是我們沒有能力解釋你的疑惑
[00:13:06.000 --> 00:13:09.000]  我們也沒有意圖要逼你去相信
[00:13:09.000 --> 00:13:11.000]  我們只是做我們的見證
[00:13:11.000 --> 00:13:12.000]  我只是告訴你
[00:13:12.000 --> 00:13:15.000]  就是七寸長的鐵片在我的腳上
[00:13:15.000 --> 00:13:16.000]  八顆螺絲
[00:13:16.000 --> 00:13:18.000]  我就是一顆鐵片都不用喫
[00:13:18.000 --> 00:13:21.000]  也不需要去有任何的幫助
[00:13:21.000 --> 00:13:23.000]  一起牀我就可以走了
[00:13:23.000 --> 00:13:25.000]  我是在經歷神的神蹟其事
[00:13:25.000 --> 00:13:26.000]  在我的身上
[00:13:26.000 --> 00:13:29.000]  我只是分享我自己生命的見證
[00:13:29.000 --> 00:13:32.000]  我也沒有辦法去解答所有人的問題
[00:13:32.000 --> 00:13:35.000]  但是當我們越經歷上帝的一年更加的多
[00:13:35.000 --> 00:13:36.000]  我們去分享的時候
[00:13:36.000 --> 00:13:38.000]  其實我們自己是最蒙福的
[00:13:38.000 --> 00:13:40.000]  特別如果我們在教會羣體
[00:13:40.000 --> 00:13:42.000]  在小組裏面去傳福音是更加輕鬆的
[00:13:42.000 --> 00:13:45.000]  因爲沒有人要你自己拿着麥說幾個小時的嘛
[00:13:45.000 --> 00:13:48.000]  我們說的是羣體的工作
[00:13:48.000 --> 00:13:50.000]  千蜜之所以可愛
[00:13:50.000 --> 00:13:53.000]  是因爲一個千蜜人和另外一個人比賽
[00:13:53.000 --> 00:13:55.000]  可能我們會輸的
