
[00:00:00.000 --> 00:00:02.700]  好,在領導神的話語之前,我先帶頭向我們禱告
[00:01:34.900 --> 00:01:36.500]  有獨特的心意
[00:01:36.500 --> 00:01:39.800]  正如神昔日呼召彼得
[00:01:39.800 --> 00:01:41.500]  去成為首席門徒
[00:01:41.500 --> 00:01:43.100]  去呼召蘇羅
[00:01:43.100 --> 00:01:44.800]  即是我所認識的保羅
[00:01:44.800 --> 00:01:47.800]  成為外邦的宣教士
[00:01:47.800 --> 00:01:50.400]  所以我們每一個人都要去想一想
[00:01:50.400 --> 00:01:52.400]  究竟神在我們身上
[00:01:52.400 --> 00:01:55.900]  有什麼特別的心意在我當中
[00:01:55.900 --> 00:01:58.000]  祂期望我可以為祢做些什麼
[00:01:58.000 --> 00:02:00.500]  於是我們就要去回應這個召命
[00:02:00.500 --> 00:02:02.800]  好好的為神彌帶去擺上
[00:02:02.800 --> 00:02:05.800]  今天我們會繼續彌帶去看生命記
[00:02:05.800 --> 00:02:07.900]  當神來到呼召這班子民
[00:02:07.900 --> 00:02:09.200]  離開圍爐之地
[00:02:09.200 --> 00:02:11.500]  要進入迦南比地之先
[00:02:11.500 --> 00:02:13.800]  神給他們一個召命
[00:02:13.800 --> 00:02:16.500]  今天這些召命我們會看
[00:02:16.500 --> 00:02:18.700]  也可以應用在我們今天的生活裡面
[00:02:18.700 --> 00:02:21.400]  但是當我們看生命記第20章的時候
[00:02:21.400 --> 00:02:23.000]  就是神叫他們去打仗
[00:02:23.000 --> 00:02:25.000]  要攻進迦南地
[00:02:25.000 --> 00:02:27.300]  去獲取這個流乃與物之地
[00:02:27.300 --> 00:02:30.000]  但是當中有些人可以不用打仗
[00:02:30.000 --> 00:02:33.100]  但是更加有些經文令我們質疑的就是為什麼
[00:02:33.100 --> 00:02:37.100]  神要他們滅盡迦南所有那些人
[00:02:37.100 --> 00:02:38.900]  好像神是很殘忍
[00:02:38.900 --> 00:02:42.400]  於是我們很難面對這些條例
[00:02:42.400 --> 00:02:44.700]  我們更加會被人質疑
[00:02:44.700 --> 00:02:47.600]  所以今天我們會好好的先去研讀
[00:02:47.600 --> 00:02:50.700]  生命記第20章分開三部分
[00:02:50.700 --> 00:02:52.900]  第一部分就是第一到第九節
[00:02:52.900 --> 00:02:55.400]  就是普遍的戰爭的條例
[00:02:55.400 --> 00:02:58.100]  第二部分就是第十到第十八節
[00:02:58.100 --> 00:03:01.900]  就是針對當時的迦南人的戰爭
[00:03:01.900 --> 00:03:03.800]  十九到二十節
[00:03:03.800 --> 00:03:05.500]  就是說打完仗之後
[00:03:05.500 --> 00:03:08.700]  一些的條例他們怎樣來遵守
[00:03:08.700 --> 00:03:10.500]  只是分開三部分而已
[00:03:10.500 --> 00:03:12.300]  好,我們逐一逐一來看
[00:03:12.300 --> 00:03:13.700]  第一我們會看到
[00:03:13.700 --> 00:03:17.600]  原來這場戰爭是與神共戰
[00:03:17.600 --> 00:03:19.300]  我們一起來讀讀
[00:03:19.300 --> 00:03:21.500]  生命記二十章的第一節
[00:03:21.500 --> 00:03:23.000]  生命記二十章的第一節
[00:03:23.000 --> 00:03:24.500]  我們一起來讀出
[00:03:24.500 --> 00:03:28.100]  「你出去與仇敵爭戰的時候
[00:03:28.100 --> 00:03:32.700]  看見馬匹車輛並有比你多的人民
[00:03:32.700 --> 00:03:34.300]  不要怕他們
[00:03:34.300 --> 00:03:37.700]  因為領你出埃及地的耶和華
[00:03:37.700 --> 00:03:40.100]  你神與你同在」
[00:03:40.100 --> 00:03:42.300]  神一開始已經勉勵他們
[00:03:42.300 --> 00:03:43.900]  你們出去面對敵人的時候
[00:03:43.900 --> 00:03:44.900]  你不用怕
[00:03:44.900 --> 00:03:47.600]  不要怕敵人人多勢眾
[00:03:47.600 --> 00:03:49.100]  武器精良
[00:03:49.100 --> 00:03:52.100]  你們自己似乎是勢孤力弱
[00:03:52.100 --> 00:03:54.900]  相對之下你們好像是弱一些
[00:03:54.900 --> 00:03:56.500]  但是你放心
[00:03:56.500 --> 00:03:59.300]  你必定贏這一場戰爭
[00:03:59.300 --> 00:04:00.900]  為什麼?
[00:04:00.900 --> 00:04:04.300]  就是因為我與你同在
[00:04:04.300 --> 00:04:07.100]  所以今天我們會很奇怪
[00:04:07.100 --> 00:04:09.500]  神起碼是一個和平之君
[00:04:09.500 --> 00:04:13.300]  但是為什麼祂會叫人來打仗呢?
[00:04:13.300 --> 00:04:15.500]  其實神要人來打仗的時候
[00:04:15.500 --> 00:04:16.400]  特別是祂的子民
[00:04:16.400 --> 00:04:17.900]  一定要有獨特的意思
[00:04:17.900 --> 00:04:20.500]  待會我們會探討
[00:04:20.500 --> 00:04:23.700]  但是這個戰爭是神藉著祂的子民
[00:04:23.700 --> 00:04:26.500]  去完成祂的救贖計劃
[00:04:26.500 --> 00:04:29.900]  這一場是屬於神的戰爭
[00:04:29.900 --> 00:04:32.100]  所以神幫助他們的時候
[00:04:32.100 --> 00:04:35.500]  他們必然會取勝
[00:04:35.500 --> 00:04:38.100]  而勉勵這班子民的責任
[00:04:38.100 --> 00:04:40.100]  落在哪些人身上呢?
[00:04:40.100 --> 00:04:43.500]  原來是落在祭司的身上
[00:04:43.500 --> 00:04:47.300]  我們一起讀《生命記》二十章第二到第四節
[00:04:47.300 --> 00:04:49.300]  第二到第四節我們一起來讀出
[00:04:49.300 --> 00:04:52.500]  你們將要上陣的時候
[00:04:52.500 --> 00:04:56.100]  祭司要到百姓面前宣告說
[00:04:56.100 --> 00:04:57.500]  以色列人啊
[00:04:57.500 --> 00:04:58.900]  你們當庭
[00:04:58.900 --> 00:05:02.100]  你們今天將要與仇敵爭戰
[00:05:02.100 --> 00:05:03.500]  不要膽怯
[00:05:03.500 --> 00:05:05.500]  不要懼怕戰驚
[00:05:05.500 --> 00:05:07.900]  也不要因他們驚恐
[00:05:07.900 --> 00:05:11.900]  因為耶和華你們的神與你們同在
[00:05:11.900 --> 00:05:14.700]  要為你們與仇敵爭戰
[00:05:14.700 --> 00:05:16.300]  拯救你們
[00:05:16.300 --> 00:05:17.900]  如果你看到的時候
[00:05:17.900 --> 00:05:19.900]  神發出這個宣告
[00:05:19.900 --> 00:05:22.300]  於是由神的僕人祭司
[00:05:22.300 --> 00:05:24.900]  去勉勵子民、群眾
[00:05:24.900 --> 00:05:26.900]  不需要懼怕
[00:05:26.900 --> 00:05:29.500]  原來這個是每一個神的僕人
[00:05:29.500 --> 00:05:31.100]  應該要盡的責任
[00:05:31.100 --> 00:05:33.300]  好好地將神的話
[00:05:33.300 --> 00:05:36.700]  去教導、鼓勵屬神的子民
[00:05:36.700 --> 00:05:39.500]  子民要來要聽從
[00:05:39.500 --> 00:05:43.700]  祭司原來都參與在戰爭的裡面
[00:05:43.700 --> 00:05:46.300]  有時候我們說神職人員
[00:05:46.300 --> 00:05:48.700]  不要來大學講這麼多政治的東西
[00:05:48.700 --> 00:05:52.100]  甚至會罵你一講政治就是神棍
[00:05:52.100 --> 00:05:55.100]  剛剛在上一次我永善論壇的時候
[00:05:55.100 --> 00:05:56.100]  如果你有看
[00:05:56.100 --> 00:05:58.500]  我就講到理工大學那些學生
[00:05:58.500 --> 00:06:00.100]  被來大學懲處
[00:06:00.100 --> 00:06:03.300]  我一定強調那班學生的表現是不理想
[00:06:03.300 --> 00:06:04.700]  是需要受罰的
[00:06:04.700 --> 00:06:08.300]  但是否受罰到要開除學籍永不錄用呢?
[00:06:08.300 --> 00:06:10.300]  如果你上去永善論壇
[00:06:10.300 --> 00:06:11.900]  看看下面那些留言
[00:06:11.900 --> 00:06:13.900]  很多很多人來罵
[00:06:13.900 --> 00:06:16.700]  甚至用到粗言穢語
[00:06:16.700 --> 00:06:17.700]  問候我媽媽
[00:06:17.700 --> 00:06:19.700]  我還不是很知道那些英文來的
[00:06:19.700 --> 00:06:20.700]  那四個英文字母
[00:06:20.700 --> 00:06:22.900]  後來我問那些是什麼字母來的?
[00:06:22.900 --> 00:06:24.100]  那四個字母我懂的
[00:06:24.100 --> 00:06:25.300]  但是我放在一起不知道是什麼來的
[00:06:25.300 --> 00:06:27.300]  原來是一個很粗俗的髒話
[00:06:27.300 --> 00:06:28.900]  不是吧?
[00:06:28.900 --> 00:06:32.300]  但是有些人就說到神棍
[00:06:32.300 --> 00:06:33.300]  你說什麼?
[00:06:33.300 --> 00:06:34.100]  你說耶穌就行了
[00:06:34.100 --> 00:06:35.100]  何必要講政治?
[00:06:35.100 --> 00:06:38.100]  但是你看回昔日的祭司
[00:06:38.100 --> 00:06:40.100]  利美人是參與戰爭的
[00:06:40.100 --> 00:06:42.100]  當是開戰之前
[00:06:42.100 --> 00:06:45.100]  他們是為子民祝福去禱告
[00:06:45.100 --> 00:06:47.700]  還記得他們去耶利哥城的時候是怎樣的?
[00:06:47.700 --> 00:06:49.500]  是祭司抬著一個藥櫃
[00:06:49.500 --> 00:06:53.700]  帶領著子民來帶去繞著城來帶走的
[00:06:53.700 --> 00:06:56.300]  然後來到吹號呼喊的時候
[00:06:56.300 --> 00:06:58.100]  盛場的就是塔位
[00:06:58.100 --> 00:07:00.500]  當他們要去迦南地的時候
[00:07:00.500 --> 00:07:02.300]  是祭司抬著一個藥櫃
[00:07:02.300 --> 00:07:04.300]  腳踏藥彈河水分開
[00:07:04.300 --> 00:07:06.100]  子民才過去的
[00:07:06.100 --> 00:07:08.100]  所以今天你留意到
[00:07:08.100 --> 00:07:10.100]  祭司有一個很重要的責任
[00:07:10.100 --> 00:07:11.700]  他接著就要怎樣?
[00:07:11.700 --> 00:07:13.700]  他就要來帶去宣告
[00:07:13.700 --> 00:07:15.900]  宣告你們不要懼怕
[00:07:15.900 --> 00:07:17.100]  不要擔心
[00:07:17.100 --> 00:07:19.100]  因為在過去的歷史裡面
[00:07:19.100 --> 00:07:20.700]  一個很大的不幸是什麼?
[00:07:20.700 --> 00:07:23.700]  就是約書派十二個探子
[00:07:23.700 --> 00:07:25.300]  摩西派十二個探子
[00:07:25.300 --> 00:07:26.900]  去看迦南地
[00:07:26.900 --> 00:07:28.700]  有十二個探子回來
[00:07:28.700 --> 00:07:30.100]  看到相同的東西
[00:07:30.100 --> 00:07:32.500]  那個是一個非常好的地方
[00:07:32.500 --> 00:07:34.700]  是流奶與物之地
[00:07:34.700 --> 00:07:37.700]  那些土產是非常豐富的
[00:07:37.700 --> 00:07:39.700]  但是他們就說到
[00:07:39.700 --> 00:07:41.300]  但是那裡的人民
[00:07:41.300 --> 00:07:43.300]  他們是巨人來的
[00:07:43.300 --> 00:07:45.100]  我們不夠他們打
[00:07:45.100 --> 00:07:47.500]  我們只不過是一個蚱蜢
[00:07:47.500 --> 00:07:49.700]  被一腳就踩死了
[00:07:49.700 --> 00:07:51.500]  我們一起來讀文素記
[00:07:51.500 --> 00:07:53.500]  十三章的第三十三節
[00:07:53.500 --> 00:07:54.500]  我們一起來讀出
[00:07:54.500 --> 00:07:58.100]  我們在那裡看見阿納族人
[00:07:58.100 --> 00:07:59.500]  就侍衛人
[00:07:59.500 --> 00:08:01.900]  他們侍衛人的後裔
[00:08:01.900 --> 00:08:03.500]  對我們看
[00:08:03.500 --> 00:08:05.700]  自己就如蚱蜢一樣
[00:08:05.700 --> 00:08:09.300]  對他們看,我們也是如此
[00:08:09.300 --> 00:08:11.700]  大家看的東西是一樣
[00:08:11.700 --> 00:08:14.100]  但是你可以有不同的解讀
[00:08:14.100 --> 00:08:16.500]  有十個的探子就說到
[00:08:16.500 --> 00:08:17.900]  我們輸硬
[00:08:17.900 --> 00:08:20.100]  我們只是蚱蜢來的
[00:08:20.100 --> 00:08:21.500]  那結果呢
[00:08:21.500 --> 00:08:23.300]  就影響到這班的子民很厲害
[00:08:23.300 --> 00:08:24.500]  負面的情緒
[00:08:24.500 --> 00:08:26.900]  永遠是比正面的情緒來得
[00:08:26.900 --> 00:08:28.500]  影響力是大的
[00:08:28.500 --> 00:08:31.900]  雖然有約書和迦納力排眾議說到
[00:08:31.900 --> 00:08:33.500]  神已經把這些地方交給我們
[00:08:33.500 --> 00:08:36.300]  是一個應許之地,我們會贏的
[00:08:36.300 --> 00:08:37.900]  但是這班子民
[00:08:37.900 --> 00:08:39.300]  不會聽到這些說話
[00:08:39.300 --> 00:08:40.700]  埋怨摩西
[00:08:40.700 --> 00:08:42.500]  結果神懲罰他們
[00:08:42.500 --> 00:08:43.900]  他們在抗疫是怎樣
[00:08:43.900 --> 00:08:45.700]  漂流四十年
[00:08:45.700 --> 00:08:47.900]  那一代的人進不了去
[00:08:47.900 --> 00:08:50.100]  所以現在面對新一代的時候
[00:08:50.100 --> 00:08:51.900]  那些新一代的人就要去迦南地
[00:08:51.900 --> 00:08:53.700]  他們要打仗
[00:08:53.700 --> 00:08:56.300]  所以神透過祭司再提醒他們
[00:08:56.300 --> 00:08:58.700]  你們不要擔心
[00:08:58.700 --> 00:08:59.900]  不要驚慌
[00:08:59.900 --> 00:09:01.700]  有四個字我們會來帶他們
[00:09:01.700 --> 00:09:05.100]  要膽怯、懼怕、震驚、驚恐
[00:09:05.100 --> 00:09:07.300]  這四個字都是相同的意思
[00:09:07.300 --> 00:09:08.700]  就是你們不要怕
[00:09:08.700 --> 00:09:12.100]  因為神必定與我們同在
[00:09:12.100 --> 00:09:12.900]  當然
[00:09:12.900 --> 00:09:14.500]  這個祭司的宣告
[00:09:14.500 --> 00:09:17.100]  祭司自己本身都要有信心
[00:09:17.100 --> 00:09:20.100]  但是要比群眾更加有信心
[00:09:20.100 --> 00:09:21.700]  因為剛才我說
[00:09:21.700 --> 00:09:22.900]  當我們過約旦河的時候
[00:09:22.900 --> 00:09:26.700]  是祭司抬著藥劑先到約旦河裏面
[00:09:26.700 --> 00:09:28.500]  要去打耶利哥城的時候
[00:09:28.500 --> 00:09:32.100]  祭司是要先帶著子民去圍城
[00:09:32.100 --> 00:09:33.500]  如果要受攻擊的時候
[00:09:33.500 --> 00:09:35.700]  他們第一個先受攻擊
[00:09:35.700 --> 00:09:36.500]  所以我經常這樣說
[00:09:36.500 --> 00:09:37.900]  作為一個牧者
[00:09:37.900 --> 00:09:40.500]  我們不只是要講一篇好的信息
[00:09:40.500 --> 00:09:43.300]  我們是要有生命裏面的表達
[00:09:43.300 --> 00:09:45.700]  你都是去感染弟兄姊妹
[00:09:45.700 --> 00:09:46.700]  很簡單舉個例子
[00:09:46.700 --> 00:09:48.500]  如果一個傳道人叫弟兄姊妹奉獻
[00:09:48.500 --> 00:09:50.300]  他自己沒有奉獻的時候
[00:09:50.300 --> 00:09:52.300]  我想弟兄姊妹是完全不會服的
[00:09:52.300 --> 00:09:53.300]  是會打冷顫的
[00:09:53.300 --> 00:09:55.300]  當他一講這些話的時候
[00:09:55.300 --> 00:09:56.500]  所以都求神來幫助我們
[00:09:56.500 --> 00:09:57.700]  作為神的僕人
[00:09:57.700 --> 00:10:00.300]  我們是要有生命上的演繹
[00:10:00.300 --> 00:10:01.900]  我們所宣講的
[00:10:01.900 --> 00:10:04.300]  今天我們面對福音
[00:10:04.300 --> 00:10:05.500]  有時候我們都會
[00:10:05.500 --> 00:10:06.300]  傳福音的時候
[00:10:06.300 --> 00:10:09.300]  嘩!好大呀!好難呀!這件事
[00:10:09.300 --> 00:10:11.300]  我們怎樣可以完成
[00:10:11.300 --> 00:10:13.900]  但如果你知道這個不是你的事
[00:10:13.900 --> 00:10:15.500]  這個是神的事
[00:10:15.500 --> 00:10:18.300]  正如這場戰爭不是子民的戰爭
[00:10:18.300 --> 00:10:20.100]  是神的戰爭
[00:10:20.100 --> 00:10:21.700]  神來到與我們同在的時候
[00:10:21.700 --> 00:10:23.100]  我們必定會贏
[00:10:23.100 --> 00:10:24.500]  有時候當我們傳福音見到一些人
[00:10:24.500 --> 00:10:27.500]  嘩!他學問是淵博
[00:10:27.500 --> 00:10:29.100]  他學識好高
[00:10:29.100 --> 00:10:30.300]  辯才又叻
[00:10:30.300 --> 00:10:32.300]  我怎夠他講
[00:10:32.300 --> 00:10:34.500]  今天不是靠我們的口才
[00:10:34.500 --> 00:10:36.900]  不是靠我們自己的智慧
[00:10:36.900 --> 00:10:39.300]  而是靠著聖靈的大能
[00:10:39.300 --> 00:10:42.500]  所以記住今天打這場戰爭
[00:10:42.500 --> 00:10:45.100]  不是靠我們有多少的能力
[00:10:45.100 --> 00:10:46.500]  我們一齊來讀
[00:10:46.500 --> 00:10:49.500]  撒慕爾記上第十七章的第四十七節
[00:10:49.500 --> 00:10:51.300]  我們一齊來讀出
[00:10:51.300 --> 00:10:53.100]  求使者眾人知道
[00:10:53.100 --> 00:10:55.300]  耶和華使人得勝
[00:10:55.300 --> 00:10:57.500]  不是用刀用槍
[00:10:57.500 --> 00:10:59.300]  因為征戰的勝敗
[00:10:59.300 --> 00:11:01.300]  存在乎耶和華
[00:11:01.300 --> 00:11:04.900]  祂必將你們交在我們手裏
[00:11:04.900 --> 00:11:08.100]  原來今天神與我們同在的時候
[00:11:08.100 --> 00:11:11.100]  就必定會贏這場戰爭
[00:11:11.100 --> 00:11:14.700]  但不等於人不需要努力
[00:11:14.700 --> 00:11:17.500]  他們仍然是要去打仗
[00:11:17.500 --> 00:11:20.900]  仍然是要付上他們的代價
[00:11:20.900 --> 00:11:23.300]  但是在他們出戰之前
[00:11:23.300 --> 00:11:26.500]  神就透過官長宣告
[00:11:26.500 --> 00:11:31.700]  有四種人是不需要參軍打仗
[00:11:31.700 --> 00:11:33.500]  哪四種人呢?
[00:11:33.500 --> 00:11:36.300]  這四種人都被我們來帶去看到
[00:11:36.300 --> 00:11:39.100]  和我們今天委身給神
[00:11:39.100 --> 00:11:41.900]  來帶去回應神的召命的時候
[00:11:41.900 --> 00:11:43.900]  是有密切的關聯的
[00:11:43.900 --> 00:11:45.500]  這四種人是怎樣呢?
[00:11:45.500 --> 00:11:46.500]  我們一齊來帶去看
[00:11:46.500 --> 00:11:47.900]  第一種人是什麼呢?
[00:11:47.900 --> 00:11:51.500]  就是他做了房屋之後
[00:11:51.500 --> 00:11:54.500]  蓋了一間新樓,但未入伙
[00:11:54.500 --> 00:11:56.700]  他就可以不用去打仗
[00:11:56.700 --> 00:11:59.700]  我們一齊來讀《生命記》二十章第五節
[00:11:59.700 --> 00:12:00.900]  我們一齊來讀出
[00:12:00.900 --> 00:12:04.500]  「官長也要對百姓宣告說
[00:12:04.500 --> 00:12:07.700]  誰堅造房屋尚未奉獻
[00:12:07.700 --> 00:12:09.700]  他可以回家去
[00:12:09.700 --> 00:12:13.300]  恐怕他陣亡必人去奉獻」
[00:12:13.300 --> 00:12:16.500]  如果你留意聖經沒有一條條例
[00:12:16.500 --> 00:12:18.900]  房屋入伙要奉獻
[00:12:18.900 --> 00:12:21.700]  我們看到聖殿剛剛蓋好的時候
[00:12:21.700 --> 00:12:23.100]  我們有奉獻禮
[00:12:23.100 --> 00:12:25.900]  還有就是城牆我們維修好之後
[00:12:25.900 --> 00:12:27.300]  都有奉獻禮
[00:12:27.300 --> 00:12:29.300]  在經文裏面
[00:12:29.300 --> 00:12:30.900]  筆記裏面已經列了那些經文出來
[00:12:30.900 --> 00:12:32.100]  大家去參考
[00:12:32.100 --> 00:12:36.300]  但是新屋入伙是沒有這個奉獻禮的
[00:12:36.300 --> 00:12:38.300]  但是子民都會這樣做
[00:12:38.300 --> 00:12:40.100]  為什麼呢?
[00:12:40.100 --> 00:12:42.300]  他就願意這個奉獻禮的意思就是
[00:12:42.300 --> 00:12:44.500]  我將這個地方呈獻給神
[00:12:44.500 --> 00:12:45.900]  讓神來祝福
[00:12:45.900 --> 00:12:49.300]  有一樣的地方可以讓神來使用
[00:12:49.300 --> 00:12:52.300]  正如我們的教會有嬰兒的奉獻禮
[00:12:52.300 --> 00:12:55.300]  這個奉獻不是代表他將來要做傳道人
[00:12:55.300 --> 00:12:57.700]  而是神願意祝福這個孩子
[00:12:57.700 --> 00:13:00.500]  有一樣我們願意讓這個孩子給你使用
[00:13:00.500 --> 00:13:03.300]  神你要在哪個地方來永耀你的時候
[00:13:03.300 --> 00:13:05.100]  我們是甘心樂意
[00:13:05.100 --> 00:13:07.100]  同樣有些弟兄姊妹
[00:13:07.100 --> 00:13:09.700]  當我們新屋入伙的時候
[00:13:09.700 --> 00:13:11.900]  就會問牧師可不可以來我們家
[00:13:11.900 --> 00:13:13.300]  找我們來禱告
[00:13:13.300 --> 00:13:14.100]  我有的
[00:13:14.100 --> 00:13:15.700]  我都試過幾次
[00:13:15.700 --> 00:13:18.300]  但是我不會去擺四角的
[00:13:18.300 --> 00:13:19.300]  因為我試過
[00:13:19.300 --> 00:13:23.700]  我真的試過去過新加坡出席一些聚會
[00:13:23.700 --> 00:13:26.300]  有人邀請牧師去禱告
[00:13:26.300 --> 00:13:27.700]  他們很敬虔的
[00:13:27.700 --> 00:13:30.300]  去廚房就去為廚房祝福
[00:13:30.300 --> 00:13:32.100]  那些爐火旺盛
[00:13:32.100 --> 00:13:33.500]  但是不會有火燭
[00:13:33.500 --> 00:13:35.300]  去睡房叫他們
[00:13:35.300 --> 00:13:37.300]  讓他們睡得安眠
[00:13:37.300 --> 00:13:37.900]  在客廳
[00:13:37.900 --> 00:13:38.900]  他們很大
[00:13:38.900 --> 00:13:40.100]  你知道新加坡的屋子
[00:13:40.100 --> 00:13:41.500]  可以站很久
[00:13:41.500 --> 00:13:42.300]  我不是
[00:13:42.300 --> 00:13:43.300]  我站在中間那裡
[00:13:43.300 --> 00:13:45.300]  特別是納米樓就更加容易
[00:13:45.300 --> 00:13:47.300]  就是已經一次過站好了
[00:13:47.300 --> 00:13:49.500]  當然這個禱告是什麼呢?
[00:13:49.500 --> 00:13:51.900]  就是神阿里去祝福這個地方
[00:13:51.900 --> 00:13:53.100]  這裡是說什麼?
[00:13:53.100 --> 00:13:54.500]  如果有一個人
[00:13:54.500 --> 00:13:56.100]  他剛剛蓋了一間屋
[00:13:56.100 --> 00:13:58.700]  但是他還沒有進去住
[00:13:58.700 --> 00:14:00.900]  他就可以不用打仗
[00:14:00.900 --> 00:14:04.100]  因為萬一他陣亡的時候
[00:14:04.100 --> 00:14:05.700]  這間屋變成空屋
[00:14:05.700 --> 00:14:08.100]  是會有人拿了來住
[00:14:08.100 --> 00:14:10.300]  這時候他的努力好像
[00:14:10.300 --> 00:14:11.700]  享受不了
[00:14:11.700 --> 00:14:14.100]  不如這些人不要去打仗
[00:14:14.100 --> 00:14:15.700]  第二種是什麼呢?
[00:14:15.700 --> 00:14:17.700]  就是新種的葡萄
[00:14:17.700 --> 00:14:19.500]  還沒收成的人
[00:14:19.500 --> 00:14:22.100]  他是不需要來這裡打仗的
[00:14:22.100 --> 00:14:25.500]  我們再讀《生命記》20章第6節
[00:14:25.500 --> 00:14:26.500]  我們一起來讀出
[00:14:26.500 --> 00:14:37.900]  如果我們再深入研究
[00:14:37.900 --> 00:14:39.900]  在《利未記》裡面記載了什麼呢?
[00:14:39.900 --> 00:14:42.100]  如果一個人來這裡耕種
[00:14:42.100 --> 00:14:43.300]  那些新的葡萄
[00:14:43.300 --> 00:14:45.300]  原來頭那三年
[00:14:45.300 --> 00:14:47.300]  葡萄雖然成熟時
[00:14:47.300 --> 00:14:50.100]  但是都不可以來這裡吃的
[00:14:50.100 --> 00:14:51.300]  第四年成熟
[00:14:51.300 --> 00:14:53.300]  第五年才可以享用
[00:14:53.300 --> 00:14:56.700]  那就讓它的果實更加會好一點
[00:14:56.700 --> 00:14:59.700]  正如香港也有優魚期
[00:14:59.700 --> 00:15:02.100]  譬如你在外國釣魚
[00:15:02.100 --> 00:15:04.900]  那條魚要量那個的長度
[00:15:04.900 --> 00:15:06.500]  很小的那些你不可以拿的
[00:15:06.500 --> 00:15:07.300]  丟回去
[00:15:07.300 --> 00:15:08.900]  等它繼續長大
[00:15:08.900 --> 00:15:10.700]  長大了才可以拿的
[00:15:10.700 --> 00:15:12.100]  不然就會被絕種的
[00:15:12.100 --> 00:15:14.100]  他說到如果一個人
[00:15:14.100 --> 00:15:16.700]  他有一個葡萄園他耕種了
[00:15:16.700 --> 00:15:20.300]  但是他還沒有享受第一次的收成
[00:15:20.300 --> 00:15:23.500]  那時候他不需要打仗
[00:15:23.500 --> 00:15:26.900]  因為怕他戰死沙場的時候
[00:15:26.900 --> 00:15:29.300]  他辛苦了幾年的成果
[00:15:29.300 --> 00:15:31.900]  又讓別人來這裡享受
[00:15:31.900 --> 00:15:33.300]  那就很不行了
[00:15:33.300 --> 00:15:35.100]  第三種是什麼呢?
[00:15:35.100 --> 00:15:39.300]  就是他還沒有迎娶他的未婚妻
[00:15:39.300 --> 00:15:43.100]  那時候這些人又不用打仗
[00:15:43.100 --> 00:15:46.500]  我們一起來讀生命記20章的第七節
[00:15:46.500 --> 00:15:50.500]  誰聘定了妻尚未迎娶
[00:15:50.500 --> 00:15:52.500]  他可以回家去
