
[00:00:00.000 --> 00:00:03.160]  今天這個訊息就是仕途保羅最後一篇
[00:05:40.720 --> 00:05:42.520]  承認主你是一個怎樣的人
[00:05:42.520 --> 00:05:43.840]  我們今天祈禱
[00:05:43.840 --> 00:05:47.240]  因為我們很想認識有血有肉的主耶穌
[00:05:47.240 --> 00:05:49.200]  今天我們的禱告是因為
[00:05:49.200 --> 00:05:52.400]  我們非常想去認識這個有血有肉的人
[00:05:52.400 --> 00:05:55.000]  好叫我們有過一種親密的關係
[00:05:55.000 --> 00:05:56.960]  好讓我們有一個親密的關係
[00:05:56.960 --> 00:05:59.920]  好叫我們真的知道主祢想我們怎樣
[00:05:59.920 --> 00:06:03.120]  讓我們知道主祢到底想讓我們成為怎樣的人
[00:06:03.120 --> 00:06:06.680]  讓我們知道主祢想我們做一個怎樣的人
[00:06:06.680 --> 00:06:10.080]  好叫我們可以成為主祢讓我們成為的人
[00:06:10.080 --> 00:06:11.560]  祈禱奉耶穌的名頭
[00:06:11.560 --> 00:06:13.680]  禱告奉主耶穌基督聖名求
[00:06:13.680 --> 00:06:14.640]  阿們
[00:06:14.640 --> 00:06:16.320]  要認識保羅
[00:06:16.320 --> 00:06:17.480]  要認識保羅
[00:06:17.480 --> 00:06:20.360]  我會覺得一定要認識到
[00:06:20.360 --> 00:06:24.520]  其實保羅是一個不放棄的人
[00:06:24.520 --> 00:06:28.520]  我覺得一定要認識到保羅是一個不願意放棄的人
[00:06:28.520 --> 00:06:31.240]  保羅跟羅馬的教會這樣說
[00:06:31.240 --> 00:06:33.960]  保羅跟羅馬的教會是這樣一個關係
[00:06:33.960 --> 00:06:36.400]  我很想去探你們
[00:06:36.400 --> 00:06:38.320]  他說我很想去探望你們
[00:06:38.320 --> 00:06:40.000]  但是我被阻攔
[00:06:40.000 --> 00:06:41.120]  但是我被阻攔了
[00:06:41.120 --> 00:06:43.040]  不止阻攔一次
[00:06:43.040 --> 00:06:44.320]  不只是一次
[00:06:44.320 --> 00:06:45.560]  是很多次
[00:06:45.560 --> 00:06:46.680]  而且是多次
[00:06:46.680 --> 00:06:50.120]  保羅這個時候已經傳福音二十年
[00:06:50.120 --> 00:06:53.080]  保羅這個時間已經傳福音有二十年了
[00:06:53.080 --> 00:06:55.560]  或者期間其實他很想去羅馬
[00:06:55.560 --> 00:06:58.160]  期間他可能很希望去羅馬
[00:06:58.160 --> 00:07:01.440]  但是就有阻攔令到他沒有辦法去到
[00:07:01.440 --> 00:07:04.400]  但是就有阻攔不讓他去
[00:07:04.400 --> 00:07:07.840]  不過保羅在這裡說他沒有放棄
[00:07:07.840 --> 00:07:10.280]  保羅在這裡說他沒有放棄
[00:07:10.280 --> 00:07:13.560]  跟大家說我一直都很尊重
[00:07:13.560 --> 00:07:15.600]  有毅力和不放棄的人
[00:07:15.600 --> 00:07:20.000]  很坦白說我非常尊重有毅力不放棄的人
[00:07:20.000 --> 00:07:22.560]  不過有件事情大家要搞清楚
[00:07:22.560 --> 00:07:25.360]  不過有一個事情大家要搞清楚
[00:07:25.360 --> 00:07:29.040]  不放棄是不代表一定成功的
[00:07:29.040 --> 00:07:32.200]  不放棄並不代表說一定會成功
[00:07:32.200 --> 00:07:34.280]  不過不願意放棄
[00:07:34.280 --> 00:07:37.840]  我相信我們都覺得是一個很好的素質
[00:07:37.840 --> 00:07:42.240]  相信大家會覺得不容易放棄是一個非常好的數字
[00:07:42.240 --> 00:07:43.920]  我讀大學的時候
[00:07:43.920 --> 00:07:45.480]  在我讀大學的時候
[00:07:45.480 --> 00:07:47.240]  有一個同學叫小強
[00:07:47.240 --> 00:07:48.920]  有一個同學叫小強
[00:07:48.920 --> 00:07:51.240]  他喜歡了一個女同學叫阿咩
[00:07:51.240 --> 00:07:53.560]  他喜歡了一個女同學叫阿咩
[00:07:53.560 --> 00:07:55.840]  小強和阿咩都不是真名
[00:07:55.840 --> 00:07:57.840]  小強和阿咩都是一個假名
[00:07:57.840 --> 00:08:00.080]  因為懶得上網不好意思
[00:08:00.080 --> 00:08:03.000]  因為就不好意思保重他們的私隱
[00:08:03.000 --> 00:08:06.840]  小強在大學一年級就喜歡阿咩
[00:08:06.840 --> 00:08:10.040]  小強在大學一年級就喜歡阿咩
[00:08:10.040 --> 00:08:11.560]  不過阿咩不喜歡小強
[00:08:11.560 --> 00:08:13.680]  不過這個阿咩就不喜歡小強
[00:08:13.680 --> 00:08:17.880]  人人都知道小強喜歡阿咩
[00:08:17.880 --> 00:08:20.360]  所有人都知道小強喜歡阿咩
[00:08:20.360 --> 00:08:24.280]  人人都知道阿咩不喜歡小強
[00:08:24.280 --> 00:08:26.840]  所有人都知道阿咩也不喜歡小強
[00:08:26.840 --> 00:08:28.560]  幾年之後大學畢業
[00:08:28.560 --> 00:08:30.560]  幾年過去了大學畢業
[00:08:30.560 --> 00:08:33.000]  小強還是喜歡阿咩
[00:08:33.000 --> 00:08:35.400]  小強還是依然喜歡阿咩
[00:08:35.400 --> 00:08:37.960]  阿咩還是不喜歡小強
[00:08:37.960 --> 00:08:40.120]  阿咩依然不喜歡小強
[00:08:40.120 --> 00:08:41.760]  出來工作做了幾年
[00:08:41.760 --> 00:08:43.320]  工作幾年之後
[00:08:43.320 --> 00:08:45.600]  小強還是喜歡阿咩
[00:08:45.600 --> 00:08:47.720]  小強還是喜歡阿咩
[00:08:47.720 --> 00:08:48.920]  阿咩嫁了人
[00:08:48.920 --> 00:08:50.400]  阿咩就嫁人了
[00:08:50.400 --> 00:08:51.840]  那小強怎麼辦呢
[00:08:51.840 --> 00:08:53.160]  那小強怎麼辦呢
[00:08:53.160 --> 00:08:54.440]  過了幾年
[00:08:54.440 --> 00:08:55.880]  那幾年又過去了
[00:08:55.880 --> 00:08:57.680]  小強自己也成家立室
[00:08:57.680 --> 00:08:59.760]  小強自己也成家立室了
[00:08:59.760 --> 00:09:01.680]  這個故事的重點是什麼呢
[00:09:01.680 --> 00:09:03.720]  這個故事的重點是什麼呢
[00:09:03.720 --> 00:09:07.920]  是當時我們全部的男生
[00:09:07.920 --> 00:09:10.160]  我們都很敬重小強
[00:09:10.160 --> 00:09:13.520]  當時所有的男生都非常敬重小強
[00:09:13.520 --> 00:09:16.160]  我們視小強為這個世界上
[00:09:16.160 --> 00:09:18.240]  難得一見的癡心漢子
[00:09:18.240 --> 00:09:20.200]  我們視小強為世界上
[00:09:20.200 --> 00:09:22.400]  最難得一見的癡心漢
[00:09:22.400 --> 00:09:24.680]  80年代有首歌這樣說的
[00:09:24.680 --> 00:09:26.960]  80年代有一首歌是這樣唱的
[00:09:26.960 --> 00:09:30.800]  問此刻世上癡心漢子有幾個
[00:09:30.800 --> 00:09:33.640]  問世上癡心漢子有幾個
[00:09:33.640 --> 00:09:35.360]  我不方便唱出來
[00:09:35.360 --> 00:09:37.000]  好像蔣子光那樣唱
[00:09:37.000 --> 00:09:38.680]  牧師就不好意思唱出來了
[00:09:38.680 --> 00:09:39.720]  毫無疑問
[00:09:39.720 --> 00:09:40.960]  我們要承認
[00:09:40.960 --> 00:09:44.040]  你不容易放棄是不容易的
[00:09:44.040 --> 00:09:44.960]  毫無疑問
[00:09:44.960 --> 00:09:47.480]  你不容易放棄是不容易的
[00:09:47.480 --> 00:09:49.560]  找原因去放棄
[00:09:49.560 --> 00:09:50.600]  很容易
[00:09:50.600 --> 00:09:52.200]  找一個原因去放棄
[00:09:52.200 --> 00:09:54.240]  你放棄一個目標很容易
[00:09:54.240 --> 00:09:55.680]  你放棄一個目標很容易
[00:09:55.680 --> 00:09:57.480]  放棄一段感情很容易
[00:09:57.480 --> 00:09:59.040]  放棄一段感情很容易
[00:09:59.040 --> 00:10:00.320]  有時候放棄家庭
[00:10:00.320 --> 00:10:02.720]  甚至放棄自己也可以
[00:10:02.720 --> 00:10:06.720]  放棄家庭或者甚至放棄自己很容易
[00:10:06.720 --> 00:10:09.680]  但是要不放棄很難
[00:10:09.680 --> 00:10:11.560]  但是要不放棄就很難
[00:10:11.560 --> 00:10:13.760]  有什麼原因令我們那麼容易放棄
[00:10:13.760 --> 00:10:14.960]  有什麼原因令我們那麼容易放棄
[00:10:14.960 --> 00:10:16.680]  我想到有幾個
[00:10:16.680 --> 00:10:17.920]  我想到有幾個
[00:10:17.920 --> 00:10:20.840]  這個是瞬間我們就要滿足
[00:10:20.840 --> 00:10:23.360]  其中一個就是瞬間的滿足
[00:10:23.360 --> 00:10:25.000]  即是如果我去做一份工作
[00:10:25.000 --> 00:10:26.680]  即是如果我去做一份工作
[00:10:26.680 --> 00:10:27.720]  我去看一部電影
[00:10:27.720 --> 00:10:28.560]  我去看一部電影
[00:10:28.560 --> 00:10:29.560]  看一本書
[00:10:29.560 --> 00:10:30.480]  看一本書
[00:10:30.480 --> 00:10:34.280]  我一瞬間我就要覺得正
[00:10:34.280 --> 00:10:36.520]  那一瞬間我就覺得非常棒
[00:10:36.520 --> 00:10:38.960]  如果你要我慢慢看慢慢掃描
[00:10:38.960 --> 00:10:40.480]  我就想不看了
[00:10:40.480 --> 00:10:42.160]  如果你讓我慢慢去看
[00:10:42.160 --> 00:10:43.280]  我就想不看了
[00:10:43.280 --> 00:10:44.880]  另外一個原因
[00:10:44.880 --> 00:10:46.120]  依賴舒適
[00:10:46.120 --> 00:10:48.240]  另外一個原因就是依賴舒適
[00:10:48.240 --> 00:10:49.800]  習慣了舒服
[00:10:49.800 --> 00:10:51.520]  衣食無憂
[00:10:51.520 --> 00:10:52.920]  就是習慣了舒服
[00:10:52.920 --> 00:10:53.920]  衣食無憂
[00:10:53.920 --> 00:10:56.920]  你現在叫我去做一些辛苦的事情
[00:10:56.920 --> 00:10:59.320]  現在你讓我去做一些辛苦的工作
[00:10:59.320 --> 00:11:01.080]  我忍耐不了要放棄
[00:11:01.080 --> 00:11:03.080]  我不能忍耐我想放棄
[00:11:03.080 --> 00:11:04.400]  焦點分散
[00:11:04.400 --> 00:11:06.160]  還有一個是焦點分散
[00:11:06.160 --> 00:11:07.920]  我看到這件事又想做
[00:11:07.920 --> 00:11:09.200]  我看到這件事想做
[00:11:09.200 --> 00:11:10.320]  我看到那件事又想做
[00:11:10.320 --> 00:11:11.600]  看到那件事又想做
[00:11:11.600 --> 00:11:12.640]  過幾天看到這件事
[00:11:12.640 --> 00:11:13.880]  哇真的很有趣
[00:11:13.880 --> 00:11:14.920]  我又想做
[00:11:14.920 --> 00:11:16.560]  過幾天看到這件事
[00:11:16.560 --> 00:11:18.080]  東西很好我也想做
[00:11:18.080 --> 00:11:20.480]  可能都忘記了自己原本在做什麼
[00:11:20.480 --> 00:11:22.760]  可能也忘記了自己原來想做的事
[00:11:22.760 --> 00:11:25.000]  可能連自己放棄了也不覺得
[00:11:25.000 --> 00:11:26.800]  甚至連自己放棄了也不知道
[00:11:26.800 --> 00:11:28.840]  最後一個很特別完美主義
[00:11:28.840 --> 00:11:31.800]  最後一個非常特別就是完美主義
[00:11:31.800 --> 00:11:33.280]  正常的想法
[00:11:33.280 --> 00:11:35.560]  什麼不是完美主義
[00:11:35.560 --> 00:11:37.880]  是叫人不放棄的嗎
[00:11:37.880 --> 00:11:40.080]  正常的想法不是說完美主義
[00:11:40.080 --> 00:11:42.040]  就是讓人不放棄嗎
[00:11:42.040 --> 00:11:43.040]  答對了一半
[00:11:43.040 --> 00:11:43.920]  對了一半
[00:11:43.920 --> 00:11:45.680]  另外一半剛剛相反
[00:11:45.680 --> 00:11:47.240]  另外一半剛剛相反
[00:11:47.240 --> 00:11:51.520]  當一個人很想很想把事情做到最好
[00:11:51.520 --> 00:11:54.720]  當一個人非常渴望把事情做到最好
[00:11:54.720 --> 00:11:56.680]  如果他考試不是拿第一
[00:11:56.680 --> 00:11:58.800]  如果他考試不是拿第一
[00:11:58.800 --> 00:12:00.000]  我覺得自己很失敗
[00:12:00.000 --> 00:12:01.360]  他就覺得自己非常失敗
[00:12:01.360 --> 00:12:02.920]  我唱歌比賽拿第三
[00:12:02.920 --> 00:12:04.640]  代表我唱歌很難聽
[00:12:04.640 --> 00:12:06.680]  我唱歌比賽拿了第三名
[00:12:06.680 --> 00:12:08.000]  就代表我唱得很難聽
[00:12:08.000 --> 00:12:09.520]  不斷地貶低自己
[00:12:09.520 --> 00:12:11.080]  貶低到一個地步
[00:12:11.080 --> 00:12:12.360]  再沒有動力
[00:12:12.360 --> 00:12:14.800]  再沒有意志去完成
[00:12:14.800 --> 00:12:17.080]  就是把自己貶低到一個地步
[00:12:17.080 --> 00:12:18.640]  再沒有動力去完成
[00:12:18.640 --> 00:12:19.680]  既然做不好
[00:12:19.680 --> 00:12:20.520]  算了吧
[00:12:20.520 --> 00:12:22.680]  既然做不好就不做算了
[00:12:22.680 --> 00:12:25.760]  我很相信我們在座各位
[00:12:25.760 --> 00:12:27.160]  沒有一個人
[00:12:27.160 --> 00:12:31.800]  是立定志向做一個很快要放棄的人
[00:12:31.800 --> 00:12:36.080]  我相信在座每一個人都沒有這個志向去做
[00:12:36.080 --> 00:12:38.160]  我是一個很快就要放棄的人
[00:12:38.160 --> 00:12:40.200]  就好像如果大家見公面時
[00:12:40.200 --> 00:12:42.040]  就像大家去一個見面室
[00:12:42.040 --> 00:12:43.120]  最聰明我們了
[00:12:43.120 --> 00:12:45.040]  你有什麼強項
[00:12:45.040 --> 00:12:47.840]  面試官就問我們你有什麼強項
[00:12:47.840 --> 00:12:48.960]  我相信我們不會說
[00:12:48.960 --> 00:12:51.440]  我們最聰明的那件事是放棄得很快
[00:12:51.440 --> 00:12:52.720]  相信大家不會說
[00:12:52.720 --> 00:12:55.400]  我最棒的東西就是我很容易放棄
[00:12:55.400 --> 00:12:56.840]  你請了我整個公司
[00:12:56.840 --> 00:12:58.800]  沒有人放棄得比我快
[00:12:58.800 --> 00:13:00.920]  你請了我所有公司裡面的人
[00:13:00.920 --> 00:13:02.520]  沒有人放棄比我壞
[00:13:02.520 --> 00:13:04.520]  我們是不想做一個放棄的人
[00:13:04.520 --> 00:13:06.800]  我們是不願意做一個放棄的人
[00:13:06.800 --> 00:13:08.560]  但是我們要小心
[00:13:08.560 --> 00:13:10.720]  但是我們也要小心
[00:13:10.720 --> 00:13:13.160]  每次強迫自己不放棄
[00:13:13.160 --> 00:13:15.080]  又未必一定是好事
[00:13:15.080 --> 00:13:17.200]  每次去強迫自己不放棄
[00:13:17.200 --> 00:13:18.920]  也未必是一件好事
[00:13:18.920 --> 00:13:20.840]  中文這句就難一點
[00:13:20.840 --> 00:13:21.680]  可能有人不明白
[00:13:21.680 --> 00:13:23.600]  知所進退
[00:13:23.600 --> 00:13:25.960]  中文有一句叫知所進退
[00:13:25.960 --> 00:13:28.680]  有時候我們是有些不健康的原因
[00:13:28.680 --> 00:13:30.840]  令到我們不想放棄
[00:13:30.840 --> 00:13:33.680]  有時候是有一些不健康的原因
[00:13:33.680 --> 00:13:35.680]  令到我們不願意放棄
[00:13:35.680 --> 00:13:36.880]  怕失敗
[00:13:36.880 --> 00:13:37.880]  害怕失敗
[00:13:37.880 --> 00:13:39.360]  我一定不可以失敗
[00:13:39.360 --> 00:13:40.320]  我一定不能失敗
[00:13:40.320 --> 00:13:41.560]  如果我失敗
[00:13:41.560 --> 00:13:43.920]  我就以為我的人生就失敗了
[00:13:43.920 --> 00:13:45.360]  如果我萬一失敗了
[00:13:45.360 --> 00:13:46.920]  我的人生就是失敗的
[00:13:46.920 --> 00:13:48.600]  如果我人生失敗
[00:13:48.600 --> 00:13:50.120]  我就會覺得
[00:13:50.120 --> 00:13:51.440]  我是一個失敗
[00:13:51.440 --> 00:13:52.800]  如果我的人生失敗
[00:13:52.800 --> 00:13:54.080]  我就是一個失敗的人
[00:13:54.080 --> 00:13:55.600]  會不會驕傲呢
[00:13:55.600 --> 00:13:57.000]  還有是驕傲
[00:13:57.000 --> 00:13:58.320]  我不可以衰給別人看
[00:13:58.320 --> 00:14:01.040]  我不能就是讓別人看不起我
[00:14:01.040 --> 00:14:02.360]  咬緊牙根
[00:14:02.360 --> 00:14:03.760]  一定要證明
[00:14:03.760 --> 00:14:05.360]  我行
[00:14:05.360 --> 00:14:08.400]  咬緊牙關也要證明我可以的
[00:14:08.400 --> 00:14:09.680]  追求認可
[00:14:09.680 --> 00:14:11.960]  還有是追求認可
[00:14:11.960 --> 00:14:12.880]  好想
[00:14:12.880 --> 00:14:13.800]  好想
[00:14:13.800 --> 00:14:15.320]  不過家人
[00:14:15.320 --> 00:14:16.480]  朋友
[00:14:16.480 --> 00:14:18.480]  或者另一半的認可
[00:14:18.480 --> 00:14:19.480]  或者稱讚
[00:14:19.480 --> 00:14:21.680]  渴望得到家人另外一半
[00:14:21.680 --> 00:14:24.600]  朋友、親戚朋友的一些認可和稱讚
[00:14:24.600 --> 00:14:25.440]  如果你放棄
[00:14:25.440 --> 00:14:26.760]  你因為什麼放棄
[00:14:26.760 --> 00:14:27.640]  如果放棄
[00:14:27.640 --> 00:14:29.480]  你是因為什麼放棄呢
[00:14:29.480 --> 00:14:31.640]  如果大家不放棄
[00:14:31.640 --> 00:14:32.920]  我又想問問你
[00:14:32.920 --> 00:14:34.800]  你因為什麼不放棄
[00:14:34.800 --> 00:14:36.320]  如果是因為不放棄
[00:14:36.320 --> 00:14:38.120]  大家又因為什麼不放棄
[00:14:38.120 --> 00:14:39.440]  面子
[00:14:39.440 --> 00:14:40.320]  是因為面子
[00:14:40.320 --> 00:14:41.640]  很多原因的
[00:14:41.640 --> 00:14:42.840]  還有很多原因
[00:14:42.840 --> 00:14:44.560]  我們看到一件事
[00:14:44.560 --> 00:14:45.520]  看保羅生平
[00:14:45.520 --> 00:14:48.800]  保羅真是一個不肯放棄的人
[00:14:48.800 --> 00:14:51.280]  我們來看保羅的生平
[00:14:51.280 --> 00:14:53.640]  確實保羅是一個不願意放棄的人
[00:14:53.640 --> 00:14:55.960]  那我們要問什麼令他不肯放棄
[00:14:55.960 --> 00:14:58.840]  我們就會問到底什麼令他不願意放棄
[00:14:58.840 --> 00:15:00.680]  這個是我們要學習的地方
[00:15:00.680 --> 00:15:02.120]  這個就是我們學習的地方
[00:15:02.120 --> 00:15:03.240]  他不是為了自己
[00:15:03.240 --> 00:15:04.400]  不是因為別人
[00:15:04.400 --> 00:15:05.760]  他不是為了別人
[00:15:05.760 --> 00:15:07.440]  保羅他這樣說
[00:15:07.440 --> 00:15:08.920]  保羅這樣說
[00:15:08.920 --> 00:15:09.840]  他說沒有東西
[00:15:09.840 --> 00:15:11.680]  是絕對肯定
[00:15:11.680 --> 00:15:13.040]  一定沒有東西
[00:15:13.040 --> 00:15:16.120]  能夠叫我和神的愛隔絕
[00:15:16.120 --> 00:15:17.320]  保羅說
[00:15:17.320 --> 00:15:20.840]  沒有一樣東西能隔絕我跟神的愛
[00:15:20.840 --> 00:15:22.440]  保羅不放棄
[00:15:22.440 --> 00:15:23.680]  是因為神
