
[00:00:00.000 --> 00:00:02.000]  好,今天我們去到
[00:02:07.760 --> 00:02:09.400]  我相信這個可能
[00:02:09.400 --> 00:02:11.080]  剛才那個Richard Thiemann
[00:02:11.080 --> 00:02:12.360]  都是比較滿意的
[00:02:12.360 --> 00:02:13.560]  不用再回一節了
[00:02:13.560 --> 00:02:15.240]  都滿意的,我猜的
[00:02:15.240 --> 00:02:16.840]  他沒有很清楚的解釋
[00:02:16.840 --> 00:02:24.200]  另一個是Nicolo,是一個意大利的哲學和政治家
[00:02:24.200 --> 00:02:27.960]  哲學家、政治家,我想他很看透人生
[00:02:27.960 --> 00:02:31.360]  也都成為他人生要完成的事
[00:02:31.360 --> 00:02:32.240]  他這麼說
[00:02:32.240 --> 00:02:35.720]  I DECIDE TO GO TO HELL AND NOT TO HEAVEN
[00:02:35.720 --> 00:02:37.400]  都挺有趣的,我寧願
[00:02:37.400 --> 00:02:41.200]  期望去地獄就比去天堂好
[00:02:41.200 --> 00:02:43.560]  挺有趣的,為什麼我這麼說呢?
[00:02:43.560 --> 00:02:47.000]  他說因為在前者,即是地獄裏面
[00:02:47.000 --> 00:02:50.760]  我就可以與教皇
[00:02:50.760 --> 00:02:57.320]  即是在位的皇帝和王子為同伴
[00:02:57.320 --> 00:03:00.240]  很可能,我不知道是不是那個年代都是這樣
[00:03:00.240 --> 00:03:02.040]  或者很多年代都是這樣
[00:03:02.040 --> 00:03:04.640]  但是後者在天堂
[00:03:04.640 --> 00:03:08.120]  只是和一些黑丐
[00:03:08.120 --> 00:03:10.760]  修士,即是今天的傳道者
[00:03:10.760 --> 00:03:13.880]  即是傳道人,你可能見到Pastor Alva在天堂
[00:03:13.880 --> 00:03:16.200]  或者Pastor Lily
[00:03:16.200 --> 00:03:19.040]  仕途、門徒都在天堂
[00:03:19.040 --> 00:03:24.160]  我猜他這個說話的確在當時帶來很多人的啟發
[00:03:24.160 --> 00:03:30.600]  或者下一個是貝多芬,一個很出名的音樂家
[00:03:30.600 --> 00:03:32.080]  他最後時這樣說
[00:03:32.080 --> 00:03:33.760]  FRIENDS APPROACHED
[00:03:33.760 --> 00:03:36.240]  即是掌聲、拍掌
[00:03:36.240 --> 00:03:38.560]  THE COMEDY IS FINISHED
[00:03:38.560 --> 00:03:41.760]  即是當時的年代常用的
[00:03:41.760 --> 00:03:43.480]  在表演完畢的時候
[00:03:43.480 --> 00:03:45.840]  都會提到一個典型的結束
[00:03:45.840 --> 00:03:48.840]  就是朋友鼓掌
[00:03:48.840 --> 00:03:52.720]  這個劇集、劇情或者喜劇已經完結
[00:03:52.720 --> 00:03:57.160]  可能對貝多芬來說有些滿意也說不定
[00:03:57.160 --> 00:04:00.160]  今天我們說到薩姆爾第十二章
[00:04:00.160 --> 00:04:08.880]  正正是他退任領袖、事司一職的離職演說
[00:04:08.880 --> 00:04:12.760]  看看他的離職演說代表些甚麼
[00:04:12.760 --> 00:04:15.480]  和剛才我們見到的名人有甚麼分別
[00:04:15.480 --> 00:04:17.560]  他著重甚麼
[00:04:17.560 --> 00:04:19.520]  當然我們知道在十二章
[00:04:19.520 --> 00:04:22.480]  他作為事司一職停職之後
[00:04:22.480 --> 00:04:25.440]  他繼續另一些職位,但不是領袖職位
[00:04:25.440 --> 00:04:29.800]  繼續先知和祭司的職責
[00:04:29.800 --> 00:04:32.760]  我們看看十二章一到二節
[00:04:32.760 --> 00:04:36.800]  當他在事司這個位置停下來
[00:04:36.800 --> 00:04:37.480]  他有甚麼說話
[00:04:37.480 --> 00:04:38.720]  我先讀一些背景
[00:04:38.720 --> 00:04:40.080]  一到二節我一起來讀
[00:04:40.080 --> 00:04:41.520]  麻煩一二三
[00:04:41.520 --> 00:04:44.840]  薩姆爾對以色列眾人說
[00:04:44.840 --> 00:04:47.200]  你們向我所求的
[00:04:47.200 --> 00:04:49.080]  我已經允了
[00:04:49.080 --> 00:04:51.840]  為你們納了一個王
[00:04:51.840 --> 00:04:56.040]  現在有這王在你們前面行
[00:04:56.040 --> 00:04:58.840]  我已經年老發白
[00:04:58.840 --> 00:05:02.280]  我的兒子都在你們這裏
[00:05:02.280 --> 00:05:05.200]  我從幼年直到今日
[00:05:05.200 --> 00:05:08.080]  都在你們前面行
[00:05:08.080 --> 00:05:10.560]  我們知道當在特別第八章
[00:05:10.560 --> 00:05:14.920]  當他們要求薩姆爾納王高納
[00:05:14.920 --> 00:05:18.200]  亦到上星期當帕沙伐講到
[00:05:18.200 --> 00:05:20.360]  蘇羅打勝仗
[00:05:20.360 --> 00:05:22.960]  一個領袖的角色開始出現
[00:05:22.960 --> 00:05:24.720]  所以到第十二章
[00:05:24.720 --> 00:05:26.640]  他們要求納王
[00:05:26.640 --> 00:05:30.400]  亦是時候他知道薩姆爾要退下來
[00:05:30.400 --> 00:05:34.360]  取代自己作為事司領袖的地位
[00:05:34.360 --> 00:05:35.560]  他並且提到
[00:05:35.560 --> 00:05:41.480]  我已經年老發白
[00:05:41.480 --> 00:05:43.720]  我的兒子亦都在你們裏面
[00:05:43.720 --> 00:05:45.840]  但兒子我們當日聽到
[00:05:45.840 --> 00:05:48.680]  記得是屈王正直
[00:05:48.680 --> 00:05:50.040]  做不到他做的事
[00:05:50.040 --> 00:05:53.680]  所以他今天就要被終止
[00:05:53.680 --> 00:05:54.560]  其實不是他下台
[00:05:54.560 --> 00:05:57.840]  被終止 被退任
[00:05:57.840 --> 00:06:01.200]  究竟他怎樣完成
[00:06:01.200 --> 00:06:04.160]  在他來說怎樣是完成
[00:06:04.160 --> 00:06:08.120]  我們立刻今天學到三件事
[00:06:08.120 --> 00:06:09.720]  和他的演說
[00:06:09.720 --> 00:06:11.600]  亦都成為我們的鼓勵
[00:06:11.600 --> 00:06:13.880]  我們一生都可以這樣經歷
[00:06:13.880 --> 00:06:17.200]  並且達成上帝我們生命的心意
[00:06:17.200 --> 00:06:18.440]  第一個
[00:06:18.440 --> 00:06:21.640]  他是當眾的自白
[00:06:21.640 --> 00:06:24.400]  第十二章第三節
[00:06:24.400 --> 00:06:25.400]  不如我們一起讀
[00:06:25.400 --> 00:06:26.640]  1 2 3
[00:06:26.640 --> 00:06:30.200]  薩姆爾對以色列眾人說
[00:06:30.200 --> 00:06:32.000]  我在這裏
[00:06:32.000 --> 00:06:36.920]  你們要在耶和華和他的受告者面前
[00:06:36.920 --> 00:06:39.160]  給我作見證
[00:06:39.160 --> 00:06:41.440]  我奪過誰的牛
[00:06:41.440 --> 00:06:43.680]  搶過誰的奴
[00:06:43.680 --> 00:06:45.440]  欺負過誰
[00:06:45.440 --> 00:06:47.280]  虐待過誰
[00:06:47.280 --> 00:06:50.600]  從誰手裏受過賄賂
[00:06:50.600 --> 00:06:52.760]  因而眼瞎呢
[00:06:52.760 --> 00:06:56.120]  若有我必償還
[00:06:56.120 --> 00:06:58.640]  他們一開始說話和貝多芬有些不同
[00:06:58.640 --> 00:06:59.600]  貝多芬說
[00:06:59.600 --> 00:07:01.880]  我們一起鼓掌
[00:07:01.880 --> 00:07:05.440]  在他的人生的完結的時候
[00:07:05.440 --> 00:07:07.320]  但薩姆爾不同
[00:07:07.320 --> 00:07:10.800]  他被辭退時很快就問一個問題
[00:07:10.800 --> 00:07:12.160]  是公開問
[00:07:12.160 --> 00:07:16.960]  我究竟有沒有奪過
[00:07:16.960 --> 00:07:19.680]  有沒有搶過
[00:07:19.680 --> 00:07:22.560]  有沒有欺負過
[00:07:22.560 --> 00:07:24.080]  有沒有虐待過
[00:07:24.080 --> 00:07:25.760]  這個包括物質
[00:07:25.760 --> 00:07:28.240]  包括人本身的生命
[00:07:28.240 --> 00:07:31.720]  有沒有受過賄賂
[00:07:31.720 --> 00:07:34.240]  他的赤道和很多領袖
[00:07:34.240 --> 00:07:36.160]  很多世俗人都不同
[00:07:36.160 --> 00:07:37.840]  不是他的戰績
[00:07:37.840 --> 00:07:40.600]  他的赤道問一個很重要的問題
[00:07:40.600 --> 00:07:43.360]  就是他的誠信
[00:07:43.360 --> 00:07:44.600]  他的赤道
[00:07:44.600 --> 00:07:47.760]  他不是要為著很多人問他
[00:07:47.760 --> 00:07:49.120]  我做得開不開心
[00:07:49.120 --> 00:07:50.240]  我做得好不好
[00:07:50.240 --> 00:07:51.600]  我令你開心不開心
[00:07:51.600 --> 00:07:53.320]  又或者他甚至不是問
[00:07:53.320 --> 00:07:54.680]  我有沒有和你爭論
[00:07:54.680 --> 00:07:56.000]  有沒有和你爭拗
[00:07:56.000 --> 00:07:57.440]  因為那個都不是他著重
[00:07:57.440 --> 00:07:59.520]  作為領導必定有意見不同
[00:07:59.520 --> 00:08:00.640]  必定有爭拗
[00:08:00.640 --> 00:08:03.160]  但他問的問題在過程裏面
[00:08:03.160 --> 00:08:06.080]  我是否守潔深清
[00:08:06.080 --> 00:08:08.800]  很重要
[00:08:08.800 --> 00:08:10.320]  當他發問的時候
[00:08:10.320 --> 00:08:11.840]  他又帶來一個很大的重點
[00:08:11.840 --> 00:08:14.240]  就是如果我做到一些不應該做
[00:08:14.240 --> 00:08:15.800]  我拿到不應該拿
[00:08:15.800 --> 00:08:17.560]  我欺負的不應該欺負
[00:08:17.560 --> 00:08:20.760]  我就償還
[00:08:20.760 --> 00:08:23.000]  而他不單止是作為一個
[00:08:23.000 --> 00:08:24.840]  很多人是自我陶醉
[00:08:24.840 --> 00:08:26.920]  想完覺得自己有這樣的戰績
[00:08:26.920 --> 00:08:29.240]  有這樣的美滿的過去
[00:08:29.240 --> 00:08:29.920]  就算了
[00:08:29.920 --> 00:08:30.600]  他不是
[00:08:30.600 --> 00:08:32.360]  他當眾問究竟是怎樣
[00:08:32.360 --> 00:08:35.360]  而眾人的回答就重要了
[00:08:35.360 --> 00:08:36.240]  我們一起看好不好
[00:08:36.240 --> 00:08:37.160]  十二章第四節
[00:08:37.160 --> 00:08:38.240]  麻煩你
[00:08:38.240 --> 00:08:40.960]  你未曾欺負我們
[00:08:40.960 --> 00:08:42.560]  虐待我們
[00:08:42.560 --> 00:08:46.480]  也未曾從誰手裏受過什麼
[00:08:46.480 --> 00:08:50.000]  他的生命是透明是公開是確認的
[00:08:50.000 --> 00:08:50.760]  很重要
[00:08:50.760 --> 00:08:53.200]  我不知道你今天走的時候
[00:08:53.200 --> 00:08:55.120]  你很想你最後一天
[00:08:55.120 --> 00:08:57.520]  是否清清潔潔
[00:08:57.520 --> 00:08:59.440]  守潔深清
[00:08:59.440 --> 00:09:02.080]  走得舒服
[00:09:02.080 --> 00:09:03.440]  薩姆爾再問他
[00:09:03.440 --> 00:09:04.520]  不單止是這樣
[00:09:04.520 --> 00:09:07.920]  在十二章第五節對他們再問
[00:09:07.920 --> 00:09:08.240]  麻煩你
[00:09:08.240 --> 00:09:09.120]  一二三
[00:09:09.120 --> 00:09:13.320]  你們在我手裏沒有找著什麼
[00:09:13.320 --> 00:09:16.480]  有耶和華和他的受高者
[00:09:16.480 --> 00:09:17.880]  今日為證
[00:09:17.880 --> 00:09:18.600]  他不單止是這樣
[00:09:18.600 --> 00:09:20.800]  他還要下一任的領袖
[00:09:20.800 --> 00:09:21.400]  受居者
[00:09:21.400 --> 00:09:22.560]  即是Solo
[00:09:22.560 --> 00:09:23.840]  下一個王
[00:09:23.840 --> 00:09:25.360]  要為證
[00:09:25.360 --> 00:09:29.720]  我們見到今日有很多不同的交織
[00:09:29.720 --> 00:09:33.280]  新的舊的爭拗
[00:09:33.280 --> 00:09:36.120]  是骯髒的甚至
[00:09:36.120 --> 00:09:39.120]  或者裏面是很ugly的
[00:09:39.120 --> 00:09:39.720]  英文說一下
[00:09:39.720 --> 00:09:40.840]  即是不可以見得光
[00:09:40.840 --> 00:09:42.480]  但他不是
[00:09:42.480 --> 00:09:44.960]  眾人面前新的袖織
[00:09:44.960 --> 00:09:46.480]  他都想告訴大家
[00:09:46.480 --> 00:09:49.160]  是不是我守潔深清
[00:09:49.160 --> 00:09:50.440]  他們說
[00:09:50.440 --> 00:09:52.320]  他願不願意為受谷者
[00:09:52.320 --> 00:09:53.480]  接著他們怎樣回答
[00:09:53.480 --> 00:09:54.400]  一二三
[00:09:54.400 --> 00:09:56.800]  願他為證
[00:09:56.800 --> 00:09:58.720]  為何要特別問這件事
[00:09:58.720 --> 00:10:00.080]  因為如果我們很記得
[00:10:00.080 --> 00:10:02.240]  當日當他們要求
[00:10:02.240 --> 00:10:03.680]  民眾要求薩姆爾
[00:10:03.680 --> 00:10:04.480]  去立王的時候
[00:10:04.480 --> 00:10:06.480]  在特別第八章
[00:10:06.480 --> 00:10:10.960]  當時上帝透過薩姆爾警告過他們
[00:10:10.960 --> 00:10:14.920]  未來的王有可能會是這樣
[00:10:14.920 --> 00:10:15.920]  而怎樣呢
[00:10:15.920 --> 00:10:17.720]  我們有些重溫
[00:10:17.720 --> 00:10:18.640]  第八章
[00:10:18.640 --> 00:10:20.880]  我們先讀第十到第十三節
[00:10:20.880 --> 00:10:21.600]  我們一起讀
[00:10:21.600 --> 00:10:22.640]  預備起
[00:10:22.640 --> 00:10:29.160]  薩姆爾將耶和華的華都傳給求他立王的百姓
[00:10:29.160 --> 00:10:30.000]  說
[00:10:30.000 --> 00:10:33.640]  管轄你們的王必這樣行
[00:10:33.640 --> 00:10:38.240]  他必派你們的義子為他趕車
[00:10:38.240 --> 00:10:41.640]  奔馬奔走在車前
[00:10:41.640 --> 00:10:46.120]  為他耕種田地收割莊稼
[00:10:46.120 --> 00:10:50.440]  打造軍器和車上的器械
[00:10:50.440 --> 00:10:55.760]  必取你們的女兒為他製造香膏
[00:10:55.760 --> 00:10:57.880]  做飯烤餅
[00:10:57.880 --> 00:10:58.760]  在這裡提到
[00:10:58.760 --> 00:11:00.560]  這些領袖
[00:11:00.560 --> 00:11:02.120]  有很多不同的領袖
[00:11:02.120 --> 00:11:04.680]  他是公器私用
[00:11:04.680 --> 00:11:06.480]  不公義的
[00:11:06.480 --> 00:11:10.560]  並且用到這些權利來服侍自己
[00:11:10.560 --> 00:11:12.720]  第十到第十六節繼續這樣說
[00:11:12.720 --> 00:11:13.160]  一起讀
[00:11:13.160 --> 00:11:14.480]  麻煩一二三
[00:11:14.480 --> 00:11:18.440]  也必取你們最好的田地
[00:11:18.440 --> 00:11:19.880]  葡萄園
[00:11:19.880 --> 00:11:21.360]  橄欖園
[00:11:21.360 --> 00:11:23.840]  賜給他的臣僕
[00:11:23.840 --> 00:11:28.360]  你們的糧食和葡萄園所出的
[00:11:28.360 --> 00:11:30.880]  他必取十分之一
[00:11:30.880 --> 00:11:34.040]  給他的太監和臣僕
[00:11:34.040 --> 00:11:37.520]  必取你們的僕人婢女
[00:11:37.520 --> 00:11:39.720]  建壯的少年人
[00:11:39.720 --> 00:11:41.560]  和你們的奴
[00:11:41.560 --> 00:11:43.520]  供他的差役
[00:11:43.520 --> 00:11:45.800]  是因為他們最好的給他
[00:11:45.800 --> 00:11:48.240]  並且因為他有很多
[00:11:48.240 --> 00:11:52.520]  很多他需要去到負責的團隊
[00:11:52.520 --> 00:11:55.720]  所以很多財富去了他那裡
[00:11:55.720 --> 00:11:57.280]  但是薩姆爾說一件事
[00:11:57.280 --> 00:11:58.880]  這些不好的領袖
[00:11:58.880 --> 00:12:00.520]  不應該的領袖
[00:12:00.520 --> 00:12:01.600]  和他很不同
[00:12:01.600 --> 00:12:03.560]  他並不是
[00:12:03.560 --> 00:12:08.440]  我沒有拿過那些不應該拿的東西
[00:12:08.440 --> 00:12:09.880]  當然在當天
[00:12:09.880 --> 00:12:10.800]  到了今天
[00:12:10.800 --> 00:12:12.640]  我們知道在不同的國家
[00:12:12.640 --> 00:12:14.520]  或者不同的領袖
[00:12:14.520 --> 00:12:16.120]  不同的機構
[00:12:16.120 --> 00:12:17.720]  他們在位的
[00:12:17.720 --> 00:12:20.040]  都走了
[00:12:20.040 --> 00:12:21.920]  薩姆爾警告過的
[00:12:21.920 --> 00:12:24.400]  例如在英國我們見到了
[00:12:24.400 --> 00:12:26.600]  早一兩個月有一個新聞
[00:12:26.600 --> 00:12:28.760]  是安德魯王子
[00:12:28.760 --> 00:12:31.400]  是女王的兒子
[00:12:31.400 --> 00:12:33.160]  英女王的兒子
[00:12:33.160 --> 00:12:35.160]  我們知道他被揭發
[00:12:35.160 --> 00:12:39.120]  是二十一年前那麼久
[00:12:39.120 --> 00:12:39.960]  那麼久
[00:12:39.960 --> 00:12:41.280]  通常我們知道
[00:12:41.280 --> 00:12:44.480]  落位或者不在位等等
[00:12:44.480 --> 00:12:45.400]  就被人揭發
[00:12:45.400 --> 00:12:46.920]  但是他也很奇怪
[00:12:46.920 --> 00:12:48.520]  二十一年前當天
[00:12:48.520 --> 00:12:51.880]  那個控方只是十七歲
[00:12:51.880 --> 00:12:53.720]  當他答辯的時候
[00:12:53.720 --> 00:12:55.560]  他就要被褫奪
[00:12:55.560 --> 00:12:57.760]  這個安德魯王子
[00:12:57.760 --> 00:13:00.600]  被褫奪他皇室的身份
[00:13:00.600 --> 00:13:01.760]  並且軍銜
[00:13:01.760 --> 00:13:05.480]  要用平民的身份才可以對答
[00:13:05.480 --> 00:13:06.160]  不單止
[00:13:06.160 --> 00:13:08.800]  我講的每個地方都是
[00:13:08.800 --> 00:13:10.040]  我們中國
[00:13:10.040 --> 00:13:12.360]  剛才我們講到性的問題
[00:13:12.360 --> 00:13:14.880]  有性就有錢的問題
[00:13:14.880 --> 00:13:16.680]  有錢就有什麼問題
[00:13:16.680 --> 00:13:18.000]  有權的問題
[00:13:18.000 --> 00:13:19.760]  我們講錢一樣
[00:13:19.760 --> 00:13:21.480]  只是過去一年
[00:13:21.480 --> 00:13:24.320]  一年國內很努力的打貪
[00:13:24.320 --> 00:13:27.600]  其中有些情況我覺得很驚訝
[00:13:27.600 --> 00:13:31.640]  為什麼可以賄賂十七億錢
[00:13:31.640 --> 00:13:33.240]  十七億
[00:13:33.240 --> 00:13:34.920]  這是什麼數目
[00:13:34.920 --> 00:13:37.120]  究竟是怎樣做到的呢
[00:13:37.120 --> 00:13:40.840]  裡面究竟有多少老百姓的血汗錢
[00:13:40.840 --> 00:13:42.840]  有多少他們的退休金
[00:13:42.840 --> 00:13:45.280]  有多少他們的醫療呢
[00:13:45.280 --> 00:13:47.240]  是驚訝的
[00:13:47.240 --> 00:13:49.320]  十八億
[00:13:49.320 --> 00:13:50.840]  不要講到那麼大權
[00:13:50.840 --> 00:13:51.960]  不要講到那麼多錢
[00:13:51.960 --> 00:13:55.080]  講到一點點在香港而已
[00:13:55.080 --> 00:13:57.720]  永遠都是性
[00:13:57.720 --> 00:13:59.080]  金錢
[00:13:59.080 --> 00:14:00.280]  權利
[00:14:00.280 --> 00:14:03.960]  都是令到人很容易在那裡跌倒
[00:14:03.960 --> 00:14:09.080]  這個銅鑼居都醞釀了很長時間
[00:14:09.080 --> 00:14:11.480]  銅鑼居的名字講得很好
[00:14:11.480 --> 00:14:12.600]  兒童一庭
[00:14:12.600 --> 00:14:14.880]  一同喜樂的居住
[00:14:14.880 --> 00:14:18.120]  不過竟然這裡成為一個同害居
[00:14:18.120 --> 00:14:20.320]  一同害人的居所
[00:14:20.320 --> 00:14:21.120]  為什麼我這樣講
[00:14:21.120 --> 00:14:23.440]  不是一個個別個案
[00:14:23.440 --> 00:14:25.800]  是整個群體
[00:14:25.800 --> 00:14:27.440]  是二十多人被捕
[00:14:27.440 --> 00:14:28.240]  他們知道的
[00:14:28.240 --> 00:14:30.480]  並且受害人不是一個
[00:14:30.480 --> 00:14:31.200]  是兩個
[00:14:31.200 --> 00:14:31.960]  不是五個
[00:14:31.960 --> 00:14:32.880]  是四十個
[00:14:32.880 --> 00:14:33.840]  到今天
[00:14:33.840 --> 00:14:34.760]  可能都不知道
[00:14:34.760 --> 00:14:35.680]  不知道下去會怎樣
[00:14:35.680 --> 00:14:36.600]  我們不知道
[00:14:36.600 --> 00:14:38.680]  不過見到是驚訝
[00:14:38.680 --> 00:14:40.520]  薩姆爾再提醒我們
[00:14:40.520 --> 00:14:41.440]  他的生命
[00:14:41.440 --> 00:14:44.120]  沒有拿過超越他應該的
[00:14:44.120 --> 00:14:48.920]  也沒有用權欺壓別人
[00:14:48.920 --> 00:14:52.000]  他的回應正正和剛才意大利哲學家
[00:14:52.000 --> 00:14:53.560]  Niccolo講的
[00:14:53.560 --> 00:14:55.360]  是一個和應
[00:14:55.360 --> 00:14:57.640]  他講到很多在權的人
[00:14:57.640 --> 00:15:00.040]  你最後在地獄見到他
[00:15:00.040 --> 00:15:01.200]  我們深信
[00:15:01.200 --> 00:15:02.320]  薩姆爾
[00:15:02.320 --> 00:15:03.440]  如果我們上到天堂
[00:15:03.440 --> 00:15:05.640]  應該在天堂見到他
[00:15:05.640 --> 00:15:07.320]  感恩成為我們的典範
[00:15:07.320 --> 00:15:08.680]  我們要問我們自己的問題
[00:15:08.680 --> 00:15:10.720]  我們一生在工作裏面
[00:15:10.720 --> 00:15:11.560]  在侍奉裏面
[00:15:11.560 --> 00:15:12.880]  在詔命裏面
[00:15:12.880 --> 00:15:14.560]  我們追的是什麼
[00:15:14.560 --> 00:15:15.520]  我們去到最後一天
[00:15:15.520 --> 00:15:17.760]  可不可以守潔心清
[00:15:17.760 --> 00:15:19.080]  我自己都在問
[00:15:19.080 --> 00:15:21.000]  當我退位的時候
[00:15:21.000 --> 00:15:22.440]  其實現在都值得問
[00:15:22.440 --> 00:15:25.280]  我有沒有拿過你們任何東西
[00:15:25.280 --> 00:15:29.480]  成為我的很重要的一個鼓勵
[00:15:29.480 --> 00:15:30.400]  一個小心
[00:15:30.400 --> 00:15:31.360]  有沒有搶過
[00:15:31.360 --> 00:15:32.880]  有沒有欺負過
[00:15:32.880 --> 00:15:33.840]  有沒有虐待過
[00:15:33.840 --> 00:15:35.240]  有沒有賄賂過
[00:15:35.240 --> 00:15:36.000]  有的
[00:15:36.000 --> 00:15:37.800]  請你現在就告訴我
[00:15:37.800 --> 00:15:38.920]  在YouTube
[00:15:38.920 --> 00:15:40.280]  讓我悔改
[00:15:40.280 --> 00:15:42.040]  讓我知道這個非常好
[00:15:42.040 --> 00:15:44.440]  薩姆爾對我們一個呼籲
[00:15:44.440 --> 00:15:47.320]  究竟我們追的是什麼
[00:15:47.320 --> 00:15:49.840]  這些人通常追的是
[00:15:49.840 --> 00:15:51.840]  誠信以外的東西
[00:15:51.840 --> 00:15:52.720]  是他的明星
[00:15:52.720 --> 00:15:53.440]  是他的情慾
[00:15:53.440 --> 00:15:54.480]  是他的金錢
[00:15:54.480 --> 00:15:56.080]  他追捧我
[00:15:56.080 --> 00:15:58.640]  就不是上帝要他
[00:15:58.640 --> 00:16:00.320]  究竟有沒有呢
[00:16:00.320 --> 00:16:01.400]  頂尖回宮有的
[00:16:01.400 --> 00:16:02.680]  我們不要停在那裏
[00:16:02.680 --> 00:16:03.760]  我們記得
[00:16:03.760 --> 00:16:08.440]  薩姆爾提醒我們要償還
[00:16:08.440 --> 00:16:09.640]  好像薩蓋
[00:16:09.640 --> 00:16:12.120]  他償還
[00:16:12.120 --> 00:16:13.400]  他一半的身家
[00:16:13.400 --> 00:16:15.880]  四倍他拿的人的給人
[00:16:15.880 --> 00:16:17.160]  很重要
[00:16:17.160 --> 00:16:19.200]  更加這樣說
[00:16:19.200 --> 00:16:21.160]  當我們一開始的時候
[00:16:21.160 --> 00:16:23.240]  剛才我們有首詩歌提我們很好
[00:16:23.240 --> 00:16:26.080]  我心想一開始沒有人想做壞人
[00:16:26.080 --> 00:16:27.320]  每個人成長的時候
[00:16:27.320 --> 00:16:29.600]  他不會一出生就想做殺人犯
[00:16:29.600 --> 00:16:32.960]  就是想做性騷擾人那個
[00:16:32.960 --> 00:16:35.040]  但是剛才那首詩歌提醒我們
[00:16:35.040 --> 00:16:38.280]  世界只想將我們的目光
[00:16:38.280 --> 00:16:43.040]  逐吋逐吋離開神
[00:16:43.040 --> 00:16:45.640]  少少少少
[00:16:45.640 --> 00:16:46.720]  我們少少都不好
[00:16:46.720 --> 00:16:48.000]  頂尖姐妹提醒
[00:16:48.000 --> 00:16:49.200]  被神的話語
[00:16:49.200 --> 00:16:51.640]  被頂尖姐妹教會提醒
[00:16:51.640 --> 00:16:53.040]  不好
[00:16:53.040 --> 00:16:58.000]  很多時候見到臨終的頂尖姐妹朋友
[00:16:58.000 --> 00:16:58.880]  有時候我都會問
[00:16:58.880 --> 00:17:02.800]  有些什麼你很想完成你的心願
[00:17:02.800 --> 00:17:04.560]  其中有些都說
[00:17:04.560 --> 00:17:07.520]  我過去有些破裂了
[00:17:07.520 --> 00:17:09.920]  我做得不好的地方
[00:17:09.920 --> 00:17:13.320]  我很想在我走之前
[00:17:13.320 --> 00:17:16.320]  真真正正回應
[00:17:16.320 --> 00:17:19.320]  我所做不好的事
[00:17:19.320 --> 00:17:21.280]  並且道義並且復和
[00:17:21.280 --> 00:17:22.360]  頂尖姐妹
